posterior_id,config_id,prior_kind,beta,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_world_mae,top100_world_mae,median_world_mae,ess,ess_rate,q_abs_shift_vs_h018,q_max_abs_shift_vs_h018,q_spearman_vs_h018,mean_max_vector_posterior,row_vector_kl_from_prior,posterior_score
subject_b0.4_elite5000,subject_b0.4,subject,0.4,elite,0.0,5000,1.0,0.00019905096504566517,0.00026078916032745426,0.9593984962406013,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,5000.0,0.07142857142857142,0.046935178684227155,0.23066085777902623,0.9862340481648785,0.17361599999999935,0.012176676669352756,0.00020709824380421378
subject_b0.4_soft_t0.00018_p1.5,subject_b0.4,subject,0.4,soft,0.00018,0,1.5,0.0001979564432570996,0.0002656122873500536,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,5310.830515062003,0.07586900735802861,0.046935439862310045,0.22640482461958206,0.9862299207079653,0.173499913585832,0.010715663132670352,0.00020726954967600477
subject_b0.4_soft_t0.00012_p1,subject_b0.4,subject,0.4,soft,0.00012,0,1.0,0.00019795644325709994,0.0002656122873500536,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,5310.830515062003,0.07586900735802861,0.046935439862310045,0.22640482461958206,0.9862299207079653,0.173499913585832,0.010715663132670347,0.00020726954967600515
subject_b0.4_soft_t0.00025_p2,subject_b0.4,subject,0.4,soft,0.00025,0,2.0,0.00020034506505007578,0.00026780982095482336,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,5818.113401161603,0.08311590573088004,0.04696792640416767,0.2263209362203023,0.9862616061488976,0.17355943265098564,0.009868835746671455,0.00021019456025343035
global_b0.6_top5000_t0.0005,global_b0.6,global,0.6,topk,0.0005,5000,1.0,0.00019494134343394243,0.00031466166493501237,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,4880.633146748178,0.06972333066783111,0.050834983967605156,0.23303235480147289,0.981815297190447,0.1577517546465853,0.012592837732485672,0.00021462931605867298
global_b0.4_soft_t0.00055_p1,global_b0.4,global,0.4,soft,0.00055,0,1.0,0.0001783664887902884,0.0003568926443140261,0.9684210526315788,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,34765.4004643693,0.4966485780624185,0.0349504390438669,0.1661404994930863,0.9907886162212063,0.13706141554984816,0.001701307890765716,0.00021487263214598496
global_b0.6_soft_t0.00018_p1.5,global_b0.6,global,0.6,soft,0.00018,0,1.5,0.0001971759866449243,0.00034256221731785157,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,5156.3485066272515,0.07366212152324644,0.05078148848059436,0.23230618943985004,0.9819544103244701,0.15783581229842303,0.010983219153834167,0.00022383909736536467
global_b0.6_soft_t0.00012_p1,global_b0.6,global,0.6,soft,0.00012,0,1.0,0.00019717598664492473,0.00034256221731785135,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,5156.348506627252,0.07366212152324646,0.05078148848059436,0.23230618943985004,0.9819544103244701,0.15783581229842303,0.010983219153834167,0.000223839097365365
global_b0.6_elite5000,global_b0.6,global,0.6,elite,0.0,5000,1.0,0.00020014373139467704,0.0003319465352826083,0.9684210526315788,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,4999.999999999999,0.07142857142857141,0.050975278106857154,0.2334281569968143,0.9818468789360153,0.1579367999999997,0.012235138262654982,0.00022439352311006593
global_b0.6_soft_t0.00025_p2,global_b0.6,global,0.6,soft,0.00025,0,2.0,0.0001999590773861558,0.00035185946619039753,0.9744360902255638,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,5630.570094359538,0.08043671563370769,0.050833223475706873,0.23215902055375326,0.9819887871582368,0.1579049795358857,0.01013649573008112,0.00022894650032473265
subject_b0.4_soft_t0.00025_p1.5,subject_b0.4,subject,0.4,soft,0.00025,0,1.5,0.0002161547138408851,0.000283245998792947,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,10080.891411358296,0.14401273444797566,0.04721277194624182,0.22669867934428523,0.9864684667228826,0.17395115067688469,0.005926709565719878,0.00022976531528694092
subject_b0.4_soft_t0.00035_p2,subject_b0.4,subject,0.4,soft,0.00035,0,2.0,0.00021856262436211905,0.00028585638360637515,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,10912.39348663316,0.15589133552333087,0.04725346646187836,0.22693815644743442,0.9864832895285282,0.17401190396654836,0.0054961430856347755,0.0002328095442052773
subject_b0.4_soft_t0.00018_p1,subject_b0.4,subject,0.4,soft,0.00018,0,1.0,0.00021991973607936492,0.00028736389328733154,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,11405.325578244147,0.16293322254634496,0.047276010936091135,0.22705768158712192,0.9865033719671739,0.17404595243588802,0.005268828452776045,0.00023453451555307712
subject_b0.4_soft_t0.00035_p1.5,subject_b0.4,subject,0.4,soft,0.00035,0,1.5,0.00023149257001312402,0.0003013291715473353,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,16341.78553030448,0.23345407900434972,0.047466021824471745,0.22765885522699314,0.9866067509606262,0.17432123637628258,0.003717898481984564,0.00024952266469648493
subject_b0.4_soft_t0.00025_p1,subject_b0.4,subject,0.4,soft,0.00025,0,1.0,0.0002345153487181089,0.0003050888818542434,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,17760.40693498585,0.25372009907122645,0.04750978475618085,0.22770483055556356,0.9866212759667021,0.1743841052203565,0.00342582314157514,0.0002534678658055132
subject_b0.4_soft_t0.00055_p2,subject_b0.4,subject,0.4,soft,0.00055,0,2.0,0.000238540774629337,0.0003103344010634113,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,19783.209055862742,0.2826172722266106,0.04756590700290537,0.22771411726252755,0.9866419719172431,0.17446342270248727,0.00307953161232504,0.0002587822226203435
global_b0.6_soft_t0.00025_p1.5,global_b0.6,global,0.6,soft,0.00025,0,1.5,0.00021788930048692693,0.0004143738999606583,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,9685.630913079789,0.13836615590113985,0.05119638001977513,0.23136706985525723,0.9822652035021766,0.15837961873241163,0.006101858162010056,0.00026298653487558777
global_b0.6_soft_t0.00035_p2,global_b0.6,global,0.6,soft,0.00035,0,2.0,0.00022064866966010958,0.000424305454192297,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,10489.922281792675,0.14985603259703822,0.051256032923663764,0.23125831001512154,0.9822909329489826,0.1584547470362051,0.005651851192484852,0.0002682287926066801
global_b0.6_soft_t0.00018_p1,global_b0.6,global,0.6,soft,0.00018,0,1.0,0.00022220141800179984,0.0004299371016845776,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,10968.50364910097,0.156692909272871,0.05129031146225139,0.23119747500110677,0.9823040742006844,0.15849712588534967,0.005413594360953994,0.0002711894528214405
subject_b0.4_soft_t0.00035_p1,subject_b0.4,subject,0.4,soft,0.00035,0,1.0,0.00024808646862271134,0.00032396597445228926,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,25181.73431637202,0.35973906166245745,0.047684730631038875,0.22754055498588488,0.9866690067443374,0.17463372448132328,0.0024213089240483006,0.0002716882805096839
subject_b0.4_soft_t0.00055_p1.5,subject_b0.4,subject,0.4,soft,0.00055,0,1.5,0.0002498427448009784,0.0003266681618038705,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,26262.094304179827,0.37517277577399755,0.04770459403533652,0.22748470184792025,0.9866805179292051,0.17466201791424646,0.00232138342331959,0.00027411215816412716
subject_b0.4_soft_t0.00055_p1,subject_b0.4,subject,0.4,soft,0.00055,0,1.0,0.0002644089021745502,0.0003514864328221369,0.9578947368421054,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,36001.47150883058,0.5143067358404368,0.047837072027280214,0.22755158783594426,0.9867156806693649,0.17485491254294033,0.0016871161189317115,0.0002948298920954881
global_b0.6_soft_t0.00035_p1.5,global_b0.6,global,0.6,soft,0.00035,0,1.5,0.00023514625620078556,0.0004780113937670636,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,15821.747765380129,0.22602496807685898,0.051584606214035066,0.23068507851565667,0.9824270318929574,0.15885650272564003,0.0037781581064805334,0.00029615286404104774
global_b0.6_soft_t0.00025_p1,global_b0.6,global,0.6,soft,0.00025,0,1.0,0.0002381904692081221,0.0004895787292907224,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,17232.6108520614,0.24618015502944857,0.051655811937679944,0.23056019661832716,0.982444055736319,0.1589393946651076,0.003469169463458006,0.000302088910929299
global_b0.6_soft_t0.00055_p2,global_b0.6,global,0.6,soft,0.00055,0,2.0,0.00024213675305433973,0.0005046919459480161,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,19253.419362391025,0.2750488480341575,0.05174909040564988,0.2303945424792685,0.9824768338558729,0.15904604217325113,0.0031031338965746475,0.00030981349893984006
global_b0.6_soft_t0.00035_p1,global_b0.6,global,0.6,soft,0.00035,0,1.0,0.00025086718799365243,0.0005384138132324955,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,24683.169013164515,0.3526167001880645,0.051960195440915576,0.230010966897074,0.9825300974604871,0.1592801292973151,0.0024107848324041513,0.00032697440070027255
global_b0.6_soft_t0.00055_p1.5,global_b0.6,global,0.6,soft,0.00055,0,1.5,0.0002523854521920306,0.0005441779921945442,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,25774.055712926518,0.3682007958989503,0.051996112419493555,0.22994289086577657,0.9825375917132467,0.1593196366973072,0.0023064067445155967,0.00032993370963916294
global_b0.6_soft_t0.00055_p1,global_b0.6,global,0.6,soft,0.00055,0,1.0,0.0002638174166920056,0.0005633590129315299,0.9624060150375938,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,35633.044580575195,0.509043494008217,0.05224649744838955,0.2294268593314116,0.9826056027081804,0.15959719094872235,0.001652250463345387,0.00034616092932338434
