rowweighted_delta_vs_h012,uniform_delta_vs_h012,row_beats_rate,row_p90_delta,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h018,max_abs_prob_delta_vs_h018,h018_rowweighted_delta_vs_h012,h019_rowweighted_delta_vs_h012,h020_decision,decision_rank,file
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,gain_S_k1600_a1,gain,S,1600,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,gain_S_k1750_a1,gain,S,1750,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,shift_S_k1000_a1,shift,S,1000,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,shift_S_k1300_a1,shift,S,1300,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,shift_S_k1600_a1,shift,S,1600,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,shift_S_k1750_a1,shift,S,1750,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,move_S_k1000_a1,move,S,1000,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,move_S_k1300_a1,move,S,1300,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,move_S_k1600_a1,move,S,1600,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006208955378115723,-0.0006076751647265532,1.0,-0.00015732537121297566,move_S_k1750_a1,move,S,1750,1.0,250,1000,0.008346834665694212,0.06151024528038351,0.010121724403421106,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006167674630140047,-0.0005790956786322547,0.812,0.0,combined_all_k400_a0.55,combined,all,400,0.55,190,400,0.003978001441244424,0.0683812235945499,0.009812130660144932,0.046622767058898895,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006138317523128203,-0.0006005783992522657,0.984,-0.00014492834328231342,gain_S_k700_a1,gain,S,700,1.0,245,700,0.00783161716356676,0.06151024528038351,0.010297138366331572,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006105301946139706,-0.0006036724223485599,0.988,-3.594660360474337e-05,shift_all_k700_a1,shift,all,700,1.0,243,700,0.00834252328605547,0.12328370558887525,0.014275152834272343,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006101025900066709,-0.0005966989854971438,0.984,-0.00013933439834875054,move_S_k700_a1,move,S,700,1.0,246,700,0.007608713115182178,0.06151024528038351,0.01038163884983637,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0006081463195693942,-0.0005941140280241055,0.972,-0.00012628865042462034,combined_S_k700_a1,combined,S,700,1.0,243,700,0.0076068336700357165,0.06151024528038351,0.010536381908002837,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005945628998137043,-0.0005605753602504733,0.868,0.0,move_all_k400_a0.55,move,all,400,0.55,207,400,0.0034399126321540863,0.0683812235945499,0.009450349360908852,0.05800258760460897,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005877387199854369,-0.0005805501831364739,0.996,-0.00011190345285589061,shift_all_k1000_a0.55,shift,all,1000,0.55,249,1000,0.0057405321043900335,0.0683812235945499,0.01021765376371392,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,combined_S_k1000_a1.25,combined,S,1000,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,combined_S_k1300_a1.25,combined,S,1300,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,combined_S_k1600_a1.25,combined,S,1600,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,combined_S_k1750_a1.25,combined,S,1750,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,gain_S_k1000_a1.25,gain,S,1000,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,gain_S_k1300_a1.25,gain,S,1300,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,gain_S_k1600_a1.25,gain,S,1600,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,gain_S_k1750_a1.25,gain,S,1750,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,shift_S_k1000_a1.25,shift,S,1000,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,shift_S_k1300_a1.25,shift,S,1300,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,shift_S_k1600_a1.25,shift,S,1600,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,shift_S_k1750_a1.25,shift,S,1750,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,move_S_k1000_a1.25,move,S,1000,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,move_S_k1300_a1.25,move,S,1300,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,move_S_k1600_a1.25,move,S,1600,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005846263593079018,-0.0005719691645978133,1.0,-0.0001475467368066625,move_S_k1750_a1.25,move,S,1750,1.25,250,1000,0.010378411458936681,0.07689016156932582,0.011619251311396163,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,combined_S_k1000_a0.75,combined,S,1000,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,combined_S_k1300_a0.75,combined,S,1300,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,combined_S_k1600_a0.75,combined,S,1600,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,combined_S_k1750_a0.75,combined,S,1750,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,gain_S_k1000_a0.75,gain,S,1000,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,gain_S_k1300_a0.75,gain,S,1300,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,gain_S_k1600_a0.75,gain,S,1600,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,gain_S_k1750_a0.75,gain,S,1750,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,shift_S_k1000_a0.75,shift,S,1000,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,shift_S_k1300_a0.75,shift,S,1300,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,shift_S_k1600_a0.75,shift,S,1600,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,shift_S_k1750_a0.75,shift,S,1750,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,move_S_k1000_a0.75,move,S,1000,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,move_S_k1300_a0.75,move,S,1300,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,move_S_k1600_a0.75,move,S,1600,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005838361464473429,-0.0005712445127891649,1.0,-0.00014752467880897537,move_S_k1750_a0.75,move,S,1750,0.75,250,1000,0.006295334067572351,0.046102058934018086,0.009033870916735938,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005779697555621761,-0.0005652871513755637,0.984,-0.00013589405698479775,gain_S_k700_a1.25,gain,S,700,1.25,245,700,0.009734452460024327,0.07689016156932582,0.011810650002044298,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005771904857230485,-0.0005645716905984852,0.984,-0.00013588425614426654,gain_S_k700_a0.75,gain,S,700,0.75,245,700,0.0059088560014736394,0.046102058934018086,0.009178897386697997,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005745082031357656,-0.0005616791222633708,0.984,-0.00013120018243286327,move_S_k700_a1.25,move,S,700,1.25,246,700,0.009455746447284879,0.07689016156932582,0.01188866160514903,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005737179042556698,-0.0005609544272478231,0.984,-0.00013097800485295242,move_S_k700_a0.75,move,S,700,0.75,246,700,0.00574175383771286,0.046102058934018086,0.00926095876724128,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005729546230536185,-0.0005665151039621654,0.988,-3.3700539859877437e-05,shift_all_k700_a1.25,shift,all,700,1.25,243,700,0.010402908498648255,0.1528531517928886,0.01618013812961959,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005727182589534047,-0.0005662842697546765,0.988,-3.370026142729727e-05,shift_all_k700_a0.75,shift,all,700,0.75,243,700,0.00627149098701317,0.09299138979406657,0.012378037305361876,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.000572661651517948,-0.0005592442529656905,0.972,-0.00011841184801634213,combined_S_k700_a1.25,combined,S,700,1.25,243,700,0.00945377527231042,0.07689016156932582,0.012020253646444613,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005718756217970243,-0.0005585234724059955,0.972,-0.000118404881675392,combined_S_k700_a0.75,combined,S,700,0.75,243,700,0.00574010780975824,0.046102058934018086,0.009393096033315243,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005432855546283489,-0.0005287654096981192,0.892,0.0,gain_S_k400_a1,gain,S,400,1.0,215,400,0.005794470570264969,0.06151024528038351,0.01065389118510653,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005341782873822529,-0.0005177743954583721,0.88,0.0,combined_S_k400_a1,combined,S,400,1.0,206,400,0.005648507275631364,0.06151024528038351,0.011106707726360262,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005155673611877175,-0.0005000201459509433,0.888,0.0,move_S_k400_a1,move,S,400,1.0,215,400,0.005081671732281307,0.06151024528038351,0.010612637300680293,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005118044510292709,-0.0004979336636849307,0.892,0.0,gain_S_k400_a1.25,gain,S,400,1.25,215,400,0.00719082833327933,0.07689016156932582,0.011905674533705717,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005110361924556769,-0.0004972294334656866,0.892,0.0,gain_S_k400_a0.75,gain,S,400,0.75,215,400,0.004379303168778438,0.046102058934018086,0.009668963247309788,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005032506698682785,-0.0004876131780769012,0.88,0.0,combined_S_k400_a1.25,combined,S,400,1.25,206,400,0.007009760352579541,0.07689016156932582,0.012323592461649074,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0005024887194153718,-0.0004869155349903635,0.88,0.0,combined_S_k400_a0.75,combined,S,400,0.75,206,400,0.004269009201869162,0.046102058934018086,0.01008449821955263,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,combined_S_k1000_a0.55,combined,S,1000,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,combined_S_k1300_a0.55,combined,S,1300,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,combined_S_k1600_a0.55,combined,S,1600,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,combined_S_k1750_a0.55,combined,S,1750,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,gain_S_k1000_a0.55,gain,S,1000,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,gain_S_k1300_a0.55,gain,S,1300,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,gain_S_k1600_a0.55,gain,S,1600,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,gain_S_k1750_a0.55,gain,S,1750,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,shift_S_k1000_a0.55,shift,S,1000,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,shift_S_k1300_a0.55,shift,S,1300,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,shift_S_k1600_a0.55,shift,S,1600,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,shift_S_k1750_a0.55,shift,S,1750,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,move_S_k1000_a0.55,move,S,1000,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,move_S_k1300_a0.55,move,S,1300,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,move_S_k1600_a0.55,move,S,1600,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004996280421092965,-0.0004885541206125454,1.0,-0.00012554299505703907,move_S_k1750_a0.55,move,S,1750,0.55,250,1000,0.004638681225438787,0.03397231407451179,0.008800517054236689,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004939297226853734,-0.0004828399345380958,0.984,-0.00011561316918422709,gain_S_k700_a0.55,gain,S,700,0.55,245,700,0.0043551969995242095,0.03397231407451179,0.008912411603162555,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004910210206141079,-0.00047980082038253145,0.984,-0.00011196282924825856,move_S_k700_a0.55,move,S,700,0.55,246,700,0.00423273043521673,0.03397231407451179,0.008981455210910436,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004894384025401565,-0.0004777188187295979,0.972,-0.00010073677891041209,combined_S_k700_a0.55,combined,S,700,0.55,243,700,0.004231374806556644,0.03397231407451179,0.009077794296485874,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.000487717133054002,-0.0004822379646845318,0.988,-2.8668141114599322e-05,shift_all_k700_a0.55,shift,all,700,0.55,243,700,0.004607360318690784,0.0683812235945499,0.01099896129035989,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004858668440843486,-0.0004710276675395048,0.888,0.0,move_S_k400_a1.25,move,S,400,1.25,215,400,0.006299117536441082,0.07689016156932582,0.01168571277222765,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.00048508274989261075,-0.0004703093684569777,0.888,0.0,move_S_k400_a0.75,move,S,400,0.75,215,400,0.003845242262976127,0.046102058934018086,0.009772222153252727,0.11298815705193355,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,combined_Q_k1000_a1,combined,Q,1000,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,combined_Q_k1300_a1,combined,Q,1300,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,combined_Q_k1600_a1,combined,Q,1600,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,combined_Q_k1750_a1,combined,Q,1750,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,gain_Q_k1000_a1,gain,Q,1000,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,gain_Q_k1300_a1,gain,Q,1300,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,gain_Q_k1600_a1,gain,Q,1600,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,gain_Q_k1750_a1,gain,Q,1750,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,shift_Q_k1000_a1,shift,Q,1000,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,shift_Q_k1300_a1,shift,Q,1300,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
-0.0004845599581829478,-0.0004594708790278835,1.0,-7.178267115729918e-05,shift_Q_k1600_a1,shift,Q,1600,1.0,250,750,0.006904482487012682,0.12328370558887525,0.01171369304216328,0.04240276971856882,-0.0006364748249601615,-0.0006312348284811195,joint_vector_sensor,1,not_materialized
