candidate_id,family,raw_signal,select_signal,mode,top_k,scale,cap,project_bad_axis,file,basename,changed_rows,changed_cells,mean_abs_logit_move,l1_logit_move,max_abs_logit_move,positive_move_rows,negative_move_rows,max_abs_prob_delta,selected_mobility_rank_mean,selected_low_energy_mean,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,shape_gate_70,shape_gate_120,h008_strict_upload_gate,h008_resolution_escape_gate,h008_info_gate,h008_decision
orth_continuous_balanced_state_s0.016_c0.008,continuous_orthogonalized,balanced_state,consensus_score,continuous,250,0.016,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_016_c0_008_2120977e.csv,submission_h008_orth_continuous_balanced_state_s0_016_c0_008_2120977e.csv,250,250,0.006329795935562948,1.5824489838907372,0.008,134,116,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-9.937080180395064e-06,-4.7836197650713e-05,8.5920997165199e-06,0.4444444444444444,0.00028140820002431344,False,False,True,False,0.1998416730224491,0.044538563138003764,0.047599899274794404,250,250,1.5824489838907296,0.0019999944327821484,0.022842097666272328,0.11686145983270428,False,False,False,False,False,reject_shape_or_bad_axis
teacher_rank_centered_hi_k36_a0.009,state_high,teacher_rank_centered,consensus_score,positive_constant,36,0.009,0.009,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k36_a0_009_cd64ecaf.csv,submission_h008_teacher_rank_centered_hi_k36_a0_009_cd64ecaf.csv,36,36,0.0012959999999999998,0.32399999999999995,0.009,36,0,0.0022484415749607356,0.8553381642512078,1.5263813967941788,below_selector_resolution,-1.1702560902478217e-05,-5.920335265555662e-05,8.971628944187207e-06,0.4722222222222222,0.0006331322273815387,False,False,True,False,0.20019339704980632,0.04440070097657388,0.047544214289072725,36,36,0.3240000000000029,0.0022484415749607356,-0.008939544519398683,0.023926909095485272,False,True,False,False,False,shape_ok_but_selector_rejects
balanced_state_highlow_k55_a0.007,state_highlow,balanced_state,balanced_state,highlow,55,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_007_9ce86e6d.csv,submission_h008_balanced_state_highlow_k55_a0_007_9ce86e6d.csv,110,110,0.0030800000000000003,0.77,0.007,55,55,0.0017499945124433425,0.4990513833992095,0.34157975440295085,below_selector_resolution,-2.617575436386311e-06,-2.0262268260706777e-05,9.002548744042601e-06,0.4027777777777778,-1.6137511660241355e-05,False,False,True,False,0.19954412731076454,0.04445080351758913,0.04756932725561678,110,110,0.7699999999999987,0.0017499945124433425,0.06456414409242292,0.05686333334420822,False,True,False,False,False,shape_ok_but_selector_rejects
anti_energy_state_highlow_k55_a0.007,state_highlow,anti_energy_state,anti_energy_state,highlow,55,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_007_21aa4d2d.csv,submission_h008_anti_energy_state_highlow_k55_a0_007_21aa4d2d.csv,110,110,0.0030800000000000003,0.77,0.007,55,55,0.0017499945124433425,0.5626403162055337,0.29979493094600085,below_selector_resolution,-1.891752568537191e-06,-1.7747188349888906e-05,9.906984793289718e-06,0.3888888888888889,-0.00013836828814123292,False,False,True,False,0.19942189653428355,0.04444499285653826,0.04754679976492605,110,110,0.7700000000000049,0.0017499945124433425,0.04175325532843296,0.056863333344208684,False,True,False,False,False,shape_ok_but_selector_rejects
teacher_rank_centered_highlow_k55_a0.007,state_highlow,teacher_rank_centered,teacher_rank_centered,highlow,55,0.007,0.007,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k55_a0_007_4db0e186.csv,submission_h008_teacher_rank_centered_highlow_k55_a0_007_4db0e186.csv,110,110,0.0030800000000000003,0.77,0.007,55,55,0.0017499945124433425,0.506094861660079,0.1523543747502778,below_selector_resolution,-2.5261288443976975e-06,-1.9882922483160752e-05,1.0101171070558205e-05,0.375,9.66552125329645e-05,False,False,True,False,0.19965692003495775,0.04444259080041586,0.04754854325885872,110,110,0.7699999999999977,0.0017499945124433425,0.0353689543552303,0.05686333334420815,False,True,False,False,False,shape_ok_but_selector_rejects
toward_plus_abs_k20_s0.01_c0.006,toward_plus,toward_plus,toward_abs_score,signed,20,0.01,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k20_s0_01_c0_006_d298a76c.csv,submission_h008_toward_plus_abs_k20_s0_01_c0_006_d298a76c.csv,20,20,0.00048,0.12000000000000001,0.006,2,18,0.0014998755923926188,0.23273913043478262,-0.21794539196813267,below_selector_resolution,8.917055670872103e-07,-5.128711229305819e-06,1.0577627708099134e-05,0.625,-6.184698631642171e-05,False,False,True,False,0.19949841783610836,0.04437214775008801,0.0475066332547032,20,20,0.1200000000000038,0.0014998755923926188,0.11340555708368535,0.008861818183513266,True,True,False,False,False,shape_ok_but_selector_rejects
orth_balanced_k40_s0.026_c0.01,orthogonalized,balanced_state,consensus_score,signed,40,0.026,0.01,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k40_s0_026_c0_01_fa62cd01.csv,submission_h008_orth_balanced_k40_s0_026_c0_01_fa62cd01.csv,40,40,0.001484831991033522,0.3712079977583805,0.01,39,1,0.002498234439517688,0.8490217391304349,1.465510916572914,below_selector_resolution,-1.3751271985370166e-05,-7.073136773380305e-05,1.1543832064790421e-05,0.4583333333333333,0.0007037223552419092,False,False,True,False,0.2002639871776667,0.04443288668748796,0.047576399999986814,40,40,0.37120799775837926,0.002498234439517688,-0.017681925819282688,0.02741314820333877,False,True,False,False,False,shape_ok_but_selector_rejects
teacher_rank_centered_hi_k50_a0.009,state_high,teacher_rank_centered,consensus_score,positive_constant,50,0.009,0.009,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_009_9a3f77f4.csv,submission_h008_teacher_rank_centered_hi_k50_a0_009_9a3f77f4.csv,50,50,0.0017999999999999997,0.44999999999999996,0.009,50,0,0.002249796635762469,0.8484521739130435,1.2400394992808152,below_selector_resolution,-1.6923358007230324e-05,-8.628418551868118e-05,1.1710617697932564e-05,0.4305555555555556,0.0006948253310794239,False,False,True,False,0.2002550901535042,0.044431558119431024,0.04757261147876135,50,50,0.45000000000000234,0.002249796635762469,-0.02372173870943641,0.03323181818817387,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_toward_plus_s0.0025_c0.0025,continuous_all,toward_plus,consensus_score,continuous,250,0.0025,0.0025,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_0025_c0_0025_7396a5ae.csv,submission_h008_continuous_toward_plus_s0_0025_c0_0025_7396a5ae.csv,250,250,0.0012779910291517789,0.3194977572879447,0.0025,96,154,0.0006249957607167289,0.5170747826086957,0.24238220617915437,too_small_to_submit,-3.91272755260694e-07,-7.505619837922149e-06,1.1931341555666903e-05,0.6944444444444444,-0.00022926107875065327,False,True,True,False,0.19933100374367413,0.04438374692687156,0.04750665107074208,250,250,0.31949775728793967,0.0006249957607167289,0.2669553206127312,0.023594425292715684,False,False,False,False,False,reject_shape_or_bad_axis
toward_plus_abs_k40_s0.006_c0.004,toward_plus,toward_plus,toward_abs_score,signed,40,0.006,0.004,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_006_c0_004_14ad9d0c.csv,submission_h008_toward_plus_abs_k40_s0_006_c0_004_14ad9d0c.csv,40,40,0.00064,0.16,0.004,6,34,0.0009999948078449616,0.33810869565217394,-0.06606065264964969,below_selector_resolution,1.3894595415303888e-06,-4.119039690542229e-06,1.2755510260721385e-05,0.625,-0.00016633950483047055,False,False,True,False,0.1993939253175943,0.044365708710254595,0.047492413406246776,40,40,0.15999999999999193,0.0009999948078449616,0.1793034958642021,0.011815757578016717,True,True,False,False,False,shape_ok_but_selector_rejects
orth_continuous_teacher_rank_centered_s0.016_c0.008,continuous_orthogonalized,teacher_rank_centered,consensus_score,continuous,250,0.016,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_016_c0_008_e9fdc6c6.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_016_c0_008_e9fdc6c6.csv,250,250,0.006467230400460734,1.6168076001151834,0.008,127,123,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-7.766604504271477e-06,-4.595013759967029e-05,1.3861774095417817e-05,0.4166666666666667,0.0003122275251211948,False,False,True,False,0.19987249234754598,0.044533788563905836,0.04758432496807892,250,250,1.6168076001151814,0.0019999944327821484,0.013349229439607894,0.11939879158285588,False,False,False,False,False,reject_shape_or_bad_axis
toward_plus_abs_k20_s0.018_c0.008,toward_plus,toward_plus,toward_abs_score,signed,20,0.018,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k20_s0_018_c0_008_e9ec835a.csv,submission_h008_toward_plus_abs_k20_s0_018_c0_008_e9ec835a.csv,20,20,0.00064,0.16,0.008,2,18,0.0019998505870755245,0.23273913043478262,-0.21794539196813267,below_selector_resolution,1.1731362514501238e-06,-7.124847347271441e-06,1.3980244464277758e-05,0.6111111111111112,-8.246264842193263e-05,False,False,True,False,0.19947780217400285,0.04438129060723087,0.047515776111846056,20,20,0.15999999999999914,0.0019998505870755245,0.11340555708634803,0.01181575757801725,True,True,False,False,False,shape_ok_but_selector_rejects
continuous_balanced_state_s0.012_c0.008,continuous_all,balanced_state,consensus_score,continuous,250,0.012,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_012_c0_008_dd544921.csv,submission_h008_continuous_balanced_state_s0_012_c0_008_dd544921.csv,250,250,0.006034807658880982,1.5087019147202456,0.008,125,125,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-5.1511539490926455e-06,-2.5648125977755374e-05,1.4586247319436848e-05,0.4583333333333333,-8.107075141944309e-05,False,False,True,False,0.19947919407100534,0.044489384614124286,0.04758365798088786,250,250,1.508701914720236,0.0019999944327821484,0.09105239565611095,0.11141535051140537,False,False,False,False,False,reject_shape_or_bad_axis
orth_balanced_k110_s0.018_c0.008,orthogonalized,balanced_state,consensus_score,signed,110,0.018,0.008,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k110_s0_018_c0_008_5a5f1766.csv,submission_h008_orth_balanced_k110_s0_018_c0_008_5a5f1766.csv,110,110,0.0029764104008629185,0.7441026002157296,0.008,103,7,0.0019999794326828746,0.7885059288537549,0.9558910899075506,below_selector_resolution,-2.8627429013116162e-05,-0.00013607078351939999,1.4687332686306814e-05,0.4861111111111111,0.001195439390179076,False,False,True,False,0.20075570421260386,0.04445370344458287,0.04758753535234549,110,110,0.7441026002157181,0.0019999794326828746,-0.06606916693272788,0.054950849608257864,False,True,False,False,False,shape_ok_but_selector_rejects
orth_balanced_k80_s0.026_c0.01,orthogonalized,balanced_state,consensus_score,signed,80,0.026,0.01,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k80_s0_026_c0_01_6a82e3e9.csv,submission_h008_orth_balanced_k80_s0_026_c0_01_6a82e3e9.csv,80,80,0.0029221566444589415,0.7305391611147354,0.01,77,3,0.0024999792701186907,0.81175,1.1787929544238605,below_selector_resolution,-2.8018132839921428e-05,-0.00013522442424507004,1.6036096617217546e-05,0.4722222222222222,0.0012951780507818311,False,False,True,False,0.2008554428732066,0.04446046151538753,0.04761118892896662,80,80,0.7305391611147295,0.0024999792701186907,-0.04907768504339905,0.0539492101811236,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_teacher_rank_centered_s0.012_c0.008,continuous_all,teacher_rank_centered,consensus_score,continuous,250,0.012,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_012_c0_008_c61e6895.csv,submission_h008_continuous_teacher_rank_centered_s0_012_c0_008_c61e6895.csv,250,250,0.006086702282722513,1.5216755706806282,0.008,125,125,0.0019999944327821484,0.5170747826086957,0.24238220617915437,below_selector_resolution,-4.3250100130507465e-06,-2.1901830876814083e-05,1.6203324976284154e-05,0.4583333333333333,4.5394070204707315e-05,False,False,True,False,0.1996056588926295,0.04448888969293824,0.04756591232087586,250,250,1.5216755706806282,0.0019999944327821484,0.06399295120963165,0.11237343534720907,False,False,False,False,False,reject_shape_or_bad_axis
toward_plus_abs_k60_s0.006_c0.004,toward_plus,toward_plus,toward_abs_score,signed,60,0.006,0.004,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_006_c0_004_be8f9401.csv,submission_h008_toward_plus_abs_k60_s0_006_c0_004_be8f9401.csv,60,60,0.00096,0.24000000000000002,0.004,12,48,0.0009999948078449616,0.41133333333333333,-0.018081968404765805,below_selector_resolution,1.2685656286166367e-06,-4.9509002822957605e-06,1.721703922384897e-05,0.625,-0.00029633908989334934,False,False,True,False,0.19926392573253143,0.04436585038596518,0.04749870869888151,60,60,0.2399999999999889,0.0009999948078449616,0.21384578406657373,0.01772363636702515,True,True,False,False,False,shape_ok_but_selector_rejects
toward_plus_abs_k40_s0.01_c0.006,toward_plus,toward_plus,toward_abs_score,signed,40,0.01,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_01_c0_006_6502597e.csv,submission_h008_toward_plus_abs_k40_s0_01_c0_006_6502597e.csv,40,40,0.00096,0.24000000000000002,0.006,6,34,0.0014999945181743968,0.33810869565217394,-0.06606065264964969,below_selector_resolution,2.08872201381905e-06,-6.996104508685055e-06,1.9169123224376875e-05,0.625,-0.0002495092572456781,False,False,True,False,0.1993107555651791,0.04437713728168317,0.047500727664664164,40,40,0.2400000000000076,0.0014999945181743968,0.17930349587015446,0.01772363636702653,True,True,False,False,False,shape_ok_but_selector_rejects
orth_balanced_k110_s0.026_c0.01,orthogonalized,balanced_state,consensus_score,signed,110,0.026,0.01,True,hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k110_s0_026_c0_01_4832489a.csv,submission_h008_orth_balanced_k110_s0_026_c0_01_4832489a.csv,110,110,0.0038051148865244403,0.95127872163111,0.01,103,7,0.0024999792701186907,0.7885059288537549,0.9558910899075506,below_selector_resolution,-3.562081303935043e-05,-0.0001743643880325912,2.09009050901321e-05,0.4305555555555556,0.0015088216686403588,False,False,True,False,0.20106908649106514,0.044490529143333804,0.04761806336719545,110,110,0.9512787216311023,0.0024999792701186907,-0.06560032684192388,0.07025049227449574,False,True,False,False,False,shape_ok_but_selector_rejects
continuous_toward_plus_s0.005_c0.005,continuous_all,toward_plus,consensus_score,continuous,250,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_005_c0_005_924c8e6c.csv,submission_h008_continuous_toward_plus_s0_005_c0_005_924c8e6c.csv,250,250,0.0025559820583035578,0.6389955145758894,0.005,96,154,0.0012499945749749886,0.5170747826086957,0.24238220617915437,too_small_to_submit,-8.629158418668446e-07,-1.4951178311557176e-05,2.2830914472493155e-05,0.6805555555555556,-0.00045852215750122327,False,True,True,False,0.19910174266492356,0.044426733155017925,0.04754161188452602,250,250,0.638995514575882,0.0012499945749749886,0.2669553206266512,0.04718885058543156,False,False,False,False,False,reject_shape_or_bad_axis
down_control_k28_a0.005,down_control,model_delta_pos,consensus_score,negative_constant,28,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k28_a0_005_aee3c7d6.csv,submission_h008_down_control_k28_a0_005_aee3c7d6.csv,28,28,0.0005600000000000001,0.14,0.005,0,28,0.0012487533834408815,0.8528260869565217,1.5596731365903194,below_selector_resolution,5.4277490922276294e-06,-2.72041216989958e-06,2.424250754027805e-05,0.18055555555555555,-0.00024135381351519936,False,False,True,False,0.19931891100890958,0.044358549806210394,0.04747338906182441,28,28,0.14000000000000534,0.0012487533834408815,-0.003962639292554456,0.010338787880765544,True,True,False,False,False,shape_ok_but_selector_rejects
toward_plus_abs_k60_s0.01_c0.006,toward_plus,toward_plus,toward_abs_score,signed,60,0.01,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_01_c0_006_883ba97b.csv,submission_h008_toward_plus_abs_k60_s0_01_c0_006_883ba97b.csv,60,60,0.00144,0.36000000000000004,0.006,12,48,0.0014999945181743968,0.41133333333333333,-0.018081968404765805,below_selector_resolution,1.8298429504336925e-06,-7.430807524745804e-06,2.4965296586578544e-05,0.625,-0.000444508634840024,False,False,True,False,0.19911575618758476,0.04438111308510983,0.047511594385870326,60,60,0.36000000000000343,0.0014999945181743968,0.21384578407236918,0.02658545455053921,True,True,False,False,False,shape_ok_but_selector_rejects
toward_plus_abs_k40_s0.018_c0.008,toward_plus,toward_plus,toward_abs_score,signed,40,0.018,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k40_s0_018_c0_008_72a21323.csv,submission_h008_toward_plus_abs_k40_s0_018_c0_008_72a21323.csv,40,40,0.00128,0.32,0.008,6,34,0.0019999944327821484,0.33810869565217394,-0.06606065264964969,below_selector_resolution,2.7994575671643815e-06,-9.899863863361364e-06,2.5589012049976097e-05,0.6111111111111112,-0.0003326790096609411,False,False,True,False,0.19922758581276384,0.04438856585311173,0.0475115926006204,40,40,0.32000000000000495,0.0019999944327821484,0.17930349587313232,0.023631515156034993,True,True,False,False,False,shape_ok_but_selector_rejects
continuous_toward_plus_s0.008_c0.006,continuous_all,toward_plus,consensus_score,continuous,250,0.008,0.006,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_008_c0_006_dc35ce61.csv,submission_h008_continuous_toward_plus_s0_008_c0_006_dc35ce61.csv,250,250,0.0036213552741527944,0.9053388185381986,0.006,96,154,0.0014999945181743968,0.5170747826086957,0.24238220617915437,too_small_to_submit,-1.725553519926558e-06,-1.979116888463668e-05,2.7668043971920225e-05,0.6944444444444444,-0.0006112910711305597,False,True,True,False,0.19894897375129422,0.04446686595509938,0.04757649283965452,250,250,0.9053388185382023,0.0014999945181743968,0.2639302909131536,0.06685790003635003,False,False,False,False,False,reject_shape_or_bad_axis
toward_plus_abs_k60_s0.018_c0.008,toward_plus,toward_plus,toward_abs_score,signed,60,0.018,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_018_c0_008_d5be57e4.csv,submission_h008_toward_plus_abs_k60_s0_018_c0_008_d5be57e4.csv,60,60,0.00192,0.48000000000000004,0.008,12,48,0.0019999944327821484,0.41133333333333333,-0.018081968404765805,below_selector_resolution,2.419467454203996e-06,-1.1594320438119958e-05,3.307530876822814e-05,0.6388888888888888,-0.0005926781797866987,False,False,True,False,0.19896758664263808,0.044397113085109824,0.04752899379145395,60,60,0.4800000000000024,0.0019999944327821484,0.21384578407526847,0.03544727273405212,True,True,False,False,False,shape_ok_but_selector_rejects
continuous_toward_plus_s0.012_c0.008,continuous_all,toward_plus,consensus_score,continuous,250,0.012,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_012_c0_008_606c041e.csv,submission_h008_continuous_toward_plus_s0_012_c0_008_606c041e.csv,250,250,0.005116030860245068,1.2790077150612669,0.008,96,154,0.0019999944327821484,0.5170747826086957,0.24238220617915437,too_small_to_submit,-2.6114273219052944e-06,-2.7307474805238415e-05,3.63471139052883e-05,0.7083333333333334,-0.0008328313525763631,False,True,True,False,0.19872743346984842,0.04452190399578694,0.04762774410609016,250,250,1.2790077150612713,0.0019999944327821484,0.2615411042375874,0.0944527818848614,False,False,False,False,False,reject_shape_or_bad_axis
down_control_k28_a0.008,down_control,model_delta_pos,consensus_score,negative_constant,28,0.008,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k28_a0_008_0bcbc432.csv,submission_h008_down_control_k28_a0_008_0bcbc432.csv,28,28,0.000896,0.224,0.008,0,28,0.0019980972946940234,0.8528260869565217,1.5596731365903194,below_selector_resolution,8.68015104928687e-06,-4.352725049157895e-06,3.878865335815384e-05,0.18055555555555555,-0.0003861661016243412,False,False,True,False,0.19917409872080044,0.044365406949067536,0.04747338906182441,28,28,0.22400000000000253,0.0019980972946940234,-0.003962639292696054,0.016542060609224425,True,True,False,False,False,shape_ok_but_selector_rejects
down_control_k60_a0.005,down_control,model_delta_pos,consensus_score,negative_constant,60,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k60_a0_005_321a67f4.csv,submission_h008_down_control_k60_a0_005_321a67f4.csv,60,60,0.0012,0.3,0.005,0,60,0.001249790772800241,0.8366376811594204,1.1858189918747966,below_selector_resolution,1.1418120975860033e-05,-5.806249735059743e-06,5.244439955160659e-05,0.1527777777777778,-0.00044890932174801446,False,False,True,False,0.19911135550067677,0.044368110766376985,0.04746715419804254,60,60,0.3000000000000081,0.001249790772800241,0.02877873976670155,0.02215454545878306,True,True,False,False,False,shape_ok_but_selector_rejects
down_control_k60_a0.008,down_control,model_delta_pos,consensus_score,negative_constant,60,0.008,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k60_a0_008_0e1dd6f9.csv,submission_h008_down_control_k60_a0_008_0e1dd6f9.csv,60,60,0.0019199999999999998,0.48,0.008,0,60,0.001999623742589385,0.8366376811594204,1.1858189918747966,below_selector_resolution,1.838410328483865e-05,-9.299941746693649e-06,8.377677587298921e-05,0.1527777777777778,-0.0007182549147967676,False,False,True,False,0.19884200990762801,0.04438182505209127,0.04747058276947111,60,60,0.4800000000000077,0.0019996237425894403,0.02877873976740554,0.03544727273405251,True,True,False,False,False,shape_ok_but_selector_rejects
down_control_k100_a0.005,down_control,model_delta_pos,consensus_score,negative_constant,100,0.005,0.005,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k100_a0_005_31acf79f.csv,submission_h008_down_control_k100_a0_005_31acf79f.csv,100,100,0.002,0.5,0.005,0,100,0.0012499506513851122,0.7934695652173912,1.050469143088577,below_selector_resolution,1.9071709653430882e-05,-1.0072860183506393e-05,8.944654223223967e-05,0.1527777777777778,-0.0008045342145421575,False,False,True,False,0.19875573060788262,0.04439096790923412,0.04745983162912313,100,100,0.5000000000000122,0.0012499506513851122,0.03207011651081284,0.03692424243130501,False,True,False,False,False,shape_ok_but_selector_rejects
down_control_k100_a0.008,down_control,model_delta_pos,consensus_score,negative_constant,100,0.008,0.008,False,hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k100_a0_008_297b1798.csv,submission_h008_down_control_k100_a0_008_297b1798.csv,100,100,0.0032,0.8,0.008,0,100,0.0019998995685613363,0.7934695652173912,1.050469143088577,below_selector_resolution,3.072960070030986e-05,-1.612618861673663e-05,0.000142976978517631,0.1527777777777778,-0.0012872547432675185,False,False,True,False,0.19827301007915726,0.0444183964806627,0.04746387721540167,100,100,0.8000000000000065,0.0019998995685613363,0.032070116511419486,0.059078787890087046,False,True,False,False,False,shape_ok_but_selector_rejects
