name,source,mode,cap,k,amp,base_mean,base_max,base_pos,sem_mean,sem_max,sem_pos,h088_cos,changed,rows,decision
h155_h055_Q2S1S2S4_cap0.2_k24_a1.15,h055,Q2S1S2S4,0.2,24,1.15,-0.0009134054766605315,-0.00029277878411509734,10,-0.0007244488777500183,-0.00044138593440753315,10,-0.0003006868874223872,24,21,0.9326054766605315
h155_h055_noS3S4_cap0.2_k32_a0.9,h055,noS3S4,0.2,32,0.9,-0.0009056073281228242,-0.000300277306979233,10,-0.0007636252912007093,-0.0005189579041490514,10,3.573050617733569e-05,32,31,0.9311751706672645
h155_h061_subjective_cap0.38_k24_a0.7,h061,subjective,0.38,24,0.7,-0.0009115256240361521,-0.0002881981682846934,10,-0.0007129274347723955,-0.0005746947667086838,10,0.00041138070176487156,24,23,0.9303553814045638
h155_h061_Q_cap0.38_k24_a0.7,h061,Q,0.38,24,0.7,-0.0009115256240361521,-0.0002881981682846934,10,-0.0007129274347723955,-0.0005746947667086838,10,0.00041138070176487156,24,23,0.9303553814045638
h155_h061_noS3S4_cap0.72_k110_a0.5,h061,noS3S4,0.72,110,0.5,-0.0008428328926369299,-0.0002887386198790451,10,-0.0007507133173878229,-0.00023535637643489556,10,0.0019353931696015152,110,93,0.9290910387842886
h155_h061_noS3S4_cap0.52_k150_a0.5,h061,noS3S4,0.52,150,0.5,-0.0008370977140227641,-0.0002896972651783719,10,-0.0007441527112685204,-0.0003657452904088803,10,0.0022239111538576444,117,95,0.9286961939842923
h155_h061_all_cap0.28_k150_a0.5,h061,all,0.28,150,0.5,-0.0008120961354010413,-0.00026074198054721703,10,-0.0007542016203155836,-0.00044579124615991983,10,0.003944481719707886,150,114,0.9285461018533042
h155_h061_all_cap0.52_k80_a0.5,h061,all,0.52,80,0.5,-0.0008650602303414872,-0.00026526535689945453,10,-0.0007503258145835147,-0.0003533876733956089,10,0.0011502258136846372,80,63,0.928025027109171
h155_h055_subjective_cap1.0_k24_a0.9,h055,subjective,1.0,24,0.9,-0.0010104014283706469,-0.00029779149589037964,10,-0.0008113067220266544,0.0002219588435178611,9,0.00024792373149092533,24,23,0.9262029909015884
h155_h055_Q_cap1.0_k24_a0.9,h055,Q,1.0,24,0.9,-0.0010104014283706469,-0.00029779149589037964,10,-0.0008113067220266544,0.0002219588435178611,9,0.00024792373149092533,24,23,0.9262029909015884
h155_h055_all_cap0.52_k24_a0.9,h055,all,0.52,24,0.9,-0.000906934806057451,-0.0002753567624600262,10,-0.0007450726151997947,-0.00034359844212822083,10,-6.351771863076227e-05,24,22,0.926134806057451
h155_h055_all_cap0.52_k44_a0.7,h055,all,0.52,44,0.7,-0.0008905541162817386,-0.0002744966071611979,10,-0.0007614572063769367,-0.00022359830704609684,10,0.00011682044636258991,44,39,0.9256489778800122
h155_h055_noS3S4_cap0.2_k80_a0.7,h055,noS3S4,0.2,80,0.7,-0.0008636177717262272,-0.0002887728242738856,10,-0.0007998384913109159,-0.00044833143575551045,10,0.002832681712716424,80,70,0.9250683581847825
h155_h061_noS3S4_cap0.52_k110_a0.5,h061,noS3S4,0.52,110,0.5,-0.0008372824642310815,-0.0002895253729695372,10,-0.0007440624927400373,-0.00036606286108347764,10,0.002194326755041653,110,93,0.923307570151544
h155_h061_all_cap1.4_k150_a0.5,h061,all,1.4,150,0.5,-0.0009079438827881258,-0.0002783935880756844,10,-0.0008290702805920077,0.000223586658029453,9,0.001907158246452616,150,114,0.9220754455486467
h155_h055_noS3S4_cap1.4_k80_a0.7,h055,noS3S4,1.4,80,0.7,-0.001026208355961782,-0.0003181731506139107,10,-0.0009234951926772733,0.00032874492147762517,9,0.0010883340321484396,80,70,0.9219819024462734
h155_h061_Q2S1S2S4_cap1.4_k150_a0.7,h061,Q2S1S2S4,1.4,150,0.7,-0.001019368668065249,-0.0003832753242498778,10,-0.0008942150507675877,0.0003575301254021807,9,0.0014086504951669955,110,88,0.9215828073782902
h155_h061_Q2S1S2S4_cap1.4_k110_a0.7,h061,Q2S1S2S4,1.4,110,0.7,-0.001019368668065249,-0.0003832753242498778,10,-0.0008942150507675877,0.0003575301254021807,9,0.0014086504951669955,110,88,0.9215828073782902
h155_h055_Q_cap0.28_k44_a0.7,h055,Q,0.28,44,0.7,-0.0008871737684024713,-0.00028596502841676103,10,-0.0007892410201178465,-0.0004610443154277094,10,0.0008834056159563508,44,42,0.9215787033481107
h155_h055_subjective_cap0.28_k44_a0.7,h055,subjective,0.28,44,0.7,-0.0008871737684024713,-0.00028596502841676103,10,-0.0007892410201178465,-0.0004610443154277094,10,0.0008834056159563508,44,42,0.9215787033481107
h155_h061_noS3S4_cap0.38_k32_a0.7,h061,noS3S4,0.38,32,0.7,-0.0008950547978976965,-0.0003293330733518279,10,-0.0007672510307090081,-0.0005908960895259006,10,-0.0002251955287703062,32,31,0.9206547978976964
h155_h055_all_cap0.38_k44_a0.7,h055,all,0.38,44,0.7,-0.0008848998127051466,-0.00027531590419002997,10,-0.00075468276262282,-0.00035171102223538757,10,0.00012996856996986365,44,39,0.9199828409921738
h155_h055_all_cap0.38_k24_a0.9,h055,all,0.38,24,0.9,-0.0008996649871732612,-0.0002764101443542389,10,-0.0007363626160873589,-0.00045890434459726126,10,-7.220464864079466e-05,24,22,0.9188649871732611
h155_h061_subjective_cap1.4_k18_a0.9,h061,subjective,1.4,18,0.9,-0.001089598254517769,-0.00031798108776954077,10,-0.0008115457914960218,0.0003590048090508712,9,6.119909085369849e-05,18,17,0.9185402899054781
h155_h061_Q_cap1.4_k18_a0.9,h061,Q,1.4,18,0.9,-0.001089598254517769,-0.00031798108776954077,10,-0.0008115457914960218,0.0003590048090508712,9,6.119909085369849e-05,18,17,0.9185402899054781
h155_h061_all_cap1.0_k12_a1.15,h061,all,1.0,12,1.15,-0.0010035775611486838,2.1680996250998834e-05,9,-0.0006691841669077815,0.00029607944093130447,8,0.0,12,11,0.9181850995891023
h155_h055_Q2S1S2S4_cap0.72_k150_a0.7,h055,Q2S1S2S4,0.72,150,0.7,-0.0008337588497335073,-0.0003041862316752889,10,-0.0007358464151169858,-4.7406072037564126e-05,10,0.0020773716716306146,107,85,0.9174892152290398
h155_h055_Q2S1S2S4_cap0.72_k110_a0.7,h055,Q2S1S2S4,0.72,110,0.7,-0.0008337588497335073,-0.0003041862316752889,10,-0.0007358464151169858,-4.7406072037564126e-05,10,0.0020773716716306146,107,85,0.9174892152290398
h155_h061_noS3S4_cap1.0_k24_a0.7,h061,noS3S4,1.0,24,0.7,-0.0008980353933494025,-0.0002901990627078699,10,-0.0007232269395465565,-5.393746515305051e-05,10,-0.00013692591371182008,24,23,0.9172353933494024
h155_h055_Q2S1S2S4_cap1.4_k32_a1.15,h055,Q2S1S2S4,1.4,32,1.15,-0.0012446179082526367,-0.00041017317239783137,10,-0.0010203881688277822,0.0006416718664747448,9,-0.00017119770751387528,32,28,0.9152147883677898
h155_h055_subjective_cap1.4_k32_a0.9,h055,subjective,1.4,32,0.9,-0.0011561740644532282,-0.00033179967789305834,10,-0.0009985754655759305,0.0004942721874880237,9,0.00020365140751644383,32,31,0.9150274656936491
h155_h055_Q_cap1.4_k32_a0.9,h055,Q,1.4,32,0.9,-0.0011561740644532282,-0.00033179967789305834,10,-0.0009985754655759305,0.0004942721874880237,9,0.00020365140751644383,32,31,0.9150274656936491
h155_h055_Q2S1S2S4_cap0.52_k110_a0.7,h055,Q2S1S2S4,0.52,110,0.7,-0.0008313868466274908,-0.000302947833218791,10,-0.00073180330054735,-0.00023058443082958735,10,0.002243385052523668,107,85,0.9149678000802196
h155_h055_Q2S1S2S4_cap0.52_k150_a0.7,h055,Q2S1S2S4,0.52,150,0.7,-0.0008313868466274908,-0.000302947833218791,10,-0.00073180330054735,-0.00023058443082958735,10,0.002243385052523668,107,85,0.9149678000802196
h155_h061_noS3S4_cap0.38_k150_a0.5,h061,noS3S4,0.38,150,0.5,-0.0008234172443896277,-0.0002850466692394494,10,-0.0007358795566198559,-0.0004542484440397854,10,0.0024960357928595412,117,95,0.9147708121760542
h155_h061_all_cap0.38_k80_a0.5,h061,all,0.38,80,0.5,-0.0008513051004953902,-0.00026063025516997703,10,-0.0007419654296378049,-0.0004418970912793004,10,0.0012784947326848007,80,63,0.9141544552359739
h155_h061_noS3S4_cap1.0_k80_a0.5,h061,noS3S4,1.0,80,0.5,-0.0008506683374441479,-0.0002825680521048554,10,-0.0007527929141106513,-4.8522138288275336e-05,10,0.0012287956391365171,80,70,0.9135624213689251
h155_h055_all_cap1.4_k24_a1.15,h055,all,1.4,24,1.15,-0.001210534562997429,-0.0003419757227736144,10,-0.001012097270009895,0.0005778699515549964,9,-3.386560633400328e-05,24,22,0.9130125920644311
h155_h055_Q2S1S2S4_cap0.38_k110_a0.7,h055,Q2S1S2S4,0.38,110,0.7,-0.0008294968265754202,-0.0003021286068219288,10,-0.0007287048431109931,-0.00035882854772641343,10,0.0023667612627180593,107,85,0.9129667414389739
h155_h055_Q2S1S2S4_cap0.38_k150_a0.7,h055,Q2S1S2S4,0.38,150,0.7,-0.0008294968265754202,-0.0003021286068219288,10,-0.0007287048431109931,-0.00035882854772641343,10,0.0023667612627180593,107,85,0.9129667414389739
h155_h055_Q_cap1.0_k44_a0.7,h055,Q,1.0,44,0.7,-0.0009487646407909273,-0.00029414126625764564,10,-0.0008373898323916495,0.00016895004823745907,9,0.0004629475167249345,44,42,0.9121779590833995
h155_h055_subjective_cap1.0_k44_a0.7,h055,subjective,1.0,44,0.7,-0.0009487646407909273,-0.00029414126625764564,10,-0.0008373898323916495,0.00016895004823745907,9,0.0004629475167249345,44,42,0.9121779590833995
h155_h061_noS3S4_cap0.38_k110_a0.5,h061,noS3S4,0.38,110,0.5,-0.0008236019945979452,-0.0002848747770306146,10,-0.000735789338091373,-0.00045456601471438265,10,0.002462865786966123,110,93,0.9093854153896757
h155_h061_Q_cap0.52_k12_a1.15,h061,Q,0.52,12,1.15,-0.0010251022073382468,0.0001397266802087794,9,-0.0007289232826793806,0.0001397266802087794,9,-0.0001343958615212794,12,11,0.9090848550459558
h155_h061_subjective_cap0.52_k12_a1.15,h061,subjective,0.52,12,1.15,-0.0010251022073382468,0.0001397266802087794,9,-0.0007289232826793806,0.0001397266802087794,9,-0.0001343958615212794,12,11,0.9090848550459558
h155_h061_Q_cap0.2_k24_a0.9,h061,Q,0.2,24,0.9,-0.0008904064711276474,-0.0002805213024966532,10,-0.0007286095847455802,-0.00057795557513935,10,0.0005938807615225445,24,23,0.909071978442277
h155_h061_subjective_cap0.2_k24_a0.9,h061,subjective,0.2,24,0.9,-0.0008904064711276474,-0.0002805213024966532,10,-0.0007286095847455802,-0.00057795557513935,10,0.0005938807615225445,24,23,0.909071978442277
h155_h061_all_cap1.0_k24_a0.7,h061,all,1.0,24,0.7,-0.000889325244743335,-0.00027174329892795006,10,-0.0007192258233258773,-5.53877000385967e-05,10,-3.538696095370115e-05,24,22,0.9085252447433351
h155_h061_noS3S4_cap0.72_k24_a0.7,h061,noS3S4,0.72,24,0.7,-0.000887186021951937,-0.00029174235172016146,10,-0.0007102146065135471,-0.00031012436404681174,10,-0.00016818789074828308,24,23,0.906386021951937
h155_h061_Q2S1S2S4_cap1.0_k32_a0.7,h061,Q2S1S2S4,1.0,32,0.7,-0.00088075240439446,-0.00032371026709631187,10,-0.0007186048301935671,-3.691980195925805e-05,10,-0.00024826888096510555,32,29,0.90635240439446
h155_h061_noS3S4_cap0.72_k80_a0.5,h061,noS3S4,0.72,80,0.5,-0.0008429187864459582,-0.0002836704013993494,10,-0.0007434983905156444,-0.0002315127803552477,10,0.0014696788978183016,80,70,0.9055960754379218
h155_h061_noS3S4_cap0.28_k32_a0.7,h061,noS3S4,0.28,32,0.7,-0.0008792855516107409,-0.0003148582415572037,10,-0.0007480579171540297,-0.0005407046348161373,10,-0.00026480783072546855,32,31,0.9048855516107408
h155_h055_subjective_cap0.72_k12_a1.15,h055,subjective,0.72,12,1.15,-0.0008683687811836283,2.082677997242403e-05,9,-0.0006319462734527431,9.408003789406528e-05,8,-0.00011407515845713277,12,11,0.9048593344692502
h155_h055_Q_cap0.72_k12_a1.15,h055,Q,0.72,12,1.15,-0.0008683687811836283,2.082677997242403e-05,9,-0.0006319462734527431,9.408003789406528e-05,8,-0.00011407515845713277,12,11,0.9048593344692502
h155_h055_Q2S1S2S4_cap0.72_k80_a0.7,h055,Q2S1S2S4,0.72,80,0.7,-0.0008421332062551539,-0.0003056632678178853,10,-0.0007396855292612315,-4.8518400750486024e-05,10,0.00174566469214068,80,67,0.9045621080322273
h155_h055_all_cap0.2_k60_a0.7,h055,all,0.2,60,0.7,-0.0008563524212890488,-0.00025709326053951906,10,-0.0007752797346175847,-0.0004089515072137602,10,0.0009990103829949479,60,50,0.9034533119443533
h155_h061_Q2S1S2S4_cap0.72_k32_a0.7,h061,Q2S1S2S4,0.72,32,0.7,-0.0008774316000460372,-0.0003219765092572148,10,-0.0007129444697960769,-0.0002933695042680902,10,-0.0002740871831541504,32,29,0.9030316000460371
h155_h061_Q2S1S2S4_cap1.4_k80_a0.7,h061,Q2S1S2S4,1.4,80,0.7,-0.0010257695389910017,-0.00038309368531249034,10,-0.0008958912427460417,0.0003604683841363559,9,0.0011461724802733395,80,67,0.9024569532769424
h155_h055_Q2S1S2S4_cap0.52_k80_a0.7,h055,Q2S1S2S4,0.52,80,0.7,-0.0008397612031491374,-0.0003044248693613874,10,-0.0007356424146915958,-0.00023169675954250914,10,0.0018856839717240604,80,67,0.9020640875745858
h155_h061_Q2S1S2S4_cap1.4_k24_a0.9,h061,Q2S1S2S4,1.4,24,0.9,-0.001098084752300875,-0.00036243356267229364,10,-0.0008363371476106409,0.0004096047759621409,9,-0.00012324069924860725,24,22,0.9015218867235905
h155_h061_Q2S1S2S4_cap0.52_k32_a0.7,h061,Q2S1S2S4,0.52,32,0.7,-0.0008750385481700223,-0.00032073721583291196,10,-0.0007088847243145482,-0.00047654629950115565,10,-0.00029123202805803186,32,29,0.9006385481700222
h155_h055_subjective_cap0.72_k32_a0.7,h055,subjective,0.72,32,0.7,-0.0008753088518847292,-0.00026307307368681095,10,-0.0007491777231235895,-5.1557432534359953e-05,10,0.00032834341835085205,32,31,0.9006133428082134
h155_h055_Q_cap0.72_k32_a0.7,h055,Q,0.72,32,0.7,-0.0008753088518847292,-0.00026307307368681095,10,-0.0007491777231235895,-5.1557432534359953e-05,10,0.00032834341835085205,32,31,0.9006133428082134
h155_h055_Q2S1S2S4_cap0.38_k80_a0.7,h055,Q2S1S2S4,0.38,80,0.7,-0.0008378711830970668,-0.0003036056429645252,10,-0.000732543957255239,-0.00035994087643933517,10,0.0019898187652675025,80,67,0.9000803462083262
h155_h061_noS3S4_cap0.52_k80_a0.5,h061,noS3S4,0.52,80,0.5,-0.0008373683580401097,-0.0002844571544898415,10,-0.000736847565867859,-0.00036221926500382975,10,0.0016670070195018037,80,70,0.8998680517225581
h155_h055_noS3S4_cap0.2_k60_a0.7,h055,noS3S4,0.2,60,0.7,-0.0008521110619537384,-0.00026638768828224547,10,-0.000768223343303067,-0.00044207490150106974,10,0.001284389458423098,60,52,0.8989551114411577
h155_h061_noS3S4_cap0.28_k18_a0.9,h061,noS3S4,0.28,18,0.9,-0.0008842723078910061,-0.00029469441618303375,10,-0.0006812778684892778,-0.00042071071271531973,10,-0.00015829094762494981,18,17,0.898672307891006
h155_h061_Q_cap0.2_k44_a0.7,h061,Q,0.2,44,0.7,-0.0008643626444318321,-0.00028755770820241313,10,-0.000789104169401683,-0.0005327310303613837,10,0.0009990227842808558,44,42,0.8986635239259795
h155_h061_subjective_cap0.2_k44_a0.7,h061,subjective,0.2,44,0.7,-0.0008643626444318321,-0.00028755770820241313,10,-0.000789104169401683,-0.0005327310303613837,10,0.0009990227842808558,44,42,0.8986635239259795
h155_h061_noS3S4_cap0.52_k24_a0.7,h061,noS3S4,0.52,24,0.7,-0.0008794154221837489,-0.00029284380604685046,10,-0.0007009034520066473,-0.0004712792718030071,10,-0.00019594183801417234,24,23,0.8986154221837489
h155_h055_noS3S4_cap0.28_k44_a0.7,h055,noS3S4,0.28,44,0.7,-0.0008631209348227741,-0.0002831510738984446,10,-0.0007303864766024995,-0.00044614209620663143,10,0.00020404433940564436,44,41,0.898137294917309
h155_h061_all_cap0.72_k24_a0.7,h061,all,0.72,24,0.7,-0.0008784758733458695,-0.0002732865879402416,10,-0.0007062134902928679,-0.00031157459893235793,10,-4.305952599613475e-05,24,22,0.8976758733458694
h155_h055_Q2S1S2S4_cap0.72_k24_a0.9,h055,Q2S1S2S4,0.72,24,0.9,-0.0008776587286461574,-0.0002787640447203437,10,-0.0006679268818653058,-0.00010598069234140175,10,-0.00018947225132859584,24,21,0.8968587286461575
h155_h061_all_cap0.28_k110_a0.5,h061,all,0.28,110,0.5,-0.000809339236568743,-0.00025881498511591767,10,-0.0007381627205859437,-0.00044444559355714676,10,0.002877846515463312,110,85,0.894749174704826
h155_h055_Q2S1S2S4_cap0.52_k24_a0.9,h055,Q2S1S2S4,0.52,24,0.9,-0.0008746090103669933,-0.0002771718181334179,10,-0.0006627285917043455,-0.0003414957250740026,10,-0.00020872396220750135,24,21,0.8938090103669933
h155_h061_noS3S4_cap1.4_k18_a0.9,h061,noS3S4,1.4,18,0.9,-0.0010562587074969556,-0.0003250666800574134,10,-0.0008088719719009626,0.00034515699520677116,9,-5.9908312187913646e-05,18,17,0.8935645103728929
h155_h055_Q2S1S2S4_cap1.4_k150_a0.9,h055,Q2S1S2S4,1.4,150,0.9,-0.0010792450666158714,-0.000394891864046866,10,-0.000958479052970818,0.0005004302412391253,9,0.0016821308267374864,107,85,0.8930730041283327
h155_h055_Q2S1S2S4_cap1.4_k110_a0.9,h055,Q2S1S2S4,1.4,110,0.9,-0.0010792450666158714,-0.000394891864046866,10,-0.000958479052970818,0.0005004302412391253,9,0.0016821308267374864,107,85,0.8930730041283327
h155_h055_Q_cap0.52_k32_a0.7,h055,Q,0.52,32,0.7,-0.0008675593008865395,-0.0002641754229813049,10,-0.0007398831995285827,-0.0002345480746013323,10,0.00039625856936431804,32,31,0.8928026681741115
h155_h055_subjective_cap0.52_k32_a0.7,h055,subjective,0.52,32,0.7,-0.0008675593008865395,-0.0002641754229813049,10,-0.0007398831995285827,-0.0002345480746013323,10,0.00039625856936431804,32,31,0.8928026681741115
h155_h061_all_cap1.0_k60_a0.5,h061,all,1.0,60,0.5,-0.0008438397752383642,-0.0002585515396469869,10,-0.0007092000534849696,-2.9268422053934605e-05,10,0.00038642201900994903,60,50,0.8914919954212552
h155_h055_Q2S1S2S4_cap0.38_k24_a0.9,h055,Q2S1S2S4,0.38,24,0.9,-0.0008721789845857594,-0.00027611852705173787,10,-0.0006587448607147438,-0.00040748209757794505,10,-0.00022383323481621188,24,21,0.8913789845857594
h155_h055_noS3S4_cap1.4_k60_a0.7,h055,noS3S4,1.4,60,0.7,-0.001014701646189293,-0.00029578801462227063,10,-0.0008918800446694245,0.00033500145573206594,9,0.00048724088039560825,60,52,0.8912622559576975
h155_h061_Q_cap1.4_k32_a0.7,h061,Q,1.4,32,0.7,-0.0010289562331452834,-0.0003342855181344156,10,-0.0008820660048163275,0.00032288049124720573,9,0.00019161319787366356,32,31,0.8906554865188735
h155_h061_subjective_cap1.4_k32_a0.7,h061,subjective,1.4,32,0.7,-0.0010289562331452834,-0.0003342855181344156,10,-0.0008820660048163275,0.00032288049124720573,9,0.00019161319787366356,32,31,0.8906554865188735
h155_h055_noS3S4_cap0.28_k24_a0.9,h055,noS3S4,0.28,24,0.9,-0.0008711506102663201,-0.0002824412166094163,10,-0.0007176629981684088,-0.00038202194027757457,10,-0.0003076972577444465,24,23,0.8903506102663201
h155_h061_all_cap0.52_k24_a0.7,h061,all,0.52,24,0.7,-0.0008707052735776814,-0.0002743880422669306,10,-0.0006969023357859679,-0.00048534498661847764,10,-4.967727901790843e-05,24,22,0.8899052735776813
h155_h061_noS3S4_cap1.0_k60_a0.5,h061,noS3S4,1.0,60,0.5,-0.0008398616234458837,-0.0002666969732080832,10,-0.0007289832903918589,-4.4871960306854853e-05,10,0.0005133281147847063,60,53,0.8873996281425774
h155_h055_Q_cap0.38_k32_a0.7,h055,Q,0.38,32,0.7,-0.0008621346151878068,-0.00026494706748745066,10,-0.0007333770330120779,-0.00036264152404821305,10,0.0004521410753476186,32,31,0.8873276882199939
h155_h055_subjective_cap0.38_k32_a0.7,h055,subjective,0.38,32,0.7,-0.0008621346151878068,-0.00026494706748745066,10,-0.0007333770330120779,-0.00036264152404821305,10,0.0004521410753476186,32,31,0.8873276882199939
h155_h055_Q_cap0.72_k18_a0.9,h055,Q,0.72,18,0.9,-0.0008586106985943627,-0.00026112028238967105,10,-0.0006863784838488497,2.629740877322021e-05,9,0.00010590603961887589,18,17,0.8871369378947735
h155_h055_subjective_cap0.72_k18_a0.9,h055,subjective,0.72,18,0.9,-0.0008586106985943627,-0.00026112028238967105,10,-0.0006863784838488497,2.629740877322021e-05,9,0.00010590603961887589,18,17,0.8871369378947735
h155_h061_all_cap1.4_k110_a0.5,h061,all,1.4,110,0.5,-0.0009051869839558277,-0.000276466592644385,10,-0.0008130313808623676,0.00022493231063222617,9,0.0013863144540973073,110,85,0.8869799145678045
h155_h055_subjective_cap1.0_k18_a1.15,h055,subjective,1.0,18,1.15,-0.0011149376377219663,-0.0003311182907872435,10,-0.000898416578075379,0.0004544807212975955,9,8.150540875236828e-05,18,17,0.8865758500755317
h155_h055_Q_cap1.0_k18_a1.15,h055,Q,1.0,18,1.15,-0.0011149376377219663,-0.0003311182907872435,10,-0.000898416578075379,0.0004544807212975955,9,8.150540875236828e-05,18,17,0.8865758500755317
h155_h061_noS3S4_cap0.38_k80_a0.5,h061,noS3S4,0.38,80,0.5,-0.0008236878884069732,-0.0002798065585509189,10,-0.0007285744112191945,-0.0004507224186347348,10,0.0018719358240577926,80,70,0.8860031461653213
h155_h061_Q2S1S2S4_cap0.38_k32_a0.7,h061,Q2S1S2S4,0.38,32,0.7,-0.0008595456499100077,-0.0003126095499859491,10,-0.0007008561717083142,-0.0005714323342216439,10,-0.0003165365189351383,32,29,0.8851456499100077
h155_h055_Q_cap0.2_k18_a1.15,h055,Q,0.2,18,1.15,-0.0008699145755641225,-0.00027982495870944486,10,-0.0007297594372566894,-0.0005119866559484502,10,0.00022054588079967955,18,17,0.8841160842714026
h155_h055_subjective_cap0.2_k18_a1.15,h055,subjective,0.2,18,1.15,-0.0008699145755641225,-0.00027982495870944486,10,-0.0007297594372566894,-0.0005119866559484502,10,0.00022054588079967955,18,17,0.8841160842714026
h155_h061_all_cap0.72_k60_a0.5,h061,all,0.72,60,0.5,-0.0008360902242401744,-0.00025965388894148085,10,-0.0006999055298899629,-0.00021225906412090695,10,0.00045777152565192546,60,50,0.8836782298670878
h155_h061_noS3S4_cap0.52_k12_a1.15,h061,noS3S4,0.52,12,1.15,-0.0009921012068866252,0.00013448811014644903,9,-0.0006371133518319253,0.00013448811014644903,9,-5.7344157663406214e-05,12,12,0.8834178526815968
