target,policy,decoder_action,fraction,subject_id,selected_cells,gain_sum
S2,release_high_decisive,raw_memory_release,0.1,id05,8,-3.1983411008067115
S2,release_high_decisive,raw_memory_release,0.1,id06,6,1.2949967363480432
S2,release_high_decisive,raw_memory_release,0.1,id07,2,-0.017877073596510695
S2,release_high_decisive,raw_memory_release,0.1,id08,2,0.20891967202227363
S2,release_high_decisive,raw_memory_release,0.1,id09,0,0.0
S2,release_high_decisive,raw_memory_release,0.1,id10,5,-1.2387456382793793
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id03,5,-0.12144332782777503
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id04,5,0.3999980741724971
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id06,1,0.19179875065931104
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id07,15,0.23863952238822073
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id08,6,-0.6103380811848853
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.1,id10,4,-1.142105740066659
S2,release_high_all,raw_memory_release,0.14,id01,0,0.0
S2,release_high_all,raw_memory_release,0.14,id02,4,0.756005247553458
S2,release_high_all,raw_memory_release,0.14,id03,0,0.0
S2,release_high_all,raw_memory_release,0.14,id04,15,1.7483162922804498
S2,release_high_all,raw_memory_release,0.14,id05,10,-3.3933735974969923
S2,release_high_all,raw_memory_release,0.14,id06,15,2.8137837604399505
S2,release_high_all,raw_memory_release,0.14,id07,3,-0.20894048247627073
S2,release_high_all,raw_memory_release,0.14,id08,8,0.5093086141478851
S2,release_high_all,raw_memory_release,0.14,id09,1,0.21178859088518526
S2,release_high_all,raw_memory_release,0.14,id10,7,-1.2771632233453272
S2,release_high_decisive,raw_memory_release,0.14,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.14,id02,3,0.671575770885916
S2,release_high_decisive,raw_memory_release,0.14,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.14,id04,13,1.7772721935601583
S2,release_high_decisive,raw_memory_release,0.14,id05,9,-3.3744556715817646
S2,release_high_decisive,raw_memory_release,0.14,id06,14,2.7820678445667975
S2,release_high_decisive,raw_memory_release,0.14,id07,3,-0.20894048247627073
S2,release_high_decisive,raw_memory_release,0.14,id08,3,0.3410616220399346
S2,release_high_decisive,raw_memory_release,0.14,id09,1,0.21178859088518526
S2,release_high_decisive,raw_memory_release,0.14,id10,5,-1.2387456382793793
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id03,8,-0.156762551472322
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id04,6,0.4839554014684635
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id06,3,0.019480552354801034
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id07,19,-0.16617021967255158
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id08,10,-2.1178399599221778
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.14,id10,5,-1.5433427225208631
S2,release_high_all,raw_memory_release,0.18,id01,0,0.0
S2,release_high_all,raw_memory_release,0.18,id02,8,1.125547579593186
S2,release_high_all,raw_memory_release,0.18,id03,0,0.0
S2,release_high_all,raw_memory_release,0.18,id04,16,1.8366728991451577
S2,release_high_all,raw_memory_release,0.18,id05,14,-3.4228520549570245
S2,release_high_all,raw_memory_release,0.18,id06,20,3.4038055741832762
S2,release_high_all,raw_memory_release,0.18,id07,4,-0.12504110313514205
S2,release_high_all,raw_memory_release,0.18,id08,8,0.5093086141478851
S2,release_high_all,raw_memory_release,0.18,id09,4,-0.4677016240074609
S2,release_high_all,raw_memory_release,0.18,id10,7,-1.2771632233453272
S2,release_high_decisive,raw_memory_release,0.18,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.18,id02,8,1.125547579593186
S2,release_high_decisive,raw_memory_release,0.18,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.18,id04,14,1.865628800424866
S2,release_high_decisive,raw_memory_release,0.18,id05,11,-3.386544913475944
S2,release_high_decisive,raw_memory_release,0.18,id06,17,3.093079435532957
S2,release_high_decisive,raw_memory_release,0.18,id07,4,-0.12504110313514205
S2,release_high_decisive,raw_memory_release,0.18,id08,3,0.3410616220399346
S2,release_high_decisive,raw_memory_release,0.18,id09,4,-0.4677016240074609
S2,release_high_decisive,raw_memory_release,0.18,id10,5,-1.2387456382793793
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id03,14,-1.7428738335524836
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id04,9,0.544313224963912
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id06,6,0.08066539628818528
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id07,21,-1.1117466007705523
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id08,10,-2.1178399599221778
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id09,1,-0.3174350531779738
S2,inverse_low_decisive,inverse_toxic_memory,0.18,id10,5,-1.5433427225208631
S2,release_high_all,raw_memory_release,0.25,id01,0,0.0
S2,release_high_all,raw_memory_release,0.25,id02,20,1.7909573320287895
S2,release_high_all,raw_memory_release,0.25,id03,0,0.0
S2,release_high_all,raw_memory_release,0.25,id04,21,1.8003230403573915
S2,release_high_all,raw_memory_release,0.25,id05,21,-4.479466887821326
S2,release_high_all,raw_memory_release,0.25,id06,25,4.101279504038443
S2,release_high_all,raw_memory_release,0.25,id07,5,0.06790734264473411
S2,release_high_all,raw_memory_release,0.25,id08,8,0.5093086141478851
S2,release_high_all,raw_memory_release,0.25,id09,5,-0.5192164900549008
S2,release_high_all,raw_memory_release,0.25,id10,7,-1.2771632233453272
S2,release_high_decisive,raw_memory_release,0.25,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.25,id02,16,1.8253050575667265
S2,release_high_decisive,raw_memory_release,0.25,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.25,id04,17,1.838553545958655
S2,release_high_decisive,raw_memory_release,0.25,id05,16,-4.424843486265949
S2,release_high_decisive,raw_memory_release,0.25,id06,25,4.128556637929457
S2,release_high_decisive,raw_memory_release,0.25,id07,5,0.06790734264473411
S2,release_high_decisive,raw_memory_release,0.25,id08,3,0.3410616220399346
S2,release_high_decisive,raw_memory_release,0.25,id09,4,-0.4677016240074609
S2,release_high_decisive,raw_memory_release,0.25,id10,5,-1.2387456382793793
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id03,20,-3.1479482362873275
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id04,14,0.5884858837404305
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id05,1,-0.10899989098490415
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id06,6,0.08066539628818528
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id07,24,-1.1564675914420546
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id08,17,-1.7369183217331765
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id09,3,-0.18606373757875733
S2,inverse_low_decisive,inverse_toxic_memory,0.25,id10,6,-2.27018886007121
S3,hold,none,0.0,id01,0,0.0
S3,hold,none,0.0,id02,0,0.0
S3,hold,none,0.0,id03,0,0.0
S3,hold,none,0.0,id04,0,0.0
S3,hold,none,0.0,id05,0,0.0
S3,hold,none,0.0,id06,0,0.0
S3,hold,none,0.0,id07,0,0.0
S3,hold,none,0.0,id08,0,0.0
S3,hold,none,0.0,id09,0,0.0
S3,hold,none,0.0,id10,0,0.0
S3,release_high_all,raw_memory_release,0.02,id01,0,0.0
S3,release_high_all,raw_memory_release,0.02,id02,0,0.0
S3,release_high_all,raw_memory_release,0.02,id03,0,0.0
S3,release_high_all,raw_memory_release,0.02,id04,0,0.0
S3,release_high_all,raw_memory_release,0.02,id05,0,0.0
S3,release_high_all,raw_memory_release,0.02,id06,2,-0.019347961354834076
S3,release_high_all,raw_memory_release,0.02,id07,0,0.0
S3,release_high_all,raw_memory_release,0.02,id08,2,0.3663396466709906
S3,release_high_all,raw_memory_release,0.02,id09,0,0.0
S3,release_high_all,raw_memory_release,0.02,id10,5,-0.1951764870785837
S3,release_high_decisive,raw_memory_release,0.02,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id02,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id03,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id04,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id05,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id06,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id07,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id08,2,0.3663396466709906
S3,release_high_decisive,raw_memory_release,0.02,id09,0,0.0
S3,release_high_decisive,raw_memory_release,0.02,id10,5,0.15844404565583586
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id01,1,0.09638590074277747
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id02,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id03,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id04,1,0.19282195577270492
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id06,1,0.21507797144662322
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id08,1,-0.13478077764821705
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id09,1,0.18323529723395748
S3,inverse_low_decisive,inverse_toxic_memory,0.02,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.04,id01,0,0.0
S3,release_high_all,raw_memory_release,0.04,id02,0,0.0
S3,release_high_all,raw_memory_release,0.04,id03,0,0.0
S3,release_high_all,raw_memory_release,0.04,id04,2,0.3653347777778869
S3,release_high_all,raw_memory_release,0.04,id05,0,0.0
S3,release_high_all,raw_memory_release,0.04,id06,3,0.06063615442600151
S3,release_high_all,raw_memory_release,0.04,id07,1,0.17836533662669285
S3,release_high_all,raw_memory_release,0.04,id08,4,0.5578406228580566
S3,release_high_all,raw_memory_release,0.04,id09,0,0.0
S3,release_high_all,raw_memory_release,0.04,id10,8,-0.4708440843171014
S3,release_high_decisive,raw_memory_release,0.04,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.04,id02,0,0.0
S3,release_high_decisive,raw_memory_release,0.04,id03,0,0.0
S3,release_high_decisive,raw_memory_release,0.04,id04,2,0.3653347777778869
S3,release_high_decisive,raw_memory_release,0.04,id05,0,0.0
S3,release_high_decisive,raw_memory_release,0.04,id06,1,0.07998411578083559
S3,release_high_decisive,raw_memory_release,0.04,id07,1,0.17836533662669285
S3,release_high_decisive,raw_memory_release,0.04,id08,3,0.45673392564395027
S3,release_high_decisive,raw_memory_release,0.04,id09,0,0.0
S3,release_high_decisive,raw_memory_release,0.04,id10,7,-0.37166292055927325
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id01,8,0.7709526715507108
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id02,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id03,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id04,1,0.19282195577270492
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id06,1,0.21507797144662322
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id08,1,-0.13478077764821705
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id09,1,0.18323529723395748
S3,inverse_low_decisive,inverse_toxic_memory,0.04,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.06,id01,0,0.0
S3,release_high_all,raw_memory_release,0.06,id02,0,0.0
S3,release_high_all,raw_memory_release,0.06,id03,0,0.0
S3,release_high_all,raw_memory_release,0.06,id04,2,0.3653347777778869
S3,release_high_all,raw_memory_release,0.06,id05,2,-0.167448084055833
S3,release_high_all,raw_memory_release,0.06,id06,4,0.2137953244099393
S3,release_high_all,raw_memory_release,0.06,id07,4,0.5480625236670496
S3,release_high_all,raw_memory_release,0.06,id08,5,0.6590448586887575
S3,release_high_all,raw_memory_release,0.06,id09,0,0.0
S3,release_high_all,raw_memory_release,0.06,id10,10,-0.2119981290241778
S3,release_high_decisive,raw_memory_release,0.06,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.06,id02,0,0.0
S3,release_high_decisive,raw_memory_release,0.06,id03,0,0.0
S3,release_high_decisive,raw_memory_release,0.06,id04,2,0.3653347777778869
S3,release_high_decisive,raw_memory_release,0.06,id05,0,0.0
S3,release_high_decisive,raw_memory_release,0.06,id06,2,0.2331432857647734
S3,release_high_decisive,raw_memory_release,0.06,id07,4,0.5480625236670496
S3,release_high_decisive,raw_memory_release,0.06,id08,4,0.5578406228580566
S3,release_high_decisive,raw_memory_release,0.06,id09,0,0.0
S3,release_high_decisive,raw_memory_release,0.06,id10,9,-0.1128169652663496
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id01,15,1.4455748447834003
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id02,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id03,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id04,1,0.19282195577270492
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id06,1,0.21507797144662322
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id08,1,-0.13478077764821705
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id09,1,0.18323529723395748
S3,inverse_low_decisive,inverse_toxic_memory,0.06,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.08,id01,0,0.0
S3,release_high_all,raw_memory_release,0.08,id02,2,-0.39376222807794986
S3,release_high_all,raw_memory_release,0.08,id03,0,0.0
S3,release_high_all,raw_memory_release,0.08,id04,3,-0.019622192029417618
S3,release_high_all,raw_memory_release,0.08,id05,3,-0.1522303211214659
S3,release_high_all,raw_memory_release,0.08,id06,6,0.3369508145656692
S3,release_high_all,raw_memory_release,0.08,id07,5,0.6055990497529904
S3,release_high_all,raw_memory_release,0.08,id08,5,0.6590448586887575
S3,release_high_all,raw_memory_release,0.08,id09,1,-0.22753059334700154
S3,release_high_all,raw_memory_release,0.08,id10,11,-0.10310300571411035
S3,release_high_decisive,raw_memory_release,0.08,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.08,id02,2,-0.39376222807794986
S3,release_high_decisive,raw_memory_release,0.08,id03,0,0.0
S3,release_high_decisive,raw_memory_release,0.08,id04,3,-0.019622192029417618
S3,release_high_decisive,raw_memory_release,0.08,id05,0,0.0
S3,release_high_decisive,raw_memory_release,0.08,id06,3,0.3197059254576158
S3,release_high_decisive,raw_memory_release,0.08,id07,4,0.5480625236670496
S3,release_high_decisive,raw_memory_release,0.08,id08,5,0.6590448586887575
S3,release_high_decisive,raw_memory_release,0.08,id09,1,-0.22753059334700154
S3,release_high_decisive,raw_memory_release,0.08,id10,10,-0.003921841956282146
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id01,22,2.120014100960219
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id02,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id03,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id04,1,0.19282195577270492
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id06,1,0.21507797144662322
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id08,1,-0.13478077764821705
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id09,1,0.18323529723395748
S3,inverse_low_decisive,inverse_toxic_memory,0.08,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.1,id01,0,0.0
S3,release_high_all,raw_memory_release,0.1,id02,3,-0.8130571464777726
S3,release_high_all,raw_memory_release,0.1,id03,1,-0.5810735460787495
S3,release_high_all,raw_memory_release,0.1,id04,6,0.05816322805838303
S3,release_high_all,raw_memory_release,0.1,id05,4,-0.3782566215722542
S3,release_high_all,raw_memory_release,0.1,id06,8,0.7274995749805746
S3,release_high_all,raw_memory_release,0.1,id07,5,0.6055990497529904
S3,release_high_all,raw_memory_release,0.1,id08,6,0.21843858130135285
S3,release_high_all,raw_memory_release,0.1,id09,1,-0.22753059334700154
S3,release_high_all,raw_memory_release,0.1,id10,11,-0.10310300571411035
S3,release_high_decisive,raw_memory_release,0.1,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.1,id02,3,-0.8130571464777726
S3,release_high_decisive,raw_memory_release,0.1,id03,0,0.0
S3,release_high_decisive,raw_memory_release,0.1,id04,4,0.06508664966022065
S3,release_high_decisive,raw_memory_release,0.1,id05,1,-0.2260263004507883
S3,release_high_decisive,raw_memory_release,0.1,id06,5,0.710254685872521
S3,release_high_decisive,raw_memory_release,0.1,id07,5,0.6055990497529904
S3,release_high_decisive,raw_memory_release,0.1,id08,6,0.21843858130135285
S3,release_high_decisive,raw_memory_release,0.1,id09,1,-0.22753059334700154
S3,release_high_decisive,raw_memory_release,0.1,id10,10,-0.003921841956282146
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id01,29,2.794536307567974
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id02,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id03,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id04,1,0.19282195577270492
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id06,1,0.21507797144662322
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id08,1,-0.13478077764821705
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id09,1,0.18323529723395748
S3,inverse_low_decisive,inverse_toxic_memory,0.1,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.14,id01,0,0.0
S3,release_high_all,raw_memory_release,0.14,id02,3,-0.8130571464777726
S3,release_high_all,raw_memory_release,0.14,id03,2,-0.6606068799172025
S3,release_high_all,raw_memory_release,0.14,id04,8,-0.3291960336605852
S3,release_high_all,raw_memory_release,0.14,id05,6,-1.143895606230596
S3,release_high_all,raw_memory_release,0.14,id06,12,0.9497915580901203
S3,release_high_all,raw_memory_release,0.14,id07,7,0.7713584281230121
S3,release_high_all,raw_memory_release,0.14,id08,10,0.6609507015342648
S3,release_high_all,raw_memory_release,0.14,id09,4,-0.21818259128121859
S3,release_high_all,raw_memory_release,0.14,id10,11,-0.10310300571411035
S3,release_high_decisive,raw_memory_release,0.14,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.14,id02,3,-0.8130571464777726
S3,release_high_decisive,raw_memory_release,0.14,id03,1,-0.5810735460787495
S3,release_high_decisive,raw_memory_release,0.14,id04,6,-0.3222726120587476
S3,release_high_decisive,raw_memory_release,0.14,id05,3,-0.9916652851091302
S3,release_high_decisive,raw_memory_release,0.14,id06,7,0.872993443288603
S3,release_high_decisive,raw_memory_release,0.14,id07,6,0.7224615275152384
S3,release_high_decisive,raw_memory_release,0.14,id08,9,0.618071199612152
S3,release_high_decisive,raw_memory_release,0.14,id09,3,-0.2660179046995135
S3,release_high_decisive,raw_memory_release,0.14,id10,11,-0.6555526554117015
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id01,33,2.3441205102717513
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id02,1,0.20569551213856874
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id03,1,-0.3707539877810724
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id04,2,0.31323102265096403
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id06,2,0.3061746001665624
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id07,1,0.13606175389446185
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id08,5,-0.644394945170832
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id09,3,-0.4041550578846541
S3,inverse_low_decisive,inverse_toxic_memory,0.14,id10,1,-0.4335135559020904
S3,release_high_all,raw_memory_release,0.18,id01,0,0.0
S3,release_high_all,raw_memory_release,0.18,id02,4,-0.9544201581492535
S3,release_high_all,raw_memory_release,0.18,id03,2,-0.6606068799172025
S3,release_high_all,raw_memory_release,0.18,id04,13,-0.4379940001636742
S3,release_high_all,raw_memory_release,0.18,id05,10,-2.4037827785224044
S3,release_high_all,raw_memory_release,0.18,id06,15,0.9044012882880473
S3,release_high_all,raw_memory_release,0.18,id07,9,0.9657744034056436
S3,release_high_all,raw_memory_release,0.18,id08,11,0.7641772310675714
S3,release_high_all,raw_memory_release,0.18,id09,4,-0.21818259128121859
S3,release_high_all,raw_memory_release,0.18,id10,13,-1.6998877433707444
S3,release_high_decisive,raw_memory_release,0.18,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.18,id02,5,-1.2389154697546054
S3,release_high_decisive,raw_memory_release,0.18,id03,1,-0.5810735460787495
S3,release_high_decisive,raw_memory_release,0.18,id04,8,-0.43059465928426444
S3,release_high_decisive,raw_memory_release,0.18,id05,6,-2.1683625911502005
S3,release_high_decisive,raw_memory_release,0.18,id06,9,0.7935646763588217
S3,release_high_decisive,raw_memory_release,0.18,id07,9,0.5538932480758922
S3,release_high_decisive,raw_memory_release,0.18,id08,11,0.5847508511884896
S3,release_high_decisive,raw_memory_release,0.18,id09,3,-0.2660179046995135
S3,release_high_decisive,raw_memory_release,0.18,id10,12,-1.6007065796129163
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id01,41,2.280000496767048
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id02,1,0.20569551213856874
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id03,2,-0.2529991953164654
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id04,2,0.31323102265096403
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id05,0,0.0
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id06,2,0.3061746001665624
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id07,2,0.3173623287165257
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id08,7,-1.9995082322922546
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id09,4,-0.17443800204903645
S3,inverse_low_decisive,inverse_toxic_memory,0.18,id10,3,-0.8848459010439127
S3,release_high_all,raw_memory_release,0.25,id01,0,0.0
S3,release_high_all,raw_memory_release,0.25,id02,7,-0.8747147951058544
S3,release_high_all,raw_memory_release,0.25,id03,5,-1.0655988077696512
S3,release_high_all,raw_memory_release,0.25,id04,15,-0.4820584894838858
S3,release_high_all,raw_memory_release,0.25,id05,17,-2.9618571234189504
S3,release_high_all,raw_memory_release,0.25,id06,16,0.8716167415963083
S3,release_high_all,raw_memory_release,0.25,id07,15,0.5213437242351537
S3,release_high_all,raw_memory_release,0.25,id08,13,0.21146917870378878
S3,release_high_all,raw_memory_release,0.25,id09,7,-0.2565230838165258
S3,release_high_all,raw_memory_release,0.25,id10,17,-2.998890096417739
S3,release_high_decisive,raw_memory_release,0.25,id01,0,0.0
S3,release_high_decisive,raw_memory_release,0.25,id02,7,-0.811761456748802
S3,release_high_decisive,raw_memory_release,0.25,id03,3,-0.8769637050234615
S3,release_high_decisive,raw_memory_release,0.25,id04,8,-0.43059465928426444
S3,release_high_decisive,raw_memory_release,0.25,id05,12,-2.4713207188959965
S3,release_high_decisive,raw_memory_release,0.25,id06,9,0.7935646763588217
S3,release_high_decisive,raw_memory_release,0.25,id07,15,0.5762726715446017
S3,release_high_decisive,raw_memory_release,0.25,id08,12,0.1685896767816759
S3,release_high_decisive,raw_memory_release,0.25,id09,6,-0.2782708707130021
S3,release_high_decisive,raw_memory_release,0.25,id10,16,-2.8997089326599106
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id01,41,2.280000496767048
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id02,1,0.20569551213856874
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id03,9,-1.4903271705106962
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id04,8,-0.9962745346727081
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id05,2,-0.6780856727859692
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id06,3,0.4483597328936354
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id07,4,0.4680795982127573
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id08,9,-1.654436043039857
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id09,7,-0.301688687585026
S3,inverse_low_decisive,inverse_toxic_memory,0.25,id10,4,-1.237835180884411
S4,hold,none,0.0,id01,0,0.0
S4,hold,none,0.0,id02,0,0.0
S4,hold,none,0.0,id03,0,0.0
S4,hold,none,0.0,id04,0,0.0
S4,hold,none,0.0,id05,0,0.0
S4,hold,none,0.0,id06,0,0.0
S4,hold,none,0.0,id07,0,0.0
S4,hold,none,0.0,id08,0,0.0
S4,hold,none,0.0,id09,0,0.0
S4,hold,none,0.0,id10,0,0.0
S4,release_high_all,raw_memory_release,0.02,id01,0,0.0
S4,release_high_all,raw_memory_release,0.02,id02,0,0.0
S4,release_high_all,raw_memory_release,0.02,id03,0,0.0
S4,release_high_all,raw_memory_release,0.02,id04,0,0.0
S4,release_high_all,raw_memory_release,0.02,id05,4,-0.056189801963466124
S4,release_high_all,raw_memory_release,0.02,id06,1,0.13051558822402243
S4,release_high_all,raw_memory_release,0.02,id07,0,0.0
S4,release_high_all,raw_memory_release,0.02,id08,1,0.19288157851850402
S4,release_high_all,raw_memory_release,0.02,id09,1,0.22436173697024742
S4,release_high_all,raw_memory_release,0.02,id10,2,0.29064931581072107
S4,release_high_decisive,raw_memory_release,0.02,id01,0,0.0
S4,release_high_decisive,raw_memory_release,0.02,id02,0,0.0
S4,release_high_decisive,raw_memory_release,0.02,id03,0,0.0
S4,release_high_decisive,raw_memory_release,0.02,id04,0,0.0
S4,release_high_decisive,raw_memory_release,0.02,id05,2,0.5545970162739466
S4,release_high_decisive,raw_memory_release,0.02,id06,1,0.13051558822402243
S4,release_high_decisive,raw_memory_release,0.02,id07,0,0.0
S4,release_high_decisive,raw_memory_release,0.02,id08,1,0.19288157851850402
S4,release_high_decisive,raw_memory_release,0.02,id09,1,0.22436173697024742
S4,release_high_decisive,raw_memory_release,0.02,id10,1,0.2365825779852141
S4,inverse_low_decisive,inverse_toxic_memory,0.02,id01,0,0.0
