basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_033567ea.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_033567ea.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.6,anti_damp25,1.0,anti_control,640,640,1.0,0.4981809903830999,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.010219208573793576,0.35,17.88361500413876,0.23636248046686362,0.7636375195331364,4.227015602092657,0.0,0.0,4.615449108550946,0.0,9.041150293495159,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_60c2ac00.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_60c2ac00.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.6,anti_damp25,1.25,anti_control,640,640,1.0,0.6189917995186334,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.012697406016805976,0.35,22.220460529410467,0.23778847857911653,0.7622115214208834,5.283769502615825,0.0,0.0,5.681811385688683,0.0,11.254879641105957,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_2022e560.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_2022e560.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep,0.75,semantic_censor,640,193,0.3015625,0.3251033527830281,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.006668859378946834,0.26249999999999996,11.670503913156963,0.25090841686975635,0.7490915831302437,2.92822766092251,0.0,0.0,3.0967697184693233,0.0,5.645506533765131,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_0f5e84d9.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_0f5e84d9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep,1.0,semantic_censor,640,193,0.3015625,0.43347113704403745,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.008891812505262447,0.3499999999999999,15.560671884209285,0.2509084168697563,0.7490915831302436,3.904303547896679,0.0,0.0,4.129026291292432,0.0,7.5273420450201725,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_f316d4b6.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_f316d4b6.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep,1.25,semantic_censor,640,193,0.3015625,0.5337581685151687,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.01094900479407696,0.35,19.160758389634672,0.2547070077096201,0.7452929922903798,4.880379434870847,0.0,0.0,5.04287189314951,0.0,9.237507061614314,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_630ef07a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_630ef07a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp25,0.75,semantic_censor,640,640,1.0,0.43132751458727103,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.008847840283495577,0.26249999999999996,15.48372049611726,0.25317409178903555,0.7468259082109645,3.920076874119762,0.0,0.0,4.109107415134627,0.0,7.454536206862871,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_1f5710cb.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_1f5710cb.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp25,1.0,semantic_censor,640,640,1.0,0.5751033527830282,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.011797120377994104,0.3499999999999999,20.64496066148969,0.2531740917890355,0.7468259082109644,5.226769165493018,0.0,0.0,5.478809886846169,0.0,9.939381609150502,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_dbbe4e40.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_dbbe4e40.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp25,1.25,semantic_censor,640,640,1.0,0.710798438188907,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.014580639634991531,0.35,25.516119361235162,0.2560523159643193,0.7439476840356806,6.533461456866272,0.0,0.0,6.7301013875916835,0.0,12.252556516777206,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s0_75_15af4a71.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s0_75_15af4a71.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp50,0.75,semantic_censor,640,640,1.0,0.5375516763915141,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.011026821188044324,0.26249999999999996,19.296937079077566,0.25454433867863435,0.7454556613213658,4.911926087317017,0.0,0.0,5.121445111799934,0.0,9.263565879960616,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_00_f5820fc4.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_00_f5820fc4.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp50,1.0,semantic_censor,640,640,1.0,0.7167355685220187,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.014702428250725761,0.3499999999999999,25.729249438770083,0.25454433867863446,0.7454556613213654,6.549234783089357,0.0,0.0,6.82859348239991,0.0,12.351421173280814,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_25_f9210ea0.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_25_f9210ea0.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,damp50,1.25,semantic_censor,640,640,1.0,0.8878387078626452,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.018212274475906103,0.35,31.87148033283568,0.25686109943338553,0.7431389005666144,8.186543478861697,0.0,0.0,8.41733088203386,0.0,15.26760597194012,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s0_75_d4d6d3c5.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s0_75_d4d6d3c5.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,boost125_damp25,0.75,semantic_censor,640,640,1.0,0.512603352783028,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.010515055128232286,0.3281249999999999,18.401346474406502,0.25281485764211914,0.7471851423578809,4.6521337893503905,0.0,0.0,4.88329984475196,0.0,8.865912840304153,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_00_5bc1b454.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_00_5bc1b454.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,boost125_damp25,1.0,semantic_censor,640,640,1.0,0.6753903842541592,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.013854312666808616,0.35,24.245047166915082,0.2558396776778238,0.7441603223221762,6.202845052467189,0.0,0.0,6.3926554887032525,0.0,11.649546625744641,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_25_2b17a738.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_25_2b17a738.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,boost125_damp25,1.25,semantic_censor,640,640,1.0,0.8172470442383106,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.01676422457421595,0.35,29.33739300487791,0.26219578143828653,0.7378042185617134,7.692140684276084,0.0,0.0,7.726176971814369,0.0,13.919075348787455,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s0_75_649a151e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s0_75_649a151e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep_l1,0.75,semantic_censor,640,193,0.3015625,0.48509618327614223,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.009950799349926907,0.35,17.413898862372083,0.2522319399060441,0.7477680600939559,4.392341491383765,0.0,0.0,4.601404577703985,0.0,8.420152793284334,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_00_a55af04e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_00_a55af04e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep_l1,1.0,semantic_censor,640,193,0.3015625,0.6207963674869132,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.012734423198933415,0.35,22.28524059813348,0.2615995066215894,0.7384004933784107,5.829807945415132,0.0,0.0,5.841446271779413,0.0,10.613986380938936,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_25_5f68127a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_25_5f68127a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,keep_l1,1.25,semantic_censor,640,193,0.3015625,0.7217263729175428,0.16719808526702,1.3329254311800203,0.8053315175522613,143,193,0.014804804840867523,0.35,25.908408471518165,0.2666082800153226,0.7333917199846772,6.907396220525872,0.0,0.0,6.869436747464575,0.0,12.131575503527715,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s0_75_2942f788.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s0_75_2942f788.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_keep,0.75,anti_control,640,193,0.3015625,0.20265312866322052,0.16719808526702,-0.9636731803485463,-1.5830737839770803,142,193,0.004157032544234008,0.26250000000000007,7.274806952409515,0.2149284219633425,0.7850715780366576,1.5635627783693298,0.0,0.0,1.8746371382316025,0.0,3.8366070358085826,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_00_874e1949.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_00_874e1949.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_keep,1.0,anti_control,640,193,0.3015625,0.2702041715509607,0.16719808526702,-0.9636731803485463,-1.5830737839770803,142,193,0.005542710058978679,0.35,9.699742603212687,0.21492842196334236,0.7850715780366577,2.0847503711591053,0.0,0.0,2.4995161843088027,0.0,5.11547604774478,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_25_ab7dad78.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_25_ab7dad78.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_keep,1.25,anti_control,640,193,0.3015625,0.33531774099452116,0.16719808526702,-0.9636731803485463,-1.5830737839770803,142,193,0.006878387573723346,0.35,12.037178254015856,0.21649076793221753,0.7835092320677824,2.605937963948882,0.0,0.0,3.036895230386004,0.0,6.39434505968097,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s0_75_e2437982.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s0_75_e2437982.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_damp25,0.75,anti_control,640,640,1.0,0.3394898464974154,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.006963970157460959,0.26250000000000007,12.186947775556678,0.23767872526823627,0.7623212747317637,2.896578212204879,0.0,0.0,3.192507979956338,0.0,6.097861583395461,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_00_2e565746.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_00_2e565746.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_damp25,1.0,anti_control,640,640,1.0,0.4526531286632205,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.009285293543281278,0.35,16.24926370074224,0.23767872526823608,0.7623212747317639,3.862104282939836,0.0,0.0,4.2566773066084505,0.0,8.130482111193954,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_25_cea863bd.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_25_cea863bd.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.7,anti_damp25,1.25,anti_control,640,640,1.0,0.563378937384846,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.011556616929101598,0.35,20.2240796259278,0.23870704837839207,0.7612929516216079,4.827630353674801,0.0,0.0,5.233346633260567,0.0,10.163102638992433,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s0_75_d175ffd0.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s0_75_d175ffd0.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep,0.75,semantic_censor,640,129,0.2015625,0.2307503844711549,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.004733392788794345,0.26249999999999996,8.283437380390104,0.22622147506538134,0.7737785249346185,1.8738914228035677,0.0,0.0,2.0907387782732156,0.0,4.31880717931332,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_00_c1156c89.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_00_c1156c89.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep,1.0,semantic_censor,640,129,0.2015625,0.3076671792948732,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.006311190385059127,0.3499999999999999,11.044583173853471,0.22622147506538148,0.7737785249346186,2.498521897071425,0.0,0.0,2.787651704364287,0.0,5.758409572417761,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_25_4c1f44e1.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_25_4c1f44e1.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,keep,1.25,semantic_censor,640,129,0.2015625,0.37650322132871317,0.16719808526702,1.564288868898014,1.1353154082674068,107,129,0.007723227143822808,0.35,13.515647501689914,0.23107678495971273,0.7689232150402873,3.123152371339279,0.0,0.0,3.366153659489333,0.0,7.026341470861302,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s0_75_92a7a956.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s0_75_92a7a956.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp25,0.75,semantic_censor,640,640,1.0,0.36056278835336614,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.0073962403408812105,0.26249999999999996,12.943420596542119,0.24176952855619674,0.7582304714438033,3.129324695530555,0.0,0.0,3.354584209987548,0.0,6.459511691024017,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_00_e27c5f46.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_00_e27c5f46.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.8,damp25,1.0,semantic_censor,640,640,1.0,0.4807503844711548,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.009861653787841615,0.3499999999999999,17.25789412872283,0.24176952855619685,0.7582304714438032,4.172432927374076,0.0,0.0,4.472778946650064,0.0,8.612682254698688,0.0
