pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_q2_cells,move_s3_cells,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,e103_strict_like,e103_pass,dominates_e101,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,survival_score
23,0,e103_edge_q2s3_amplitude_baada319,edge_q2s3_amplitude,e95,mixmin,interior_all,Q2+S3,1.0,264.0,132.0,19.0,19.0,5.0,14.0,0.0,0.0,-2.2905055225619364e-05,-2.2905055225619364e-05,-3.1405825465902204e-05,2.9556478693404387e-06,2.9556478693404387e-06,-4.147134517351603e-06,-3.237220585960987e-05,-3.237220585960987e-05,-3.1405825465902204e-05,-3.929860768658866e-05,-3.929860768658866e-05,-3.1405825465902204e-05,-3.929860768658866e-05,2.9556478693404387e-06,2,3,78,-7.295351833563334e-05,-4.527971175349865e-05,-0.00015267851993289172,-2.3046117473307648e-05,-0.0003227098036086701,-0.00017287796054098886,-0.0003653535907762449,4.9499751098091703e-05,0.6944444444444444,0.9722222222222222,True,0.00507894216399342,0.0026742988352800793,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006132938630569098,0.0016262846735548228,0.3015722857099006,0.002526129750517107,9.427805172300164e-06,0.00046933625907538294,19,False,False,0.8143105446118193,0.9456521739130435,0.7799490229396772,0.7956989247311828,-4.301460777561185e-05,-6.155592836010212e-05,-3.458629997241511e-05,-3.7458577745486854e-05,-2.770390777556333e-05,-4.624522836005359e-05,-1.9275599972366586e-05,-2.2147877745438324e-05,6.857917475585228e-06,1.0375124265844328e-06,7.097644774089297e-06,6.9195371117616216e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,3.408560022687767e-05
71,0,e103_edge_q2s3_amplitude_b7006093,edge_q2s3_amplitude,e95,mixmin,edge_topgap20,S3,1.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,1.0,-2.2578592908883977e-05,-2.2578592908883977e-05,-2.7047672922386745e-05,3.062682091492519e-06,3.062682091492519e-06,-8.78932007153388e-06,-3.255123323264719e-05,-3.255123323264719e-05,-2.7047672922386745e-05,-3.824722758516419e-05,-3.824722758516419e-05,-2.7047672922386745e-05,-3.824722758516419e-05,3.062682091492519e-06,2,3,108,-0.00014826798205910263,-8.02356831191009e-05,-0.00013418920385410704,-6.0655941758358534e-05,-0.00015567476677204317,-0.00010816535426520085,-0.00011249059529282368,1.8041124150158794e-16,0.6111111111111112,1.0,True,0.004896071021713756,0.002034249837301254,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006362175383143422,0.0017427466706152553,0.284920678429532,0.00254905342577454,9.247063594875945e-06,0.0006522074013550438,20,False,False,0.7294322132097335,0.8804347826086957,0.6813933729821581,0.7017921146953405,-3.250320757023551e-05,-4.912979941153681e-05,-2.7374026143250707e-05,-2.9109430242806526e-05,-1.719250757018699e-05,-3.381909941148828e-05,-1.2063326143202183e-05,-1.3798730242757995e-05,1.1032300690010265e-05,1.0607846925007681e-05,1.0457772696470286e-05,1.0528956993770895e-05,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1663533789646255e-05
88,0,e103_edge_q2s3_amplitude_84716b8f,edge_q2s3_amplitude,e95,mixmin,active_topgap30,S3,0.75,30.0,30.0,30.0,30.0,0.0,30.0,19.0,0.6333333333333333,-2.2485552729989422e-05,-2.2485552729989422e-05,-2.858025148821941e-05,3.3496807351207636e-06,3.3496807351207636e-06,-7.98607023377862e-06,-3.2366305201980694e-05,-3.2366305201980694e-05,-2.858025148821941e-05,-3.8440033723108336e-05,-3.8440033723108336e-05,-2.858025148821941e-05,-3.8440033723108336e-05,3.3496807351207636e-06,2,3,131,-0.00015035005373038036,-0.00011308345032146061,-0.00013765994638276213,-6.0655941758358534e-05,-0.00017996996447254554,-0.00012031295311545204,-0.00017845606277345854,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004785752433133672,0.0016481347772709604,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005794138067599278,0.001363974864003609,0.3480563223557736,0.002492249694220124,7.728785878781213e-06,0.0007625259899351223,30,False,False,0.9162804171494786,0.9945652173913043,0.8950722175021241,0.9053763440860215,-4.922785315117677e-05,-7.366303764937909e-05,-3.859159909303412e-05,-4.220650701791135e-05,-3.391715315112824e-05,-5.835233764933056e-05,-2.3280899092985596e-05,-2.6895807017862824e-05,2.349576232121807e-06,-1.9200678299733722e-05,3.317076664415312e-06,2.8156921664638392e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,4.241631066559906e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,active_s3_edge,S3,1.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,36,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_all,S3,1.0,118.0,118.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,66,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap30,S3,1.0,30.0,30.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,126,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap40,S3,1.0,40.0,40.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,144,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap50,S3,1.0,50.0,50.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,162,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap75,S3,1.0,75.0,75.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,174,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
35,0,e103_edge_q2s3_amplitude_ce311a32,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap100,S3,1.0,100.0,100.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.2434819995864608e-05,-2.2434819995864608e-05,-2.7047672922386745e-05,3.975761958208146e-06,3.975761958208146e-06,-8.78932007153388e-06,-3.2633024399930655e-05,-3.2633024399930655e-05,-2.7047672922386745e-05,-3.864719754576029e-05,-3.864719754576029e-05,-2.7047672922386745e-05,-3.864719754576029e-05,3.975761958208146e-06,2,3,186,-0.00012427672423908075,-6.124332555423884e-05,-0.00012893756050375016,-6.0655941758358534e-05,-0.00011891326331905927,-8.97846025387089e-05,-6.693931097511776e-05,1.8041124150158794e-16,0.5555555555555556,1.0,True,0.0048224827637272675,0.0017766909343485445,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005960352568358271,0.0016388256410451794,0.2775811793418311,0.0025088711442960254,9.034185883188992e-06,0.0007257956593415322,25,False,False,0.8079374275782155,0.9402173913043478,0.7735768903993203,0.7888888888888889,-3.737940495576022e-05,-5.91231648294977e-05,-3.12820180808725e-05,-3.343985888061016e-05,-2.2068704955711688e-05,-4.3812464829449176e-05,-1.597131808082398e-05,-1.8129158880561636e-05,8.239183597861881e-06,3.3908463744625876e-06,8.508367926230527e-06,8.268429838631112e-06,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.801570376609422e-05
28,0,e103_edge_q2s3_amplitude_067a054a,edge_q2s3_amplitude,e95,mixmin,active_s3_all,S3,0.75,39.0,39.0,39.0,39.0,0.0,39.0,25.0,0.6410256410256411,-2.1894371596942186e-05,-2.1894371596942186e-05,-2.858025148821941e-05,6.836125121534309e-06,6.836125121534309e-06,-6.011499336988635e-06,-3.2777639181968965e-05,-3.2777639181968965e-05,-2.858025148821941e-05,-3.974160073028088e-05,-3.974160073028088e-05,-2.858025148821941e-05,-3.974160073028088e-05,6.836125121534309e-06,2,3,29,-0.00010690009897410536,-7.943534348275882e-05,-0.0001285453014877591,-6.0655941758358534e-05,-0.00011616745020789909,-8.841169598312881e-05,-0.00012692752824066268,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004682543792594515,0.0012869045353839097,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005209779058054288,0.0012058149435297102,0.3480563223557736,0.002433813793265624,7.342015998469372e-06,0.0008657346304742795,39,False,False,0.9629200463499421,1.0,0.9553950722175021,0.9587813620071685,-5.5587547265676225e-05,-8.640559557189354e-05,-4.369313608844978e-05,-4.77856105402543e-05,-4.02768472656277e-05,-7.109489557184502e-05,-2.8382436088401254e-05,-3.2474910540205776e-05,-1.414067703912728e-06,-3.4165608081722896e-05,-4.638606478397689e-07,-6.632261769796214e-07,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,5.0172991192057874e-05
94,0,e103_edge_q2s3_amplitude_1c364db4,edge_q2s3_amplitude,e95,mixmin,active_topgap40,Q2+S3,0.75,40.0,40.0,40.0,40.0,1.0,39.0,25.0,0.625,-2.186207984244959e-05,-2.186207984244959e-05,-2.858025148821941e-05,6.8077813211164795e-06,6.8077813211164795e-06,-6.082786764061154e-06,-3.2694214769812824e-05,-3.2694214769812824e-05,-2.858025148821941e-05,-3.969980607887447e-05,-3.969980607887447e-05,-2.858025148821941e-05,-3.969980607887447e-05,6.8077813211164795e-06,2,3,149,-0.00010477440925806824,-7.659518324176773e-05,-0.00012832160228493095,-5.90900473384226e-05,-0.00011616745020789909,-8.762874877316085e-05,-0.00012643324338587326,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004674065514024171,0.0012572305603877078,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005193446916177529,0.0011976201165802018,0.3480563223557736,0.0024321805790779487,7.3257671756890616e-06,0.000874212909044623,40,False,False,0.9632097334878331,1.0,0.9553950722175021,0.9587813620071685,-5.559571829274536e-05,-8.666436909156858e-05,-4.372574807005175e-05,-4.781278830311051e-05,-4.028501829269684e-05,-7.135366909152006e-05,-2.8415048070003224e-05,-3.250208830306199e-05,-1.603681636152645e-06,-3.406177600378804e-05,-5.095805676260791e-07,-7.120219725327371e-07,False,False,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,5.0230614745708865e-05
