pred_index,base_index,tag,base_tag,variant_id,variant_kind,variant_name,reason,subset_key,pool,pool_size,pool_support_mean,pool_support2_count,base_agg,delta_agg,gate,pair_name,alpha_q2,alpha_s3,alpha_sum,alpha_max,alpha_gap,dominant_axis,gate_active_q2,gate_active_s3,mean_abs_q2_delta_unit,mean_abs_s3_delta_unit,mean_abs_q2s3_delta_unit,weight_max,weight_entropy,cell_heldout_mean,cell_world_mean,cell_hidden_q2s3_mean,cell_block_win_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,mean_abs_logit_delta_vs_e73,mean_abs_q2s3_logit_delta_vs_e73,mean_abs_logit_delta_vs_e74,mean_abs_q2s3_logit_delta_vs_e74,mean_abs_logit_delta_vs_e75,mean_abs_q2s3_logit_delta_vs_e75
386,374,e76_band_low_slack_half_q2a12_s3a26_573d35e7,e76_base_band_low_slack_half_8e9ddf52,17,group_keep,band_low_slack_half,keep band=low_slack_half,43-46-47-48-49-50-58,translator_tail_soft_p90_m0.50,7,1.8571428571428572,6,mean,signed_p75,top_abs50,q2a12_s3a26,12.0,26.0,38.0,26.0,14.0,s3_higher,0.144,0.144,0.00024963073702356043,0.00030481639125195403,0.00027722356413775723,0.1861497474307292,1.9021365167853623,-2.483543024408722e-07,-2.4103829393076776e-05,-2.5845476312697157e-05,0.7777777777777779,-1.1359910009334229e-05,-6.814716260850062e-06,-1.825419768897163e-06,-5.188277727519175e-05,-1.6788271634760044e-05,-4.551086662640813e-06,6.985889107524734e-06,-2.983519898691611e-06,-1.825419768897163e-06,1.0817158139886374e-05,-6.723572486544427e-07,-1.825419768897163e-06,-5.188277727519175e-05,1.0817158139886374e-05,3,3,368,-0.000245238626078692,-0.00013709325976418718,-0.00011414096406958674,-0.0003553767878247682,-0.00044360996066258873,-0.0003994933742436785,-0.0005556869050296869,0.0,0.6944444444444444,1.0,True,0.0067588114160392785,0.005460397508416827,True,True,True,True,True,True,True,True,True,True,True,0.0011729775647019226,0.0023728013622865067,0.0011664041859985278,0.002349794536824625,0.0009162261435424597,0.0014741713882283865
1522,1518,e76_bootstrap8_036_q2a8_s3a20_20aee38a,e76_base_bootstrap8_036_3a9dfd1f,69,bootstrap8,bootstrap8_036,deterministic random 8-of-13 subset,43-47-48-50-76-77-98-100,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a8_s3a20,8.0,20.0,28.0,20.0,12.0,s3_higher,0.168,0.156,0.00027746424299164763,0.0003106801836055701,0.0002940722132986089,0.20918843979693896,1.9792984955708437,-2.1377674005312874e-07,-2.3405600885641575e-05,-2.2566528874385164e-05,0.75,-1.1359796157184299e-05,-6.714238079186252e-06,-2.754326689835551e-06,-5.1068248030472496e-05,-1.535435194910395e-05,-9.4749756418544e-06,6.7967746668617934e-06,-3.3497241823665647e-06,-2.754326689835551e-06,1.0192084892057807e-05,-1.438638106310286e-06,-2.754326689835551e-06,-5.1068248030472496e-05,1.0192084892057807e-05,3,3,1452,-0.00017229299521834816,-0.00010332089074771567,-8.611559627078047e-05,-0.00025538291465007634,-0.0003474262592452204,-0.0003014045869476484,-0.00041231438101985585,0.0,0.7222222222222222,1.0,True,0.006571995942119025,0.00421665880802234,True,True,True,True,True,True,True,True,True,True,True,0.0005788085536080958,0.0016780414542338887,0.0006529232385604985,0.0019374428515672982,0.0005662973336079339,0.0016342521842333218
2006,2002,e76_bootstrap8_058_q2a8_s3a20_d1ef6692,e76_base_bootstrap8_058_69ea34e3,91,bootstrap8,bootstrap8_058,deterministic random 8-of-13 subset,43-47-48-50-76-77-97-100,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a8_s3a20,8.0,20.0,28.0,20.0,12.0,s3_higher,0.168,0.152,0.00027746424299164763,0.0003067673778081438,0.00029211581039989575,0.20933656531838565,1.978672648573745,-2.1404545531150676e-07,-2.3376349542775598e-05,-2.25462365604015e-05,0.75,-1.1359015911982517e-05,-6.686257456034461e-06,-3.297644467270544e-06,-5.0755277908209884e-05,-1.5003107350142209e-05,-8.148669781604667e-06,6.649803429348289e-06,-3.4739041865350373e-06,-3.297644467270544e-06,1.0028426743025065e-05,-1.5817608314261378e-06,-3.297644467270544e-06,-5.0755277908209884e-05,1.0028426743025065e-05,3,3,1914,-0.0001686231648838799,-0.00010011184369729254,-8.489513833001561e-05,-0.00025538291465007634,-0.00033888305366039373,-0.00029713298415523504,-0.000410336787134478,0.0,0.7222222222222222,1.0,True,0.006553361720872926,0.004177530750048076,True,True,True,True,True,True,True,True,True,True,True,0.0005603574593031793,0.0016389133962596283,0.0006344721442555821,0.0018983147935930378,0.0005478462393030173,0.0015951241262590614
1295,1276,e76_bootstrap8_025_q2a0_s3a24_4d256c31,e76_base_bootstrap8_025_ca18b700,58,bootstrap8,bootstrap8_025,deterministic random 8-of-13 subset,43-46-47-48-49-97-98-100,translator_tail_soft_p90_m0.50,8,1.625,5,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.156,0.164,0.0002596703321370758,0.000317071437863809,0.0002883708850004424,0.19024493984854618,1.9726734683800773,-2.0864978411694324e-07,-2.3241630676229885e-05,-2.3302202052025937e-05,0.7586805555555556,-1.1357679615020544e-05,-6.57786148083872e-06,-1.712606328752031e-06,-5.194151353060672e-05,-1.7272605387641526e-05,-8.586637846086376e-06,7.015757916173371e-06,-2.4040342891940014e-06,-1.712606328752031e-06,1.085271676948274e-05,-5.694476556961092e-08,-1.712606328752031e-06,-5.194151353060672e-05,1.085271676948274e-05,3,3,1236,-8.956058992303233e-05,-6.054192321869323e-05,-6.0847367803540386e-05,0.0,-0.0004259315746240472,-0.0002129657873120236,-0.0003699204769679498,7.324263577966238e-05,0.5833333333333334,0.9444444444444444,True,0.006208482913927006,0.0038048572543657603,True,True,True,True,True,True,True,True,True,True,True,0.0012157987784181467,0.003327371465185974,0.0012120309332771101,0.003314184007192346,0.0008596371998503008,0.0020808059401985126
635,616,e76_world_support_minus_base_top8_q2a0_s3a24_0b0d6e0f,e76_base_world_support_minus_base_top8_f688f3f2,28,rank_keep,world_support_minus_base_top8,keep best 8 by world_support_minus_base,43-46-47-48-76-77-99-100,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.16,0.168,0.0002692728894526659,0.00034501816435734316,0.0003071455269050046,0.19454749873041124,1.9853313662566854,-2.2131764703531287e-07,-2.518582035597774e-05,-2.4348058229249972e-05,0.7465277777777778,-1.1357111907361883e-05,-6.722143737203368e-06,-2.7064330108128587e-06,-5.560414813599035e-05,-1.7642750348656477e-05,-1.003749102834739e-05,8.778333958181506e-06,-2.4871247308322353e-06,-2.7064330108128587e-06,1.275447845594524e-05,-3.6556132010368e-08,-2.7064330108128587e-06,-5.560414813599035e-05,1.275447845594524e-05,3,3,606,-7.135163820218282e-05,-5.129063297293346e-05,-6.711028320074974e-05,0.0,-0.0004697719824053037,-0.00023488599120265186,-0.0004248071214782948,0.00010088555663367861,0.6111111111111112,0.9444444444444444,True,0.006879510587252083,0.0041402179722881665,True,True,True,True,True,True,True,True,True,True,True,0.001506178000073039,0.003754340303829406,0.001478615309468849,0.0036578708867147404,0.001019206669770197,0.0020499406477694593
129,110,e76_drop_cell_049_q2a0_s3a24_0e1fbe3b,e76_base_drop_cell_049_516e66c6,5,jackknife,drop_cell_049,leave out cell 49,43-46-47-48-50-58-76-77-97-98-99-100,translator_tail_soft_p90_m0.50,12,1.4166666666666667,5,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.168,0.152,0.00027832368168082276,0.00032433984480201674,0.0003013317632414197,0.14877919328381192,2.368852589894551,-2.1591416835461027e-07,-2.299910189981098e-05,-2.2058681570428427e-05,0.7395833333333334,-1.1356261709005722e-05,-6.617581576939813e-06,-3.246511253829354e-06,-5.282113360505214e-05,-1.668225171569393e-05,-8.433655552808617e-06,7.6121741388046615e-06,-2.6093489093881317e-06,-3.246511253829354e-06,1.1140174339230313e-05,-5.611441059594213e-07,-3.246511253829354e-06,-5.282113360505214e-05,1.1140174339230313e-05,3,3,123,-5.457641698894942e-05,-4.164796541572535e-05,-6.16899428488582e-05,0.0,-0.0004318295999418964,-0.0002159147999709482,-0.0003776840854601812,0.00010088555663367861,0.5833333333333334,0.9444444444444444,True,0.006501144731449381,0.0038920781376242685,True,True,True,True,True,True,True,True,True,True,True,0.0011129763027446751,0.0035062004691654553,0.0010854136121404847,0.0034097310520507895,0.0006284491144212375,0.0018103553100334237
63,44,e76_drop_cell_046_q2a0_s3a24_7ed8988d,e76_base_drop_cell_046_f0486b36,2,jackknife,drop_cell_046,leave out cell 46,43-47-48-49-50-58-76-77-97-98-99-100,translator_tail_soft_p90_m0.50,12,1.4166666666666667,5,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.168,0.152,0.00027545132427847106,0.00031082493487857355,0.0002931381295785223,0.1546737602991853,2.380249567435939,-2.106159236181515e-07,-2.236293697688505e-05,-2.1379289046563204e-05,0.7395833333333334,-1.1355750216934801e-05,-6.581923625570418e-06,-3.0773703736386437e-06,-5.185459141154869e-05,-1.646565462964933e-05,-8.464022305032515e-06,7.119509425224102e-06,-2.688335816292131e-06,-3.0773703736386437e-06,1.0667831335631206e-05,-5.917804308808172e-07,-3.0773703736386437e-06,-5.185459141154869e-05,1.0667831335631206e-05,3,3,60,-5.877410054936369e-05,-3.936471484311532e-05,-5.987753587122224e-05,0.0,-0.0004191427510983753,-0.00020957137554918764,-0.0003631473574215679,7.617469171437474e-05,0.5833333333333334,0.9444444444444444,True,0.006320223110576627,0.003729899218542949,True,True,True,True,True,True,True,True,True,True,True,0.0010592710671775156,0.003344021550084136,0.0010478894932163163,0.0033041860412199387,0.000667417546900546,0.001972534229114743
360,352,e76_band_all_asym8_28_e75_e158a685,e76_base_band_all_d9cf8b2d,16,group_keep,band_all,keep band=all,76-77-97-98-99-100,translator_tail_soft_p90_m0.50,6,1.0,0,mean,signed_p75,top_abs50,asym8_28_e75,8.0,28.0,36.0,28.0,20.0,s3_higher,0.168,0.136,0.00027729296472066143,0.00027018296804941114,0.00027373796638503626,0.18512777123522067,1.781298009813918,-1.7320470161822735e-07,-2.133385950924735e-05,-1.7661054190028457e-05,0.7037037037037036,-1.1354463795187897e-05,-6.777285259440546e-06,-1.1933795003304937e-06,-5.370971471330144e-05,-1.7642051662436486e-05,-1.001474538808722e-05,7.853289017534237e-06,-2.572551380364274e-06,-1.1933795003304937e-06,1.1793034310425554e-05,-1.1725273552087856e-07,-1.1933795003304937e-06,-5.370971471330144e-05,1.1793034310425554e-05,3,3,343,-0.000195312646986212,-0.0001133407496010097,-9.139650810449651e-05,-0.00025533232218871715,-0.0003844432345433413,-0.0003198877783660292,-0.00044904181390265405,0.0,0.6666666666666666,1.0,True,0.006841338576458666,0.0048917334115744365,True,True,True,True,True,True,True,True,True,True,True,0.0014232664898446389,0.0029600425812574744,0.0014392022372445414,0.0030158176971571333,0.0008424547161980504,0.0009272013734944143
1744,1738,e76_bootstrap8_046_q2a8_s3a24_cfc45f16,e76_base_bootstrap8_046_d898eb20,79,bootstrap8,bootstrap8_046,deterministic random 8-of-13 subset,46-47-49-50-76-97-98-100,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a8_s3a24,8.0,24.0,32.0,24.0,16.0,s3_higher,0.156,0.144,0.0002612844973572531,0.0002758767266818978,0.00026858061201957546,0.207767308703179,1.9680656972835726,-1.9220570747491283e-07,-2.2388135654454646e-05,-2.1455539472312827e-05,0.7465277777777778,-1.1352212647142146e-05,-6.5741503947336355e-06,-1.016962537292443e-06,-5.192240810880655e-05,-1.718347139600951e-05,-8.86156762458512e-06,6.880290787214527e-06,-2.500438658237236e-06,-1.016962537292443e-06,1.0985479380276608e-05,-3.854112984313929e-08,-1.016962537292443e-06,-5.192240810880655e-05,1.0985479380276608e-05,3,3,1664,-0.00020197974688884734,-0.00012918943202788746,-8.542054312049574e-05,-0.000246589857765378,-0.00035135394407816156,-0.0002989719009217698,-0.0004314495447291368,0.0,0.7222222222222222,1.0,True,0.006460468736960526,0.00435565870961184,True,True,True,True,True,True,True,True,True,True,True,0.0011054877557782074,0.0026659544911588435,0.0011425611717174676,0.0027957114469462536,0.000799088446533452,0.0015935569088021994
1258,1254,e76_bootstrap8_024_q2a8_s3a20_3813f578,e76_base_bootstrap8_024_34c2a901,57,bootstrap8,bootstrap8_024,deterministic random 8-of-13 subset,43-48-49-50-58-76-77-97,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a8_s3a20,8.0,20.0,28.0,20.0,12.0,s3_higher,0.16,0.16,0.00026593740060240156,0.00030967555382935985,0.00028780647721588073,0.22311149478962128,1.988209184175449,-2.3058645175905168e-07,-2.1922449728339595e-05,-2.154732010414698e-05,0.7534722222222222,-1.1351599658482314e-05,-6.681872096847563e-06,-2.6045185186340802e-06,-4.984236976124379e-05,-1.5251342475708363e-05,-8.667535456030606e-06,6.213442085178933e-06,-3.3736972996356585e-06,-2.6045185186340802e-06,9.574128700950979e-06,-1.420576515087646e-06,-2.6045185186340802e-06,-4.984236976124379e-05,9.574128700950979e-06,3,3,1200,-0.00017237117177913426,-9.694709392882306e-05,-8.63457236051357e-05,-0.0002482921772330726,-0.0003561278880020585,-0.00030221003261756557,-0.0004136403069955478,0.0,0.7222222222222222,1.0,True,0.006334090910140272,0.004160505140703253,True,True,True,True,True,True,True,True,True,True,True,0.0007696256060343478,0.001715817293361352,0.0008980391867296724,0.002165264825794988,0.0008114132817771079,0.0018620741584610117
173,154,e76_drop_cell_058_q2a0_s3a24_376c330c,e76_base_drop_cell_058_649444e0,7,jackknife,drop_cell_058,leave out cell 58,43-46-47-48-49-50-76-77-97-98-99-100,translator_tail_soft_p90_m0.50,12,1.5,6,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.164,0.156,0.0002727053874295082,0.0003121007198869898,0.000292403053658249,0.14119311292298561,2.381240189691985,-2.0397500917942088e-07,-2.308539594425033e-05,-2.226866207515575e-05,0.75,-1.1342806756964308e-05,-6.598099092425258e-06,-3.0827976660319223e-06,-5.203405069365008e-05,-1.661403678354656e-05,-8.295211805453562e-06,7.181249638721354e-06,-2.6568684580174917e-06,-3.0827976660319223e-06,1.0824380784035803e-05,-5.233920360447897e-07,-3.0827976660319223e-06,-5.203405069365008e-05,1.0824380784035803e-05,3,3,165,-7.058096469512716e-05,-5.442418082102218e-05,-5.744881512945166e-05,0.0,-0.0004021417059059257,-0.00020107085295296284,-0.0003547114514375535,9.759021446268592e-05,0.5833333333333334,0.9444444444444444,True,0.006358908371128465,0.0037452086386439505,True,True,True,True,True,True,True,True,True,True,True,0.0010434322483650004,0.0032677228494641104,0.0010308347961647628,0.003223631766763279,0.0006690042368077521,0.0019572248090137414
260,242,e76_drop_cell_098_q2a0_s3a22_0e224a3f,e76_base_drop_cell_098_0f623b3e,11,jackknife,drop_cell_098,leave out cell 98,43-46-47-48-49-50-58-76-77-97-99-100,translator_tail_soft_p90_m0.50,12,1.5,6,mean,signed_p75,top_abs50,q2a0_s3a22,0.0,22.0,22.0,22.0,22.0,s3_only,0.16,0.16,0.0002692728894526659,0.00033394243005028466,0.0003016076597514753,0.13996217714458248,2.3879341876559517,-2.187922381324814e-07,-2.330004043546049e-05,-2.2733290375524448e-05,0.7453703703703703,-1.1337639958086676e-05,-6.571565354329678e-06,-2.8493006962726497e-06,-5.248451454120673e-05,-1.6315087889351432e-05,-9.372446985178584e-06,7.4878392797295135e-06,-2.6938261951103826e-06,-2.8493006962726497e-06,1.0983755387439231e-05,-7.057819783051755e-07,-2.8493006962726497e-06,-5.248451454120673e-05,1.0983755387439231e-05,3,3,248,-6.935165034591129e-05,-5.19764789320698e-05,-5.825605419210178e-05,0.0,-0.00040779237934447654,-0.00020389618967223827,-0.0003495997103638398,8.689408515185677e-05,0.5833333333333334,0.9444444444444444,True,0.006424462488992321,0.0036733667305532,True,True,True,True,True,True,True,True,True,True,True,0.00102890570380932,0.00319588094137336,0.0009947995760107705,0.003076509494078437,0.000720124990459179,0.002115148444647867
415,396,e76_base_cell_gate_all_q2a0_s3a24_a2133eb7,e76_base_base_cell_gate_all_8cbaa891,18,group_keep,base_cell_gate_all,keep base_cell_gate=all,43-47-48-50-77-98-99,translator_tail_soft_p90_m0.50,7,1.5714285714285714,4,mean,signed_p75,top_abs50,q2a0_s3a24,0.0,24.0,24.0,24.0,24.0,s3_only,0.156,0.168,0.000261479355676152,0.0003275474600129811,0.0002945134078445666,0.22659274903531157,1.8505099146764197,-2.1321439416402806e-07,-2.346282670905745e-05,-2.319219214091256e-05,0.761904761904762,-1.1335461940764624e-05,-6.723504947792058e-06,-3.3338360723167426e-06,-5.185654123174288e-05,-1.6703929335615264e-05,-9.29481784961439e-06,7.069456477437619e-06,-2.8510268598180843e-06,-3.3338360723167426e-06,1.0780698932233435e-05,-6.155586479428266e-07,-3.3338360723167426e-06,-5.185654123174288e-05,1.0780698932233435e-05,3,3,396,-7.56023810519757e-05,-4.833677913662626e-05,-6.48633511771135e-05,0.0,-0.0004540434582405023,-0.00022702172912025115,-0.0004151453065428547,8.416747259364467e-05,0.6388888888888888,0.9444444444444444,True,0.00638860701954498,0.003930569520155817,True,True,True,True,True,True,True,True,True,True,True,0.0011543039202062291,0.003544691851697057,0.001126741229602039,0.003448222434582391,0.0007958951578300132,0.0022902611833803014
561,550,e76_heldout_minus_base_top8_q2a12_s3a24_63fdf95e,e76_base_heldout_minus_base_top8_69a1f5ad,25,rank_keep,heldout_minus_base_top8,keep best 8 by heldout_minus_base,43-46-47-48-49-58-76-77,translator_tail_soft_p90_m0.50,8,1.625,5,mean,signed_p75,top_abs50,q2a12_s3a24,12.0,24.0,36.0,24.0,12.0,s3_higher,0.16,0.16,0.0002661503869974855,0.000320588297861175,0.00029336934242933026,0.1844511406178803,1.9987844466003022,-2.5039582150776507e-07,-2.4313060656428986e-05,-2.4620935179027036e-05,0.7621527777777778,-1.1330813420751262e-05,-6.790445541748902e-06,-1.3617219210004805e-06,-5.366193673916886e-05,-1.685201512513501e-05,-6.0394771996818974e-06,7.83886582567117e-06,-2.9875198614970344e-06,-1.3617219210004805e-06,1.18306306512439e-05,-5.318016387256819e-07,-1.3617219210004805e-06,-5.366193673916886e-05,1.18306306512439e-05,3,3,535,-0.0002650859323907184,-0.00015455601910008276,-0.0001147354417901647,-0.0003801704859068833,-0.00042297760662458883,-0.00040157404626573606,-0.0005394254432603135,0.0,0.7222222222222222,1.0,True,0.007094303278593852,0.005443961896319062,True,True,True,True,True,True,True,True,True,True,True,0.0010106763716348141,0.002206126283549922,0.0010068362998338887,0.002192686032246683,0.0009003868902288255,0.0018201130986289617
493,484,e76_scale_0.095_q2a8_s3a32_a6c6a01b,e76_base_scale_0.095_0867b76c,22,group_keep,scale_0.095,keep scale=0.095,48-49-50-97-98,translator_tail_soft_p90_m0.50,5,1.6,3,mean,signed_p75,top_abs50,q2a8_s3a32,8.0,32.0,40.0,32.0,24.0,s3_higher,0.164,0.136,0.00020014368866162958,0.00020668846100125357,0.00020341607483144157,0.2729265670883622,1.5218550747568653,-1.7944937729108547e-07,-1.9390867779379203e-05,-1.9223664968014838e-05,0.7666666666666668,-1.132852132756934e-05,-6.636106640978134e-06,-2.6917796698278096e-06,-4.667861195550849e-05,-1.6695396509613936e-05,-7.986678314253481e-06,4.492070394324088e-06,-2.7695440427688567e-06,-2.6917796698278096e-06,8.200977578476376e-06,-4.433793705516109e-07,-2.6917796698278096e-06,-4.667861195550849e-05,8.200977578476376e-06,3,3,470,-0.00016939038704460443,-0.00011526123768834662,-7.693442381215276e-05,-0.00018625417078205198,-0.00035228679590276757,-0.00026927048334240977,-0.0004137317589135464,0.0,0.7222222222222222,1.0,True,0.005584469916050805,0.004107590130666608,True,True,True,True,True,True,True,True,True,True,True,0.0017880981517110993,0.0028934527892241838,0.001812170961465047,0.002977707623363001,0.0014427600303407923,0.0016847693644281084
1237,1232,e76_bootstrap8_023_q2a8_s3a22_3851b65c,e76_base_bootstrap8_023_6bffa1e8,56,bootstrap8,bootstrap8_023,deterministic random 8-of-13 subset,46-47-48-49-50-58-98-99,translator_tail_soft_p90_m0.50,8,1.625,5,mean,signed_p75,top_abs50,q2a8_s3a22,8.0,22.0,30.0,22.0,14.0,s3_higher,0.152,0.148,0.000256052982774283,0.00029794157390274436,0.00027699727833851366,0.19008866277255468,1.99447950571766,-2.1445968455963138e-07,-2.2540745020633793e-05,-2.285926920728848e-05,0.7569444444444444,-1.1328236406260572e-05,-6.546299613607864e-06,-3.2486003305187694e-06,-4.916343188998695e-05,-1.453747356450208e-05,-4.133301117370536e-06,5.82424386985636e-06,-3.556904727086696e-06,-3.2486003305187694e-06,9.354478801348876e-06,-1.5445205495678849e-06,-3.2486003305187694e-06,-4.916343188998695e-05,9.354478801348876e-06,3,3,1180,-0.00019642049595304783,-0.00011361006053178802,-8.79009516945306e-05,-0.0002469665367001439,-0.00036834012516144543,-0.00030765333093079467,-0.0004414915558193865,0.0,0.7222222222222222,1.0,True,0.006341855911783431,0.004301569244027354,True,True,True,True,True,True,True,True,True,True,True,0.0009561929851372546,0.002090637639258702,0.0009959038882091094,0.0022296258000101938,0.0007772726960576505,0.0014644166274800875
900,880,e76_bootstrap8_007_q2a0_s3a26_1bfaa6e7,e76_base_bootstrap8_007_80a00b54,40,bootstrap8,bootstrap8_007,deterministic random 8-of-13 subset,46-48-58-76-77-97-98-99,translator_tail_soft_p90_m0.50,8,1.25,2,mean,signed_p75,top_abs50,q2a0_s3a26,0.0,26.0,26.0,26.0,26.0,s3_only,0.16,0.152,0.0002695201900104289,0.0003067673778081438,0.0002881437839092864,0.25835231709067497,1.9708818798352534,-2.1269999293110908e-07,-2.1730028407691506e-05,-2.002951289233404e-05,0.7309027777777777,-1.1326805078204494e-05,-6.63140896017822e-06,-2.822660106982511e-06,-5.2999506397477525e-05,-1.7268262183067762e-05,-8.777028011941468e-06,7.632520093281414e-06,-2.486120894928945e-06,-2.822660106982511e-06,1.1386571069693652e-05,-1.3984380253795337e-07,-2.822660106982511e-06,-5.2999506397477525e-05,1.1386571069693652e-05,3,3,859,-6.0142947576252714e-05,-4.7385289433488076e-05,-6.185569928968127e-05,0.0,-0.00043298989502778273,-0.00021649494751389137,-0.000383095015513288,0.00011172438646959362,0.5833333333333334,0.9444444444444444,True,0.006492949637532874,0.003987975911505928,True,True,True,True,True,True,True,True,True,True,True,0.001213480307463338,0.003602098243047171,0.0011859176168591478,0.0035056288259325053,0.0006746345938192031,0.0017161382452926986
