source_scope,view,model,split,target_kind,tail_q,policy,tail_auc,tail_logloss,tail_brier,corr_benefit,active_full_delta,active_policy_delta,loss_vs_full,q3_policy_delta,q3_full_delta,s4_policy_delta,s4_full_delta,subject_delta,subject_win_rate,dropped_cells,dropped_q3,dropped_s4,dropped_mean_benefit,dropped_bad_prob_mean,mean_amp_active,stress_promote
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top13,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.004119366903706179,-0.0002732425455497234,-0.004481850756961281,-0.004262113094773756,-0.0037568830504516315,-0.0034301356215395984,-0.0041428140857884595,0.7,13,6,7,-0.018916791614980513,0.8371071655548582,0.9855555555555555,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top13,0.5925612848689771,0.6863862687936478,0.24656790974674483,0.06055346532164935,-0.0038461243581564553,-0.004119366903706179,-0.0002732425455497234,-0.004481850756961281,-0.004262113094773756,-0.0037568830504516315,-0.0034301356215395984,-0.0041428140857884595,0.7,13,6,7,-0.018916791614980513,0.836902470150902,0.9855555555555555,True
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_top25,0.9018731577446041,0.2182044705024732,0.0703054423764258,-0.10020260281478248,-0.0038461243581564553,-0.004117565707307147,-0.00027144134915069174,-0.00480499579307514,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004009517670446283,0.7,25,25,0,-0.009771888569424928,0.4526826787803055,0.9722222222222222,True
q3s4,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top13,0.499396208187417,0.7475821839274188,0.2750155720798244,-0.014005948234689035,-0.0038461243581564553,-0.004116938695325589,-0.00027081433716913406,-0.004533982572539563,-0.004262113094773756,-0.0036998948181120594,-0.0034301356215395984,-0.004099755331658061,0.7,13,6,7,-0.018748684880942394,0.8554032787449736,0.9855555555555555,True
q3s4,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top13,0.499396208187417,0.7475821839274188,0.2750155720798244,-0.014005948234689035,-0.0038461243581564553,-0.004116938695325589,-0.00027081433716913406,-0.004533982572539563,-0.004262113094773756,-0.0036998948181120594,-0.0034301356215395984,-0.004099755331658061,0.7,13,6,7,-0.018748684880942394,0.8554032787449736,0.9855555555555555,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_global_top40,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004111373889085113,-0.00026524953092865733,-0.00452864379021356,-0.004262113094773756,-0.003694103987957109,-0.0034301356215395984,-0.004135016790534629,0.7,40,18,22,-0.0059681144458949755,0.8943546274798934,0.9555555555555556,True
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_top10,0.9018731577446041,0.2182044705024732,0.0703054423764258,-0.10020260281478248,-0.0038461243581564553,-0.0041101658151821985,-0.0002640414570257432,-0.004790196008825132,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0040624236124155,0.7,10,10,0,-0.023763731132310263,0.5209900184163743,0.9888888888888889,True
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_top21,0.9018731577446041,0.2182044705024732,0.0703054423764258,-0.10020260281478248,-0.0038461243581564553,-0.004106810200843802,-0.00026068584268734707,-0.004783484780148783,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004051503000823053,0.7,21,21,0,-0.011172250400890408,0.4678138441319898,0.9766666666666667,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top21,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.00410616024980881,-0.00026003589165235486,-0.004502775577035267,-0.004262113094773756,-0.003709544922582353,-0.0034301356215395984,-0.004129274808262018,0.7,21,10,11,-0.011144395356524537,0.8277090266880823,0.9766666666666667,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_each_top10,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.00410616024980881,-0.00026003589165235486,-0.004502775577035267,-0.004262113094773756,-0.003709544922582353,-0.0034301356215395984,-0.004129274808262018,0.7,20,10,10,-0.011701615124350764,0.8286039262517096,0.9777777777777777,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top21,0.5925612848689771,0.6863862687936478,0.24656790974674483,0.06055346532164935,-0.0038461243581564553,-0.00410616024980881,-0.00026003589165235486,-0.004502775577035267,-0.004262113094773756,-0.003709544922582353,-0.0034301356215395984,-0.004129274808262018,0.7,21,10,11,-0.011144395356524537,0.8276637602586832,0.9766666666666667,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_each_top10,0.5925612848689771,0.6863862687936478,0.24656790974674483,0.06055346532164935,-0.0038461243581564553,-0.00410616024980881,-0.00026003589165235486,-0.004502775577035267,-0.004262113094773756,-0.003709544922582353,-0.0034301356215395984,-0.004129274808262018,0.7,20,10,10,-0.011701615124350764,0.8285563965008406,0.9777777777777777,True
q3s4,movement,hgb_shallow,row5,contrast,0.1,drop_global_p15,0.5893744941611746,0.699410948606916,0.2522285331305652,-0.010932422536560875,-0.0038461243581564553,-0.004100482566187225,-0.00025435820803076936,-0.0041509894593261265,-0.004262113094773756,-0.004049975673048656,-0.0034301356215395984,-0.004143355523031855,0.7,135,67,68,-0.0016957213868716646,0.8229976295476016,0.85,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top25,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.004099748352569321,-0.000253623994412866,-0.004539539564602957,-0.004262113094773756,-0.0036599571405361297,-0.0034301356215395984,-0.004119711306190011,0.7,25,12,13,-0.009130463798863968,0.8244280104715531,0.9722222222222222,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_global_top25,0.5925612848689771,0.6863862687936478,0.24656790974674483,0.06055346532164935,-0.0038461243581564553,-0.004099748352569321,-0.000253623994412866,-0.004539539564602957,-0.004262113094773756,-0.0036599571405361297,-0.0034301356215395984,-0.004119711306190011,0.7,25,12,13,-0.009130463798863968,0.8243899866708577,0.9722222222222222,True
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_each_top5,0.8491132603211622,0.35841732681149563,0.12259290912093175,-0.09770425631092018,-0.0038461243581564553,-0.004096907312819753,-0.0002507829546632978,-0.004293611012420762,-0.004262113094773756,-0.0039002036132188556,-0.0034301356215395984,-0.004154476381501205,0.7,10,5,5,-0.022570465919683785,0.6094676655146313,0.9888888888888889,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_s4_p15,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004093213606054413,-0.00024708924789795805,-0.004262113094773756,-0.004262113094773756,-0.0039243141173354035,-0.0034301356215395984,-0.004155218279847173,0.7,68,0,68,-0.0032702988692369494,0.852061886005618,0.9244444444444444,True
q3s4,movement,hgb_shallow,subject5,contrast,0.1,drop_global_p20,0.6549933582900614,0.6519505773917665,0.2306211805137192,0.017038359413675208,-0.0038461243581564553,-0.004092903650060653,-0.0002467792919041978,-0.004088300809895307,-0.004262113094773756,-0.0040975064902262215,-0.0034301356215395984,-0.004174021027715946,0.7,180,82,98,-0.0012338964595211422,0.7922300409282081,0.8,True
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.2,drop_q3_top40,0.545817738965128,0.6988225330595508,0.25256990560172526,0.004263125810822576,-0.0038461243581564553,-0.004090304725802296,-0.00024418036764584095,-0.004750473830065438,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004019898732903715,0.6,40,40,0,-0.0054940582720303405,0.6762232420897887,0.9555555555555556,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.2,drop_global_top13,0.5272167376143465,0.7117725055643551,0.25840507819339487,-0.0007600688979560676,-0.0038461243581564553,-0.004089719387666446,-0.0002435950295099909,-0.004684814521198732,-0.004262113094773756,-0.003494624254134604,-0.0034301356215395984,-0.004066016723552479,0.7,13,6,7,-0.0168642712737695,0.7353857484951989,0.9855555555555555,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_each_top13,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004085148743835254,-0.0002390243856787988,-0.004531805862016958,-0.004262113094773756,-0.0036384916256535504,-0.0034301356215395984,-0.004092918405460899,0.7,26,13,13,-0.00827392104272299,0.9018923067903221,0.9711111111111111,True
all3,movement,hgb_shallow,row5,risk,0.2,drop_q3_top21,0.8697893135748922,0.3374544822900137,0.11480262007364347,-0.09943207674988222,-0.0038461243581564553,-0.004079635977002449,-0.00023351161884599403,-0.004729136332465744,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004116452826534711,0.8,21,21,0,-0.010007640807685313,0.5326816772445218,0.9766666666666667,True
q3s4,movement,hgb_shallow,subject5,contrast,0.1,drop_s4_top50,0.6549933582900614,0.6519505773917665,0.2306211805137192,0.017038359413675208,-0.0038461243581564553,-0.004078111498791781,-0.00023198714063532577,-0.004262113094773756,-0.004262113094773756,-0.003894109902809917,-0.0034301356215395984,-0.004135477248807473,0.7,50,0,50,-0.00417576853143337,0.8269239014772967,0.9444444444444444,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_global_p05,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004077885612902676,-0.0002317612547462211,-0.004416465411835824,-0.004262113094773756,-0.003739305813969862,-0.0034301356215395984,-0.004070928350195169,0.7,45,21,24,-0.004635225094923196,0.8909221996409382,0.95,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.2,drop_global_top75,0.528801738972919,0.711258703610836,0.2581645702437995,0.0013724512171627058,-0.0038461243581564553,-0.004076724971618928,-0.00023060061346247274,-0.004775081396564573,-0.004262113094773756,-0.003378368546673838,-0.0034301356215395984,-0.004076611267423725,0.7,75,39,36,-0.002767207361550094,0.6848165528491085,0.9166666666666666,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_global_top21,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.00407315443782208,-0.00022703007966562438,-0.004632675194253699,-0.004262113094773756,-0.003513633681390904,-0.0034301356215395984,-0.004091376639658917,0.7,21,11,10,-0.009729860557098255,0.9039217119204727,0.9766666666666667,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,drop_each_top13,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.004072835266282326,-0.00022671090812587114,-0.004485713392028745,-0.004262113094773756,-0.0036599571405361297,-0.0034301356215395984,-0.0040901725529480905,0.7,26,13,13,-0.007847685281277668,0.8235881742432771,0.9711111111111111,True
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.1,drop_each_top13,0.5925612848689771,0.6863862687936478,0.24656790974674483,0.06055346532164935,-0.0038461243581564553,-0.004072835266282326,-0.00022671090812587114,-0.004485713392028745,-0.004262113094773756,-0.0036599571405361297,-0.0034301356215395984,-0.0040901725529480905,0.7,26,13,13,-0.007847685281277668,0.8235516128964547,0.9711111111111111,True
all3,latent_no_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_q3_p15,0.4652819707764762,1.028561622186635,0.34927624916714356,-0.026768956639096033,-0.0038461243581564553,-0.004071970488355614,-0.00022584613019915878,-0.004713805355172074,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003852070186777479,0.7,68,68,0,-0.002989139958518327,0.8835895576081588,0.9244444444444444,True
q3s4,latent_no_targetid,hgb_shallow,row5,contrast,0.1,drop_s4_p15,0.4520175742860446,0.7764572337446192,0.28684154383731875,-0.03700608550748918,-0.0038461243581564553,-0.004070916369089184,-0.00022479201093272838,-0.004262113094773756,-0.004262113094773756,-0.003879719643404833,-0.0034301356215395984,-0.004062199977739767,0.6,68,0,68,-0.0029751883799911984,0.7672781773389887,0.9244444444444444,True
q3s4,latent_with_targetid,hgb_shallow,row5,contrast,0.1,drop_s4_p15,0.4520175742860446,0.7764572337446192,0.28684154383731875,-0.03700608550748918,-0.0038461243581564553,-0.004070916369089184,-0.00022479201093272838,-0.004262113094773756,-0.004262113094773756,-0.003879719643404833,-0.0034301356215395984,-0.004062199977739767,0.6,68,0,68,-0.0029751883799911984,0.7672781773389887,0.9244444444444444,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_global_top50,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004070056486178086,-0.0002239321280216311,-0.004435964034838036,-0.004262113094773756,-0.003704148937518137,-0.0034301356215395984,-0.0040656524694543065,0.7,50,24,26,-0.004030778304387356,0.8877909425108871,0.9444444444444444,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.2,drop_each_top25,0.528801738972919,0.711258703610836,0.2581645702437995,0.0013724512171627058,-0.0038461243581564553,-0.0040659878499776925,-0.0002198634918212372,-0.005113314812778658,-0.004262113094773756,-0.0030186608871766163,-0.0034301356215395984,-0.003933855894965832,0.6,50,25,25,-0.003957542852779066,0.6998140897213232,0.9444444444444444,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_global_p20,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004065141361311864,-0.0002190170031554084,-0.004148108968132003,-0.004262113094773756,-0.00398217375449228,-0.0034301356215395984,-0.004029567831687531,0.7,180,81,99,-0.0010950850157768017,0.8321628732758733,0.8,True
all3,latent_no_targetid,hgb_shallow,row5,contrast,0.2,drop_q3_top25,0.5489663161646765,0.6976666554595168,0.252012029419277,0.006369091019966023,-0.0038461243581564553,-0.004063547890512664,-0.00021742353235620904,-0.004696960159486063,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0040315228494213875,0.6,25,25,0,-0.007827247164821038,0.6966281268342749,0.9722222222222222,True
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.2,drop_q3_top25,0.545817738965128,0.6988225330595508,0.25256990560172526,0.004263125810822576,-0.0038461243581564553,-0.004063547890512664,-0.00021742353235620904,-0.004696960159486063,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0040315228494213875,0.6,25,25,0,-0.007827247164821038,0.6963877004925267,0.9722222222222222,True
all3,latent_no_targetid,hgb_shallow,row5,risk,0.1,drop_q3_top10,0.885504523590625,0.2303553727440774,0.07408424507356766,-0.14897047819103118,-0.0038461243581564553,-0.004063105697490466,-0.00021698133933401031,-0.004696075773441888,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004056613328658765,0.7,10,10,0,-0.01952832054006371,0.5632068521397405,0.9888888888888889,True
q3s4,movement,hgb_shallow,row5,contrast,0.1,drop_s4_top50,0.5893744941611746,0.699410948606916,0.2522285331305652,-0.010932422536560875,-0.0038461243581564553,-0.004063080738941238,-0.00021695638078478297,-0.004262113094773756,-0.004262113094773756,-0.0038640483831088313,-0.0034301356215395984,-0.004087621403528941,0.7,50,0,50,-0.0039052148541240676,0.8339999185607104,0.9444444444444444,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_q3_top50,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004062774417571524,-0.00021665005941506887,-0.004695413213604005,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003988737372571871,0.8,50,50,0,-0.003899701069471898,0.8570854871437613,0.9444444444444444,True
q3s4,movement,hgb_shallow,row5,contrast,0.1,drop_global_top50,0.5893744941611746,0.699410948606916,0.2522285331305652,-0.010932422536560875,-0.0038461243581564553,-0.004062607598242729,-0.00021648324008627373,-0.004630901258979914,-0.004262113094773756,-0.0034943139375057664,-0.0034301356215395984,-0.004084411608875816,0.7,50,30,20,-0.0038966983215522246,0.8608569464426603,0.9444444444444444,True
q3s4,movement,hgb_shallow,subject5,contrast,0.1,drop_global_p15,0.6549933582900614,0.6519505773917665,0.2306211805137192,0.017038359413675208,-0.0038461243581564553,-0.004061490096943565,-0.00021536573878710996,-0.004118457726755231,-0.004262113094773756,-0.004004522467132232,-0.0034301356215395984,-0.004157968193509465,0.6,135,64,71,-0.0014357715919138727,0.8112115053754868,0.85,True
all3,movement,hgb_shallow,row5,contrast,0.1,drop_q3_top40,0.5885073418892358,0.6964610543744182,0.25152757013554516,0.02201365070974386,-0.0038461243581564553,-0.004060267695835118,-0.00021414333767866278,-0.004690399770131082,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003983090010359935,0.7,40,40,0,-0.004818225097769928,0.8683254846896151,0.9555555555555556,True
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.2,drop_q3_top40,0.528801738972919,0.711258703610836,0.2581645702437995,0.0013724512171627058,-0.0038461243581564553,-0.004058926466553814,-0.00021280210839735858,-0.004687717311568473,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.004088903309747327,0.7,40,40,0,-0.004788047438941549,0.6785269435714782,0.9555555555555556,True
