prior,outcome,world_rate,group_kind,group,cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
subject,tie,0.033068,target,S4,21,blame,0.36184024837708156,0.3726001904761905,-0.01075994209910891,-1.1492608548747822e-06,-3.731646958664988e-06,2.5823861037902056e-06,0.3618402483770835
subject,tie,0.033068,component,e144_fine_tail_delta,24,blame,0.39085621547518246,0.4264775,-0.035621284524817554,1.3730705698692564e-06,-9.249085058107203e-08,1.4655614204503285e-06,0.39085621547519517
subject,tie,0.033068,component,inherited_e143_body,161,blame,0.45943649336920644,0.4689850931677018,-0.009548599798495372,-1.9195002312335055e-06,-1.9488923860423e-05,1.7569423629189495e-05,0.4594364933692066
subject,tie,0.033068,target_component,Q1:inherited_e143_body,38,blame,0.47970688788015764,0.4909838947368421,-0.01127700685668448,-2.516738608059708e-06,-7.414181585755429e-06,4.897442977695721e-06,0.4797068878801563
subject,tie,0.033068,target_component,Q3:inherited_e143_body,56,blame,0.46805284349133386,0.4784432857142858,-0.010390442222951934,-3.087409911791286e-06,-9.737292934486501e-06,6.649883022695215e-06,0.4680528434913341
subject,tie,0.033068,target_component,S2:inherited_e143_body,23,blame,0.5735427919280954,0.5796067826086955,-0.00606399068060004,1.4196489695237912e-06,-1.7431429509973405e-07,1.5939632646235251e-06,0.5735427919280953
subject,tie,0.033068,target_component,S3:e144_fine_tail_delta,24,blame,0.39085621547518246,0.4264775,-0.035621284524817554,1.3730705698692564e-06,-9.249085058107203e-08,1.4655614204503285e-06,0.39085621547519517
subject,tie,0.033068,target_component,S3:inherited_e143_body,23,blame,0.3799706533572454,0.3869925217391304,-0.00702186838188501,3.414260173968475e-06,1.5685119135836515e-06,1.8457482603848235e-06,0.3799706533572474
subject,tie,0.033068,target_component,S4:inherited_e143_body,21,blame,0.36184024837708156,0.3726001904761905,-0.01075994209910891,-1.1492608548747822e-06,-3.731646958664988e-06,2.5823861037902056e-06,0.3618402483770835
subject,fine_loss_branch_alive,0.03334,target,Q1,38,blame,0.4751744387964512,0.4909838947368421,-0.015809455940390904,-5.483607202786502e-07,-7.414181585755429e-06,6.865820865476779e-06,0.47517443879644994
subject,fine_loss_branch_alive,0.03334,target,Q3,56,blame,0.46243465592595767,0.4784432857142858,-0.01600862978832812,5.082301300494844e-07,-9.737292934486501e-06,1.0245523064535986e-05,0.462434655925958
subject,fine_loss_branch_alive,0.03334,target,S2,23,blame,0.5697816958347461,0.5796067826086955,-0.009825086773949332,2.408279942632759e-06,-1.7431429509973405e-07,2.582594237732493e-06,0.5697816958347459
subject,fine_loss_branch_alive,0.03334,target,S3,47,blame,0.41634481614315433,0.40715506382978717,0.009189752313367161,3.911993633064309e-06,1.4760210630025794e-06,2.43597257006173e-06,0.3843232857187998
subject,fine_loss_branch_alive,0.03334,target,S4,21,blame,0.35905390350501326,0.3726001904761905,-0.013546286971177213,-4.80538085578397e-07,-3.731646958664988e-06,3.251108873086591e-06,0.35905390350501515
subject,fine_loss_branch_alive,0.03334,component,e144_fine_tail_delta,24,blame,0.45809838032393524,0.4264775,0.03162088032393523,-1.3934642124793883e-06,-9.249085058107203e-08,-1.3009733618983163e-06,0.45809838032394734
subject,fine_loss_branch_alive,0.03334,component,inherited_e143_body,161,blame,0.4544840100302921,0.4689850931677018,-0.01450108313740972,7.193069112368899e-06,-1.9488923860423e-05,2.66819929727919e-05,0.45448401003029215
subject,fine_loss_branch_alive,0.03334,target_component,Q1:inherited_e143_body,38,blame,0.4751744387964512,0.4909838947368421,-0.015809455940390904,-5.483607202786502e-07,-7.414181585755429e-06,6.865820865476779e-06,0.47517443879644994
subject,fine_loss_branch_alive,0.03334,target_component,Q3:inherited_e143_body,56,blame,0.46243465592595767,0.4784432857142858,-0.01600862978832812,5.082301300494844e-07,-9.737292934486501e-06,1.0245523064535986e-05,0.462434655925958
subject,fine_loss_branch_alive,0.03334,target_component,S2:inherited_e143_body,23,blame,0.5697816958347461,0.5796067826086955,-0.009825086773949332,2.408279942632759e-06,-1.7431429509973405e-07,2.582594237732493e-06,0.5697816958347459
subject,fine_loss_branch_alive,0.03334,target_component,S3:e144_fine_tail_delta,24,blame,0.45809838032393524,0.4264775,0.03162088032393523,-1.3934642124793883e-06,-9.249085058107203e-08,-1.3009733618983163e-06,0.45809838032394734
subject,fine_loss_branch_alive,0.03334,target_component,S3:inherited_e143_body,23,blame,0.37277587960668734,0.3869925217391304,-0.014216642132443058,5.3054578455436975e-06,1.5685119135836515e-06,3.7369459319600462e-06,0.3727758796066893
subject,fine_loss_branch_alive,0.03334,target_component,S4:inherited_e143_body,21,blame,0.35905390350501326,0.3726001904761905,-0.013546286971177213,-4.80538085578397e-07,-3.731646958664988e-06,3.251108873086591e-06,0.35905390350501515
subject,branch_loss,0.036668,target,Q1,38,blame,0.473046913126604,0.4909838947368421,-0.0179369816102381,3.755932849121408e-07,-7.414181585755429e-06,7.78977487066757e-06,0.4730469131266028
subject,branch_loss,0.036668,target,Q3,56,blame,0.460062491234085,0.4784432857142858,-0.0183807944802008,2.026415532847992e-06,-9.737292934486501e-06,1.1763708467334493e-05,0.46006249123408527
subject,branch_loss,0.036668,target,S2,23,blame,0.56751770291357,0.5796067826086955,-0.012089079695125515,3.0033866533419003e-06,-1.7431429509973405e-07,3.1777009484416342e-06,0.5675177029135697
subject,branch_loss,0.036668,target,S3,47,blame,0.38255862262648865,0.40715506382978717,-0.024596441203298514,6.581675879507043e-06,1.4760210630025794e-06,5.105654816504464e-06,0.37554143622392216
subject,branch_loss,0.036668,target,S4,21,blame,0.35927005251757077,0.3726001904761905,-0.013330137958619703,-5.324138485921947e-07,-3.731646958664988e-06,3.1992331100727934e-06,0.3592700525175727
subject,branch_loss,0.036668,component,e144_fine_tail_delta,24,blame,0.391708483327879,0.4264775,-0.03476901667212101,1.3380058353583178e-06,-9.249085058107203e-08,1.4304966859393899e-06,0.39170848332789165
subject,branch_loss,0.036668,component,inherited_e143_body,161,blame,0.4528951064681781,0.4689850931677018,-0.016089986699523717,1.0116651666658567e-05,-1.9488923860423e-05,2.9605575527081564e-05,0.4528951064681782
subject,branch_loss,0.036668,target_component,Q1:inherited_e143_body,38,blame,0.473046913126604,0.4909838947368421,-0.0179369816102381,3.755932849121408e-07,-7.414181585755429e-06,7.78977487066757e-06,0.4730469131266028
subject,branch_loss,0.036668,target_component,Q3:inherited_e143_body,56,blame,0.460062491234085,0.4784432857142858,-0.0183807944802008,2.026415532847992e-06,-9.737292934486501e-06,1.1763708467334493e-05,0.46006249123408527
subject,branch_loss,0.036668,target_component,S2:inherited_e143_body,23,blame,0.56751770291357,0.5796067826086955,-0.012089079695125515,3.0033866533419003e-06,-1.7431429509973405e-07,3.1777009484416342e-06,0.5675177029135697
subject,branch_loss,0.036668,target_component,S3:e144_fine_tail_delta,24,blame,0.391708483327879,0.4264775,-0.03476901667212101,1.3380058353583178e-06,-9.249085058107203e-08,1.4304966859393899e-06,0.39170848332789165
subject,branch_loss,0.036668,target_component,S3:inherited_e143_body,23,blame,0.37301094189460304,0.3869925217391304,-0.013981579844527359,5.243670044148723e-06,1.5685119135836515e-06,3.675158130565072e-06,0.373010941894605
subject,branch_loss,0.036668,target_component,S4:inherited_e143_body,21,blame,0.35927005251757077,0.3726001904761905,-0.013330137958619703,-5.324138485921947e-07,-3.731646958664988e-06,3.1992331100727934e-06,0.3592700525175727
subject,hard_fail,0.297164,target,Q1,38,blame,0.4432601101358881,0.4909838947368421,-0.047723784600954,1.3311576298023009e-05,-7.414181585755429e-06,2.072575788377844e-05,0.4432601101358869
subject,hard_fail,0.297164,target,Q3,56,blame,0.43356890951989957,0.4784432857142858,-0.04487437619438622,1.8982307829926624e-05,-9.737292934486501e-06,2.8719600764413125e-05,0.43356890951989985
subject,hard_fail,0.297164,target,S2,23,blame,0.5476642088426651,0.5796067826086955,-0.03194257376603038,8.222019380551075e-06,-1.7431429509973405e-07,8.396333675650809e-06,0.5476642088426648
subject,hard_fail,0.297164,target,S3,47,blame,0.388319996379963,0.40715506382978717,-0.01883506744982416,1.0896773321326846e-05,1.4760210630025794e-06,9.420752258324266e-06,0.36134703674425156
subject,hard_fail,0.297164,target,S4,21,blame,0.33593571226662716,0.3726001904761905,-0.03666447820956331,5.067827811634222e-06,-3.731646958664988e-06,8.799474770299211e-06,0.33593571226662905
subject,hard_fail,0.297164,component,e144_fine_tail_delta,24,blame,0.42349062021868955,0.4264775,-0.0029868797813104586,3.039791756498561e-08,-9.249085058107203e-08,1.2288876814605764e-07,0.42349062021870193
subject,hard_fail,0.297164,component,inherited_e143_body,161,blame,0.4277138808935919,0.4689850931677018,-0.0412712122741099,5.645010672389679e-05,-1.9488923860423e-05,7.593903058431979e-05,0.427713880893592
subject,hard_fail,0.297164,target_component,Q1:inherited_e143_body,38,blame,0.4432601101358881,0.4909838947368421,-0.047723784600954,1.3311576298023009e-05,-7.414181585755429e-06,2.072575788377844e-05,0.4432601101358869
subject,hard_fail,0.297164,target_component,Q3:inherited_e143_body,56,blame,0.43356890951989957,0.4784432857142858,-0.04487437619438622,1.8982307829926624e-05,-9.737292934486501e-06,2.8719600764413125e-05,0.43356890951989985
subject,hard_fail,0.297164,target_component,S2:inherited_e143_body,23,blame,0.5476642088426651,0.5796067826086955,-0.03194257376603038,8.222019380551075e-06,-1.7431429509973405e-07,8.396333675650809e-06,0.5476642088426648
subject,hard_fail,0.297164,target_component,S3:e144_fine_tail_delta,24,blame,0.42349062021868955,0.4264775,-0.0029868797813104586,3.039791756498561e-08,-9.249085058107203e-08,1.2288876814605764e-07,0.42349062021870193
subject,hard_fail,0.297164,target_component,S3:inherited_e143_body,23,blame,0.35162021498303087,0.3869925217391304,-0.035372306756099536,1.0866375403761861e-05,1.5685119135836515e-06,9.297863490178209e-06,0.35162021498303275
subject,hard_fail,0.297164,target_component,S4:inherited_e143_body,21,blame,0.33593571226662716,0.3726001904761905,-0.03666447820956331,5.067827811634222e-06,-3.731646958664988e-06,8.799474770299211e-06,0.33593571226662905
prev_beta,breakthrough_win,0.510952,target,Q1,38,credit,0.536282324593679,0.5047626315789474,0.031519693014731565,-2.70866425522174e-05,-1.3398090157227105e-05,-1.3688552394990296e-05,0.5362823245936774
prev_beta,breakthrough_win,0.510952,target,Q3,56,credit,0.5099127287326962,0.48039514285714285,0.029517585875553365,-2.987773646626309e-05,-1.0986481505916135e-05,-1.8891254960346956e-05,0.5099127287326967
prev_beta,breakthrough_win,0.510952,target,S2,23,credit,0.6076837303529575,0.5862361739130436,0.021447556439913917,-7.55454055929696e-06,-1.9168971522342106e-06,-5.6376434070627495e-06,0.6076837303529578
prev_beta,breakthrough_win,0.510952,target,S3,47,credit,0.40946212043734465,0.3969642553191489,0.012497865118195728,1.1875462595364264e-06,7.2590884915798664e-06,-6.07154223204344e-06,0.3932852836580364
prev_beta,breakthrough_win,0.510952,target,S4,21,credit,0.3934504331410499,0.36825961904761906,0.025190814093430824,-8.735705198227198e-06,-2.689909815815516e-06,-6.045795382411681e-06,0.39345043314105216
prev_beta,breakthrough_win,0.510952,component,e144_fine_tail_delta,24,credit,0.4305554468260554,0.4278035,0.002751946826055396,-2.602692342809206e-07,-1.4704627915195145e-07,-1.1322295512896916e-07,0.4305554468260676
prev_beta,breakthrough_win,0.510952,component,inherited_e143_body,161,credit,0.4974187265490728,0.4701243975155279,0.027294329033544895,-7.180680928218732e-05,-2.1585243860461146e-05,-5.0221565421726176e-05,0.49741872654907315
prev_beta,breakthrough_win,0.510952,target_component,Q1:inherited_e143_body,38,credit,0.536282324593679,0.5047626315789474,0.031519693014731565,-2.70866425522174e-05,-1.3398090157227105e-05,-1.3688552394990296e-05,0.5362823245936774
prev_beta,breakthrough_win,0.510952,target_component,Q3:inherited_e143_body,56,credit,0.5099127287326962,0.48039514285714285,0.029517585875553365,-2.987773646626309e-05,-1.0986481505916135e-05,-1.8891254960346956e-05,0.5099127287326967
prev_beta,breakthrough_win,0.510952,target_component,S2:inherited_e143_body,23,credit,0.6076837303529575,0.5862361739130436,0.021447556439913917,-7.55454055929696e-06,-1.9168971522342106e-06,-5.6376434070627495e-06,0.6076837303529578
prev_beta,breakthrough_win,0.510952,target_component,S3:e144_fine_tail_delta,24,credit,0.4305554468260554,0.4278035,0.002751946826055396,-2.602692342809206e-07,-1.4704627915195145e-07,-1.1322295512896916e-07,0.4305554468260676
prev_beta,breakthrough_win,0.510952,target_component,S3:inherited_e143_body,23,credit,0.38745169290129866,0.36478417391304346,0.022667518988255198,1.4478154938173463e-06,7.406134770731817e-06,-5.9583192769144706e-06,0.38745169290130077
prev_beta,breakthrough_win,0.510952,target_component,S4:inherited_e143_body,21,credit,0.3934504331410499,0.36825961904761906,0.025190814093430824,-8.735705198227198e-06,-2.689909815815516e-06,-6.045795382411681e-06,0.39345043314105216
prev_beta,clean_win,0.07966,target,Q1,38,credit,0.49960622117684367,0.5047626315789474,-0.005156410402103739,-1.1158734782620391e-05,-1.3398090157227105e-05,2.239355374606714e-06,0.4996062211768422
prev_beta,clean_win,0.07966,target,Q3,56,credit,0.4759953014597755,0.48039514285714285,-0.004399841397367377,-8.17058301159392e-06,-1.0986481505916135e-05,2.815898494322215e-06,0.4759953014597759
prev_beta,clean_win,0.07966,target,S2,23,credit,0.5823074152102959,0.5862361739130436,-0.00392875870274767,-8.841948646546135e-07,-1.9168971522342106e-06,1.0327022875795971e-06,0.582307415210296
prev_beta,clean_win,0.07966,target,S3,47,credit,0.3955951090004861,0.3969642553191489,-0.0013691463186628061,8.196478725214014e-06,7.2590884915798664e-06,9.373902336341475e-07,0.3702295847577807
prev_beta,clean_win,0.07966,target,S4,21,credit,0.36308358141147495,0.36825961904761906,-0.005176037636144104,-1.4476607831292783e-06,-2.689909815815516e-06,1.2422490326862379e-06,0.36308358141147723
prev_beta,clean_win,0.07966,component,e144_fine_tail_delta,24,credit,0.4286697631600971,0.4278035,0.0008662631600970805,-1.8268682059577887e-07,-1.4704627915195145e-07,-3.564054144382742e-08,0.4286697631601094
prev_beta,clean_win,0.07966,component,inherited_e143_body,161,credit,0.4656117692740732,0.4701243975155279,-0.004512628241454708,-1.3282007896188407e-05,-2.1585243860461146e-05,8.303235964272739e-06,0.46561176927407344
prev_beta,clean_win,0.07966,target_component,Q1:inherited_e143_body,38,credit,0.49960622117684367,0.5047626315789474,-0.005156410402103739,-1.1158734782620391e-05,-1.3398090157227105e-05,2.239355374606714e-06,0.4996062211768422
prev_beta,clean_win,0.07966,target_component,Q3:inherited_e143_body,56,credit,0.4759953014597755,0.48039514285714285,-0.004399841397367377,-8.17058301159392e-06,-1.0986481505916135e-05,2.815898494322215e-06,0.4759953014597759
prev_beta,clean_win,0.07966,target_component,S2:inherited_e143_body,23,credit,0.5823074152102959,0.5862361739130436,-0.00392875870274767,-8.841948646546135e-07,-1.9168971522342106e-06,1.0327022875795971e-06,0.582307415210296
prev_beta,clean_win,0.07966,target_component,S3:e144_fine_tail_delta,24,credit,0.4286697631600971,0.4278035,0.0008662631600970805,-1.8268682059577887e-07,-1.4704627915195145e-07,-3.564054144382742e-08,0.4286697631601094
prev_beta,clean_win,0.07966,target_component,S3:inherited_e143_body,23,credit,0.36108242639915294,0.36478417391304346,-0.0037017475138905187,8.379165545809793e-06,7.406134770731817e-06,9.730307750779763e-07,0.361082426399155
prev_beta,clean_win,0.07966,target_component,S4:inherited_e143_body,21,credit,0.36308358141147495,0.36825961904761906,-0.005176037636144104,-1.4476607831292783e-06,-2.689909815815516e-06,1.2422490326862379e-06,0.36308358141147723
prev_beta,micro_win,0.023772,target,Q1,38,credit,0.49466422239343943,0.5047626315789474,-0.010098409185507973,-9.01249531097055e-06,-1.3398090157227105e-05,4.3855948462565546e-06,0.4946642223934379
prev_beta,micro_win,0.023772,target,Q3,56,credit,0.4682699935097714,0.48039514285714285,-0.012125149347371467,-3.2263859235913277e-06,-1.0986481505916135e-05,7.760095582324807e-06,0.4682699935097717
prev_beta,micro_win,0.023772,target,S2,23,credit,0.5793589828003717,0.5862361739130436,-0.006877191112671932,-1.0917834547452814e-07,-1.9168971522342106e-06,1.8077188067596826e-06,0.5793589828003717
