cell_idx,sub_idx,target,target_group,target_is_q2s3,e101_active,e95_moved_vs_mixmin,e95_fallback_cell,e86_moved_vs_mixmin,e72_active,e72_pos,e72_abs_logit_delta,hidden_block_id,subject_id,context_type,block_len_bin,pos_bin,edge_like,is_weekend,block_n_rows,edge_distance,broad_mass,broad_share,broad_mass_per_scenario,broad_all_or_top50_mass,broad_all_or_top50_share,broad_all_or_top50_mass_per_scenario,broad_low_alpha_mass,broad_low_alpha_share,broad_low_alpha_mass_per_scenario,broad_q2s3_mass,broad_q2s3_share,broad_q2s3_mass_per_scenario,broad_tail_equal_mass,broad_tail_equal_share,broad_tail_equal_mass_per_scenario,e101_plausible_mass,e101_plausible_share,e101_plausible_mass_per_scenario,e72_pos_bin,e72_abs_bin
422,60,Q3,Q,False,False,False,False,False,True,0.009844329724520096,0.013984615384615484,id03_b2,id03,between_train_runs,11-16,near_edge,True,1,11,1,0.5156662767075164,0.0008440168479541277,0.00014938188780634892,0.5156662767075164,0.0030668906938291053,0.0005428066070605436,0.12038194314277051,0.001823499673205736,0.00032273979394844643,0.0,0.0,0.0,0.03937731889808,0.006013088435808663,0.0010642518621102703,0.03937731889808,0.003903232844296852,0.0006908301561066667,p05_high,a04
423,60,S1,S,False,False,True,False,True,True,0.0007089701675090515,0.007430769230769574,id03_b2,id03,between_train_runs,11-16,near_edge,True,1,11,1,0.053881732730684,8.819093331451857e-05,1.5608844939363847e-05,0.006380731507581,3.794897390880145e-05,6.716559481664211e-06,0.015597343685198,0.000236262601934451,4.181593481286327e-05,0.0,0.0,0.0,0.000708970167509,0.00010826283847856294,1.916135587862162e-05,0.000708970167509,7.027587760889174e-05,1.2438073114192982e-05,p01_low,a02
424,60,S2,S,False,False,True,False,True,True,0.0070819727375298624,0.013984615384615668,id03_b2,id03,between_train_runs,11-16,near_edge,True,1,11,1,1.1730285417315505,0.0019199546238972795,0.00033981128091875736,0.247327496324748,0.0014709637435465935,0.0002603447329734189,0.1747262001283556,0.0026466857114664432,0.0004684348528910338,0.0,0.0,0.0,0.008515285111974,0.0013003211967516953,0.00023014284086416217,0.0155972578495038,0.0015460607990281064,0.0002736361026228737,p04,a05_high
425,60,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,near_edge,True,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
426,60,S4,S,False,False,False,False,False,False,0.0,6.661338147750939e-16,id03_b2,id03,between_train_runs,11-16,near_edge,True,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
427,61,Q1,Q,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
428,61,Q2,Q,True,False,False,False,False,False,0.0,5.551115123125783e-16,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
429,61,Q3,Q,False,False,False,False,False,False,0.0,4.440892098500626e-16,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
430,61,S1,S,False,False,True,True,True,True,0.008897242845752329,0.013984615384615373,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,2.4181843664311695,0.003957963587921078,0.0007005169080043944,0.5260879930319269,0.003128873154681767,0.0005537768347704493,0.22228486931956698,0.0033670862587928947,0.0005959379874519221,0.0,0.0,0.0,0.0354427695587687,0.005412265581577087,0.0009579126907775324,0.0621344980960256,0.006159012866265323,0.0010900789139653615,p05_high,a04
431,61,S2,S,False,False,True,False,True,True,0.005345001257213766,0.013984615384615262,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.807915208347304,0.0013223553262341045,0.00023404264436480417,0.1714372531723946,0.0010196115978091409,0.0001804602664972575,0.188138728796507,0.0028498535704054723,0.000504393374789563,0.0,0.0,0.0,0.0106900025144274,0.0016324100344323636,0.00028891898687641624,0.0160350037716411,0.0015894518756315121,0.0002813158556428263,p04,a03
432,61,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
433,61,S4,S,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
434,62,Q1,Q,False,False,False,False,False,True,0.009712333649368743,0.01398461538461615,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.611877019910228,0.0010014897948680771,0.00017725290263911588,0.611877019910228,0.0036390976546153723,0.0006440810735897138,0.1456850047405305,0.002206780781236188,0.00039057642021589947,0.0,0.0,0.0,0.0,0.0,0.0,0.0388493345974748,0.003850896989010986,0.0006815672736399087,p05_high,a05_high
435,62,Q2,Q,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
436,62,Q3,Q,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
437,62,S1,S,False,False,True,True,True,True,0.007289152770211027,0.013984615384615484,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,1.48928583258542,0.002437588787359154,0.0004314269503434009,0.32214157295583873,0.0019159154608710343,0.0003390963925850934,0.1253344481601417,0.001898518326709407,0.00033601728729260505,0.0,0.0,0.0,0.007289152770211,0.00111308543740228,0.00019700412892462163,0.014578305540422,0.0014450582871538375,0.000255759746323193,p05_high,a04
438,62,S2,S,False,False,True,False,True,True,0.0059220304488137865,0.013965566832836007,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.9527185963086294,0.001559362291010894,0.0002759903233802519,0.1895049743620384,0.0011270681612458977,0.00019947892038109304,0.2013490352596658,0.0030499582446583927,0.0005398097460044659,0.0,0.0,0.0,0.0059220304488137,0.0009043198928915584,0.00016005487699496484,0.0177660913464411,0.0017610440019467193,0.0003116858130954579,p04,a02
439,62,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
440,62,S4,S,False,False,False,False,False,True,0.0007402517890396643,0.006553846153845466,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,3,0.0051817625232772,8.481250508890415e-06,1.5010899545994205e-06,0.0051817625232772,3.08181860596734e-05,5.454486866607579e-06,0.0022207553671188,3.363915368443868e-05,5.953767740264879e-06,0.0,0.0,0.0,0.0007402517890396,0.0001130396785972579,2.0006805109178376e-05,0.0007402517890396,7.337663347541303e-05,1.2986873491922806e-05,p01_low,a02
441,63,Q1,Q,False,False,False,False,False,True,0.0011095535917947097,0.013984615384616372,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.012205089509741699,1.9976681901292976e-05,3.535657447781489e-06,0.011095535917947,6.598995782130467e-05,1.1679511492575789e-05,0.0055477679589735,8.403546907538818e-05,1.487337254416488e-05,0.0,0.0,0.0,0.0022191071835894,0.000338867350974268,5.9975869826740536e-05,0.0022191071835894,0.0002199665260710161,3.893170497525263e-05,p01_low,a05_high
442,63,Q2,Q,True,True,True,False,True,True,0.006483880696555477,0.03353879734670073,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,1.2491047963006894,0.002044472443824488,0.00036184959336636426,0.3212382887199919,0.001910543238288458,0.00033814556707367565,0.1815486595035512,0.002750029719017261,0.00048672562869584774,0.41282474001036473,0.0063382748792971825,0.0011218063587238173,0.0,0.0,0.0,0.0129677613931108,0.0012854148937261134,0.00022750458584404912,p04,a05_high
443,63,Q3,Q,False,False,False,False,False,True,0.0010484366396985023,0.004153846153846175,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0031453099190955,5.148086434319162e-06,9.111558282431924e-07,0.0031453099190955,1.8706520390810268e-05,3.310852546416316e-06,0.002096873279397,3.1762635158659146e-05,5.621644180689007e-06,0.0,0.0,0.0,0.0010484366396985,0.00016010085019161976,2.8336125397256754e-05,0.0010484366396985,0.00010392511328227952,1.839362525786842e-05,p01_low,a02
444,63,S1,S,False,False,True,False,True,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
445,63,S2,S,False,False,True,False,True,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
446,63,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
447,63,S4,S,False,False,False,False,False,True,0.0007865834208466427,0.006553846153846132,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.007865834208466,1.2874405201650944e-05,2.278630998976246e-06,0.007865834208466,4.678152290115693e-05,8.27982548259579e-06,0.0015731668416932,2.3829730164128245e-05,4.217605473708311e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a02
448,64,Q1,Q,False,False,False,False,False,True,0.008991101141016422,0.013984615384615706,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,0.3779180243221861,0.0006185573772829452,0.00010947799082334475,0.3779180243221861,0.002247642175137608,0.0003978084466549327,0.0978764035696489,0.0014825943597881349,0.00026240322672828125,0.0,0.0,0.0,0.0169564933005013,0.0025893305240261787,0.00045828360271625134,0.034938695582534096,0.00346325925560376,0.0006129595716234052,p05_high,a05_high
449,64,Q2,Q,True,False,False,True,True,True,0.020562892498008134,0.028404863815110537,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,8.95543519464584,0.014657809762746247,0.0025942743901059793,2.253716361185152,0.01340382733340838,0.002372333011773844,0.6600543812576415,0.009998251540879915,0.0017695827915754463,1.965970560264952,0.03018438724203472,0.005342311305067804,0.1239714194280719,0.01893097674991966,0.003350578903461403,0.2062229894201043,0.02044162396218604,0.0036179471828088473,p05_high,a05_high
450,64,Q3,Q,False,False,False,False,False,True,0.009326820384544687,0.013984615384615151,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,0.3974112239990431,0.000650462874483285,0.00011512492004607274,0.3974112239990431,0.0023635766765434745,0.0004183276042095191,0.0652877426918122,0.0009889537779072589,0.00017503416271263323,0.0,0.0,0.0,0.0373072815381784,0.005696984697442588,0.001008304906437254,0.0373072815381784,0.003698042698339926,0.0006545137111961123,p05_high,a03
451,64,S1,S,False,False,True,False,True,True,0.006957854419984089,0.01398461538461542,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,1.1277742101691277,0.001845884590608577,0.00032670168313126525,0.250482759119424,0.0014897294579992876,0.0002636660622309727,0.160030651659632,0.0024240831588683725,0.00042903659962367834,0.0,0.0,0.0,0.0198533471397325,0.003031692746959503,0.0005365769497225001,0.026811201559716502,0.002657630469809642,0.0004703719571880088,p04,a04
452,64,S2,S,False,False,True,False,True,True,0.005681701693647567,0.013984615384615207,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,0.8431947966128036,0.001380099197086174,0.0002442626873154124,0.17187428975125088,0.0010222108436336208,0.0001809203050013167,0.1548291846703084,0.0023452933245493406,0.000415091647909674,0.0,0.0,0.0,0.0056817016936475,0.0008676206431985421,0.00015355950523371622,0.0056817016936475,0.0005631923473394046,9.967897708153508e-05,p04,a03
453,64,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
454,64,S4,S,False,False,False,False,False,False,0.0,8.881784197001252e-16,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
455,65,Q1,Q,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
456,65,Q2,Q,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
457,65,Q3,Q,False,False,False,False,False,False,0.0,4.440892098500626e-16,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
458,65,S1,S,False,False,True,True,True,True,0.008464589403625045,0.011128172468610975,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,1.9555690049774368,0.0032007778326640915,0.0005665031880004162,0.3463326396464775,0.002059790212155963,0.00036456067331208154,0.1827947021972721,0.002768904297591771,0.000490066225729952,0.0,0.0,0.0,0.01692917880725,0.002585159481708024,0.0004575453731689189,0.0338583576145,0.003356171958708663,0.0005940062739385964,p05_high,a02
459,65,S2,S,False,False,True,False,True,True,0.006918207640141727,0.013984615384614974,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,1.305307703214519,0.00213646255929635,0.00037813085261139025,0.2198623633562272,0.001307616702037979,0.00023143406669076547,0.2006280215641093,0.003039036604718881,0.0005378767334158427,0.0,0.0,0.0,0.0138364152802834,0.002112880994520303,0.0003739571697373892,0.0138364152802834,0.001371519242057039,0.00024274412772427018,p04,a03
460,65,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
461,65,S4,S,False,False,False,False,False,False,0.0,8.881784197001252e-16,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
462,66,Q1,Q,False,False,False,False,False,True,0.0007790581850273745,0.013984615384618149,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.0046743491101638,7.650741536537106e-06,1.3540988152270568e-06,0.0038952909251365,2.316698226677728e-05,4.100306236985789e-06,0.0015581163700546,2.3601751370979588e-05,4.1772556837924934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a05_high
463,66,Q2,Q,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
464,66,Q3,Q,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
465,66,S1,S,False,False,True,True,True,True,0.005099918138862236,0.006553846153846132,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.9283274086020593,0.0015194400112422805,0.0002689245100237715,0.15005842432871588,0.0008924624430412935,0.0001579562361354904,0.0815986902217952,0.0012360257781932594,0.00021876324456245361,0.0,0.0,0.0,0.015299754416586599,0.00233633926655111,0.0004135068761239621,0.030599508833173198,0.003033142205697933,0.0005368334883012842,p04,a02
466,66,S2,S,False,False,True,False,True,True,0.0018314435193104162,0.004153846153846175,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.1666613602572464,0.0002727830038803429,4.82796524499555e-05,0.0219773222317248,0.0001307086541670252,2.313402340181558e-05,0.045786087982759995,0.000693550164536831,0.00012275090612,0.0,0.0,0.0,0.0036628870386208,0.0005593388353994335,9.899694698975134e-05,0.0054943305579312,0.0005446193923626064,9.639176417423158e-05,p02,a02
467,66,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
468,66,S4,S,False,False,False,False,False,False,0.0,1.1102230246251565e-15,id03_b2,id03,between_train_runs,11-16,interior,False,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
469,67,Q1,Q,False,False,False,False,False,True,0.0014869907086810241,0.013984615384615928,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.020817869921534,3.40736514019864e-05,6.0306691545579375e-06,0.019330879212853,0.00011496911130192047,2.0348293908266318e-05,0.008921944252086,0.00013514620219033785,2.3919421587361933e-05,0.0,0.0,0.0,0.001486990708681,0.00022706997034682887,4.018893807245946e-05,0.002973981417362,0.00029479259308184806,5.217511258529825e-05,p02,a05_high
470,67,Q2,Q,True,False,False,False,False,False,0.0,6.661338147750939e-16,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
471,67,Q3,Q,False,False,False,False,False,True,0.005358194302815367,0.007764417300423432,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.1768204119929049,0.00028941083317893555,5.12225990709458e-05,0.1768204119929049,0.001051627574877564,0.0001861267494662157,0.0428655544225224,0.0006493110381890897,0.00011492105743303593,0.0,0.0,0.0,0.0053581943028153,0.0008182196528531434,0.00014481606223825134,0.0053581943028153,0.0005311250378169528,9.400340882132105e-05,p04,a02
472,67,S1,S,False,False,True,False,True,True,0.004681455074195373,0.005676923076922691,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.6546301818591371,0.0010714660384545033,0.0001896379437598891,0.1404307177421037,0.0008352023020021584,0.00014782180814958284,0.1263998545755711,0.0019146566959668523,0.0003388736047602442,0.0,0.0,0.0,0.0234072753709765,0.0035743930969833137,0.000632629064080446,0.0234072753709765,0.002320220080497941,0.0004106539538767807,p03,a02
473,67,S2,S,False,False,True,False,True,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
474,67,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
475,67,S4,S,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,interior,False,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
476,68,Q1,Q,False,False,False,False,False,True,0.0006187210532699397,0.013984615384614152,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.0037123263196194,6.0761506043558634e-06,1.075413186448262e-06,0.0037123263196194,2.2078812511827843e-05,3.907711915388842e-06,0.0006187210532699,9.372150083215593e-06,1.6587695798120644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a03
477,68,Q2,Q,True,False,False,False,False,False,0.0,4.440892098500626e-16,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
478,68,Q3,Q,False,False,False,False,False,True,0.004039687543769377,0.006553846153846077,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.15021012711763468,0.00024585644582014005,4.351394180696254e-05,0.15021012711763468,0.000893364685232762,0.0001581159232817207,0.0344335260314066,0.0005215858942493065,9.231508319411956e-05,0.0,0.0,0.0,0.0040396875437693,0.0006168779168686338,0.00010918074442619729,0.0040396875437693,0.0004004295249849027,7.087171129419824e-05,p03,a02
479,68,S1,S,False,False,True,False,True,True,0.0010644254406792786,0.013984615384613264,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.09579828966112801,0.00015679786352413067,2.7751532346792586e-05,0.010644254406792002,6.33059912146549e-05,1.1204478322938949e-05,0.024481785135621603,0.0003708407260161428,6.563481269603647e-05,0.0,0.0,0.0,0.0021288508813584,0.00032508481975093126,5.753651030698379e-05,0.0021288508813584,0.00021101997071551682,3.734826107646316e-05,p01_low,a03
480,68,S2,S,False,False,True,False,True,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
481,68,S3,S,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
482,68,S4,S,False,False,False,False,False,True,0.0010515767005419563,0.005676923076923135,id03_b2,id03,between_train_runs,11-16,near_edge,True,0,11,1,0.010515767005418999,1.7211683064486868e-05,3.046282446529258e-06,0.010515767005418999,6.254182098800915e-05,1.1069228426756841e-05,0.0031547301016256997,4.778664606322427e-05,8.457721452079623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a02
483,69,Q1,Q,False,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,right_edge,True,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
484,69,Q2,Q,True,False,False,False,False,False,0.0,0.0,id03_b2,id03,between_train_runs,11-16,right_edge,True,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
485,69,Q3,Q,False,False,False,False,False,True,0.0020658992887187533,0.00830769230769235,id03_b2,id03,between_train_runs,11-16,right_edge,True,0,11,0,0.0185930935984683,3.0432248455130638e-05,5.3861800690812e-06,0.0185930935984683,0.00011058118070222212,1.9571677472071897e-05,0.0061976978661561,9.388035895184205e-05,1.661581197360885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p02,a02
486,69,S1,S,False,False,True,True,True,True,0.010908898048657356,0.013984615384615262,id03_b2,id03,between_train_runs,11-16,right_edge,True,0,11,0,3.1365326426677087,0.0051337202259420945,0.0009086131641563467,0.6380729029356115,0.003794895916972468,0.0006716556873006437,0.2571578270640423,0.0038953284967118383,0.0006894311717534645,0.0,0.0,0.0,0.0218177960973146,0.003331672675510435,0.0005896701647922865,0.0436355921946292,0.004325329438381969,0.0007655367051689334,p05_high,a03
