method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,weighted_pattern_nll,mean_pattern_nll,weighted_margin_only_pattern_nll,weighted_joint_gain_vs_own_margins,weighted_pair_mse,mean_pred_entropy,mean_pred_top_mass,family,context,fallback,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,true_pattern_entropy_weighted,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_pattern_nll_vs_subject,delta_pattern_nll_vs_raw,delta_pair_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,pattern_beats_raw,row_beats_raw,joint_beats_margin,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
struct_raw_fbsubject_k4_a24_w0.65,369,0.6111161230623607,0.2888840793821818,0.19381846580337805,0.8934558545570356,0.0,4.230204185261988,4.204832512256779,4.277817342764196,-0.04761315750220882,0.060762781947491455,4.121007189974771,0.06948045680341122,structural_knn,raw,subject,4.0,24.0,0.65,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0018798629263395705,0.005847544417586836,-0.060819676282734214,-0.0066761714061795985,0.002643951706497276,36.0,0.0004178455110546672,0.00018511635255863832,0.0007665258301455176,0.4444444444444444,0.0013753051686737905,-0.006440702558904721,True,False,True,False,False,False
struct_raw_fbsubject_k4_a12_w0.35,369,0.6111189439413526,0.28888690026117375,0.19374318364956153,0.8931088221894423,0.0,4.23065827727369,4.205036315970332,4.277837309750358,-0.047179032476667486,0.06078226131779103,4.120136091415012,0.06970702246004082,structural_knn,raw,subject,4.0,12.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0018770420473477323,0.0058503652965786745,-0.06036558427103156,-0.006222079394476943,0.0026634310767968475,36.0,0.0004194191181158873,0.00018904611362890737,0.0007662955884540647,0.4444444444444444,0.0010939702593463219,-0.006722037468232189,True,False,True,False,False,False
struct_raw_fbraw_k8_a12_w0.65,369,0.6164741407268272,0.29424209704664833,0.20111692359183966,0.927099964850188,0.0,4.231375367619895,4.227173956835805,4.315319027437276,-0.08394365981738046,0.06127091101556079,4.308950504672383,0.05728967961048703,structural_knn,raw,raw,8.0,12.0,0.65,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.0034781547381268485,0.011205562082053255,-0.05964849392482652,-0.005504989048271902,0.003152080774566614,36.0,0.00027499685690108677,-0.00010741726097909998,0.0007436962560971209,0.5,0.032712737214757204,0.024896729487178693,True,False,True,False,False,False
struct_raw_fbraw_k4_a4_w0.35,369,0.6128502281797623,0.29061818449958343,0.1977029242516233,0.9113622605745563,0.0,4.232694580874848,4.238444255329419,4.289951597327645,-0.05725701645279764,0.06001650989099878,4.313486151114483,0.05602378968897155,structural_knn,raw,raw,4.0,4.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.00014575780893799628,0.0075816495349884105,-0.05832928066987364,-0.004185775793319024,0.001897679650004598,36.0,0.00028290002913872484,-5.611819831433062e-05,0.0007318190070285346,0.5277777777777778,0.025016223021617767,0.017200215294039256,True,False,True,False,False,False
struct_raw_fbsubject_k16_a12_w0.65,369,0.6169392384314168,0.29470719475123797,0.20250180863235065,0.9334839471101041,0.0,4.232833567186988,4.192747801731868,4.318574750785866,-0.08574118359887807,0.06236638991810962,4.16619533345191,0.06601158758444044,structural_knn,raw,subject,16.0,12.0,0.65,16.0,16.0,0.814266264528368,0.7927824774310923,1.6099542188683007,0.003943252442716538,0.011670659786642945,-0.058190294357733485,-0.00404678948117887,0.004247559677115438,36.0,0.0003733720411284218,2.4975702235422393e-05,0.0007722003602933022,0.5,0.02593057751044081,0.0181145697828623,True,False,True,False,False,False
struct_raw_fbsubject_k4_a24_w1.00,369,0.6115980105699946,0.2893659668898157,0.1950089514919062,0.8989437032187874,0.0,4.232861999612713,4.209533643614902,4.281188907736392,-0.048326908123678264,0.06073746741185845,4.121621920316856,0.0687093605620328,structural_knn,raw,subject,4.0,24.0,1.0,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.001397975418705677,0.00632943192522073,-0.05816186193200856,-0.004018357055453947,0.002618637170864274,36.0,0.0004031585134381207,0.00014843858371156406,0.0007686747531355318,0.4722222222222222,0.004910840901969249,-0.002905166825609262,True,False,True,False,False,False
struct_raw_calendar_subject_fbsubject_k4_a12_w1.00,369,0.611208809618374,0.28897676593819505,0.19517874506022906,0.8997264101556902,0.0,4.233115253681051,4.227751096785002,4.278464295067177,-0.04534904138612641,0.06104722468528334,4.101353888886933,0.06911975344967727,structural_knn,raw_calendar_subject,subject,4.0,12.0,1.0,4.0,4.0,0.8780800945961958,0.8191539114022878,1.6099542188683007,-0.0017871763703263266,0.00594023097360008,-0.0579086078636708,-0.0037651029871161867,0.002928394444289162,36.0,0.0001562573299686477,-5.2609430879648066e-05,0.0007960673207898216,0.5277777777777778,0.005300756579784349,-0.002515251147794162,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a24_w0.35,369,0.6108295710739804,0.2885975273938015,0.1929984078027993,0.8896755871885138,0.0,4.234244822085593,4.210662224648948,4.27581428994894,-0.04156946786334721,0.06102576056913225,4.107942356394545,0.07142663984260499,structural_knn,raw_subject,subject,4.0,24.0,0.35,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.0021664149147199163,0.0055609924292064905,-0.05677903945912899,-0.0026355345825743726,0.0029069303281380673,36.0,0.0003813833087846862,0.000188407551958232,0.000770622706266647,0.4444444444444444,-0.0005611401016705209,-0.008377147829249032,True,False,True,True,False,False
struct_raw_calendar_subject_fbraw_k16_a24_w1.00,369,0.6198594043513407,0.2976273606711617,0.20513172415787156,0.9456072162399444,0.0,4.234466030489658,4.242976644900092,4.339015830459385,-0.1045497999697267,0.06302784906357467,4.31417576808083,0.05584358761516051,structural_knn,raw_calendar_subject,raw,16.0,24.0,1.0,16.0,16.0,0.951571584271211,0.9157004571189209,1.6099542188683007,0.006863418362640372,0.014590825706566779,-0.05655783105506362,-0.0024143261785090075,0.004909018822580491,36.0,8.315887908806607e-05,-0.0002844524462717978,0.0007644366399473909,0.5,0.03409841725806595,0.02628240953048744,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a24_w0.35,369,0.6110318579372475,0.2887998142570687,0.1930118198295944,0.8897374133608132,0.0,4.235717418815379,4.21605596400991,4.2772301264780905,-0.041512707662710764,0.060900611873803225,4.107786010630651,0.07174759186957458,structural_knn,raw_calendar,subject,4.0,24.0,0.35,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0019641280514528514,0.005763279292473555,-0.05530644272934282,-0.001162937852788204,0.0027817816328090453,36.0,0.0004082877481966386,0.00019735959016309402,0.0007618873818621377,0.4166666666666667,-0.0005941193923563182,-0.00841012711993483,True,False,True,True,False,False
struct_raw_calendar_subject_fbraw_k4_a12_w1.00,369,0.6132966569595748,0.291064613279396,0.19798498748095164,0.9126625032658503,0.0,4.235837275919954,4.253394355114818,4.293076601915919,-0.057239325995965665,0.060803116234032895,4.278896059233216,0.057463629956947725,structural_knn,raw_calendar_subject,raw,4.0,12.0,1.0,4.0,4.0,0.8780800945961958,0.8191539114022878,1.6099542188683007,0.0003006709708744948,0.008028078314800902,-0.05518658562476819,-0.0010430807482135762,0.0026842859930387153,36.0,5.551475697976454e-05,-0.00021713507083674307,0.0007613062358388221,0.4722222222222222,0.019837670996856405,0.012021663269277894,True,False,True,False,False,False
struct_raw_fbsubject_k4_a12_w0.65,369,0.6120212592127435,0.2897892155325646,0.19563439857701392,0.901826861733064,0.0,4.236634434040915,4.214004338694035,4.284151194569223,-0.04751676052830896,0.06080486740972212,4.118580007925737,0.06916048107362807,structural_knn,raw,subject,4.0,12.0,0.65,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0009747267759567801,0.006752680567969627,-0.05438942750380704,-0.0002459226272524262,0.0026860371687279436,36.0,0.0003973886218789928,0.00013402946048011823,0.0007695189730008024,0.5,0.006709561410184195,-0.0011064463173943162,True,False,True,False,False,False
raw_phone_indep,369,0.6052685786447739,0.283036534964595,0.19084214831823756,0.8797357568816315,0.0,4.236880356668167,4.231139659727967,4.236880207723904,1.4894426397914228e-07,0.05811883024099418,4.334255030562051,0.05205055635956406,baseline,,raw_phone,,,,,,,,,-0.007727407343926407,0.0,-0.054143504876554616,0.0,0.0,36.0,0.00031079790455357655,3.386465748035595e-05,0.0007161868539675224,0.5,0.007816007727578511,0.0,False,False,False,False,False,False
struct_raw_fbsubject_k4_a4_w0.35,369,0.6123549448266216,0.2901229011464427,0.19608994567098734,0.9039268227272343,0.0,4.239692885298673,4.217484771130482,4.286486729711411,-0.04679384441273876,0.060870475024828674,4.115783415243084,0.06959514092599081,structural_knn,raw,subject,4.0,4.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0006410411620787482,0.007086366181847659,-0.05133097624604854,0.0028125286305060726,0.002751644783834495,36.0,0.00039371687326552197,0.0001248600188374111,0.0007700562040103732,0.5277777777777778,0.0079647906757071,0.0001487829481285896,False,False,True,False,False,False
struct_raw_fbsubject_k4_a24_w0.35,369,0.6114689482138287,0.28923690453364975,0.19341994979896235,0.891618792975704,0.0,4.239750345789101,4.212083798097483,4.280289195086215,-0.04053884929711401,0.06100948374096701,4.10868040327432,0.07138517584697351,structural_knn,raw,subject,4.0,24.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0015270377748716202,0.006200369569054787,-0.05127351575562056,0.0028699891209340578,0.002890653499972834,36.0,0.0004304343661193388,0.00021655444012656203,0.00076468389614283,0.4444444444444444,-0.0002626884849360467,-0.008078696212514558,False,False,True,True,False,False
struct_raw_subject_fbraw_k16_a12_w0.65,369,0.6202719502222873,0.2980399065421084,0.20557119976554977,0.9476330916021681,0.0,4.241301252345252,4.231666874276845,4.34190365155601,-0.10060239921075852,0.06332454871320152,4.3199536205615665,0.053320638717833886,structural_knn,raw_subject,raw,16.0,12.0,0.65,16.0,16.0,0.883606350077285,0.8452790123258104,1.6099542188683007,0.007275964233587007,0.015003371577513414,-0.04972260919946958,0.004420895677085035,0.005205718472207341,36.0,2.574911427645926e-05,-0.0002783729969669605,0.0007895665980921536,0.5555555555555556,0.03680635775351693,0.028990350025938416,False,False,True,False,False,False
struct_raw_fbsubject_k16_a24_w1.00,369,0.6185562170096631,0.2963241733294842,0.20395099090451874,0.9401643239257084,0.0,4.245305322401195,4.205080912885017,4.329893617796747,-0.08458829539555174,0.06290160132805217,4.156444863980794,0.06706249645472863,structural_knn,raw,subject,16.0,24.0,1.0,16.0,16.0,0.814266264528368,0.7927824774310923,1.6099542188683007,0.005560231020962814,0.01328763836488922,-0.04571853914352708,0.008424965733027534,0.004782771087057991,36.0,0.0003678528619739585,7.417509031099111e-06,0.0007729438514567873,0.5,0.0300217461724952,0.02220573844491669,False,False,True,False,False,False
struct_raw_calendar_fbraw_k4_a12_w1.00,369,0.6144538320065341,0.29222178832635504,0.1982581369732712,0.9139216558036162,0.0,4.24925551313757,4.2763069563462555,4.301176842440171,-0.051921329302599864,0.06063912201284036,4.269346535933438,0.06265976221600701,structural_knn,raw_calendar,raw,4.0,12.0,1.0,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,0.0014578460178338304,0.009185253361760237,-0.04176834840715138,0.012375156469403237,0.002520291771846178,36.0,0.00016021071311243462,-0.00019065651502949546,0.0007245359308526415,0.5,0.026627897044295357,0.018811889316716845,False,False,True,False,False,False
struct_raw_fbraw_k16_a12_w0.65,369,0.6211694650710026,0.2989374213908236,0.2060402506909877,0.9497953019657726,0.0,4.250697249226068,4.235847301505095,4.34818628975354,-0.09748904052747331,0.06315243155389927,4.299231450016615,0.05708527861046308,structural_knn,raw,raw,16.0,12.0,0.65,16.0,16.0,0.814266264528368,0.7927824774310923,1.6099542188683007,0.00817347908230226,0.015900886426228666,-0.040326612318653865,0.01381689255790075,0.005033601312905089,36.0,0.0002889401646158307,-0.00011291245868752968,0.0007430672593042322,0.5,0.04509430907873424,0.03727830135115573,False,False,True,False,False,False
struct_raw_calendar_subject_fbsubject_k8_a12_w1.00,369,0.615095180786226,0.292863137106047,0.20009533684157535,0.9223906990989692,0.0,4.250829635983788,4.23554997890959,4.305666265503581,-0.05483662951979319,0.06190761753635213,4.105853375721966,0.07007311908218657,structural_knn,raw_calendar_subject,subject,8.0,12.0,1.0,8.0,8.0,0.9121462097395527,0.867065155151209,1.6099542188683007,0.0020991947975257386,0.009826602141452145,-0.040194225560933994,0.013949279315620622,0.0037887872953579482,36.0,7.439507750565974e-05,-0.0002132460240030393,0.0008105296842834485,0.4722222222222222,0.017522218107052123,0.009706210379473612,False,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a12_w1.00,369,0.6121653030036746,0.28993325932349573,0.19596579734937628,0.9033545292446856,0.0,4.25107456369634,4.25183304848641,4.285158779946371,-0.034084216250030906,0.06075678093943747,4.093241767856285,0.07323534195631602,structural_knn,raw_calendar,subject,4.0,12.0,1.0,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0008306829850257547,0.006896724358900652,-0.039949297848381526,0.01419420702817309,0.0026379506984432893,36.0,0.0002609532872923474,-2.6130879653962524e-05,0.0007592970170370076,0.4722222222222222,0.009963411630649288,0.002147403903070777,False,False,True,False,False,False
struct_raw_subject_fbraw_k4_a12_w1.00,369,0.6141959725560884,0.2919639288759095,0.199094767206917,0.9177783171245688,0.0,4.25249521032721,4.265497409627607,4.299371808158008,-0.04687659783079848,0.061194461103146094,4.28265070136661,0.05781190135406612,structural_knn,raw_subject,raw,4.0,12.0,1.0,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,0.0011999865673880672,0.008927393911314474,-0.038528651217512255,0.01561485365904236,0.003075630862151915,36.0,2.56885180088597e-05,-0.0002354167125530503,0.0007682125547668762,0.5,0.0208410688655285,0.01302506113794999,False,False,True,False,False,False
struct_raw_subject_fbraw_k16_a24_w1.00,369,0.622217775607962,0.299985731927783,0.2072847950811826,0.9555323480571586,0.0,4.253592716507806,4.242956320639017,4.355524429255734,-0.10193171274792773,0.06410974506040074,4.304950540651723,0.05488683849730021,structural_knn,raw_subject,raw,16.0,24.0,1.0,16.0,16.0,0.883606350077285,0.8452790123258104,1.6099542188683007,0.009221789619261678,0.016949196963188085,-0.03743114503691558,0.016712359839639035,0.0059909148194065565,36.0,3.822284255128788e-06,-0.00030239127807830506,0.0007952111937940397,0.5555555555555556,0.03999208716885061,0.0321760794412721,False,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a12_w1.00,369,0.611994188934825,0.28976214525464616,0.19631734276390303,0.90497506786287,0.0,4.254372299813095,4.243799054221474,4.283960706047823,-0.029588406234727176,0.061425222230365326,4.10439185288769,0.0695459808239847,structural_knn,raw_subject,subject,4.0,12.0,1.0,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.001001797053875264,0.006725610290051143,-0.036651561731626536,0.01749194314492808,0.0033063919893711463,36.0,0.0001264310909870488,-7.089107269610269e-05,0.0008029736397163573,0.5277777777777778,0.0063797329334559505,-0.0014362747941225606,False,False,True,False,False,False
struct_raw_fbraw_k4_a12_w1.00,369,0.6178926601117628,0.2956606164315838,0.2019099526005062,0.9307556351584311,0.0,4.263953707628479,4.272326622568348,4.3252486621015525,-0.06129495447307333,0.061632142868186246,4.262019615840322,0.06415228353513712,structural_knn,raw,raw,4.0,12.0,1.0,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,0.004896674123062494,0.012624081466988901,-0.027070153916242568,0.027073350960312048,0.0035133126271920667,36.0,0.00027094379681807327,-9.468227936919776e-05,0.0007385185011975329,0.5,0.03571107287721331,0.0278950651496348,False,False,True,False,False,False
struct_raw_fbraw_k16_a24_w1.00,369,0.6231070589203531,0.30087501524017435,0.2077194525902459,0.9575360131599141,0.0,4.264308184688959,4.249204368615734,4.361749460342624,-0.0974412756536647,0.0638684444081005,4.281687859756265,0.05878820282901143,structural_knn,raw,raw,16.0,24.0,1.0,16.0,16.0,0.814266264528368,0.7927824774310923,1.6099542188683007,0.01011107293165281,0.017838480275579216,-0.026715676855762815,0.0274278280207918,0.005749614167106315,36.0,0.00028725880000523006,-0.00012420300608506724,0.0007451349827916797,0.5,0.04907286190485749,0.04125685417727898,False,False,True,False,False,False
struct_raw_calendar_fbsubject_k16_a4_w0.65,369,0.6210695736529852,0.29883752997280616,0.20428947095177402,0.9417246343874462,0.0,4.265536889165586,4.271915384784212,4.347487049654569,-0.08195016048898301,0.06387316061648182,4.125450920017306,0.06876641105625617,structural_knn,raw_calendar,subject,16.0,4.0,0.65,16.0,16.0,0.9719325249919848,0.9092222569088875,1.6099542188683007,0.008073587664284898,0.015800995008211305,-0.02548697237913622,0.028656532497418397,0.005754330375487643,36.0,0.00024918104967320415,-0.00013935804687123488,0.0007564850933829866,0.4444444444444444,0.031625803448089074,0.023809795720510563,False,False,True,False,False,False
struct_raw_fbsubject_k4_a12_w1.00,369,0.6153458916301021,0.29311384794992323,0.19919649859166588,0.9182472739957284,0.0,4.267199122594652,4.247253880655843,4.30742227156288,-0.04022314896822704,0.06163516036528457,4.086367210818358,0.07432822503301643,structural_knn,raw,subject,4.0,12.0,1.0,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,0.002349905641401806,0.010077312985328213,-0.023824738950069424,0.03031876592648519,0.0035163301242903885,36.0,0.00037168637619733487,6.984336510863753e-05,0.000773279588282344,0.4722222222222222,0.01717272604939646,0.009356718321817947,False,False,True,False,False,False
struct_raw_calendar_subject_fbsubject_k4_a4_w0.65,369,0.6141434081564026,0.2919113644762236,0.1977953587167978,0.9117883609140189,0.0,4.2675089008807054,4.2667759312708355,4.299005597578012,-0.03149669669730645,0.06208780859812275,4.062278617698042,0.07281460719042801,structural_knn,raw_calendar_subject,subject,4.0,4.0,0.65,4.0,4.0,0.8780800945961958,0.8191539114022878,1.6099542188683007,0.00114742216770225,0.008874829511628657,-0.02351496066401637,0.030628544212538245,0.003968978357128568,36.0,6.959812054387105e-05,-0.00014436192186768407,0.0008061270254823726,0.5277777777777778,0.010490833186784565,0.002674825459206054,False,False,True,False,False,False
struct_raw_calendar_subject_fbsubject_k16_a4_w0.65,369,0.6223020155056422,0.3000699718254634,0.20725592026292292,0.9553992421876205,0.0,4.267837853606534,4.249503002154329,4.356114108539496,-0.08827625493296198,0.06466809865578475,4.14358322003494,0.068286218902048,structural_knn,raw_calendar_subject,subject,16.0,4.0,0.65,16.0,16.0,0.951571584271211,0.9157004571189209,1.6099542188683007,0.009306029516941927,0.017033436860868334,-0.023186007938187814,0.030957496938366802,0.006549268414790574,36.0,7.934240890704208e-05,-0.00027465117892742544,0.0008011586684215381,0.5,0.031088796575792443,0.023272788848213932,False,False,True,False,False,False
struct_raw_calendar_subject_fbraw_k8_a12_w1.00,369,0.6199944271426625,0.2977623834624836,0.20446204462117215,0.9425201569122328,0.0,4.268125751815502,4.279407783410944,4.339960989998637,-0.07183523818313657,0.06293825095373358,4.236922043716003,0.06602266638755509,structural_knn,raw_calendar_subject,raw,8.0,12.0,1.0,8.0,8.0,0.9121462097395527,0.867065155151209,1.6099542188683007,0.006998441153962198,0.014725848497888605,-0.022898109729220018,0.031245395147334598,0.0048194207127394,36.0,-6.1989734810808104e-06,-0.0003448665263940486,0.0007827208177552393,0.5,0.03347136730186828,0.02565535957428977,False,False,True,False,True,False
struct_raw_calendar_subject_fbsubject_k8_a4_w0.65,369,0.6169506267412219,0.2947185830610429,0.20174217368992295,0.9299822153023277,0.0,4.269624777324184,4.2547855382288775,4.318654387188553,-0.04902960986436949,0.0625571211396392,4.087219194072438,0.0720592297034172,structural_knn,raw_calendar_subject,subject,8.0,4.0,0.65,8.0,8.0,0.9121462097395527,0.867065155151209,1.6099542188683007,0.00395464075252161,0.011682048096448017,-0.021399084220537823,0.03274442065601679,0.004438290898645017,36.0,4.350122105159936e-05,-0.00025211920933765623,0.0008145292439105767,0.4722222222222222,0.020992131373880896,0.013176123646302385,False,False,True,False,False,False
struct_raw_calendar_subject_fbraw_k4_a4_w0.65,369,0.6176697021317861,0.2954376584516072,0.20158344140892068,0.9292504982020977,0.0,4.271951357862565,4.293625789077181,4.323687915083051,-0.05173655722048616,0.06249899950992884,4.219374008292383,0.06713799880725392,structural_knn,raw_calendar_subject,raw,4.0,4.0,0.65,4.0,4.0,0.8780800945961958,0.8191539114022878,1.6099542188683007,0.00467371614308576,0.012401123487012167,-0.01907250368215685,0.035071001194397766,0.0043801692689346625,36.0,-2.1070187292386454e-05,-0.00029243498933187456,0.0007748420504002125,0.5,0.025326886259151915,0.017510878531573404,False,False,True,False,True,False
struct_raw_calendar_fbsubject_k8_a12_w1.00,369,0.6165420368198692,0.2943099931396903,0.20003432907502464,0.9221094681751135,0.0,4.275603694871363,4.275969111290008,4.315794257739085,-0.040190562867720804,0.06218101992128928,4.092725233867065,0.07309275800146692,structural_knn,raw_calendar,subject,8.0,12.0,1.0,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,0.0035460508311688788,0.011273458175095286,-0.015420166673358437,0.03872333820319618,0.004062189680295099,36.0,0.00026875155088420383,-0.0001219002280362735,0.0007612049931807053,0.4722222222222222,0.022289652389463455,0.014473644661884943,False,False,True,False,False,False
struct_raw_subject_fbsubject_k8_a12_w1.00,369,0.6175575166092078,0.2953254729290289,0.20254383469134377,0.9336776769918044,0.0,4.276851131899252,4.252550552150269,4.322902616264455,-0.04605148436520247,0.06307901234607828,4.100304916980336,0.07104992470924924,structural_knn,raw_subject,subject,8.0,12.0,1.0,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,0.004561530620507459,0.012288937964433866,-0.014172729645469673,0.03997077523108494,0.004960182105084102,36.0,-1.5203742450392896e-05,-0.00026459260877262553,0.0008234136392772229,0.5277777777777778,0.023769541224551105,0.015953533496972594,False,False,True,False,True,False
struct_raw_calendar_fbraw_k8_a12_w1.00,369,0.6211475428701144,0.29891549918993554,0.20399799136823843,0.9403809845999282,0.0,4.284428772871011,4.311810999847011,4.348032800090801,-0.06360402721979004,0.06319648434189915,4.223553201370991,0.06850292100466236,structural_knn,raw_calendar,raw,8.0,12.0,1.0,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,0.008151556881414113,0.01587896422534052,-0.006595088673710947,0.04754841620284367,0.005077654100904966,36.0,0.000188157495537732,-0.0002535207312325206,0.000733396125505482,0.4444444444444444,0.03928844854681379,0.03147244081923528,False,False,True,False,False,False
struct_raw_calendar_subject_fbraw_k8_a4_w0.65,369,0.6221621202064478,0.2999300765262689,0.20628505109748368,0.950923772132303,0.0,4.2876112218566,4.299186133081951,4.355134841445134,-0.06752361958853477,0.06377410238757074,4.20968236648986,0.07004079294412667,structural_knn,raw_calendar_subject,raw,8.0,4.0,0.65,8.0,8.0,0.9121462097395527,0.867065155151209,1.6099542188683007,0.00916613421774748,0.016893541561673886,-0.003412639688121999,0.05073086518843262,0.005655272146576559,36.0,-3.26153799839594e-05,-0.0003764274583835729,0.0007882653147375613,0.5,0.036701181522383775,0.028885173794805263,False,False,True,False,True,False
struct_raw_calendar_fbsubject_k4_a4_w0.65,369,0.6153966212421894,0.29316457756201053,0.19847390982892235,0.9149163160406423,0.0,4.287735341643445,4.294621302037974,4.307777312646223,-0.020041971002778238,0.06173118555230004,4.048878540202428,0.07878473230115071,structural_knn,raw_calendar,subject,4.0,4.0,0.65,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,0.002400635253489103,0.01012804259741551,-0.0032885199012770983,0.05085498497527752,0.0036123553113058607,36.0,0.00020570286540406548,-0.00010993980483094595,0.000758325630701883,0.4722222222222222,0.0177051420909472,0.00988913436336869,False,False,True,False,False,False
struct_raw_calendar_fbraw_k4_a4_w0.65,369,0.6191587404193921,0.2969266967392131,0.20170942094408903,0.9298312331325079,0.0,4.288137977554917,4.321314275727779,4.334111244869011,-0.04597326731409504,0.06229032236440274,4.204384768793397,0.07326587133577278,structural_knn,raw_calendar,raw,4.0,4.0,0.65,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,0.006162754430691808,0.013890161774618215,-0.002885883989804938,0.05125762088674968,0.00417149212340856,36.0,0.00011503455568008136,-0.000258012866782457,0.0007270406539181881,0.5277777777777778,0.034849397638856194,0.027033389911277683,False,False,True,False,False,False
struct_raw_subject_fbraw_k8_a12_w1.00,369,0.6225930798752692,0.30036103619509014,0.20691452570427477,0.9538254965392179,0.0,4.289229888738161,4.292482438439755,4.358151559126883,-0.06892167038872277,0.06421072145696893,4.23274181966253,0.0668235016591459,structural_knn,raw_subject,raw,8.0,12.0,1.0,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,0.00959709388656893,0.017324501230495337,-0.0017939728065607952,0.05234953206999382,0.006091891215974754,36.0,-9.579779639154705e-05,-0.00039621311860479924,0.0007956047726070341,0.5,0.04046228618166703,0.03264627845408852,False,False,True,False,True,False
struct_raw_calendar_fbraw_k16_a4_w0.65,369,0.6261233607230349,0.30389131704285605,0.20830355213740806,0.9602285696090272,0.0,4.2898118709027075,4.3196771523072535,4.382863539100332,-0.09305166819762425,0.06529764518578098,4.221245315497594,0.0662479209397037,structural_knn,raw_calendar,raw,16.0,4.0,0.65,16.0,16.0,0.9719325249919848,0.9092222569088875,1.6099542188683007,0.013127374734334563,0.02085478207826097,-0.0012119906420142712,0.052931514234540344,0.007178814944786796,36.0,0.00018470581194457975,-0.0002446544411511225,0.0007342380005417337,0.4444444444444444,0.046908361360525785,0.039092353632947274,False,False,True,False,False,False
struct_raw_fbsubject_k8_a12_w1.00,369,0.6217880518375017,0.2995560081573228,0.20558737817288725,0.9477076701140413,0.0,4.290716283283148,4.262138420846966,4.352516594456427,-0.061800311173278784,0.06377238327983296,4.07638446411482,0.07665430597947955,structural_knn,raw,subject,8.0,12.0,1.0,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.008792065848801434,0.01651947319272784,-0.00030757826157401524,0.0538359266149806,0.005653553038838785,36.0,0.0003363134280625742,-5.1871627925168484e-05,0.000786317879387203,0.4444444444444444,0.0335311526956531,0.025715144968074588,False,False,True,False,False,False
subject_indep,369,0.6129959859887003,0.2907639423085214,0.19332985913266926,0.8912034969774258,0.0,4.291023861544722,4.257723758225168,4.290983307844006,4.055370071581727e-05,0.06155980671912896,4.071370766986422,0.07414900690761309,baseline,,subject,,,,,,,,,0.0,0.007727407343926407,0.0,0.054143504876554616,0.00344097647813478,36.0,0.00044515850591159774,0.0002532671273690718,0.0007625430577150217,0.4166666666666667,0.0,-0.007816007727578511,False,False,False,True,False,False
struct_raw_subject_fbraw_k4_a4_w0.65,369,0.6190026498044902,0.2967706061243113,0.20292585105252764,0.9354386792421392,0.0,4.292928785173398,4.308893868767694,4.333018548797315,-0.04008976362391634,0.06304778164635864,4.2231919468546355,0.06751953896290798,structural_knn,raw_subject,raw,4.0,4.0,0.65,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,0.006006663815789848,0.013734071159716255,0.001904923628676336,0.05604842850523095,0.004928951405364465,36.0,-5.9844297954551444e-05,-0.00031620112356306907,0.0007838202650066865,0.5,0.02669133883131669,0.01887533110373818,False,False,True,False,True,False
