name,role,source,file,band,worlds,better_rate_vs_mixmin,median_delta_vs_mixmin,mean_delta_vs_mixmin,p10_delta_vs_mixmin,p90_delta_vs_mixmin,min_delta_vs_mixmin,max_delta_vs_mixmin,median_public_lb_proxy,max_public_lb_proxy,target_mean_delta_Q1,target_mean_delta_Q2,target_mean_delta_Q3,target_mean_delta_S1,target_mean_delta_S2,target_mean_delta_S3,target_mean_delta_S4
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0,4.4408920985006264e-17,0.0,1.332267629550188e-16,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,2.2204460492503132e-17,0.0,0.0,0.0,0.0,2.2204460492503132e-17,-2.2204460492503132e-17
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0,3.172065784643304e-17,0.0,8.88178419700126e-17,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,1.586032892321652e-17,0.0,0.0,0.0,0.0,1.586032892321652e-17,-1.586032892321652e-17
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763066405,0.5763066405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,mixmin_fit_gap_random_fit,5,0.0,0.0,4.4408920985006264e-17,0.0,1.332267629550188e-16,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,2.2204460492503132e-17,0.0,0.0,0.0,0.0,2.2204460492503132e-17,-2.2204460492503132e-17
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,postmix_energy_half,14,0.0,0.0,3.172065784643304e-17,0.0,1.5543122344752215e-16,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,3.172065784643304e-17,0.0,0.0,1.1895246692412391e-17,0.0,3.172065784643304e-17,-1.586032892321652e-17
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,postmix_energy_quarter,7,0.0,0.0,3.172065784643304e-17,0.0,8.88178419700126e-17,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,1.586032892321652e-17,0.0,0.0,0.0,0.0,1.586032892321652e-17,-1.586032892321652e-17
bridge_mixmin_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s1p00.csv,postmix_energy_half_random_fit,11,0.0,0.0,2.0185873175002847e-17,0.0,0.0,0.0,2.220446049250313e-16,0.5763066405,0.5763066405000002,1.0092936587501423e-17,0.0,0.0,1.0092936587501423e-17,0.0,3.027880976250427e-17,-2.0185873175002847e-17
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,all,29,0.06896551724137931,0.0007346899851491395,0.0008290616869647157,0.00040040513089762976,0.0012424390513164907,-0.008449975090225603,0.009781516331508922,0.5770413304851492,0.5860881568315089,0.001627274823620764,0.0006583715962706139,0.00025614122917863867,0.0008572018544377744,0.0014191968848053095,0.0009098749930738819,7.537042736593946e-05
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,old_low_anchor_half,15,0.0,0.0007346899851491395,0.000803733388265715,0.0005266923712471616,0.0010451194365424632,0.0004841580832604109,0.0010610376324285964,0.5770413304851492,0.5773676781324286,0.0015063852030752594,0.0008376687788464344,5.594114824064948e-05,0.0008440822943160175,0.0012454442802348495,0.0008910804344038015,0.0002455315787430449
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,old_low_anchor_quarter,7,0.0,0.0008745165419842271,0.0007847965215250932,0.0005033538517829949,0.0010365059051212545,0.0004841580832604109,0.0010610376324285964,0.5771811570419842,0.5773676781324286,0.0012255562554951732,0.0005847828059774018,2.3472856104854246e-07,0.001217175178024261,0.0009763962712540811,0.0016263077633875214,-0.0001368773520240087
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_gap,5,0.0,0.0010271872932458015,0.0010148152877062834,0.0009705125649150048,0.0010451194365424632,0.0009374199946918793,0.001046961722024231,0.5773338277932458,0.5773536022220243,0.0016992926688083054,0.0015110571423789577,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_2gap,8,0.0,0.0010347716507828064,0.0010209650720359592,0.0009185489588795836,0.0010901533317030476,0.0008745165419842271,0.0011580899633434338,0.5773414121507828,0.5774647304633435,0.002062327569296557,0.001144568484866909,0.0005868827246632707,0.0013959377759804048,0.0013707660406302238,0.0006837328884532756,-9.745997963908626e-05
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_5gap,18,0.0,0.0009355776484749057,0.0009248514251650063,0.0007166270915277218,0.0011820962511412737,0.0006707554297751273,0.001259751565904188,0.5772422181484749,0.5775663920659042,0.002114576431679597,0.0008120982711862482,0.000504484067097065,0.0009079382432061652,0.0015056342036033126,0.0005439304921614485,8.529826722123189e-05
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0010271872932458015,0.0010148152877062834,0.0009705125649150048,0.0010451194365424632,0.0009374199946918793,0.001046961722024231,0.5773338277932458,0.5773536022220243,0.0016992926688083054,0.0015110571423789577,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0010271872932458015,0.0010013758018491772,0.0009122586136088185,0.0010525920861859772,0.0008745165419842271,0.0010610376324285964,0.5773338277932458,0.5773676781324286,0.0018025482681501362,0.0012256820811768407,0.0001969733623227007,0.001610729045196213,0.0012101961837200042,0.0008562906060245932,0.00010721106635364868
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0009787857074707862,0.000973281397338599,0.0008933875777965228,0.0010487717687749254,0.0008745165419842271,0.0010610376324285964,0.5772854262074708,0.5773676781324286,0.0014327829142359028,0.0008060719903482394,0.00016499535660782771,0.0016498916760384064,0.0012635723164985402,0.001681702532039031,-0.00018604700439778243
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,mixmin_fit_gap_random_fit,5,0.0,0.0010271872932458015,0.0010148152877062834,0.0009705125649150048,0.0010451194365424632,0.0009374199946918793,0.001046961722024231,0.5773338277932458,0.5773536022220243,0.0016992926688083054,0.0015110571423789577,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,postmix_energy_half,14,0.0,0.0009041259221210796,0.0008545052615044584,0.0006309139777083139,0.001045580007912905,0.000516151030798051,0.0010610376324285964,0.5772107664221211,0.5773676781324286,0.0017660096056806612,0.0009887097639863032,-0.00013936522560636138,0.001103682310823108,0.0012359118536119454,0.0008605486706282282,0.0001660398514073323
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,postmix_energy_quarter,7,0.0,0.0010271872932458015,0.0010013758018491772,0.0009122586136088185,0.0010525920861859772,0.0008745165419842271,0.0010610376324285964,0.5773338277932458,0.5773676781324286,0.0018025482681501362,0.0012256820811768407,0.0001969733623227007,0.001610729045196213,0.0012101961837200042,0.0008562906060245932,0.00010721106635364868
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,postmix_energy_half_random_fit,11,0.0,0.0009374199946918793,0.0008900887250317831,0.000600140947262795,0.001046961722024231,0.000516151030798051,0.0010610376324285964,0.5772440604946919,0.5773676781324286,0.0015417634180945328,0.001057415864227857,-7.355682719278889e-05,0.0015015024866476343,0.0010543984397627484,0.0013261055208498044,-0.00017700782716744236
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,all,29,0.06896551724137931,0.0007512602872243868,0.0008356740777431327,0.00039621199977379895,0.0012508170413948027,-0.008501764605677642,0.009849155661908138,0.5770579007872244,0.5861557961619082,0.001627274823620764,0.0007046583317194486,0.00025614122917863867,0.0008572018544377744,0.0014191968848053095,0.0009098749930738819,7.537042736593946e-05
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,old_low_anchor_half,15,0.0,0.0007512602872243868,0.0008121072369096464,0.0005293169822558896,0.001053568117637038,0.0004926138841949701,0.001081946179864457,0.5770579007872244,0.5773885866798645,0.0015063852030752594,0.0008962857193538213,5.594114824064948e-05,0.0008440822943160175,0.0012454442802348495,0.0008910804344038015,0.0002455315787430449
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,old_low_anchor_quarter,7,0.0,0.0008610544092694239,0.0007935748050857157,0.0005119014553487178,0.001054064607915639,0.0004926138841949701,0.001081946179864457,0.5771676949092694,0.5773885866798645,0.0012255562554951732,0.0006462307909016632,2.3472856104854246e-07,0.001217175178024261,0.0009763962712540811,0.0016263077633875214,-0.0001368773520240087
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_gap,5,0.0,0.0010382983007550806,0.0010260236274651335,0.000984730497139874,0.001053568117637038,0.0009508995663777275,0.0010569538343656593,0.5773449388007551,0.5773635943343657,0.0016992926688083054,0.0015895155206907985,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_2gap,8,0.0,0.0010433939216495935,0.0010306325195907073,0.0009239460192452364,0.001108944754984953,0.0008610544092694239,0.0011719414302661102,0.5773500344216496,0.5774785819302661,0.002062327569296557,0.0012122406177501044,0.0005868827246632707,0.0013959377759804048,0.0013707660406302238,0.0006837328884532756,-9.745997963908626e-05
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_5gap,18,0.0,0.0009436210969326342,0.0009320356118163237,0.0007215610685522567,0.0011947415701725529,0.0006550587246189066,0.0012623176204903386,0.5772502615969326,0.5775689581204904,0.002114576431679597,0.0008623875777453408,0.000504484067097065,0.0009079382432061652,0.0015056342036033126,0.0005439304921614485,8.529826722123189e-05
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0010382983007550806,0.0010260236274651335,0.000984730497139874,0.001053568117637038,0.0009508995663777275,0.0010569538343656593,0.5773449388007551,0.5773635943343657,0.0016992926688083054,0.0015895155206907985,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0010382983007550806,0.0010104455323513642,0.0009149615035344061,0.0010669507725651784,0.0008610544092694239,0.001081946179864457,0.5773449388007551,0.5773885866798645,0.0018025482681501362,0.001289170194692102,0.0001969733623227007,0.001610729045196213,0.0012101961837200042,0.0008562906060245932,0.00010721106635364868
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0009931882298304107,0.0009823442621986755,0.000888007956401915,0.001068005393890048,0.0008610544092694239,0.001081946179864457,0.5772998287298304,0.5773885866798645,0.0014327829142359028,0.0008695120443688309,0.00016499535660782771,0.0016498916760384064,0.0012635723164985402,0.001681702532039031,-0.00018604700439778243
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,mixmin_fit_gap_random_fit,5,0.0,0.0010382983007550806,0.0010260236274651335,0.000984730497139874,0.001053568117637038,0.0009508995663777275,0.0010569538343656593,0.5773449388007551,0.5773635943343657,0.0016992926688083054,0.0015895155206907985,-1.562550424085707e-05,0.0014379462147449007,0.0013340569614148756,0.000487963248882628,0.0006490162819549506
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,postmix_energy_half,14,0.0,0.0008986985183784824,0.0008635131853910262,0.000640199727305224,0.0010544145468191935,0.0005247598361178829,0.001081946179864457,0.5772053390183784,0.5773885866798645,0.0017660096056806612,0.0010517652311921746,-0.00013936522560636138,0.001103682310823108,0.0012359118536119454,0.0008605486706282282,0.0001660398514073323
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,postmix_energy_quarter,7,0.0,0.0010382983007550806,0.0010104455323513642,0.0009149615035344061,0.0010669507725651784,0.0008610544092694239,0.001081946179864457,0.5773449388007551,0.5773885866798645,0.0018025482681501362,0.001289170194692102,0.0001969733623227007,0.001610729045196213,0.0012101961837200042,0.0008562906060245932,0.00010721106635364868
hiddenloc_bridge_7e5f1c49,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_7e5f1c49.csv,postmix_energy_half_random_fit,11,0.0,0.0009508995663777275,0.0008974516622870218,0.0006082728664924542,0.0010569538343656593,0.0005247598361178829,0.001081946179864457,0.5772575400663778,0.5773885866798645,0.0015417634180945328,0.0011089564250145077,-7.355682719278889e-05,0.0015015024866476343,0.0010543984397627484,0.0013261055208498044,-0.00017700782716744236
hiddenloc_bridge_f397b31e,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_f397b31e.csv,all,29,0.06896551724137931,0.000737331770991001,0.0008287780579436416,0.0004035813242009523,0.0012432662919497294,-0.00845424843826259,0.009777519491571462,0.577043972270991,0.5860841599915715,0.0016312178256225273,0.0006582567821634688,0.00025363293495568546,0.0008577656104763484,0.0014163818230919884,0.0009091523696458324,7.503905964956203e-05
hiddenloc_bridge_f397b31e,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_f397b31e.csv,old_low_anchor_half,15,0.0,0.000737331770991001,0.0008043948498362985,0.0005279527197846301,0.0010459538326091922,0.00048441956119793517,0.0010627572425366827,0.577043972270991,0.5773693977425367,0.0015122958511415727,0.000837598990399672,5.290651156804049e-05,0.0008459457597780847,0.0012424740339484449,0.0008937809692412757,0.00024576183277689176
hiddenloc_bridge_f397b31e,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_f397b31e.csv,old_low_anchor_quarter,7,0.0,0.0008721049071613862,0.0007835857243496035,0.0005038864068189541,0.0010355562364964266,0.00048441956119793517,0.0010627572425366827,0.5771787454071614,0.5773693977425367,0.0012276988535693731,0.0005846763638533822,-4.552550692680869e-06,0.0012163653238539882,0.000971743964123782,0.0016268068160761398,-0.00013763870033687921
hiddenloc_bridge_f397b31e,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_f397b31e.csv,mixmin_fit_gap,5,0.0,0.00103147920342328,0.0010144642445881092,0.0009668998861706469,0.0010459538326091922,0.0009332183219713519,0.0010493662328933118,0.5773381197034233,0.5773560067328933,0.0017038173083440578,0.0015106699547285274,-1.804717036311132e-05,0.0014430045023908766,0.0013239474198329716,0.0004878418889834313,0.0006500158081999663
hiddenloc_bridge_f397b31e,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_f397b31e.csv,mixmin_fit_2gap,8,0.0,0.0010361572178031464,0.0010208822691798874,0.0009148842975283622,0.0010918925040158233,0.0008721049071613862,0.001159874780800485,0.5773427977178032,0.5774665152808005,0.002067601302892269,0.0011444821985943515,0.0005838574698018018,0.0013992549996952597,0.0013632356008234925,0.0006855718448427611,-9.782753239066799e-05
