variant,family,q2_scale,s1_scale,q2_orth_alpha,q2_orth_renorm,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,file,basename
e370_q20p7_s10p85_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.7,0.85,0.75,True,0.0541902955936017,0.09288463426670018,0.1470749298603019,-0.018467398507498622,-0.028853774776930668,0.1804962064068338,-0.07610324458272445,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p75_renorm_3c49c0aa.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth0p75_renorm_3c49c0aa.csv
e370_q20p7_s10p85_orth1p0_plain,q2s1_risk_constrained_recalibration,0.7,0.85,1.0,False,0.054588832698293954,0.09288463426670018,0.14747346696499414,-0.0242387444211647,-0.02927629191559,3.8955033596024715e-11,-0.09705430152330842,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth1p0_plain_70c97755.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth1p0_plain_70c97755.csv
e370_q20p7_s10p85_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.7,0.85,1.0,True,0.054190295593601695,0.09288463426670018,0.1470749298603019,-0.024298871172452306,-0.02934891483220658,3.8955023811805344e-11,-0.09703208803541193,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s10p85_orth1p0_renorm_ac83e8b4.csv,submission_e370_q2s1safe_e370_q20p7_s10p85_orth1p0_renorm_ac83e8b4.csv
e370_q20p7_s11p0_orth0p0_plain,q2s1_risk_constrained_recalibration,0.7,1.0,0.0,False,0.0541902955936017,0.10927604031376492,0.16346633590736664,-0.005887934457461345,-0.028735646108518753,0.5917345465892875,-0.014550217569339045,-0.06320046219866256,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p0_plain_2dae7b43.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p0_plain_2dae7b43.csv
e370_q20p7_s11p0_orth0p25_plain,q2s1_risk_constrained_recalibration,0.7,1.0,0.25,False,0.05364564741405611,0.10927604031376492,0.16292168772782106,-0.010665282630055225,-0.029571757445563698,0.48227564913360227,-0.03317053835094872,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p25_plain_0c43fb02.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p25_plain_0c43fb02.csv
e370_q20p7_s11p0_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.7,1.0,0.25,True,0.05419029559360171,0.10927604031376492,0.16346633590736664,-0.010490114731634654,-0.0294737645599498,0.4822756491355236,-0.03317966715305634,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p25_renorm_fe571696.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p25_renorm_fe571696.csv
e370_q20p7_s11p0_orth0p5_plain,q2s1_risk_constrained_recalibration,0.7,1.0,0.5,False,0.05324708293261992,0.10927604031376492,0.16252312324638485,-0.015603873965468626,-0.030215739753435306,0.34454741323517285,-0.05407984017996342,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p5_plain_46bfa2c1.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p5_plain_46bfa2c1.csv
e370_q20p7_s11p0_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.7,1.0,0.5,True,0.054190295593601716,0.10927604031376492,0.16346633590736664,-0.015355931806521478,-0.03005678951660963,0.3445474132377204,-0.05410741332302075,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p5_renorm_cc435315.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p5_renorm_cc435315.csv
e370_q20p7_s11p0_orth0p75_plain,q2s1_risk_constrained_recalibration,0.7,1.0,0.75,False,0.05284851845118373,0.10927604031376492,0.1621245587649487,-0.020583908966917558,-0.030622927798875738,0.1804962064048447,-0.07604552196006703,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p75_plain_5e6482d5.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p75_plain_5e6482d5.csv
e370_q20p7_s11p0_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.7,1.0,0.75,True,0.0541902955936017,0.10927604031376492,0.16346633590736664,-0.02031829094481734,-0.03040665408141609,0.1804962064068338,-0.07610324458272445,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p75_renorm_057e5a9f.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth0p75_renorm_057e5a9f.csv
e370_q20p7_s11p0_orth1p0_plain,q2s1_risk_constrained_recalibration,0.7,1.0,1.0,False,0.054588832698293954,0.10927604031376492,0.16386487301205888,-0.02546910571114674,-0.030762359654772115,3.8955033596024715e-11,-0.09705430152330842,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth1p0_plain_f1d2f3ec.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth1p0_plain_f1d2f3ec.csv
e370_q20p7_s11p0_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.7,1.0,1.0,True,0.054190295593601695,0.10927604031376492,0.16346633590736664,-0.02551946612679884,-0.030823186494514914,3.8955023811805344e-11,-0.09703208803541193,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p0_orth1p0_renorm_babf5dd1.csv,submission_e370_q2s1safe_e370_q20p7_s11p0_orth1p0_renorm_babf5dd1.csv
e370_q20p7_s11p06_orth0p0_plain,q2s1_risk_constrained_recalibration,0.7,1.06,0.0,False,0.0541902955936017,0.11583260273259083,0.17002289832619255,-0.007043750771328433,-0.02932868634095393,0.5917345465892875,-0.014550217569339045,-0.06320046219876742,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p0_plain_4ea546c8.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p0_plain_4ea546c8.csv
e370_q20p7_s11p06_orth0p25_plain,q2s1_risk_constrained_recalibration,0.7,1.06,0.25,False,0.05364564741405611,0.11583260273259083,0.16947825014664697,-0.011658629472000774,-0.030117319540724826,0.48227564913360227,-0.03317053835094872,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p25_plain_369af299.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p25_plain_369af299.csv
e370_q20p7_s11p06_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.7,1.06,0.25,True,0.05419029559360171,0.11583260273259083,0.17002289832619255,-0.01148857263151865,-0.030025154517262453,0.4822756491355236,-0.03317966715305634,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p25_renorm_d3e2d7f2.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p25_renorm_d3e2d7f2.csv
e370_q20p7_s11p06_orth0p5_plain,q2s1_risk_constrained_recalibration,0.7,1.06,0.5,False,0.05324708293261992,0.11583260273259083,0.16907968566521075,-0.016406630615091195,-0.0307212447226837,0.34454741323517285,-0.05407984017996342,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p5_plain_abbcc41f.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p5_plain_abbcc41f.csv
e370_q20p7_s11p06_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.7,1.06,0.5,True,0.054190295593601716,0.11583260273259083,0.17002289832619255,-0.016168021617387188,-0.03057246632659471,0.3445474132377204,-0.05410741332302075,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p5_renorm_45aaeeb3.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p5_renorm_45aaeeb3.csv
e370_q20p7_s11p06_orth0p75_plain,q2s1_risk_constrained_recalibration,0.7,1.06,0.75,False,0.05284851845118373,0.11583260273259083,0.16868112118377457,-0.02117980995111958,-0.031101517707266525,0.1804962064048447,-0.07604552196006703,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p75_plain_c72ace3c.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p75_plain_c72ace3c.csv
e370_q20p7_s11p06_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.7,1.06,0.75,True,0.0541902955936017,0.11583260273259083,0.17002289832619255,-0.020927092100152627,-0.030899693591666284,0.1804962064068338,-0.07610324458272445,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p75_renorm_3c89966f.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth0p75_renorm_3c89966f.csv
e370_q20p7_s11p06_orth1p0_plain,q2s1_risk_constrained_recalibration,0.7,1.06,1.0,False,0.054588832698293954,0.11583260273259083,0.17042143543088478,-0.02585747867596865,-0.031231448318631144,3.8955033596024715e-11,-0.09705430152330842,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth1p0_plain_199eaca4.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth1p0_plain_199eaca4.csv
e370_q20p7_s11p06_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.7,1.06,1.0,True,0.054190295593601695,0.11583260273259083,0.17002289832619255,-0.025904369567714542,-0.03128808456200035,3.8955023811805344e-11,-0.09703208803541193,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p06_orth1p0_renorm_0842e14a.csv,submission_e370_q2s1safe_e370_q20p7_s11p06_orth1p0_renorm_0842e14a.csv
e370_q20p7_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,0.7,1.15,0.0,False,0.0541902955936017,0.12566744636082963,0.17985774195443135,-0.00861424021948244,-0.030102364069305783,0.5917345465892875,-0.014550217569339045,-0.06320046219890421,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p0_plain_be3a5289.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p0_plain_be3a5289.csv
e370_q20p7_s11p15_orth0p25_plain,q2s1_risk_constrained_recalibration,0.7,1.15,0.25,False,0.05364564741405611,0.12566744636082963,0.17931309377488577,-0.012995487617644155,-0.03082374473052243,0.48227564913360227,-0.03317053835094872,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p25_plain_5064ddb3.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p25_plain_5064ddb3.csv
e370_q20p7_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.7,1.15,0.25,True,0.05419029559360171,0.12566744636082963,0.17985774195443135,-0.012833268010821084,-0.030739758379029043,0.4822756491355236,-0.03317966715305634,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p25_renorm_e42bc055.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p25_renorm_e42bc055.csv
e370_q20p7_s11p15_orth0p5_plain,q2s1_risk_constrained_recalibration,0.7,1.15,0.5,False,0.05324708293261992,0.12566744636082963,0.1789145292934496,-0.017475690895744484,-0.03137197358307938,0.34454741323517285,-0.05407984017996342,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p5_plain_99eb86de.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p5_plain_99eb86de.csv
e370_q20p7_s11p15_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.7,1.15,0.5,True,0.054190295593601716,0.12566744636082963,0.17985774195443135,-0.017250758226192254,-0.031237255979983284,0.3445474132377204,-0.05410741332302075,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p5_renorm_34a21bf7.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p5_renorm_34a21bf7.csv
e370_q20p7_s11p15_orth0p75_plain,q2s1_risk_constrained_recalibration,0.7,1.15,0.75,False,0.05284851845118373,0.12566744636082963,0.1785159648120134,-0.02196250254104211,-0.03171529316843197,0.1804962064048447,-0.07604552196006703,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p75_plain_ed531d6c.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p75_plain_ed531d6c.csv
e370_q20p7_s11p15_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.7,1.15,0.75,True,0.0541902955936017,0.12566744636082963,0.17985774195443135,-0.021728014182155295,-0.03153326338597748,0.1804962064068338,-0.07610324458272445,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p75_renorm_898b6d82.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth0p75_renorm_898b6d82.csv
e370_q20p7_s11p15_orth1p0_plain,q2s1_risk_constrained_recalibration,0.7,1.15,1.0,False,0.054588832698293954,0.12566744636082963,0.18025627905912361,-0.02635491115173001,-0.031832262372368636,3.8955033596024715e-11,-0.09705430152330842,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth1p0_plain_5e1ff0bf.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth1p0_plain_5e1ff0bf.csv
e370_q20p7_s11p15_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.7,1.15,1.0,True,0.054190295593601695,0.12566744636082963,0.17985774195443135,-0.026397080019993822,-0.03188319521232846,3.8955023811805344e-11,-0.09703208803541193,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p7_s11p15_orth1p0_renorm_c7884698.csv,submission_e370_q2s1safe_e370_q20p7_s11p15_orth1p0_renorm_c7884698.csv
e370_q20p85_s10p7_orth0p0_plain,q2s1_risk_constrained_recalibration,0.85,0.7,0.0,False,0.06580250179223064,0.07649322821963545,0.14229573001186607,0.005521942689586502,-0.02183994015690389,0.5917345466273781,-0.014615330996669661,-0.06320046219786846,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p0_plain_4e0e37fa.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p0_plain_4e0e37fa.csv
e370_q20p85_s10p7_orth0p25_plain,q2s1_risk_constrained_recalibration,0.85,0.7,0.25,False,0.06514114328849671,0.07649322821963545,0.14163437150813216,-0.00039885023558550577,-0.022981819187402903,0.48227564916733817,-0.03333155662263204,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p25_plain_8756b99f.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p25_plain_8756b99f.csv
e370_q20p85_s10p7_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.85,0.7,0.25,True,0.06580250179223064,0.07649322821963545,0.14229573001186607,-0.00020846265385184438,-0.02284397015117866,0.4822756491689205,-0.03333914726351863,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p25_renorm_900b954d.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p25_renorm_900b954d.csv
e370_q20p85_s10p7_orth0p5_plain,q2s1_risk_constrained_recalibration,0.85,0.7,0.5,False,0.06465717213246705,0.07649322821963545,0.14115040035210247,-0.0068771515781650755,-0.023916620479953632,0.3445474132610008,-0.054360705954940206,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p5_plain_3be334ee.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p5_plain_3be334ee.csv
e370_q20p85_s10p7_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.85,0.7,0.5,True,0.06580250179223063,0.07649322821963545,0.14229573001186607,-0.006582736469800084,-0.02368106623931235,0.34454741326309873,-0.05438364770999132,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p5_renorm_24001f35.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p5_renorm_24001f35.csv
e370_q20p85_s10p7_orth0p75_plain,q2s1_risk_constrained_recalibration,0.85,0.7,0.75,False,0.06417320097643739,0.07649322821963545,0.14066642919607283,-0.013684345660261306,-0.02453539793562181,0.18049620641902084,-0.07645883970345747,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p75_plain_f590dfb4.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p75_plain_f590dfb4.csv
e370_q20p85_s10p7_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.85,0.7,0.75,True,0.06580250179223064,0.07649322821963545,0.1422957300118661,-0.013333437353503291,-0.02420393293760395,0.18049620642065878,-0.07650688784461382,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p75_renorm_9856d67a.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth0p75_renorm_9856d67a.csv
e370_q20p85_s10p7_orth1p0_plain,q2s1_risk_constrained_recalibration,0.85,0.7,1.0,False,0.06628643970507123,0.07649322821963545,0.14277966792470667,-0.020493424503753282,-0.024752580749068984,3.895486694181042e-11,-0.09759038634077298,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth1p0_plain_d500c987.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth1p0_plain_d500c987.csv
e370_q20p85_s10p7_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.85,0.7,1.0,True,0.06580250179223064,0.07649322821963545,0.14229573001186607,-0.02057259473102825,-0.024848204954536428,3.895490753234869e-11,-0.09757188950430569,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p7_orth1p0_renorm_7d36f951.csv,submission_e370_q2s1safe_e370_q20p85_s10p7_orth1p0_renorm_7d36f951.csv
e370_q20p85_s10p85_orth0p0_plain,q2s1_risk_constrained_recalibration,0.85,0.85,0.0,False,0.06580250179223064,0.09288463426670018,0.15868713605893084,0.0015200532656059848,-0.02447231378979425,0.5917345466273781,-0.014615330996669661,-0.06320046219833558,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p0_plain_1c91f263.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p0_plain_1c91f263.csv
e370_q20p85_s10p85_orth0p25_plain,q2s1_risk_constrained_recalibration,0.85,0.85,0.25,False,0.06514114328849671,0.09288463426670018,0.15802577755519692,-0.00409802475194692,-0.02554913005474321,0.48227564916733817,-0.03333155662263204,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p25_plain_f554a3ac.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p25_plain_f554a3ac.csv
e370_q20p85_s10p85_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.85,0.85,0.25,True,0.06580250179223064,0.09288463426670018,0.1586871360589308,-0.0039051101771590824,-0.025420492234416347,0.4822756491689205,-0.03333914726351863,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p25_renorm_61be0ff6.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p25_renorm_61be0ff6.csv
e370_q20p85_s10p85_orth0p5_plain,q2s1_risk_constrained_recalibration,0.85,0.85,0.5,False,0.06465717213246705,0.09288463426670018,0.15754180639916726,-0.01011322655585522,-0.026411578995177435,0.3445474132610008,-0.054360705954940206,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p5_plain_39c97b73.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p5_plain_39c97b73.csv
e370_q20p85_s10p85_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.85,0.85,0.5,True,0.06580250179223063,0.09288463426670018,0.15868713605893087,-0.009824131044896536,-0.026195883854986564,0.34454741326309873,-0.05438364770999132,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p5_renorm_c0e7c28d.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p5_renorm_c0e7c28d.csv
e370_q20p85_s10p85_orth0p75_plain,q2s1_risk_constrained_recalibration,0.85,0.85,0.75,False,0.06417320097643739,0.09288463426670018,0.1570578352431376,-0.016329957737467895,-0.026972948642489274,0.18049620641902084,-0.07645883970345747,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p75_plain_5a7df012.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p75_plain_5a7df012.csv
e370_q20p85_s10p85_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.85,0.85,0.75,True,0.06580250179223064,0.09288463426670018,0.15868713605893087,-0.015997785844114477,-0.026673180525071578,0.18049620642065878,-0.07650688784461382,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p75_renorm_cbabb9e4.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth0p75_renorm_cbabb9e4.csv
e370_q20p85_s10p85_orth1p0_plain,q2s1_risk_constrained_recalibration,0.85,0.85,1.0,False,0.06628643970507123,0.09288463426670018,0.15917107397177144,-0.022493373046132303,-0.02716817935080402,3.895486694181042e-11,-0.09759038634077298,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth1p0_plain_c303820a.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth1p0_plain_c303820a.csv
e370_q20p85_s10p85_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.85,0.85,1.0,True,0.06580250179223064,0.09288463426670018,0.15868713605893087,-0.022564294806309004,-0.027253840807109644,3.895490753234869e-11,-0.09757188950430569,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s10p85_orth1p0_renorm_2f0e19f8.csv,submission_e370_q2s1safe_e370_q20p85_s10p85_orth1p0_renorm_2f0e19f8.csv
e370_q20p85_s11p0_orth0p0_plain,q2s1_risk_constrained_recalibration,0.85,1.0,0.0,False,0.06580250179223064,0.10927604031376492,0.17507854210599558,-0.0018944815730693484,-0.026535801114698197,0.5917345466273781,-0.014615330996669661,-0.06320046219866256,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p0_plain_60c51354.csv,submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p0_plain_60c51354.csv
e370_q20p85_s11p0_orth0p25_plain,q2s1_risk_constrained_recalibration,0.85,1.0,0.25,False,0.06514114328849671,0.10927604031376492,0.17441718360226166,-0.007169144586814183,-0.027517775119328347,0.48227564916733817,-0.03333155662263204,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p25_plain_3c9e7fd5.csv,submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p25_plain_3c9e7fd5.csv
e370_q20p85_s11p0_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.85,1.0,0.25,True,0.06580250179223064,0.10927604031376492,0.17507854210599555,-0.006981003212949253,-0.027401510238677502,0.4822756491689205,-0.03333914726351863,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p25_renorm_22a365fb.csv,submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p25_renorm_22a365fb.csv
e370_q20p85_s11p0_orth0p5_plain,q2s1_risk_constrained_recalibration,0.85,1.0,0.5,False,0.06465717213246705,0.10927604031376492,0.173933212446232,-0.012720907535185899,-0.028289924703580657,0.3445474132610008,-0.054360705954940206,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p5_plain_a2bfdf85.csv,submission_e370_q2s1safe_e370_q20p85_s11p0_orth0p5_plain_a2bfdf85.csv
