target,view_id,split,policy,mode,rep,null_delta
S1,family_story,subject,abs_q75,row,6,0.0036066523224037583
S1,family_story,subject,abs_q75,row,7,0.00027211785752123685
S1,family_story,subject,abs_q75,row,8,0.0006224516028042748
S1,family_story,subject,abs_q75,row,9,0.0019546277484888686
S1,family_story,subject,abs_q75,subject,0,0.002848340981937425
S1,family_story,subject,abs_q75,subject,1,0.007398408973855464
S1,family_story,subject,abs_q75,subject,2,0.00205600045088572
S1,family_story,subject,abs_q75,subject,3,-0.0008823063709044732
S1,family_story,subject,abs_q75,subject,4,0.0036483800096183128
S1,family_story,subject,abs_q75,subject,5,-0.005503950808681046
S1,family_story,subject,abs_q75,subject,6,0.003461099510303378
S1,family_story,subject,abs_q75,subject,7,0.0013499053720290588
S1,family_story,subject,abs_q75,subject,8,0.003447341406876858
S1,family_story,subject,abs_q75,subject,9,0.00182571568476253
S1,family_story,subject,abs_q75,dateblock,0,-0.004752646585852727
S1,family_story,subject,abs_q75,dateblock,1,0.0019350755827427513
S1,family_story,subject,abs_q75,dateblock,2,0.004067898680038762
S1,family_story,subject,abs_q75,dateblock,3,-0.00046903379999851946
S1,family_story,subject,abs_q75,dateblock,4,0.004923246001978909
S1,family_story,subject,abs_q75,dateblock,5,0.0016408010607551482
S1,family_story,subject,abs_q75,dateblock,6,0.00304138804250087
S1,family_story,subject,abs_q75,dateblock,7,-0.0010152830278853386
S1,family_story,subject,abs_q75,dateblock,8,0.005082303210409478
S1,family_story,subject,abs_q75,dateblock,9,0.015634571459767876
S1,family_story,subject,abs_q85,row,0,-0.0008394215135668626
S1,family_story,subject,abs_q85,row,1,0.0016195099670573976
S1,family_story,subject,abs_q85,row,2,-0.0038677430255658063
S1,family_story,subject,abs_q85,row,3,0.0038418805601661
S1,family_story,subject,abs_q85,row,4,0.002800282948941857
S1,family_story,subject,abs_q85,row,5,0.0031044076519930464
S1,family_story,subject,abs_q85,row,6,0.0025161177096681975
S1,family_story,subject,abs_q85,row,7,0.0029391070430445643
S1,family_story,subject,abs_q85,row,8,0.004884442063491146
S1,family_story,subject,abs_q85,row,9,0.0012100998998304524
S1,family_story,subject,abs_q85,subject,0,-0.004050746749383549
S1,family_story,subject,abs_q85,subject,1,-0.0003954353523462073
S1,family_story,subject,abs_q85,subject,2,0.0019233058638148393
S1,family_story,subject,abs_q85,subject,3,0.004928748320398468
S1,family_story,subject,abs_q85,subject,4,0.003010449862055009
S1,family_story,subject,abs_q85,subject,5,-0.0002842713251688389
S1,family_story,subject,abs_q85,subject,6,0.0011054307571169986
S1,family_story,subject,abs_q85,subject,7,0.0008641524992351046
S1,family_story,subject,abs_q85,subject,8,0.0027255799394001468
S1,family_story,subject,abs_q85,subject,9,0.0040142680896867455
S1,family_story,subject,abs_q85,dateblock,0,0.006511871988692741
S1,family_story,subject,abs_q85,dateblock,1,-0.001295979311173645
S1,family_story,subject,abs_q85,dateblock,2,-0.00304515163933905
S1,family_story,subject,abs_q85,dateblock,3,0.0016643537926471774
S1,family_story,subject,abs_q85,dateblock,4,0.004566159515067447
S1,family_story,subject,abs_q85,dateblock,5,0.004438215350819008
S1,family_story,subject,abs_q85,dateblock,6,0.008642268964735855
S1,family_story,subject,abs_q85,dateblock,7,-0.0011019940560413888
S1,family_story,subject,abs_q85,dateblock,8,-0.0017825014978791742
S1,family_story,subject,abs_q85,dateblock,9,-0.00043875822214656246
S1,family_story,subject,abs_q92,row,0,0.00111392022810064
S1,family_story,subject,abs_q92,row,1,-0.004625693434094358
S1,family_story,subject,abs_q92,row,2,0.0035965700409754664
S1,family_story,subject,abs_q92,row,3,0.0028876138719499123
S1,family_story,subject,abs_q92,row,4,0.0005266202687576049
S1,family_story,subject,abs_q92,row,5,-0.0019257006271454769
S1,family_story,subject,abs_q92,row,6,0.001999019133018476
S1,family_story,subject,abs_q92,row,7,0.007163477734968504
S1,family_story,subject,abs_q92,row,8,0.004291683835676352
S1,family_story,subject,abs_q92,row,9,0.0004949588242719738
S1,family_story,subject,abs_q92,subject,0,0.002556066648779387
S1,family_story,subject,abs_q92,subject,1,0.005595599748880686
S1,family_story,subject,abs_q92,subject,2,-0.003388904741841614
S1,family_story,subject,abs_q92,subject,3,0.00606916046106365
S1,family_story,subject,abs_q92,subject,4,0.002753754651632745
S1,family_story,subject,abs_q92,subject,5,0.004998845096575999
S1,family_story,subject,abs_q92,subject,6,0.001748241349072921
S1,family_story,subject,abs_q92,subject,7,0.00112584104127611
S1,family_story,subject,abs_q92,subject,8,0.002178988437528395
S1,family_story,subject,abs_q92,subject,9,0.0017035700414248511
S1,family_story,subject,abs_q92,dateblock,0,-0.0026385548840143214
S1,family_story,subject,abs_q92,dateblock,1,0.009353902574321449
S1,family_story,subject,abs_q92,dateblock,2,0.00123464635825421
S1,family_story,subject,abs_q92,dateblock,3,0.003602543935504743
S1,family_story,subject,abs_q92,dateblock,4,-0.0009132746002676884
S1,family_story,subject,abs_q92,dateblock,5,0.0003225995828968209
S1,family_story,subject,abs_q92,dateblock,6,0.0034616314099220613
S1,family_story,subject,abs_q92,dateblock,7,-0.002955120231758368
S1,family_story,subject,abs_q92,dateblock,8,0.003948466411252127
S1,family_story,subject,abs_q92,dateblock,9,0.0010632152446452547
S1,family_story,subject,pos_q80,row,0,0.00041460810940696646
S1,family_story,subject,pos_q80,row,1,0.0007429210545389919
S1,family_story,subject,pos_q80,row,2,-0.0013674604993967332
S1,family_story,subject,pos_q80,row,3,0.0034879593246585072
S1,family_story,subject,pos_q80,row,4,1.8693238847844462e-05
S1,family_story,subject,pos_q80,row,5,0.0014276901934109354
S1,family_story,subject,pos_q80,row,6,-0.00899525496931941
S1,family_story,subject,pos_q80,row,7,0.004464772896672131
S1,family_story,subject,pos_q80,row,8,-0.003333990295893652
S1,family_story,subject,pos_q80,row,9,0.0012039923409884468
S1,family_story,subject,pos_q80,subject,0,0.0006369859939459044
S1,family_story,subject,pos_q80,subject,1,0.002750300447945775
S1,family_story,subject,pos_q80,subject,2,0.003132143666501941
S1,family_story,subject,pos_q80,subject,3,0.0022558423257871274
S1,family_story,subject,pos_q80,subject,4,0.002683391910635602
S1,family_story,subject,pos_q80,subject,5,0.00046531646473213506
S1,family_story,subject,pos_q80,subject,6,0.0014008346955092232
S1,family_story,subject,pos_q80,subject,7,-0.004884417745208758
S1,family_story,subject,pos_q80,subject,8,0.001367442828428933
S1,family_story,subject,pos_q80,subject,9,0.0016148704256589985
S1,family_story,subject,pos_q80,dateblock,0,0.0029286684777285465
S1,family_story,subject,pos_q80,dateblock,1,-0.001230656650269446
S1,family_story,subject,pos_q80,dateblock,2,0.0025888525668935625
S1,family_story,subject,pos_q80,dateblock,3,0.004070326921041922
S1,family_story,subject,pos_q80,dateblock,4,0.0012511773263097492
S1,family_story,subject,pos_q80,dateblock,5,0.00401002188104993
S1,family_story,subject,pos_q80,dateblock,6,0.010197650444803474
S1,family_story,subject,pos_q80,dateblock,7,0.001637814716125341
S1,family_story,subject,pos_q80,dateblock,8,-5.358252729747992e-05
S1,family_story,subject,pos_q80,dateblock,9,0.005148156290375128
S1,family_story,subject,pos_q90,row,0,0.0020083499652457926
S1,family_story,subject,pos_q90,row,1,0.0018789023086694945
S1,family_story,subject,pos_q90,row,2,0.0036694569783782827
S1,family_story,subject,pos_q90,row,3,0.00012933676140702843
S1,family_story,subject,pos_q90,row,4,0.00037507551610849177
S1,family_story,subject,pos_q90,row,5,0.006946546778859863
S1,family_story,subject,pos_q90,row,6,0.0007646190511213513
S1,family_story,subject,pos_q90,row,7,0.005491498640791459
S1,family_story,subject,pos_q90,row,8,0.00030200708519112496
S1,family_story,subject,pos_q90,row,9,-0.0001924568152572581
S1,family_story,subject,pos_q90,subject,0,0.0011330818914550012
S1,family_story,subject,pos_q90,subject,1,0.0014839269677738853
S1,family_story,subject,pos_q90,subject,2,0.0023217404533311115
S1,family_story,subject,pos_q90,subject,3,0.0014018700377383952
S1,family_story,subject,pos_q90,subject,4,0.0008101005982283915
S1,family_story,subject,pos_q90,subject,5,0.00012537467664708313
S1,family_story,subject,pos_q90,subject,6,-0.0019607132189610743
S1,family_story,subject,pos_q90,subject,7,0.0022147098209521765
S1,family_story,subject,pos_q90,subject,8,-0.0005711828756238546
S1,family_story,subject,pos_q90,subject,9,0.00025263557540233794
S1,family_story,subject,pos_q90,dateblock,0,0.009376149846963111
S1,family_story,subject,pos_q90,dateblock,1,0.0005766863946693457
S1,family_story,subject,pos_q90,dateblock,2,-0.00437885904594848
S1,family_story,subject,pos_q90,dateblock,3,0.01518061773817081
S1,family_story,subject,pos_q90,dateblock,4,9.779854112379471e-05
S1,family_story,subject,pos_q90,dateblock,5,0.004264541869875127
S1,family_story,subject,pos_q90,dateblock,6,0.000854551056818087
S1,family_story,subject,pos_q90,dateblock,7,0.0006204106053968594
S1,family_story,subject,pos_q90,dateblock,8,0.0016092464928623151
S1,family_story,subject,pos_q90,dateblock,9,0.002102391311726848
S1,family_story,subject,neg_q80,row,0,0.0005179146749396679
S1,family_story,subject,neg_q80,row,1,0.0012399801448761405
S1,family_story,subject,neg_q80,row,2,0.00034140682072103523
S1,family_story,subject,neg_q80,row,3,0.003060333730521392
S1,family_story,subject,neg_q80,row,4,-0.001901522733624983
S1,family_story,subject,neg_q80,row,5,0.0009980083115805893
S1,family_story,subject,neg_q80,row,6,0.00558368836052503
S1,family_story,subject,neg_q80,row,7,0.0023584085338047567
S1,family_story,subject,neg_q80,row,8,0.002156057840162373
S1,family_story,subject,neg_q80,row,9,-0.0002402294084741241
S1,family_story,subject,neg_q80,subject,0,-0.00022689354477178902
S1,family_story,subject,neg_q80,subject,1,0.011334426342174964
S1,family_story,subject,neg_q80,subject,2,0.0025363809817703364
S1,family_story,subject,neg_q80,subject,3,-5.0348514313736104e-05
S1,family_story,subject,neg_q80,subject,4,-0.0018476593097205285
S1,family_story,subject,neg_q80,subject,5,-0.015425254140951083
S1,family_story,subject,neg_q80,subject,6,0.0008575338874293736
S1,family_story,subject,neg_q80,subject,7,-0.0005009154112922687
S1,family_story,subject,neg_q80,subject,8,-7.94700154861383e-05
S1,family_story,subject,neg_q80,subject,9,-0.00028923666646851753
S1,family_story,subject,neg_q80,dateblock,0,0.0032057127149182074
S1,family_story,subject,neg_q80,dateblock,1,-0.008259374450433343
S1,family_story,subject,neg_q80,dateblock,2,-0.005837055190632379
S1,family_story,subject,neg_q80,dateblock,3,0.0027732961778302867
S1,family_story,subject,neg_q80,dateblock,4,-0.003254427384746572
S1,family_story,subject,neg_q80,dateblock,5,0.003854839303753632
S1,family_story,subject,neg_q80,dateblock,6,0.01748216056610563
S1,family_story,subject,neg_q80,dateblock,7,0.00412240131254471
S1,family_story,subject,neg_q80,dateblock,8,-0.0032158108410152986
S1,family_story,subject,neg_q80,dateblock,9,-0.0016315967108240237
S1,family_story,subject,neg_q90,row,0,0.003234454407617271
S1,family_story,subject,neg_q90,row,1,0.0004291624965826468
S1,family_story,subject,neg_q90,row,2,0.0008729823469517672
S1,family_story,subject,neg_q90,row,3,0.005757568358274567
S1,family_story,subject,neg_q90,row,4,0.004222751947125625
S1,family_story,subject,neg_q90,row,5,-0.003050565443901254
S1,family_story,subject,neg_q90,row,6,0.004327391218180043
S1,family_story,subject,neg_q90,row,7,-0.0032277111291639793
S1,family_story,subject,neg_q90,row,8,0.003307155414052465
S1,family_story,subject,neg_q90,row,9,0.003984608440458448
S1,family_story,subject,neg_q90,subject,0,0.0020730744453263394
S1,family_story,subject,neg_q90,subject,1,0.0039017603282119895
S1,family_story,subject,neg_q90,subject,2,0.0017599987551960572
S1,family_story,subject,neg_q90,subject,3,0.0031918210919997803
S1,family_story,subject,neg_q90,subject,4,-0.002541936114932364
S1,family_story,subject,neg_q90,subject,5,0.00227215932874969
S1,family_story,subject,neg_q90,subject,6,0.005499632894496065
S1,family_story,subject,neg_q90,subject,7,0.004151687821635552
S1,family_story,subject,neg_q90,subject,8,0.00904424656446734
S1,family_story,subject,neg_q90,subject,9,0.0042166324121087895
S1,family_story,subject,neg_q90,dateblock,0,0.004383246320799006
S1,family_story,subject,neg_q90,dateblock,1,0.005989645116194708
S1,family_story,subject,neg_q90,dateblock,2,-0.00235368977980821
S1,family_story,subject,neg_q90,dateblock,3,-0.004663558451155181
S1,family_story,subject,neg_q90,dateblock,4,0.00927955423781901
S1,family_story,subject,neg_q90,dateblock,5,0.010923030970861669
S1,family_story,subject,neg_q90,dateblock,6,0.015557587431340725
S1,family_story,subject,neg_q90,dateblock,7,0.002922524863397946
S1,family_story,subject,neg_q90,dateblock,8,0.0031884478990291676
S1,family_story,subject,neg_q90,dateblock,9,0.0010907436656160119
S1,family_story,subject,blockabs_q65,row,0,-0.009588389549885501
S1,family_story,subject,blockabs_q65,row,1,0.0005164117037058658
S1,family_story,subject,blockabs_q65,row,2,0.0020183582309412085
S1,family_story,subject,blockabs_q65,row,3,0.001575639675785001
S1,family_story,subject,blockabs_q65,row,4,0.0019646147603021857
S1,family_story,subject,blockabs_q65,row,5,0.0010074494303378145
S1,family_story,subject,blockabs_q65,row,6,0.0012666447579650075
S1,family_story,subject,blockabs_q65,row,7,0.006358199434777001
S1,family_story,subject,blockabs_q65,row,8,0.004506944994959405
S1,family_story,subject,blockabs_q65,row,9,-0.0010987475491305299
S1,family_story,subject,blockabs_q65,subject,0,-0.003570075459723432
S1,family_story,subject,blockabs_q65,subject,1,0.004983454818349831
S1,family_story,subject,blockabs_q65,subject,2,-0.0012036921985916216
S1,family_story,subject,blockabs_q65,subject,3,0.004397333244348101
S1,family_story,subject,blockabs_q65,subject,4,0.00033729657760861453
S1,family_story,subject,blockabs_q65,subject,5,0.0027559698781054465
S1,family_story,subject,blockabs_q65,subject,6,0.002073104490794453
S1,family_story,subject,blockabs_q65,subject,7,-0.00094363782243434
S1,family_story,subject,blockabs_q65,subject,8,0.005211828230014537
S1,family_story,subject,blockabs_q65,subject,9,0.0038952301514427745
S1,family_story,subject,blockabs_q65,dateblock,0,0.005120137393372914
S1,family_story,subject,blockabs_q65,dateblock,1,0.0018808812669967034
S1,family_story,subject,blockabs_q65,dateblock,2,0.0010655966487794766
S1,family_story,subject,blockabs_q65,dateblock,3,0.005845818998012731
S1,family_story,subject,blockabs_q65,dateblock,4,0.004553892535219983
S1,family_story,subject,blockabs_q65,dateblock,5,0.010910866835214028
S1,family_story,subject,blockabs_q65,dateblock,6,0.001232003035507856
S1,family_story,subject,blockabs_q65,dateblock,7,0.0011529972322171789
S1,family_story,subject,blockabs_q65,dateblock,8,0.009286480074194192
S1,family_story,subject,blockabs_q65,dateblock,9,0.00401896284288672
S1,family_story,subject,blockabs_q80,row,0,0.004908601112940891
S1,family_story,subject,blockabs_q80,row,1,-0.0044899210005758805
S1,family_story,subject,blockabs_q80,row,2,0.0007925978032071734
S1,family_story,subject,blockabs_q80,row,3,0.0010814068181480563
S1,family_story,subject,blockabs_q80,row,4,0.006922237763303141
S1,family_story,subject,blockabs_q80,row,5,0.004034436655928286
S1,family_story,subject,blockabs_q80,row,6,0.0013587524242628657
S1,family_story,subject,blockabs_q80,row,7,0.0009752479820822613
S1,family_story,subject,blockabs_q80,row,8,0.004427074546811127
S1,family_story,subject,blockabs_q80,row,9,-0.0034695128868724723
S1,family_story,subject,blockabs_q80,subject,0,0.0029759840577225916
S1,family_story,subject,blockabs_q80,subject,1,0.0018207574643002156
S1,family_story,subject,blockabs_q80,subject,2,-0.0012572751951622774
S1,family_story,subject,blockabs_q80,subject,3,0.0004654560016574827
S1,family_story,subject,blockabs_q80,subject,4,0.0015894528752606885
S1,family_story,subject,blockabs_q80,subject,5,0.002515344996675384
S1,family_story,subject,blockabs_q80,subject,6,-0.0003507476617005123
S1,family_story,subject,blockabs_q80,subject,7,0.0013477065297823332
S1,family_story,subject,blockabs_q80,subject,8,0.00808283607937077
S1,family_story,subject,blockabs_q80,subject,9,0.0009943384875936712
S1,family_story,subject,blockabs_q80,dateblock,0,0.0014156988417007854
S1,family_story,subject,blockabs_q80,dateblock,1,0.0023471380858451907
S1,family_story,subject,blockabs_q80,dateblock,2,0.0036666706177910235
S1,family_story,subject,blockabs_q80,dateblock,3,0.0009368825297674244
S1,family_story,subject,blockabs_q80,dateblock,4,0.0020122554361995393
S1,family_story,subject,blockabs_q80,dateblock,5,0.005028471810377022
S1,family_story,subject,blockabs_q80,dateblock,6,0.002846715841735792
S1,family_story,subject,blockabs_q80,dateblock,7,0.003756335499883079
S1,family_story,subject,blockabs_q80,dateblock,8,-0.0020221478592360453
S1,family_story,subject,blockabs_q80,dateblock,9,0.013356866404323098
Q3,family,dateblock,abs_q75,row,0,-0.00016250830994968268
Q3,family,dateblock,abs_q75,row,1,0.01001575996127313
Q3,family,dateblock,abs_q75,row,2,-0.003605566263153892
Q3,family,dateblock,abs_q75,row,3,0.0019596541713938764
Q3,family,dateblock,abs_q75,row,4,0.005100266959863764
Q3,family,dateblock,abs_q75,row,5,0.0026653198419303026
Q3,family,dateblock,abs_q75,row,6,-0.0005764665600402896
Q3,family,dateblock,abs_q75,row,7,0.0017741500361317941
Q3,family,dateblock,abs_q75,row,8,0.0020249992188615673
Q3,family,dateblock,abs_q75,row,9,0.00857302780576108
Q3,family,dateblock,abs_q75,subject,0,0.002632588199005692
Q3,family,dateblock,abs_q75,subject,1,-0.0008173450432589213
Q3,family,dateblock,abs_q75,subject,2,0.002510577628656807
Q3,family,dateblock,abs_q75,subject,3,0.00329784098802155
Q3,family,dateblock,abs_q75,subject,4,-9.427096329750473e-05
Q3,family,dateblock,abs_q75,subject,5,0.0037381030481923316
Q3,family,dateblock,abs_q75,subject,6,0.008331509580888352
Q3,family,dateblock,abs_q75,subject,7,-0.005749878613470316
Q3,family,dateblock,abs_q75,subject,8,0.0014055185862238417
Q3,family,dateblock,abs_q75,subject,9,0.0027883817275893286
Q3,family,dateblock,abs_q75,dateblock,0,-0.0005307256809669036
Q3,family,dateblock,abs_q75,dateblock,1,-0.003644943008119461
Q3,family,dateblock,abs_q75,dateblock,2,0.004130691246188256
Q3,family,dateblock,abs_q75,dateblock,3,0.0019166908351645473
Q3,family,dateblock,abs_q75,dateblock,4,0.0007817565178757091
Q3,family,dateblock,abs_q75,dateblock,5,-0.00570421719547598
Q3,family,dateblock,abs_q75,dateblock,6,0.004244758031680784
Q3,family,dateblock,abs_q75,dateblock,7,0.0021144473958213394
Q3,family,dateblock,abs_q75,dateblock,8,0.0008987769700256054
Q3,family,dateblock,abs_q75,dateblock,9,-0.009583165229702484
Q3,family,dateblock,abs_q85,row,0,-0.006089698449982195
Q3,family,dateblock,abs_q85,row,1,0.000821616330299979
Q3,family,dateblock,abs_q85,row,2,0.001613214872327573
Q3,family,dateblock,abs_q85,row,3,0.0071246874638529745
Q3,family,dateblock,abs_q85,row,4,0.0013897605794486179
Q3,family,dateblock,abs_q85,row,5,0.005075989133692005
Q3,family,dateblock,abs_q85,row,6,0.0027816538965638182
Q3,family,dateblock,abs_q85,row,7,-0.0025468469597483834
Q3,family,dateblock,abs_q85,row,8,0.004399396915955811
Q3,family,dateblock,abs_q85,row,9,0.0014533026037686358
Q3,family,dateblock,abs_q85,subject,0,0.0010188871766010354
Q3,family,dateblock,abs_q85,subject,1,0.000788216483992743
Q3,family,dateblock,abs_q85,subject,2,-0.00010439362174829991
Q3,family,dateblock,abs_q85,subject,3,0.0018512658452609632
Q3,family,dateblock,abs_q85,subject,4,0.0025963245090638853
Q3,family,dateblock,abs_q85,subject,5,0.0008377459079736971
Q3,family,dateblock,abs_q85,subject,6,-0.000683660021620569
Q3,family,dateblock,abs_q85,subject,7,0.0024509331251016953
Q3,family,dateblock,abs_q85,subject,8,0.002289183751965851
Q3,family,dateblock,abs_q85,subject,9,0.002203621482652851
Q3,family,dateblock,abs_q85,dateblock,0,0.0027970901200254916
Q3,family,dateblock,abs_q85,dateblock,1,-0.008655588747133347
Q3,family,dateblock,abs_q85,dateblock,2,0.001125566385242971
Q3,family,dateblock,abs_q85,dateblock,3,9.454918086937436e-05
Q3,family,dateblock,abs_q85,dateblock,4,-0.00029298056144100304
Q3,family,dateblock,abs_q85,dateblock,5,0.002071867173039421
Q3,family,dateblock,abs_q85,dateblock,6,0.0008783127884455233
Q3,family,dateblock,abs_q85,dateblock,7,0.003635904724656136
Q3,family,dateblock,abs_q85,dateblock,8,0.0016552938769962555
Q3,family,dateblock,abs_q85,dateblock,9,0.0013914412886958383
Q3,family,dateblock,abs_q92,row,0,0.005525222130931096
Q3,family,dateblock,abs_q92,row,1,0.0020561807722732084
Q3,family,dateblock,abs_q92,row,2,0.0006729921391972482
Q3,family,dateblock,abs_q92,row,3,0.009336761376900093
Q3,family,dateblock,abs_q92,row,4,0.006244210851664711
Q3,family,dateblock,abs_q92,row,5,0.003020155629700816
Q3,family,dateblock,abs_q92,row,6,0.0038057633835824056
Q3,family,dateblock,abs_q92,row,7,0.002185991970687806
Q3,family,dateblock,abs_q92,row,8,0.00022100951551062842
Q3,family,dateblock,abs_q92,row,9,-0.0021846849938557122
Q3,family,dateblock,abs_q92,subject,0,0.0017436608773214735
Q3,family,dateblock,abs_q92,subject,1,-0.0007608463259216602
Q3,family,dateblock,abs_q92,subject,2,0.002236951303190904
Q3,family,dateblock,abs_q92,subject,3,0.0019394321205167264
Q3,family,dateblock,abs_q92,subject,4,0.0022824509307849405
Q3,family,dateblock,abs_q92,subject,5,-0.0004482988152790801
Q3,family,dateblock,abs_q92,subject,6,0.002959920004814265
Q3,family,dateblock,abs_q92,subject,7,0.005815308211853831
Q3,family,dateblock,abs_q92,subject,8,0.004606136498446545
Q3,family,dateblock,abs_q92,subject,9,0.0008801384565740866
Q3,family,dateblock,abs_q92,dateblock,0,0.001814446952724147
Q3,family,dateblock,abs_q92,dateblock,1,-0.0006929192846724108
Q3,family,dateblock,abs_q92,dateblock,2,0.002093185360313221
Q3,family,dateblock,abs_q92,dateblock,3,0.002958501686968207
Q3,family,dateblock,abs_q92,dateblock,4,0.011681988065489368
Q3,family,dateblock,abs_q92,dateblock,5,0.00571772633917822
Q3,family,dateblock,abs_q92,dateblock,6,0.0011192974566429648
Q3,family,dateblock,abs_q92,dateblock,7,0.0015747724956400866
Q3,family,dateblock,abs_q92,dateblock,8,0.002657446047868217
Q3,family,dateblock,abs_q92,dateblock,9,0.013092910074096964
Q3,family,dateblock,pos_q80,row,0,-0.00861796358447231
Q3,family,dateblock,pos_q80,row,1,0.0018849407700075593
Q3,family,dateblock,pos_q80,row,2,0.0013420577151940227
Q3,family,dateblock,pos_q80,row,3,-0.0010504380023438342
Q3,family,dateblock,pos_q80,row,4,0.0012969181730361212
Q3,family,dateblock,pos_q80,row,5,-0.0005267841198831613
Q3,family,dateblock,pos_q80,row,6,0.0013369257972725146
Q3,family,dateblock,pos_q80,row,7,-0.0006463729709784705
Q3,family,dateblock,pos_q80,row,8,-0.0022234599170447567
Q3,family,dateblock,pos_q80,row,9,0.002899362780988235
Q3,family,dateblock,pos_q80,subject,0,0.005310898266155828
Q3,family,dateblock,pos_q80,subject,1,0.006718809271793691
Q3,family,dateblock,pos_q80,subject,2,0.0004650831689401169
Q3,family,dateblock,pos_q80,subject,3,0.002142945422977327
Q3,family,dateblock,pos_q80,subject,4,0.0011854777430699848
Q3,family,dateblock,pos_q80,subject,5,0.0038979574287811847
Q3,family,dateblock,pos_q80,subject,6,-0.0002557619810007461
Q3,family,dateblock,pos_q80,subject,7,0.0020374639013052143
Q3,family,dateblock,pos_q80,subject,8,0.006349608743790092
Q3,family,dateblock,pos_q80,subject,9,0.0038624087743074353
Q3,family,dateblock,pos_q80,dateblock,0,0.0029798464476911146
Q3,family,dateblock,pos_q80,dateblock,1,0.003149385862503462
Q3,family,dateblock,pos_q80,dateblock,2,0.006802192532303408
Q3,family,dateblock,pos_q80,dateblock,3,0.004168033314653097
Q3,family,dateblock,pos_q80,dateblock,4,-0.0052967705474625815
Q3,family,dateblock,pos_q80,dateblock,5,-0.0010507692924806022
Q3,family,dateblock,pos_q80,dateblock,6,-0.005924571137260526
Q3,family,dateblock,pos_q80,dateblock,7,0.0011907039821187348
Q3,family,dateblock,pos_q80,dateblock,8,0.0017088627047584515
Q3,family,dateblock,pos_q80,dateblock,9,-0.001755687226508873
Q3,family,dateblock,pos_q90,row,0,-0.0007058357814702099
Q3,family,dateblock,pos_q90,row,1,0.003669686264797689
Q3,family,dateblock,pos_q90,row,2,0.0007079202762642067
Q3,family,dateblock,pos_q90,row,3,0.0022894610435337803
Q3,family,dateblock,pos_q90,row,4,0.0012100174055162949
Q3,family,dateblock,pos_q90,row,5,0.0012242159639914707
Q3,family,dateblock,pos_q90,row,6,-0.0009310345520848751
Q3,family,dateblock,pos_q90,row,7,0.0011246869142671478
Q3,family,dateblock,pos_q90,row,8,0.004335833484652274
Q3,family,dateblock,pos_q90,row,9,0.0024061242421051787
Q3,family,dateblock,pos_q90,subject,0,0.007569985828682291
Q3,family,dateblock,pos_q90,subject,1,0.001034961096469611
Q3,family,dateblock,pos_q90,subject,2,0.0003952763364570844
Q3,family,dateblock,pos_q90,subject,3,0.0006184524093463262
Q3,family,dateblock,pos_q90,subject,4,0.006936165901075264
Q3,family,dateblock,pos_q90,subject,5,0.002503019839371068
Q3,family,dateblock,pos_q90,subject,6,0.005013569169459942
Q3,family,dateblock,pos_q90,subject,7,0.00027704161451802545
Q3,family,dateblock,pos_q90,subject,8,0.003324795875645603
Q3,family,dateblock,pos_q90,subject,9,0.0012064629728992804
Q3,family,dateblock,pos_q90,dateblock,0,0.0009976942446328074
Q3,family,dateblock,pos_q90,dateblock,1,-0.0017822487362828543
Q3,family,dateblock,pos_q90,dateblock,2,0.0007138680632590155
Q3,family,dateblock,pos_q90,dateblock,3,0.00040942940378418946
Q3,family,dateblock,pos_q90,dateblock,4,0.0021774231737131666
Q3,family,dateblock,pos_q90,dateblock,5,0.000391839879983924
Q3,family,dateblock,pos_q90,dateblock,6,0.0017445190389444587
Q3,family,dateblock,pos_q90,dateblock,7,-0.001519550640467049
Q3,family,dateblock,pos_q90,dateblock,8,0.0028712797108968457
Q3,family,dateblock,pos_q90,dateblock,9,-0.003552027133689406
Q3,family,dateblock,neg_q80,row,0,-0.001114264804820131
Q3,family,dateblock,neg_q80,row,1,0.004498723114686465
Q3,family,dateblock,neg_q80,row,2,-0.00705674759260233
Q3,family,dateblock,neg_q80,row,3,0.00418174480336031
Q3,family,dateblock,neg_q80,row,4,0.0018907704406745385
Q3,family,dateblock,neg_q80,row,5,0.0031598145984819137
Q3,family,dateblock,neg_q80,row,6,0.003045937801056664
Q3,family,dateblock,neg_q80,row,7,0.0024903942373517562
Q3,family,dateblock,neg_q80,row,8,-0.0025936801231619677
Q3,family,dateblock,neg_q80,row,9,-6.073181795718252e-05
Q3,family,dateblock,neg_q80,subject,0,-0.0035795518480362665
Q3,family,dateblock,neg_q80,subject,1,0.0037948264695367717
Q3,family,dateblock,neg_q80,subject,2,0.001614426112217071
Q3,family,dateblock,neg_q80,subject,3,5.9017505356639965e-05
Q3,family,dateblock,neg_q80,subject,4,0.002462797048780163
Q3,family,dateblock,neg_q80,subject,5,0.0010736387620329246
Q3,family,dateblock,neg_q80,subject,6,0.000867887165011294
Q3,family,dateblock,neg_q80,subject,7,0.008300956784477398
Q3,family,dateblock,neg_q80,subject,8,0.001095421860761614
Q3,family,dateblock,neg_q80,subject,9,0.0045681617148719544
Q3,family,dateblock,neg_q80,dateblock,0,0.001589942724664728
Q3,family,dateblock,neg_q80,dateblock,1,-0.0007307640621643241
Q3,family,dateblock,neg_q80,dateblock,2,-0.010431346062787061
Q3,family,dateblock,neg_q80,dateblock,3,-0.0048862951183819
Q3,family,dateblock,neg_q80,dateblock,4,-0.0020291831099077395
