candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,cell_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|raw_energy_quarter|all|all|teacher_row_top50|w0.050|c0.120,toward_teacher,0.5777365513140177,2.0636073703172997e-06,0.5776028258828885,0.5772322596128838,0.5780397928271711,0.0006307400579958219,0.0029849698312517012,0.0060000000000006715,54318.0,raw_energy_quarter,all,all,teacher_row_top50,0.05,0.12,0.5,a4448f7e,45.0,0.6888888888888889,-7.018197880637178e-05,2.9323809050341157e-05,0.00013003016783985633,22.0,1.0,-0.0006641047591807725,-0.00024915340737766687,-7.018197880637178e-05,11.0,1.0,-0.0013186052655443925,-0.0006795333306092166,-0.0006761047591807845,22.0,0.7727272727272727,-4.4483063191991246e-05,1.3797840532137087e-05,2.7722088225101693e-05,0.0001089360591671209,0.0005919052919185936,0.00023821207662507127,0.000691115782732733,0.0001774993131012268,0.0006640150962511506,0.00014296325974088981,0.0005673589783175905,0.00017782989644421065,0.0006378083847971894,0.00020706850551254757,0.0006015224592293395,1.7588699355411298e-05,0.0006614544127241568,-0.0014955067960773338,True,False,False,True,True,False,False,2.0636073703172997e-06
toward_teacher|all|q3_s|high_abs60|support_row_top50|w0.095|c0.120,toward_teacher,0.5777365522431811,2.064536533730177e-06,0.5776009682309867,0.5772277381151036,0.5780424305336619,0.00039406722032552525,0.00185657142857151,0.011400000000002741,6603.0,all,q3_s,high_abs60,support_row_top50,0.095,0.12,0.16285714285714287,22382932,45.0,1.0,-0.0004226199684124188,-0.000327511396983704,-0.00015553425412662136,22.0,1.0,-0.00048776282555518247,-0.0003698542541267001,-0.0003379342541265373,11.0,1.0,-0.0007483342541264593,-0.0005007913969835576,-0.00048776282555518247,22.0,1.0,-0.00042913425412660633,-0.0003522656826981052,-0.00015553425412662136,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0001784504821001317,0.0005481818692410495,0.0002670082325693075,0.0004752589291268192,0.0002847254947365311,0.0005900295725763433,0.0001777122429118745,0.0004958923643121302,-8.143730754899903e-05,0.0006491078070223143,-0.0009157941002135905,True,False,False,True,True,False,False,2.064536533730177e-06
toward_teacher|low_slack_half|s_all|high_abs60|all|w0.095|c0.120,toward_teacher,0.5777365629906669,2.075284019520396e-06,0.5776012116662438,0.5772267189620004,0.5780433422936914,0.0004762709132050409,0.002605714285714345,0.011400000000004074,85336.0,low_slack_half,s_all,high_abs60,all,0.095,0.12,0.22857142857142856,fd0c56a4,45.0,1.0,-0.0005145059687068354,-0.0002904145401355417,-0.00020833454013557962,22.0,1.0,-0.0005112488258497971,-0.00026110025442126466,-0.00020833454013557962,11.0,1.0,-0.0008337059687069104,-0.0005145059687068354,-0.0005079916829927589,22.0,1.0,-0.000589420254421269,-0.00040636882584980087,-0.0003255916829927319,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0001983943498811786,0.0007126324677385499,0.0002605269138544691,0.0008474588996645213,0.00017445200245721227,0.0007907560208563366,-0.00024109155301571395,0.0009830490041758486,-0.0010137830577543027,True,False,False,True,True,False,False,2.075284019520396e-06
toward_teacher|raw_energy_quarter|all|all|all|w0.035|c0.080,toward_teacher,0.5777365686602324,2.0809535850041527e-06,0.5776027952224405,0.5772337112209202,0.5780393666375312,0.0005449276807223372,0.0027779593836270997,0.0028000000000028002,54261.0,raw_energy_quarter,all,all,all,0.035,0.08,1.0,9c56ee95,45.0,0.7777777777777778,-5.3926848258001314e-05,1.3043540721136015e-05,7.273266376151e-05,22.0,1.0,-0.0004478495744797417,-0.00019033526818509338,-6.86099961376696e-05,11.0,1.0,-0.0010402025613749366,-0.0004606495744797767,-0.00045744957447979573,22.0,0.8636363636363636,-4.472767989455173e-05,6.823355049823144e-06,1.587170594385956e-05,1.1544215185533002e-05,0.0005484928961609543,0.00011568588947460556,0.000643114281080027,0.00017248670571563062,0.0006070965660060838,0.0001717008758683223,0.0004469611150144785,0.00016642017612574468,0.0005152076291931025,0.00018412774225925983,0.00048305476381235507,7.09460943796984e-05,0.0005705665137893594,-0.001160757639820681,True,False,False,True,True,False,False,2.0809535850041527e-06
toward_teacher|all|all|high_abs75|support_row_top50|w0.095|c0.120,toward_teacher,0.577736571434487,2.083727839607974e-06,0.5776014628862058,0.577226565595065,0.5780427083709151,0.0003741175837066494,0.0017458285714286573,0.011400000000001409,879.0,all,all,high_abs75,support_row_top50,0.095,0.12,0.15314285714285714,e7bd2c5d,45.0,1.0,-0.0004647459268366516,-0.00037615164112236865,-0.00018463164112236807,22.0,1.0,-0.000520117355408134,-0.0003989516411223469,-0.00037354592683669363,11.0,1.0,-0.000823031641122296,-0.00047126021255083916,-0.00045823164112235304,22.0,1.0,-0.0004647459268366516,-0.0003741973554081235,-0.00018463164112236807,-8.155958540364494e-06,0.0003091061413380103,9.843621345346576e-05,0.00040435586870702945,7.836440763712604e-05,0.00036119392771894143,0.00016813147494161297,0.00028752164954344827,0.00024386797692185102,0.000417858196170042,0.00013515418223174823,0.0003784813764755802,-3.28533476320394e-05,0.00046030592599349384,-0.0009873212869436709,True,False,False,True,True,False,False,2.083727839607974e-06
toward_teacher|raw_energy_quarter|all|high_abs60|all|w0.070|c0.120,toward_teacher,0.5777365721460604,2.08443941307479e-06,0.5776021147024871,0.5772262366278323,0.5780429543773274,0.0007371299708816215,0.0033600000000000648,0.00840000000000063,54742.0,raw_energy_quarter,all,high_abs60,all,0.07,0.12,0.4,2ac7b40e,45.0,0.8,-0.00011364069781816255,2.651930218184885e-05,8.31593021817234e-05,22.0,1.0,-0.0013016406978182404,-0.0004021206978181202,-0.00017604069781818055,11.0,1.0,-0.0017888406978179283,-0.0013280406978181114,-0.0013184406978182794,22.0,0.9545454545454546,-9.204069781809654e-05,-1.3800697818144838e-05,3.515930218178642e-05,6.250038024476557e-05,0.0006876530880101052,0.0002193649497983088,0.0007781101224756626,0.0001476668270271404,0.000763269088167599,0.00026406173331840877,0.0006642468220730176,0.0003632542515545305,0.0007651655380419102,0.00029627671001102273,0.0007163900456612856,0.00010926242363096905,0.000785075091741771,-0.0021322149420542726,True,False,False,True,True,False,False,2.08443941307479e-06
toward_teacher|all|s_all|high_abs60|all|w0.095|c0.120,toward_teacher,0.5777365862783969,2.0985717494870215e-06,0.5776012861908826,0.5772246432369377,0.5780442861807147,0.00048731395141939635,0.0026057142857143457,0.011400000000004074,8418.0,all,s_all,high_abs60,all,0.095,0.12,0.22857142857142856,1c10c624,45.0,1.0,-0.0004930903864562852,-0.00040449610074193564,-0.0002716046721705778,22.0,1.0,-0.0005386903864563197,-0.0004546561007421346,-0.0004344618150277091,11.0,1.0,-0.0009034903864563182,-0.0005517189578847503,-0.0005386903864562642,22.0,1.0,-0.0005256618150277226,-0.00041035895788490425,-0.0002716046721705778,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.00029490380515068035,0.0007417222919352844,0.0003059572698803077,0.0009145236043986944,0.00016596621143310963,0.0007763884972081051,-0.00013024126457100504,0.0009785632663936608,-0.0010907291645731343,True,False,False,True,True,False,False,2.0985717494870215e-06
toward_teacher|raw_energy_half|s_all|high_abs60|all|w0.095|c0.120,toward_teacher,0.5777365882310362,2.1005243888705394e-06,0.577601813473232,0.5772261496071146,0.5780433783956602,0.0005155345702608412,0.002605714285714372,0.011400000000001409,35996.0,raw_energy_half,s_all,high_abs60,all,0.095,0.12,0.22857142857142856,a4aaa37c,45.0,0.7777777777777778,-0.00016361509597739854,6.829347545116438e-05,0.00017512776116546114,22.0,1.0,-0.0008020150959774375,-0.0006469750959774534,-0.0003069293816916341,11.0,1.0,-0.0011407579531201861,-0.000808529381691625,-0.0008020150959774375,22.0,0.8636363636363636,-0.0001310436674060167,3.246490402256676e-05,0.00012301347545118357,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0004235132842481703,0.0008356459214709888,0.0005301604309686478,0.0009025828878735105,0.0004891733202962561,0.0008617420487816708,0.00022080371202263838,0.0010087711336996886,-0.0013592518081408322,True,False,False,True,True,False,False,2.1005243888705394e-06
toward_teacher|raw_energy_quarter|all|all|all|w0.095|c0.030,toward_teacher,0.5777366015696144,2.1138629670014453e-06,0.5776028350458883,0.5772336860740677,0.5780394354007732,0.0005565771769667412,0.002841991048228074,0.002850000000004016,54248.0,raw_energy_quarter,all,all,all,0.095,0.03,1.0,75eb22a5,45.0,0.7777777777777778,-5.625967823352784e-05,1.379820070381844e-05,7.303515372170111e-05,22.0,1.0,-0.000457601167768551,-0.00019384746191983827,-7.109366665802863e-05,11.0,1.0,-0.0010584560333485316,-0.0004706297391969816,-0.00046737259633999884,22.0,0.8636363636363636,-4.633667818715326e-05,5.855489105677256e-06,1.6401109508623612e-05,1.2086686857681994e-05,0.000559189530094972,0.00011897052723453161,0.0006558180494730422,0.00017551205019259453,0.0006193612195148847,0.00017377725206397198,0.0004566420366365567,0.00016901133197137742,0.0005297695505568605,0.0001865547281497182,0.0004925361157940318,7.279764435853276e-05,0.0005827237366968416,-0.0011817394359711297,True,False,False,True,True,False,False,2.1138629670014453e-06
toward_teacher|raw_energy_quarter|q2_s2_s3|all|raw_row_top50|w0.095|c0.120,toward_teacher,0.5777366157051566,2.1279985091826603e-06,0.5776018502145833,0.5772304263013165,0.5780412835756524,0.0004475599753814077,0.002421284240451736,0.011400000000003185,64142.0,raw_energy_quarter,q2_s2_s3,all,raw_row_top50,0.095,0.12,0.21428571428571427,a4b0b4bd,45.0,0.7333333333333333,-0.0001831021012722589,7.317642714421702e-05,0.00010528195023751241,22.0,1.0,-0.000341193245457061,-0.00019071213742636315,-0.00016754154063225446,11.0,1.0,-0.0008485151836874483,-0.0003607361026000122,-0.00034770753117130404,22.0,0.7727272727272727,-0.00015451296920371282,6.958838292634445e-05,0.00010087567985783696,-7.771561172376096e-19,9.547918011776345e-18,0.0004025378062665894,0.001297497320732661,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,0.00045310506924691406,0.0009407987877840491,0.00032057689181518067,0.0008946237191530986,3.663735981263017e-18,9.658940314238861e-18,-0.0009570094194646772,True,False,False,True,True,False,False,2.1279985091826603e-06
toward_teacher|raw_energy_half|no_q2|high_abs60|support_row_top50|w0.095|c0.120,toward_teacher,0.577736621377794,2.1336711466535263e-06,0.5776020561969647,0.5772302329411532,0.5780412144050053,0.00047067373005995044,0.0023125714285715184,0.011400000000001409,30284.0,raw_energy_half,no_q2,high_abs60,support_row_top50,0.095,0.12,0.20285714285714285,5539ba00,45.0,0.8666666666666667,-0.00011137829973462132,3.193598597954765e-05,0.00015570741455095405,22.0,1.0,-0.0007302354425918756,-0.0005940868711633573,-0.00019606401402039175,11.0,1.0,-0.0010494354425918395,-0.0006846354425917855,-0.0006716068711632994,22.0,0.9545454545454546,-9.509258544904142e-05,-7.1497283061772166e-06,6.450741455099607e-05,2.3311139209748978e-05,0.000494581248241334,7.993605777301126e-18,1.0658141036401503e-17,0.0001920403542127226,0.0005519649106625683,0.0002856947042399605,0.00046525490030063663,0.0003657500059326879,0.000588819077551461,0.00035041621885676435,0.0005356718307329475,0.00017170118320339867,0.0006584241429306951,-0.001231732133213248,True,False,False,True,True,False,False,2.1336711466535263e-06
toward_teacher|raw_energy_quarter|all|all|teacher_row_top70|w0.070|c0.120,toward_teacher,0.577736637153561,2.1494469136795757e-06,0.5776031871088831,0.5772323858037004,0.5780395271711731,0.000530344797064473,0.0025082437552855896,0.008400000000001295,54367.0,raw_energy_quarter,all,all,teacher_row_top70,0.07,0.12,0.3,6768e222,45.0,0.8,-8.377591214514535e-05,2.0095399315667192e-05,7.570940521095526e-05,22.0,1.0,-0.0006362490327184722,-0.00026713591214526654,-7.897591214522937e-05,11.0,1.0,-0.0011877759121450282,-0.0006554490327184137,-0.0006410490327184437,22.0,0.9090909090909091,-7.750275883589008e-05,-5.864175693348612e-06,3.807809375011573e-05,0.0001258718675210944,0.00047732640153379474,0.00023209828987043758,0.0005819513159207022,9.49068605657739e-05,0.0005682983226536671,0.00013126065326120407,0.00047568034169670915,0.00019666427833055545,0.0005454444565451932,0.00019078523268561154,0.0005022401304423324,-3.0968506431372945e-05,0.000561472610658912,-0.0013600157615391462,True,False,False,True,True,False,False,2.1494469136795757e-06
toward_teacher|raw_energy_quarter|s_all|all|teacher_row_top50|w0.070|c0.120,toward_teacher,0.5777366389408868,2.151234239411437e-06,0.5776027333949286,0.5772320623245635,0.5780403449324291,0.0004935830197345109,0.0023888215703435755,0.008400000000001295,60823.0,raw_energy_quarter,s_all,all,teacher_row_top50,0.07,0.12,0.2857142857142857,4fa56245,45.0,0.6888888888888889,-0.00010136540828820095,0.0001008512929385308,0.00020825610985164555,22.0,1.0,-0.0005091685718573991,-0.00015270389014816475,-0.00010374389014822238,11.0,1.0,-0.0010301438901481053,-0.0005139685718572595,-0.0005091685718574546,22.0,0.7272727272727273,-9.138323395047054e-05,7.737999230135192e-05,0.00017465610985167856,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0002000693616708553,0.0007944171940526084,0.00024885924660617844,0.0008927675094550391,0.00028971402340460074,0.000841955200836188,2.4572008600412975e-05,0.0009259412337977114,-0.0011687725739412402,True,False,False,True,True,False,False,2.151234239411437e-06
toward_teacher|raw_energy_half|all|all|all|w0.070|c0.050,toward_teacher,0.5777366466395667,2.1589329193272278e-06,0.5776029789594904,0.5772321375449088,0.5780400665151338,0.0006736427543282012,0.003442723781588815,0.0035000000000042775,27677.0,raw_energy_half,all,all,all,0.07,0.05,1.0,b03bb9d7,45.0,0.7555555555555555,-7.345238783817987e-05,2.2740036461676996e-05,6.318974210761663e-05,22.0,1.0,-0.0005868207004703918,-0.00044303327572093877,-0.00016867305485912532,11.0,1.0,-0.0011489907622818096,-0.0005968176673467607,-0.0005938008502327508,22.0,0.8636363636363636,-5.861473289148211e-05,6.5617871217727556e-06,2.089611996791696e-05,4.0461889637847085e-05,0.0006774748099298566,0.00011438523578985049,0.0007922519341916281,0.00018011147047587896,0.0007484487045704179,0.00017523562633590202,0.0005557986814053413,0.00022476954160460905,0.0006399438117886903,0.00019096852899772683,0.0005988419547922383,8.059124432513864e-05,0.0007027393836192352,-0.0013055404179023178,True,False,False,True,True,False,False,2.1589329193272278e-06
toward_teacher|low_slack_half|all|high_abs60|all|w0.070|c0.120,toward_teacher,0.5777366582050548,2.1704984074499833e-06,0.5776007574854151,0.5772228811752815,0.5780452134660373,0.0006598036091872674,0.003360000000000022,0.008400000000003516,77367.0,low_slack_half,all,high_abs60,all,0.07,0.12,0.4,a1f039db,45.0,1.0,-0.0007646102172336189,-0.0004458902172336243,-0.00034701021723371195,22.0,1.0,-0.0007358102172336234,-0.0003959702172335986,-0.00034701021723371195,11.0,1.0,-0.0011966102172337179,-0.0007358102172336789,-0.0007358102172335679,22.0,1.0,-0.0008630102172335619,-0.0005990102172336195,-0.0004910102172337449,-7.975018223268965e-05,0.0006451422700521687,-1.618054368180899e-05,0.0007832782377871365,1.4497895675720573e-05,0.000733616589585666,0.0001463026458977098,0.0005249248340461369,0.00019207504795490637,0.0006245404821499672,0.000128759666232035,0.0005827707335385686,-0.00017762318804614174,0.000724352117151228,-0.0014570237932654995,True,False,False,True,True,False,False,2.1704984074499833e-06
toward_teacher|all|q3_s|high_abs60|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777366597100818,2.172003434441905e-06,0.5776012987380746,0.5772268067079004,0.5780427790293108,0.0004222560194477638,0.0021497142857143533,0.011400000000004074,6483.0,all,q3_s,high_abs60,teacher_row_top50,0.095,0.12,0.18857142857142858,c9eb359c,45.0,1.0,-0.00046144853593999,-0.00038588282165417096,-0.00020739139308278975,22.0,1.0,-0.0005200771073685106,-0.0004555856787971102,-0.0004223628216543096,11.0,1.0,-0.0008392771073684191,-0.0005331056787970523,-0.0005200771073684551,22.0,1.0,-0.00047121996451138237,-0.000392397107368525,-0.00020739139308278975,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.185840890169994e-05,0.0006748332877336788,0.0002512287887553005,0.0005223519643412082,0.00024901172550378014,0.0005930195567209254,9.321281144596544e-05,0.0004934386082958167,-8.001122133023097e-05,0.000672148719042697,-0.0010186983806616812,True,False,False,True,True,False,False,2.172003434441905e-06
toward_teacher|raw_energy_quarter|all|all|all|w0.024|c0.120,toward_teacher,0.5777366660949714,2.178388324058922e-06,0.577602878443883,0.5772338230339292,0.5780394649555217,0.0005588048381055168,0.0028450693899040678,0.0028800000000033243,54268.0,raw_energy_quarter,all,all,all,0.024,0.12,1.0,79fd4415,45.0,0.7777777777777778,-5.520597854768994e-05,1.3138440594695497e-05,7.412780104709693e-05,22.0,1.0,-0.0004589196677514118,-0.00019571163042717555,-6.997534955099916e-05,11.0,1.0,-0.0010700327593490266,-0.0004720853820369131,-0.00046879395346566266,22.0,0.8636363636363636,-4.542544182850605e-05,7.276150190649335e-06,1.5695887190525504e-05,1.1121281691624129e-05,0.0005624022994978455,0.0001179595851364248,0.000659669730022691,0.00017707647065672428,0.0006215830795296435,0.00017674460850523337,0.00045895114905598016,0.00017053964179947846,0.0005269993020159458,0.0001895071061677186,0.0004963389598193555,7.315417653376089e-05,0.0005856893467971562,-0.0011935747027130238,True,False,False,True,True,False,False,2.178388324058922e-06
toward_teacher|all|all|high_abs75|all|w0.095|c0.120,toward_teacher,0.5777366760733026,2.188366655220264e-06,0.5776010390305896,0.5772216565737416,0.5780456749247437,0.0005813479709924427,0.002872800000000071,0.011400000000002297,719.0,all,all,high_abs75,all,0.095,0.12,0.252,366d1d41,45.0,1.0,-0.0007290478172352621,-0.0006274249600924486,-0.00040984781723518715,22.0,1.0,-0.0007485906743780468,-0.0006684649600923853,-0.000624819245806818,11.0,1.0,-0.001321847817235322,-0.0007551049600922344,-0.0007290478172352621,22.0,1.0,-0.0007323049600923559,-0.000638499245806734,-0.00040984781723518715,-5.9113702796930123e-05,0.0005180323330567653,6.7380207152374364e-06,0.0006733712536816703,-1.9420934273086775e-05,0.0006229039606317833,0.000222369892510837,0.0004806653266189566,0.0002620915824635468,0.0005962265569729554,0.00012858852937275257,0.0005295360218089159,-1.848547535348599e-05,0.0006487003441760515,-0.0015835288389819068,True,False,False,True,True,False,False,2.188366655220264e-06
