scenario_id,family,mask_name,order_name,gamma,complete_budget,achieved_e72_delta,target_e72_delta,budget_coverage,positive_cells_available,selected_full_cells,selected_fractional_cells,alpha,lambda,solved,det,tail_mixmin,pred_mixmin,pred_vs_e95_mixmin,tail_failed_e72,pred_failed_e72,pred_vs_e95_failed_e72,tail_e85,pred_e85,pred_vs_e95_e85,tail_e86,pred_e86,pred_vs_e95_e86,tail_noq2,pred_noq2,pred_vs_e95_noq2,tail_e90,pred_e90,pred_vs_e95_e90,tail_e89,pred_e89,pred_vs_e95_e89,tail_e95,pred_e95,pred_vs_e95_e95,winner_live,best_live_delta,abs_e72_residual,abs_e95_residual,is_positive_transfer,is_broad_plausible,is_tight_plausible,is_near_unit_tail
r3732,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_077,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.814852098658932,0.9649057358558912,1.1006133570622054,True,2.5549323260706334e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.8792259019347545e-05,-2.354906223371763e-06,1.2955793776676764e-05,2.337420855757294e-05,-1.0075865651506912e-06,1.4303113434897836e-05,2.242580712593847e-05,-1.3182929710974822e-06,1.3992407028951045e-05,2.0669502870543785e-05,-3.2380819058533106e-06,1.2072618094195217e-05,1.481756519696987e-05,-8.678742402772352e-06,6.631957597276175e-06,9.06491099130422e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3733,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_078,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.908900798459776,4.1746073659946275,1.4352977144825787,True,1.959170293444701e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.660380140971544e-05,-4.075898076335348e-06,1.1234801923713179e-05,9.244719361270706e-05,1.7028117435402657e-05,3.2338817435451184e-05,8.143135143955099e-05,4.388890976382096e-06,1.9699590976430623e-05,8.300420583788522e-05,6.703613770990744e-06,2.201431377103927e-05,6.897190155956759e-05,-9.110219112582515e-06,6.200480887466012e-06,6.555773587191325e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3734,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_079,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.65953569908968,2.547586535040745,1.265643807650801,True,2.221788332123841e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.326161948627931e-05,-6.0719215997350335e-06,9.238778400313494e-06,5.630152706904483e-05,6.745781796034381e-07,1.5985278179651965e-05,5.087414843183347e-05,-4.258942580964465e-06,1.1051757419084063e-05,5.078250254380665e-05,-4.340021718061271e-06,1.0970678281987256e-05,4.0154282927697365e-05,-1.5151158976816979e-05,1.595410232315485e-07,4.065511694502847e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3735,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_080,1.0,True,0.0001011367,0.0001011367,1.0,425,14,14.14223852179838,3.2013247968892395,1.3338108821331784,True,2.1082393929535916e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.5204200373049847e-05,-2.802297530242229e-06,1.2508402469806298e-05,7.79823626025024e-05,1.5318235752387452e-05,3.062893575243598e-05,6.525976690241796e-05,7.810043589876901e-07,1.6091704359036217e-05,6.0206351288124585e-05,-5.915425691054428e-06,9.395274308994099e-06,5.503736181433458e-05,-9.49192102361776e-06,5.818778976430768e-06,5.142233604365103e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3736,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_081,1.0,True,0.0001011367,0.0001011367,1.0,425,17,17.333374409958527,3.099515303044146,1.323194928080974,True,2.125153735694539e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.918371947963196e-05,-8.923827223855776e-06,6.386872776192751e-06,7.419963440030862e-05,1.2305812386440465e-05,2.7616512386488993e-05,5.973152649589327e-05,-4.483362312644558e-06,1.082733768740397e-05,6.945205002834541e-05,8.421260623212322e-06,2.373196062326085e-05,5.125984923274872e-05,-1.243812685524261e-05,2.8725731448059165e-06,4.981844229059808e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3737,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_082,1.0,True,0.0001011367,0.0001011367,1.0,425,21,21.18243743762019,2.0366583904993187,1.2123679342368479,True,2.3194218232383477e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.6040831801053214e-05,-4.932144224682388e-06,1.037855577536614e-05,5.122698413144927e-05,5.678560676381362e-06,2.098926067642989e-05,4.322492475280532e-05,-2.4754655267370855e-06,1.2835234473311442e-05,4.190237300597614e-05,-4.05097465909691e-06,1.1259725340951617e-05,3.323195609340369e-05,-1.2451849871343554e-05,2.858850128704973e-06,3.13970719304721e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3738,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_083,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.796263336976654,2.0506229969121716,1.2138240618968235,True,2.316639398356534e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.437974971531257e-05,-7.2293420328256e-06,8.081357967222927e-06,6.294395183747842e-05,1.9588589471478102e-05,3.489928947152663e-05,4.1040767707848065e-05,-5.439998421611825e-06,9.870701578436702e-06,5.161936320678951e-05,7.428656902744112e-06,2.273935690279264e-05,3.4418583659416874e-05,-1.1324729585494296e-05,3.9859704145542315e-06,3.166091392271698e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3739,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_084,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.55353424244592,3.415699210172672,1.3561642878464797,True,2.0734896720578347e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.56932493760452e-05,-6.023430163017504e-06,9.287269837031023e-06,7.783074092785818e-05,1.0916353652720283e-05,2.622705365276881e-05,6.648234356011715e-05,-1.878754812423866e-06,1.3431945187624661e-05,6.828111711657508e-05,6.074861041065009e-07,1.5918186104155028e-05,5.3032990623198045e-05,-1.6531334681562095e-05,-1.2206346815135676e-06,5.4717460253834696e-05,-1.5310700000048527e-05,0.0,e89,-1.6531334681562095e-05,0.0,0.0,True,True,True,True
r3740,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_085,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.395109939984746,3.7443388517263885,1.3904324410677849,True,2.022387108793198e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.4166571703923e-05,-1.7988466607433713e-07,1.513081533397419e-05,7.997739432658104e-05,7.4629988041122436e-06,2.277369880416077e-05,7.751227563175456e-05,6.880294667528959e-06,2.2190994667577486e-05,7.039344538915348e-05,-2.9666457366368354e-06,1.2344054263411692e-05,6.334835440187364e-05,-8.881611962295737e-06,6.42908803775279e-06,5.956323423633372e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3741,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_086,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.85888749244168,2.5974160194054545,1.270839664112534,True,2.2127045007105976e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.6384557085114274e-05,-3.068107360003942e-06,1.2242592640044585e-05,5.976837953915421e-05,3.99235725404335e-06,1.9303057254091877e-05,5.6442557237052575e-05,1.7392372469564603e-06,1.7049937247004987e-05,4.9525821657893096e-05,-7.015229900535444e-06,8.295470099513083e-06,4.909025154397233e-05,-4.876721664669672e-06,1.0433978335378855e-05,4.1516486534177645e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3742,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_087,1.0,True,0.0001011367,0.0001011367,1.0,425,12,12.0866425906025,6.338893089559126,1.6609736993977133,True,1.6929784291485209e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.31857311260106e-05,3.4327660452563528e-06,1.874346604530488e-05,0.0001081395052357,3.992327266427796e-06,1.9303027266476323e-05,0.0001119371227979,1.511623958884404e-05,3.0426939588892567e-05,9.561703783636562e-05,-1.1904124641533341e-05,3.406575358515186e-06,9.334014105538995e-05,-9.11615150974053e-06,6.194548490307997e-06,9.079924095414346e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r3743,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_088,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.705342644604286,4.4430177409686475,1.4632855975398766,True,1.9216977527770114e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.449872227701239e-05,-1.1700648959608084e-05,3.6100510404404434e-06,8.711236584310493e-05,4.372599128953255e-06,1.9683299129001782e-05,7.707002921491294e-05,-6.946487732953821e-06,8.364212267094706e-06,7.79197884171143e-05,-5.6421605861184295e-06,9.668539413930098e-06,6.414364119610883e-05,-2.1195707623308327e-05,-5.8850076232598e-06,6.911105005079895e-05,-1.5310700000048527e-05,0.0,e89,-2.1195707623308327e-05,0.0,0.0,True,True,True,True
r3744,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_089,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.59564773991717,1.717986595251321,1.1791391555805701,True,2.384784383721705e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.7034899601423006e-05,-9.140433305126457e-06,6.1702666949220705e-06,5.424581852776259e-05,1.6365055677503037e-05,3.1675755677551564e-05,3.253819703045395e-05,-7.925957529090844e-06,7.384742470957683e-06,3.798227819052619e-05,-1.483085121952929e-06,1.3827614878095598e-05,2.7511855940425076e-05,-1.204859174946302e-05,3.262108250585508e-06,2.519910112850786e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3745,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_090,1.0,True,0.0001011367,0.0001011367,1.0,425,22,22.184390267791585,2.1539686772665863,1.2246001983129966,True,2.2962536249276537e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.6253486864923214e-05,-7.0317453342716785e-06,8.278954665776849e-06,5.631735048862122e-05,9.2886627898654e-06,2.4599362789913927e-05,4.493247706238866e-05,-3.016711363611462e-06,1.2293988636437065e-05,4.9778817941278615e-05,2.9476364450285326e-06,1.825833644507706e-05,4.015333606737262e-05,-6.607286069978232e-06,8.703413930070295e-06,3.3593984285219677e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3746,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_091,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.55024985291469,2.3048087362565366,1.240328703337347,True,2.2671350238828853e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.423130444410998e-05,-1.2571133469255463e-05,2.7395665307930646e-06,5.7387856245406986e-05,7.323074497917828e-06,2.2633774497966355e-05,4.241476341823093e-05,-9.49733282660549e-06,5.8133671734430375e-06,4.869060944164009e-05,-1.6816359591879734e-06,1.3629064040860554e-05,3.630888152003166e-05,-1.4650268366269945e-05,6.60431633778582e-07,3.635514048434827e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3747,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_092,1.0,True,0.0001011367,0.0001011367,1.0,425,23,23.571766181239024,2.175283414585727,1.2268227442020774,True,2.2920936685863795e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.702592273544254e-05,-6.512435273979344e-06,8.798264726069183e-06,4.801230154394862e-05,-1.36553558895027e-06,1.3945164411098257e-05,4.5973988706063617e-05,-2.213445507471958e-06,1.3097254492576569e-05,4.2892032466214025e-05,-5.964649616511956e-06,9.346050383536571e-06,3.560655034110008e-05,-1.264810899354244e-05,2.6625910065060864e-06,3.398844998163719e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3748,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_093,1.0,True,0.0001011367,0.0001011367,1.0,425,24,24.408511847437,2.3591498932306174,1.2459950042273036,True,2.2568249751588555e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.0944164170923105e-05,-5.310418701039702e-06,1.0000281299008825e-05,5.7227283360086784e-05,5.9426093244578925e-06,2.125330932450642e-05,4.929839725051168e-05,-2.1443063012388064e-06,1.316639369880972e-05,5.31585143825848e-05,2.6977099546009317e-06,1.800840995464946e-05,4.212599483961784e-05,-8.603653173600045e-06,6.7070468264484825e-06,3.733278549222136e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3749,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_094,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.630183952977877,2.656478831428652,1.2769983048733482,True,2.2020331849557422e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.500815588148047e-05,-5.950276721315501e-06,9.360423278733026e-06,6.517960951013646e-05,9.634194151086751e-06,2.4944894151135278e-05,5.395303353786905e-05,-2.6837826526771383e-06,1.2626917347371389e-05,5.50921230119717e-05,-1.1927631606125023e-06,1.4117936839436025e-05,4.36700797349164e-05,-1.3025430395372192e-05,2.285269604676335e-06,4.252838850034912e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3750,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_095,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.525219389360675,1.1179720444617234,1.1165739992157993,True,2.518411360499416e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.60501182637008e-05,-8.771356696577997e-06,6.5393433034705305e-06,2.7171047821117784e-05,-6.359024072224809e-07,1.4674797592826046e-05,1.8880849907825415e-05,-9.043108121515648e-06,6.267591878532879e-06,2.080368368103221e-05,-6.880801329804356e-06,8.42989867024417e-06,1.4470455115980003e-05,-1.2793616412098686e-05,2.5170835879498414e-06,1.2527992556591329e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3751,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_096,1.0,True,0.0001011367,0.0001011367,1.0,425,22,22.695960695333163,2.8933698903545038,1.30169958274004,True,2.1602470199338775e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.915978227064982e-05,-5.090316153180831e-06,1.0220383846867696e-05,7.605950743640065e-05,1.8843299545581924e-05,3.415399954563045e-05,5.960198501415174e-05,-3.811235574791575e-07,1.492957644256937e-05,6.66985712201021e-05,8.896150245552576e-06,2.4206850245601103e-05,5.315347450895637e-05,-5.7367120817789185e-06,9.573987918269609e-06,4.649073986505024e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3752,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_097,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.316604033802868,3.218339369683034,1.335585038119767,True,2.10543886327303e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.194006567723938e-05,-7.470123039700615e-06,7.840576960347912e-06,7.613780813089645e-05,1.2521625734561182e-05,2.783232573460971e-05,6.34389408482455e-05,-1.9935588626811144e-06,1.3317141137367413e-05,7.555782159150552e-05,1.4236340791306555e-05,2.9547040791355083e-05,5.350923655561723e-05,-1.1875825950202876e-05,3.4348740498456516e-06,5.168789481402055e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3753,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_098,1.0,True,0.0001011367,0.0001011367,1.0,425,23,23.467562245737568,1.8640717962181934,1.1943718585692622,True,2.354369474036187e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.646488410883099e-05,-1.2897333414472011e-05,2.413366585576516e-06,4.1823031191412974e-05,-1.693479041866571e-06,1.3617220958181956e-05,3.196674918590648e-05,-1.2049258889218161e-05,3.261441110830366e-06,3.5835673327736284e-05,-7.402779686718666e-06,7.907920313329861e-06,2.3937296516411893e-05,-1.9681880347786013e-05,-4.371180347737486e-06,2.8083179120268943e-05,-1.5310700000048527e-05,0.0,e89,-1.9681880347786013e-05,0.0,0.0,True,True,True,True
r3754,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_099,1.0,True,0.0001011367,0.0001011367,1.0,425,23,23.06826613873849,1.719040894060998,1.179249090197649,True,2.3845620639758403e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.5216787056673033e-05,-1.1306641048684357e-05,4.00405895136417e-06,4.353094577653303e-05,3.706304961738745e-06,1.9017004961787272e-05,3.138553643650986e-05,-9.31006364113526e-06,6.000636358913267e-06,3.079998404279082e-05,-9.97701817553021e-06,5.333681824518318e-06,2.512273895780624e-05,-1.4890233343566662e-05,4.2046665648186497e-07,2.5220182482777897e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3755,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_100,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.056740109440923,3.958627517331209,1.4127769056363866,True,1.9904010557113967e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.185761872240171e-05,-7.124470443998829e-06,8.186229556049699e-06,8.675472942967107e-05,1.2887859498371035e-05,2.8198559498419562e-05,7.512582655344827e-05,-5.334966357775363e-07,1.4777203364270991e-05,7.583559069761644e-05,5.234904571696096e-07,1.5834190457218137e-05,6.544596347849357e-05,-1.0051882230578511e-05,5.258817769470016e-06,6.259629508347666e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3756,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_101,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.85524985094517,2.3775280577673388,1.2479113456500646,True,2.2533593065447402e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.067152171200312e-05,-6.01098310452617e-06,9.299716895522357e-06,5.4752344323634214e-05,2.4545888003507887e-06,1.7765288800399316e-05,4.931831291829066e-05,-2.5202004100321936e-06,1.2790499590016334e-05,5.172212387365687e-05,5.121240003469485e-07,1.5822824000395476e-05,4.617004041200141e-05,-3.952235098491075e-06,1.1358464901557452e-05,3.7661415716018125e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3757,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_102,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.45412367781548,1.647520333801589,1.1717914459954584,True,2.399738156540731e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.804723891921111e-05,-6.470387433979075e-06,8.840312566069452e-06,3.2472799722790896e-05,-7.594634965384094e-06,7.716065034664434e-06,3.3646768852716935e-05,-4.9672336200395345e-06,1.0343466380008993e-05,2.8560498088147812e-05,-1.0904704712614987e-05,4.4059952874335405e-06,2.691071094477501e-05,-1.1130366519752201e-05,4.180333480296326e-06,2.3781117398584233e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3758,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_103,1.0,True,0.0001011367,0.0001011367,1.0,425,21,21.220088955557976,3.3402971332467484,1.3483019072977231,True,2.0855808548837203e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.051292551595147e-05,-1.1645665664249499e-05,3.6650343357990284e-06,8.054796026952224e-05,1.605713089817209e-05,3.1367830898220615e-05,6.229770867658473e-05,-6.0118244163048025e-06,9.298875583743725e-06,6.366001025832046e-05,-4.129255441775087e-06,1.118144455827344e-05,5.8240946120921914e-05,-7.973795343328686e-06,7.336904656719842e-06,5.357092013114213e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
