candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,transition_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|raw_energy_half|no_q2|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777327305348076,-1.7571718398112779e-06,0.5775977032180998,0.5772204407492959,0.5780402405732128,0.0002684805399930652,0.0013509577764202379,0.004000000000003112,99720.0,raw_energy_half,no_q2,all,trans_bal_raw_consensus,all,0.05,0.08,0.3422857142857143,733da3c5,45.0,0.7111111111111111,-5.470320896638903e-05,2.881984861657916e-05,8.572655179006627e-05,22.0,1.0,-0.0002866639132635962,-0.0001997766060568784,-6.707758154667065e-05,11.0,1.0,-0.0005111667574226875,-0.0002923781989779828,-0.0002878067704064069,22.0,0.8181818181818182,-2.8639348388814767e-05,2.814865084844748e-05,7.757197907876101e-05,3.985653545355544e-05,0.00039014058609867445,7.993605777301126e-18,1.0658141036401503e-17,0.000155417410789638,0.0003087150852138587,0.00018343895843824282,0.00036989141078090556,0.00023532901021423546,0.0002809792417371758,0.00018620163221933772,0.00024233262495936813,9.902189937810447e-07,0.00028730483116146333,-0.0005897316280638221,True,True,False,True,True,False,False,-1.7571718398112779e-06
toward_teacher|all|all|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777327360898487,-1.7516167987174924e-06,0.5775969827548008,0.5772174998334755,0.5780419979294831,0.00033758538930416497,0.0017099382321668138,0.004000000000003112,313.0,all,all,all,trans_bal_raw_consensus,all,0.05,0.08,0.436,c80396e8,45.0,1.0,-0.0001814602854055547,-0.00011186965144842631,-8.901465637134454e-05,22.0,1.0,-0.00027127371877921913,-0.00021950622678759135,-0.00016020593562415808,11.0,1.0,-0.0004747428987519342,-0.000279674096046012,-0.00027738838176016856,22.0,1.0,-0.00016969025337199017,-0.00013198312348781105,-0.00010296662860243,2.619483811286477e-05,0.0003690090044693191,0.0001831375007810423,0.0003776249898792625,0.00011775892886021011,0.00036146863456674685,0.00018403139454863178,0.0004011237357727126,0.0002082821409095067,0.00028329790244130306,0.00018927478343835818,0.00022890257858837788,-4.9516477536846185e-05,0.0003416708794114325,-0.0005628074513039927,True,True,False,True,True,False,False,-1.7516167987174924e-06
toward_teacher|low_slack_half|all|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777327735936639,-1.7141129834419289e-06,0.5775969316090481,0.5772173656858741,0.578042165736809,0.00032780759167384154,0.0016623954308998751,0.004000000000003112,268954.0,low_slack_half,all,all,trans_bal_raw_consensus,all,0.05,0.08,0.42857142857142855,dba99f87,45.0,1.0,-0.00019397838053880623,-0.00010705663381571637,-6.447397635678254e-05,22.0,1.0,-0.00027669260653023775,-0.00015491194916628085,-0.00014168080768395264,11.0,1.0,-0.0004374674079052898,-0.0002874779216066603,-0.00028419300573956363,22.0,1.0,-0.00020203957943981665,-0.0001613278401538576,-0.00013443618471020713,2.4116961939843473e-06,0.00035828318046094137,0.00018721878114136324,0.00035887477917920707,9.558125954622753e-05,0.00034442175496959425,0.00017571852994572684,0.00040736528926253295,0.00020614994430620716,0.0002772974421470116,0.00018526410097679025,0.00023287058913971936,-7.14274598071346e-05,0.00031554010655788454,-0.0005287347263608355,True,True,False,True,True,False,False,-1.7141129834419289e-06
toward_teacher|raw_energy_half|no_q2|all|trans_bal_raw_consensus|teacher_row_top50|w0.070|c0.080,toward_teacher,0.5777327804125094,-1.7072941379536744e-06,0.5775976464216167,0.5772207542739768,0.578040098321162,0.00022498284912011144,0.0011242239960031848,0.005600000000003824,99756.0,raw_energy_half,no_q2,all,trans_bal_raw_consensus,teacher_row_top50,0.07,0.08,0.2017142857142857,c1993720,45.0,0.7333333333333333,-2.1338669503156993e-05,1.566471613843046e-05,7.676264505973585e-05,22.0,1.0,-0.0002799236337920896,-0.0001981650637003729,-5.7637354940243135e-05,11.0,1.0,-0.0005088373549402281,-0.0002852022038840607,-0.00028200220388385766,22.0,0.8181818181818182,-1.8870436693629866e-05,1.3515373420003339e-05,5.226133049673898e-05,7.809717626695429e-05,0.00031666699494358624,7.993605777301126e-18,1.0658141036401503e-17,0.00011710207853598742,0.00023775659059836572,0.00017969559060238116,0.0003345557156588879,0.00022603944744415327,0.00025853292647139305,0.0001857973113483763,0.00020676360123464987,4.69297608647824e-05,0.00022060411493388677,-0.0005822717728615589,True,True,False,True,True,False,False,-1.7072941379536744e-06
toward_teacher|low_slack_half|no_s3|all|trans_bal_agree|all|w0.070|c0.080,toward_teacher,0.5777327853162963,-1.7023903510215987e-06,0.5775969837774039,0.5772179013834318,0.5780419118049549,0.00055595768435865,0.0028356736582915458,0.005600000000003824,282260.0,low_slack_half,no_s3,all,trans_bal_agree,all,0.07,0.08,0.5245714285714286,ab02dc81,45.0,1.0,-0.0003353882922155771,-0.00018456958802286482,-0.000150692910026895,22.0,1.0,-0.00042224365429927024,-0.000206566658158913,-0.00018279208919513845,11.0,1.0,-0.000727939820494572,-0.00043894309540637444,-0.0004343442131923281,22.0,1.0,-0.00038125922423926095,-0.00031038556504254795,-0.00027526065959548873,-1.2561298405267763e-05,0.000667268432207928,0.0003130596314797445,0.0007138541977504161,0.00024612575775217994,0.0006907278997768477,0.0003101783303839171,0.0006560551668506964,0.00024092597456991437,0.0006288413459973556,1.5543122344752192e-18,9.547918011776345e-18,-8.017604641382925e-05,0.0005349567479272965,-0.0008712144235677233,True,True,False,True,True,False,False,-1.7023903510215987e-06
toward_teacher|raw_energy_quarter|no_s3|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777327868522102,-1.700854437181043e-06,0.5775982435423556,0.577222858806545,0.5780388857861567,0.0002712521761305479,0.001301797824121905,0.004000000000002224,195559.0,raw_energy_quarter,no_s3,all,trans_bal_raw_consensus,all,0.05,0.08,0.32971428571428574,20f36b7e,45.0,0.7333333333333333,-3.81965932767514e-05,3.3252045106801906e-05,4.95812133033402e-05,22.0,1.0,-0.0003035770134121041,-0.00015977713616111,-5.054617181576848e-05,11.0,1.0,-0.0006117688885611816,-0.0003127198705550338,-0.00031043415626919035,22.0,0.7727272727272727,-2.021949602498685e-05,3.547318528217547e-05,4.95812133033402e-05,3.636495929507505e-05,0.0003517638928842304,0.00025021172780714476,0.00038478482955822435,0.0001700199769382218,0.000301409029099903,0.00020174938885642062,0.0003497272730381145,0.0002323022915655265,0.000276507775319364,1.5543122344752192e-18,9.547918011776345e-18,1.9661411872141875e-05,0.00023457243301398955,-0.0006937685155276152,True,True,False,True,True,False,False,-1.700854437181043e-06
toward_teacher|raw_energy_quarter|no_s3|all|trans_bal_raw_consensus|teacher_row_top50|w0.070|c0.080,toward_teacher,0.577732800832915,-1.6868737323649796e-06,0.5775981763524827,0.57722302222032,0.5780388212601031,0.00022965800513703488,0.0010887616177654908,0.005600000000003824,195595.0,raw_energy_quarter,no_s3,all,trans_bal_raw_consensus,teacher_row_top50,0.07,0.08,0.19542857142857142,c79fc4ce,45.0,0.6666666666666666,-3.0479237938196846e-05,3.6877582225880456e-05,5.9917582225788024e-05,22.0,1.0,-0.00032163767586756986,-0.00015871955592170473,-3.2882417774104944e-05,11.0,1.0,-0.0005768824177740939,-0.00033603767586742883,-0.00032963767586757786,22.0,0.6818181818181818,-2.0480827856106387e-05,2.1409081741574634e-05,5.9917582225788024e-05,7.941458598424706e-05,0.0002930964151068207,0.0002595574459121064,0.00031385837637057487,0.00010911546257821258,0.0001946480763711057,0.00017849705028531815,0.00033585492868929545,0.00023347693882147492,0.00026432410560847165,1.5543122344752192e-18,9.547918011776345e-18,3.152810911893578e-05,0.00020582413381296615,-0.0006639397605347708,True,True,False,True,True,False,False,-1.6868737323649796e-06
toward_teacher|all|no_s3|all|trans_safe_not_opposed|all|w0.050|c0.080,toward_teacher,0.5777328152137521,-1.6724928952882578e-06,0.5775976618248708,0.5772207297458719,0.5780404213006441,0.00039882027673828293,0.002018268442316676,0.004000000000002668,14009.0,all,no_s3,all,trans_safe_not_opposed,all,0.05,0.08,0.5228571428571429,a9dc165f,45.0,1.0,-0.00022687298445689397,-0.00016730134109381732,-0.00014045406881957323,22.0,1.0,-0.0002952146747179363,-0.00022736246985118888,-0.00021199069726096642,11.0,1.0,-0.0005638069864548623,-0.00030867168307580073,-0.00030410025450422484,22.0,1.0,-0.00023006272395426075,-0.00019223327439352734,-0.0001649601278995716,1.930264832809031e-05,0.0004613826019761134,0.0002156584775986754,0.0005189680176641962,0.0002040332130086082,0.0005086558497248863,0.00022386552483833294,0.0004585939403785994,0.00015479444680399347,0.0004429527211472053,1.5543122344752192e-18,9.547918011776345e-18,-4.231589589971407e-05,0.0004011888062769704,-0.0006636622056695018,True,True,False,True,True,False,False,-1.6724928952882578e-06
toward_teacher|low_slack_half|no_s3|all|trans_safe_not_opposed|all|w0.050|c0.080,toward_teacher,0.5777328473940874,-1.6403125600028545e-06,0.5775976881045674,0.5772209417448758,0.5780403450066686,0.0003937044897775085,0.001995046932970887,0.004000000000003112,282959.0,low_slack_half,no_s3,all,trans_safe_not_opposed,all,0.05,0.08,0.516,b85aaf37,45.0,1.0,-0.00023563297991346932,-0.00013032578424760908,-0.00010599342120720667,22.0,1.0,-0.0003011010956874838,-0.00014613181272999919,-0.00012892140632747573,11.0,1.0,-0.0005160269286841324,-0.0003141721250496943,-0.00030860149489675415,22.0,1.0,-0.0002699007714062063,-0.0002200596033612223,-0.00019268467089916808,3.7311499383893555e-06,0.00046385442826168716,0.00022364859590589202,0.0005099137850297071,0.00017379720843931047,0.000491307389383558,0.00021845079214893087,0.0004653893396088641,0.00016802363777158947,0.0004451072697143762,1.5543122344752192e-18,9.547918011776345e-18,-5.892569514906743e-05,0.00038035921644435754,-0.0006181332579379029,True,True,False,True,True,False,False,-1.6403125600028545e-06
toward_teacher|raw_energy_half|no_s3|all|trans_bal_raw_consensus|teacher_row_top70|w0.070|c0.080,toward_teacher,0.5777328621046587,-1.6256019886862205e-06,0.5775981846443594,0.5772236920269829,0.5780386365400283,0.00016127284016140842,0.0008058290756373234,0.005600000000003824,106314.0,raw_energy_half,no_s3,all,trans_bal_raw_consensus,teacher_row_top70,0.07,0.08,0.14457142857142857,d9615ef7,45.0,0.9111111111111111,-4.852699729407384e-05,-2.764137477684332e-06,2.411586252226705e-05,22.0,1.0,-0.00024852699729416283,-0.00019252699729411794,-6.452699729420086e-05,11.0,1.0,-0.0003941269972940198,-0.00021908413747773192,-0.0002126841374776589,22.0,0.9090909090909091,-4.0526997294065836e-05,-1.8041374776900309e-06,2.411586252226705e-05,3.8925446256675436e-05,0.0002089038850025707,0.00014276999123798072,0.00023554848750669043,6.664821568723434e-05,0.0001664531071628399,0.0001097206684763466,0.00021252718974347856,0.00016505273801531694,0.00017702661019265508,1.5543122344752192e-18,9.547918011776345e-18,6.004003985381368e-05,0.0001284506015216149,-0.0004537507313928602,True,True,False,True,True,False,False,-1.6256019886862205e-06
toward_teacher|all|no_s3|all|trans_bal_agree|all|w0.050|c0.080,toward_teacher,0.5777328699305855,-1.61777606189073e-06,0.5775976905612995,0.5772207746086775,0.578040490250741,0.0004023211330946426,0.002051171711762228,0.004000000000002668,13315.0,all,no_s3,all,trans_bal_agree,all,0.05,0.08,0.532,d7213304,45.0,1.0,-0.00023110568782136465,-0.00016968369150638374,-0.00014240105789831148,22.0,1.0,-0.0002970278527660297,-0.00022930945892993824,-0.0002139376863398157,11.0,1.0,-0.000568039689819333,-0.00031061867215465,-0.0003060472435830741,22.0,1.0,-0.00023315257017592073,-0.0001964659777580091,-0.00016690711697830984,1.2202826552438817e-05,0.0004728323868775302,0.0002156584775986754,0.0005189680176641962,0.00020610125591417083,0.000510723892630449,0.00022989610517329523,0.0004646245207135617,0.0001580520437461923,0.00044621031808940415,1.5543122344752192e-18,9.547918011776345e-18,-4.061590648933699e-05,0.00040288879568734745,-0.0006688049266401319,True,True,False,True,True,False,False,-1.61777606189073e-06
toward_teacher|raw_energy_half|no_q2|all|trans_bal_raw_consensus|all|w0.070|c0.050,toward_teacher,0.577732878061032,-1.609645615352484e-06,0.5775980166909704,0.5772216518323011,0.5780398430152324,0.00023589093744845862,0.001189089179036978,0.0035000000000042775,99714.0,raw_energy_half,no_q2,all,trans_bal_raw_consensus,all,0.07,0.05,0.3422857142857143,b46ee064,45.0,0.7111111111111111,-4.8111530014494086e-05,2.4385920071723356e-05,7.373519465070366e-05,22.0,1.0,-0.0002512395867209638,-0.00017512151757490544,-5.989243409776357e-05,11.0,1.0,-0.00044646636453671285,-0.00025623958672094105,-0.00025223958672093705,22.0,0.8181818181818182,-2.6678657758516522e-05,2.435323939358197e-05,6.573519465069566e-05,3.413184667551622e-05,0.0003425479494419834,7.993605777301126e-18,1.0658141036401503e-17,0.0001365546288950349,0.0002706790676299983,0.000158756798744266,0.0003253920168164726,0.00020773381125159063,0.0002476781266997782,0.00016293655682342805,0.0002120505255818726,1.9702806230104673e-06,0.0002528888759690944,-0.0005153374142183975,True,True,False,True,True,False,False,-1.609645615352484e-06
toward_teacher|all|all|all|trans_bal_raw_consensus|all|w0.070|c0.050,toward_teacher,0.5777328977385429,-1.5899681045095093e-06,0.5775973985459886,0.5772190847672064,0.5780413727069018,0.0002988395497015278,0.001512750687144286,0.0035000000000042775,307.0,all,all,all,trans_bal_raw_consensus,all,0.07,0.05,0.436,81f74393,45.0,1.0,-0.00015563540542395948,-9.664286528909827e-05,-7.64419683323414e-05,22.0,1.0,-0.0002378371446107308,-0.0001955989057781382,-0.0001387437454118956,11.0,1.0,-0.00041673968104227743,-0.00024749549268676674,-0.0002454954926865982,22.0,1.0,-0.0001461895754179543,-0.00011245446820797866,-9.258539170864388e-05,2.5879692309213444e-05,0.00032632117530783896,0.00016165695599196984,0.000331824759226353,0.00010511882963476238,0.0003188256970283697,0.00016060394835194552,0.00035361191805133866,0.0001837308244878396,0.0002511789469416713,0.00016937556440456585,0.00020404871456982692,-4.631744286487233e-05,0.00030606563678529626,-0.000494177094756365,True,True,False,True,True,False,False,-1.5899681045095093e-06
toward_teacher|raw_energy_half|all|all|trans_bal_raw_consensus|teacher_row_top50|w0.070|c0.080,toward_teacher,0.5777329015161335,-1.5861905138248034e-06,0.5775977172867174,0.577220195041204,0.5780405864036247,0.0002721102409825491,0.001329023996003184,0.005600000000003824,93234.0,raw_energy_half,all,all,trans_bal_raw_consensus,teacher_row_top50,0.07,0.08,0.2382857142857143,0f23d949,45.0,0.6888888888888889,-2.636403297828771e-05,1.6113899686032166e-05,3.0278826837926154e-05,22.0,1.0,-0.0003318275673590554,-0.0002415904271754754,-5.626271841541186e-05,11.0,1.0,-0.0006098627184152328,-0.0003414275673591094,-0.0003382275673590174,22.0,0.7727272727272727,-2.1564032978371728e-05,7.603901436703536e-06,2.278014140100204e-05,7.809717626695429e-05,0.00031666699494358624,0.00022591378970858455,0.0003298917430370745,0.00011710207853598742,0.00023775659059836572,0.00017969559060238116,0.0003345557156588879,0.00022603944744415327,0.00025853292647139305,0.0001857973113483763,0.00020676360123464987,4.69297608647824e-05,0.00022060411493388677,-0.0006978560135528389,True,True,False,True,True,False,False,-1.5861905138248034e-06
toward_teacher|raw_energy_quarter|all|all|trans_bal_raw_consensus|all|w0.070|c0.080,toward_teacher,0.5777329064223938,-1.5812842535378735e-06,0.5775970857264544,0.5772167263594272,0.5780426777437513,0.00043037130606225695,0.002065716953770669,0.005600000000003824,183126.0,raw_energy_quarter,all,all,trans_bal_raw_consensus,all,0.07,0.08,0.37314285714285716,1f949aa9,45.0,0.7111111111111111,-3.634588362377844e-05,3.688432282804577e-05,6.305290297781152e-05,22.0,1.0,-0.0004654784718134408,-0.0002333825634199371,-6.323529357843416e-05,11.0,1.0,-0.0009417470970219943,-0.0004782784718133648,-0.0004750784718133838,22.0,0.8181818181818182,-1.832089819531202e-05,1.2194031327261728e-05,6.305290297781152e-05,5.0928079237226085e-05,0.0004925752926951544,0.0003502721031902141,0.0005387032498483034,0.00023797801302047905,0.0004219660483484665,0.0002824377582384545,0.0004896988890009128,0.00032518783460707123,0.00038707217542733864,0.0002643908024772369,0.0003541576626137184,2.7516127659829802e-05,0.0003284258245019044,-0.0010649513033377134,True,True,False,True,True,False,False,-1.5812842535378735e-06
toward_teacher|raw_energy_half|all|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777329134232341,-1.5742834132970174e-06,0.5775977791973944,0.5772199175458153,0.5780408045348698,0.00032584968452740895,0.0015989820297933972,0.004000000000003112,93198.0,raw_energy_half,all,all,trans_bal_raw_consensus,all,0.05,0.08,0.40514285714285714,acaff26c,45.0,0.6888888888888889,-3.5604909512820804e-05,2.559527091972047e-05,4.225151245418335e-05,22.0,1.0,-0.00033653611682010753,-0.0002467273575451734,-6.831404732077218e-05,11.0,1.0,-0.0006187218553866947,-0.00034453611682028207,-0.0003422504025343276,22.0,0.7727272727272727,-2.248316385083937e-05,8.643802904595437e-06,4.225151245418335e-05,3.985653545355544e-05,0.00039014058609867445,0.0002449228226498681,0.0004015840117404168,0.000155417410789638,0.0003087150852138587,0.00018343895843824282,0.00036989141078090556,0.00023532901021423546,0.0002809792417371758,0.00018620163221933772,0.00024233262495936813,9.902189937810447e-07,0.00028730483116146333,-0.0007084163755430473,True,True,False,True,True,False,False,-1.5742834132970174e-06
toward_teacher|low_slack_half|all|all|trans_bal_raw_consensus|all|w0.070|c0.050,toward_teacher,0.577732913745615,-1.5739610323972641e-06,0.5775972871432904,0.5772188760404284,0.578041570791256,0.00029029019128136224,0.0014714126267075954,0.0035000000000042775,268948.0,low_slack_half,all,all,trans_bal_raw_consensus,all,0.07,0.05,0.42857142857142855,80fa573a,45.0,1.0,-0.00016855737114473968,-9.335234656608902e-05,-5.597815172131426e-05,22.0,1.0,-0.00024232271614177403,-0.00013546399147065227,-0.00012392807835870379,11.0,1.0,-0.000383986001310177,-0.00025202215724873245,-0.0002486232750348316,22.0,1.0,-0.00017661938928775767,-0.00013954574226880955,-0.00011758130010353085,2.232433244762022e-06,0.0003164883328010128,0.00016516239437148884,0.00031868618386204694,8.44304373051904e-05,0.0003050240636146387,0.00015396046946715753,0.000357371804771935,0.00018362424127562005,0.00024794008098937334,0.00016381783734742465,0.00020547243439944247,-6.341611687162863e-05,0.00028104843853108617,-0.0004638472777368341,True,True,False,True,True,False,False,-1.5739610323972641e-06
toward_teacher|raw_energy_quarter|no_q2|all|trans_bal_raw_consensus|all|w0.050|c0.080,toward_teacher,0.5777329137892171,-1.5739174302753511e-06,0.5775978035365272,0.577220784850628,0.5780404213769097,0.0002524273341425074,0.0012383669813819137,0.004000000000003112,189360.0,raw_energy_quarter,no_q2,all,trans_bal_raw_consensus,all,0.05,0.08,0.3137142857142857,1eb26f25,45.0,0.7111111111111111,-3.4191103818304036e-05,3.6657722461974636e-05,7.957060888785783e-05,22.0,1.0,-0.000283423153149831,-0.00012735237584305946,-4.924718309917697e-05,11.0,1.0,-0.0005578984712731883,-0.0002902802960070838,-0.00028570886743550794,22.0,0.8181818181818182,-1.961092207025672e-05,3.073430753954838e-05,7.063126086448435e-05,3.636495929507505e-05,0.0003517638928842304,7.993605777301126e-18,1.0658141036401503e-17,0.0001700199769382218,0.000301409029099903,0.00020174938885642062,0.0003497272730381145,0.0002323022915655265,0.000276507775319364,0.0001888938424533183,0.00025301093564193943,1.9661411872141875e-05,0.00023457243301398955,-0.0006338876556567896,True,True,False,True,True,False,False,-1.5739174302753511e-06
