pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,selected_s3_cells,selected_q2_cells,subject_support_mean,global_support_mean,subject_expected_delta_e101_basis,global_expected_delta_e101_basis,flip_benefit_share,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,active_delta_cells,support_label_1_cells,support_label_0_cells,all_support_delta_vs_e95,all_adverse_delta_vs_e95,global_prior_expected_delta_vs_e95,subject_prior_expected_delta_vs_e95,global_prior_p_beats_e95,global_prior_p_beats_e101_edge,global_prior_q05,global_prior_q50,global_prior_q95,subject_prior_p_beats_e95,subject_prior_p_beats_e101_edge,subject_prior_q05,subject_prior_q50,subject_prior_q95,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,subject_expected_gain_vs_e101,global_expected_gain_vs_e101,subject_beat_gain_vs_e101,global_beat_gain_vs_e101,prior_healthier_than_e101,e106_replaces_e101,e106_interesting_but_not_replacement
96,0,e106_subject_prior_gate_be2fa12f,subject_prior_gate,e95,mixmin,subject_expected_best_top20,Q2+S3,0.75,20.0,20.0,20.0,16.0,4.0,0.8007952774119333,0.6135555555555555,-6.4167108365417e-07,3.0037988862754146e-05,0.49696076184818805,-2.3864659897343543e-05,-2.3864659897343543e-05,-2.858025148821941e-05,-1.8909709923464746e-06,-1.8909709923464746e-06,-9.313076542616372e-06,-3.2225099307225946e-05,-3.2225099307225946e-05,-2.858025148821941e-05,-3.747790939201412e-05,-3.747790939201412e-05,-2.858025148821941e-05,-3.747790939201412e-05,-1.8909709923464746e-06,3,3,97,-0.00015480920196758174,-9.921738808038594e-05,-0.00015538424674760298,-5.076769841347306e-05,-0.00031392831037102553,-0.0001823480043922493,-0.0002537420969204406,8.379021421850002e-06,0.75,0.9722222222222222,True,0.005088556804430287,0.0027079500768091157,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007114952228031014,0.0020586055361276933,0.3480563223557736,0.0026243311102632973,9.465200868056436e-06,0.00045972161863850713,20,True,True,0.5359212050984936,0.7391304347826086,0.49320305862361935,0.5182795698924731,-2.010569877334639e-05,-2.6715290060438424e-05,-1.8952904670869976e-05,-1.955376647415863e-05,-4.794998773297863e-06,-1.1404590060389897e-05,-3.6422046708214465e-06,-4.2430664741101035e-06,1.2126510192924897e-05,1.2802383235678015e-05,8.834171200921694e-06,9.81856262867186e-06,False,20,21,29,-7.741887012462125e-05,0.00038230274851383387,9.091642546640646e-05,-1.1225543728205262e-06,0.0390625,0.016,6.253426871140065e-06,8.913192230980226e-05,0.0001797664650425548,0.5546625,0.3594625,-6.173193832342891e-05,-4.863420538820749e-06,6.11273974687383e-05,1.1410292977298859e-05,1.369058898514614e-05,-0.447566628041715,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.97530629099834e-06,4.1966541025784216e-05,0.21642499999999992,0.0232125,False,False,False
81,0,e106_subject_prior_gate_96db82b0,subject_prior_gate,e95,mixmin,s3_subject_support_q0.70,S3,1.0,13.0,13.0,13.0,13.0,0.0,0.9245337995337997,0.6123076923076923,-3.061820364762596e-08,3.816702397673783e-05,0.3957106973600893,-2.3858271219756588e-05,-2.3858271219756588e-05,-2.6218921463261324e-05,-1.1419657200972821e-06,-1.1419657200972821e-06,-8.642418458437717e-06,-3.2407804114509275e-05,-3.2407804114509275e-05,-2.6218921463261324e-05,-3.802504382477423e-05,-3.802504382477423e-05,-2.6218921463261324e-05,-3.802504382477423e-05,-1.1419657200972821e-06,3,3,82,-0.00017703964547304829,-8.560744161834055e-05,-0.00014398660591394274,-6.0655941758358534e-05,-0.0002242565811906433,-0.0001424562614745009,-0.00016375127973136455,4.9499751098091703e-05,0.6111111111111112,0.9722222222222222,True,0.005060200285534281,0.002608702260673093,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007537676907742427,0.0023188320040376594,0.3059409802754276,0.0026666035782344417,1.0394775281858722e-05,0.00048807813753452107,13,True,True,0.14107763615295482,0.18478260869565216,0.1622769753610875,0.15806451612903225,-9.205503009776654e-06,-8.106588650154562e-06,-1.1271611036021171e-05,-1.0653873226871933e-05,6.105196990271873e-06,7.204111349893965e-06,4.039088964027356e-06,4.656826773176595e-06,1.6557169998659888e-05,1.7501337948335017e-05,1.076554146784149e-05,1.2784992857177554e-05,False,13,17,33,-3.514640215348033e-05,0.0004529317353809887,0.00015347286196600854,6.822932444658929e-07,0.0054875,0.0011875,4.455109822915171e-05,0.00015201701379505871,0.0002633099225895258,0.52755,0.3582125,-3.514640215348016e-05,-2.657033247047342e-06,6.939019552392103e-05,2.2310488740868595e-05,1.812124879088113e-05,-0.8424101969872537,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.1704586737119216e-06,0.00010452297752538629,0.18931249999999994,-0.0103625,False,False,False
68,0,e106_subject_prior_gate_bf6d68a3,subject_prior_gate,e95,mixmin,s3_subject_support_q0.50,S3,0.75,20.0,20.0,20.0,20.0,0.0,0.8614992104905914,0.6297777777777779,6.349124146841176e-07,4.4148873002761856e-05,0.5769536020352655,-2.3823541358769518e-05,-2.3823541358769518e-05,-2.858025148821941e-05,-1.0169930064751753e-07,-1.0169930064751753e-07,-8.266809415902188e-06,-3.2997961214920046e-05,-3.2997961214920046e-05,-2.858025148821941e-05,-3.837096356074099e-05,-3.837096356074099e-05,-2.858025148821941e-05,-3.837096356074099e-05,-1.0169930064751753e-07,3,3,69,-0.00019997708600109633,-0.00010417318711641865,-0.0001453815407813086,-6.0655941758358534e-05,-0.0002340211252623292,-0.00014733853351034387,-0.00017339073388938456,8.379021421850002e-06,0.75,0.9722222222222222,True,0.005014558129296408,0.0024489547138405333,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007240773125301822,0.0021529133288432844,0.3480563223557736,0.002636913199990378,9.447365444682312e-06,0.0005337202937723881,20,True,True,0.3765932792584009,0.5108695652173914,0.3925233644859813,0.4007168458781362,-1.357001562182083e-05,-1.6079301201782276e-05,-1.4750348326828387e-05,-1.4476517460867187e-05,1.7406843782276958e-06,-7.686012017337476e-07,5.603516732201378e-07,8.341825391813422e-07,1.538755341333807e-05,1.6345101984708375e-05,1.0003542428548969e-05,1.1526204056758298e-05,False,20,24,26,-6.483678039754063e-05,0.0004688835133747954,0.00013326006096866627,2.718179204431713e-06,0.0068875,0.0022125,4.1339430781263205e-05,0.0001316036642955316,0.00022950234525809715,0.5202375,0.3372625,-5.371214765164841e-05,-1.860860473822168e-06,6.977162931011417e-05,1.794597612882442e-05,1.6951632205559314e-05,-0.6068945538818077,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-5.134572713746101e-06,8.431017652804402e-05,0.182,-0.008962499999999998,False,False,False
72,0,e106_subject_prior_gate_e070cc2c,subject_prior_gate,e95,mixmin,subject_support_q0.60,Q2+S3,0.75,20.0,20.0,20.0,18.0,2.0,0.8814653189435419,0.6197777777777779,2.3440492206040663e-07,4.575473031435199e-05,0.5575285075556381,-2.378810635816908e-05,-2.378810635816908e-05,-2.858025148821941e-05,-2.7953100323330204e-07,-2.7953100323330204e-07,-8.358057322910284e-06,-3.285070004976909e-05,-3.285070004976909e-05,-2.858025148821941e-05,-3.823408802139383e-05,-3.823408802139383e-05,-2.858025148821941e-05,-3.823408802139383e-05,-2.7953100323330204e-07,3,3,73,-0.00019200658699448093,-9.744009973544632e-05,-0.00015017230718666896,-5.662896827790531e-05,-0.00027158346358037433,-0.00016410621592913982,-0.00022138568398351153,8.379021421850002e-06,0.75,0.9722222222222222,True,0.0050325276282225774,0.002511847960082128,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007334567540868012,0.0021930055296652596,0.3480563223557736,0.0026462926415469967,9.620788225116919e-06,0.0005157507948462183,20,True,True,0.294901506373117,0.42391304347826086,0.3177570093457944,0.3207885304659498,-1.1932777267276309e-05,-1.3561993934181383e-05,-1.3488750846032813e-05,-1.31009862946767e-05,3.3779227327722194e-06,1.7487060658671453e-06,1.821949154015714e-06,2.2097137053718274e-06,1.6104072355218368e-05,1.7074698826018594e-05,1.0326846213181915e-05,1.2037110788098192e-05,False,20,24,26,-5.545733884092169e-05,0.0004602934560052445,0.0001380080990188394,1.4471228419630102e-06,0.0040875,0.001475,4.752086707287379e-05,0.00013675319382227993,0.00023280347556376557,0.506925,0.3748125,-5.545733884092138e-05,-4.1369750149132325e-07,6.437705434098113e-05,1.958321448336894e-05,1.766815114743961e-05,-0.6885863267670915,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-6.405629076214804e-06,8.905821457821715e-05,0.16868749999999993,-0.011762499999999999,False,False,False
100,0,e106_subject_prior_gate_82f82adb,subject_prior_gate,e95,mixmin,subject_expected_best_top23,Q2+S3,0.75,23.0,23.0,23.0,18.0,5.0,0.776482926201071,0.6014492753623187,-3.5392865198965574e-07,3.315560990307182e-05,0.5483530010315477,-2.3661746824887864e-05,-2.3661746824887864e-05,-2.858025148821941e-05,-1.6372606927994582e-06,-1.6372606927994582e-06,-9.313076542616372e-06,-3.201291517007654e-05,-3.201291517007654e-05,-2.858025148821941e-05,-3.733506461167657e-05,-3.733506461167657e-05,-2.858025148821941e-05,-3.733506461167657e-05,-1.6372606927994582e-06,3,3,101,-0.00015466461400537868,-9.915394418558154e-05,-0.00015387403466496363,-5.078073386893811e-05,-0.0003033437903374875,-0.0001770622621032128,-0.00025083604223686645,8.379021421850002e-06,0.75,0.9722222222222222,True,0.005041015579455173,0.0025415557893962134,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000700966290151898,0.0020167695779914527,0.3480563223557736,0.0026138021776120936,9.289115913229795e-06,0.0005072628436136219,23,True,True,0.5709733487833141,0.7744565217391305,0.5369583687340697,0.5566308243727599,-2.0447117777997806e-05,-2.786878621321519e-05,-1.9306211565573045e-05,-1.993600507463316e-05,-5.13641777794928e-06,-1.2558086213166659e-05,-3.995511565524521e-06,-4.625305074584635e-06,1.2386280659474117e-05,1.4096060312493066e-05,9.26545083847846e-06,1.0270174424770398e-05,False,23,23,27,-8.794780277582462e-05,0.00041931504083774515,0.00010034072131376237,-1.878943514239607e-07,0.0299875,0.012825,1.188562292143631e-05,9.88939539597539e-05,0.00019320026679660058,0.5331375,0.3652375,-5.992890824641225e-05,-3.1950914442801434e-06,6.560043189922168e-05,1.1068873972647443e-05,1.395035945169536e-05,-0.41251448435689453,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.040646269601774e-06,5.139083687314013e-05,0.19490000000000002,0.0141375,False,False,False
237,0,e106_subject_prior_gate_b5f64972,subject_prior_gate,e95,mixmin,flip_benefit_best_top8,S3,1.0,8.0,8.0,8.0,8.0,0.0,0.8481210735402809,0.6216666666666667,-2.3215210090301163e-07,1.9432977893606287e-05,0.2807099332954237,-2.3620411137015296e-05,-2.3620411137015296e-05,-2.8629802827473405e-05,-1.4442745134291002e-06,-1.4442745134291002e-06,-1.07448580719538e-05,-3.20084843373758e-05,-3.20084843373758e-05,-2.8629802827473405e-05,-3.740847456024099e-05,-3.740847456024099e-05,-2.8629802827473405e-05,-3.740847456024099e-05,-1.4442745134291002e-06,3,3,238,-0.00015619074629882323,-0.0001019161184616646,-0.0001546446277464475,-6.0655941758358534e-05,-0.0002988627340182737,-0.0001797593378883161,-0.00020197164679501073,1.8041124150158794e-16,0.7222222222222222,1.0,True,0.005202044716615315,0.003105157769456713,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007374590139309006,0.0021658521969829415,0.3191544086852886,0.0026502949013910986,1.0158474723137697e-05,0.0003462337064534883,8,True,True,0.3505214368482039,0.49184782608695654,0.30246389124893797,0.32508960573476703,-1.5998414377616105e-05,-1.8574118597667286e-05,-1.5595558974585164e-05,-1.5917913009650986e-05,-6.877143775675783e-07,-3.263418597618758e-06,-2.848589745366364e-07,-6.072130096024581e-07,1.6891045811464964e-05,1.8420005006072095e-05,1.1226791953441762e-05,1.2835212176746731e-05,False,8,12,38,-5.145507899682384e-05,0.0002947786274566127,7.871129315676309e-05,5.077317872524212e-08,0.1224375,0.017675,-1.0719845516057917e-05,7.750985327563325e-05,0.0001669017271945125,0.65795,0.2261125,-5.145507899682216e-05,-9.387599099271464e-06,7.575902374321527e-05,1.5517577373029145e-05,1.8455124603686207e-05,-0.6329663962920047,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.801978739452572e-06,2.976140871614085e-05,0.3197125,0.1065875,False,False,False
37,0,e106_subject_prior_gate_80da0431,subject_prior_gate,e95,mixmin,s3_subject_expected_negative,S3,1.0,10.0,10.0,10.0,10.0,0.0,0.8504251700680273,0.6297777777777778,-9.237400758624155e-07,2.067148071603663e-05,0.3190217698469831,-2.3570533052463816e-05,-2.3570533052463816e-05,-2.6218921463261324e-05,-2.6542562444609175e-06,-2.6542562444609175e-06,-1.0700515817863021e-05,-3.15383080686793e-05,-3.15383080686793e-05,-2.6218921463261324e-05,-3.6519034844473275e-05,-3.6519034844473275e-05,-2.6218921463261324e-05,-3.6519034844473275e-05,-2.6542562444609175e-06,3,3,38,-0.0001562003379151522,-0.0001031964456436052,-0.00015666690464938293,-6.0655941758358534e-05,-0.000313018672338905,-0.00018683730704863177,-0.00025011936282386696,4.9499751098091703e-05,0.6666666666666666,0.9722222222222222,True,0.005154790068322109,0.0029397665004304878,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007269321925363055,0.0021177482148308975,0.31088145271664264,0.0026397680799965036,1.010539175628043e-05,0.00039348835474669214,10,True,True,0.4035341830822711,0.5652173913043478,0.34579439252336447,0.37311827956989246,-1.89666859032396e-05,-2.33380630859244e-05,-1.7665020607774616e-05,-1.8299999615506908e-05,-3.6559859031910716e-06,-8.027363085875872e-06,-2.3543206077260855e-06,-2.9892996154583794e-06,1.647703379122816e-05,1.7712497989354918e-05,1.1172292767733412e-05,1.2628100820017843e-05,False,10,14,36,-6.198190039141742e-05,0.0003315064543552231,8.370288934392848e-05,-2.6779938236698592e-06,0.0626375,0.0626375,-1.7756910314771064e-05,8.686099772973556e-05,0.00018081462560541248,0.5298625,0.5298625,-6.198190039141713e-05,-1.99144204938667e-05,6.170058178074554e-05,1.2549305847405651e-05,1.80411125834494e-05,-0.5799536500579374,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-1.0530745741847673e-05,3.4753004903306233e-05,0.191625,0.046787499999999996,False,False,False
244,0,e106_subject_prior_gate_71c8145e,subject_prior_gate,e95,mixmin,flip_benefit_best_top16,S3,0.75,16.0,16.0,16.0,16.0,0.0,0.816999743429289,0.601388888888889,-1.527422804353361e-07,3.429221681196006e-05,0.5151091449675145,-2.3541967276718978e-05,-2.3541967276718978e-05,-2.839687762912213e-05,-1.4939792339907498e-06,-1.4939792339907498e-06,-9.447995776179496e-06,-3.197955680622755e-05,-3.197955680622755e-05,-2.839687762912213e-05,-3.715236578982761e-05,-3.715236578982761e-05,-2.839687762912213e-05,-3.715236578982761e-05,-1.4939792339907498e-06,3,3,245,-0.00017388802833471218,-0.00010920051617313575,-0.0001548606376785,-6.0655941758358534e-05,-0.00030037480354312696,-0.00018051537265074274,-0.00024146225142119323,8.379021421850002e-06,0.75,0.9722222222222222,True,0.005071768348069546,0.00264919047954652,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007037413895411394,0.0019627959855717265,0.3480563223557736,0.002616577277001335,9.042466511513767e-06,0.00047651007499925185,16,True,True,0.5874855156431055,0.7853260869565217,0.5297366185216652,0.5594982078853047,-2.196995557678575e-05,-3.0224532033439434e-05,-1.993558209784037e-05,-2.0793449265348403e-05,-6.659255576737223e-06,-1.4913832033390908e-05,-4.62488209779184e-06,-5.482749265299878e-06,1.1906500940561767e-05,1.2479851704041443e-05,9.701415702103434e-06,1.0386948752729684e-05,False,16,17,33,-8.517270338658456e-05,0.00039133737161261515,0.00010385004029254812,5.151630153593734e-07,0.0245625,0.0142625,7.595330269864459e-06,9.811142749484609e-05,0.00019725571548459637,0.4617125,0.3966625,-5.873947670832751e-05,1.498911881064023e-06,6.585597715447555e-05,9.546036173859499e-06,1.3470579732783009e-05,-0.39600231749710313,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.337588902818441e-06,5.490015585192588e-05,0.123475,0.008712500000000001,False,False,False
21,0,e106_subject_prior_gate_d65101c2,subject_prior_gate,e95,mixmin,subject_expected_negative,Q2+S3,1.0,12.0,12.0,12.0,10.0,2.0,0.8423456503813648,0.6185185185185186,-1.0914680015049908e-06,2.166699996379332e-05,0.3345697799384896,-2.350429463082726e-05,-2.350429463082726e-05,-2.6218921463261324e-05,-2.7324310547527375e-06,-2.7324310547527375e-06,-1.0778626104990252e-05,-3.137883925152796e-05,-3.137883925152796e-05,-2.6218921463261324e-05,-3.640161358597904e-05,-3.640161358597904e-05,-2.6218921463261324e-05,-3.640161358597904e-05,-2.7324310547527375e-06,3,3,22,-0.0001494324223778043,-0.00010201735937664935,-0.00015589278268632323,-5.523708801680183e-05,-0.000313018672338905,-0.00018412788017785342,-0.00024372045878471655,4.9499751098091703e-05,0.6111111111111112,0.9722222222222222,True,0.005135612816207228,0.002872646118028407,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007225401675758048,0.002099090162537789,0.30601739686115675,0.002635376055036003,1.0077097292421858e-05,0.0004126656068615724,12,True,True,0.4133835457705678,0.5815217391304348,0.35556499575191164,0.38243727598566307,-1.9052606378127072e-05,-2.3993150432318927e-05,-1.7816137291360023e-05,-1.8435273944834823e-05,-3.741906378078545e-06,-8.682450432270402e-06,-2.5054372913114956e-06,-3.1245739447862944e-06,1.6823672450030993e-05,1.8099996192297708e-05,1.1342933890320203e-05,1.2844706903133944e-05,False,12,16,34,-6.637392535191804e-05,0.0003462916815096027,8.770623919816429e-05,-3.3276326630313717e-06,0.064675,0.0439625,-1.266694424685395e-05,8.832279105234583e-05,0.00018695753526274254,0.5312875,0.4861875,-6.637392535191771e-05,-1.3002074027243056e-05,6.049259976540298e-05,1.2463385372518177e-05,1.8387751242252236e-05,-0.5701042873696408,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-1.1180384581209185e-05,3.875635475754205e-05,0.19305,0.04882499999999999,False,False,False
104,0,e106_subject_prior_gate_2c326902,subject_prior_gate,e95,mixmin,subject_expected_best_top25,Q2+S3,0.75,25.0,25.0,25.0,20.0,5.0,0.7830560881138545,0.5933333333333334,-1.1336341464097e-07,4.0495336048019135e-05,0.6109218998759887,-2.3403663252929974e-05,-2.3403663252929974e-05,-2.858025148821941e-05,-1.1300850518702887e-06,-1.1300850518702887e-06,-8.358057322910284e-06,-3.189698846850497e-05,-3.189698846850497e-05,-2.858025148821941e-05,-3.718391623852568e-05,-3.718391623852568e-05,-2.858025148821941e-05,-3.718391623852568e-05,-1.1300850518702887e-06,3,3,105,-0.00016456721218968128,-0.00010648920209987978,-0.00014904256219119838,-5.078073386893811e-05,-0.0002695234830208948,-0.00016015210844491645,-0.00020056153377187434,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004983135204058495,0.002338974475507842,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000693631032237651,0.0019673057596258795,0.3480563223557736,0.002606466919697847,9.022168018935275e-06,0.0005651432190102996,25,True,True,0.5750289687137891,0.7663043478260869,0.5433305012744265,0.5609318996415771,-2.0202621347139082e-05,-2.7816194938991947e-05,-1.916275197782757e-05,-1.978362486720862e-05,-4.891921347090558e-06,-1.2505494938943424e-05,-3.8520519777790405e-06,-4.472924867160089e-06,1.3212651511808499e-05,1.560143006537259e-05,1.0144756476961138e-05,1.0982148335651424e-05,False,25,23,27,-9.528306069007149e-05,0.0004698601583201759,0.00012246840812493473,6.423097369524422e-07,0.01365,0.0059125,2.8185116880672867e-05,0.00012099351028813153,0.000220292953488679,0.5138375,0.3743,-6.125873520620458e-05,-1.838802489660063e-06,7.117981076188239e-05,1.1313370403506164e-05,1.4776730304029741e-05,-0.40845886442641954,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.210442181225372e-06,7.351852368431249e-05,0.17559999999999992,-0.002199999999999999,False,False,False
41,0,e106_subject_prior_gate_bfc4cbc4,subject_prior_gate,e95,mixmin,s3_high_subject_support_0p80,S3,1.0,15.0,15.0,15.0,15.0,0.0,0.9150837644740085,0.618962962962963,1.220464548336258e-07,4.18515511083609e-05,0.4555419213247947,-2.3397158513072114e-05,-2.3397158513072114e-05,-2.6218921463261324e-05,-2.2560698120788203e-07,-2.2560698120788203e-07,-5.430943039952396e-06,-3.22574740193593e-05,-3.22574740193593e-05,-2.6218921463261324e-05,-3.770839453864916e-05,-3.770839453864916e-05,-2.6218921463261324e-05,-3.770839453864916e-05,-2.2560698120788203e-07,3,3,42,-0.00018806952473102712,-9.558652037422455e-05,-0.00014209340472248755,-6.0655941758358534e-05,-0.0002110041728510259,-0.00013583005730469222,-0.000160464472107453,4.9499751098091703e-05,0.6111111111111112,0.9722222222222222,True,0.0049864031591135925,0.0023504123182006838,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007437886120182583,0.002254525202659844,0.2985806492000672,0.002656624499478457,1.0118262466264468e-05,0.0005618752639552093,15,True,True,0.15961761297798377,0.22010869565217392,0.18564146134239592,0.17849462365591398,-8.471261027655278e-06,-7.493321597592574e-06,-1.0865010999049656e-05,-1.0135237278668837e-05,6.839438972393247e-06,7.817378402455954e-06,4.445689000998871e-06,5.175462721379689e-06,1.943369830930741e-05,2.072492156775999e-05,1.2779846261166712e-05,1.5142271845267666e-05,False,15,19,31,-4.512548090946464e-05,0.0005167497830456925,0.00016842081257878997,1.5027939646798432e-06,0.0056125,0.0007625,5.990081218755185e-05,0.00016833105569167374,0.00028634380382095494,0.62255,0.290725,-4.512548090946446e-05,-7.766954870248556e-06,7.232411155437862e-05,2.3044730722989968e-05,2.0997777101528653e-05,-0.8238702201622248,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-6.349957953497971e-06,0.00011947092813816773,0.2843125,-0.0102375,False,False,False
173,0,e106_subject_prior_gate_2ba067e3,subject_prior_gate,e95,mixmin,support_prob_best_top16,Q2+S3,1.0,16.0,16.0,16.0,15.0,1.0,0.9090273928307465,0.6154166666666667,8.930191264025047e-08,4.254217215193349e-05,0.46470697166538477,-2.3336155791642277e-05,-2.3336155791642277e-05,-2.6218921463261324e-05,-2.657489001078872e-07,-2.657489001078872e-07,-5.530924207297616e-06,-3.214071399504359e-05,-3.214071399504359e-05,-2.6218921463261324e-05,-3.760200447977535e-05,-3.760200447977535e-05,-2.6218921463261324e-05,-3.760200447977535e-05,-2.657489001078872e-07,3,3,174,-0.00017687299165386472,-8.645543132246303e-05,-0.0001417908025770631,-5.853772674005442e-05,-0.0002110041728510259,-0.00013477094979554016,-0.00015979584362944604,4.9499751098091703e-05,0.5833333333333334,0.9722222222222222,True,0.004975098787686469,0.0023108470182057485,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000741615329643028,0.002243620525789033,0.29571344519694376,0.0026544512171032273,1.0100933910894799e-05,0.0005731796353823338,16,True,True,0.1630938586326767,0.23641304347826086,0.18819031435853867,0.1817204301075269,-8.41759926511936e-06,-7.735092084397764e-06,-1.0861710064336625e-05,-1.0118755819603024e-05,6.893100734929168e-06,7.575607915650763e-06,4.4489899357119e-06,5.191944180445502e-06,1.9848276456669677e-05,2.117480481421284e-05,1.3051079298281436e-05,1.5386886136464104e-05,False,16,20,30,-4.729876328469489e-05,0.0005258808720975868,0.0001711963328061009,1.3848518489267738e-06,0.004675,0.0009125,6.196598442477848e-05,0.00017059855786634312,0.00028835117159944023,0.5912,0.3187125,-4.729876328469475e-05,-6.5635298039304425e-06,7.304064604814244e-05,2.309839248552589e-05,2.141235524889092e-05,-0.8203939745075319,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-6.46790006925104e-06,0.00012224644836547865,0.2529624999999999,-0.011175,False,False,False
