variant,target_set,row_mask,cell_mask,sign_mask,scale,threshold_frac,s3_alpha,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,family
compact_t80_s0.990_s3a0.00,compact_s3tail,all,abs_top80,both,0.99,80.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_990_s3a0_00_fc70b8cf.csv,submission_e350_compactplateau_compact_t80_s0_990_s3a0_00_fc70b8cf.csv,240,436,4.555863623133785,0.4372417209856928,0.8282000730874921,2.207784436310418,1.014485174994395,0.2259991593521585,1.1075948524768133,0.0,0.0,0.0,compact_s3tail
compact_t80_s0.990_s3a0.25,compact_s3tail,all,abs_top80,both,0.99,80.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_990_s3a0_25_c0e0edb6.csv,submission_e350_compactplateau_compact_t80_s0_990_s3a0_25_c0e0edb6.csv,249,667,4.565051943640265,0.4372424702698214,0.8294630713088951,2.207784436310418,1.014485174994395,0.2259991593521585,1.1075948524768133,0.0,0.009188320506480283,0.0,compact_s3tail
compact_t80_s0.990_s3a0.50,compact_s3tail,all,abs_top80,both,0.99,80.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_990_s3a0_50_a2308aec.csv,submission_e350_compactplateau_compact_t80_s0_990_s3a0_50_a2308aec.csv,249,667,4.574240264146745,0.4372447181145031,0.8306157906367635,2.207784436310418,1.014485174994395,0.2259991593521585,1.1075948524768133,0.0,0.018376641012960566,0.0,compact_s3tail
compact_t80_s0.990_s3a0.75,compact_s3tail,all,abs_top80,both,0.99,80.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_990_s3a0_75_efdec248.csv,submission_e350_compactplateau_compact_t80_s0_990_s3a0_75_efdec248.csv,249,667,4.583428584653226,0.4372484644966261,0.83170537902013,2.207784436310418,1.014485174994395,0.2259991593521585,1.1075948524768133,0.0,0.02756496151944085,0.0,compact_s3tail
compact_t80_s0.990_s3a1.00,compact_s3tail,all,abs_top80,both,0.99,80.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_990_s3a1_00_ba9fd477.csv,submission_e350_compactplateau_compact_t80_s0_990_s3a1_00_ba9fd477.csv,249,667,4.592616905159706,0.4372537093776721,0.8327477150983503,2.207784436310418,1.014485174994395,0.2259991593521585,1.1075948524768133,0.0,0.03675328202592113,0.0,compact_s3tail
compact_t80_s0.995_s3a0.00,compact_s3tail,all,abs_top80,both,0.995,80.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_995_s3a0_00_5abef408.csv,submission_e350_compactplateau_compact_t80_s0_995_s3a0_00_5abef408.csv,240,436,4.578873035371835,0.4394500125058225,0.8282000730874921,2.21893486275643,1.0196088374943666,0.22714056924787646,1.113188765873161,0.0,0.0,0.0,compact_s3tail
compact_t80_s0.995_s3a0.25,compact_s3tail,all,abs_top80,both,0.995,80.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_995_s3a0_25_4c570668.csv,submission_e350_compactplateau_compact_t80_s0_995_s3a0_25_4c570668.csv,249,667,4.588061355878315,0.4394507580247106,0.8294570724714985,2.21893486275643,1.0196088374943666,0.22714056924787646,1.113188765873161,0.0,0.009188320506480283,0.0,compact_s3tail
compact_t80_s0.995_s3a0.50,compact_s3tail,all,abs_top80,both,0.995,80.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_995_s3a0_50_1cf1511b.csv,submission_e350_compactplateau_compact_t80_s0_995_s3a0_50_1cf1511b.csv,249,667,4.597249676384795,0.43945299457378645,0.8306045560575215,2.21893486275643,1.0196088374943666,0.22714056924787646,1.113188765873161,0.0,0.018376641012960566,0.0,compact_s3tail
compact_t80_s0.995_s3a0.75,compact_s3tail,all,abs_top80,both,0.995,80.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_995_s3a0_75_b418988b.csv,submission_e350_compactplateau_compact_t80_s0_995_s3a0_75_b418988b.csv,249,667,4.606437996891276,0.43945672213028486,0.8316893318880324,2.21893486275643,1.0196088374943666,0.22714056924787646,1.113188765873161,0.0,0.02756496151944085,0.0,compact_s3tail
compact_t80_s0.995_s3a1.00,compact_s3tail,all,abs_top80,both,0.995,80.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s0_995_s3a1_00_5d8bb2b6.csv,submission_e350_compactplateau_compact_t80_s0_995_s3a1_00_5d8bb2b6.csv,249,667,4.615626317397756,0.43946194065626537,0.8327271648082932,2.21893486275643,1.0196088374943666,0.22714056924787646,1.113188765873161,0.0,0.03675328202592113,0.0,compact_s3tail
compact_t80_s1.000_s3a0.00,compact_s3tail,all,abs_top80,both,1.0,80.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_00_ba431521.csv,submission_e350_compactplateau_compact_t80_s1_000_s3a0_00_ba431521.csv,240,436,4.601882447609883,0.44165830402595224,0.8282000730874924,2.2300852892024423,1.0247324999943386,0.22828197914359444,1.1187826792695086,0.0,0.0,0.0,compact_s3tail
compact_t80_s1.000_s3a0.25,compact_s3tail,all,abs_top80,both,1.0,80.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_25_738bc28f.csv,submission_e350_compactplateau_compact_t80_s1_000_s3a0_25_738bc28f.csv,249,667,4.611070768116363,0.4416590458172522,0.8294511312160189,2.2300852892024423,1.0247324999943386,0.22828197914359444,1.1187826792695086,0.0,0.009188320506480283,0.0,compact_s3tail
compact_t80_s1.000_s3a0.50,compact_s3tail,all,abs_top80,both,1.0,80.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_50_1e68fc39.csv,submission_e350_compactplateau_compact_t80_s1_000_s3a0_50_1e68fc39.csv,249,667,4.620259088622844,0.44166127118367676,0.830593427666584,2.2300852892024423,1.0247324999943386,0.22828197914359444,1.1187826792695086,0.0,0.018376641012960566,0.0,compact_s3tail
compact_t80_s1.000_s3a0.75,compact_s3tail,all,abs_top80,both,1.0,80.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_75_fa0906f3.csv,submission_e350_compactplateau_compact_t80_s1_000_s3a0_75_fa0906f3.csv,249,667,4.629447409129324,0.4416649801028007,0.8316734347237967,2.2300852892024423,1.0247324999943386,0.22828197914359444,1.1187826792695086,0.0,0.02756496151944085,0.0,compact_s3tail
compact_t80_s1.000_s3a1.00,compact_s3tail,all,abs_top80,both,1.0,80.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a1_00_4bc7f369.csv,submission_e350_compactplateau_compact_t80_s1_000_s3a1_00_4bc7f369.csv,249,667,4.638635729635804,0.4416701725372495,0.8327068047880246,2.2300852892024423,1.0247324999943386,0.22828197914359444,1.1187826792695086,0.0,0.03675328202592113,0.0,compact_s3tail
compact_t80_s1.005_s3a0.00,compact_s3tail,all,abs_top80,both,1.005,80.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_00_9de66f2c.csv,submission_e350_compactplateau_compact_t80_s1_005_s3a0_00_9de66f2c.csv,240,436,4.624891859847933,0.44386659554608204,0.8282000730874924,2.2412357156484544,1.02985616249431,0.2294233890393124,1.1243765926658558,0.0,0.0,0.0,compact_s3tail
compact_t80_s1.005_s3a0.25,compact_s3tail,all,abs_top80,both,1.005,80.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_25_5fe14097.csv,submission_e350_compactplateau_compact_t80_s1_005_s3a0_25_5fe14097.csv,249,667,4.634080180354413,0.44386733364688413,0.829445246711392,2.2412357156484544,1.02985616249431,0.2294233890393124,1.1243765926658558,0.0,0.009188320506480283,0.0,compact_s3tail
compact_t80_s1.005_s3a0.50,compact_s3tail,all,abs_top80,both,1.005,80.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_50_baae9e53.csv,submission_e350_compactplateau_compact_t80_s1_005_s3a0_50_baae9e53.csv,249,667,4.643268500860893,0.44386954794192623,0.8305824039502504,2.2412357156484544,1.02985616249431,0.2294233890393124,1.1243765926658558,0.0,0.018376641012960566,0.0,compact_s3tail
compact_t80_s1.005_s3a0.75,compact_s3tail,all,abs_top80,both,1.005,80.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_75_b986f21b.csv,submission_e350_compactplateau_compact_t80_s1_005_s3a0_75_b986f21b.csv,249,667,4.652456821367374,0.4438732384091161,0.8316576854090344,2.2412357156484544,1.02985616249431,0.2294233890393124,1.1243765926658558,0.0,0.02756496151944085,0.0,compact_s3tail
compact_t80_s1.005_s3a1.00,compact_s3tail,all,abs_top80,both,1.005,80.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a1_00_472aefa9.csv,submission_e350_compactplateau_compact_t80_s1_005_s3a1_00_472aefa9.csv,249,667,4.661645141873854,0.4438784050116343,0.8326866323701225,2.2412357156484544,1.02985616249431,0.2294233890393124,1.1243765926658558,0.0,0.03675328202592113,0.0,compact_s3tail
compact_t80_s1.010_s3a0.00,compact_s3tail,all,abs_top80,both,1.01,80.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a0_00_2473ad40.csv,submission_e350_compactplateau_compact_t80_s1_010_s3a0_00_2473ad40.csv,240,436,4.647901272085983,0.4460748870662118,0.8282000730874923,2.2523861420944673,1.0349798249942816,0.23056479893503037,1.1299705060622036,0.0,0.0,0.0,compact_s3tail
compact_t80_s1.010_s3a0.25,compact_s3tail,all,abs_top80,both,1.01,80.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a0_25_19788d08.csv,submission_e350_compactplateau_compact_t80_s1_010_s3a0_25_19788d08.csv,249,667,4.657089592592463,0.4460756215130556,0.8294394181425402,2.2523861420944673,1.0349798249942816,0.23056479893503037,1.1299705060622036,0.0,0.009188320506480283,0.0,compact_s3tail
compact_t80_s1.010_s3a0.50,compact_s3tail,all,abs_top80,both,1.01,80.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a0_50_7d5ea9c8.csv,submission_e350_compactplateau_compact_t80_s1_010_s3a0_50_7d5ea9c8.csv,249,667,4.666277913098943,0.4460778248463315,0.8305714834236352,2.2523861420944673,1.0349798249942816,0.23056479893503037,1.1299705060622036,0.0,0.018376641012960566,0.0,compact_s3tail
compact_t80_s1.010_s3a0.75,compact_s3tail,all,abs_top80,both,1.01,80.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a0_75_6ab039db.csv,submission_e350_compactplateau_compact_t80_s1_010_s3a0_75_6ab039db.csv,249,667,4.675466233605423,0.4460814970442738,0.8316420818653671,2.2523861420944673,1.0349798249942816,0.23056479893503037,1.1299705060622036,0.0,0.02756496151944085,0.0,compact_s3tail
compact_t80_s1.010_s3a1.00,compact_s3tail,all,abs_top80,both,1.01,80.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a1_00_88155982.csv,submission_e350_compactplateau_compact_t80_s1_010_s3a1_00_88155982.csv,249,667,4.684654554111904,0.4460866380706072,0.8326666449372171,2.2523861420944673,1.0349798249942816,0.23056479893503037,1.1299705060622036,0.0,0.03675328202592113,0.0,compact_s3tail
compact_t85_s0.990_s3a0.00,compact_s3tail,all,abs_top85,both,0.99,85.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_990_s3a0_00_f6974681.csv,submission_e350_compactplateau_compact_t85_s0_990_s3a0_00_f6974681.csv,245,467,4.5561036470264735,0.43724172319228716,0.8282460541768611,2.207905492750494,1.014485174994395,0.2259991593521585,1.107713819929426,0.0,0.0,0.0,compact_s3tail
compact_t85_s0.990_s3a0.25,compact_s3tail,all,abs_top85,both,0.99,85.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_990_s3a0_25_78c01316.csv,submission_e350_compactplateau_compact_t85_s0_990_s3a0_25_78c01316.csv,249,705,4.565298854289555,0.4372424724895431,0.8295042572636243,2.207905492750494,1.014485174994395,0.2259991593521585,1.107713819929426,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t85_s0.990_s3a0.50,compact_s3tail,all,abs_top85,both,0.99,85.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_990_s3a0_50_0a41a3b8.csv,submission_e350_compactplateau_compact_t85_s0_990_s3a0_50_0a41a3b8.csv,249,705,4.5744940615526355,0.4372447203736064,0.8306558879205532,2.207905492750494,1.014485174994395,0.2259991593521585,1.107713819929426,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t85_s0.990_s3a0.75,compact_s3tail,all,abs_top85,both,0.99,85.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_990_s3a0_75_96f9b67b.csv,submission_e350_compactplateau_compact_t85_s0_990_s3a0_75_96f9b67b.csv,249,705,4.583689268815716,0.43724846682136465,0.8317450631030293,2.207905492750494,1.014485174994395,0.2259991593521585,1.107713819929426,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t85_s0.990_s3a1.00,compact_s3tail,all,abs_top85,both,0.99,85.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_990_s3a1_00_66fcd499.csv,submission_e350_compactplateau_compact_t85_s0_990_s3a1_00_66fcd499.csv,249,705,4.5928844760787975,0.43725371179429806,0.8327873131679064,2.207905492750494,1.014485174994395,0.2259991593521585,1.107713819929426,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t85_s0.995_s3a0.00,compact_s3tail,all,abs_top85,both,0.995,85.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_995_s3a0_00_274f166d.csv,submission_e350_compactplateau_compact_t85_s0_995_s3a0_00_274f166d.csv,245,467,4.5791142715064055,0.43945001472356127,0.8282460541768611,2.219056530592668,1.0196088374943666,0.22714056924787646,1.113308334171494,0.0,0.0,0.0,compact_s3tail
compact_t85_s0.995_s3a0.25,compact_s3tail,all,abs_top85,both,0.995,85.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_995_s3a0_25_e6fbed7b.csv,submission_e350_compactplateau_compact_t85_s0_995_s3a0_25_e6fbed7b.csv,249,705,4.588309478769487,0.4394507602555107,0.8294982670514095,2.219056530592668,1.0196088374943666,0.22714056924787646,1.113308334171494,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t85_s0.995_s3a0.50,compact_s3tail,all,abs_top85,both,0.995,85.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_995_s3a0_50_fa273621.csv,submission_e350_compactplateau_compact_t85_s0_995_s3a0_50_fa273621.csv,249,705,4.5975046860325675,0.43945299684377037,0.8306446599721786,2.219056530592668,1.0196088374943666,0.22714056924787646,1.113308334171494,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t85_s0.995_s3a0.75,compact_s3tail,all,abs_top85,both,0.995,85.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_995_s3a0_75_5860203d.csv,submission_e350_compactplateau_compact_t85_s0_995_s3a0_75_5860203d.csv,249,705,4.606699893295648,0.43945672446557416,0.8317290193019373,2.219056530592668,1.0196088374943666,0.22714056924787646,1.113308334171494,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t85_s0.995_s3a1.00,compact_s3tail,all,abs_top85,both,0.995,85.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s0_995_s3a1_00_c14c38ed.csv,submission_e350_compactplateau_compact_t85_s0_995_s3a1_00_c14c38ed.csv,249,705,4.615895100558729,0.43946194308298026,0.832766762384442,2.219056530592668,1.0196088374943666,0.22714056924787646,1.113308334171494,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t85_s1.000_s3a0.00,compact_s3tail,all,abs_top85,both,1.0,85.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_00_0deabd0c.csv,submission_e350_compactplateau_compact_t85_s1_000_s3a0_00_0deabd0c.csv,245,467,4.602124895986337,0.44165830625483543,0.8282460541768614,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,0.0,0.0,0.0,compact_s3tail
compact_t85_s1.000_s3a0.25,compact_s3tail,all,abs_top85,both,1.0,85.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_25_92ed4162.csv,submission_e350_compactplateau_compact_t85_s1_000_s3a0_25_92ed4162.csv,249,705,4.611320103249417,0.4416590480591314,0.8294923343810516,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t85_s1.000_s3a0.50,compact_s3tail,all,abs_top85,both,1.0,85.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_50_61898e03.csv,submission_e350_compactplateau_compact_t85_s1_000_s3a0_50_61898e03.csv,249,705,4.6205153105124985,0.44166127346454387,0.8306335382074111,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t85_s1.000_s3a0.75,compact_s3tail,all,abs_top85,both,1.0,85.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_75_c016e9ac.csv,submission_e350_compactplateau_compact_t85_s1_000_s3a0_75_c016e9ac.csv,249,705,4.629710517775579,0.4416649824486466,0.8317131255062171,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t85_s1.000_s3a1.00,compact_s3tail,all,abs_top85,both,1.0,85.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a1_00_bff55fa9.csv,submission_e350_compactplateau_compact_t85_s1_000_s3a1_00_bff55fa9.csv,249,705,4.6389057250386605,0.4416701749740641,0.8327464019526402,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t85_s1.005_s3a0.00,compact_s3tail,all,abs_top85,both,1.005,85.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a0_00_68311340.csv,submission_e350_compactplateau_compact_t85_s1_005_s3a0_00_68311340.csv,245,467,4.6251355204662685,0.44386659778610965,0.8282460541768614,2.241358606277016,1.02985616249431,0.2294233890393124,1.1244973626556294,0.0,0.0,0.0,compact_s3tail
compact_t85_s1.005_s3a0.25,compact_s3tail,all,abs_top85,both,1.005,85.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a0_25_4aa4eabd.csv,submission_e350_compactplateau_compact_t85_s1_005_s3a0_25_4aa4eabd.csv,249,705,4.634330727729349,0.4438673358998431,0.8294864584217492,2.241358606277016,1.02985616249431,0.2294233890393124,1.1244973626556294,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t85_s1.005_s3a0.50,compact_s3tail,all,abs_top85,both,1.005,85.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a0_50_06cf3cdf.csv,submission_e350_compactplateau_compact_t85_s1_005_s3a0_50_06cf3cdf.csv,249,705,4.6435259349924305,0.4438695502336792,0.8306225211122004,2.241358606277016,1.02985616249431,0.2294233890393124,1.1244973626556294,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t85_s1.005_s3a0.75,compact_s3tail,all,abs_top85,both,1.005,85.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a0_75_60fd0dd3.csv,submission_e350_compactplateau_compact_t85_s1_005_s3a0_75_60fd0dd3.csv,249,705,4.652721142255511,0.4438732407655246,0.8316973795964575,2.241358606277016,1.02985616249431,0.2294233890393124,1.1244973626556294,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t85_s1.005_s3a1.00,compact_s3tail,all,abs_top85,both,1.005,85.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_005_s3a1_00_8eeaaf21.csv,submission_e350_compactplateau_compact_t85_s1_005_s3a1_00_8eeaaf21.csv,249,705,4.661916349518592,0.4438784074585589,0.8327262292033735,2.241358606277016,1.02985616249431,0.2294233890393124,1.1244973626556294,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t85_s1.010_s3a0.00,compact_s3tail,all,abs_top85,both,1.01,85.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a0_00_c5f1e511.csv,submission_e350_compactplateau_compact_t85_s1_010_s3a0_00_c5f1e511.csv,245,467,4.6481461449462005,0.44607488931738387,0.8282460541768614,2.2525096441191907,1.0349798249942816,0.23056479893503037,1.1300918768976973,0.0,0.0,0.0,compact_s3tail
compact_t85_s1.010_s3a0.25,compact_s3tail,all,abs_top85,both,1.01,85.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a0_25_1e793140.csv,submission_e350_compactplateau_compact_t85_s1_010_s3a0_25_1e793140.csv,249,705,4.657341352209281,0.446075623777095,0.8294806383586872,2.2525096441191907,1.0349798249942816,0.23056479893503037,1.1300918768976973,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t85_s1.010_s3a0.50,compact_s3tail,all,abs_top85,both,1.01,85.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a0_50_514c11b9.csv,submission_e350_compactplateau_compact_t85_s1_010_s3a0_50_514c11b9.csv,249,705,4.6665365594723625,0.4460778271489727,0.8306116072013208,2.2525096441191907,1.0349798249942816,0.23056479893503037,1.1300918768976973,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t85_s1.010_s3a0.75,compact_s3tail,all,abs_top85,both,1.01,85.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a0_75_0594cdc1.csv,submission_e350_compactplateau_compact_t85_s1_010_s3a0_75_0594cdc1.csv,249,705,4.675731766735443,0.4460814994112506,0.8316817794932834,2.2525096441191907,1.0349798249942816,0.23056479893503037,1.1300918768976973,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t85_s1.010_s3a1.00,compact_s3tail,all,abs_top85,both,1.01,85.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a1_00_10dec5e1.csv,submission_e350_compactplateau_compact_t85_s1_010_s3a1_00_10dec5e1.csv,249,705,4.6849269739985235,0.446086640527652,0.8327062415176063,2.2525096441191907,1.0349798249942816,0.23056479893503037,1.1300918768976973,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t90_s0.990_s3a0.00,compact_s3tail,all,abs_top90,both,0.99,90.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_990_s3a0_00_e7eb363f.csv,submission_e350_compactplateau_compact_t90_s0_990_s3a0_00_e7eb363f.csv,245,477,4.5561036470492935,0.43724172319228716,0.8282460541820819,2.2079054927589463,1.014485174994395,0.2259991593521585,1.1077138199437933,0.0,0.0,0.0,compact_s3tail
compact_t90_s0.990_s3a0.25,compact_s3tail,all,abs_top90,both,0.99,90.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_990_s3a0_25_8a7a8862.csv,submission_e350_compactplateau_compact_t90_s0_990_s3a0_25_8a7a8862.csv,249,715,4.565298854312374,0.4372424724895431,0.8295042572683488,2.2079054927589463,1.014485174994395,0.2259991593521585,1.1077138199437933,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t90_s0.990_s3a0.50,compact_s3tail,all,abs_top90,both,0.99,90.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_990_s3a0_50_7f0a043d.csv,submission_e350_compactplateau_compact_t90_s0_990_s3a0_50_7f0a043d.csv,249,715,4.5744940615754555,0.4372447203736064,0.8306558879250279,2.2079054927589463,1.014485174994395,0.2259991593521585,1.1077138199437933,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t90_s0.990_s3a0.75,compact_s3tail,all,abs_top90,both,0.99,90.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_990_s3a0_75_308ea142.csv,submission_e350_compactplateau_compact_t90_s0_990_s3a0_75_308ea142.csv,249,715,4.583689268838536,0.43724846682136465,0.8317450631073272,2.2079054927589463,1.014485174994395,0.2259991593521585,1.1077138199437933,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t90_s0.990_s3a1.00,compact_s3tail,all,abs_top90,both,0.99,90.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_990_s3a1_00_337409d0.csv,submission_e350_compactplateau_compact_t90_s0_990_s3a1_00_337409d0.csv,249,715,4.5928844761016165,0.43725371179429806,0.8327873131720653,2.2079054927589463,1.014485174994395,0.2259991593521585,1.1077138199437933,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t90_s0.995_s3a0.00,compact_s3tail,all,abs_top90,both,0.995,90.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_995_s3a0_00_7b188d44.csv,submission_e350_compactplateau_compact_t90_s0_995_s3a0_00_7b188d44.csv,245,477,4.57911427152934,0.43945001472356127,0.8282460541820821,2.219056530601163,1.0196088374943666,0.22714056924787646,1.1133083341859338,0.0,0.0,0.0,compact_s3tail
compact_t90_s0.995_s3a0.25,compact_s3tail,all,abs_top90,both,0.995,90.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_995_s3a0_25_95cc16b3.csv,submission_e350_compactplateau_compact_t90_s0_995_s3a0_25_95cc16b3.csv,249,715,4.5883094787924215,0.4394507602555107,0.8294982670561356,2.219056530601163,1.0196088374943666,0.22714056924787646,1.1133083341859338,0.0,0.009195207263080882,0.0,compact_s3tail
