basename,source_path,parent_basename,recipe,policy,group_key,base_variant,source_count,source_basenames,selected_mode_mix,weight,oracle_control,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,signed_delta_sum,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__34b22d04.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__34b22d04.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0035794817554438093,0.35,6.264093072026666,2.7877217200459565,0.4574171894631464,0.5425828105368536,2.8653038475420045,0.0,0.0,1.2987892244846622,0.0,2.1,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w0__b0ef3883.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w0__b0ef3883.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0014104914808681873,0.175,2.468360091519328,1.0595423661737946,0.41220584197971477,0.5877941580202851,1.0174724498338503,0.0,0.0,0.5259969174124495,0.0,0.9248907242730278,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w0__27ef8090.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w0__27ef8090.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0021157372213022807,0.26249999999999996,3.7025401372789912,1.589313549260692,0.4122058419797148,0.5877941580202852,1.5262086747507755,0.0,0.0,0.7889953761186742,0.0,1.3873360864095416,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__ab087f61.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__ab087f61.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0028209829617363747,0.35,4.936720183038656,2.119084732347589,0.41220584197971477,0.5877941580202851,2.0349448996677006,0.0,0.0,1.051993834824899,0.0,1.8497814485460555,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__54fe6a76.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__54fe6a76.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0032905699632268214,0.35,5.758497435646938,2.5059005449783953,0.4367509744813944,0.5632490255186057,2.515029366567411,0.0,0.0,1.1989910204038852,0.0,2.0444770486756423,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__34b22d04.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k64__w1__34b22d04.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0035794817554438093,0.35,6.264093072026666,2.7877217200459565,0.4574171894631464,0.5425828105368536,2.8653038475420045,0.0,0.0,1.2987892244846622,0.0,2.1,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w0_b0ef3883.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w0_b0ef3883.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0014104914808681873,0.175,2.468360091519328,1.0595423661737946,0.41220584197971477,0.5877941580202851,1.0174724498338503,0.0,0.0,0.5259969174124495,0.0,0.9248907242730278,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w0_27ef8090.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w0_27ef8090.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0021157372213022807,0.26249999999999996,3.7025401372789912,1.589313549260692,0.4122058419797148,0.5877941580202852,1.5262086747507755,0.0,0.0,0.7889953761186742,0.0,1.3873360864095416,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_ab087f61.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_ab087f61.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0028209829617363747,0.35,4.936720183038656,2.119084732347589,0.41220584197971477,0.5877941580202851,2.0349448996677006,0.0,0.0,1.051993834824899,0.0,1.8497814485460555,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_54fe6a76.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_54fe6a76.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0032905699632268214,0.35,5.758497435646938,2.5059005449783953,0.4367509744813944,0.5632490255186057,2.515029366567411,0.0,0.0,1.1989910204038852,0.0,2.0444770486756423,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_34b22d04.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__kall__w1_34b22d04.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0035794817554438093,0.35,6.264093072026666,2.7877217200459565,0.4574171894631464,0.5425828105368536,2.8653038475420045,0.0,0.0,1.2987892244846622,0.0,2.1,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__89f2166d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__89f2166d.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,28,32,0.0022800828022040095,0.17690250041458772,3.9901449038570176,1.336320685731073,0.2598464697221186,0.7401535302778813,1.0368250669469483,0.0,0.0,1.1379303048503246,0.0,1.8153895320597442,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__5bc1682d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__5bc1682d.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,28,32,0.003420124203306015,0.2653537506218816,5.985217355785526,2.0044810285966097,0.25984646972211856,0.7401535302778813,1.5552376004204223,0.0,0.0,1.706895457275487,0.0,2.7230842980896166,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__5125040c.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__5125040c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,28,32,0.004557793458872078,0.35,7.9761385530261375,2.6684901167742487,0.25998170920779157,0.7400182907922084,2.0736501338938966,0.0,0.0,2.271709355012752,0.0,3.6307790641194884,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__b1f397ad.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__b1f397ad.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,28,32,0.005483739132400173,0.35,9.596543481700305,3.1052650278449194,0.27010377979427563,0.7298962202057242,2.5920626673673706,0.0,0.0,2.66463669376594,0.0,4.339844120566993,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__6c25ae28.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__6c25ae28.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,28,32,0.006122002651500523,0.35,10.713504640125915,3.398097548446701,0.28380987838768795,0.7161901216123121,3.0405984490200666,0.0,0.0,2.970462951278549,0.0,4.702443239827299,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__af0f5ee6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__af0f5ee6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.003186387897699375,0.17690250041458772,5.576178820973906,1.6377936410785496,0.3100254951794132,0.6899745048205869,1.7287576001813918,0.0,0.0,1.4651267723540533,0.0,2.3822944484384614,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__97e283af.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__97e283af.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.004779581846549062,0.2653537506218816,8.36426823146086,2.456690461617825,0.3100254951794132,0.6899745048205868,2.593136400272088,0.0,0.0,2.19769015853108,0.0,3.573441672657692,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__7726239a.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75_centered__7726239a.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75_centered,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.006370403649862809,0.35,11.148206387259917,3.2714360274692016,0.31014093929172365,0.6898590607082763,3.4575152003627836,0.0,0.0,2.92610229002021,0.0,4.764588896876923,0.0,8,0.021469389059860948,0.020516343492586648,51,19
