target,view_id,split,mode,rep,null_delta
S4,family_jepa_story,dateblock,subject,4,0.003480294702393194
S4,family_jepa_story,dateblock,subject,5,-0.001842285633501084
S4,family_jepa_story,dateblock,subject,6,0.00015245768151317396
S4,family_jepa_story,dateblock,subject,7,0.0029196198218952585
S4,family_jepa_story,dateblock,dateblock,0,0.0028689256560151533
S4,family_jepa_story,dateblock,dateblock,1,-0.012475121479869178
S4,family_jepa_story,dateblock,dateblock,2,-0.0012567067829738487
S4,family_jepa_story,dateblock,dateblock,3,0.006183392544906741
S4,family_jepa_story,dateblock,dateblock,4,-0.0019426730326967956
S4,family_jepa_story,dateblock,dateblock,5,-0.0011462953511421903
S4,family_jepa_story,dateblock,dateblock,6,-0.001749774630095846
S4,family_jepa_story,dateblock,dateblock,7,0.011172224297603228
