pred_index,base_index,tag,strategy,projection_mode,source_key,source_family,source_tag,alpha,top_k,source_strategy,source_descriptor,source_all_minus_base,source_post101_p95,source_cos_e144,source_resid_ratio_e144,source_noncollinear,orth_norm,candidate_cos_e144,candidate_resid_ratio_e144,changed_cells_vs_e95_pre,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,beats_e144_local,candidate_noncollinear,strict_e72_post101,e152_submit
391,0,e152_b5872dc6,branch_orthogonal_projection,e144_plus_orth_top100,e137:274:13,e137,e137_blocktarget_gradient_acd1a0eb,1.0,100,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.247303079030207e-05,2.7041508964206143e-05,0.3490580824372397,0.9371010911770603,True,0.5817989618816993,0.44205328694599266,0.8969887911787103,272.0,-6.176671764146491e-05,-3.555932641352566e-05,3.712431512847836e-05,-0.0001426752802206055,-0.0001374375806566519,-5.334926048705668e-05,-3.6524529408166195e-05,-2.6994034157956648e-06,3.712431512847836e-05,-6.100343295623034e-06,3.345900483187059e-05,3.712431512847836e-05,-0.0001426752802206055,-6.100343295623034e-06,2,1,390,,,,,,,,,,,False,0.010006760978918212,0.005905714925785659,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001292593966768503,0.0035119016135947657,0.40344613353564956,0.0046881528679794966,3.9460787813242795e-05,0.002209796518758637,0.0020309708677482326,0.004582556311303771,0.3244549367012697,272,132,0.706281583991674,1.019543406777296,0.002488917387944445,0.0024889173879444415,0.0028385087941796765,0.0015887391837420403,0.002716919525759365,0.010481783006172633,-0.7007494377543729,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0006524614984977056,False,False,True,False,True,True,False,False
361,0,e152_fd90d423,branch_orthogonal_projection,e144_plus_orth_top100,e137:199:12,e137,e137_blocktarget_gradient_a196bad9,1.0,100,blocktarget_gradient,state_top30_all_soft,-4.272325317400405e-05,,0.34900564612449225,0.9371206213573715,True,0.592643180897404,0.4362471444462395,0.8998268883304733,272.0,-6.173352705363122e-05,-3.5526135825691973e-05,3.9364407578679206e-05,-0.00014443977059308555,-0.00013920207102913196,-5.373474674019718e-05,-3.585575304942967e-05,-2.0306270570591423e-06,3.9364407578679206e-05,-4.905057518045375e-06,3.4654290609448246e-05,3.9364407578679206e-05,-0.00014443977059308555,-4.905057518045375e-06,2,1,360,,,,,,,,,,,False,0.010057965014722909,0.005915495600911334,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013008777868721761,0.0035275418497245194,0.40344613353564956,0.004711135276343181,4.033283609290363e-05,0.002222103767083536,0.0020444610314946385,0.004633760347108467,0.33050249028049145,272,132,0.7001822570420176,1.037470668669619,0.0025294598374677093,0.002529459837467706,0.0028742681043722102,0.001598519858867715,0.002761866760789266,0.010666090675469544,-0.694598417195236,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0006647687468226045,False,False,True,False,True,True,False,False
98,0,e152_00946980,branch_orthogonal_projection,e95_plus_orth_full,e137:205:4,e137,e137_blocktarget_gradient_2aff1d4e,0.75,0,blocktarget_gradient,state_top30_all_soft,-4.6318844211468146e-05,,0.483051119139,0.875592151802744,True,0.8987080473330822,-8.03045170662346e-17,1.0,528.0,-6.171171253865904e-05,-3.550432131071979e-05,3.773140727481028e-05,-0.00015978507069636105,-0.00015454737113240746,-9.164311415288395e-05,-2.6397441916348185e-05,7.427684076022345e-06,3.773140727481028e-05,1.0473749968431534e-06,4.0606723124336774e-05,3.773140727481028e-05,-0.00015978507069636105,1.0473749968431534e-06,1,1,97,,,,,,,,,,,False,0.0123829247422338,0.006927636317113322,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0018815549505231464,0.004505335904995344,0.5008600529075568,0.00567314522519566,4.0093930919358185e-05,0.003570290443191475,0.003559086023868357,0.007245316436686144,0.1361863068562188,528,175,0.5347015150345522,1.573241472894948,0.0076648813964770674,0.007664881396477075,0.003586995524346814,0.0027115485466477213,0.007682206827860369,0.016174275293801537,-0.5266178257419619,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0020129554229305433,False,False,True,False,True,True,False,False
68,0,e152_68d4289c,branch_orthogonal_projection,e95_plus_orth_full,e137:280:3,e137,e137_blocktarget_gradient_e4f25510,0.75,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.6595299425300496e-05,,0.48367607715177363,0.8752470807669523,True,0.8849705982369821,-5.2831083738616006e-17,1.0,517.0,-6.163572940187656e-05,-3.542833817393731e-05,3.638184831578073e-05,-0.00015796059923245398,-0.0001527228996685004,-9.065959774501309e-05,-2.6971319826873952e-05,6.853806165496579e-06,3.638184831578073e-05,2.4730854142340775e-08,3.958407898163596e-05,3.638184831578073e-05,-0.00015796059923245398,2.4730854142340775e-08,1,1,67,,,,,,,,,,,False,0.012221712398288405,0.006663649325313265,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001856654477279241,0.004429136513507849,0.49433809752918034,0.005603945306712563,3.921238363974693e-05,0.0034291957287528483,0.0034444939619937233,0.007081349760536856,0.13433103425213927,517,175,0.5433892069476999,1.5379980929051724,0.007332767721437242,0.007332767721437251,0.0033191754457510465,0.002446187153161688,0.007266883665450545,0.01581194303898896,-0.5359092464844107,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0018718607084919168,False,False,True,False,True,True,False,False
59,0,e152_8e6215ff,branch_orthogonal_projection,e144_plus_orth_top100,e137:190:2,e137,e137_blocktarget_gradient_a1091554,0.75,100,blocktarget_gradient,state_top30_all_hard,-4.718957566895998e-05,,0.48706307739986776,0.873366795014426,True,0.6811618515313274,0.4133388142571461,0.9105773029394573,276.0,-6.154378590417231e-05,-3.533639467623306e-05,2.069802564852452e-05,-0.0001260053686932272,-0.00012076766912927361,-6.032448487047759e-05,-3.974105219506363e-05,-5.9159262026931e-06,2.069802564852452e-05,-1.8884936824115073e-05,2.0674411303378548e-05,2.069802564852452e-05,-0.0001260053686932272,-1.8884936824115073e-05,2,1,58,,,,,,,,,,,False,0.00997689081706143,0.0059774023303774786,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0012929997592691217,0.0034847562776126485,0.4066713628812137,0.004642699075739681,3.196018509107828e-05,0.002202905196533462,0.0019802911903896714,0.004564659051956773,0.13424368295073758,276,135,0.692205526795014,1.0604642357779928,0.0025837186912222717,0.0025837186912222683,0.0020475957246179647,0.00166042658833386,0.002786630033933025,0.01090248431929651,-0.6873960518837955,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0006455701762725305,False,False,True,False,True,True,False,False
91,0,e152_e03603fe,branch_orthogonal_projection,e144_plus_orth_top100,e137:280:3,e137,e137_blocktarget_gradient_e4f25510,1.0,100,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.6595299425300496e-05,,0.48367607715177363,0.8752470807669523,True,0.6824117841178874,0.3132085567243555,0.9496843686165662,276.0,-6.153926425911393e-05,-3.533187303117469e-05,4.3044910228218214e-05,-0.00014769746034237752,-0.00014245976077842393,-6.187543930158412e-05,-3.238774933445043e-05,1.4373766579200975e-06,4.3044910228218214e-05,-4.5325831007358985e-06,3.502676502675772e-05,4.3044910228218214e-05,-0.00014769746034237752,-4.5325831007358985e-06,1,1,90,,,,,,,,,,,False,0.010932252237690721,0.006032552573522694,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014987108952033584,0.003827451241963993,0.40766172205426504,0.005064061689889557,4.5178626499163284e-05,0.0026415977752088583,0.0024985858995690193,0.00550804757007628,0.17910804566951855,276,133,0.5721772483920515,1.4697941817620819,0.0037090655437101907,0.0037090655437101872,0.0023451371142582662,0.0017155768314790754,0.0039032883254500857,0.015110748178601507,-0.5667957355587098,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0010842627549479268,False,False,True,False,True,True,False,False
29,0,e152_8897986a,branch_orthogonal_projection,e144_plus_orth_top100,e137:265:1,e137,e137_blocktarget_gradient_ab3286f1,0.75,100,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.745163920127915e-05,,0.4878133409080962,0.8729479620413128,True,0.6723029619150777,0.41827546508459335,0.9083202272922625,276.0,-6.143889902587851e-05,-3.5231507797939265e-05,1.9845347213776066e-05,-0.00012493896955123596,-0.00011970126998728237,-5.999327223760176e-05,-3.998437621011153e-05,-6.159250217740997e-06,1.9845347213776066e-05,-1.939335131606601e-05,2.016599681142761e-05,1.9845347213776066e-05,-0.00012493896955123596,-1.939335131606601e-05,2,1,28,,,,,,,,,,,False,0.009939909303732045,0.005969645470097697,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001287062271300312,0.0034739694231267814,0.4066713628812137,0.00462651734035877,3.153351753876999e-05,0.002194300138503053,0.0019714826183187656,0.0045276775386273865,0.13249776901520804,276,135,0.6965929292006331,1.0474050363389753,0.0025541970064258527,0.002554197006425849,0.0020329307136023383,0.0016526697280540782,0.0027540518700828534,0.01076822451844429,-0.6918101786897252,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0006369651182421214,False,False,True,False,True,True,False,False
121,0,e152_c1f6dc1e,branch_orthogonal_projection,e144_plus_orth_top100,e137:205:4,e137,e137_blocktarget_gradient_2aff1d4e,1.0,100,blocktarget_gradient,state_top30_all_soft,-4.6318844211468146e-05,,0.483051119139,0.875592151802744,True,0.6918367088556725,0.3088482397969618,0.9511113314298798,276.0,-6.143801202629362e-05,-3.523062079835437e-05,4.4625869283443365e-05,-0.0001489536231022992,-0.0001437159235383456,-6.215213438509615e-05,-3.184156322166842e-05,1.9835627707021075e-06,4.4625869283443365e-05,-3.5188497548022113e-06,3.604049837269141e-05,4.4625869283443365e-05,-0.0001489536231022992,-3.5188497548022113e-06,1,1,120,,,,,,,,,,,False,0.010984553931095235,0.0060415516306030394,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015079064860963709,0.003843699756030791,0.40766172205426504,0.005087172651869681,4.6004278307346185e-05,0.0026568893625401324,0.0025151844588209033,0.005560349263480794,0.1815817424749587,276,133,0.5671618022311985,1.4895395612552744,0.003755958365360343,0.003755958365360339,0.0023648199661015583,0.0017245758885594202,0.003953306963114484,0.015313747660375786,-0.5617439616952674,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0010995543422792008,False,False,True,False,True,True,False,False
10,0,e152_050414a3,branch_orthogonal_projection,e95_plus_orth_full,e137:265:1,e137,e137_blocktarget_gradient_ab3286f1,1.0,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.745163920127915e-05,,0.4878133409080962,0.8729479620413128,True,0.8781329434735763,-9.719981514986685e-17,1.0000000000000002,517.0,-6.133015562559407e-05,-3.5122764397654826e-05,6.669396665137661e-05,-0.00019419102508033692,-0.00018895332551638333,-0.00011305538666128712,-1.3328044813576412e-05,2.049708117879412e-05,6.669396665137661e-05,2.3528603017242133e-05,6.308795114473575e-05,6.669396665137661e-05,-0.00019419102508033692,2.3528603017242133e-05,1,1,9,,,,,,,,,,,False,0.01450522564374135,0.0076016990024573095,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0022152056166013187,0.005072945415077613,0.4951505615233877,0.0066154016107613425,5.971368524020664e-05,0.00407402472842211,0.004173191350788565,0.009420503550728532,0.17666369202027735,517,175,0.4390574660729119,2.03304419235154,0.009743523571780998,0.009743523571781005,0.004647773853886032,0.003419961314496226,0.00963918023378052,0.020901442669858952,-0.4289527185403186,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.002516689708161178,False,False,True,False,True,True,False,False
565,0,e152_7e1ff5be,branch_orthogonal_projection,e144_plus_orth_full,e137:204:20,e137,e137_blocktarget_gradient_4176ff6b,0.75,0,blocktarget_gradient,state_top30_all_soft,-3.998773660518484e-05,1.8686839139168495e-05,0.4830511191389984,0.875592151802745,True,0.4493540236665416,0.602173609390508,0.7983651696771396,528.0,-6.132842424555474e-05,-3.512103301761549e-05,1.0768462166410586e-07,-0.00011028354471320778,-0.00010504584514925419,-7.631646765293709e-05,-4.403491267856996e-05,-1.0209786686199429e-05,1.0768462166410586e-07,-2.966681534466442e-05,9.8925327828292e-06,1.0768462166410586e-07,-0.00011028354471320778,-2.966681534466442e-05,2,1,578,,,,,,,,,,,False,0.010229946258434196,0.0065366302969381476,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013572003621942909,0.0035953500154719204,0.49618479436418744,0.004733015760453966,2.2686103175627695e-05,0.002472528223717291,0.002348067592571064,0.004987966473699436,0.0680931534281094,528,175,0.7777040988114022,0.8082591863715161,0.003996225649594377,0.003996225649594378,0.0027134977621735036,0.0022700985406835386,0.0039558283037666175,0.008309599520702366,-0.7714842383966866,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0009151932034563595,False,False,True,False,True,True,False,False
119,0,e152_7b8a4d72,branch_orthogonal_projection,e144_plus_orth_top100,e137:205:4,e137,e137_blocktarget_gradient_2aff1d4e,0.75,100,blocktarget_gradient,state_top30_all_soft,-4.6318844211468146e-05,,0.483051119139,0.875592151802744,True,0.6918367088556725,0.4083226016705465,0.912837692563687,276.0,-6.132223017329963e-05,-3.511483894536038e-05,1.898014757784061e-05,-0.0001242634763275463,-0.00011902577676359272,-5.610491865315481e-05,-4.016224945191382e-05,-6.337123459543292e-06,1.898014757784061e-05,-1.9540964740327738e-05,2.0018383387165883e-05,1.898014757784061e-05,-0.0001242634763275463,-1.9540964740327738e-05,2,1,118,,,,,,,,,,,False,0.010024752329510767,0.00587640765846319,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013399089089284116,0.0035467444307002785,0.40766172205426504,0.004664852932491778,3.2647921346855425e-05,0.002377342056075567,0.0022117087582549312,0.004600547661896326,0.1361863068562188,276,133,0.6704346521540061,1.1287211949817848,0.0028954163371218552,0.0028954163371218518,0.002003614974576224,0.0015594319164195709,0.003035402294750155,0.01160422455936812,-0.6656829342349725,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008200070358146355,False,False,True,False,True,True,False,False
547,0,e152_e01f2280,branch_orthogonal_projection,e144_plus_orth_full,e137:189:19,e137,e137_blocktarget_gradient_81880485,0.75,0,blocktarget_gradient,state_top30_all_hard,-4.01872238493528e-05,1.7724579672941096e-05,0.4870630773998686,0.8733667950144253,True,0.445751027558562,0.6052623892051425,0.7960260298593778,528.0,-6.131169724987728e-05,-3.5104306021938037e-05,1.1102230246251565e-16,-0.00010938903619550633,-0.00010415133663155274,-7.666087852609138e-05,-4.4347097798547175e-05,-1.0521971806176644e-05,1.1102230246251565e-16,-3.0198957755356304e-05,9.360390372137317e-06,1.1102230246251565e-16,-0.00010938903619550633,-3.0198957755356304e-05,2,1,548,,,,,,,,,,,False,0.010216414214031641,0.006623516618858467,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013499018692992022,0.003588502655906384,0.49738032754918565,0.004727260887935342,2.2550572565889682e-05,0.0024606328202414094,0.0023334659692876725,0.004984691473085514,0.06712184147536826,528,175,0.7798620484402964,0.8024241267480366,0.003991585563677624,0.003991585563677625,0.0028063003643581507,0.0023579234055266527,0.0039480269362822205,0.008249610089752371,-0.7734675082602909,False,False,False,True,False,False,,,,,,,,,,,,,,,,,True,False,False,0.0009032977999804779,False,False,True,False,True,True,False,False
89,0,e152_e1b1ad53,branch_orthogonal_projection,e144_plus_orth_top100,e137:280:3,e137,e137_blocktarget_gradient_e4f25510,0.75,100,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.6595299425300496e-05,,0.48367607715177363,0.8752470807669523,True,0.6824117841178874,0.4134544077709895,0.9105248226680808,276.0,-6.122836840194434e-05,-3.50209771740051e-05,1.808333833452913e-05,-0.00012317720411303412,-0.00011793950454908053,-5.5814168294698874e-05,-4.0420944460439756e-05,-6.5958184680692256e-06,1.808333833452913e-05,-2.0086956632248132e-05,1.947239149524549e-05,1.808333833452913e-05,-0.00012317720411303412,-2.0086956632248132e-05,2,1,88,,,,,,,,,,,False,0.009985526059457378,0.005869658365652934,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013330768267438122,0.00353466318431814,0.40766172205426504,0.0046476738056312064,3.218277711523877e-05,0.002365965425026423,0.0021993567243764386,0.004561321391842938,0.13433103425213927,276,133,0.6751610287682314,1.1140659222469669,0.002860246720884243,0.002860246720884239,0.001988852835693772,0.0015526826236093145,0.0029978883165018566,0.011453555752447773,-0.6704365105964151,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008086304047654916,False,False,True,False,True,True,False,False
