variant,family,gate_name,q2_scale,s1_scale,q2_weight_mean,q2_weight_min,q2_weight_p10,q2_weight_p90,q2_weight_max,q2_weight_transfer_spearman,q2_weight_risk_spearman,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,q2_bad_positive_contrib,q2_bad_negative_contrib,q2_bad_positive_share,q2_bad_signed_sum,file,basename
e371_hardtrust_q0.65_floor0.45_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,0.85,1.15,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.04159926209826702,0.12566744636082963,0.16726670845909666,-0.01592672264436503,-0.03268959981560647,0.5281182585853558,-0.025199662431075985,-0.06320046219890421,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0012193743133316875,0.00019915078972536045,0.859607143958341,0.001020223523606327,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q20p85_s11p15_c1c804c4.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q20p85_s11p15_c1c804c4.csv
e371_hardtrust_q0.65_floor0.45_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.0,1.0,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.046208024539460255,0.10927604031376492,0.1554840648532252,-0.012174900273778868,-0.031003670542023392,0.5281182586126226,-0.0252890828305535,-0.06320046219866256,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0013544682129245124,0.00022121461089728581,0.8596071440187818,0.0011332536020272265,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p0_1ab6fa80.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p0_1ab6fa80.csv
e371_hardtrust_q0.65_floor0.45_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.0,1.06,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.046208024539460255,0.11583260273259083,0.1620406272720511,-0.013127468900418306,-0.03145597057451838,0.5281182586126226,-0.0252890828305535,-0.06320046219876742,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0013544682129245124,0.00022121461089728581,0.8596071440187818,0.0011332536020272265,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p06_66a4932d.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p06_66a4932d.csv
e371_hardtrust_q0.65_floor0.45_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.0,1.15,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.046208024539460255,0.12566744636082963,0.17187547090028993,-0.01439807338542479,-0.03203398328197396,0.5281182586126226,-0.0252890828305535,-0.06320046219890421,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0013544682129245124,0.00022121461089728581,0.8596071440187818,0.0011332536020272265,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p15_a7b06bf1.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p0_s11p15_a7b06bf1.csv
e371_hardtrust_q0.65_floor0.45_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.08,1.0,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.04866603117476333,0.10927604031376492,0.15794207148852826,-0.01129808080885361,-0.03057336532796106,0.5281182586250531,-0.02533005948687876,-0.06320046219866256,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0014265182927073526,0.00023298198218897934,0.8596071440463362,0.001193536310518373,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p0_8ee258c8.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p0_8ee258c8.csv
e371_hardtrust_q0.65_floor0.45_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.08,1.06,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.04866603117476333,0.11583260273259083,0.16449863390735417,-0.012281954980724843,-0.03105529746409885,0.5281182586250531,-0.02533005948687876,-0.06320046219876742,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0014265182927073526,0.00023298198218897934,0.8596071440463362,0.001193536310518373,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p06_03fa253e.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p06_03fa253e.csv
e371_hardtrust_q0.65_floor0.45_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.45,1.08,1.15,0.6436000000000002,0.45,0.45,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.04866603117476333,0.12566744636082963,0.17433347753559297,-0.013598447758269102,-0.031673642449129964,0.5281182586250531,-0.02533005948687876,-0.06320046219890421,0.4289203104278192,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0014265182927073526,0.00023298198218897934,0.8596071440463362,0.001193536310518373,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p15_f5a9c137.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_45_q21p08_s11p15_f5a9c137.csv
e371_hardtrust_q0.65_floor0.65_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,0.85,1.0,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.05124496425597226,0.10927604031376492,0.16052100456973717,-0.008559207066285882,-0.02969375892177305,0.5641414169297261,-0.019363727159205757,-0.06320046219866256,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0015845041032610317,0.00017930714187743192,0.8983410819780226,0.0014051969613835997,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p0_16504a4b.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p0_16504a4b.csv
e371_hardtrust_q0.65_floor0.65_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,0.85,1.06,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.05124496425597226,0.11583260273259083,0.16707756698856308,-0.009637871519294914,-0.030231966911996054,0.5641414169297261,-0.019363727159205757,-0.06320046219876742,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0015845041032610317,0.00017930714187743192,0.8983410819780226,0.0014051969613835997,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p06_d1a3cc13.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p06_d1a3cc13.csv
e371_hardtrust_q0.65_floor0.65_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,0.85,1.15,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.05124496425597226,0.12566744636082963,0.1769124106168019,-0.011092134058809325,-0.03092809995408603,0.5641414169297261,-0.019363727159205757,-0.06320046219890421,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0015845041032610317,0.00017930714187743192,0.8983410819780226,0.0014051969613835997,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p15_11a80ca3.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q20p85_s11p15_11a80ca3.csv
e371_hardtrust_q0.65_floor0.65_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.0,1.0,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0575559094308782,0.10927604031376492,0.16683194974464313,-0.0063257143226581715,-0.02852167117819138,0.5641414169545599,-0.019422752188473568,-0.06320046219866256,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0017796397360062232,0.00020138926366807547,0.8983410820338688,0.0015782504723381478,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p0_d05b7bde.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p0_d05b7bde.csv
e371_hardtrust_q0.65_floor0.65_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.0,1.06,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0575559094308782,0.11583260273259083,0.17338851216346904,-0.0074590738649384395,-0.029126049237496638,0.5641414169545599,-0.019422752188473568,-0.06320046219876742,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0017796397360062232,0.00020138926366807547,0.8983410820338688,0.0015782504723381478,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p06_4a6eb299.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p06_4a6eb299.csv
e371_hardtrust_q0.65_floor0.65_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.0,1.15,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0575559094308782,0.12566744636082963,0.18322335579170784,-0.009000190189327517,-0.02991601349484696,0.5641414169545599,-0.019422752188473568,-0.06320046219890421,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0017796397360062232,0.00020138926366807547,0.8983410820338688,0.0015782504723381478,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p15_56377145.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p0_s11p15_56377145.csv
e371_hardtrust_q0.65_floor0.65_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.08,1.0,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0609217468574947,0.10927604031376492,0.17019778717125963,-0.005199155664275982,-0.027901559811774484,0.5641414169657007,-0.01944934901992069,-0.06320046219866256,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0018837120734703256,0.000213166395289752,0.8983410820589225,0.0016705456781805736,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p0_d97894e2.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p0_d97894e2.csv
e371_hardtrust_q0.65_floor0.65_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.08,1.06,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0609217468574947,0.11583260273259083,0.17675434959008554,-0.006353915594271707,-0.028536947909272713,0.5641414169657007,-0.01944934901992069,-0.06320046219876742,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0018837120734703256,0.000213166395289752,0.8983410820589225,0.0016705456781805736,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p06_05ce1a23.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p06_05ce1a23.csv
e371_hardtrust_q0.65_floor0.65_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.65_floor0.65,1.08,1.15,0.7732,0.65,0.65,1.0,1.0,0.5748090184562559,-0.19258417937660652,0.0609217468574947,0.12566744636082963,0.18658919321832435,-0.00793116983420454,-0.029371972008851256,0.5641414169657007,-0.01944934901992069,-0.06320046219890421,0.4286831441825109,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0018837120734703256,0.000213166395289752,0.8983410820589225,0.0016705456781805736,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p15_510d3546.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_65_floor0_65_q21p08_s11p15_510d3546.csv
e371_hardtrust_q0.75_floor0.25_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,0.85,1.0,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03184300228055516,0.10927604031376492,0.1411190425943201,-0.020346035814690265,-0.033752721246420966,0.4330439906353708,-0.03744561043862128,-0.06320046219866256,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0008277896602355709,0.000241596648719885,0.7740791634690475,0.0005861930115156858,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p0_ddae3bf2.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p0_ddae3bf2.csv
e371_hardtrust_q0.75_floor0.25_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,0.85,1.06,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03184300228055516,0.11583260273259083,0.147675605013146,-0.020917475313635962,-0.03398229852900593,0.4330439906353708,-0.03744561043862128,-0.06320046219876742,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0008277896602355709,0.000241596648719885,0.7740791634690475,0.0005861930115156858,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p06_89dea91a.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p06_89dea91a.csv
e371_hardtrust_q0.75_floor0.25_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,0.85,1.15,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03184300228055516,0.12566744636082963,0.1575104486413848,-0.02166297866542413,-0.03426807042564793,0.4330439906353708,-0.03744561043862128,-0.06320046219890421,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0008277896602355709,0.000241596648719885,0.7740791634690475,0.0005861930115156858,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p15_5b05f29d.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q20p85_s11p15_5b05f29d.csv
e371_hardtrust_q0.75_floor0.25_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.0,1.0,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03473007181274044,0.10927604031376492,0.14400611212650538,-0.019432912374264907,-0.03336781244595986,0.43304399066196414,-0.037601393790489344,-0.06320046219866256,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009028418266760292,0.0002635011889215852,0.7740791635292205,0.0006393406377544439,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p0_ae17f248.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p0_ae17f248.csv
e371_hardtrust_q0.75_floor0.25_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.0,1.06,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03473007181274044,0.11583260273259083,0.1505626745453313,-0.02005428152559675,-0.03363210919322487,0.43304399066196414,-0.037601393790489344,-0.06320046219876742,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009028418266760292,0.0002635011889215852,0.7740791635292205,0.0006393406377544439,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p06_38e30740.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p06_38e30740.csv
e371_hardtrust_q0.75_floor0.25_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.0,1.15,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03473007181274044,0.12566744636082963,0.1603975181735701,-0.020866891596324908,-0.033962338352569066,0.43304399066196414,-0.037601393790489344,-0.06320046219890421,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009028418266760292,0.0002635011889215852,0.7740791635292205,0.0006393406377544439,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p15_ed72356d.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p0_s11p15_ed72356d.csv
e371_hardtrust_q0.75_floor0.25_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.08,1.0,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03626984222990592,0.10927604031376492,0.14554588254367085,-0.018947846289427958,-0.033154667753257414,0.43304399067441623,-0.03767478397326837,-0.06320046219866256,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009428696487776069,0.00027518361036249186,0.7740791635573959,0.0006676860384151149,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p0_81155ad0.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p0_81155ad0.csv
e371_hardtrust_q0.75_floor0.25_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.08,1.06,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03626984222990592,0.11583260273259083,0.15210244496249675,-0.019594941967525523,-0.03343768955885019,0.43304399067441623,-0.03767478397326837,-0.06320046219876742,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009428696487776069,0.00027518361036249186,0.7740791635573959,0.0006676860384151149,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p06_74cc7a77.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p06_74cc7a77.csv
e371_hardtrust_q0.75_floor0.25_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.25,1.08,1.15,0.439,0.25,0.25,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.03626984222990592,0.12566744636082963,0.16193728859073558,-0.020442374041769455,-0.033792048319831285,0.43304399067441623,-0.03767478397326837,-0.06320046219890421,0.4295325602458702,0.197475314012705,-0.05966406700582184,0.005292888391400691,0.0009428696487776069,0.00027518361036249186,0.7740791635573959,0.0006676860384151149,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p15_2db1e004.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_25_q21p08_s11p15_2db1e004.csv
e371_hardtrust_q0.75_floor0.45_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,0.85,1.0,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04151818648092883,0.10927604031376492,0.1507942267946938,-0.013837077353420463,-0.031788201316136286,0.5286599997242251,-0.02441963133228997,-0.06320046219866256,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0012207876104976165,0.00019844735964391516,0.8601730054014255,0.0010223402508537011,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p0_83b2c5fd.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p0_83b2c5fd.csv
e371_hardtrust_q0.75_floor0.45_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,0.85,1.06,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04151818648092883,0.11583260273259083,0.15735078921351967,-0.014724137955789586,-0.032182874650251034,0.5286599997242251,-0.02441963133228997,-0.06320046219876742,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0012207876104976165,0.00019844735964391516,0.8601730054014255,0.0010223402508537011,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p06_451e72d3.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p06_451e72d3.csv
e371_hardtrust_q0.75_floor0.45_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,0.85,1.15,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04151818648092883,0.12566744636082963,0.1671856328417585,-0.015900666267500224,-0.0326835410754097,0.5286599997242251,-0.02441963133228997,-0.06320046219890421,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0012207876104976165,0.00019844735964391516,0.8601730054014255,0.0010223402508537011,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p15_f4f46dfe.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q20p85_s11p15_f4f46dfe.csv
e371_hardtrust_q0.75_floor0.45_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.0,1.0,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04611264146023887,0.10927604031376492,0.1553886817740038,-0.012145524770979448,-0.03099616760817348,0.5286599997514627,-0.024506105454666683,-0.06320046219866256,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0013558815100904412,0.00022040779522473534,0.8601730054618126,0.0011354737148657058,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p0_b654b78e.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p0_b654b78e.csv
e371_hardtrust_q0.75_floor0.45_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.0,1.06,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04611264146023887,0.11583260273259083,0.1619452441928297,-0.013099260892288495,-0.03144899624384063,0.5286599997514627,-0.024506105454666683,-0.06320046219876742,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0013558815100904412,0.00022040779522473534,0.8601730054618126,0.0011354737148657058,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p06_679dae2c.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p06_679dae2c.csv
e371_hardtrust_q0.75_floor0.45_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.0,1.15,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04611264146023887,0.12566744636082963,0.17178008782106852,-0.014371513777461974,-0.03202772493957099,0.5286599997514627,-0.024506105454666683,-0.06320046219890421,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0013558815100904412,0.00022040779522473534,0.8601730054618126,0.0011354737148657058,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p15_f6636e4a.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p0_s11p15_f6636e4a.csv
e371_hardtrust_q0.75_floor0.45_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.08,1.0,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04856301744920424,0.10927604031376492,0.15783905776296916,-0.011268588902541336,-0.03056583599730062,0.5286599997638822,-0.02454573824027971,-0.06320046219866256,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0014279315898732814,0.0002321200275345061,0.8601730054893472,0.0011958115623387751,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p0_9ce46f36.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p0_9ce46f36.csv
e371_hardtrust_q0.75_floor0.45_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.08,1.06,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04856301744920424,0.11583260273259083,0.16439562018179507,-0.012253582031321047,-0.03104827426317027,0.5286599997638822,-0.02454573824027971,-0.06320046219876742,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0014279315898732814,0.0002321200275345061,0.8601730054893472,0.0011958115623387751,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p06_937cccde.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p06_937cccde.csv
e371_hardtrust_q0.75_floor0.45_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.45,1.08,1.15,0.5886,0.45,0.45,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.04856301744920424,0.12566744636082963,0.17423046381003388,-0.013571667144875333,-0.03166731169837781,0.5286599997638822,-0.02454573824027971,-0.06320046219890421,0.4293082834704157,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.0014279315898732814,0.0002321200275345061,0.8601730054893472,0.0011958115623387751,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p15_f776286a.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_45_q21p08_s11p15_f776286a.csv
e371_hardtrust_q0.75_floor0.65_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,hardtrust_q0.75_floor0.65,0.85,1.0,0.7382000000000001,0.65,0.65,1.0,1.0,0.49692589888164873,-0.1516653075070178,0.0511933706813025,0.10927604031376492,0.16046941099506745,-0.008545027315406172,-0.029689973711249096,0.564377973733287,-0.019013955882523144,-0.06320046219866256,0.429051783020327,0.197475314012705,-0.059353430782347505,0.005292888391400691,0.001585195768898044,0.00017885095711826757,0.8986132536178482,0.0014063448117797766,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_65_q20p85_s11p0_a7b722d4.csv,submission_e371_q2rowsafe_e371_hardtrust_q0_75_floor0_65_q20p85_s11p0_a7b722d4.csv
