name,role,source,file,mean_abs_prob_move_vs_a2c8,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_a2c8,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,all__worlds,all__better_rate,all__median_delta,all__mean_delta,all__max_delta,all__min_delta,old_low_anchor_half__worlds,old_low_anchor_half__better_rate,old_low_anchor_half__median_delta,old_low_anchor_half__mean_delta,old_low_anchor_half__max_delta,old_low_anchor_half__min_delta,old_low_anchor_quarter__worlds,old_low_anchor_quarter__better_rate,old_low_anchor_quarter__median_delta,old_low_anchor_quarter__mean_delta,old_low_anchor_quarter__max_delta,old_low_anchor_quarter__min_delta,mixmin_fit_gap__worlds,mixmin_fit_gap__better_rate,mixmin_fit_gap__median_delta,mixmin_fit_gap__mean_delta,mixmin_fit_gap__max_delta,mixmin_fit_gap__min_delta,mixmin_fit_2gap__worlds,mixmin_fit_2gap__better_rate,mixmin_fit_2gap__median_delta,mixmin_fit_2gap__mean_delta,mixmin_fit_2gap__max_delta,mixmin_fit_2gap__min_delta,mixmin_fit_5gap__worlds,mixmin_fit_5gap__better_rate,mixmin_fit_5gap__median_delta,mixmin_fit_5gap__mean_delta,mixmin_fit_5gap__max_delta,mixmin_fit_5gap__min_delta,mixmin_fit_gap_low_anchor_half__worlds,mixmin_fit_gap_low_anchor_half__better_rate,mixmin_fit_gap_low_anchor_half__median_delta,mixmin_fit_gap_low_anchor_half__mean_delta,mixmin_fit_gap_low_anchor_half__max_delta,mixmin_fit_gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_half__worlds,mixmin_fit_2gap_low_anchor_half__better_rate,mixmin_fit_2gap_low_anchor_half__median_delta,mixmin_fit_2gap_low_anchor_half__mean_delta,mixmin_fit_2gap_low_anchor_half__max_delta,mixmin_fit_2gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_quarter__worlds,mixmin_fit_2gap_low_anchor_quarter__better_rate,mixmin_fit_2gap_low_anchor_quarter__median_delta,mixmin_fit_2gap_low_anchor_quarter__mean_delta,mixmin_fit_2gap_low_anchor_quarter__max_delta,mixmin_fit_2gap_low_anchor_quarter__min_delta,mixmin_fit_gap_random_fit__worlds,mixmin_fit_gap_random_fit__better_rate,mixmin_fit_gap_random_fit__median_delta,mixmin_fit_gap_random_fit__mean_delta,mixmin_fit_gap_random_fit__max_delta,mixmin_fit_gap_random_fit__min_delta,postmix_energy_half__worlds,postmix_energy_half__better_rate,postmix_energy_half__median_delta,postmix_energy_half__mean_delta,postmix_energy_half__max_delta,postmix_energy_half__min_delta,postmix_energy_quarter__worlds,postmix_energy_quarter__better_rate,postmix_energy_quarter__median_delta,postmix_energy_quarter__mean_delta,postmix_energy_quarter__max_delta,postmix_energy_quarter__min_delta,postmix_energy_half_random_fit__worlds,postmix_energy_half_random_fit__better_rate,postmix_energy_half_random_fit__median_delta,postmix_energy_half_random_fit__mean_delta,postmix_energy_half_random_fit__max_delta,postmix_energy_half_random_fit__min_delta,mixmin_equivalent_prediction,strict_better_than_mixmin_gate,loose_better_than_mixmin_gate,near_tie_with_mixmin_gate,postmix_sign_rank_score
bridge_blend_m0p25_s1p25,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p25_s1p25.csv,0.004506434348938703,0.00474918440725746,0.023284215875521836,0.026497941347535203,0.10537051394417318,29,0.06896551724137931,0.00042247763255109927,0.0004344574431117342,0.005224659634613937,-0.004575252214434111,15,0.0,0.00036996376791365027,0.00041856402583395624,0.0006517551271151278,0.00015780554697453208,7,0.0,0.00042247763255109927,0.00042615436767791593,0.0006342140290219733,0.00015780554697453208,5,0.0,0.0006130996277013967,0.0005698201589315443,0.0006517551271151278,0.0004277801429065642,8,0.0,0.0005223899838485702,0.0005325494687055676,0.0006517551271151278,0.00042247763255109927,18,0.0,0.000472499814315408,0.00046872578170408115,0.0006517551271151278,0.00031913479520306876,5,0.0,0.0006130996277013967,0.0005698201589315443,0.0006517551271151278,0.0004277801429065642,7,0.0,0.0005225280997844806,0.0005420152181419002,0.0006517551271151278,0.00042247763255109927,4,0.0,0.0005678138637429386,0.0005480798472647375,0.0006342140290219733,0.00042247763255109927,5,0.0,0.0006130996277013967,0.0005698201589315443,0.0006517551271151278,0.0004277801429065642,14,0.0,0.00042512888772883173,0.00045261274265310077,0.0006517551271151278,0.00026299186979827915,7,0.0,0.0005225280997844806,0.0005420152181419002,0.0006517551271151278,0.00042247763255109927,11,0.0,0.0005222518679126598,0.00048267465536659546,0.0006517551271151278,0.00026299186979827915,False,False,False,False,0.001037302459372419
bridge_blend_m0p50_s0p75,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p50_s0p75.csv,0.003916156434688246,0.0048665227630193654,0.020627767456081202,0.026536218389171015,0.07088618057766727,29,0.06896551724137931,0.00039323753250786186,0.00044537137531013444,0.005606098587154107,-0.004947817082845529,15,0.0,0.000372241684661212,0.00043493231995368476,0.0006372382943701238,0.0002043286615827089,7,0.0,0.000458955821640572,0.0004363739577392905,0.0006084587622771087,0.0002043286615827089,5,0.0,0.0005929061518722412,0.0005823283595215223,0.0006372382943701238,0.000530699797478662,8,0.0,0.0005854100690115827,0.000569621295959527,0.0006372382943701238,0.000458955821640572,18,0.0,0.0005160510250289962,0.0004989000636233284,0.0006372382943701238,0.00036343422265350256,5,0.0,0.0005929061518722412,0.0005823283595215223,0.0006372382943701238,0.000530699797478662,7,0.0,0.0005929061518722412,0.0005684366259321846,0.0006372382943701238,0.000458955821640572,4,0.0,0.0005958425535496081,0.0005647749227542243,0.0006084587622771087,0.000458955821640572,5,0.0,0.0005929061518722412,0.0005823283595215223,0.0006372382943701238,0.000530699797478662,14,0.0,0.00048017903710995125,0.00046763182391641934,0.0006372382943701238,0.0002691595727263296,7,0.0,0.0005929061518722412,0.0005684366259321846,0.0006372382943701238,0.000458955821640572,11,0.0,0.000530699797478662,0.0004948990609401147,0.0006372382943701238,0.0002691595727263296,False,False,False,False,0.0010486688014008927
bridge_blend_m0p75_s0p50,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p75_s0p50.csv,0.0034305612163601363,0.005160851768163795,0.018279472485919723,0.02785132279732258,0.05784060185922435,29,0.06896551724137931,0.00041942687164264747,0.0004810565244113159,0.006063973136982037,-0.005351559384422999,15,0.0,0.0004129611045231574,0.0004727176863813446,0.0006876322299453896,0.00024549233974879847,7,0.0,0.0005074613048009491,0.00047130001927177457,0.0006876322299453896,0.00024549233974879847,5,0.0,0.0006142604535279705,0.0006252944452001863,0.0006699500753583054,0.000601759710086025,8,0.0,0.0006220066011469183,0.0006236792484514697,0.0006876322299453896,0.0005074613048009491,18,0.0,0.0005592351684858832,0.0005463057929875029,0.0007340348073310299,0.0003930715463198453,5,0.0,0.0006142604535279705,0.0006252944452001863,0.0006699500753583054,0.000601759710086025,7,0.0,0.0006142604535279705,0.00061736653724961,0.0006876322299453896,0.0005074613048009491,4,0.0,0.0006202509935143152,0.0006088988804437423,0.0006876322299453896,0.0005074613048009491,5,0.0,0.0006142604535279705,0.0006252944452001863,0.0006699500753583054,0.000601759710086025,14,0.0,0.0005120859658433452,0.0005063318272678522,0.0006876322299453896,0.0002941935744328328,7,0.0,0.0006142604535279705,0.00061736653724961,0.0006876322299453896,0.0005074613048009491,11,0.0,0.000601759710086025,0.0005335667062022739,0.0006876322299453896,0.0002941935744328328,False,False,False,False,0.0010932987377783032
bridge_blend_m0p25_s1p00,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p25_s1p00.csv,0.003604784159704117,0.005489442214757736,0.018627372700417474,0.03027324741372304,0.10071811115533746,29,0.06896551724137931,0.0004958558243312039,0.0005153950733468467,0.006201640446687584,-0.00542911813562541,15,0.0,0.00042382621089032124,0.0005003479461272923,0.0007492034179542584,0.0002195695819955379,7,0.0,0.0005163120080725614,0.0005055090773442096,0.000713847280473856,0.0002195695819955379,5,0.0,0.0007051377959219618,0.0006710063305074732,0.0007492034179542584,0.0005603385716117515,8,0.0,0.0006427092710012405,0.0006424476140572816,0.0007492034179542584,0.0005163120080725614,18,0.0,0.0005837114137176025,0.0005655648030071792,0.0007492034179542584,0.00040579196762702274,5,0.0,0.0007051377959219618,0.0006710063305074732,0.0007492034179542584,0.0005603385716117515,7,0.0,0.000658913955426943,0.0006471796594338386,0.0007492034179542584,0.0005163120080725614,4,0.0,0.0006820258756744524,0.0006485527599738306,0.000713847280473856,0.0005163120080725614,5,0.0,0.0007051377959219618,0.0006710063305074732,0.0007492034179542584,0.0005603385716117515,14,0.0,0.0005383252898421564,0.0005384897865740987,0.0007492034179542584,0.00031672228711987493,7,0.0,0.000658913955426943,0.0006471796594338386,0.0007492034179542584,0.0005163120080725614,11,0.0,0.0006070842558234535,0.0005712493007096198,0.0007492034179542584,0.00031672228711987493,False,False,False,False,0.0012218956281239979
blend_m0p50_s0p50,raw-structure bridge,E51_candidate_table,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p50_s0p50.csv,0.0026107347056306186,0.006076296577645183,0.013751844970720793,0.03289554559352647,0.07462695371845207,29,0.06896551724137931,0.0005066144282661611,0.0005865112653215333,0.007117135440115718,-0.006236856845008187,15,0.0,0.0005027702553036528,0.0005756645727549673,0.0008170067845358897,0.00030164283210043497,7,0.0,0.0006130688681653673,0.0005751070941815309,0.0008170067845358897,0.00030164283210043497,5,0.0,0.0007492793470275094,0.0007566843956371194,0.0008143728737030065,0.0007257327032011984,8,0.0,0.0007580553118996525,0.0007503094128133991,0.0008170067845358897,0.0006130688681653673,18,0.0,0.0006815898007050403,0.0006601221555077647,0.0008608323112818672,0.00048368286831279583,5,0.0,0.0007492793470275094,0.0007566843956371194,0.0008143728737030065,0.0007257327032011984,7,0.0,0.0007492793470275094,0.0007447853758409792,0.0008170067845358897,0.0006130688681653673,4,0.0,0.0007580553118996525,0.0007365465691251405,0.0008170067845358897,0.0006130688681653673,5,0.0,0.0007492793470275094,0.0007566843956371194,0.0008143728737030065,0.0007257327032011984,14,0.0,0.0006252578831871247,0.0006156356870492778,0.0008170067845358897,0.0003665361843051551,7,0.0,0.0007492793470275094,0.0007447853758409792,0.0008170067845358897,0.0006130688681653673,11,0.0,0.0007257327032011984,0.0006483304850062826,0.0008170067845358897,0.0003665361843051551,False,False,False,False,0.0013281707166752366
targetabl_q3stage,inverse_feasibility_candidate,E26_candidate_list,analysis_outputs/submission_targetabl_b19056bb.csv,0.00445245369848418,0.0040433706816578995,0.024830092776360425,0.020784107225876897,0.08210850000000258,29,0.10344827586206896,0.0004636130781766612,0.0004761429930039217,0.0044974234466240715,-0.004021803225353171,15,0.06666666666666667,0.0005108260908965878,0.00048289253946030006,0.0009137668758359974,-7.447229388002352e-05,7,0.0,0.0003967656206834702,0.0004259867488567754,0.0007703432455400394,0.00017480009803871877,5,0.0,0.0007703432455400394,0.0006526508792490393,0.0009137668758359974,0.0002616299349458284,8,0.0,0.0007432474725099225,0.0006547506994045854,0.0009137668758359974,0.0002616299349458284,18,0.0,0.0005813594967565283,0.000584916480373929,0.0010043783124422667,0.00012165194951974101,5,0.0,0.0007703432455400394,0.0006526508792490393,0.0009137668758359974,0.0002616299349458284,7,0.0,0.0007161516994798056,0.000628878909602599,0.0009137668758359974,0.0002616299349458284,4,0.0,0.0005694489854864981,0.000542717787864716,0.0007703432455400394,0.0002616299349458284,5,0.0,0.0007703432455400394,0.0006526508792490393,0.0009137668758359974,0.0002616299349458284,14,0.0,0.0005430455273012225,0.0005433338118516048,0.0009137668758359974,0.00023947037181637487,7,0.0,0.0007161516994798056,0.000628878909602599,0.0009137668758359974,0.0002616299349458284,11,0.0,0.0004636130781766612,0.0005324091220547465,0.0009137668758359974,0.00023947037181637487,False,False,False,False,0.0013568608142389416
targetabl_q3s234,inverse_feasibility_candidate,E26_candidate_list,analysis_outputs/submission_targetabl_1049b8e7.csv,0.004809373153782345,0.0036864512263597347,0.02545513246729737,0.020159067534939953,0.08210850000000747,29,0.13793103448275862,0.0005650380517482345,0.0005170210235578537,0.004218866888705319,-0.003761656532533131,15,0.06666666666666667,0.0005597225719744525,0.0005288032553713536,0.0011297695184089296,-0.0003057255791278912,7,0.0,0.0005650380517482345,0.0005047895818494551,0.0008224231277316196,0.00011505572458658797,5,0.0,0.0007268848723631649,0.0007683531765779073,0.0011297695184089296,0.0005597225719744525,8,0.0,0.0007244050933226664,0.0007547630891015233,0.0011297695184089296,0.0005597225719744525,18,0.0,0.0006132650407684181,0.0006356463797706367,0.0011297695184089296,6.997771893957339e-05,5,0.0,0.0007268848723631649,0.0007683531765779073,0.0011297695184089296,0.0005597225719744525,7,0.0,0.0007268848723631649,0.0007594541997900027,0.0011297695184089296,0.0005597225719744525,4,0.0,0.0006085142198285487,0.0006497935348407924,0.0008224231277316196,0.0005597225719744525,5,0.0,0.0007268848723631649,0.0007683531765779073,0.0011297695184089296,0.0005597225719744525,14,0.0,0.000589809562727639,0.0006290840863873595,0.0011297695184089296,0.00020471613528938448,7,0.0,0.0007268848723631649,0.0007594541997900027,0.0011297695184089296,0.0005597225719744525,11,0.0,0.0006519903879088629,0.0006600751742999607,0.0011297695184089296,0.00020471613528938448,False,False,False,False,0.0013727696881469797
bridge_blend_m0p25_s0p75,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p25_s0p75.csv,0.00270329625062051,0.006240142128644565,0.01397052952531311,0.0341025525834769,0.09606570836650397,29,0.06896551724137931,0.0005463629934369107,0.000603381648493116,0.007185670203672223,-0.006275935111905606,15,0.0,0.0005068075686140983,0.0005891808113317613,0.0008537006537050473,0.000288382561927647,7,0.0,0.0006171953285050158,0.0005919127319215432,0.0008042249090537412,0.000288382561927647,5,0.0,0.0008005294768368421,0.0007792414469946606,0.0008537006537050473,0.0006999459452280421,8,0.0,0.0007799678959697354,0.0007593947043201404,0.0008537006537050473,0.0006171953285050158,18,0.0,0.0006911403833047558,0.0006694527692214298,0.0008537006537050473,0.0004985522802225528,5,0.0,0.0008005294768368421,0.0007792414469946606,0.0008537006537050473,0.0006999459452280421,7,0.0,0.0008005294768368421,0.0007593930456369279,0.0008537006537050473,0.0006171953285050158,4,0.0,0.0008014391164085088,0.0007560746175939437,0.0008042249090537412,0.0006171953285050158,5,0.0,0.0008005294768368421,0.0007792414469946606,0.0008537006537050473,0.0006999459452280421,14,0.0,0.0006497650749432426,0.0006314157754062157,0.0008537006537050473,0.000377501649352463,7,0.0,0.0008005294768368421,0.0007593930456369279,0.0008537006537050473,0.0006171953285050158,11,0.0,0.0006999459452280421,0.0006668728909637676,0.0008537006537050473,0.000377501649352463,False,False,False,False,0.001414219378681525
bridge_mixmin_s0p25,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_mixmin_s0p25.csv,0.0021254255872612065,0.006370398792880873,0.011403550000559327,0.03421065000167799,0.06158137500000915,29,0.06896551724137931,0.0005504245933670715,0.00062763001653025,0.007580443592051234,-0.006635165544478183,15,0.0,0.0005504245933670715,0.0006188835412901457,0.0009016138543115337,0.0003482401123742207,7,0.0,0.0006670079534332185,0.0006154667578215525,0.0009016138543115337,0.0003482401123742207,5,0.0,0.0008032386724182716,0.000805084083423302,0.0008525182567986622,0.0007725560355257288,8,0.0,0.0008097193540284597,0.000809800967412802,0.0009016138543115337,0.0006670079534332185,18,0.0,0.0007197819944794737,0.000712961486979444,0.0009750832963482114,0.0005005373616471243,5,0.0,0.0008032386724182716,0.000805084083423302,0.0008525182567986622,0.0007725560355257288,7,0.0,0.0008032386724182716,0.0007991488892658946,0.0009016138543115337,0.0006670079534332185,4,0.0,0.0007878973539720002,0.0007861041289221882,0.0009016138543115337,0.0006670079534332185,5,0.0,0.0008032386724182716,0.000805084083423302,0.0008525182567986622,0.0007725560355257288,14,0.0,0.0006625984140281038,0.0006597692925082245,0.0009016138543115337,0.00039700378811902137,7,0.0,0.0008032386724182716,0.0007991488892658946,0.0009016138543115337,0.0006670079534332185,11,0.0,0.0007725560355257288,0.0006924317323759563,0.0009016138543115337,0.00039700378811902137,False,False,False,False,0.0014302614722052909
blend_m0p25_s0p50,raw-structure bridge,E51_candidate_table,analysis_outputs/bridge_scan_candidates/submission_bridge_blend_m0p25_s0p50.csv,0.0018019900147532744,0.006992176384505654,0.009313686350208746,0.03793976838973035,0.09141330557767446,29,0.06896551724137931,0.0006039173031159306,0.0006984153642124343,0.008176747101230064,-0.007115704947612822,15,0.0,0.000599044761374512,0.0006850608171092916,0.0009652450300284832,0.0003642426824328471,7,0.0,0.0007251257895107832,0.0006853635270720947,0.0009528306971066103,0.0003642426824328471,5,0.0,0.0008942588137730301,0.0008945237040548282,0.0009652450300284832,0.0008466004594172016,8,0.0,0.0009023089882658764,0.0008833889351560625,0.0009652450300284832,0.0007251257895107832,18,0.0,0.0008056164934649446,0.0007803878760087035,0.0009978986221582664,0.0005803254901275423,5,0.0,0.0008942588137730301,0.0008945237040548282,0.0009652450300284832,0.0008466004594172016,7,0.0,0.0008942588137730301,0.0008786535724130763,0.0009652450300284832,0.0007251257895107832,4,0.0,0.0009023089882658764,0.0008706436157872866,0.0009528306971066103,0.0007251257895107832,5,0.0,0.0008942588137730301,0.0008945237040548282,0.0009652450300284832,0.0008466004594172016,14,0.0,0.0007448791585117354,0.0007313889048114078,0.0009652450300284832,0.0004453281521583641,7,0.0,0.0008942588137730301,0.0008786535724130763,0.0009652450300284832,0.0007251257895107832,11,0.0,0.0008466004594172016,0.0007695436217910367,0.0009652450300284832,0.0004453281521583641,False,False,False,False,0.001582699478166666
bridge_inv7_s1p50,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_inv7_s1p50.csv,0.0035622580440267605,0.006778130051489108,0.018619587995449396,0.037961214932457195,0.1603819723106792,29,0.06896551724137931,0.0006397542854323923,0.0006755806349750125,0.007412862331309222,-0.006371582075630489,15,0.0,0.0006002605050527965,0.000651317364029295,0.0009932718306777666,0.000270189588376768,7,0.0,0.00065116254649078,0.0006639174821087319,0.0009758677032321028,0.000270189588376768,5,0.0,0.0009379936428665081,0.0008685004380342365,0.0009932718306777666,0.0006397542854323923,8,0.0,0.0007877886176215765,0.0008082384158074329,0.0009932718306777666,0.0006397542854323923,18,0.0,0.000710644422560025,0.0007190324473295583,0.0009932718306777666,0.0004997368920173217,5,0.0,0.0009379936428665081,0.0008685004380342365,0.0009932718306777666,0.0006397542854323923,7,0.0,0.0007956147279624126,0.0008248038919918147,0.0009932718306777666,0.0006397542854323923,4,0.0,0.0008589780750736242,0.0008362465999675328,0.0009758677032321028,0.00065116254649078,5,0.0,0.0009379936428665081,0.0008685004380342365,0.0009932718306777666,0.0006397542854323923,14,0.0,0.0006454584159615862,0.0007003438774441571,0.0009932718306777666,0.00043198588146142747,7,0.0,0.0007956147279624126,0.0008248038919918147,0.0009932718306777666,0.0006397542854323923,11,0.0,0.0007799625072807403,0.0007440879458033542,0.0009932718306777666,0.00043198588146142747,False,False,False,False,0.001584118964517156
bridge_inv7_s1p25,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_inv7_s1p25.csv,0.0029679633099358262,0.007035696756988904,0.015516323329541162,0.03908133316755194,0.14733639359223094,29,0.06896551724137931,0.0006937155255152261,0.0007053132799402133,0.00786478437700111,-0.0067812768813441116,15,0.0,0.0005960969210135891,0.0006831502263209573,0.0010200311075300172,0.0003054007624069266,7,0.0,0.0006937155255152261,0.000692891039505285,0.0009877582854868061,0.0003054007624069266,5,0.0,0.0009630149322694681,0.0009055140195769473,0.0010200311075300172,0.0007173624373454368,8,0.0,0.0008462934030330493,0.000856343864163403,0.0010200311075300172,0.0006937155255152261,18,0.0,0.000766263370456266,0.0007604856725577277,0.0010200311075300172,0.0005443226713148785,5,0.0,0.0009630149322694681,0.0009055140195769473,0.0010200311075300172,0.0007173624373454368,7,0.0,0.0008531834708130903,0.0008677812991732933,0.0010200311075300172,0.0006937155255152261,4,0.0,0.0009080992015412792,0.0008744180535211477,0.0009877582854868061,0.0006937155255152261,5,0.0,0.0009630149322694681,0.0009055140195769473,0.0010200311075300172,0.0007173624373454368,14,0.0,0.0007055389814303314,0.0007330913766595877,0.0010200311075300172,0.00045106737903188865,7,0.0,0.0008531834708130903,0.0008677812991732933,0.0010200311075300172,0.0006937155255152261,11,0.0,0.0008394033352530084,0.0007768030869295621,0.0010200311075300172,0.00045106737903188865,False,False,False,False,0.0016446144445585176
inverse7blend_1040,inverse_feasibility_candidate,E26_candidate_list,analysis_outputs/submission_inverse7blend_1040423d.csv,0.002373891874820028,0.00732289271046283,0.012413058663632947,0.040364329884964086,0.1342908148737858,29,0.06896551724137931,0.0007127050181847672,0.0007387573502054353,0.008320417847992978,-0.007187260261757533,15,0.0,0.0006166655335969606,0.0007186945139126877,0.0010505018096822472,0.0003443233617371755,7,0.0,0.0007399799298395404,0.0007255760222018333,0.0010033602930413776,0.0003443233617371755,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,8,0.0,0.0009085096137445015,0.000908160737819283,0.0010505018096822472,0.0007399799298395404,18,0.0,0.0008298458040332246,0.0008056503230858639,0.0010505018096822472,0.0005926198759123036,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,7,0.0,0.0009301158596453085,0.0009144701316547035,0.0010505018096822472,0.0007399799298395404,4,0.0,0.0009609317533087469,0.000916300932374603,0.0010033602930413776,0.0007399799298395404,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,14,0.0,0.000769330972199056,0.0007695503011750926,0.0010505018096822472,0.00047386030190266215,7,0.0,0.0009301158596453085,0.0009144701316547035,0.0010505018096822472,0.0007399799298395404,11,0.0,0.0008610095935078776,0.0008132296533557899,0.0010505018096822472,0.00047386030190266215,False,False,False,False,0.0017194310292154014
inv7_s1p00,raw-structure bridge,E51_candidate_table,analysis_outputs/bridge_scan_candidates/submission_bridge_inv7_s1p00.csv,0.002373891874820026,0.00732289271046283,0.012413058663632938,0.040364329884964086,0.1342908148737858,29,0.06896551724137931,0.0007127050181847672,0.0007387573502054392,0.008320417847992978,-0.007187260261757533,15,0.0,0.0006166655335969606,0.0007186945139126877,0.0010505018096822472,0.0003443233617371755,7,0.0,0.0007399799298395404,0.0007255760222018491,0.0010033602930414887,0.0003443233617371755,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,8,0.0,0.0009085096137444459,0.000908160737819283,0.0010505018096822472,0.0007399799298395404,18,0.0,0.0008298458040332246,0.0008056503230858701,0.0010505018096822472,0.0005926198759123036,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,7,0.0,0.0009301158596453085,0.0009144701316547035,0.0010505018096822472,0.0007399799298395404,4,0.0,0.0009609317533087469,0.0009163009323746307,0.0010033602930414887,0.0007399799298395404,5,0.0,0.0009917476469721853,0.0009462390264196152,0.0010505018096822472,0.0007986820145585716,14,0.0,0.000769330972199056,0.0007695503011750926,0.0010505018096822472,0.00047386030190266215,7,0.0,0.0009301158596453085,0.0009144701316547035,0.0010505018096822472,0.0007399799298395404,11,0.0,0.0008610095935078776,0.0008132296533557899,0.0010505018096822472,0.00047386030190266215,False,False,False,False,0.0017194310292154014
bridge_inv7_s0p75,raw_structure_bridge_variant,E37_bridge_grid,analysis_outputs/bridge_scan_candidates/submission_bridge_inv7_s0p75.csv,0.0017800517942697352,0.007614740191171137,0.009309793997724695,0.04166888677778274,0.12124523615533622,29,0.06896551724137931,0.0007140078354044288,0.0007759113027143256,0.008779761201228475,-0.007589533759927436,15,0.0,0.0006558928336055647,0.0007579486837481071,0.001084682394078218,0.0003869558433111653,7,0.0,0.0007899542164077067,0.0007619708871420906,0.0010241902439187545,0.0003869558433111653,5,0.0,0.00102267218283969,0.0009906739155060463,0.001084682394078218,0.0008837114740153362,8,0.0,0.000983088077906924,0.0009636874937189732,0.001084682394078218,0.0007899542164077067,18,0.0,0.000880749122618596,0.0008545248558577288,0.001084682394078218,0.0006446269627532475,5,0.0,0.00102267218283969,0.0009906739155060463,0.001084682394078218,0.0008837114740153362,7,0.0,0.0010107581307214897,0.0009648688463799182,0.001084682394078218,0.0007899542164077067,4,0.0,0.0010167151567805899,0.0009618936934719102,0.0010241902439187545,0.0007899542164077067,5,0.0,0.00102267218283969,0.0009906739155060463,0.001084682394078218,0.0008837114740153362,14,0.0,0.0008338704938147812,0.0008097191079342512,0.001084682394078218,0.0005003631070168435,7,0.0,0.0010107581307214897,0.0009648688463799182,0.001084682394078218,0.0007899542164077067,11,0.0,0.0008837114740153362,0.0008533661020256978,0.001084682394078218,0.0005003631070168435,False,False,False,False,0.0017992218467199894
hiddenloc_bridge_6ad3e8b6,hiddenloc_bridge,hidden_public_local_bridge_selected,analysis_outputs/submission_hiddenloc_bridge_6ad3e8b6.csv,0.0006405844533574288,0.007922964513687243,0.003622005294016541,0.042327808780190074,0.08210850000000747,29,0.06896551724137931,0.0007346899851491395,0.0008290616869647157,0.009781516331508922,-0.008449975090225603,15,0.0,0.0007346899851491395,0.000803733388265715,0.0010610376324285964,0.0004841580832604109,7,0.0,0.0008745165419842271,0.0007847965215250932,0.0010610376324285964,0.0004841580832604109,5,0.0,0.0010271872932458015,0.0010148152877062834,0.001046961722024231,0.0009374199946918793,8,0.0,0.0010347716507828064,0.0010209650720359592,0.0011580899633434338,0.0008745165419842271,18,0.0,0.0009355776484749057,0.0009248514251650063,0.001259751565904188,0.0006707554297751273,5,0.0,0.0010271872932458015,0.0010148152877062834,0.001046961722024231,0.0009374199946918793,7,0.0,0.0010271872932458015,0.0010013758018491772,0.0010610376324285964,0.0008745165419842271,4,0.0,0.0009787857074707862,0.000973281397338599,0.0010610376324285964,0.0008745165419842271,5,0.0,0.0010271872932458015,0.0010148152877062834,0.001046961722024231,0.0009374199946918793,14,0.0,0.0009041259221210796,0.0008545052615044584,0.0010610376324285964,0.000516151030798051,7,0.0,0.0010271872932458015,0.0010013758018491772,0.0010610376324285964,0.0008745165419842271,11,0.0,0.0009374199946918793,0.0008900887250317831,0.0010610376324285964,0.000516151030798051,False,False,False,False,0.0018303034307045607
