candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_mask,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
targetabl_ef7e267d,structured_best3,l2o,15,-0.0003460810657290573,-0.0003671772184422606,-0.0003530441187993283,-0.0003111771073475156,-0.00029847156446694,1.0,0.0006137334303440652,0.0011516007873451533,173,0.5776396336934909,0.5776838722782351,5.746187985374503e-05,0.5776641346287796,0.5777628934911899,0.00014248220036183615,0.577747244916208,0.5777842497724713,4.4021502745801564e-05,0.5777436718472989,0.5776836710794929,0.5776838722782351,0.5777842497724713,targetabl_ef7e267d,submission_targetabl_ef7e267d.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q_only,q_only,1.0,0.24,398.0,241.0,1.2686262264123267,0.4972870082187403,0.002257947444888536,0.014997384733718755,0.577062453372067,-0.00037689185090566713,-0.00042501963555177105,-0.00038096011100263727,-0.0003135489493572896,-0.0001558261548084694,1.0,0.002257947444888536,0.014997384733718755,0.0035186046059955587,0.49786946847344793,0.8672519774332983,0.009337729614682514,0.002257947444888536,0.014997384733718755,-0.0006591352815167341,-0.0007233343796602443,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q_only,1.0,398.0,241.0,1.2686262264123267
targetabl_9cb82b38,structured_best3,l2o,15,-0.00024927358870382814,-0.0003080243993705212,-0.0002658804747321941,-0.00019679057185453263,-0.00010392257139235639,1.0,0.0006137334303440652,0.0011516007873451533,175,0.5777656568702327,0.5778184295611004,7.019980171085898e-05,0.5777672355179382,0.577904732475184,0.00021539610801483787,0.5778885662346457,0.5779290136284815,5.5609420341175545e-05,0.577884058554922,0.5778071528742722,0.5778184295611004,0.5779290136284815,targetabl_9cb82b38,submission_targetabl_9cb82b38.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,s3_only,s3_only,2.0,0.24,180.0,180.0,1.449204929818594,0.7186684639977297,0.0025157598516192337,0.03997861471353664,0.5770881656086865,-0.0003511796142861979,-0.00042948895725944956,-0.0003449423399732865,-0.0002920032936516437,-0.0002303962962530992,1.0,0.0025157598516192337,0.03997861471353664,0.0041228236040452846,0.4382685665058379,0.8988440708003351,0.011785366838065981,0.0025157598516192337,0.03997861471353664,-0.000665649595738602,-0.0006265269026350151,f43_cv_best,submission_sparsejepa_f43ea825.csv,s3_only,2.0,180.0,180.0,1.449204929818594
targetabl_00ef883e,structured_best3,l2o,15,-0.00023847412795633774,-0.00029049563285343805,-0.0002518485612061916,-0.000191924859465864,-0.000110665359061346,1.0,0.0006137334303440652,0.0011516007873451533,180,0.577769076483579,0.577820646385653,6.840694028858196e-05,0.5777393347222639,0.5778635417646099,0.0001914764529100544,0.5778437554651936,0.5778772964689116,4.8696511990415195e-05,0.5778538282063915,0.5777840555570122,0.577820646385653,0.5778772964689116,targetabl_00ef883e,submission_targetabl_00ef883e.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,s3_only,s3_only,1.75,0.24,180.0,180.0,1.449204929818594,0.7186684639977297,0.0022034517632537293,0.03498523229516909,0.5771116667456012,-0.000327678477371577,-0.0003978227921947575,-0.0003199051449995771,-0.0002747478320048291,-0.00021857667460811747,1.0,0.0022034517632537293,0.03498523229516909,0.0038105155156797806,0.4647416939749871,0.8854463043467171,0.01095268650799412,0.0022034517632537293,0.03498523229516909,-0.0006031099477782931,-0.0006157274418875248,f43_cv_best,submission_sparsejepa_f43ea825.csv,s3_only,1.75,180.0,180.0,1.449204929818594
targetabl_69f63cdb,structured_best3,l2o,15,-0.00023809693105013204,-0.00032089294672275057,-0.00022155143626434448,-0.00019050165112166617,-0.00017416716691887046,1.0,0.0006137334303440652,0.0011516007873451533,172,0.577810438357447,0.5778566933782241,5.665711360730843e-05,0.5777871984481189,0.5778948521413456,0.0001786672066714542,0.5778765883822392,0.57790767422884,3.497163889626585e-05,0.5778864065828032,0.5778247417292683,0.5778566933782241,0.57790767422884,targetabl_69f63cdb,submission_targetabl_69f63cdb.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,q1_only,2.0,0.24,174.0,174.0,1.363138177916418,0.640394924500891,0.0026486239083729902,0.03997867628318641,0.577054386149594,-0.00038495907337861805,-0.0004628256238393247,-0.0003876080732310161,-0.00031697804001775684,-0.00018217590883384815,1.0,0.0026486239083729902,0.03997867628318641,0.004107032552955685,0.25161102187654993,0.9678284422717892,0.010791659550193974,0.0026486239083729902,0.03997867628318641,-0.0007160370619252418,-0.000615350244981319,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,2.0,174.0,174.0,1.363138177916418
targetabl_eff9f4bd,structured_best3,l2o,15,-0.0002304828428657905,-0.00030231105162066286,-0.00021652727819942985,-0.00018896437232438502,-0.00017392599429200128,1.0,0.0006137334303440652,0.0011516007873451533,174,0.5778079114082892,0.5778520802680208,5.451079604621928e-05,0.5777560914434547,0.577852027240774,0.00015941836902331902,0.5778327395639499,0.57786159795925,3.218170858956943e-05,0.577855235156015,0.5777989141385645,0.577852027240774,0.57786159795925,targetabl_eff9f4bd,submission_targetabl_eff9f4bd.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,q1_only,1.75,0.24,174.0,174.0,1.363138177916418,0.640394924500891,0.002319290207165298,0.034985711457938495,0.5770819777848625,-0.0003573674381101907,-0.00042584368297016173,-0.00036045656349625865,-0.0002955895545175391,-0.00017902754724197223,1.0,0.002319290207165298,0.034985711457938495,0.003777698851747992,0.2863012218132583,0.9581396612124115,0.010032284537841715,0.002319290207165298,0.034985711457938495,-0.000647278714005853,-0.0006077361567969775,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,1.75,174.0,174.0,1.363138177916418
targetabl_066c1700,structured_best3,l2o,15,-0.00022216946102050124,-0.0002682846157034957,-0.00023084935263728568,-0.00018147148920002464,-0.00010589973203767311,1.0,0.0006137334303440652,0.0011516007873451533,186,0.5777834828937759,0.5778319609825182,6.699911006979318e-05,0.5777256245811079,0.5778411701056824,0.00017504666308821627,0.5778199417460064,0.5778493209261968,4.356137977523796e-05,0.5778408173381324,0.5777763497402967,0.5778319609825182,0.5778493209261968,targetabl_066c1700,submission_targetabl_066c1700.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,s3_only,s3_only,2.0,0.24,201.0,201.0,1.3436135524081858,0.5440483794245742,0.002134063752726305,0.029990441892767394,0.5771354690064203,-0.00030387621655220733,-0.0003628126428226519,-0.00029891597693199046,-0.0002566685334603358,-0.0002118991481721011,1.0,0.002134063752726305,0.029990441892767394,0.0037402052318205193,0.4891266335485673,0.8722127815811032,0.01069464258465721,0.002134063752726305,0.029990441892767394,-0.0005706341856429955,-0.0005994227749516882,282_consensus_directrob,submission_sparsejepa_282e9546.csv,s3_only,2.0,201.0,201.0,1.3436135524081858
targetabl_f27d1bdb,structured_best3,l2o,15,-0.0002190367014730003,-0.00028017662837354074,-0.00020825804182456054,-0.00018469435382773014,-0.00016807005873986647,1.0,0.0006137334303440652,0.0011516007873451533,178,0.5778055936911156,0.5778478864433221,5.290269653615577e-05,0.57773024517243,0.5778199126094459,0.00014634354456029836,0.5777990258727832,0.5778280487867491,3.012569637876385e-05,0.577831949279839,0.577778288245443,0.5778199126094459,0.5778478864433221,targetabl_f27d1bdb,submission_targetabl_f27d1bdb.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_only,q1_only,2.0,0.24,199.0,199.0,1.2471226956240342,0.4760933452052994,0.0021311840789546735,0.02999035060583366,0.5771104522923852,-0.0003288929305875601,-0.0003929248522863693,-0.0003290426881994435,-0.0002760952389746496,-0.00017737772074188918,1.0,0.0021311840789546735,0.02999035060583366,0.003578911892656587,0.33596978808942646,0.9418727628990793,0.009648910224573898,0.0021311840789546735,0.02999035060583366,-0.0005952909404568943,-0.0005962900154041872,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_only,2.0,199.0,199.0,1.2471226956240342
targetabl_7f1419eb,structured_best3,l2o,15,-0.0002190367014730003,-0.00028017662837354074,-0.00020825804182456054,-0.00018469435382773014,-0.00016807005873986647,1.0,0.0006137334303440652,0.0011516007873451533,179,0.5778055936911156,0.5778478864433221,5.290269653615577e-05,0.57773024517243,0.5778199126094459,0.00014634354456029836,0.5777990258727832,0.5778280487867491,3.012569637876385e-05,0.577831949279839,0.577778288245443,0.5778199126094459,0.5778478864433221,targetabl_7f1419eb,submission_targetabl_7f1419eb.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q1_only,q1_only,2.0,0.24,199.0,199.0,1.2471226956240342,0.4760933452052994,0.0021311840789546735,0.02999035060583366,0.5771104522923852,-0.0003288929305875601,-0.0003929248522863693,-0.0003290426881994435,-0.0002760952389746496,-0.00017737772074188918,1.0,0.0021311840789546735,0.02999035060583366,0.003578911892656587,0.33596978808942646,0.9418727628990793,0.009648910224573898,0.0021311840789546735,0.02999035060583366,-0.0005952909404568943,-0.0005962900154041872,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q1_only,2.0,199.0,199.0,1.2471226956240342
targetabl_f8ee43f3,structured_best3,l2o,15,-0.00021656704540626848,-0.00027760379632995046,-0.00020505256500236158,-0.00018108914567127599,-0.0001675594614771736,1.0,0.0006137334303440652,0.0011516007873451533,182,0.577811319523079,0.5778544736237397,5.299198925318533e-05,0.5777308947109951,0.5778169655390416,0.00014061961121162317,0.5777947670233606,0.5778232584360952,3.0096585489321564e-05,0.5778315658662921,0.5777789937524783,0.5778169655390416,0.5778544736237397,targetabl_f8ee43f3,submission_targetabl_f8ee43f3.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,q1_only,1.5,0.24,174.0,174.0,1.363138177916418,0.640394924500891,0.00198940292462767,0.02999035060583366,0.5771154104016337,-0.00032393482133893887,-0.0003841609658855161,-0.000327960716144271,-0.00026955360921618874,-0.0001702983098919031,1.0,0.00198940292462767,0.02999035060583366,0.003447811569210364,0.3308455933624837,0.9436849015177818,0.009267037876202812,0.00198940292462767,0.02999035060583366,-0.0005726101869173977,-0.0005938203593374555,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_only,1.5,174.0,174.0,1.363138177916418
targetabl_ce04aa2b,structured_best3,l2o,15,-0.0002156396668457757,-0.0002792774432914813,-0.0002048375457928131,-0.00017974154129059007,-0.0001619734181825816,1.0,0.0006137334303440652,0.0011516007873451533,177,0.5778109871579149,0.5778534446617616,5.321131275794019e-05,0.5777425407442169,0.5778343075101163,0.0001513657329259726,0.5778133777220116,0.5778419553707684,3.0250266736882778e-05,0.5778432358475488,0.5777889685413812,0.5778343075101163,0.5778534446617616,targetabl_ce04aa2b,submission_targetabl_ce04aa2b.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_only,q1_only,2.0,0.24,199.0,199.0,1.2471226956240342,0.4760933452052994,0.0023058386365718076,0.02999035060583366,0.5771081500787809,-0.0003311951441917367,-0.0003977065191960172,-0.0003314020835828435,-0.0002784426139637697,-0.0001772786337292942,1.0,0.0023058386365718076,0.02999035060583366,0.0037535664502737214,0.3219617805728793,0.9467526666718927,0.010111696792221592,0.0023058386365718076,0.02999035060583366,-0.0006194249737632126,-0.0005928929807769627,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_only,2.0,199.0,199.0,1.2471226956240342
targetabl_357a1ed9,train_best1,l2o,15,-0.0010249309141982484,-0.0011405517601876802,-0.0010261060156231405,-0.0009115916073408226,-0.0008230048877628793,1.0,0.0005323412083253465,0.0011124684494603228,37,0.5770451812820704,0.5771216498189786,8.618699971424077e-05,0.5777508217570719,0.5781002551438578,0.0005871283220638475,0.578154087994371,0.5782323094603188,0.00015600407180468886,0.577818071474385,0.5776500303445045,0.5771216498189786,0.5782323094603188,targetabl_357a1ed9,submission_targetabl_357a1ed9.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,all,all,1.75,0.24,1256.0,250.0,1.146752178998714,0.45126459488564136,0.010801165246585628,0.02624396359355813,0.5759947329979276,-0.0014446122250451239,-0.0016243225782253345,-0.0014691886745915594,-0.0012762126692834608,-0.0007520940850631597,1.0,0.010801165246585628,0.02624396359355813,0.01147694208448058,0.30227926630095997,0.9532194108202754,0.0310729028968263,0.010801165246585628,0.02624396359355813,-0.002794757880868327,-0.001418462672533179,f465_actual_best,submission_sparsejepa_f4657144.csv,all,1.75,1256.0,250.0,1.146752178998714
targetabl_762bb880,train_best1,l2o,15,-0.0010218324894050539,-0.0011422336960223768,-0.0010188976067673217,-0.0009031635389154414,-0.0008102399199623189,1.0,0.0005323412083253465,0.0011124684494603228,22,0.5770503958474995,0.577127954301549,8.633533293760727e-05,0.5778039122634179,0.5781713895768894,0.0006193158589203998,0.5782306267184201,0.5783117954467292,0.00016254288641114983,0.5778703797750558,0.5776949782764459,0.577127954301549,0.5783117954467292,targetabl_762bb880,submission_targetabl_762bb880.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,all,1.75,0.24,1256.0,250.0,1.146752178998714,0.45126459488564136,0.011864306861553918,0.02624396359355813,0.5759702015379214,-0.0014691436850512306,-0.0016506563337224112,-0.001489343696163048,-0.0013121496948121259,-0.0007557204309298626,1.0,0.011864306861553918,0.02624396359355813,0.012540083699448869,0.29364946682954496,0.9559131710729398,0.03368112315727859,0.011864306861553918,0.02624396359355813,-0.0029521820427454706,-0.0014153642477399845,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,1.75,1256.0,250.0,1.146752178998714
targetabl_a5bc331f,train_best1,l2o,15,-0.0010137067693407609,-0.0011412802510336385,-0.001000516866429102,-0.0008944912369610147,-0.0008014968903176101,1.0,0.0005323412083253465,0.0011124684494603228,34,0.5770773662624584,0.5771553339705364,8.919581959827513e-05,0.5778229098938634,0.5781883642841144,0.0006168954959176266,0.578240208571281,0.5783256038206884,0.0001691797130158726,0.5778897673584464,0.577713494909201,0.5771553339705364,0.5783256038206884,targetabl_a5bc331f,submission_targetabl_a5bc331f.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s4,no_s4,2.0,0.24,1107.0,250.0,1.1773278000357632,0.45904599524031514,0.011054255690152458,0.029990839505895817,0.5759727142432902,-0.0014666309796822308,-0.001650889020190327,-0.001485436502098092,-0.0013131976887519991,-0.0007626658221449034,1.0,0.011054255690152458,0.029990839505895817,0.011905511936654208,0.2884859761766038,0.9574841207818707,0.0327039852288054,0.011054255690152458,0.029990839505895817,-0.002848412940951288,-0.0014072385276756917,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s4,2.0,1107.0,250.0,1.1773278000357632
targetabl_00e2e9b7,train_best1,l2o,15,-0.001004207178994454,-0.0011109365504927914,-0.0010056641057436533,-0.0008867918879102987,-0.0007845889344288981,1.0,0.0005323412083253465,0.0011124684494603228,31,0.5770695313609965,0.5771514558257251,9.250187255256578e-05,0.5778149610334037,0.578179881773762,0.0006108161527070628,0.5782360342485743,0.5783228420370207,0.00017318114031927796,0.5778847265455026,0.5777068422143249,0.5771514558257251,0.5783228420370207,targetabl_00e2e9b7,submission_targetabl_00e2e9b7.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,no_q2,2.0,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.011028360040316898,0.029990839505895817,0.5759602706521487,-0.001479074570823727,-0.0016998613876046064,-0.001516605691867401,-0.0013375012264361663,-0.0007236159657237895,1.0,0.011028360040316898,0.029990839505895817,0.011710236617039784,0.29246647445433016,0.9562757768134955,0.03208692542300067,0.011028360040316898,0.029990839505895817,-0.0028576195758633393,-0.0013977389373293846,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,2.0,1132.0,250.0,1.1823632311752297
targetabl_193facd0,train_best1,l2o,15,-0.001004207178994454,-0.0011109365504927914,-0.0010056641057436533,-0.0008867918879102987,-0.0007845889344288981,1.0,0.0005323412083253465,0.0011124684494603228,28,0.5770695313609965,0.5771514558257251,9.250187255256578e-05,0.5778149610334037,0.578179881773762,0.0006108161527070628,0.5782360342485743,0.5783228420370207,0.00017318114031927796,0.5778847265455026,0.5777068422143249,0.5771514558257251,0.5783228420370207,targetabl_193facd0,submission_targetabl_193facd0.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,no_q2,2.0,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.011028360040316898,0.029990839505895817,0.5759602706521487,-0.001479074570823727,-0.0016998613876046064,-0.001516605691867401,-0.0013375012264361663,-0.0007236159657237895,1.0,0.011028360040316898,0.029990839505895817,0.011710236617039784,0.29246647445433016,0.9562757768134955,0.03208692542300067,0.011028360040316898,0.029990839505895817,-0.0028576195758633393,-0.0013977389373293846,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,2.0,1132.0,250.0,1.1823632311752297
targetabl_61882c45,train_best1,l2o,15,-0.0009975711651410534,-0.0011121336694509764,-0.001002478860679945,-0.0008872920522981608,-0.0008012358528690644,1.0,0.0005323412083253465,0.0011124684494603228,55,0.5770766957603839,0.5771543643510211,8.642130602483783e-05,0.5777376182103882,0.5780688626609048,0.0005565789596652364,0.578118950370069,0.5781934789682408,0.000148301118423878,0.5778055686600556,0.577644421446947,0.5771543643510211,0.5781934789682408,targetabl_61882c45,submission_targetabl_61882c45.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,all,all,1.3,0.24,1015.0,248.0,1.312638744869999,0.6404378648630745,0.00952031083285984,0.025994140117203524,0.5760492129276209,-0.0013901322953516486,-0.001571605319686653,-0.0014166840415534843,-0.0012116812383196284,-0.0007256068242769143,1.0,0.00952031083285984,0.025994140117203524,0.010421996567383122,0.309197257184753,0.9509979264695722,0.028231199144757007,0.00952031083285984,0.025994140117203524,-0.0025801711494591287,-0.001391102923475984,f43_cv_best,submission_sparsejepa_f43ea825.csv,all,1.3,1015.0,248.0,1.312638744869999
targetabl_20d44ef9,train_best1,l2o,15,-0.0009968893211838618,-0.0011235945549909587,-0.0009897659601214581,-0.0008808693760830266,-0.0007860032850157683,1.0,0.0005323412083253465,0.0011124684494603228,46,0.5771001250113124,0.5771802705237151,8.965224226831854e-05,0.5778116847991861,0.5781616834519723,0.000591327205223854,0.5782101431502666,0.5782924614371883,0.000163310664148144,0.5778781384709585,0.5777073176535884,0.5771802705237151,0.5782924614371883,targetabl_20d44ef9,submission_targetabl_20d44ef9.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s4,no_s4,1.5,0.24,910.0,248.0,1.3350729317512344,0.6462566585739542,0.009927892869863855,0.029990839505895928,0.5760130483819673,-0.0014262968410052295,-0.0016111030138625804,-0.001438394411680921,-0.0012632068893975834,-0.0007484921195664018,1.0,0.009927892869863855,0.029990839505895928,0.01094839446256479,0.2940375803063804,0.9557938592434924,0.030076040191850804,0.009927892869863855,0.029990839505895928,-0.0026672834497382114,-0.0013904210795187924,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s4,1.5,910.0,248.0,1.3350729317512344
