candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,scale_x,active_cells_x,active_rows_x,source_mean_abs_move_vs_a2c8,mean_active_energy_x,p10_active_energy,source_active_overlap,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,source_name_robust,source_file_robust,variant_robust,scale_robust,active_cells_robust,active_rows_robust,source_mean_abs_move_vs_a2c8_robust,mean_active_energy_robust,p10_active_energy_robust,source_active_overlap_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
sparseladder_7d9ce550,train_best5,l2o,15,-0.0009546469839529336,-0.0010199319872554956,-0.0009725818343617743,-0.0008447420981317899,-0.0007165180297091789,1.0,0.0005931475045109172,0.001229021164576308,211,0.5771290451074982,0.5772101044957292,8.713017246586456e-05,0.5777526110988247,0.5780634852213394,0.0005234639754997234,0.5781059891411507,0.578180842754231,0.00014803276272578922,0.5778181441570999,0.5776625484491579,0.5772101044957292,0.578180842754231,sparseladder_7d9ce550,submission_sparseladder_7d9ce550.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.008166231801135624,0.02624396359355813,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.008166231801135624,0.02624396359355813,0.5761350018787328,-0.0013043433442397284,-0.0014865082804181196,-0.0013425286274497683,-0.0011224055232864406,-0.0006741923418005502,1.0,0.008166231801135624,0.02624396359355813,0.009308210797461162,0.31684687167408293,0.9484767049908746,0.025413213729991963,-0.0013360174830507501,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,1.75,754.0,241.0,1.5343774242744705
sparseladder_de2d60b2,train_best5,l2o,15,-0.0009544465060253415,-0.0010245758054326036,-0.0009633494070118154,-0.0008411174202162641,-0.0007407860767504326,1.0,0.0005931475045109172,0.001229021164576308,174,0.5771122464900011,0.5771817013756105,7.942776865970069e-05,0.5777230292244345,0.5780378021544972,0.0005317641012540153,0.5780873333281316,0.5781569251532355,0.00013899956961686553,0.5777921428944477,0.5776408696808557,0.5771817013756105,0.5781569251532355,sparseladder_de2d60b2,submission_sparseladder_de2d60b2.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.5,1256.0,250.0,0.006783066218907599,1.146752178998714,0.45126459488564136,1.0,0.010171288018323127,0.02249607200952053,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.5,1256.0,250.0,0.006783066218907599,1.146752178998714,0.45126459488564136,1.0,0.010171288018323127,0.02249607200952053,0.576112802422014,-0.001326542800958591,-0.0014830014246004942,-0.0013461694239134125,-0.0011836442417370251,-0.0007087891185695305,1.0,0.010171288018323127,0.02249607200952053,0.01084822152364889,0.31629144413860705,0.948662069635291,0.029298249688165932,-0.001335817005123158,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.5,1256.0,250.0,1.146752178998714
sparseladder_942771d3,train_best5,l2o,15,-0.0009530739323061625,-0.001019845875880665,-0.000974889654935307,-0.0008344726228717514,-0.0007195417216735445,1.0,0.0005931475045109172,0.001229021164576308,22,0.5771191810765436,0.5771933095678667,8.598185700210244e-05,0.577741010799744,0.5780597319790926,0.0005350937897546496,0.5781081178801173,0.5781834662754592,0.00015136334135828824,0.5778121692741395,0.5776561032521349,0.5771933095678667,0.5781834662754592,sparseladder_942771d3,submission_sparseladder_942771d3.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.75,1132.0,250.0,0.006175647811826695,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.009652516276003309,0.02624396359355813,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.75,1132.0,250.0,0.006175647811826695,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.009652516276003309,0.02624396359355813,0.5760846003031358,-0.0013547449198367727,-0.001548898203963578,-0.0013862920046822103,-0.0012242557409292588,-0.0006874241643206602,1.0,0.009652516276003309,0.02624396359355813,0.010334392852726198,0.3114473483268008,0.9502634104395501,0.02845229736795157,-0.0013344444314039791,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.75,1132.0,250.0,1.1823632311752297
sparseladder_251ee7f3,train_best5,l2o,15,-0.0009530739323061625,-0.001019845875880665,-0.000974889654935307,-0.0008344726228717514,-0.0007195417216735445,1.0,0.0005931475045109172,0.001229021164576308,67,0.5771191810765436,0.5771933095678667,8.598185700210244e-05,0.577741010799744,0.5780597319790926,0.0005350937897546496,0.5781081178801173,0.5781834662754592,0.00015136334135828824,0.5778121692741395,0.5776561032521349,0.5771933095678667,0.5781834662754592,sparseladder_251ee7f3,submission_sparseladder_251ee7f3.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,1.75,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.009652516276003309,0.02624396359355813,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,1.75,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.009652516276003309,0.02624396359355813,0.5760846003031358,-0.0013547449198367727,-0.001548898203963578,-0.0013862920046822103,-0.0012242557409292588,-0.0006874241643206602,1.0,0.009652516276003309,0.02624396359355813,0.010334392852726198,0.3114473483268008,0.9502634104395501,0.02845229736795157,-0.0013344444314039791,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,1.75,1132.0,250.0,1.1823632311752297
sparseladder_a12e935f,train_best5,l2o,15,-0.0009530739323061625,-0.001019845875880665,-0.000974889654935307,-0.0008344726228717514,-0.0007195417216735445,1.0,0.0005931475045109172,0.001229021164576308,76,0.5771191810765436,0.5771933095678667,8.598185700210244e-05,0.577741010799744,0.5780597319790926,0.0005350937897546496,0.5781081178801173,0.5781834662754592,0.00015136334135828824,0.5778121692741395,0.5776561032521349,0.5771933095678667,0.5781834662754592,sparseladder_a12e935f,submission_sparseladder_a12e935f.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,1.75,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.009652516276003309,0.02624396359355813,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,1.75,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.009652516276003309,0.02624396359355813,0.5760846003031358,-0.0013547449198367727,-0.001548898203963578,-0.0013862920046822103,-0.0012242557409292588,-0.0006874241643206602,1.0,0.009652516276003309,0.02624396359355813,0.010334392852726198,0.3114473483268008,0.9502634104395501,0.02845229736795157,-0.0013344444314039791,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,1.75,1132.0,250.0,1.1823632311752297
sparseladder_2459f6da,train_best5,l2o,15,-0.0009505116453365788,-0.0010217927816740025,-0.000972762262703819,-0.0008263812701905015,-0.0007071847337082326,1.0,0.0005931475045109172,0.001229021164576308,184,0.5771257916698198,0.5772002337176406,8.587615853995405e-05,0.5777864422131074,0.5781209026733057,0.0005614637680679969,0.5781729736910355,0.5782511087558468,0.00015719311497793217,0.5778574150489311,0.5776950691913209,0.5772002337176406,0.5782511087558468,sparseladder_2459f6da,submission_sparseladder_2459f6da.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.75,1132.0,250.0,0.006783066218907599,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.010556008983913866,0.02624396359355813,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.75,1132.0,250.0,0.006783066218907599,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.010556008983913866,0.02624396359355813,0.5760637060398055,-0.001375639183167241,-0.001581627831711896,-0.0014080685254439507,-0.0012584086996922262,-0.0006873500381430198,1.0,0.010556008983913866,0.02624396359355813,0.011237885560636755,0.3035799239878059,0.9528059769709452,0.03070282558497315,-0.0013318821444343954,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.75,1132.0,250.0,1.1823632311752297
sparseladder_59e87528,train_best5,l2o,15,-0.0009498925852361006,-0.0010102845699389463,-0.0009721553608924571,-0.000839087594800425,-0.0007192090330508938,1.0,0.0005931475045109172,0.001229021164576308,147,0.5771257764046671,0.5772184892370407,9.725739403855003e-05,0.5777550017523364,0.5780755527897199,0.0005331103491619773,0.5781147094935517,0.5781946126633615,0.00015179245715481106,0.577829551563374,0.5776651625501851,0.5772184892370407,0.5781946126633615,sparseladder_59e87528,submission_sparseladder_59e87528.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,top_abs60,1.5,609.0,233.0,0.007325972369189028,1.6665211714544736,0.9987143440747323,0.6,0.0072830358461643775,0.029990839505895928,f43_cv_best,submission_sparsejepa_f43ea825.csv,top_abs60,1.5,609.0,233.0,0.007325972369189028,1.6665211714544736,0.9987143440747323,0.6,0.0072830358461643775,0.029990839505895928,0.57615602809518,-0.0012833171277926766,-0.001478123808405485,-0.001310783871851351,-0.001047964174281657,-0.0006127572827141492,1.0,0.0072830358461643775,0.029990839505895928,0.008552549771408458,0.30481963357710407,0.9524100960121747,0.023934070048869292,-0.001331263084333917,f43_cv_best,submission_sparsejepa_f43ea825.csv,top_abs60,1.5,609.0,233.0,1.6665211714544736
sparseladder_89817541,train_best5,l2o,15,-0.0009463038645986115,-0.0010098929571623172,-0.0009554279109927899,-0.0008390210396588271,-0.0007408607020178426,1.0,0.0005931475045109172,0.001229021164576308,12,0.5771171586551596,0.5771870203159034,7.951105704379356e-05,0.5776869672350963,0.5779863364551056,0.00050401568732973,0.5780310193949614,0.5780983674167118,0.00013346355943848242,0.5777572413959069,0.5776117150950725,0.5771870203159034,0.5780983674167118,sparseladder_89817541,submission_sparseladder_89817541.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.5,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.009260038365661614,0.022495977705969172,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.5,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.009260038365661614,0.022495977705969172,0.576143390350289,-0.0012959548726836025,-0.001456086205888063,-0.0013180905415483002,-0.0011434744816546383,-0.0006964540081868531,1.0,0.009260038365661614,0.022495977705969172,0.009937320250118054,0.32627702204891945,0.9452741956082845,0.027054084788173848,-0.001327674363696428,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.5,1256.0,250.0,1.146752178998714
sparseladder_272005c6,train_best5,l2o,15,-0.0009410894556009113,-0.00100018486368747,-0.0009566955577631209,-0.0008318474102250839,-0.0007162447168674868,1.0,0.0005931475045109172,0.001229021164576308,40,0.5771271192365705,0.5772104424547483,8.694950213715865e-05,0.577716448474317,0.5780296526441037,0.0005217299236025446,0.5780728239214232,0.5781465055425946,0.0001402797178764583,0.5777955335471489,0.5776387972107703,0.5772104424547483,0.5781465055425946,sparseladder_272005c6,submission_sparseladder_272005c6.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,1.75,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.007733083942607669,0.02624396359355813,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,1.75,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.007733083942607669,0.02624396359355813,0.576161485807914,-0.0012778594150585094,-0.001473250386142766,-0.001292473910416314,-0.0010981784254045612,-0.00066995623380528,1.0,0.007733083942607669,0.02624396359355813,0.00890245198351908,0.31921299035281164,0.9476829991036113,0.024830922939211644,-0.0013224599546987278,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,1.75,754.0,243.0,1.5122803258056963
sparseladder_5f9117d0,train_best5,l2o,15,-0.0009403590120859192,-0.0010018320588955243,-0.0009574612044458419,-0.000827973712921537,-0.0007087747571637992,1.0,0.0005931475045109172,0.001229021164576308,202,0.5771245535389808,0.5772046575201519,8.553355319782484e-05,0.5777399483716734,0.5780621767769294,0.0005387232085559486,0.5781074879949496,0.578182717285443,0.00014519809273397211,0.5778165171941748,0.5776573299685346,0.5772046575201519,0.578182717285443,sparseladder_5f9117d0,submission_sparseladder_5f9117d0.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,1.75,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.008101574293496252,0.02624396359355813,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,1.75,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.008101574293496252,0.02624396359355813,0.5761491102277585,-0.0012902349952142306,-0.0014900518143670326,-0.001307048851209136,-0.0011158459532859765,-0.0006724258662385019,1.0,0.008101574293496252,0.02624396359355813,0.009270833946464493,0.3213927663131198,0.9469459803819857,0.02572932185443648,-0.0013217295111837358,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,1.75,754.0,243.0,1.51390093046247
sparseladder_57a7213a,train_best5,l2o,15,-0.0009388037765929816,-0.00100193994517499,-0.0009628484694769179,-0.000820523513835858,-0.0006934315291481363,1.0,0.0005931475045109172,0.001229021164576308,95,0.5771352384770394,0.5772223190484587,9.333014436648551e-05,0.5777636127892131,0.5780912414058776,0.0005441835701128555,0.5781366518144134,0.578217789761227,0.00015750819034498866,0.5778437834051878,0.5776785010268886,0.5772223190484587,0.578217789761227,sparseladder_57a7213a,submission_sparseladder_57a7213a.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,top_abs60,2.0,679.0,241.0,0.005519946266287414,1.5652611866723924,0.8738780882658772,0.5998233215547704,0.007860106648793328,0.029990839505895817,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,top_abs60,2.0,679.0,241.0,0.005519946266287414,1.5652611866723924,0.8738780882658772,0.5998233215547704,0.007860106648793328,0.029990839505895817,0.5761202241395994,-0.0013191210833733047,-0.0015150760263003883,-0.001344116603954948,-0.0011510546677137245,-0.0006518739664003181,1.0,0.007860106648793328,0.029990839505895817,0.009046347459854564,0.3073945608241357,0.951582147781124,0.025432884565316522,-0.0013201742756907982,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,top_abs60,2.0,679.0,241.0,1.5652611866723924
sparseladder_99644aa1,train_best5,l2o,15,-0.000936177511760546,-0.000999260025083104,-0.0009458492868863466,-0.000830443224841182,-0.000728726581452066,1.0,0.0005931475045109172,0.001229021164576308,118,0.5771332440133525,0.5772053701832679,8.11761291999902e-05,0.5776896446139473,0.5779826535308055,0.0004932178264551301,0.5780257691306259,0.5780923766940891,0.0001311439840518544,0.5777601334693875,0.577616219252642,0.5772053701832679,0.5780923766940891,sparseladder_99644aa1,submission_sparseladder_99644aa1.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.008423378613369819,0.022995781135023596,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.008423378613369819,0.022995781135023596,0.576164743209745,-0.001274602013227793,-0.001438170037509634,-0.0012981820043587167,-0.00110958892170121,-0.0006814928403118259,1.0,0.008423378613369819,0.022995781135023596,0.009325064347893102,0.3286517432860786,0.9444511801226265,0.02537140460173823,-0.0013175480108583626,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,1.312638744869999
sparseladder_fd9cb1bd,train_best5,l2o,15,-0.0009356606973039675,-0.0009982272656759328,-0.0009653973633028112,-0.0008268002156032184,-0.0006912169825842307,1.0,0.0005931475045109172,0.001229021164576308,114,0.5771468802839419,0.5772459160651099,0.00010643331173160215,0.5777766983805195,0.5780928420988405,0.0005229421197436824,0.5781276564823558,0.578214105229374,0.00016244719898435053,0.5778509544644415,0.577683745048939,0.5772459160651099,0.578214105229374,sparseladder_fd9cb1bd,submission_sparseladder_fd9cb1bd.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top40,2.35,453.0,212.0,0.005519946266287414,1.881422392204558,1.2674211851867498,0.4001766784452297,0.006439383870141916,0.03523539518223706,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top40,2.35,453.0,212.0,0.005519946266287414,1.881422392204558,1.2674211851867498,0.4001766784452297,0.006439383870141916,0.03523539518223706,0.5761826697997342,-0.001256675423238454,-0.0014548891221106252,-0.0013026605548480674,-0.0009983867555132474,-0.0005414105177294903,1.0,0.006439383870141916,0.03523539518223706,0.007794885747861085,0.30309276192445367,0.9529610577925031,0.021283242379473672,-0.0013170311964017841,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top40,2.35,453.0,212.0,1.881422392204558
sparseladder_ef57a11f,train_best5,l2o,15,-0.0009309077384836033,-0.0009963881535948404,-0.0009520666122768695,-0.0008181800089203328,-0.0007016880920415192,1.0,0.0005931475045109172,0.001229021164576308,128,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,sparseladder_ef57a11f,submission_sparseladder_ef57a11f.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.916256157635468,0.008626813970358114,0.025994140117203524,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.916256157635468,0.008626813970358114,0.025994140117203524,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,-0.0013122782375814199,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
sparseladder_8692212f,train_best5,l2o,15,-0.0009213164167717632,-0.000979210609305281,-0.0009374459881378305,-0.0008187750829979467,-0.000713865162459304,1.0,0.0005931475045109172,0.001229021164576308,166,0.5771688016602574,0.577271964714886,0.00010869121930241024,0.5777441099983491,0.5780514916876718,0.0004973455268302748,0.5780782620313072,0.5781676723327657,0.00015572663109664393,0.5778303762451077,0.5776637245633046,0.577271964714886,0.5781676723327657,sparseladder_8692212f,submission_sparseladder_8692212f.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top40,1.75,406.0,200.0,0.007325972369189028,1.9696206263091307,1.3712310542444266,0.4,0.00580883927682169,0.034985711457938495,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top40,1.75,406.0,200.0,0.007325972369189028,1.9696206263091307,1.3712310542444266,0.4,0.00580883927682169,0.034985711457938495,0.5762544664784555,-0.0011848787445170811,-0.001360729282271378,-0.001243389383523752,-0.0008406399274978992,-0.00048358846707152736,1.0,0.00580883927682169,0.034985711457938495,0.007203699357246815,0.30455340209398674,0.9524952625987061,0.01955315314478808,-0.0013026869158695798,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top40,1.75,406.0,200.0,1.9696206263091307
sparseladder_f58546be,train_best5,l2o,15,-0.0009154254009605826,-0.0009696897993323184,-0.0009352636367250255,-0.0008152143934386568,-0.0006935660285483092,1.0,0.0005931475045109172,0.001229021164576308,59,0.577168616434099,0.5772608365401872,9.745050703225215e-05,0.5777281818311562,0.5780163633604238,0.00048065391131471097,0.5780483920774213,0.5781248424214265,0.0001434120841987878,0.5778006807740125,0.5776483967808922,0.5772608365401872,0.5781248424214265,sparseladder_f58546be,submission_sparseladder_f58546be.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.0,503.0,220.0,0.006175647811826695,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.006155000645421441,0.029990839505895817,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.0,503.0,220.0,0.006175647811826695,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.006155000645421441,0.029990839505895817,0.576244334816466,-0.0011950104065067476,-0.0013422831491796793,-0.0012425424290940512,-0.000956550020091318,-0.0005420741088286718,1.0,0.006155000645421441,0.029990839505895817,0.007484750079590152,0.3174301262873547,0.9482816643409246,0.020304988094301795,-0.0012967959000583992,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.0,503.0,220.0,1.8232133182277057
sparseladder_58c159e0,train_best5,l2o,15,-0.0009146392663200054,-0.0009693002253037486,-0.0009344610030906919,-0.0008136603305198386,-0.0006914431793376696,1.0,0.0005931475045109172,0.001229021164576308,221,0.5771690445641414,0.5772610719188047,9.72864272967342e-05,0.5777330951040223,0.5780226252072571,0.0004827521440537576,0.5780547197786334,0.5781315433103376,0.0001442727708128099,0.5778050801454665,0.5776522864822656,0.5772610719188047,0.5781315433103376,sparseladder_58c159e0,submission_sparseladder_58c159e0.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.0,503.0,220.0,0.006783066218907599,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.006208776568339222,0.029990839505895817,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.0,503.0,220.0,0.006783066218907599,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.006208776568339222,0.029990839505895817,0.5762430818500187,-0.001196263372953964,-0.0013433756255225803,-0.0012435261086251037,-0.0009590021850839792,-0.0005397126437269861,1.0,0.006208776568339222,0.029990839505895817,0.007538526002507936,0.3161327679723224,0.9487149587806434,0.02042692434262609,-0.0012960097654178219,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.0,503.0,220.0,1.8232133182277057
sparseladder_a1da6469,train_best5,l2o,15,-0.0008937693662271374,-0.0009462624179339852,-0.0009102314900718556,-0.0007969013355952015,-0.0006847424558967807,1.0,0.0005931475045109172,0.001229021164576308,155,0.57718293074999,0.5772666493403654,8.851856610636129e-05,0.5777002588938648,0.5779766724903561,0.0004638713418473981,0.5780089078513414,0.578078763242371,0.0001327300163420142,0.5777740283576975,0.5776306991650654,0.5772666493403654,0.578078763242371,sparseladder_a1da6469,submission_sparseladder_a1da6469.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top60,1.3,609.0,232.0,0.007325972369189028,1.68754428304835,1.050070066654889,0.6,0.00639146273904377,0.025994140117203524,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top60,1.3,609.0,232.0,0.007325972369189028,1.68754428304835,1.050070066654889,0.6,0.00639146273904377,0.025994140117203524,0.5762606272366086,-0.001178717986363971,-0.0013270124304530784,-0.0012050913287457998,-0.0009579852739005857,-0.0005903117693510929,1.0,0.00639146273904377,0.025994140117203524,0.0076467633562152465,0.3320500769598124,0.9432617592116112,0.020892783349491597,-0.0012751398653249538,f43_cv_best,submission_sparsejepa_f43ea825.csv,energy_top60,1.3,609.0,232.0,1.68754428304835
sparseladder_768e5b79,train_best5,l2o,15,-0.0008875673492587296,-0.0009470693912060124,-0.0009072719164504583,-0.0007861376081477855,-0.0006629937431961164,1.0,0.0005931475045109172,0.001229021164576308,103,0.5771818428385247,0.5772624318180924,8.877248844391007e-05,0.5777144086383401,0.5779966490781954,0.0004734816107692853,0.5780333384787192,0.5781052725522697,0.00014159920786222394,0.5777881178161859,0.5776431966518613,0.5772624318180924,0.5781052725522697,sparseladder_768e5b79,submission_sparseladder_768e5b79.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top60,1.75,679.0,241.0,0.005519946266287414,1.584748616367445,0.9246817469082883,0.5998233215547704,0.006944699900686808,0.02624396359355813,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top60,1.75,679.0,241.0,0.005519946266287414,1.584748616367445,0.9246817469082883,0.5998233215547704,0.006944699900686808,0.02624396359355813,0.5762217689779661,-0.0012175762450063305,-0.0013948479842510464,-0.0012361517227520435,-0.0010555673255841836,-0.0006145526372018928,1.0,0.006944699900686808,0.02624396359355813,0.008118140651914083,0.3365701577483278,0.9416583928969496,0.02259138469251075,-0.0012689378483565462,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,energy_top60,1.75,679.0,241.0,1.584748616367445
sparseladder_48a40043,train_best5,l2o,15,-0.0008757385650562129,-0.0009361276662237072,-0.0008951743954279667,-0.0007697049732736438,-0.0006660636631019567,1.0,0.0005931475045109172,0.001229021164576308,183,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,sparseladder_48a40043,submission_sparseladder_48a40043.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,0.006783066218907599,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.00905027202327421,0.02249607200952053,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,0.006783066218907599,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.00905027202327421,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.00905027202327421,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,-0.0012571090641540295,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
