candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,combo_sources,combo_weights,target_group,cell_gate,sign_gate,axis_group,anti_lambda,projection_mode,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,before_bad_align_pos_mean,after_bad_align_pos_mean,before_bad_align_abs_mean,after_bad_align_abs_mean,removed_norm,removed_norm_ratio,cheap_priority,source_name_robust,source_file_robust,variant_robust,combo_sources_robust,combo_weights_robust,target_group_robust,cell_gate_robust,sign_gate_robust,axis_group_robust,anti_lambda_robust,projection_mode_robust,scale_robust,delta_cap_robust,active_cells_robust,active_rows_robust,mean_active_energy_robust,p10_active_energy_robust,mean_abs_logit_delta_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,prediction_hash_robust,before_bad_align_pos_mean_robust,after_bad_align_pos_mean_robust,before_bad_align_abs_mean_robust,after_bad_align_abs_mean_robust,removed_norm_robust,removed_norm_ratio_robust,cheap_priority_robust,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
direns_ddd9ee48,train_best1,loo,6,-0.0008063350558032978,-0.0009169193136913112,-0.0007854413332216703,-0.0007166445204969119,-0.0006954968209731405,1.0,0.0005779699684203952,0.001281108660916069,208,0.577366286144344,0.5774241147671024,6.453554235426231e-05,0.5777479868523345,0.5779355969289195,0.00030833250491258226,0.5779414026228844,0.5779933841429323,9.131676594792236e-05,0.5777843652796514,0.577685225206521,0.5774241147671024,0.5779933841429323,direns_ddd9ee48,submission_direns_ddd9ee48.csv,solo_ladder_b01_282_full_s1p3,submission_sparseladder_b01acaa1.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3,1.00,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04575830804530723,0.008534169331150917,0.029011110694850406,1090e88f5e59,0.05997955431362561,0.033722801751917504,0.05997955431362561,0.033722801751917504,0.9645261034353091,0.40298828945564596,3.2285397746685556e-05,solo_ladder_b01_282_full_s1p3,submission_sparseladder_b01acaa1.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3,1.00,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04575830804530723,0.008534169331150917,0.029011110694850406,1090e88f5e59,0.05997955431362561,0.033722801751917504,0.05997955431362561,0.033722801751917504,0.9645261034353091,0.40298828945564596,3.2285397746685556e-05,0.5764162971773262,-0.0010230480456464696,-0.001139159135376011,-0.0010429645634901785,-0.0009417364204629796,-0.00047829275973865215,1.0,0.008534169331150917,0.029011110694850406,0.008793231777512135,0.23480303819257337,0.9720429688319013,0.023641339885021807,-0.0011907410621192188,solo_ladder_b01_282_full_s1p3,submission_sparseladder_b01acaa1.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_5e098914,train_best1,loo,6,-0.0008061911236720842,-0.0009161611527130908,-0.0007864503869078332,-0.0007159618313953287,-0.0006947290727625788,1.0,0.0005779699684203952,0.001281108660916069,275,0.5773666118704031,0.5774239865884143,6.416562084902298e-05,0.5777437603495776,0.5779298747798558,0.0003030056693531667,0.5779333675168391,0.5779856599005089,9.160340996418503e-05,0.5777798404229263,0.5776812465789399,0.5774239865884143,0.5779856599005089,direns_5e098914,submission_direns_5e098914.csv,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04509955641312541,0.008342109187561664,0.03108525861948941,46f2d2efe027,0.05929336135479851,0.033311133499915435,0.05929336135479851,0.033311133499915435,0.9456587421347747,0.3982647645401667,0.0001741826898837096,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04509955641312541,0.008342109187561664,0.03108525861948941,46f2d2efe027,0.05929336135479851,0.033311133499915435,0.05929336135479851,0.033311133499915435,0.9456587421347747,0.3982647645401667,0.0001741826898837096,0.5764155406812063,-0.0010238045417663112,-0.0011435385571626044,-0.0010435981315438658,-0.0009460400665653124,-0.00047236892449742385,1.0,0.008342109187561664,0.03108525861948941,0.008585894214163153,0.23151843802060731,0.9728305159977756,0.02320499962111202,-0.0011905971299880052,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_3e494068,train_best1,loo,6,-0.0008046602773625899,-0.0009144255634544463,-0.0007853038692042791,-0.0007142513994290445,-0.0006929902877601535,1.0,0.0005779699684203952,0.001281108660916069,297,0.5773680513541504,0.5774251480467376,6.404580322922916e-05,0.5777436349810927,0.5779293010906299,0.0003012218065352251,0.5779319612791105,0.5779842017604332,9.174395701054627e-05,0.577779550299267,0.5776812158714512,0.5774251480467376,0.5779842017604332,direns_3e494068,submission_direns_3e494068.csv,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04488184927953254,0.008278590173893366,0.031775679506278465,ef81ab717689,0.059064630368522816,0.03317391074924805,0.059064630368522816,0.03317391074924805,0.9393696217012636,0.39607166729404264,0.0002376331119780473,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04488184927953254,0.008278590173893366,0.031775679506278465,ef81ab717689,0.059064630368522816,0.03317391074924805,0.059064630368522816,0.03317391074924805,0.9393696217012636,0.39607166729404264,0.0002376331119780473,0.5764166422747152,-0.0010227029482575373,-0.0011439444888945217,-0.0010422964322087669,-0.0009453790186694899,-0.0004692005635260621,1.0,0.008278590173893366,0.031775679506278465,0.008518058426960936,0.22997108129147995,0.9731974628869662,0.02306094611088942,-0.001189066283678511,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_f47d76a9,train_best1,loo,6,-0.0008016090841221161,-0.0009075394383235569,-0.000781271649469728,-0.0007160161645730634,-0.0006955480151356053,1.0,0.0005779699684203952,0.001281108660916069,243,0.5773650689993963,0.5774242061019305,6.488930329474755e-05,0.5777484814192531,0.5779385915161034,0.0003053892194538329,0.5779394912600764,0.5779927861323312,9.420084828297626e-05,0.577785194583455,0.577684347226242,0.5774242061019305,0.5779927861323312,direns_f47d76a9,submission_direns_f47d76a9.csv,b01_block_q3,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+target_q3stage,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.25,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04561421293047856,0.008443126280518841,0.03205024986198557,3b825a26f903,0.052139329157877806,0.029295910633470347,0.052139329157877806,0.029295910633470347,0.834650247602951,0.3961079806971505,0.00011150448105794438,b01_block_q3,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+target_q3stage,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.25,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04561421293047856,0.008443126280518841,0.03205024986198557,3b825a26f903,0.052139329157877806,0.029295910633470347,0.052139329157877806,0.029295910633470347,0.834650247602951,0.3961079806971505,0.00011150448105794438,0.5764259977447861,-0.001013347478186609,-0.001131360779646018,-0.001032914380986627,-0.0009257156167847835,-0.00046477424679824964,1.0,0.008443126280518841,0.03205024986198557,0.008685005509749353,0.2339121088038686,0.9722577463589206,0.02350731439669027,-0.0011860150904380372,b01_block_q3,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all_cells/none/public_bad4,1.25,1313.0,250.0,1.1037110792716216
direns_c814891d,train_best1,loo,6,-0.0007956192083616124,-0.0009059169306696591,-0.0007772757917576811,-0.000703664902657497,-0.0006826647716438039,1.0,0.0005779699684203952,0.001281108660916069,194,0.5773737396899636,0.577429440955088,6.193716561188327e-05,0.5777491720456716,0.5779352795827224,0.0003023462447281536,0.5779384977646109,0.5779896517752421,8.857879809493032e-05,0.5777847907710175,0.5776871365000821,0.577429440955088,0.5779896517752421,direns_c814891d,submission_direns_c814891d.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04546502309597456,0.008482734058185334,0.030732909264608144,cf5ca47c3937,0.05870099162664291,0.03299545614782616,0.05870099162664291,0.03299545614782616,0.9397462035276376,0.3967589159995856,1.3449661190000767e-05,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04546502309597456,0.008482734058185334,0.030732909264608144,cf5ca47c3937,0.05870099162664291,0.03299545614782616,0.05870099162664291,0.03299545614782616,0.9397462035276376,0.3967589159995856,1.3449661190000767e-05,0.5764323169824799,-0.0010070282404926495,-0.0011229108743215032,-0.0010303275644997223,-0.0009320526164519283,-0.00046784767653829107,1.0,0.008482734058185334,0.030732909264608144,0.008722688141556233,0.2264668170422181,0.9740188811202619,0.023427057494966787,-0.0011800252146775335,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_d41ac27b,train_best1,loo,6,-0.0007905830153641658,-0.0009007579367092955,-0.0007733325870366015,-0.0006976585223466003,-0.0006767216349801153,1.0,0.0005779699684203952,0.001281108660916069,207,0.5773773679730507,0.5774319759041461,6.085244796191965e-05,0.5777500244841469,0.5779355975118933,0.0002997609211645419,0.5779375716746347,0.5779885041900116,8.739188924461921e-05,0.577785359202017,0.5776883213772774,0.5774319759041461,0.5779885041900116,direns_d41ac27b,submission_direns_d41ac27b.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.045363756121409984,0.008465433944893137,0.03146991177295866,86693e48e7b3,0.05815303618936462,0.032683736603215614,0.05815303618936462,0.032683736603215614,0.92912624642435,0.3938342976657296,3.061523185708746e-05,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.045363756121409984,0.008465433944893137,0.03146991177295866,86693e48e7b3,0.05815303618936462,0.032683736603215614,0.05815303618936462,0.032683736603215614,0.92912624642435,0.3938342976657296,3.061523185708746e-05,0.5764396727407792,-0.000999672482193455,-0.001115681961171977,-0.0010164567971776561,-0.0009281104723715128,-0.00046307099681985875,1.0,0.008465433944893137,0.03146991177295866,0.00869546172933954,0.22271360260895265,0.9748839167885276,0.023341325143815345,-0.0011749890216800867,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_ba2342fb,train_best1,loo,6,-0.0007852807430048792,-0.000895332863387166,-0.0007691233029534228,-0.0006913860626740487,-0.0006705124189547718,1.0,0.0005779699684203952,0.001281108660916069,213,0.5773812565774543,0.5774346357310254,5.979597757657575e-05,0.5777510836593267,0.5779360976581274,0.0002971648927102239,0.5779368369191281,0.5779875139170323,8.619576655762418e-05,0.577786082435395,0.5776897257186363,0.5774346357310254,0.5779875139170323,direns_ba2342fb,submission_direns_ba2342fb.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04526721801016437,0.008449255232724504,0.03220636326479864,40c70ec877cd,0.057605080752086334,0.03237201705860502,0.057605080752086334,0.03237201705860502,0.9185062893210626,0.3907558395179469,4.66594014006111e-05,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04526721801016437,0.008449255232724504,0.03220636326479864,40c70ec877cd,0.057605080752086334,0.03237201705860502,0.057605080752086334,0.03237201705860502,0.9185062893210626,0.3907558395179469,4.66594014006111e-05,0.5764473226071943,-0.0009920226157783328,-0.0011110703034789894,-0.001007159760766041,-0.0009225146172910037,-0.0004581141313111381,1.0,0.008449255232724504,0.03220636326479864,0.008671837978104606,0.21885622474908648,0.9757571177750008,0.023262970294603155,-0.0011696867493208001,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_afcc68d9,train_best5,loo,6,-0.0011612750701063452,-0.001317960369004001,-0.001099318122555093,-0.001066546718759942,-0.0010600426060214385,1.0,0.0006648904584310177,0.0013661055815808894,200,0.5770726015983535,0.5771567587303514,9.212776875831507e-05,0.5777688397271952,0.5781115877091687,0.0005749691681107776,0.5781623493196387,0.5782422119447466,0.00015798398456823743,0.5778368527947556,0.5776679302150626,0.5771567587303514,0.5782422119447466,direns_afcc68d9,submission_direns_afcc68d9.csv,solo_ladder_898_f465_full_s1p5,submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5,1.00,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.050773109191867144,0.009354120324585545,0.028117417477031614,88bef11c1bcb,0.0,0.0,0.0,0.0,0.0,0.0,2.2427153913919852e-05,solo_ladder_898_f465_full_s1p5,submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5,1.00,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.050773109191867144,0.009354120324585545,0.028117417477031614,88bef11c1bcb,0.0,0.0,0.0,0.0,0.0,0.0,2.2427153913919852e-05,0.5760185766770062,-0.001420768545966479,-0.0016242045352234946,-0.0014489935088385364,-0.0012242335758642087,-0.0007213518337991776,1.0,0.009354120324585545,0.028117417477031614,0.010376791977216422,0.3010914467384709,0.9535952709094851,0.028113436815410002,-0.0015282969784201417,solo_ladder_898_f465_full_s1p5,submission_sparseladder_89817541.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_656bab60,train_best5,loo,6,-0.0011456854854149379,-0.001297884324956533,-0.0010831545308270796,-0.001056017600461201,-0.0010494696773624135,1.0,0.0006648904584310177,0.0013661055815808894,57,0.5770845000998903,0.5771683697261035,9.209586910494978e-05,0.5777561127461687,0.5780893966436412,0.0005597509572728053,0.5781390193534228,0.578217895069843,0.0001563595745503064,0.5778252204798626,0.5776598773998273,0.5771683697261035,0.578217895069843,direns_656bab60,submission_direns_656bab60.csv,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04947497173008763,0.009058202932745452,0.028117417477031614,22a632a1fb39,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002734902379261732,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04947497173008763,0.009058202932745452,0.028117417477031614,22a632a1fb39,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002734902379261732,0.5760351777620261,-0.0014041674609467495,-0.0016051297067102067,-0.0014319799275214207,-0.0012157933718742963,-0.000713753541297768,1.0,0.009058202932745452,0.028117417477031614,0.010080874585376326,0.30594896111852576,0.952047915385825,0.027428010452900654,-0.0015127073937287344,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_dd5471a5,train_best5,loo,6,-0.0011349216482759255,-0.0012852398088043504,-0.001072186779954798,-0.0010473383560686278,-0.0010407716571010361,1.0,0.0006648904584310177,0.0013661055815808894,62,0.5770927792177946,0.5771763294112819,9.20064381009438e-05,0.5777537350648806,0.578083366491251,0.0005531427176824696,0.5781320464951283,0.57821044089848,0.00015583694335919354,0.577823378933671,0.5776595202592678,0.5771763294112819,0.57821044089848,direns_dd5471a5,submission_direns_dd5471a5.csv,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04891862710361071,0.008931590522870077,0.028117417477031614,234bf2e22b46,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026328369354170297,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04891862710361071,0.008931590522870077,0.028117417477031614,234bf2e22b46,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026328369354170297,0.5760456060743954,-0.0013937391485774142,-0.0015923422698622014,-0.0014219105020558676,-0.0012105916210326528,-0.0007077856883228595,1.0,0.008931590522870077,0.028117417477031614,0.009954262175500949,0.30735751490147634,0.9515941141230271,0.027131199663009666,-0.001501943556589722,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_7682edba,train_best5,loo,6,-0.0011317526732523286,-0.0012834188472011787,-0.0010718345990248235,-0.0010400045735309837,-0.0010335412785210663,1.0,0.0006648904584310177,0.0013661055815808894,87,0.5770931213696526,0.5771748699027105,8.970540792236671e-05,0.5777559598209987,0.5780866203178864,0.0005546702812687193,0.5781352495966636,0.578211745608592,0.00015183607730606712,0.577824411943063,0.5776614435957717,0.5771748699027105,0.578211745608592,direns_7682edba,submission_direns_7682edba.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.049356047024373524,0.009116213539765688,0.026806041726260943,10d9695a8b6a,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021547963090593636,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.049356047024373524,0.009116213539765688,0.026806041726260943,10d9695a8b6a,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021547963090593636,0.5760565174069231,-0.0013828278160495965,-0.0015784973935587087,-0.0014090291095677498,-0.0011941564365031798,-0.000707966345040445,1.0,0.009116213539765688,0.026806041726260943,0.010138885192396564,0.30585196955153765,0.9520790790272857,0.027451667898363508,-0.0014987745815661251,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
direns_831d33e1,train_best5,loo,6,-0.0011217126885587254,-0.0012701753571738306,-0.001058799093604068,-0.0010361636148982778,-0.001029578140061993,1.0,0.0006648904584310177,0.0013661055815808894,133,0.577102963176621,0.5771860835595658,9.189054028657668e-05,0.5777532004621376,0.5780789670357008,0.0005464850863695068,0.5781268862067284,0.5782051535939252,0.0001554063336377382,0.5778234013963973,0.5776610166151623,0.5771860835595658,0.5782051535939252,direns_831d33e1,submission_direns_831d33e1.csv,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04836228247713377,0.00880511896190948,0.028117417477031614,61f72f35adfa,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013681213258110602,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,energy_top70,none,none,0.0,positive,1.25,0.3,879.0,245.0,1.4215421600212523,0.7702460202154963,0.04836228247713377,0.00880511896190948,0.028117417477031614,61f72f35adfa,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013681213258110602,0.5760580193292868,-0.0013813258936858238,-0.0015831336421980647,-0.001407957327785203,-0.001204439423109438,-0.0007001906023322846,1.0,0.00880511896190948,0.028117417477031614,0.009827790614540356,0.3083297932536328,0.9512795270540474,0.026832557740841822,-0.001488734596872522,898_x_f1ee,submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/energy_top70/none/none,1.25,879.0,245.0,1.4215421600212523
