pred_index,base_index,tag,base_tag,pool,pool_size,pool_support_mean,base_agg,delta_agg,gate,alpha,gate_active_q2s3,mean_abs_q2s3_delta_unit,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_unified_gate,loose_unified_gate,deployable_unified_gate
2253,2192,e71_translator_tail_soft_max_m1.00_8.00_c951ec9f,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,weighted_mean,none,8.0,0.33,0.0003240435751109613,-8.335849942198159e-06,-3.431534961961802e-06,4.999947142980687e-07,-4.1638540026367465e-05,-9.17398495414723e-06,-5.423133455195739e-06,6.910906461654598e-06,-1.2855446938075943e-06,4.999947142980687e-07,9.72008373811839e-06,1.649247617363514e-07,4.999947142980687e-07,-4.1638540026367465e-05,9.72008373811839e-06,2,1,2524,,,,,,,,,,,False,0.005459721913191038,0.0025923486008878364,True,False,False,False,False,False,False,False,False,False,False
607,580,e71_top75_heldout_mean_16.00_70bb46e1,e71_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,mean,agree60_top50,16.0,0.134,0.00033248172535359265,-8.335459737329742e-06,-3.443606104491792e-06,9.861024219404158e-07,-4.3241447462594174e-05,-1.2389072901575204e-05,-5.039423810693222e-06,7.59921920379103e-06,1.5445313572559627e-07,9.861024219404158e-07,1.0635849046813917e-05,1.9038014521521873e-06,9.861024219404158e-07,-4.3241447462594174e-05,1.0635849046813917e-05,1,1,698,,,,,,,,,,,False,0.005901136145836646,0.0053197076056581555,True,False,False,False,False,False,False,False,False,False,False
1015,919,e71_support2_top50_8.00_95572703,e71_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,signed_p75,agree60,8.0,0.214,0.00047096448637364317,-8.322821634321187e-06,-3.729343597380641e-06,9.693628417739575e-07,-4.024939402325067e-05,-1.0835876800507904e-05,-4.546517570203079e-06,6.351125939940694e-06,-9.540648293615561e-07,9.693628417739575e-07,8.92980318045744e-06,6.019108378385596e-07,9.693628417739575e-07,-4.024939402325067e-05,8.92980318045744e-06,2,1,1103,,,,,,,,,,,False,0.00512184203673237,0.0037677158909891844,True,False,False,False,False,False,False,False,False,False,False
789,693,e71_top75_heldout_mean_8.00_494e6c1f,e71_base_top75_heldout_mean_median_dceb3695,top75_heldout_mean,75,1.64,median,signed_p75,agree60,8.0,0.212,0.0005372195535363189,-8.314947769316738e-06,-3.6418969479035113e-06,8.512263591775593e-07,-4.012685351229006e-05,-1.069839832978925e-05,-4.687052528318247e-06,6.3537872124763695e-06,-7.782928670430067e-07,8.512263591775593e-07,8.828222991863477e-06,5.510003533437668e-07,8.512263591775593e-07,-4.012685351229006e-05,8.828222991863477e-06,2,1,879,,,,,,,,,,,False,0.005211897693609393,0.004297756428290591,True,False,False,False,False,False,False,False,False,False,False
1397,1343,e71_high_world_8.00_f43e314a,e71_base_high_world_median_ca3785f0,high_world,37,1.3243243243243243,median,weighted_mean,none,8.0,0.33,0.000662046474747787,-8.306626284815266e-06,-3.4971833263730545e-06,-3.972056729528717e-06,-3.849763970642517e-05,-1.041790967681866e-05,-4.374997600198327e-06,5.661832318093474e-06,-5.771495418249728e-07,-3.972056729528717e-06,7.915928533996919e-06,5.035092395244689e-07,-3.972056729528717e-06,-3.849763970642517e-05,7.915928533996919e-06,2,3,1516,,,,,,,,,,,False,0.00527757044454386,0.005296371797982324,True,False,False,True,False,False,False,False,False,False,False
2543,2531,e71_translator_tail_soft_p90_m1.00_8.00_ca80890a,e71_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,mean,agree60,8.0,0.222,0.0004158424138923406,-8.284721251916594e-06,-3.6656067873286347e-06,1.8867595916738367e-06,-3.892503637070721e-05,-9.584528714801088e-06,-4.440367842306614e-06,5.658386434737039e-06,-1.4884395872494238e-06,1.8867595916738367e-06,8.412486180331413e-06,7.614793984256352e-08,1.8867595916738367e-06,-3.892503637070721e-05,8.412486180331413e-06,2,1,2811,,,,,,,,,,,False,0.004928929851291764,0.0033267393111387636,True,False,False,False,False,False,False,False,False,False,False
2353,2305,e71_translator_tail_soft_max_m1.00_16.00_85bdf55c,e71_base_translator_tail_soft_max_m1.00_median_d7acf26d,translator_tail_soft_max_m1.00,23,1.9130434782608696,median,median,agree75,16.0,0.214,0.00024712671105683805,-8.261622188587836e-06,-3.548436558364898e-06,3.7363751974606174e-06,-4.2922760262853465e-05,-1.2775400353826072e-05,-5.990828313873209e-06,7.054264103967256e-06,-1.4631644340568073e-07,3.7363751974606174e-06,1.1083629593122701e-05,2.2764071218039916e-06,3.7363751974606174e-06,-4.2922760262853465e-05,1.1083629593122701e-05,2,1,2623,,,,,,,,,,,False,0.00538637392286513,0.003954027376909453,True,False,False,False,False,False,False,False,False,False,False
1681,1584,e71_support2_high_block_16.00_42135ce7,e71_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,signed_p75,agree75,16.0,0.222,0.000399042698844589,-8.256648691418178e-06,-3.4998778765116256e-06,6.471328994006598e-06,-4.861599323335852e-05,-1.593932375043572e-05,-7.018761230659365e-06,9.658301602821773e-06,1.1770582437620192e-06,6.471328994006598e-06,1.4187745556393239e-05,4.262631877249845e-06,6.471328994006598e-06,-4.861599323335852e-05,1.4187745556393239e-05,1,1,1895,,,,,,,,,,,False,0.006616466711077957,0.006384683181513698,True,False,False,False,False,False,False,False,False,False,False
2473,2418,e71_translator_tail_soft_p90_m1.00_16.00_56ee6a02,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,median,agree60_top50,16.0,0.11,0.0003006445401112168,-8.256388152272365e-06,-3.302804177929275e-06,2.592366275644409e-06,-4.221970379414408e-05,-9.960629137495403e-06,-3.1245016267611447e-06,7.198389094464908e-06,-8.267146209828269e-07,2.592366275644409e-06,1.0252150242640035e-05,8.789312243573377e-07,2.592366275644409e-06,-4.221970379414408e-05,1.0252150242640035e-05,2,1,2742,,,,,,,,,,,False,0.006023485543665911,0.004810312641779676,True,False,False,False,False,False,False,False,False,False,False
2261,2192,e71_translator_tail_soft_max_m1.00_16.00_32357237,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,weighted_mean,agree60,16.0,0.222,0.00027278938891760744,-8.255333433515588e-06,-3.351018453279231e-06,5.239740962226236e-06,-4.610226781109894e-05,-1.3637712738878704e-05,-6.084650770787903e-06,8.548286116849546e-06,3.5183496138735393e-07,5.239740962226236e-06,1.2787981394146719e-05,3.2328224177646803e-06,5.239740962226236e-06,-4.610226781109894e-05,1.2787981394146719e-05,1,1,2532,,,,,,,,,,,False,0.005966088090846487,0.004364630222681906,True,False,False,False,False,False,False,False,False,False,False
2861,2757,e71_translator_tail_soft_p90_m0.50_16.00_6a6e40e0,e71_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,signed_p75,agree75,16.0,0.222,0.0002751746872583061,-8.253952468395553e-06,-4.026259477152294e-06,2.7597930087885914e-06,-4.9929445353869006e-05,-1.1581149420791803e-05,-5.392003980642102e-06,1.0717073518073938e-05,-1.2773365881679766e-06,2.7597930087885914e-06,1.4450514430608408e-05,7.797075773918749e-07,2.7597930087885914e-06,-4.9929445353869006e-05,1.4450514430608408e-05,2,1,3127,,,,,,,,,,,False,0.0069084463797205765,0.004402794996132936,True,False,False,False,False,False,False,False,False,False,False
2205,2192,e71_translator_tail_soft_max_m1.00_16.00_1f0dbf59,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,mean,agree60,16.0,0.222,0.0002629547423279931,-8.251541617099178e-06,-3.347226636862821e-06,4.960351409399877e-06,-4.5713149771753336e-05,-1.32485946995331e-05,-5.9213185661377565e-06,8.408956343242124e-06,2.1250518777993221e-07,4.960351409399877e-06,1.2549568577102654e-05,2.9944096007206156e-06,4.960351409399877e-06,-4.5713149771753336e-05,1.2549568577102654e-05,1,1,2476,,,,,,,,,,,False,0.005921129706436825,0.004207275877248087,True,False,False,False,False,False,False,False,False,False,False
2268,2192,e71_translator_tail_soft_max_m1.00_16.00_df29a995,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,weighted_mean,agree75,16.0,0.214,0.0002703030460492431,-8.250493793715563e-06,-3.346178813479206e-06,4.802834509876064e-06,-4.577015949169816e-05,-1.3305604419477923e-05,-6.124059777512514e-06,8.459505406288592e-06,2.630542508264e-07,4.802834509876064e-06,1.2559172704595944e-05,3.0040137282139057e-06,4.802834509876064e-06,-4.577015949169816e-05,1.2559172704595944e-05,1,1,2539,,,,,,,,,,,False,0.00595472195201968,0.00432484873678808,True,False,False,False,False,False,False,False,False,False,False
2346,2305,e71_translator_tail_soft_max_m1.00_16.00_2e1f9574,e71_base_translator_tail_soft_max_m1.00_median_d7acf26d,translator_tail_soft_max_m1.00,23,1.9130434782608696,median,median,agree60,16.0,0.222,0.0002498899617174713,-8.24553782385884e-06,-3.5323521936359015e-06,4.307803890934991e-06,-4.3351785726675196e-05,-1.3204425817647802e-05,-5.960956559025732e-06,7.182712563391647e-06,-1.786798398129008e-08,4.307803890934991e-06,1.1432459691929076e-05,2.625237220610366e-06,4.307803890934991e-06,-4.3351785726675196e-05,1.1432459691929076e-05,2,1,2616,,,,,,,,,,,False,0.005399005925885166,0.003998239387479584,True,False,False,False,False,False,False,False,False,False,False
706,693,e71_top75_heldout_mean_16.00_3454b61d,e71_base_top75_heldout_mean_median_dceb3695,top75_heldout_mean,75,1.64,median,mean,agree60,16.0,0.212,0.00035977844658385605,-8.245203221957098e-06,-3.572152400543871e-06,2.3460650835360752e-06,-4.290013987384711e-05,-1.3471684691346297e-05,-5.579682209599923e-06,7.395960723299844e-06,2.638806437804675e-07,2.3460650835360752e-06,1.0768569484898016e-05,2.491346846378306e-06,2.3460650835360752e-06,-4.290013987384711e-05,1.0768569484898016e-05,1,1,796,,,,,,,,,,,False,0.005628668755624005,0.005756455145341731,True,False,False,False,False,False,False,False,False,False,False
2212,2192,e71_translator_tail_soft_max_m1.00_16.00_e7f55ecd,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,mean,agree75,16.0,0.214,0.00026046434309502376,-8.244574057236775e-06,-3.340259077000418e-06,4.526266788706934e-06,-4.538351172900246e-05,-1.2918956656782221e-05,-5.961534184528716e-06,8.321267350064332e-06,1.2481619460213977e-07,4.526266788706934e-06,1.2328522207338821e-05,2.7733632309567824e-06,4.526266788706934e-06,-4.538351172900246e-05,1.2328522207338821e-05,1,1,2483,,,,,,,,,,,False,0.005909745024228965,0.004167429489520581,True,False,False,False,False,False,False,False,False,False,False
1786,1690,e71_support2_high_block_8.00_cc709b3d,e71_base_support2_high_block_median_cf29bf1b,support2_high_block,36,2.0,median,signed_p75,agree75,8.0,0.222,0.000399042698844589,-8.244549141167568e-06,-3.6741992601729834e-06,1.317591528327e-06,-3.9990973418779774e-05,-9.939617812926294e-06,-4.8248580037935085e-06,6.043499621299908e-06,-1.3702743849597354e-06,1.317591528327e-06,9.213826374088185e-06,2.8729441714503423e-07,1.317591528327e-06,-3.9990973418779774e-05,9.213826374088185e-06,2,1,2006,,,,,,,,,,,False,0.005205269159553935,0.0031923415907567565,True,False,False,False,False,False,False,False,False,False,False
2197,2192,e71_translator_tail_soft_max_m1.00_8.00_3c720e2e,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,mean,none,8.0,0.33,0.00031235513622525986,-8.237863556970204e-06,-3.333548576733847e-06,5.001379188573907e-07,-4.132805073575607e-05,-8.863495663535836e-06,-5.287822328892133e-06,6.930179293873628e-06,-1.2662718615885638e-06,5.001379188573907e-07,9.684280770971831e-06,1.2912179458979267e-07,5.001379188573907e-07,-4.132805073575607e-05,9.684280770971831e-06,2,1,2468,,,,,,,,,,,False,0.00543300548145229,0.0024988410898022155,True,False,False,False,False,False,False,False,False,False,False
218,128,e71_support2_16.00_be72a48c,e71_base_support2_mean_296964f2,support2,51,2.0,mean,signed_p75,none,16.0,0.284,0.0005943862857582078,-8.225975478115544e-06,-3.4802993367222257e-06,3.5584150257506053e-06,-5.038063119788827e-05,-1.972273194927876e-05,-7.249668313669133e-06,1.0594628627513814e-05,3.038099012142581e-06,3.5584150257506053e-06,1.5108076136027826e-05,6.243734927080524e-06,3.5584150257506053e-06,-5.038063119788827e-05,1.5108076136027826e-05,1,1,313,,,,,,,,,,,False,0.007095936791520072,0.009510180572131686,True,False,False,False,False,False,False,False,False,False,False
238,128,e71_support2_8.00_5ee3c44e,e71_base_support2_mean_296964f2,support2,51,2.0,mean,signed_p75,agree60_top50,8.0,0.112,0.00040365018405335055,-8.199433531697053e-06,-3.4537573903037355e-06,-3.944079032258685e-07,-4.011305829965117e-05,-9.455159051041662e-06,-3.469631192798417e-06,6.577693398512885e-06,-9.788362168583475e-07,-3.944079032258685e-07,8.937064306158149e-06,7.272309721084724e-08,-3.944079032258685e-07,-4.011305829965117e-05,8.937064306158149e-06,2,3,333,,,,,,,,,,,False,0.005301371334461663,0.0032292014724272537,True,False,False,True,False,False,False,False,False,False,False
2247,2192,e71_translator_tail_soft_max_m1.00_16.00_84249171,e71_base_translator_tail_soft_max_m1.00_mean_3db28afb,translator_tail_soft_max_m1.00,23,1.9130434782608696,mean,median,agree60_top50,16.0,0.11,0.00021975928893313892,-8.192824396457965e-06,-3.2885094162216078e-06,3.058267720179586e-06,-4.441748957606517e-05,-1.1952934503844936e-05,-5.192466404402296e-06,8.0669338305972e-06,-1.2951732486499168e-07,3.058267720179586e-06,1.1772082556427144e-05,2.216923580045105e-06,3.058267720179586e-06,-4.441748957606517e-05,1.1772082556427144e-05,2,1,2518,,,,,,,,,,,False,0.005723664776631779,0.0035161486229304266,True,False,False,False,False,False,False,False,False,False,False
916,806,e71_support2_top50_8.00_69bfa860,e71_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,signed_p75,agree60_top50,8.0,0.112,0.00040881353855528967,-8.192707797838317e-06,-3.4461465147073156e-06,-3.701656567933753e-07,-4.021537896392591e-05,-9.545220687412481e-06,-3.4853534618406457e-06,6.641238295856944e-06,-9.225949380020637e-07,-3.701656567933753e-07,8.996017274554013e-06,1.2937608118157584e-07,-3.701656567933753e-07,-4.021537896392591e-05,8.996017274554013e-06,2,3,1005,,,,,,,,,,,False,0.005311516149936982,0.0032705083084427506,True,False,False,True,False,False,False,False,False,False,False
98,64,e71_all_unique_16.00_ed422052,e71_base_all_unique_median_827697ee,all_unique,104,1.4903846153846154,median,median,agree60_top50,16.0,0.05,0.00017270684074010122,-8.181875274848593e-06,-3.479494410485451e-06,-1.645783821890845e-06,-3.626242096355092e-05,-7.100705745610725e-06,-2.329561808345204e-06,5.013444860924032e-06,-1.9000611671815548e-06,-1.645783821890845e-06,6.703350278192133e-06,-1.437716318664073e-06,-1.645783821890845e-06,-3.626242096355092e-05,6.703350278192133e-06,3,3,166,-0.00019046785524116103,-3.7904750023187717e-05,-6.920137821328498e-05,-0.00025616679768017403,-0.00022824284981289023,-0.00024220482374653213,-0.0003735648215786673,0.0,0.4722222222222222,1.0,True,0.004812796755854786,0.002763309451841657,True,False,True,True,True,True,False,True,False,False,False
2501,2418,e71_translator_tail_soft_p90_m1.00_16.00_5305a196,e71_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,weighted_mean,agree60_top50,16.0,0.138,0.000381393093936455,-8.180909745969522e-06,-3.2273257716264325e-06,3.2232100748430526e-06,-4.4365997750372976e-05,-1.2106923093724298e-05,-5.484635944075222e-06,7.95864880476227e-06,-6.645491068546505e-08,3.2232100748430526e-06,1.1864619707924184e-05,2.4914006896414875e-06,3.2232100748430526e-06,-4.4365997750372976e-05,1.1864619707924184e-05,2,1,2770,,,,,,,,,,,False,0.006392621789724144,0.006102289502983492,True,False,False,False,False,False,False,False,False,False,False
2366,2305,e71_translator_tail_soft_max_m1.00_8.00_c254f27e,e71_base_translator_tail_soft_max_m1.00_median_d7acf26d,translator_tail_soft_max_m1.00,23,1.9130434782608696,median,weighted_mean,none,8.0,0.33,0.0003240435751109613,-8.179862099333413e-06,-3.4666764691104746e-06,4.999947140760241e-07,-3.939641732852994e-05,-9.249057419502549e-06,-5.423133455639828e-06,5.886707943214553e-06,-1.3138726041583837e-06,4.999947140760241e-07,8.970123087426174e-06,1.629006161074642e-07,4.999947140760241e-07,-3.939641732852994e-05,8.970123087426174e-06,2,1,2636,,,,,,,,,,,False,0.00499732284400178,0.0025923486008877323,True,False,False,False,False,False,False,False,False,False,False
720,693,e71_top75_heldout_mean_16.00_3dccb1e6,e71_base_top75_heldout_mean_median_dceb3695,top75_heldout_mean,75,1.64,median,mean,agree60_top50,16.0,0.134,0.00033248172535359265,-8.17273410835817e-06,-3.4996832869449435e-06,9.86102422384505e-07,-4.179278297322675e-05,-1.2364327790725937e-05,-5.039423810915267e-06,7.1261147136514325e-06,-5.965365867943717e-09,9.86102422384505e-07,1.0148465934833872e-05,1.8712432963141623e-06,9.86102422384505e-07,-4.179278297322675e-05,1.0148465934833872e-05,2,1,810,,,,,,,,,,,False,0.005503883744285658,0.005319707605657519,True,False,False,False,False,False,False,False,False,False,False
2571,2531,e71_translator_tail_soft_p90_m1.00_8.00_d6ff8209,e71_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,median,agree60,8.0,0.222,0.00038740024842755526,-8.172637189662879e-06,-3.55352272507492e-06,1.6746058650873863e-06,-3.848301629094664e-05,-9.142508635040514e-06,-4.33874908001286e-06,5.62482648969187e-06,-1.5219995322945934e-06,1.6746058650873863e-06,8.340278232155107e-06,3.93999166625747e-09,1.6746058650873863e-06,-3.848301629094664e-05,8.340278232155107e-06,2,1,2839,,,,,,,,,,,False,0.004863919187372256,0.0030992019874204876,True,False,False,False,False,False,False,False,False,False,False
91,64,e71_all_unique_16.00_e42ddbd2,e71_base_all_unique_median_827697ee,all_unique,104,1.4903846153846154,median,median,agree60,16.0,0.058,0.00017587356498034558,-8.16663575864407e-06,-3.464254894280927e-06,-1.645783821890845e-06,-3.6343848275000035e-05,-7.182133057059836e-06,-2.329561808345204e-06,5.09937475701161e-06,-1.8141312710939772e-06,-1.645783821890845e-06,6.74456624227826e-06,-1.3965003545779453e-06,-1.645783821890845e-06,-3.6343848275000035e-05,6.74456624227826e-06,3,3,152,-0.00019632342902166085,-3.78431979435323e-05,-7.023542191630927e-05,-0.00026016189200639417,-0.00023148606140768746,-0.0002458239767070408,-0.00037549812978407665,0.0,0.5,1.0,True,0.004827273209524473,0.0028139770396855644,True,False,True,True,True,True,False,True,False,False,False
91,64,e71_all_unique_16.00_e42ddbd2,e71_base_all_unique_median_827697ee,all_unique,104,1.4903846153846154,median,median,agree75,16.0,0.058,0.00017587356498034558,-8.16663575864407e-06,-3.464254894280927e-06,-1.645783821890845e-06,-3.6343848275000035e-05,-7.182133057059836e-06,-2.329561808345204e-06,5.09937475701161e-06,-1.8141312710939772e-06,-1.645783821890845e-06,6.74456624227826e-06,-1.3965003545779453e-06,-1.645783821890845e-06,-3.6343848275000035e-05,6.74456624227826e-06,3,3,159,-0.00019632342902166085,-3.78431979435323e-05,-7.023542191630927e-05,-0.00026016189200639417,-0.00023148606140768746,-0.0002458239767070408,-0.00037549812978407665,0.0,0.5,1.0,True,0.004827273209524473,0.0028139770396855644,True,False,True,True,True,True,False,True,False,False,False
