policy_id,policy_note,split,model,n_cells,n_rows,n_good,mean_benefit_delta,median_benefit_delta,prevalence,auc,ap,ap_lift,top_frac,selected_cells,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,placebo_adjusted_vs_best,row_dominance,row_null_q20,row_null_best,subject_dominance,subject_null_q20,subject_null_best,dateblock_dominance,dateblock_null_q20,dateblock_null_best,train_gate,train_gate_bool
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,hgb_shallow,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.46352219346179657,0.7106896703287058,-0.026379295188535545,1.0,232.0,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,-0.001362686533057933,0.0,0.0,0.0,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,-0.001362686533057933,-0.001362686533057933,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l2,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.48314606741573035,0.7326947410682234,-0.002842449014421211,1.0,121.0,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,0.0,0.0,0.0,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l1,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.4726123595505618,0.705541144050585,-0.02999604603205963,1.0,121.0,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,0.0,0.0,0.0,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,hgb_shallow,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.43644662921348315,0.6980974653068899,-0.037439724775754746,1.0,121.0,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,-0.0012637743492905917,0.0,0.0,0.0,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,-0.0012637743492905917,-0.0012637743492905917,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,lr_l2,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.45941936851027765,0.7533191401218038,-0.0029308598781961903,1.0,160.0,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,0.0,0.0,0.0,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,lr_l1,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.5119728756092392,0.7735756848848007,0.017325684884800685,1.0,160.0,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,0.0,0.0,0.0,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,hgb_shallow,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.4681076499258317,0.7452268488627662,-0.011023151137233733,1.0,160.0,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,-0.0008790439988706211,0.0,0.0,0.0,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,-0.0008790439988706211,-0.0008790439988706211,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l2,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4624297752808989,0.7130071261271509,-0.02253006395549373,1.0,121.0,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,0.0,0.0,0.0,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l1,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.39009831460674155,0.6768065889406074,-0.05873060114203721,1.0,121.0,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,0.0,0.0,0.0,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,hgb_shallow,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4385533707865169,0.686412989349059,-0.04912420073358559,1.0,121.0,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,-0.0008023621364885436,0.0,0.0,0.0,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,-0.0008023621364885436,-0.0008023621364885436,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l2,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.4978142076502732,0.7073952993227852,0.03706562899311494,1.0,91.0,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,0.0,0.0,0.0,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l1,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.5387978142076503,0.671255090549226,0.0009254202195557726,1.0,91.0,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,0.0,0.0,0.0,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,hgb_shallow,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.507103825136612,0.6774233374132056,0.0070936670835353155,1.0,91.0,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,-0.0007184038103001944,0.0,0.0,0.0,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,-0.0007184038103001944,-0.0007184038103001944,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l2,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5370370370370371,0.7038614293214278,-0.0020209236197487046,1.0,51.0,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,0.0,0.0,0.0,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l1,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5962962962962963,0.806791519302126,0.10090916636094949,1.0,51.0,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,0.0,0.0,0.0,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,hgb_shallow,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5,0.6963910310819319,-0.009491321859244617,1.0,51.0,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,-0.0005014179178781664,0.0,0.0,0.0,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,-0.0005014179178781664,-0.0005014179178781664,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l2,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45846994535519126,0.6451803565921171,-0.025149313737553136,1.0,91.0,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,0.0,0.0,0.0,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l1,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45355191256830607,0.628792813453009,-0.04153685687666131,1.0,91.0,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,0.0,0.0,0.0,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,hgb_shallow,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.39234972677595625,0.6306561797582106,-0.039673490571459635,1.0,91.0,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,-0.0004082116045450723,0.0,0.0,0.0,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,-0.0004082116045450723,-0.0004082116045450723,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,lr_l2,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.7473684210526316,0.9321291168183858,0.1404624501517192,1.0,24.0,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,0.0,0.0,0.0,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,lr_l1,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.768421052631579,0.8992853004544386,0.10761863378777192,1.0,24.0,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,0.0,0.0,0.0,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,hgb_shallow,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.19999999999999998,0.7445166770681645,-0.04714998959850214,1.0,24.0,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,-0.0003782952193858158,0.0,0.0,0.0,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,-0.0003782952193858158,-0.0003782952193858158,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,hgb_shallow,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.43644662921348315,0.6980974653068899,-0.037439724775754746,0.5,60.0,-0.0003070564437421819,-0.0005890250628673988,-0.0004938660466884404,-0.0008970105236469905,0.0,0.00018680960294625848,0.0005899540799048086,0.0,-0.0006918157748539766,-0.0008970105236469905,0.0,-0.000506719576758119,-0.0005951622266738843,0.0,-0.0005081965644553987,-0.0006215935638227421,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,lr_l2,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.8526315789473684,0.9608901117802047,0.16922344511353804,1.0,24.0,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,0.0,0.0,0.0,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,lr_l1,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.7999999999999999,0.9336688488941219,0.1420021822274553,1.0,24.0,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,0.0,0.0,0.0,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,False
bedtime_q3,Q3 bedtime-phone state only,dateblock_oof,hgb_shallow,24,24,19,-0.015525054537759998,-0.01834781873507041,0.7916666666666666,0.27368421052631575,0.7234889275035998,-0.0681777391630668,1.0,24.0,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,-0.0002760009695602639,0.0,0.0,0.0,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,-0.0002760009695602639,-0.0002760009695602639,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,lr_l2,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.43703703703703706,0.6734045399386613,-0.03247781300251518,1.0,51.0,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,0.0,0.0,0.0,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,lr_l1,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.6185185185185185,0.7987111736489465,0.09282882070776999,1.0,51.0,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,0.0,0.0,0.0,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,hgb_shallow,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.5425925925925925,0.7027703255434861,-0.0031120273976904533,1.0,51.0,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,-0.0002397366795268141,0.0,0.0,0.0,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,-0.0002397366795268141,-0.0002397366795268141,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,hgb_shallow,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.19999999999999998,0.7445166770681645,-0.04714998959850214,0.5,12.0,2.582819043051021e-05,-0.00016460703675704735,2.582819043051021e-05,-0.0003004232440145804,0.0,0.0,0.00032625143444509064,0.0,-0.00023695732732957885,-0.0003004232440145804,0.0,2.582819043051021e-05,2.582819043051021e-05,0.0,2.582819043051021e-05,2.582819043051021e-05,0.0,False
