source,cv_mode,method,group,strength,concentration,base_mix,scale,rows,mean_delta,min_delta,max_delta,mean_oof
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,4.0,0.0,0.5,1,-0.0023637086718298,-0.0023637086718298,-0.0023637086718298,0.5458514185560359
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,2.0,0.35,0.75,1,-0.0023624300954512,-0.0023624300954512,-0.0023624300954512,0.5458526971324146
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.2,8.0,0.0,1.0,1,-0.0023601965060482,-0.0023601965060482,-0.0023601965060482,0.5458549307218176
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,4.0,0.35,1.0,1,-0.0023590830383959,-0.0023590830383959,-0.0023590830383959,0.5458560441894699
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,4.0,0.0,0.75,1,-0.0023572639682261,-0.0023572639682261,-0.0023572639682261,0.5458578632596397
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.2,8.0,0.0,1.0,1,-0.0023567348189345,-0.0023567348189345,-0.0023567348189345,0.5458583924089313
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.5,8.0,0.35,0.5,1,-0.0023543122844983,-0.0023543122844983,-0.0023543122844983,0.5458608149433675
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.35,0.5,1,-0.0023493830063564,-0.0023493830063564,-0.0023493830063564,0.5458657442215094
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,4.0,0.35,0.5,1,-0.0023488480837414,-0.0023488480837414,-0.0023488480837414,0.5458662791441243
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,20.0,0.35,0.75,1,-0.002346476818773,-0.002346476818773,-0.002346476818773,0.5458686504090927
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,4.0,0.0,0.5,1,-0.0023411500111923,-0.0023411500111923,-0.0023411500111923,0.5458739772166734
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,8.0,0.35,0.5,1,-0.0023264227792643,-0.0023264227792643,-0.0023264227792643,0.5458887044486015
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,2.0,0.0,0.75,1,-0.0023252422838171,-0.0023252422838171,-0.0023252422838171,0.5458898849440487
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,8.0,0.35,0.75,1,-0.0023247519266655,-0.0023247519266655,-0.0023247519266655,0.5458903753012002
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,4.0,0.0,0.75,1,-0.0023245717055239,-0.0023245717055239,-0.0023245717055239,0.5458905555223419
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,20.0,0.35,1.0,1,-0.0023224478160462,-0.0023224478160462,-0.0023224478160462,0.5458926794118195
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,4.0,0.35,0.75,1,-0.0023209887463085,-0.0023209887463085,-0.0023209887463085,0.5458941384815572
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,8.0,0.35,0.75,1,-0.002320166930673,-0.002320166930673,-0.002320166930673,0.5458949602971928
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,8.0,0.35,1.0,1,-0.002316650869345,-0.002316650869345,-0.002316650869345,0.5458984763585207
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.5,4.0,0.35,0.5,1,-0.0023101289736136,-0.0023101289736136,-0.0023101289736136,0.5459049982542522
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.5,2.0,0.35,0.5,1,-0.0023081880322244,-0.0023081880322244,-0.0023081880322244,0.5459069391956414
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,8.0,0.35,0.75,1,-0.0023047285134336,-0.0023047285134336,-0.0023047285134336,0.5459103987144321
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,8.0,0.0,1.0,1,-0.0023011809549938,-0.0023011809549938,-0.0023011809549938,0.5459139462728719
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,2.0,0.0,0.5,1,-0.0022992336541644,-0.0022992336541644,-0.0022992336541644,0.5459158935737014
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,20.0,0.0,0.5,1,-0.0022986736578713,-0.0022986736578713,-0.0022986736578713,0.5459164535699944
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,4.0,0.0,1.0,1,-0.0022902467727645,-0.0022902467727645,-0.0022902467727645,0.5459248804551012
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,4.0,0.35,0.5,1,-0.0022831289783427,-0.0022831289783427,-0.0022831289783427,0.5459319982495231
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,4.0,0.0,1.0,1,-0.0022810782281452,-0.0022810782281452,-0.0022810782281452,0.5459340489997205
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,2.0,0.35,1.0,1,-0.0022648667796981,-0.0022648667796981,-0.0022648667796981,0.5459502604481676
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,2.0,0.35,0.5,1,-0.0022647861738513,-0.0022647861738513,-0.0022647861738513,0.5459503410540144
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,20.0,0.0,0.75,1,-0.0022600400331367,-0.0022600400331367,-0.0022600400331367,0.5459550871947291
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.5,2.0,0.35,1.0,1,-0.002254969368694,-0.002254969368694,-0.002254969368694,0.5459601578591717
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,8.0,0.0,0.5,1,-0.0022546817982962,-0.0022546817982962,-0.0022546817982962,0.5459604454295696
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,20.0,0.35,0.75,1,-0.0022541107854404,-0.0022541107854404,-0.0022541107854404,0.5459610164424253
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,8.0,0.35,1.0,1,-0.002247410539367,-0.002247410539367,-0.002247410539367,0.5459677166884987
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,4.0,0.35,0.75,1,-0.0022379149490576,-0.0022379149490576,-0.0022379149490576,0.5459772122788081
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,4.0,0.35,0.75,1,-0.0022281137101958,-0.0022281137101958,-0.0022281137101958,0.54598701351767
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,2.0,0.0,0.75,1,-0.0022234932480591,-0.0022234932480591,-0.0022234932480591,0.5459916339798067
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.5,2.0,0.35,0.5,1,-0.0022225250709071,-0.0022225250709071,-0.0022225250709071,0.5459926021569587
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,4.0,0.35,0.75,1,-0.0022189098758774,-0.0022189098758774,-0.0022189098758774,0.5459962173519883
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,8.0,0.35,0.75,1,-0.0022031393733504,-0.0022031393733504,-0.0022031393733504,0.5460119878545153
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,2.0,0.35,0.5,1,-0.0021965224232085,-0.0021965224232085,-0.0021965224232085,0.5460186048046572
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,2.0,0.35,1.0,1,-0.0021959406637737,-0.0021959406637737,-0.0021959406637737,0.5460191865640921
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,2.0,0.0,0.75,1,-0.0021909106026383,-0.0021909106026383,-0.0021909106026383,0.5460242166252275
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,2.0,0.0,0.5,1,-0.0021885603434661,-0.0021885603434661,-0.0021885603434661,0.5460265668843997
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,2.0,0.35,0.75,1,-0.0021881233660336,-0.0021881233660336,-0.0021881233660336,0.5460270038618321
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,20.0,0.0,0.5,1,-0.0021805976275531,-0.0021805976275531,-0.0021805976275531,0.5460345296003126
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.5,2.0,0.0,0.75,1,-0.0021784558913326,-0.0021784558913326,-0.0021784558913326,0.5460366713365331
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,8.0,0.0,0.75,1,-0.0021784014574943,-0.0021784014574943,-0.0021784014574943,0.5460367257703714
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,20.0,0.0,0.5,1,-0.0021776095556919,-0.0021776095556919,-0.0021776095556919,0.5460375176721739
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,4.0,0.35,1.0,1,-0.0021730142042218,-0.0021730142042218,-0.0021730142042218,0.5460421130236439
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,4.0,0.0,0.5,1,-0.0021682846859319,-0.0021682846859319,-0.0021682846859319,0.5460468425419338
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.2,20.0,0.0,0.75,1,-0.0021678766335178,-0.0021678766335178,-0.0021678766335178,0.546047250594348
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,2.0,0.0,0.5,1,-0.0021665747308341,-0.0021665747308341,-0.0021665747308341,0.5460485524970317
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,20.0,0.0,0.75,1,-0.0021662068859522,-0.0021662068859522,-0.0021662068859522,0.5460489203419135
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.5,2.0,0.35,1.0,1,-0.0021659032398996,-0.0021659032398996,-0.0021659032398996,0.5460492239879662
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,4.0,0.0,1.0,1,-0.002154480845126,-0.002154480845126,-0.002154480845126,0.5460606463827398
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,4.0,0.0,1.0,1,-0.002152278950791,-0.002152278950791,-0.002152278950791,0.5460628482770747
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.5,2.0,0.0,0.75,1,-0.0021498321699635,-0.0021498321699635,-0.0021498321699635,0.5460652950579022
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.2,20.0,0.0,0.75,1,-0.0021434191854141,-0.0021434191854141,-0.0021434191854141,0.5460717080424516
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,8.0,0.0,0.5,1,-0.0021407044038929,-0.0021407044038929,-0.0021407044038929,0.5460744228239729
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,8.0,0.0,0.5,1,-0.0021394886359061,-0.0021394886359061,-0.0021394886359061,0.5460756385919596
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.35,2.0,0.35,0.75,1,-0.0021319643891395,-0.0021319643891395,-0.0021319643891395,0.5460831628387263
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,2.0,0.35,1.0,1,-0.0021285582091636,-0.0021285582091636,-0.0021285582091636,0.5460865690187021
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.9,20.0,0.35,0.75,1,-0.0021195340225017,-0.0021195340225017,-0.0021195340225017,0.546095593205364
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,2.0,0.35,1.0,1,-0.0021151847452717,-0.0021151847452717,-0.0021151847452717,0.5460999424825941
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,4.0,0.35,0.75,1,-0.0021113524020359,-0.0021113524020359,-0.0021113524020359,0.5461037748258298
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,4.0,0.35,1.0,1,-0.0020952796362683,-0.0020952796362683,-0.0020952796362683,0.5461198475915975
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.9,20.0,0.35,0.5,1,-0.0020898452299005,-0.0020898452299005,-0.0020898452299005,0.5461252819979653
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,8.0,0.0,0.75,1,-0.0020885703854488,-0.0020885703854488,-0.0020885703854488,0.546126556842417
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.2,8.0,0.0,0.75,1,-0.002088476090669,-0.002088476090669,-0.002088476090669,0.5461266511371967
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.7,20.0,0.35,0.5,1,-0.0020861276939526,-0.0020861276939526,-0.0020861276939526,0.5461289995339131
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,4.0,0.0,1.0,1,-0.0020775554639438,-0.0020775554639438,-0.0020775554639438,0.546137571763922
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,20.0,0.35,0.75,1,-0.0020753548472758,-0.0020753548472758,-0.0020753548472758,0.54613977238059
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.9,8.0,0.35,0.75,1,-0.0020654273576982,-0.0020654273576982,-0.0020654273576982,0.5461496998701676
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.9,8.0,0.35,0.5,1,-0.0020646867515405,-0.0020646867515405,-0.0020646867515405,0.5461504404763252
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.2,8.0,0.0,0.75,1,-0.0020646512030177,-0.0020646512030177,-0.0020646512030177,0.546150476024848
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.7,20.0,0.35,1.0,1,-0.0020612287849715,-0.0020612287849715,-0.0020612287849715,0.5461538984428943
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,4.0,0.0,0.5,1,-0.0020594468989436,-0.0020594468989436,-0.0020594468989436,0.5461556803289221
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,4.0,0.0,0.5,1,-0.0020586950289163,-0.0020586950289163,-0.0020586950289163,0.5461564321989495
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.2,4.0,0.0,1.0,1,-0.0020547580322259,-0.0020547580322259,-0.0020547580322259,0.5461603691956398
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.35,2.0,0.35,0.75,1,-0.0020543126487104,-0.0020543126487104,-0.0020543126487104,0.5461608145791553
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.5,20.0,0.0,0.5,1,-0.0020534323665444,-0.0020534323665444,-0.0020534323665444,0.5461616948613214
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.2,4.0,0.0,1.0,1,-0.0020525713905402,-0.0020525713905402,-0.0020525713905402,0.5461625558373255
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.7,20.0,0.0,0.5,1,-0.0020516423193602,-0.0020516423193602,-0.0020516423193602,0.5461634849085055
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.5,20.0,0.0,0.5,1,-0.0020513156896253,-0.0020513156896253,-0.0020513156896253,0.5461638115382405
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.9,2.0,0.35,0.75,1,-0.002046131322909,-0.002046131322909,-0.002046131322909,0.5461689959049567
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,20.0,0.35,0.5,1,-0.0020400403084296,-0.0020400403084296,-0.0020400403084296,0.5461750869194362
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,2.0,0.35,1.0,1,-0.002038679594593,-0.002038679594593,-0.002038679594593,0.5461764476332728
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,8.0,0.35,0.75,1,-0.0020365289891589,-0.0020365289891589,-0.0020365289891589,0.5461785982387068
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.35,2.0,0.35,0.75,1,-0.0020364699278008,-0.0020364699278008,-0.0020364699278008,0.546178657300065
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.35,20.0,0.0,0.5,1,-0.002034076569813,-0.002034076569813,-0.002034076569813,0.5461810506580528
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.7,20.0,0.35,0.5,1,-0.0020328148269264,-0.0020328148269264,-0.0020328148269264,0.5461823124009394
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.35,20.0,0.0,0.5,1,-0.0020255116913656,-0.0020255116913656,-0.0020255116913656,0.5461896155365001
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.7,8.0,0.35,0.5,1,-0.0020212729046473,-0.0020212729046473,-0.0020212729046473,0.5461938543232184
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,8.0,0.35,0.5,1,-0.0020198336309125,-0.0020198336309125,-0.0020198336309125,0.5461952935969533
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.9,4.0,0.35,0.5,1,-0.002019011885583,-0.002019011885583,-0.002019011885583,0.5461961153422827
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,20.0,0.35,1.0,1,-0.0020169359349667,-0.0020169359349667,-0.0020169359349667,0.546198191292899
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.5,8.0,0.0,0.5,1,-0.0020091458260129,-0.0020091458260129,-0.0020091458260129,0.5462059814018528
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.7,8.0,0.0,0.5,1,-0.0020055625920073,-0.0020055625920073,-0.0020055625920073,0.5462095646358585
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,4.0,0.0,0.75,1,-0.0020029159453608,-0.0020029159453608,-0.0020029159453608,0.546212211282505
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,4.0,0.0,1.0,1,-0.0019982277814257,-0.0019982277814257,-0.0019982277814257,0.54621689944644
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.5,2.0,0.0,0.75,1,-0.0019927518173159,-0.0019927518173159,-0.0019927518173159,0.5462223754105499
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,2.0,0.0,0.5,1,-0.0019883134537399,-0.0019883134537399,-0.0019883134537399,0.5462268137741259
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.5,20.0,0.35,0.5,1,-0.0019839061376165,-0.0019839061376165,-0.0019839061376165,0.5462312210902492
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.5,20.0,0.35,0.5,1,-0.0019833735449314,-0.0019833735449314,-0.0019833735449314,0.5462317536829343
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,4.0,0.35,0.5,1,-0.0019794327084445,-0.0019794327084445,-0.0019794327084445,0.5462356945194212
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.7,8.0,0.35,1.0,1,-0.0019770915307406,-0.0019770915307406,-0.0019770915307406,0.5462380356971251
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.5,20.0,0.0,0.5,1,-0.0019705515635919,-0.0019705515635919,-0.0019705515635919,0.5462445756642739
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.9,4.0,0.35,0.75,1,-0.0019696326603519,-0.0019696326603519,-0.0019696326603519,0.5462454945675138
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.9,20.0,0.0,0.75,1,-0.0019694308040958,-0.0019694308040958,-0.0019694308040958,0.54624569642377
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.7,2.0,0.0,0.75,1,-0.0019682534626077,-0.0019682534626077,-0.0019682534626077,0.546246873765258
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.7,8.0,0.35,0.5,1,-0.0019671236919993,-0.0019671236919993,-0.0019671236919993,0.5462480035358664
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.7,20.0,0.35,0.5,1,-0.0019629639799557,-0.0019629639799557,-0.0019629639799557,0.54625216324791
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,4.0,0.35,0.75,1,-0.0019538965980417,-0.0019538965980417,-0.0019538965980417,0.546261230629824
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,20.0,0.35,1.0,1,-0.0019511815056286,-0.0019511815056286,-0.0019511815056286,0.5462639457222371
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.2,8.0,0.35,1.0,1,-0.0019498195139003,-0.0019498195139003,-0.0019498195139003,0.5462653077139654
mp_count_conditioning,geometry,mpj_ridge_resid,q_only,0.2,20.0,0.35,1.0,1,-0.0019450409781176,-0.0019450409781176,-0.0019450409781176,0.5462700862497482
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.5,2.0,0.0,0.75,1,-0.0019406413374246,-0.0019406413374246,-0.0019406413374246,0.5462744858904411
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.35,20.0,0.35,0.75,1,-0.0019406347846843,-0.0019406347846843,-0.0019406347846843,0.5462744924431815
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.35,20.0,0.0,0.75,1,-0.0019404333031607,-0.0019404333031607,-0.0019404333031607,0.5462746939247051
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.7,8.0,0.35,0.5,1,-0.0019378407915556,-0.0019378407915556,-0.0019378407915556,0.5462772864363101
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.5,8.0,0.0,0.5,1,-0.0019355223253454,-0.0019355223253454,-0.0019355223253454,0.5462796049025204
mp_count_conditioning,geometry,mpj_ridge_rate,q_only,0.9,2.0,0.35,0.75,1,-0.0019305118897113,-0.0019305118897113,-0.0019305118897113,0.5462846153381544
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.9,2.0,0.35,0.5,1,-0.0019298584095249,-0.0019298584095249,-0.0019298584095249,0.5462852688183408
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.35,20.0,0.35,0.75,1,-0.0019280192505852,-0.0019280192505852,-0.0019280192505852,0.5462871079772805
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.7,4.0,0.35,0.5,1,-0.001922394277685,-0.001922394277685,-0.001922394277685,0.5462927329501808
mp_count_conditioning,geometry,mpj_blend_resid_knn,q_only,0.5,4.0,0.0,0.5,1,-0.0019214420078267,-0.0019214420078267,-0.0019214420078267,0.5462936852200391
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.35,8.0,0.0,0.5,1,-0.001920371133176,-0.001920371133176,-0.001920371133176,0.5462947560946898
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q_only,0.2,20.0,0.35,1.0,1,-0.0019184251632338,-0.0019184251632338,-0.0019184251632338,0.546296702064632
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q_only,0.35,4.0,0.0,0.75,1,-0.0019175698777955,-0.0019175698777955,-0.0019175698777955,0.5462975573500702
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.5,8.0,0.35,0.5,1,-0.0019171968698646,-0.0019171968698646,-0.0019171968698646,0.5462979303580011
