basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90,experiment,source_governor_file,strict_promote_gate,promotion_decision,final_decision,target_norm,family,story_axis,selector_visible_strict,selector_visible_soft,selector_visible,null_rare,null_common,p90_ok,mean_ok,worst_mode_ok,edge_ok,old_ready_rule,readiness_defects,readiness_distance,outcome_quadrant,failure_mode,candidate_id,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,e237_score,action,fraction,rule_family,row_count,e247_overlap,e256_overlap,e284_overlap,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z,target_task,feature_set,score_variant,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,policy_id,top_frac,train_actual_delta,train_dominance,train_min_mode_dominance,test_available_cells,test_selected_cells,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,target,view_id,rep,delta_mode,scale,delta_mean,delta_std,delta_p90_abs,delta_max_abs,label_mode,gate_group,test_selected_rows,test_delta_mean,test_delta_p90_abs,test_delta_l1,block_scheme,cv_group,block_frac,contrast_policy_id,parent_policy_id,rule,base_block_frac,train_selected_null_max,test_selected_blocks,test_null_mean_rate,test_null_max_rate,test_contrast_score,parent_actual_delta,parent_dominance,parent_min_mode_dominance,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_l1,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,balanced_rank,episode,source_delta_logloss,source_robust_gate,source_dominance,source_min_mode_dominance,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,info_sensor_gate
submission_e269_e247only_all_amp006_control_2cef7c9d.csv,analysis_outputs/submission_e269_e247only_all_amp006_control_2cef7c9d.csv,too_small_to_submit,False,-2.100108240803483e-06,-2.621642393391875e-06,-1.4600455223153755e-06,1.0,-9.070363078922394e-05,21.0,0.0,-1.3598948162527728e-06,-1.1405649491748172e-06,-1.608746066098163e-06,0.8571428571428571,0.8571428571428571,0.5714285714285714,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-1.3596377222571517e-06,0.5714285714285714,0.0,-1.608746066098163e-06,1.0,0.0,-1.2055562782676912e-06,e279,analysis_outputs/e279_public_free_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,unknown,e279/multi/unknown,False,False,False,True,False,True,True,True,False,False,2,0.5485399544776847,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e271_calendar_only_control_top8_36405aed.csv,analysis_outputs/submission_e271_calendar_only_control_top8_36405aed.csv,too_small_to_submit,False,-2.617157373890961e-06,-3.433236530056063e-06,-1.3121045535419162e-06,1.0,-6.800230385684003e-05,21.0,0.0,-1.1668102998583283e-06,-9.463363052244186e-07,-1.427970534909814e-06,0.9523809523809524,0.9523809523809524,0.8571428571428571,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-1.244501512928051e-06,0.8571428571428571,0.0,-1.427970534909814e-06,1.0,0.0,-1.1054341833399603e-06,e279,analysis_outputs/e279_public_free_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,unknown,e279/multi/unknown,False,False,False,True,False,True,True,True,False,False,2,0.5486878954464581,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e271_cashflow_top6_amp014_ecc2b44c.csv,analysis_outputs/submission_e271_cashflow_top6_amp014_ecc2b44c.csv,too_small_to_submit,False,-1.4678550870809134e-06,-1.918040859917207e-06,-7.632402748549305e-07,1.0,-4.252082096872778e-05,21.0,0.0,-5.213326263202472e-07,-2.0568239108703546e-07,-7.73446200754129e-07,0.9523809523809524,0.8095238095238095,0.8571428571428571,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-4.963228744505005e-07,0.8571428571428571,0.0,-7.73446200754129e-07,1.0,0.0,-5.347662644947946e-07,e279,analysis_outputs/e279_public_free_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,unknown,e279/multi/unknown,False,False,False,True,False,True,True,True,False,False,2,0.5492367597251451,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_add_e247like_amp_z_top3_f0p25_aa6c6b32.csv,analysis_outputs/submission_e285_e247resid_add_e247like_amp_z_top3_f0p25_aa6c6b32.csv,below_selector_resolution,False,2.732998696412747e-07,1.7780870994159529e-07,3.6456099493913474e-07,0.0,2.366142654774972e-05,21.0,0.0,3.737433831746076e-07,3.958856573666581e-07,3.5571617361172365e-07,0.9523809523809524,0.7619047619047619,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,True,True,True,False,False,2,0.5503645609949391,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,add_e247like_amp_z_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,0.0,0.0828028217809055,0.0044654339342323,-1.0570784025764957,-1.2889747291487,1.299450860957955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_9b72c3db.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_9b72c3db.csv,below_selector_resolution,False,3.885822072021434e-07,1.7440144479772845e-07,6.300837348936601e-07,0.0294117647058823,0.0001078978191815,21.0,0.0,9.282020665790576e-07,1.3792594793478476e-06,6.143879653432219e-07,0.9523809523809524,0.8571428571428571,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,cell_geometry,e286/e247_common_vs_e284_extra/cell_geometry/undo_low_preserve,False,False,False,True,False,True,True,True,False,False,2,0.5506300837348936,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,cell_geometry,raw,3.0,3.0,0.0,0.25,0.0,1.5523998329156223,0.9990476190476192,0.9996825396825396,0.631578947368421,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_1686bb8e.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_1686bb8e.csv,below_selector_resolution,False,7.840822806574631e-07,3.5445555250251645e-07,1.2657365456140008e-06,0.0294117647058823,0.000215795638363,21.0,0.0,1.9732244596848332e-06,2.983227904925467e-06,6.738012315399531e-07,0.9047619047619048,0.8571428571428571,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.8571428571428571,0.0,,1.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,cell_geometry,e286/e247_common_vs_e284_extra/cell_geometry/undo_low_preserve,False,False,False,True,False,True,True,True,False,False,2,0.551265736545614,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,cell_geometry,raw,3.0,3.0,0.0,0.5,0.0,1.5523998329156223,0.9990476190476192,0.9996825396825396,0.631578947368421,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_low_smooth_top3_f0p25_5ce11742.csv,analysis_outputs/submission_e285_e247resid_undo_low_smooth_top3_f0p25_5ce11742.csv,below_selector_resolution,False,6.717716190333999e-07,1.8118144812573677e-07,1.3733185690570036e-06,0.088235294117647,0.0001081603738047,21.0,0.0,1.4294507016636016e-06,1.666270046459933e-06,1.3111555691159356e-06,0.9047619047619048,0.9047619047619048,0.7142857142857143,False,,,,,,,,False,,False,1.0,0.0,,1.0,0.0,,0.7142857142857143,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,e247_undo_rank,e285/multi/e247_undo_rank/undo,False,False,False,True,False,True,True,True,False,False,2,0.551373318569057,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_low_smooth_top3_f0p25,,,,,,,,,,undo,0.25,e247_undo_rank,3.0,3.0,0.0,1.0,0.15666140830232,0.0348212098735421,0.5077319898032837,0.5590207218461443,-0.0654741608165136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_low_smooth_top3_f0p5_781451e1.csv,analysis_outputs/submission_e285_e247resid_undo_low_smooth_top3_f0p5_781451e1.csv,below_selector_resolution,False,1.3571635086127196e-06,3.734921657809378e-07,2.7563330555858655e-06,0.088235294117647,0.0002163207476094,21.0,0.0,3.106040190122778e-06,3.692270578349437e-06,2.4902251371061903e-06,0.8571428571428571,0.9047619047619048,0.7142857142857143,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,0.7142857142857143,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,e247_undo_rank,e285/multi/e247_undo_rank/undo,False,False,False,True,False,True,True,True,False,False,2,0.5527563330555859,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_low_smooth_top3_f0p5,,,,,,,,,,undo,0.5,e247_undo_rank,3.0,3.0,0.0,1.0,0.15666140830232,0.0348212098735421,0.5077319898032837,0.5590207218461443,-0.0654741608165136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,below_selector_resolution,False,8.277498793894413e-07,-4.0109996625745793e-07,2.7653334997707166e-06,0.3529411764705882,0.0002709675893204,21.0,0.0,2.838225026969356e-06,3.870161987028839e-06,2.494600574804892e-06,0.8095238095238095,0.7619047619047619,0.7142857142857143,False,,,,,,,,False,,False,0.7142857142857143,0.0,,0.8571428571428571,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.5527653334997708,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25,,,,,,,,,,undo,0.25,human_boundary_undo,3.0,3.0,1.0,1.0,0.3966676400247312,0.0661112733374551,0.6880504869548117,1.095955323481255,1.1159664144736376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_6314f6be.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25_6314f6be.csv,too_small_to_submit,False,-5.781190856888114e-07,-2.6744334054817205e-06,3.0455574759345117e-06,0.6764705882352942,-1.149242514281168e-05,21.0,0.0,3.2560362906978103e-06,3.685836276147904e-06,2.0839116835995102e-06,0.8571428571428571,0.9047619047619048,0.7142857142857143,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.7142857142857143,0.0,,1.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.5530455574759345,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p25,,,,,,,,,,undo,0.25,human_boundary_undo,3.0,3.0,2.0,3.0,0.2962403571551451,0.0804073937931281,0.8407360538847831,0.8514587650439234,1.047728782362274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top3_2b344e02.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top3_2b344e02.csv,below_selector_resolution,False,2.4559889200801267e-06,1.5995640864573009e-06,3.272930758764271e-06,0.0,0.0001548400935921,21.0,0.0,3.8070438770773303e-06,4.099306298946452e-06,3.1034609630520285e-06,0.9523809523809524,0.9047619047619048,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,cell_geometry,e286/e247_body_vs_clean_neither/cell_geometry/undo_low_preserve,False,False,False,True,False,True,True,True,False,False,2,0.5532729307587643,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top3,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,cell_geometry,anti_amp,3.0,3.0,0.0,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191024,0.8227753765447195,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25_bfe1796c.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25_bfe1796c.csv,below_selector_resolution,False,2.8196632337340428e-06,1.3773618485146096e-06,4.432487540723883e-06,0.0294117647058823,0.0003763027540179,21.0,0.0,4.795165302073866e-06,6.986953317961359e-06,4.387700426738843e-06,0.9047619047619048,0.9523809523809524,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.5544324875407238,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25,,,,,,,,,,undo,0.25,human_boundary_undo,5.0,5.0,1.0,1.0,0.523576480645868,0.0523576480645867,0.4200087398144669,0.7655675695197655,0.6646994672959582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25_875a43c2.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25_875a43c2.csv,below_selector_resolution,False,2.974562205319475e-06,1.418541332801442e-06,4.6897345790132005e-06,0.0294117647058823,0.0001480852009867,21.0,0.0,4.701812122935006e-06,5.73836553326831e-06,4.089482274043101e-06,0.8095238095238095,0.8571428571428571,0.7142857142857143,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.7142857142857143,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_control,e285/multi/human_boundary_control/undo,False,False,False,True,False,True,True,True,False,False,2,0.5546897345790132,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top5_f0p25,,,,,,,,,,undo,0.25,human_boundary_control,5.0,5.0,1.0,2.0,0.3827387067972299,0.0404542788421658,0.1619055974436751,0.0487501091164035,0.0504235518104272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_raw_swap_low_high_top3_cf0afb63.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_raw_swap_low_high_top3_cf0afb63.csv,below_selector_resolution,False,2.2317747250227658e-06,5.290731295919547e-07,4.7375243822492595e-06,0.088235294117647,5.007527838285508e-05,21.0,0.0,5.039491555764882e-06,5.793813078755647e-06,3.9125426302400806e-06,0.8571428571428571,0.7619047619047619,0.7142857142857143,False,,,,,,,,False,,False,0.7142857142857143,0.0,,0.8571428571428571,0.0,,1.0,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_only_vs_e256_only,human_social,e286/e247_only_vs_e256_only/human_social/swap_low_high,False,False,False,True,False,True,True,True,False,False,2,0.5547375243822492,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_only_vs_e256__human_social_lr_l2_c0p3_raw_swap_low_high_top3,,lr_l2_c0p35,,,,,,,,swap_low_high,,,,,,,,,,,,e247_only_vs_e256_only,human_social,raw,3.0,3.0,3.0,0.25,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.1604617604617605,0.173076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_high_story_top3_f0p25_476b9ada.csv,analysis_outputs/submission_e285_e247resid_undo_high_story_top3_f0p25_476b9ada.csv,below_selector_resolution,False,3.408987080495183e-06,1.9826974139857256e-06,4.985972794211224e-06,0.0294117647058823,0.0004074792141398,21.0,0.0,5.522271602182055e-06,6.658019685161383e-06,4.021159264672246e-06,0.8571428571428571,0.9047619047619048,0.7142857142857143,False,,,,,,,,False,,False,1.0,0.0,,0.8571428571428571,0.0,,0.7142857142857143,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,e247_undo_rank,e285/multi/e247_undo_rank/undo,False,False,False,True,False,True,True,True,False,False,2,0.5549859727942112,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_high_story_top3_f0p25,,,,,,,,,,undo,0.25,e247_undo_rank,3.0,3.0,1.0,1.0,0.252538495398511,0.0561963666740156,0.767980454671284,1.6835308845718646,0.5615270585681781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5_4ca17c93.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5_4ca17c93.csv,below_selector_resolution,False,1.7191724499292264e-06,-7.461173614196717e-07,5.581910648227212e-06,0.3529411764705882,0.0005419351786409,21.0,0.0,5.637178261558228e-06,1.1346570880409114e-05,5.31002916054062e-06,0.8095238095238095,0.8095238095238095,0.7142857142857143,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.7142857142857143,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.5555819106482273,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5,,,,,,,,,,undo,0.5,human_boundary_undo,3.0,3.0,1.0,1.0,0.3966676400247312,0.0661112733374551,0.6880504869548117,1.095955323481255,1.1159664144736376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_high_e284_oldlaw_top5_f0p25_56beeffa.csv,analysis_outputs/submission_e285_e247resid_undo_high_e284_oldlaw_top5_f0p25_56beeffa.csv,below_selector_resolution,False,3.10623222711385e-06,1.061648820535195e-06,5.805200326183225e-06,0.088235294117647,0.0003710040296601,21.0,0.0,5.985095726840219e-06,6.649704289801385e-06,5.5827699799242415e-06,0.8095238095238095,0.8571428571428571,0.7142857142857143,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.7142857142857143,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,e247_undo_rank,e285/multi/e247_undo_rank/undo,False,False,False,True,False,True,True,True,False,False,2,0.5558052003261832,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_high_e284_oldlaw_top5_f0p25,,,,,,,,,,undo,0.25,e247_undo_rank,5.0,5.0,4.0,5.0,0.4540511649923184,0.0645198881239942,0.7268267551756502,0.6741590152252951,0.5209446295576136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5_b9fb5377.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5_b9fb5377.csv,too_small_to_submit,False,-8.506267187911878e-07,-4.825740131854482e-06,5.980980835526066e-06,0.6764705882352942,-4.044426188828942e-05,21.0,0.0,6.748887239043117e-06,7.718700660622637e-06,5.7214940135622134e-06,0.9523809523809524,1.0,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.555980980835526,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_pay15_post3_late_shopping_subj_z_top5_f0p5,,,,,,,,,,undo,0.5,human_boundary_undo,5.0,5.0,4.0,3.0,0.5548519005942095,0.075287353658472,0.2194063102106847,0.0087207477377673,0.2395856968647987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5_d2a4f3bb.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5_d2a4f3bb.csv,too_small_to_submit,False,-1.092627274656866e-06,-5.282160370840879e-06,6.130930037593989e-06,0.6764705882352942,-2.2984850285595604e-05,21.0,0.0,6.443348696634823e-06,7.429882877970294e-06,5.787931091702418e-06,0.9047619047619048,0.9523809523809524,0.8571428571428571,False,,,,,,,,False,,False,1.0,0.0,,0.8571428571428571,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,True,True,True,False,False,2,0.556130930037594,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_pay15_post3_late_shopping_subj_z_top3_f0p5,,,,,,,,,,undo,0.5,human_boundary_undo,3.0,3.0,2.0,3.0,0.2962403571551451,0.0804073937931281,0.8407360538847831,0.8514587650439234,1.047728782362274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_890cca5f.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_890cca5f.csv,below_selector_resolution,False,4.111729911048366e-06,2.16718782986688e-06,6.400355242352731e-06,0.0294117647058823,0.0001176102885998,21.0,0.0,6.549743203608386e-06,6.761307989294144e-06,5.3974793378460575e-06,0.8095238095238095,0.8571428571428571,0.7142857142857143,False,,,,,,,,False,,False,0.7142857142857143,0.0,,0.8571428571428571,0.0,,0.8571428571428571,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_only_vs_e256_only,human_social,e286/e247_only_vs_e256_only/human_social/swap_low_high,False,False,False,True,False,True,True,True,False,False,2,0.5564003552423528,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top3,,lr_l2_c0p35,,,,,,,,swap_low_high,,,,,,,,,,,,e247_only_vs_e256_only,human_social,smooth_weighted,3.0,3.0,3.0,0.25,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.1604617604617605,0.173076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
