candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,model_split,gate,pruned_cells_sub,oof_gate_pass,q3_target_delta,loss_vs_full_q3,subject_win_rate,pruned_bad_rate,oof_score,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e231_tail_gate,e231_score,joint_gate_pass,submission_file
gb_shallow__subject5__keep_prob_ge_0p55,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_prob_ge_0p55,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,433,196,"Q1,Q3,S2,S3,S4",-0.0005083426466219398,-0.0006273518517070607,-0.0004338873086277271,-0.0004637887795310316,-0.0005149090269837625,-0.004074320895718157,0.002873696294131204,0.006948017189849361,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.0016211404754184686,0.49159513530218424,0.48676317981684053,0.0056422301118480706,0.028080900882763007,0.16929496819948486,2.8876174980894564,1,1,7,0.19030467435918982,0.826666192515764,0.013923394140361122,0.06048195746986291,False,gb_shallow__subject5,keep_prob_ge_0p55,166,False,-0.00012561904478392005,0.004136494049989836,0.3,0.5162337662337663,-0.016750673171073878,0.5156952825853078,expected_good_but_low_support,1.898973740750608,0.0008475190876548043,3.24751361513187e-05,0.5185407277877089,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00011500894825204947,-0.0005270782753831462,0.020779047736906253,0.03254701523770956,0.0005270782753831462,0.00011500894825204947,0.020779047736906253,False,-8.159123631122208,False,
gb_shallow__subject5__keep_prob_ge_0p6,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_prob_ge_0p6,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,152,131,"Q3,S4",-0.0004716685828291609,-0.000577426108867022,-0.00040640188479764685,-0.00043117775482281394,-0.0004445456420458372,-0.0027341354023198063,0.0016844352559771915,0.004418570658296997,8.450886296516796e-05,0.0004055794473702421,0.0007461831218671632,0.0015796184769655722,0.5010624275919181,0.4879640964341524,0.010198142991018401,0.05087170165802465,0.14789051018904398,1.6925952577146122,1,1,6,0.17917000631728996,0.8598822608397972,0.01912583717688908,0.09178973897558092,False,gb_shallow__subject5,keep_prob_ge_0p6,203,False,0.0003706105990782804,0.004632723693852037,0.4,0.49736842105263157,-0.019062200074947286,0.4792614021159914,expected_good_but_low_support,1.5687320027724472,0.0004992976184742779,3.931164193097707e-05,0.5145591134416111,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001516830120448283,-0.0017163393135371588,0.021979964354218118,0.0214123471958097,0.0017163393135371588,0.0001516830120448283,0.021979964354218118,False,-7.859505735045322,False,
gb_shallow__subject5__keep_prob_ge_0p6,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_prob_ge_0p6,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,407,188,"Q1,Q3,S2,S3,S4",-0.0005015061408422814,-0.0006233507524885846,-0.0004255303601566016,-0.00045563730988165793,-0.00041683422953893553,-0.0037707400517598463,0.00255153371737743,0.006322273769137277,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.0016211404754184686,0.4879966775473002,0.48290219147474883,0.005393641153758867,0.027184223823071837,0.16929496819948486,2.5638942515641885,1,1,7,0.19289889783961925,0.8379352633061844,0.015301454090855964,0.06646812452629508,False,gb_shallow__subject5,keep_prob_ge_0p6,203,False,0.0003706105990782804,0.004632723693852037,0.4,0.49736842105263157,-0.019062200074947286,0.5080865791372312,expected_good_but_low_support,1.5687320027724472,0.0004992976184742779,3.931164193097707e-05,0.5145591134416111,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00012184545403170783,-0.0008492408521369203,0.016918059394814555,0.035141238718138984,0.0008492408521369203,0.00012184545403170783,0.016918059394814555,False,-8.917401452865874,False,
gb_shallow__subject5__keep_top80,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top80,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,185,145,"Q3,S4",-0.0004635230663798098,-0.0005671385412503317,-0.0004009324033628344,-0.00042249825452626334,-0.0004996828310221626,-0.003020837530236367,0.002006796760777057,0.005027634291013424,8.450886296516796e-05,0.0004055794473702421,0.0007461831218671632,0.0015796184769655722,0.510111459121912,0.49134835275755956,0.009682566236378391,0.0475587027528297,0.14789051018904398,2.016518395963974,1,1,6,0.1823185707352082,0.8749930193072876,0.01680887233906853,0.08067003761494536,False,gb_shallow__subject5,keep_top80,170,False,0.0003411131813196855,0.004603226276093442,0.4,0.4972972972972973,-0.01891946169503361,0.47179273693132173,expected_good_but_low_support,1.2994758405976963,0.0008216591232741437,4.745715838032818e-05,0.5151025215836514,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001598285284941794,-0.001393977808737293,0.025364220677625282,0.024560911613727948,0.001393977808737293,0.0001598285284941794,0.025364220677625282,False,-8.177292332487237,False,
gb_shallow__subject5__keep_top80,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top80,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,430,195,"Q1,Q3,S2,S3,S4",-0.0004933606243929304,-0.0006130631848718942,-0.0004200608787217893,-0.0004469578095851074,-0.00047197141851526103,-0.004031383287249656,0.0028478363297505436,0.006879219617000198,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.0016211404754184686,0.4908388222926646,0.4856941833760586,0.005617770922250535,0.027996824022675237,0.16929496819948486,2.861632258870522,1,1,6,0.19608371046496348,0.8517697996134755,0.01406263896404896,0.061086824316214205,False,gb_shallow__subject5,keep_top80,170,False,0.0003411131813196855,0.004603226276093442,0.4,0.4972972972972973,-0.01891946169503361,0.500499461068142,expected_good_but_low_support,1.2994758405976963,0.0008216591232741437,4.745715838032818e-05,0.5151025215836514,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00012999097048105887,-0.0005529382397638067,0.019710051296124298,0.038326051343483214,0.0005529382397638067,0.00012999097048105887,0.019710051296124298,False,-9.201578009142956,False,
gb_shallow__subject5__keep_top100,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top100,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,205,157,"Q3,S4",-0.0005183395322026776,-0.0006182143754167968,-0.0004289665495256805,-0.0005078376716655552,-0.0006010046393661369,-0.0032268576053783677,0.002125375524001747,0.005352233129380114,8.463831019350367e-05,0.00041283581070292717,0.0007691520012820119,0.0016133427216777263,0.5117620678000978,0.49394617018683834,0.009345608937493194,0.04568979500690342,0.14811704283863136,2.135671596769747,1,1,7,0.16328739163272804,0.7964582769687397,0.01581364416450715,0.07713337605507872,False,gb_shallow__subject5,keep_top100,150,False,-0.00047851028490708547,0.0037836028098666707,0.4,0.5028571428571429,-0.015210013239870283,0.5271287662400452,expected_good_but_low_support,11.500852607986292,0.0009402378864988335,-7.359307442539528e-06,0.5184914107956848,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010501206267131164,-0.0012753990455126032,0.027962038106904064,0.005529732511247776,0.0012753990455126032,0.00010501206267131164,0.027962038106904064,False,-7.144102102670702,False,
gb_shallow__subject5__keep_top100,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top100,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,441,200,"Q1,Q3,S2,S3,S4",-0.000548177090215798,-0.0006641390190383594,-0.00044809502488463534,-0.0005322972267243993,-0.0005732932268592353,-0.0042205157435152105,0.002949527474098788,0.007170043217613999,9.673998182827695e-05,0.00042022968017634547,0.0007705855096493385,0.0016433320332310513,0.4913173357261759,0.48782196399068983,0.005729519034702309,0.028452552450849204,0.16929496819948486,2.9638160311850936,1,1,7,0.17647578411238204,0.7665947513620386,0.013492245289487873,0.058609086085283986,False,gb_shallow__subject5,keep_top100,150,False,-0.00047851028490708547,0.0037836028098666707,0.4,0.5028571428571429,-0.015210013239870283,0.5557414830139359,expected_good_but_low_support,11.500852607986292,0.0009402378864988335,-7.359307442539528e-06,0.5184914107956848,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,7.517450465819122e-05,-0.0004512470954155623,0.021837831910755556,0.01871812499090178,0.0004512470954155623,7.517450465819122e-05,0.021837831910755556,False,-8.146645391353633,False,
gb_shallow__subject5__keep_top125,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top125,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,230,173,"Q3,S4",-0.00048677522570212794,-0.000591312349761387,-0.0004098615078728912,-0.0004591518194721056,-0.0005819327582602927,-0.0035426552999517557,0.002450370147369621,0.005993025447321377,8.814970509269118e-05,0.0004208064167460889,0.0007990744385865081,0.0016854257160387228,0.509230650150738,0.4900939264965955,0.009449630707825965,0.04559910666440179,0.15426198391220963,2.462240609347253,1,1,6,0.18108913609057126,0.8644778832758278,0.014708715300398113,0.07021602368369237,False,gb_shallow__subject5,keep_top125,125,False,-0.0005119719615208629,0.0037501411332528933,0.4,0.5169230769230769,-0.015028809321481911,0.49479401100144704,expected_good_but_low_support,3.6417975014760553,0.001265232509866708,2.4204999058010024e-05,0.5027666306186016,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00013657636917186128,-0.0009504044221447291,0.024109794416661223,0.023331476969090992,0.0009504044221447291,0.00013657636917186128,0.024109794416661223,False,-6.904756590595862,False,
gb_shallow__subject5__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top125,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,451,207,"Q1,Q3,S2,S3,S4",-0.0005166127837152486,-0.0006372369933829497,-0.000428989983231846,-0.00048361137453094977,-0.000554221345753391,-0.00449515381204697,0.0032333624714250336,0.007728516283472005,9.673998182827695e-05,0.00042939359713157663,0.0008016231059592451,0.001709873433620086,0.491716501849568,0.48521282968114815,0.006103227824826292,0.029988699547840378,0.16929496819948486,3.2490260258958363,1,1,7,0.18725820358638084,0.8311710640289803,0.012517277350526186,0.05555964190045975,False,gb_shallow__subject5,keep_top125,125,False,-0.0005119719615208629,0.0037501411332528933,0.4,0.5169230769230769,-0.015028809321481911,0.5236553496514782,expected_good_but_low_support,3.6417975014760553,0.001265232509866708,2.4204999058010024e-05,0.5027666306186016,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010673881115874065,-0.00016741209808931665,0.019228697601213873,0.02950054446490058,0.00016741209808931665,0.00010673881115874065,0.019228697601213873,False,-7.853232966203359,False,
gb_shallow__subject5__keep_top150,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top150,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,255,187,"Q3,S4",-0.00044528108922847894,-0.0005803861296671945,-0.00037289508036990576,-0.00038256205764833633,-0.0004162529563094166,-0.0038659634124888166,0.00272086432683628,0.006586827739325097,8.814970509269118e-05,0.00042115716468640494,0.0008083679379341509,0.0017156986124789676,0.5009515968496292,0.480678338855294,0.009445298182307158,0.04520371977968204,0.15426198391220963,2.7340451585455936,1,1,6,0.19796417863921578,0.9458231550235547,0.01338272512675779,0.06393930148984855,False,gb_shallow__subject5,keep_top150,100,False,6.962820226641409e-05,0.00433174129704017,0.3,0.5133333333333333,-0.017622445955960554,0.4514167569995377,expected_good_but_low_support,1.3417178837948887,0.0015357266893333667,6.569913553165907e-05,0.48005617517848004,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00017807050564551028,-0.0006799102426780701,0.014694206775359708,0.04020651951773552,0.0006799102426780701,0.00017807050564551028,0.014694206775359708,False,-8.45303391370269,False,
gb_shallow__subject5__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top150,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,466,212,"Q1,Q3,S2,S3,S4",-0.00047511864724159936,-0.0006263107732887572,-0.00039202355572886063,-0.0004070216127071804,-0.0003885415438025149,-0.0047959168353701315,0.003481311561677792,0.008277228397047923,9.673998182827695e-05,0.00043414919257699503,0.0008128415666096707,0.0017378321463137215,0.490031017140068,0.47798973510631326,0.006373204061541967,0.031084012220673536,0.16929496819948486,3.4981762694728764,1,1,6,0.2036122606214703,0.9137700553273145,0.0116874848908095,0.052451034543378613,False,gb_shallow__subject5,keep_top150,100,False,6.962820226641409e-05,0.00433174129704017,0.3,0.5133333333333333,-0.017622445955960554,0.480716594262862,expected_good_but_low_support,1.3417178837948887,0.0015357266893333667,6.569913553165907e-05,0.48005617517848004,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00014823294763238986,8.053699216344166e-05,0.012005603026378986,0.045854601499990044,-8.053699216344166e-05,0.00014823294763238986,0.012005603026378986,False,-9.371215051452207,False,
gb_shallow__subject5__keep_top175,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top175,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,280,200,"Q3,S4",-0.0004929161447226754,-0.0006365207434795019,-0.00042502135707388807,-0.00041720633361463623,-0.0004205674910709678,-0.004188986718942916,0.0029116733766949426,0.007100660095637859,8.814970509269118e-05,0.00042115716468640494,0.0008106213751516521,0.0017368084570599052,0.4980658462334358,0.4794750735229752,0.00927387507678298,0.04437912559773662,0.15426198391220963,2.9257785551090865,1,1,6,0.17883306529204068,0.8544194975057198,0.012414297249187311,0.05931239617358026,False,gb_shallow__subject5,keep_top175,75,False,-0.0007417411053729506,0.0035203719894008056,0.4,0.5272727272727272,-0.013940708314007656,0.49881115942727045,expected_good_but_low_support,4.879833620637211,0.0017265357391920292,1.806408003746254e-05,0.47775633789687516,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00013043545015131383,-0.0004891011928194076,0.013490941443040916,0.021075406170560418,0.0004891011928194076,0.00013043545015131383,0.013490941443040916,False,-7.00948345270336,False,
gb_shallow__subject5__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top175,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,480,217,"Q1,Q3,S2,S3,S4",-0.0005227537027357959,-0.0006824453871010646,-0.00044414983243284305,-0.00044166588867348034,-0.0003928560785640661,-0.005095085864164397,0.0036482663338766224,0.00874335219804102,9.673998182827695e-05,0.00043414919257699503,0.0008157006244645152,0.0017578020408564985,0.4903507143253345,0.4770504426834081,0.006545993190732615,0.031876804888691226,0.16929496819948486,3.6659398297960224,1,1,7,0.18505843444435657,0.8305042896968587,0.011064404090910565,0.04965477573627512,False,gb_shallow__subject5,keep_top175,75,False,-0.0007417411053729506,0.0035203719894008056,0.4,0.5272727272727272,-0.013940708314007656,0.5281637912724775,expected_good_but_low_support,4.879833620637211,0.0017265357391920292,1.806408003746254e-05,0.47775633789687516,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001005978921381933,0.0002474917643622721,0.01106631060347385,0.02730077532287631,-0.0002474917643622721,0.0001005978921381933,0.01106631060347385,False,-7.896535241685859,False,
gb_shallow__subject5__keep_top200,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject5__keep_top200,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,305,217,"Q3,S4",-0.0004889048838215327,-0.0006387106008225385,-0.0004347451435091733,-0.00039325890713288645,-0.00030316166160760337,-0.004436929577149458,0.0030856915707562975,0.0075226211479057555,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.0017749400794117775,0.4916657979301959,0.475179646069638,0.009070916961513385,0.0431625803568363,0.16455523039988984,3.1006397550151865,1,1,6,0.19233098981034766,0.8883546972614189,0.012499839933410197,0.05773532144149235,False,gb_shallow__subject5,keep_top200,50,False,-0.0013491436901502674,0.002912969404623489,0.5,0.544,-0.011175705773418821,0.49394081303546034,expected_good_but_low_support,4.259574540208645,0.0019005539332533842,2.2075340938605223e-05,0.46985546404717116,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00013444671105245648,-0.00031508299875805277,0.009195513989703696,0.03457333068886739,0.00031508299875805277,0.00013444671105245648,0.009195513989703696,False,-5.795145076771162,False,
gb_shallow__subject5__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject5__keep_top200,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,498,228,"Q1,Q3,S2,S3,S4",-0.0005187424418346533,-0.0006846352444441011,-0.0004538736188681281,-0.0004177184621917305,-0.00027545024910070176,-0.0053342865392125615,0.0038135423447795986,0.009147828883992161,9.673998182827695e-05,0.00044935483011482124,0.0008366028581866089,0.0017952407685240918,0.48732340627801807,0.4735861198929226,0.006639132915782926,0.032145985034109,0.16929496819948486,3.832016496308252,1,1,6,0.1864894291011422,0.8662387995969124,0.01057518489415153,0.04912147306353203,False,gb_shallow__subject5,keep_top200,50,False,-0.0013491436901502674,0.002912969404623489,0.5,0.544,-0.011175705773418821,0.5234596658132378,expected_good_but_low_support,4.259574540208645,0.0019005539332533842,2.2075340938605223e-05,0.46985546404717116,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010460915303933595,0.00041276777526524835,0.00760198781298832,0.028731769979661925,-0.00041276777526524835,0.00010460915303933595,0.00760198781298832,False,-6.670458030549486,False,
gb_shallow__subject_loo__drop_prob_low1,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject_loo__drop_prob_low1,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,354,250,"Q3,S4",-0.0006218720709418456,-0.000776068309833595,-0.000553094240434803,-0.0005364536625571388,-0.0001385138043553427,-0.005226348832981962,0.003397484090314539,0.0086238329232965,9.833848841696186e-05,0.00044966692689683315,0.0008516052861599135,0.001850460348010794,0.4796752658915183,0.4660753747209619,0.008883197648623147,0.042631942417426204,0.17209235472968332,3.4139427081102953,1,1,8,0.15813298749375415,0.7230859012783737,0.011403106865777673,0.0521423514226602,False,gb_shallow__subject_loo,drop_prob_low1,1,False,-0.004356765945830787,-9.465285105703103e-05,0.6,1.0,0.002756994377143518,0.625087145886038,expected_good_but_low_support,0.8867963858751544,0.0022123464528116255,-0.00011089184618170762,0.45560801287272706,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.4795239321436322e-06,-3.290479199811319e-06,9.124264102761126e-05,0.0003753283722738865,3.290479199811319e-06,1.4795239321436322e-06,9.124264102761126e-05,False,1.370721302412819,False,
gb_shallow__subject_loo__drop_prob_low1,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject_loo__drop_prob_low1,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,533,250,"Q1,Q3,S2,S3,S4",-0.0006517096289549661,-0.0008219929534551576,-0.0005722227157937579,-0.0005609132176159829,-0.00011080239184844101,-0.006089149788372961,0.004090778857665736,0.010179928646038696,9.833848841696186e-05,0.00046479810168551883,0.0008602911490491253,0.0018689173662154099,0.4809099715931489,0.4658665744642661,0.006868676591127002,0.03342378073277246,0.17209235472968332,4.110596041180213,1,1,8,0.15089310338202347,0.7131981499657064,0.009660037102050632,0.04565828679618351,False,gb_shallow__subject_loo,drop_prob_low1,1,False,-0.004356765945830787,-9.465285105703103e-05,0.6,1.0,0.002756994377143518,0.6548276458272292,expected_good_but_low_support,0.8867963858751544,0.0022123464528116255,-0.00011089184618170762,0.45560801287272706,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-2.8358034080976893e-05,0.0006900042881513857,-0.00011755761566817347,-0.006864555739456796,-0.0006900042881513857,-2.8358034080976893e-05,-0.00011755761566817347,False,0.540954283972239,False,
gb_shallow__subject_loo__drop_risk_top1,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject_loo__drop_risk_top1,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,354,249,"Q3,S4",-0.0006048656792925634,-0.0007590619181843128,-0.0005360878487855207,-0.0005194472709078565,-0.00015607280494089033,-0.005157494352980434,0.0033799250897289914,0.008537419442709426,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.001809502196325931,0.4796752658915183,0.46674417202546925,0.00881379215866487,0.04220475713203812,0.16455523039988984,3.3962986454988986,1,1,8,0.15545858104973903,0.7180452866244262,0.011014049486441382,0.05087262643840201,False,gb_shallow__subject_loo,drop_risk_top1,1,False,-0.0036660407815972684,0.0005960723131764878,0.6,0.0,-0.0005512688619073169,0.6082145136976572,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.848591558142583e-05,-2.084947978535888e-05,0.0007600399455349738,-0.002299078071741234,2.084947978535888e-05,1.848591558142583e-05,0.0007600399455349738,False,-0.3102787836340231,False,
gb_shallow__subject_loo__drop_risk_top1,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject_loo__drop_risk_top1,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,533,249,"Q1,Q3,S2,S3,S4",-0.0006347032373056838,-0.0008049865618058753,-0.0005552163241444756,-0.0005439068259667007,-0.0001283613924339887,-0.006020295308371434,0.004073219857080189,0.010093515165451622,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018290398115314939,0.48090997159314886,0.4664304771146814,0.006822579886726946,0.03314005917362165,0.16929496819948486,4.092951978568817,1,1,8,0.15241765937564508,0.7079762693858836,0.00958436979016006,0.044519161337656286,False,gb_shallow__subject_loo,drop_risk_top1,1,False,-0.0036660407815972684,0.0005960723131764878,0.6,0.0,-0.0005512688619073169,0.6379428567393356,expected_good_but_low_support,1.001556212267499,0.002194787452226078,-9.388545453242534e-05,0.45656661701097906,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-1.1351642431694587e-05,0.000672445287565839,0.00044634503474710874,-0.005339999745835183,-0.000672445287565839,-1.1351642431694587e-05,0.00044634503474710874,False,-1.140093004668946,False,
gb_shallow__subject_loo__drop_prob_low3,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject_loo__drop_prob_low3,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,352,248,"Q3,S4",-0.0006122461600624686,-0.000766442398954218,-0.000543468329555426,-0.0005268277516777618,-0.00014710025213473507,-0.00518940438411443,0.0033888976425351467,0.008578302026649578,9.833848841696186e-05,0.00044966692689683315,0.0008516052861599135,0.001850460348010794,0.480127966265902,0.466426081777904,0.00889944534453234,0.04264780837112716,0.17209235472968332,3.405314664532816,1,1,7,0.1606191999749385,0.7344544665677492,0.011463630927363123,0.05241910642687633,False,gb_shallow__subject_loo,drop_prob_low3,3,False,-0.004234714646731974,2.7398448041782153e-05,0.6,0.6666666666666666,0.002074430197865525,0.6155313764180493,expected_good_but_low_support,0.9710914941275279,0.0022037600050322332,-0.00010126593530233066,0.4561090113599764,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.1105434811520634e-05,-1.187692697920354e-05,0.0004419496979697346,0.0028615408534582443,1.187692697920354e-05,1.1105434811520634e-05,0.0004419496979697346,False,1.010913618291962,False,
gb_shallow__subject_loo__drop_prob_low3,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,gb_shallow__subject_loo__drop_prob_low3,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,531,248,"Q1,Q3,S2,S3,S4",-0.0006420837180755891,-0.0008123670425757806,-0.0005625968049143809,-0.000551287306736606,-0.00011938883962783342,-0.00605220533950543,0.004082192409886344,0.010134397749391774,9.833848841696186e-05,0.00046479810168551883,0.0008602911490491253,0.0018689173662154099,0.481214717248867,0.4661624937945094,0.006871859541870964,0.03339961593490698,0.17209235472968332,4.101967997602735,1,1,8,0.1531552438546417,0.7238901853462053,0.009703436834503929,0.045863416177188636,False,gb_shallow__subject_loo,drop_prob_low3,3,False,-0.004234714646731974,2.7398448041782153e-05,0.6,0.6666666666666666,0.002074430197865525,0.6452652328356896,expected_good_but_low_support,0.9710914941275279,0.0022037600050322332,-0.00010126593530233066,0.4561090113599764,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,-1.8732123201599892e-05,0.0006814178403719935,0.00017836171457513705,-0.004602415266838578,-0.0006814178403719935,-1.8732123201599892e-05,0.00017836171457513705,False,0.18112194537436743,False,
gb_shallow__subject_loo__drop_risk_top3,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,gb_shallow__subject_loo__drop_risk_top3,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,352,248,"Q3,S4",-0.0006087243084596769,-0.000760130179913751,-0.0005220193227708575,-0.0005440234226944219,-0.00022464875048008642,-0.005057301088995236,0.0033113491441897954,0.008368650233185032,8.814970509269118e-05,0.00042115716468640494,0.0008106213751516521,0.0017535346350070664,0.48021226966575414,0.46842362190079584,0.00867244600010926,0.04160550542066421,0.15426198391220963,3.327390493760171,1,1,8,0.1448105552343494,0.6918684843588815,0.01053332408888861,0.05032557855224359,False,gb_shallow__subject_loo,drop_risk_top3,3,False,-0.002934975985550037,0.0013271371092237194,0.6,0.0,-0.0038410604441198593,0.6124090328398362,expected_good_but_low_support,0.9018418481844855,0.002126211506686882,-9.774408369953887e-05,0.4591134823822929,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,1.4627286414312319e-05,-8.942542532455484e-05,0.0024394898208615623,-0.012947103887130856,8.942542532455484e-05,1.4627286414312319e-05,0.0024394898208615623,False,-1.848032233967729,False,
