heldout_set,kind,tag,translator,band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,hidden_core_mean_delta,hidden_core_delta_Q2,hidden_core_delta_S3,world_support_score,block_q2s3_core_mean_delta,block_q2s3_core_improve_rate
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_a5c91602,tail_soft_p90_m1.00,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0007947156417273948,-5.782500981171834e-05,-2.3003545092992184e-05,-0.0018083975253212203,-4.797853402028457e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_3ea7aa5d,tail_soft_p90_m1.00,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.000791244265252733,-5.782500981171834e-05,-1.9605038882666848e-05,-0.0017779346648512495,-4.305155353158893e-05,0.7222222222222222
inverse_top,base,inverse_top_no_q2_s3_fc3b6371,no_q2_s3,all,all,grad_core_top50,all,flat,0.07,0.12,-0.00042375154261864445,0.0,0.0,-0.0009507728447279151,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_2ad823de,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,flat,0.07,0.12,-0.00044038009865998706,-7.309279582454198e-05,-4.330709646502284e-05,-0.0010193363778441822,-8.278105011056925e-05,0.6944444444444444
inverse_top,base,inverse_top_no_q2_s3_04344509,no_q2_s3,low_slack_half,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003578617020041641,0.0,0.0,-0.0008138270639108436,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_47fcb185,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.095,0.12,-0.000372598756873066,-6.375261292146384e-05,-3.940677116104352e-05,-0.0008694395176236103,-7.97311155266529e-05,0.6944444444444444
inverse_top,base,inverse_top_no_q2_s3_843b9ebd,no_q2_s3,low_slack_half,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004698495464840746,0.0,0.0,-0.0011833184968725984,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_3120e8a7,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.00048314043833982967,-7.118748284853926e-05,-2.184876014151016e-05,-0.0012369691200538214,-7.364574023102803e-05,0.5555555555555556
inverse_top,base,inverse_top_no_q2_s3_13261d5e,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00046315086411471973,0.0,0.0,-0.0011519542155498496,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_0cdbdc50,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.0004789864286343648,-7.076694217778012e-05,-4.0082009459666e-05,-0.0012043219593107558,-8.297157172671045e-05,0.5277777777777778
inverse_top,base,inverse_top_no_q2_s3_01148e48,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.07,0.12,-0.0004221117389305029,0.0,0.0,-0.0009346073283725276,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_821124ce,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.07,0.12,-0.00043771233519893094,-7.309279582454198e-05,-3.6111378054370924e-05,-0.0010009929629722248,-7.210164115886952e-05,0.6111111111111112
inverse_top,base,inverse_top_no_q2_s3_b77d1673,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.095,0.12,-0.0003561581833727845,0.0,0.0,-0.0008034694576773028,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_c9df4a62,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.095,0.12,-0.00037023884740131074,-6.375261292146384e-05,-3.481203527794241e-05,-0.0008576257438077161,-7.175414350746804e-05,0.6388888888888888
inverse_top,base,inverse_top_no_q2_s3_90c1fd75,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004679099526805064,0.0,0.0,-0.0011810806756225145,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_67057923,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.00048120084453631695,-7.118748284853926e-05,-2.184876014151016e-05,-0.0012338398702324339,-7.364574023102803e-05,0.5555555555555556
inverse_top,base,inverse_top_no_q2_s3_5b3a821a,no_q2_s3,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.08,-0.0003277926277531762,0.0,0.0,-0.000743011166630303,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_849ea2e3,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.08,-0.0003412857311995976,-5.820298294803572e-05,-3.624874117685861e-05,-0.0007938004632444928,-7.307468200431256e-05,0.6944444444444444
inverse_top,base,inverse_top_no_q2_s3_7849199d,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003588561696165893,0.0,0.0,-0.000800622887811997,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_6ecb07e1,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.00037154604447020567,-6.441598345555133e-05,-2.441314051924992e-05,-0.0008562870480966877,-6.640366946557275e-05,0.6388888888888888
inverse_top,base,inverse_top_no_q2_s3_725ad2c6,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.00036016305698535755,0.0,0.0,-0.0008065417146487675,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_6f3c6299,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003728529318388629,-6.441598345555133e-05,-2.441314051924992e-05,-0.0008626872159383014,-6.640366946557275e-05,0.6388888888888888
inverse_top,base,inverse_top_no_q2_s3_439b9b39,no_q2_s3,all,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004848145029388573,0.0,0.0,-0.0013155138646422538,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_246f3265,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005001934010284148,-7.392947752923873e-05,-3.37228090974695e-05,-0.0013887433865665765,-7.957887336542328e-05,0.5
inverse_top,base,inverse_top_no_q2_s3_1e704ccb,no_q2_s3,all,all,grad_core_top50,all,flat,0.095,0.08,-0.00038645992231436943,0.0,0.0,-0.0008613461543704959,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_52153fd8,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,flat,0.095,0.08,-0.0004016312112130327,-6.697501877950263e-05,-3.922400351066835e-05,-0.0009237437137537885,-7.514142445144619e-05,0.6944444444444444
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_051db529,tail_p90_nonpos_m0.50,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0007986216608995844,-6.792509478953379e-05,-4.024559432060093e-05,-0.0018242756414286244,-7.691818641490899e-05,0.6944444444444444
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_94c5d695,tail_p90_nonpos_m0.50,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007946803261600355,-6.792509478953379e-05,-3.355738025648258e-05,-0.0017922394802876661,-6.699275385415892e-05,0.6111111111111112
inverse_top,base,inverse_top_no_q2_s3_89c06bcf,no_q2_s3,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004839929062472048,0.0,0.0,-0.0012993434381129653,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_d324fbe0,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004993718043366235,-7.392947752923873e-05,-3.37228090974695e-05,-0.0013716815314658737,-7.957887336542328e-05,0.5
inverse_top,base,inverse_top_no_q2_s3_4d5e65fc,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.00032623699960204755,0.0,0.0,-0.0007336956004171058,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_b16e28f6,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.000339130851777697,-5.820298294803572e-05,-3.205398228101064e-05,-0.0007830203129808089,-6.579211447675979e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_4663fbb7,tail_soft_p90_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005923553732280762,-4.306316019117573e-05,-1.2523585793025593e-05,-0.001340093002156212,-3.101269925665518e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_6468e486,tail_soft_p90_m1.00,all,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005945165568445876,-4.371051912399615e-05,-1.2523585793025593e-05,-0.0013568816797288942,-3.1574642774732894e-05,0.7777777777777778
inverse_top,base,inverse_top_no_q2_s3_780ad1af,no_q2_s3,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.00028070011040268183,0.0,0.0,-0.0005907444040420484,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_d55005ff,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.0002919117889111922,-4.428235104336764e-05,-3.419939851617704e-05,-0.0006292937361050633,-5.946933258579789e-05,0.6944444444444444
inverse_top,base,inverse_top_no_q2_s3_4b47933a,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.0002859004716252722,0.0,0.0,-0.000581429639999731,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_1da240bb,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00029572367527147536,-4.61850474829939e-05,-2.2577378041024887e-05,-0.0006217775558557015,-4.928690499108355e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_bdb95daa,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005812491474609383,-4.6575742096932604e-05,-2.2570993283316243e-05,-0.001219995134761237,-4.9512247361147546e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_7bc98fd9,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005845917107935306,-4.6575742096932604e-05,-2.2570993283316243e-05,-0.0012330042726576562,-4.9512247361147546e-05,0.6388888888888888
inverse_top,base,inverse_top_no_q2_s3_5b979a0d,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0003849730700745124,0.0,0.0,-0.0008467542826577079,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_8410129a,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0003992130983254405,-6.697501877950263e-05,-3.27051789771049e-05,-0.000907058833911295,-6.546761964677149e-05,0.6111111111111112
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_caad0022,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005825270026483254,-4.040763884194387e-05,-1.4286139522118324e-05,-0.0012217385517559575,-3.277976441133142e-05,0.7777777777777778
inverse_top,base,inverse_top_no_q2_s3_b2045900,no_q2_s3,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.00028764769605221785,0.0,0.0,-0.0005874571425106334,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_bfda5124,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.00029747089969844875,-4.61850474829939e-05,-2.2577378041024887e-05,-0.0006285812941737801,-4.928690499108355e-05,0.6388888888888888
inverse_top,base,inverse_top_no_q2_s3_6e75c568,no_q2_s3,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00047993547854038865,0.0,0.0,-0.0012630798131622102,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_dbd88f2f,tail_p90_nonpos_m1.00,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.0004979444037879477,-7.213954369086895e-05,-5.392293304190554e-05,-0.0013346810092246364,-9.692589653866709e-05,0.5277777777777778
inverse_top,base,inverse_top_no_q2_s3_de94851a,no_q2_s3,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00029207515350343494,0.0,0.0,-0.0006432762839127026,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_9c86dc7d,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00030236680240691705,-5.000557980275322e-05,-2.2035962521538277e-05,-0.0006869470579129178,-4.7496144015955534e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_8c93ac24,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005791844393158718,-4.040763884194387e-05,-1.4286139522118324e-05,-0.0012097394934957872,-3.277976441133142e-05,0.7777777777777778
inverse_top,base,inverse_top_no_q2_s3_ef827553,no_q2_s3,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.00029320744400065935,0.0,0.0,-0.0006517313705480532,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_36847bba,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.0003036597790424811,-5.113038277129722e-05,-2.2035962521538277e-05,-0.0006964795237494881,-4.8472535481704184e-05,0.6666666666666666
inverse_top,base,inverse_top_no_q2_s3_537cc27f,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003296853728861904,0.0,0.0,-0.0007301944895816259,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_1a7b620b,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003413408933448936,-5.9008758342776746e-05,-2.257988486771556e-05,-0.0007813208877444966,-6.10237803183845e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_e5417f46,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0005733152188180934,-3.879046804108888e-05,-2.0492609649008786e-05,-0.0012270481054021676,-3.7748056062262165e-05,0.7777777777777778
inverse_top,base,inverse_top_no_q2_s3_705971e9,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.00033092368238632486,0.0,0.0,-0.0007359519818942783,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_b91015bc,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003425792028450836,-5.9008758342776746e-05,-2.257988486771556e-05,-0.000787328644114782,-6.10237803183845e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_0e8a13dd,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0005762021562652209,-4.506755187108635e-05,-3.442408794940288e-05,-0.001236553012831948,-6.011596486685198e-05,0.6944444444444444
inverse_top,base,inverse_top_no_q2_s3_3ba5ca92,no_q2_s3,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003537002916527143,0.0,0.0,-0.0008589449956525497,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_fc89fc50,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.00036863503331927006,-6.700567969047944e-05,-3.753751197549393e-05,-0.0009195271476252597,-7.941727595981323e-05,0.6944444444444444
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_a08fe12a,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005946564852925551,-5.013411954643554e-05,-2.156041088866023e-05,-0.001350262019195625,-4.746627418682178e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_0142ed95,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005689573682763349,-3.879046804108888e-05,-1.8621192563059163e-05,-0.00120719755905484,-3.4499068065910706e-05,0.7222222222222222
inverse_top,base,inverse_top_no_q2_s3_329438d1,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.00027866491125835835,0.0,0.0,-0.0005816336894213237,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_9f7e8725,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.0002893383752215206,-4.428235104336764e-05,-3.0431896698809857e-05,-0.0006181941504231903,-5.2928530819571463e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_74c46400,tail_soft_p90_m1.00,all,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005500297260500886,-4.02408128479248e-05,-1.180058254569849e-05,-0.0012392440943376493,-2.9279151431604275e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_1d6bfb4d,tail_soft_p90_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005478695607564199,-3.96499206786749e-05,-1.180058254569849e-05,-0.0012231516618314453,-2.8766224201341258e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_212b06cb,tail_p90_nonpos_m0.50,all,all,grad_all_4of6,all,flat,0.095,0.12,-0.000596888713058713,-5.127878752658743e-05,-2.156041088866023e-05,-0.001367412854918465,-4.8459909586262075e-05,0.6666666666666666
inverse_top,base,inverse_top_no_q2_s3_6a68bf25,no_q2_s3,all,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003570562022105206,0.0,0.0,-0.0008613699892816518,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_d076cbee,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.000370106568187617,-6.766279877529202e-05,-2.3689763064063674e-05,-0.0009192543526299723,-6.50815797733703e-05,0.6666666666666666
inverse_top,base,inverse_top_no_q2_s3_2c2fa99e,no_q2_s3,all,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003561906407578974,0.0,0.0,-0.0008536488079282145,5.6709931353388255e-18,0.25
inverse_top,candidate,inverse_top_tail_p90_nonpos_m1.00_1a48c61a,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.000369149616553599,-6.702306750630549e-05,-2.3689763064063674e-05,-0.0009110968720619395,-6.45262574912541e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_max_nonpos_m1.00_76b1f909,tail_max_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.0007875409232824537,0.0,-2.4526857006698655e-05,-0.0016282654623566595,-4.143910070449552e-05,0.3333333333333333
inverse_top,candidate,inverse_top_tail_max_nonpos_m1.00_e8213a86,tail_max_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0007830134315979231,0.0,-2.4526857006698655e-05,-0.0016127016361604184,-4.143910070449552e-05,0.3333333333333333
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_ed37d80f,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005382345439570724,-4.290719871660742e-05,-2.0981397635469468e-05,-0.0011136670760894807,-4.5785350084567424e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_220ca032,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005395516252558741,-3.742549829555131e-05,-1.3230031456354374e-05,-0.0011157939199456512,-3.0389288859484526e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_6cb0854c,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005414420633415573,-4.290719871660742e-05,-2.0981397635469468e-05,-0.0011253631270310039,-4.5785350084567424e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_max_m1.00_23b22168,tail_soft_max_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.000802638319693294,-2.5425270524292998e-05,-1.2018068246633096e-05,-0.0018044718249294433,-2.2327250253854696e-05,0.75
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_ec6b5426,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005363441058713336,-3.742549829555131e-05,-1.3230031456354374e-05,-0.0011046503767838333,-3.0389288859484526e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_a9e2dd92,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005715639020073549,-4.506755187108635e-05,-3.0589844850159587e-05,-0.0012150757560180025,-5.345929281960008e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_soft_max_m1.00_5e141029,tail_soft_max_m1.00,all,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008054724294984661,-2.5682574755936383e-05,-1.2018068246633096e-05,-0.0018269460131722592,-2.2550604621593365e-05,0.75
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_4306282e,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005500817103092082,-4.6457864861959575e-05,-2.047768523204263e-05,-0.0012328856247454667,-4.4122971538016834e-05,0.6388888888888888
inverse_top,candidate,inverse_top_tail_p90_nonpos_m0.50_739200d9,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.13,0.08,-0.0005300031764224333,-4.113959787929722e-05,-3.177135622033089e-05,-0.0011298599591094637,-5.524281861054473e-05,0.6944444444444444
inverse_top,candidate,inverse_top_tail_soft_max_m1.00_4fdc88d8,tail_soft_max_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-0.0007768792920593293,-2.3772087639067907e-05,-1.9337861675280954e-05,-0.0016542700830519453,-2.9318104561554235e-05,0.7777777777777778
inverse_top,candidate,inverse_top_tail_soft_p90_m1.00_c48c3731,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.13,0.08,-0.0005273609331844786,-3.557475293189394e-05,-1.8840498501662695e-05,-0.0011218027366166506,-3.470446148543324e-05,0.7777777777777778
