pred_index,base_index,tag,strategy,source,fallback,blend_e86_weight,blend_e90_weight,tail_quantile,target_scope,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,max_abs_logit_move_vs_mixmin,moved_cells_vs_mixmin,moved_rows_vs_mixmin,active_targets_vs_mixmin,tail_reduction_vs_e86,tail_reduction_vs_e90,tail_reduction_vs_e89,margin_loss_vs_e86,margin_gain_vs_e89,beats_e90_tail_and_margin,beats_e89_tail_and_margin,beats_e85_tail_and_margin,strict_nondominated_vs_e89_e90,materialized_submission
107,0,e95_row_hardtail_fallback_d57c9660,row_hardtail_fallback,e86,mixmin,,,0.9,q2s3,-2.3808724971985384e-05,-2.3808724971985384e-05,-3.369175215617304e-05,4.119128545809758e-06,4.119128545809758e-06,-7.858040758090823e-06,-3.428168553765154e-05,-3.428168553765154e-05,-3.369175215617304e-05,-4.1263617923892326e-05,-4.1263617923892326e-05,-3.369175215617304e-05,-4.1263617923892326e-05,4.119128545809758e-06,2,3,106,-0.0002021107592626692,-0.00013728360890452596,-0.00020768900097245524,-0.0002638251258220148,-0.0002709000490241781,-0.00026736258742309643,-0.0004079428908213626,5.947623346206196e-17,0.7222222222222222,1.0,True,0.00547630077454229,0.0034989329063906628,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0007099188005834696,0.0018370197747169601,0.3589517737424737,0.0026227546880436613,1.02938511771593e-05,0.0816189857372911,556,250,"Q2,S1,S2,S3",0.00030032283513762215,0.00022411183087354817,8.919067972679552e-05,3.89714485649062e-06,-2.0872269839156132e-06,False,False,False,False,False
175,0,e95_cell_hardtail_fallback_5c88ed88,cell_hardtail_fallback,e90,mixmin,,,0.9,q2s3,-2.3444468163380527e-05,-2.3444468163380527e-05,-3.1945072631600624e-05,4.369228127520941e-06,4.369228127520941e-06,-6.983471014798681e-06,-3.373799021366697e-05,-3.373799021366697e-05,-3.1945072631600624e-05,-4.0964642403995555e-05,-4.0964642403995555e-05,-3.1945072631600624e-05,-4.0964642403995555e-05,4.369228127520941e-06,2,3,175,-0.00015586894009614883,-8.50791265847306e-05,-0.0001904994500039614,-0.00014939940246563865,-0.00027059663854539506,-0.00020999802050551686,-0.000365681289818579,7.137148015447434e-17,0.7222222222222222,1.0,True,0.00528029709595562,0.0031620105776443007,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006462539809786259,0.0015641274683475207,0.3374629054265358,0.002504167480072855,9.614019084263168e-06,0.07704157113386834,547,250,"Q2,S1,S2,S3",0.00036398765474246583,0.00028777665047839186,0.00015285549933163921,4.261401665095477e-06,-2.4514837925204702e-06,False,False,False,False,False
177,0,e95_row_hardtail_fallback_2eb8acc8,row_hardtail_fallback,e90,mixmin,,,0.9,s3,-2.3412398187705463e-05,-2.3412398187705463e-05,-3.206667306632216e-05,4.287680416714679e-06,4.287680416714679e-06,-6.983471014798681e-06,-3.37892357396008e-05,-3.37892357396008e-05,-3.206667306632216e-05,-4.0735639240008226e-05,-4.0735639240008226e-05,-3.206667306632216e-05,-4.0735639240008226e-05,4.287680416714679e-06,2,3,177,-0.0001679860974618974,-0.00010247666347862339,-0.00019133867276605043,-0.00014939940246563865,-0.00027647119787972685,-0.00021293530017268275,-0.0003648618425056519,7.137148015447434e-17,0.7222222222222222,1.0,True,0.005280697548726258,0.003163412162341537,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006568953012833702,0.0016080714868192607,0.33548232408169504,0.0025148088003775996,9.73097143786841e-06,0.07704157113386834,547,250,"Q2,S1,S2,S3",0.0003533463344377215,0.0002771353301736475,0.00014221417902689486,4.293471640770541e-06,-2.4835537681955344e-06,False,False,False,False,False
176,0,e95_row_hardtail_fallback_4b2f423d,row_hardtail_fallback,e90,mixmin,,,0.9,q2s3,-2.3404879067934203e-05,-2.3404879067934203e-05,-3.206667306632216e-05,4.327027923967108e-06,4.327027923967108e-06,-6.983471014798681e-06,-3.379503160916286e-05,-3.379503160916286e-05,-3.206667306632216e-05,-4.0746633518495834e-05,-4.0746633518495834e-05,-3.206667306632216e-05,-4.0746633518495834e-05,4.327027923967108e-06,2,3,176,-0.0001712593205657975,-0.0001051699968166453,-0.00019133914316332712,-0.00014940269524657546,-0.00027647119787972685,-0.00021293694656315115,-0.00036486374805016293,7.137148015447434e-17,0.7222222222222222,1.0,True,0.005274587929395348,0.0031420284946833536,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006542019679454374,0.0016007675924640473,0.33393270010515885,0.0025121154670396666,9.722922107084558e-06,0.07704157113386834,546,250,"Q2,S1,S2,S3",0.00035603966777565427,0.0002798286635115803,0.00014490751236482765,4.300990760541801e-06,-2.4910728879667943e-06,False,False,False,False,False
93,0,e95_row_hardtail_fallback_147bbc50,row_hardtail_fallback,e86,mixmin,,,0.8,s3,-2.3324926528567325e-05,-2.3324926528567325e-05,-3.404243140825436e-05,6.80714884004896e-06,6.80714884004896e-06,-5.810237075021263e-06,-3.461683831262885e-05,-3.461683831262885e-05,-3.404243140825436e-05,-4.216509011301106e-05,-4.216509011301106e-05,-3.404243140825436e-05,-4.216509011301106e-05,6.80714884004896e-06,2,3,92,-0.0002037662212446112,-0.00012487563413865477,-0.00019977026566572742,-0.000290814306410897,-0.00018847972128831214,-0.00023964701384960457,-0.0003544942877548566,5.947623346206196e-17,0.6388888888888888,1.0,True,0.005350704983625429,0.003059347638181652,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000674440798213407,0.0017193541713600075,0.3548126731568099,0.0025872766856735985,9.76020156740703e-06,0.0816189857372911,553,250,"Q2,S1,S2,S3",0.00033580083750768465,0.0002595898332436107,0.00012466868209685803,4.3809432999086795e-06,-2.571025427333673e-06,False,False,False,False,False
91,0,e95_row_hardtail_fallback_4f63fa0f,row_hardtail_fallback,e86,mixmin,,,0.8,q2s3,-2.3253174881943117e-05,-2.3253174881943117e-05,-3.369175215617304e-05,7.022216995999919e-06,7.022216995999919e-06,-5.671126134476623e-06,-3.461462695064643e-05,-3.461462695064643e-05,-3.369175215617304e-05,-4.2167114690960794e-05,-4.2167114690960794e-05,-3.369175215617304e-05,-4.2167114690960794e-05,7.022216995999919e-06,2,3,90,-0.00018778903985771644,-0.00011416501764871523,-0.0001921516096213549,-0.000237483714100567,-0.00018847972128831214,-0.00021298171769443958,-0.00032456059283511796,5.947623346206196e-17,0.5833333333333334,1.0,True,0.005279134699483703,0.0028088516436856137,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006431498368393271,0.0016069949621723147,0.3366598190579573,0.0025559857242995177,9.64167939119896e-06,0.0816189857372911,544,250,"Q2,S1,S2,S3",0.0003670917988817646,0.00029088079461769064,0.000155959643470938,4.452694946532887e-06,-2.6427770739578804e-06,False,False,False,False,False
92,0,e95_cell_hardtail_fallback_10020359,cell_hardtail_fallback,e86,mixmin,,,0.8,s3,-2.3100890708116495e-05,-2.3100890708116495e-05,-3.498042661254086e-05,6.894085101127878e-06,6.894085101127878e-06,-5.810237075021263e-06,-3.447908063658467e-05,-3.447908063658467e-05,-3.498042661254086e-05,-4.171767658867065e-05,-4.171767658867065e-05,-3.498042661254086e-05,-4.171767658867065e-05,6.894085101127878e-06,2,3,91,-0.00022516121690611124,-0.00013129722912963437,-0.00020352936702452973,-0.000290814306410897,-0.00021479343079981728,-0.00025280386860535714,-0.00035902081115922094,5.947623346206196e-17,0.6666666666666666,1.0,True,0.005355512861915616,0.003076175212197303,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006680192032223972,0.0016541176490397578,0.3552563783291307,0.0025808550906825894,9.471963720067236e-06,0.0816189857372911,554,250,"Q2,S1,S2,S3",0.0003422224324986945,0.00026601142823462053,0.0001310902770878679,4.604979120359509e-06,-2.7950612477845027e-06,False,False,False,False,False
90,0,e95_cell_hardtail_fallback_9c083688,cell_hardtail_fallback,e86,mixmin,,,0.8,q2s3,-2.304763574634272e-05,-2.304763574634272e-05,-3.498042661254086e-05,7.130993140536113e-06,7.130993140536113e-06,-5.36848065602058e-06,-3.450085452416651e-05,-3.450085452416651e-05,-3.498042661254086e-05,-4.177304585517572e-05,-4.177304585517572e-05,-3.498042661254086e-05,-4.177304585517572e-05,7.130993140536113e-06,2,3,89,-0.00022107270787309895,-0.00011920954697564046,-0.0002012449281745543,-0.000274823234460958,-0.00021479343079981728,-0.00024480833263038765,-0.00035223816731195075,5.947623346206196e-17,0.6666666666666666,1.0,True,0.005325397899581021,0.002970772844026222,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006499919230418603,0.0015737434200923594,0.3476181172266622,0.002562827810502053,9.409436692834006e-06,0.0816189857372911,551,250,"Q2,S1,S2,S3",0.00036024971267923137,0.0002840387084151574,0.00014911755726840475,4.6582340821332835e-06,-2.848316209558277e-06,False,False,False,False,False
72,0,e95_cell_hardtail_fallback_0beaa4c5,cell_hardtail_fallback,e86,mixmin,,,0.7,s3,-2.2911622849619562e-05,-2.2911622849619562e-05,-3.498042661254086e-05,7.3113056949791755e-06,7.3113056949791755e-06,-5.810237075021263e-06,-3.440420892564244e-05,-3.440420892564244e-05,-3.498042661254086e-05,-4.164196531819542e-05,-4.164196531819542e-05,-3.498042661254086e-05,-4.164196531819542e-05,7.3113056949791755e-06,2,3,71,-0.00022163291482754088,-0.00014165844639069114,-0.00019902657419479386,-0.000290814306410897,-0.00018327388099152742,-0.0002370440937012122,-0.00031671141243470115,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.005300102316921593,0.0028822383047182234,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006576579859613173,0.0016078953904141448,0.35014269950219995,0.0025704938734215092,9.269902993834509e-06,0.0816189857372911,552,250,"Q2,S1,S2,S3",0.00035258364975977437,0.0002763726454957004,0.00014145149434894775,4.794246978856442e-06,-2.984329106281436e-06,False,False,False,False,False
103,0,e95_cell_hardtail_fallback_67f84bd1,cell_hardtail_fallback,e86,mixmin,,,0.9,all,-2.2787417345515593e-05,-2.2787417345515593e-05,-3.1575930980021205e-05,3.929685021164531e-06,3.929685021164531e-06,-7.858040758090823e-06,-3.263835915368052e-05,-3.263835915368052e-05,-3.1575930980021205e-05,-3.965357790391977e-05,-3.965357790391977e-05,-3.1575930980021205e-05,-3.965357790391977e-05,3.929685021164531e-06,2,3,102,-0.0001548519195414877,-0.00010036540218738565,-0.00020031641206719186,-0.000290814306410897,-0.00028162385026636594,-0.00028621907833863147,-0.00044103944623460504,5.947623346206196e-17,0.7222222222222222,1.0,True,0.005427242000417812,0.0037767273897369186,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006311411529750962,0.0017494171406078486,0.3666979281669212,0.0025439770404352886,9.94639140079539e-06,0.0816189857372911,552,250,"Q2,S1,S2,S3",0.00037910048274599547,0.0003028894784819215,0.00016796832733516885,4.9184524829604115e-06,-3.108534610385405e-06,False,False,False,False,False
162,0,e95_row_hardtail_fallback_9784bcfa,row_hardtail_fallback,e90,mixmin,,,0.8,s3,-2.2736793533595367e-05,-2.2736793533595367e-05,-3.0999962136957215e-05,6.825902404972162e-06,6.825902404972162e-06,-6.983471014798681e-06,-3.380583066370235e-05,-3.380583066370235e-05,-3.0999962136957215e-05,-4.1230452341722845e-05,-4.1230452341722845e-05,-3.0999962136957215e-05,-4.1230452341722845e-05,6.825902404972162e-06,2,3,162,-0.00014287404302120165,-7.378780790956441e-05,-0.00017793055765441546,-0.00014939940246563865,-0.00018261439209829589,-0.00016600689728196727,-0.0002813940769203302,7.137148015447434e-17,0.6388888888888888,1.0,True,0.005113606603224326,0.0025785938530847752,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006113429061333522,0.0014536045438293327,0.321562879434223,0.0024692564052275806,9.218823070950277e-06,0.07704157113386834,540,250,"Q2,S1,S2,S3",0.00039889872958773947,0.0003226877253236655,0.00018776657417691285,4.969076294880637e-06,-3.15915842230563e-06,False,False,False,False,False
161,0,e95_row_hardtail_fallback_75f2a592,row_hardtail_fallback,e90,mixmin,,,0.8,q2s3,-2.2714951209312773e-05,-2.2714951209312773e-05,-3.0999962136957215e-05,6.979856523980921e-06,6.979856523980921e-06,-6.895958068131591e-06,-3.384162777941846e-05,-3.384162777941846e-05,-3.0999962136957215e-05,-4.128308237250078e-05,-4.128308237250078e-05,-3.0999962136957215e-05,-4.128308237250078e-05,6.979856523980921e-06,2,3,161,-0.00014447465815005666,-7.604120841364637e-05,-0.0001751367778368429,-0.00012984294374265848,-0.00018261439209829589,-0.00015622866792047718,-0.0002712035879616159,7.137148015447434e-17,0.5833333333333334,1.0,True,0.005078462501741068,0.0024555894978933704,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005950279400438919,0.0014009873727721547,0.3126490438345552,0.00245294143913812,9.165891592459987e-06,0.07704157113386834,535,250,"Q2,S1,S2,S3",0.00041521369567719976,0.0003390026914131258,0.00020408154026637314,4.9909186191632315e-06,-3.181000746588225e-06,False,False,False,False,False
172,0,e95_cell_hardtail_fallback_fccce1cd,cell_hardtail_fallback,e90,mixmin,,,0.9,all,-2.269220942785477e-05,-2.269220942785477e-05,-3.096050507600534e-05,4.2307195921020835e-06,4.2307195921020835e-06,-7.657459074383866e-06,-3.267513585658577e-05,-3.267513585658577e-05,-3.096050507600534e-05,-3.9632212018969604e-05,-3.9632212018969604e-05,-3.096050507600534e-05,-3.9632212018969604e-05,4.2307195921020835e-06,2,3,172,-0.00011431669601149053,-6.387500587134998e-05,-0.00018315283529021786,-0.00014939940246563865,-0.00027059663854539506,-0.00020999802050551686,-0.000365681289818579,7.137148015447434e-17,0.7222222222222222,1.0,True,0.005172105781253551,0.0031620105776443007,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005736831427891526,0.0014824043111514218,0.3322702500450994,0.002431596641883382,9.334534421265043e-06,0.07704157113386834,539,250,"Q2,S1,S2,S3",0.00043655849293193906,0.0003603474886678651,0.00022542633752111244,5.013660400621234e-06,-3.2037425280462273e-06,False,False,False,False,False
73,0,e95_row_hardtail_fallback_0fde8b2b,row_hardtail_fallback,e86,mixmin,,,0.7,s3,-2.2666212773247985e-05,-2.2666212773247985e-05,-3.404243140825436e-05,8.107534216428292e-06,8.107534216428292e-06,-5.810237075021263e-06,-3.438103303043949e-05,-3.438103303043949e-05,-3.404243140825436e-05,-4.172513950551071e-05,-4.172513950551071e-05,-3.404243140825436e-05,-4.172513950551071e-05,8.107534216428292e-06,2,3,72,-0.00022487182950317597,-0.00014324128692899674,-0.0001974925878036049,-0.000290814306410897,-0.00017253597625369044,-0.00023167514133229372,-0.0003505696361060649,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.0052340700466022355,0.0026511253586004742,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006560751454229712,0.0016046898123235546,0.3440487723866545,0.00256891103288316,9.244184902626952e-06,0.0816189857372911,550,250,"Q2,S1,S2,S3",0.0003541664902981205,0.00027795548603404654,0.0001430343348872939,5.0396570552280195e-06,-3.229739182653013e-06,False,False,False,False,False
70,0,e95_cell_hardtail_fallback_cb49174e,cell_hardtail_fallback,e86,mixmin,,,0.7,q2s3,-2.258945654320943e-05,-2.258945654320943e-05,-3.4410828133490945e-05,7.595653030101346e-06,7.595653030101346e-06,-5.28096770935349e-06,-3.394846784221528e-05,-3.394846784221528e-05,-3.4410828133490945e-05,-4.141555481740333e-05,-4.141555481740333e-05,-3.4410828133490945e-05,-4.141555481740333e-05,7.595653030101346e-06,2,3,69,-0.00017894769057286153,-0.0001207488011134572,-0.00018707543750098865,-0.0002071563495542883,-0.00018327388099152742,-0.00019521511527290786,-0.0002827699012234649,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.005191320625582549,0.002501502385031572,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006067295974132557,0.0013635067619642415,0.32255166510594413,0.002519565484873448,9.019845433402274e-06,0.0816189857372911,542,250,"Q2,S1,S2,S3",0.00040351203830783604,0.00032730103404376206,0.00019237988289700942,5.1164132852665745e-06,-3.306495412691568e-06,False,False,False,False,False
160,0,e95_cell_hardtail_fallback_9c04aeda,cell_hardtail_fallback,e90,mixmin,,,0.8,q2s3,-2.250935636505247e-05,-2.250935636505247e-05,-3.1945072631600624e-05,6.88717650942916e-06,6.88717650942916e-06,-6.983471014798681e-06,-3.366399249737917e-05,-3.366399249737917e-05,-3.1945072631600624e-05,-4.075125310742944e-05,-4.075125310742944e-05,-3.1945072631600624e-05,-4.075125310742944e-05,6.88717650942916e-06,2,3,160,-0.00016306218206951217,-8.002577973542646e-05,-0.00018143659371108734,-0.00014939940246563865,-0.0002071566444952766,-0.00017827802348045763,-0.00028445326458783975,7.137148015447434e-17,0.6666666666666666,1.0,True,0.005115832191378113,0.0025863834116230285,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006051049343074655,0.0013896261941698177,0.32200658460654386,0.0024630184334016943,8.940046244227764e-06,0.0755221458388422,541,250,"Q2,S1,S2,S3",0.00040513670141362624,0.00032892569714955227,0.00019400454600279962,5.1965134634235355e-06,-3.386595590848529e-06,False,False,False,False,False
71,0,e95_row_hardtail_fallback_04525ee1,row_hardtail_fallback,e86,mixmin,,,0.7,q2s3,-2.2463132235084338e-05,-2.2463132235084338e-05,-3.369175215617304e-05,8.593010176194404e-06,8.593010176194404e-06,-5.671126134476623e-06,-3.426806340911526e-05,-3.426806340911526e-05,-3.369175215617304e-05,-4.1714343472110116e-05,-4.1714343472110116e-05,-3.369175215617304e-05,-4.1714343472110116e-05,8.593010176194404e-06,2,3,70,-0.00017337411570248485,-0.00012194667084952648,-0.00018336811691319066,-0.0001919430101777475,-0.00017253597625369044,-0.00018223949321571897,-0.0003069928506035107,5.947623346206196e-17,0.5833333333333334,1.0,True,0.005103194321748605,0.002193060321612766,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000598487148021583,0.001372993496118744,0.31085387918705476,0.002511323035481771,9.000484739111096e-06,0.0816189857372911,535,250,"Q2,S1,S2,S3",0.00041175448769950867,0.0003355434834354347,0.00020062233228868205,5.2427375933916665e-06,-3.43281972081666e-06,False,False,False,False,False
105,0,e95_row_hardtail_fallback_f6822ea8,row_hardtail_fallback,e86,mixmin,,,0.9,s1s2s3,-2.237899501267293e-05,-2.237899501267293e-05,-3.0177569109279823e-05,1.5536733932730584e-06,1.5536733932730584e-06,-8.157298102329236e-06,-3.147838028028094e-05,-3.147838028028094e-05,-3.0177569109279823e-05,-3.721227815089989e-05,-3.721227815089989e-05,-3.0177569109279823e-05,-3.721227815089989e-05,1.5536733932730584e-06,2,3,104,-0.0002007211760475247,-0.00011215383832863246,-0.00018968960623705344,-0.000290814306410897,-0.0002709000490241781,-0.00028085717771753754,-0.00042611436248381814,5.947623346206196e-17,0.7222222222222222,1.0,True,0.005152121449523091,0.0036181066170240497,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006599179442025212,0.0017880142363246648,0.350980545910632,0.0024432123943428884,9.722267974166402e-06,0.0816189857372911,522,235,"Q2,S1,S2,S3",0.00035032369151857053,0.00027411268725449655,0.0001391915361077439,5.326874815803073e-06,-3.5169569432280667e-06,False,False,False,False,False
174,0,e95_row_hardtail_fallback_18e486e7,row_hardtail_fallback,e90,mixmin,,,0.9,s1s2s3,-2.237321797804448e-05,-2.237321797804448e-05,-3.091858588233354e-05,1.5984472099273006e-06,1.5984472099273006e-06,-7.282728358593005e-06,-3.1521077869633984e-05,-3.1521077869633984e-05,-3.091858588233354e-05,-3.7197023274426755e-05,-3.7197023274426755e-05,-3.091858588233354e-05,-3.7197023274426755e-05,1.5984472099273006e-06,2,3,174,-0.0001524077391609202,-7.343896890299462e-05,-0.0001735454538483172,-0.00014939940246563865,-0.00027647119787972685,-0.00021293530017268275,-0.0003648618425056519,7.137148015447434e-17,0.7222222222222222,1.0,True,0.004950225223918308,0.003163412162341537,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005942000865020536,0.0015106106556432963,0.31841256140839047,0.002338596086877676,9.181481780595865e-06,0.07704157113386834,509,232,"Q2,S1,S2,S3",0.0004160415492190381,0.00033983054495496413,0.0002049093938082115,5.3326518504315246e-06,-3.522733977856518e-06,False,False,False,False,False
