model_split,gate,kept_rows,pruned_rows,kept_support_precision,pruned_bad_rate,pruned_mean_support_prob,kept_mean_support_prob,pruned_benefit_sum,kept_benefit_sum,q3_target_delta,loss_vs_full_q3,full_q3_target_delta,overall_delta,subject_delta_mean,subject_win_rate,oof_gate_pass,oof_score
hgb_shallow__subject_loo,drop_prob_low1,449,1,0.5033407572383074,1.0,0.2129323127692337,0.5049166809287743,-0.04259378297565064,1.9605446756238174,-0.004356765945830787,-9.465285105703103e-05,-0.004262113094773756,-0.0006223951351186839,-0.004792274762745352,0.6,False,0.002756994377143518
hgb_shallow__subject_loo,drop_risk_top1,449,1,0.5011135857461024,0.0,0.476497228806017,0.5043296766614318,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
hgb_shallow__subject_loo,drop_prob_low3,447,3,0.5033557046979866,0.6666666666666666,0.2184929569788299,0.5061857789236072,-0.03695440413516898,1.9549052967833356,-0.004344233992851998,-8.212089807824174e-05,-0.004262113094773756,-0.000620604856121714,-0.004787493525538799,0.6,False,0.0025672672554056327
hgb_shallow__subject_loo,drop_risk_top3,447,3,0.4988814317673378,0.0,0.3826535728694089,0.5050840298236704,0.547081579729569,1.3708693129185976,-0.003046376250930405,0.0012157368438433513,-0.004262113094773756,-0.00043519660727577215,-0.003415918113727323,0.6,False,-0.003339759249908203
hgb_shallow__subject_loo,drop_prob_low5,445,5,0.503370786516854,0.6,0.22654242344490996,0.5073883369271109,0.01861940796007816,1.8993314846880884,-0.004220736632640221,4.137646213353552e-05,-0.004262113094773756,-0.0006029623760914601,-0.004657587676396546,0.6,False,0.0019848624677859684
hgb_shallow__subject_loo,drop_risk_top5,445,5,0.4966292134831461,0.0,0.4027351753645256,0.5054086430853175,0.9813196239759046,0.9366312686722623,-0.002081402819271716,0.0021807102755020402,-0.004262113094773756,-0.00029734325989595945,-0.0024740858532314005,0.6,False,-0.007682139692372303
hgb_shallow__subject_loo,drop_prob_low8,442,8,0.504524886877828,0.625,0.23451670428882793,0.5091502000350188,0.026672083879167863,1.891278808768999,-0.004202841797264489,5.927129750926685e-05,-0.004262113094773756,-0.0006004059710377842,-0.0046434601747841085,0.6,False,0.0019143357085951772
hgb_shallow__subject_loo,drop_risk_top8,442,8,0.49547511312217196,0.125,0.4501889991762737,0.5052466290868297,1.08643660741461,0.8315142852335569,-0.0018478095227413283,0.002414303572032428,-0.004262113094773756,-0.00026397278896304687,-0.0021958689921896977,0.6,False,-0.008733309526759048
hgb_shallow__subject_loo,drop_prob_low13,437,13,0.5034324942791762,0.5384615384615384,0.2481328911973567,0.5118874015199617,0.09439687964179194,1.8235540130063748,-0.004052342251125385,0.0002097708436483714,-0.004262113094773756,-0.000578906035875055,-0.004525799792973006,0.6,False,0.0012024723663538223
hgb_shallow__subject_loo,drop_risk_top13,437,13,0.4965675057208238,0.3076923076923077,0.44656303016647897,0.5059844454407887,0.9976921221608528,0.9202587704873139,-0.002045019489971933,0.002217093604801823,-0.004262113094773756,-0.0002921456414245619,-0.00231029128256518,0.5,False,-0.007845864674221326
hgb_shallow__subject_loo,drop_prob_low21,429,21,0.5081585081585082,0.6190476190476191,0.2641847849143519,0.516020143511859,0.03570760930306366,1.8822432833451033,-0.00418276285187813,7.935024289562609e-05,-0.004262113094773756,-0.0005975375502683043,-0.0046384393357617685,0.6,False,0.0018215995019756084
hgb_shallow__subject_loo,drop_risk_top21,429,21,0.4965034965034965,0.38095238095238093,0.4670021840471389,0.5060920190787854,1.1539939763285227,0.763956916319644,-0.0016976820362659684,0.002564431058507788,-0.004262113094773756,-0.00024252600518085262,-0.0018834248514018382,0.4,False,-0.009408883215898167
hgb_shallow__subject_loo,drop_prob_low25,425,25,0.5105882352941177,0.64,0.2691480201950055,0.5180984036350913,0.0021760805514435266,1.915774812096723,-0.004257277360214973,4.8357345587835e-06,-0.004262113094773756,-0.0006081824800307104,-0.004705729834850336,0.6,False,0.0021652957418723524
hgb_shallow__subject_loo,drop_risk_top25,425,25,0.4988235294117647,0.44,0.4675275710421349,0.5064290182911424,1.0156697594412678,0.9022811332068988,-0.0020050691849042845,0.0022570439098694717,-0.004262113094773756,-0.00028643845498632636,-0.0022379382367207156,0.6,False,-0.008025641047025744
hgb_shallow__subject_loo,drop_prob_low34,416,34,0.5120192307692307,0.6176470588235294,0.278313549980675,0.5227352436308796,0.12806763621921782,1.7898832564289489,-0.003977518347619946,0.00028459474715381017,-0.004262113094773756,-0.0005682169068028495,-0.004287359662704093,0.6,False,0.0008974390087241441
hgb_shallow__subject_loo,drop_risk_top34,416,34,0.5024038461538461,0.5,0.47794289481370406,0.5064193837166417,0.7635384279486965,1.1544124646994702,-0.0025653610326655807,0.0016967520621081755,-0.004262113094773756,-0.0003664801475236544,-0.0028123869227302477,0.6,False,-0.005504327732099912
hgb_shallow__subject_loo,drop_prob_low55,395,55,0.5189873417721519,0.6181818181818182,0.29832930239892974,0.5329428111844248,0.009570447410584576,1.9083804452375823,-0.004240845433861384,2.1267660912371866e-05,-0.004262113094773756,-0.0006058350619801978,-0.0046350103608624686,0.6,False,0.002061624800553932
hgb_shallow__subject_loo,drop_risk_top55,395,55,0.5088607594936709,0.5454545454545454,0.4677175949114285,0.5093570995687604,0.4893421961706978,1.428608696477469,-0.003174685992172299,0.001087427102601457,-0.004262113094773756,-0.00045352657031032847,-0.003548055876190337,0.7,False,-0.0027651835961378605
hgb_shallow__subject_loo,drop_prob_low80,370,80,0.527027027027027,0.6125,0.31709994594253355,0.5447365577686114,0.08705109493639795,1.830899797711769,-0.004068666217137418,0.0001934468776363385,-0.004262113094773756,-0.0005812380310196311,-0.004420652401077818,0.6,False,0.001259545598023355
hgb_shallow__subject_loo,drop_risk_top80,370,80,0.5081081081081081,0.525,0.46095357654803537,0.5136330700701246,1.0302699877744184,0.8876809048737484,-0.0019726242330526667,0.0022894888617210896,-0.004262113094773756,-0.00028180346186466664,-0.002285684862635562,0.6,False,-0.008207643330358024
hgb_shallow__subject_loo,drop_prob_low111,339,111,0.5162241887905604,0.5405405405405406,0.33854261167226474,0.5585318352630311,0.6214517999690894,1.2964990926790776,-0.0028811090948425155,0.0013810039999312407,-0.004262113094773756,-0.0004115870135489308,-0.0033311945545099197,0.5,False,-0.0041442452360874885
hgb_shallow__subject_loo,drop_risk_top111,339,111,0.5103244837758112,0.5225225225225225,0.4655152098071376,0.5169567367586921,1.384982179135333,0.5329687135128336,-0.0011843749189175412,0.003077738175856215,-0.004262113094773756,-0.00016919641698822017,-0.0013874094319133224,0.7,False,-0.01178675623495708
hgb_shallow__subject_loo,keep_prob_ge_0p35,389,61,0.5244215938303342,0.639344262295082,0.3029147263873916,0.535842477481126,-0.06474776468760221,1.9826986573357688,-0.004405997016301844,-0.00014388392152808738,-0.004262113094773756,-0.0006294281451859776,-0.004790670460046165,0.6,False,0.002807271899181304
hgb_shallow__subject_loo,keep_prob_ge_0p4,352,98,0.5113636363636364,0.5306122448979592,0.32935754894653,0.5529644382188322,0.5003614111077853,1.4175894815403813,-0.0031501988478677134,0.0011119142469060428,-0.004262113094773756,-0.0004500284068382448,-0.0035894483214242378,0.6,False,-0.0029243126657311305
hgb_shallow__subject_loo,keep_prob_ge_0p45,295,155,0.5322033898305085,0.5548387096774193,0.3643103233728907,0.5778048200914944,1.024481625353262,0.8934692672949047,-0.001985487260655394,0.002276625834118362,-0.004262113094773756,-0.0002836410372364849,-0.0024422035724617763,0.4,False,-0.008212824222274782
hgb_shallow__subject_loo,keep_prob_ge_0p5,236,214,0.5466101694915254,0.5467289719626168,0.3949632187470254,0.6033830221945995,1.066794038694234,0.8511568539539326,-0.0018914596754532331,0.002370653419320523,-0.004262113094773756,-0.00027020852506474757,-0.0022048606617677048,0.4,False,-0.00869819225077043
hgb_shallow__subject_loo,keep_prob_ge_0p55,178,272,0.5561797752808989,0.5330882352941176,0.4222000710740807,0.6296747343687581,1.3345946052633122,0.5833562873848547,-0.0012963473052998165,0.0029657657894739398,-0.004262113094773756,-0.00018519247218568808,-0.0016132012612410929,0.5,False,-0.011439654211128204
hgb_shallow__subject_loo,keep_prob_ge_0p6,113,337,0.5663716814159292,0.5192878338278932,0.4515066523829151,0.6616175238650135,1.2711625061068739,0.646788386541293,-0.0014373075256475243,0.002824805569126232,-0.004262113094773756,-0.0002053296465210749,-0.0016529671095697584,0.6,False,-0.010875853380150008
hgb_shallow__subject_loo,keep_top80,80,370,0.5375,0.5054054054054054,0.46591099233661454,0.6816681860655194,1.5714495955063787,0.3465012971417879,-0.0007700028825373684,0.003492110212236388,-0.004262113094773756,-0.00011000041179105262,-0.0008978716857099944,0.4,False,-0.013917277245514705
hgb_shallow__subject_loo,keep_top100,100,350,0.54,0.5085714285714286,0.4571881508640159,0.6690466924738332,1.4974449567887624,0.4205059358594042,-0.0009344576352431355,0.0033276554595306207,-0.004262113094773756,-0.0001334939478918765,-0.001197096181887436,0.5,False,-0.013155964449072344
hgb_shallow__subject_loo,keep_top125,125,325,0.56,0.52,0.44624305224794947,0.6551322405536427,1.271695951568828,0.6462549410793387,-0.0014361220912876282,0.002825991003486128,-0.004262113094773756,-0.00020516029875537547,-0.0017366943499692478,0.6,False,-0.010868902968300698
hgb_shallow__subject_loo,keep_top150,150,300,0.56,0.5266666666666666,0.4351002018203428,0.6426030766912404,1.2575491325673678,0.660401760080799,-0.001467559466846291,0.002794553627927465,-0.004262113094773756,-0.000209651352406613,-0.0018411010476356404,0.5,False,-0.010699768111620048
hgb_shallow__subject_loo,keep_top175,175,275,0.56,0.5345454545454545,0.42361335837000186,0.6310105628459337,1.2922690715736533,0.6256818210745133,-0.0013904040468323275,0.0028717090479414287,-0.004262113094773756,-0.00019862914954747537,-0.0017900704512514242,0.6,False,-0.011018815986531368
hgb_shallow__subject_loo,keep_top200,200,250,0.57,0.552,0.41190857353026633,0.6197168933361116,0.9882839990393102,0.9296668936088567,-0.002065926430241949,0.0021961866645318073,-0.004262113094773756,-0.0002951323471774213,-0.0025042008151945237,0.6,False,-0.007946983443006254
gb_shallow__stratified5,drop_prob_low1,449,1,0.5033407572383074,1.0,0.22721777280907016,0.4964445432166588,-0.01618139046878042,1.9341322831169472,-0.004298071740259979,-3.595864548622263e-05,-0.004262113094773756,-0.0006140102486085684,-0.00473905990518324,0.6,False,0.00249287045207488
gb_shallow__stratified5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.4720773185174969,0.4958991990168628,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
gb_shallow__stratified5,drop_prob_low3,447,3,0.5011185682326622,0.3333333333333333,0.23964764208090564,0.4975657153262778,0.014304304672691615,1.903646587975475,-0.0042303257510565295,3.178734371722669e-05,-0.004262113094773756,-0.0006043322501509328,-0.0046855762294964465,0.6,False,0.001988013500659358
gb_shallow__stratified5,drop_risk_top3,447,3,0.5011185682326622,0.3333333333333333,0.4207100231535943,0.4963505315606893,0.31931353069745866,1.5986373619507082,-0.003552527471001654,0.0007095856237721021,-0.004262113094773756,-0.0005075039244288078,-0.004001955493895504,0.6,False,-0.0010620787595875814
gb_shallow__stratified5,drop_prob_low5,445,5,0.501123595505618,0.4,0.2459082354553943,0.4986545539321616,0.03749998855621392,1.8804509040919528,-0.004178779786870979,8.33333079027776e-05,-0.004262113094773756,-0.0005969685409815684,-0.004644882047244647,0.6,False,0.001756056661824379
gb_shallow__stratified5,drop_risk_top5,445,5,0.501123595505618,0.4,0.4176657625855899,0.49672469407676617,0.39557843659251335,1.522372456055653,-0.003383049902345947,0.0008790631924278092,-0.004262113094773756,-0.00048329284319227817,-0.003794940127553892,0.6,False,-0.0018247278185382632
gb_shallow__stratified5,drop_prob_low8,442,8,0.5,0.375,0.2539064805814356,0.500225262064338,0.08193884406960042,1.8360120485785663,-0.004080026774619161,0.00018208632015459525,-0.004262113094773756,-0.0005828609678027373,-0.004547942524150495,0.6,False,0.0013116681066911995
gb_shallow__stratified5,drop_risk_top8,442,8,0.497737556561086,0.25,0.43135161016903834,0.4970135855107162,0.9238030299860498,0.994147862662117,-0.0022092174725826252,0.002052895622191131,-0.004262113094773756,-0.00031560249608323217,-0.0024837283779567286,0.6,False,-0.007106973752473211
gb_shallow__stratified5,drop_prob_low13,437,13,0.5011441647597255,0.46153846153846156,0.2633734796705615,0.502761927783459,0.20470181401122792,1.7132490786369388,-0.003807220174748882,0.00045489292002487414,-0.004262113094773756,-0.0005438885963926975,-0.00433256889267396,0.5,False,8.40384072749445e-05
gb_shallow__stratified5,drop_risk_top13,437,13,0.4965675057208238,0.3076923076923077,0.44082537353231854,0.497483038492377,1.1245812701868767,0.79336962246129,-0.0017630436054696386,0.0024990694893041177,-0.004262113094773756,-0.00025186337220994837,-0.0019225279386382965,0.4,False,-0.009114756154481651
gb_shallow__stratified5,drop_prob_low21,429,21,0.5058275058275058,0.5714285714285714,0.27440941988777723,0.5066858271781949,0.1260377712723225,1.7919131213758441,-0.00398202915861301,0.00028008393616074656,-0.004262113094773756,-0.0005688613083732871,-0.004436115132816887,0.5,False,0.0008992502632349472
gb_shallow__stratified5,drop_risk_top21,429,21,0.5011655011655012,0.47619047619047616,0.44082360275921234,0.49853967836630636,0.7843028222986141,1.1336480703495526,-0.0025192179341103627,0.0017428951606633936,-0.004262113094773756,-0.0003598882763014804,-0.0026589154793797533,0.6,False,-0.005711971675598393
gb_shallow__stratified5,drop_prob_low25,425,25,0.508235294117647,0.6,0.28050395245334203,0.5085134561547184,0.15149743994105197,1.7664534527071147,-0.003925452117127026,0.00033666097764673,-0.004262113094773756,-0.0005607788738752895,-0.004374032865954202,0.6,False,0.0006560821479765932
gb_shallow__stratified5,drop_risk_top25,425,25,0.5011764705882353,0.48,0.43251660299254346,0.4995715355347654,0.8095702195989469,1.1083806730492198,-0.002463068162331772,0.0017990449324419844,-0.004262113094773756,-0.0003518668803331103,-0.0026215353498240668,0.6,False,-0.005964645648602052
gb_shallow__stratified5,drop_prob_low34,416,34,0.5120192307692307,0.6176470588235294,0.29453554141853466,0.5122995415116797,0.25206262517544,1.665888267472727,-0.003701973927717317,0.0005601391670564393,-0.004262113094773756,-0.000528853418245331,-0.004095276523810065,0.6,False,-0.00034251088083768694
gb_shallow__stratified5,drop_risk_top34,416,34,0.5,0.47058823529411764,0.44695445038501597,0.4998422268365345,0.9519988872622949,0.9659520053858721,-0.002146560011968779,0.0021155530828049773,-0.004262113094773756,-0.0003066514302812541,-0.0023990196435842216,0.5,False,-0.00738893232523552
gb_shallow__stratified5,drop_prob_low55,395,55,0.5240506329113924,0.6545454545454545,0.3170748972153084,0.5207384767854353,0.005867402189793314,1.9120834904583734,-0.004249074423240851,1.303867153290561e-05,-0.004262113094773756,-0.0006070106318915501,-0.004587849270412991,0.6,False,0.0021132007073069847
gb_shallow__stratified5,drop_risk_top55,395,55,0.4962025316455696,0.45454545454545453,0.4488488335836874,0.5023902071645218,1.2785699306878484,0.6393809619603184,-0.0014208465821341498,0.0028412665126396064,-0.004262113094773756,-0.0002029780831620214,-0.001755839848249141,0.4,False,-0.01067564275949135
gb_shallow__stratified5,drop_prob_low80,370,80,0.5135135135135135,0.55,0.33696608374243137,0.530198732372147,0.6080971649609295,1.3098537276872375,-0.002910786061527282,0.0013513270332464744,-0.004262113094773756,-0.0004158265802181831,-0.003238250389194575,0.5,False,-0.003975915102222257
gb_shallow__stratified5,drop_risk_top80,370,80,0.5027027027027027,0.5,0.4494648935509137,0.5058746653865291,1.281757818450077,0.6361930741980897,-0.0014137623871068872,0.002848350707666869,-0.004262113094773756,-0.00020196605530098388,-0.0019362154312590253,0.4,False,-0.010732521637114032
gb_shallow__stratified5,drop_prob_low111,339,111,0.5250737463126843,0.5675675675675675,0.35606197306793885,0.5416163382494031,0.8055171938467864,1.11243369880138,-0.0024720748862253616,0.0017900382085483946,-0.004262113094773756,-0.00035315355517505164,-0.0028089790886818176,0.5,False,-0.00597408836405387
gb_shallow__stratified5,drop_risk_top111,339,111,0.504424778761062,0.5045045045045045,0.46088353004652305,0.5072942355219022,1.632702919471891,0.2852479731762758,-0.0006338843848362474,0.003628228709937509,-0.004262113094773756,-9.055491211946392e-05,-0.00084066115712218,0.4,False,-0.014271170845530111
gb_shallow__stratified5,keep_prob_ge_0p35,408,42,0.5122549019607843,0.5952380952380952,0.30404274599754544,0.5155907410421372,0.26495778473192777,1.652993107916239,-0.0036733180175916313,0.0005887950771821249,-0.004262113094773756,-0.0005247597167988045,-0.004073691009439074,0.5,False,-0.0004884260618374457
gb_shallow__stratified5,keep_prob_ge_0p4,364,86,0.5192307692307693,0.5697674418604651,0.3412562231986142,0.5323702815439783,0.5489634689949963,1.3689874236531705,-0.003042194274784804,0.0012199188199889521,-0.004262113094773756,-0.00043459918211211486,-0.0033660710221795733,0.5,False,-0.00338267116581922
gb_shallow__stratified5,keep_prob_ge_0p45,299,151,0.5384615384615384,0.5695364238410596,0.3766345637978486,0.5560501623532232,0.7185630643732521,1.1993878282749146,-0.0026653062850555687,0.0015968068097181876,-0.004262113094773756,-0.00038075804072222407,-0.002882496166145487,0.5,False,-0.005143759526808542
gb_shallow__stratified5,keep_prob_ge_0p5,227,223,0.5330396475770925,0.5291479820627802,0.4083799083534623,0.581771357331572,1.2772969830054712,0.6406539096426954,-0.001423675354761622,0.002838437740012134,-0.004262113094773756,-0.00020338219353737457,-0.0017623422751605333,0.4,False,-0.010819254089842613
gb_shallow__stratified5,keep_prob_ge_0p55,140,310,0.5428571428571428,0.5161290322580645,0.44155441415450997,0.61606392349422,1.266756555241526,0.6511943374066409,-0.0014470985275703008,0.0028150145672034554,-0.004262113094773756,-0.00020672836108147154,-0.001627431372495014,0.4,False,-0.010806057392125446
gb_shallow__stratified5,keep_prob_ge_0p6,74,376,0.581081081081081,0.5132978723404256,0.4653949285177163,0.6505719534382106,1.6025941143625346,0.31535677828563224,-0.0007007928406349562,0.0035613202541388,-0.004262113094773756,-0.00010011326294785088,-0.0008282688964990625,0.2,False,-0.014231565447301552
gb_shallow__stratified5,keep_top80,80,370,0.575,0.5135135135135135,0.4632498830564319,0.646604511827614,1.64127963875944,0.27667125388872693,-0.0006148250086418505,0.0036472880861319057,-0.004262113094773756,-8.783214409169293e-05,-0.0007988396886388193,0.5,False,-0.014612334434801292
gb_shallow__stratified5,keep_top100,100,350,0.52,0.5028571428571429,0.4560031023587709,0.6352973185151908,1.8471464787094258,0.0708044139387411,-0.00015734314208615263,0.004104769952687604,-0.004262113094773756,-2.2477591726593233e-05,-0.0004001037723322165,0.3,False,-0.016655265382564483
gb_shallow__stratified5,keep_top125,125,325,0.56,0.52,0.4469110656726352,0.6230777706678597,1.3045936786640362,0.6133572139841302,-0.0013630160310759143,0.002899097063697842,-0.004262113094773756,-0.00019471657586798776,-0.0015874979849207493,0.4,False,-0.01119788023925341
gb_shallow__stratified5,keep_top150,150,300,0.54,0.5166666666666667,0.4380144634185286,0.6115098576768687,1.3309332810981749,0.587017611549992,-0.001304483581222149,0.0029576295135516073,-0.004262113094773756,-0.00018635479731744984,-0.0014692984826770506,0.4,False,-0.011437609596928688
gb_shallow__stratified5,keep_top175,175,275,0.5314285714285715,0.5163636363636364,0.4288145054283943,0.6011818781958883,1.1199355509103046,0.7980153417378623,-0.001773367426084027,0.002488745668689729,-0.004262113094773756,-0.00025333820372628956,-0.0018905597145559949,0.4,False,-0.009302753507171448
gb_shallow__stratified5,keep_top200,200,250,0.54,0.528,0.41930392028041347,0.5915241880349277,1.1169764899469545,0.8009744027012125,-0.0017799431171138247,0.0024821699776599315,-0.004262113094773756,-0.00025427758815911784,-0.0020118469427445884,0.3,False,-0.009243508352082814
gb_shallow__rowcontig5,drop_prob_low1,449,1,0.5011135857461024,0.0,0.263740847094897,0.49414562955681196,0.012926856747836668,1.9050240359003303,-0.004233386746445356,2.8726348328400597e-05,-0.004262113094773756,-0.0006047695352064794,-0.004678417723481954,0.6,False,0.0020017879799090754
gb_shallow__rowcontig5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.38803830785486965,0.49386879779565396,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
gb_shallow__rowcontig5,drop_prob_low3,447,3,0.5011185682326622,0.3333333333333333,0.26967788367912676,0.4951366775549577,0.03847318514646303,1.879477707501704,-0.004176617127781612,8.549596699214401e-05,-0.004262113094773756,-0.0005966595896830874,-0.004614622984799655,0.6,False,0.00174632469592223
gb_shallow__rowcontig5,drop_risk_top3,447,3,0.4988814317673378,0.0,0.4008286727915981,0.49425647091661895,0.5972116991507399,1.3207391934974266,-0.002934975985550037,0.0013271371092237194,-0.004262113094773756,-0.0004192822836500053,-0.0034126873342001708,0.6,False,-0.0038410604441198593
gb_shallow__rowcontig5,drop_prob_low5,445,5,0.49887640449438203,0.2,0.2775179937474737,0.49606188438059795,0.04035492585295186,1.8775959667952151,-0.004172435481767156,8.967761300660015e-05,-0.004262113094773756,-0.0005960622116810223,-0.004610702691661139,0.6,False,0.0017275072888571774
gb_shallow__rowcontig5,drop_risk_top5,445,5,0.4966292134831461,0.0,0.43363135277626,0.4943078016948813,0.9291804438354418,0.9887704488127249,-0.0021972676640283906,0.0020648454307453656,-0.004262113094773756,-0.0003138953805754844,-0.002547511604395802,0.6,False,-0.007160747890967267
gb_shallow__rowcontig5,drop_prob_low8,442,8,0.5,0.375,0.2870520958560426,0.4973726510209392,0.08481746954057312,1.8331334231075935,-0.004073629829128178,0.00018848326564557816,-0.004262113094773756,-0.0005819471184468826,-0.00450740876389154,0.6,False,0.0012828818519817764
gb_shallow__rowcontig5,drop_risk_top8,442,8,0.497737556561086,0.25,0.4748887679685193,0.49397289224967267,0.9238030299860498,0.994147862662117,-0.0022092174725826252,0.002052895622191131,-0.004262113094773756,-0.00031560249608323217,-0.0024837283779567286,0.6,False,-0.007106973752473211
gb_shallow__rowcontig5,drop_prob_low13,437,13,0.4988558352402746,0.38461538461538464,0.3003103110218432,0.4993846555487861,0.2739607873016808,1.6439901053464858,-0.003653311345214516,0.0006088017495592402,-0.004262113094773756,-0.0005219016207449309,-0.004056490272977909,0.6,False,-0.0006085513256297026
gb_shallow__rowcontig5,drop_risk_top13,437,13,0.494279176201373,0.23076923076923078,0.46826091221249294,0.49438841340810313,1.3281743582814771,0.5897765343666895,-0.0013106145208149345,0.0029514985739588218,-0.004262113094773756,-0.00018723064583070492,-0.0015087506218434688,0.4,False,-0.01115068703542782
gb_shallow__rowcontig5,drop_prob_low21,429,21,0.5034965034965035,0.5238095238095238,0.31292075018103216,0.502479703413291,0.23491443422016123,1.6830364584280053,-0.0037400810187290245,0.0005220320760447317,-0.004262113094773756,-0.0005342972883898607,-0.004152717934256289,0.6,False,-0.0002085639852906049
gb_shallow__rowcontig5,drop_risk_top21,429,21,0.49184149184149184,0.2857142857142857,0.45256400123862595,0.49564401979508704,1.5672883801026827,0.3506625125454842,-0.0007792500278788195,0.0034828630668949367,-0.004262113094773756,-0.00011132143255411706,-0.001030503725732057,0.4,False,-0.013541827253640337
gb_shallow__rowcontig5,drop_prob_low25,425,25,0.5058823529411764,0.56,0.31822559897458236,0.5039517377499739,0.29697149515710386,1.620979397491063,-0.0036021764388691757,0.0006599366559045805,-0.004262113094773756,-0.000514596634124168,-0.00404639110892826,0.6,False,-0.0008146584041837341
gb_shallow__rowcontig5,drop_risk_top25,425,25,0.4964705882352941,0.4,0.46124537567293494,0.49553880970889436,1.2462769452681242,0.6716739473800426,-0.0014926087719557835,0.0027695043228179728,-0.004262113094773756,-0.0002132298245651119,-0.0016552138004001127,0.4,False,-0.010331712905294
gb_shallow__rowcontig5,drop_prob_low34,416,34,0.5048076923076923,0.5294117647058824,0.3286608889536426,0.5071169670521145,0.3819719948922654,1.5359788977559012,-0.003413286439457708,0.0008488266553160484,-0.004262113094773756,-0.00048761234849395825,-0.003861937029068163,0.6,False,-0.0016768986956529866
gb_shallow__rowcontig5,drop_risk_top34,416,34,0.49759615384615385,0.4411764705882353,0.47424551811974425,0.4952182233221928,1.1200531608017523,0.7978977318464145,-0.0017731060707698587,0.0024890070240038975,-0.004262113094773756,-0.00025330086725283696,-0.001955098367164354,0.7,False,-0.00906947506063066
gb_shallow__rowcontig5,drop_prob_low55,395,55,0.5037974683544304,0.509090909090909,0.34946929084657874,0.5137071329659282,0.8312930458992462,1.0866578467489203,-0.002414795214997656,0.0018473178797761003,-0.004262113094773756,-0.00034497074499966515,-0.002854039463606384,0.5,False,-0.00619923754796921
gb_shallow__rowcontig5,drop_risk_top55,395,55,0.49873417721518987,0.4727272727272727,0.49032283522315956,0.4940946141286828,1.0958272497780674,0.8221236428700991,-0.0018269414286002927,0.0024351716661734635,-0.004262113094773756,-0.0002609916326571847,-0.0022191881479893595,0.6,False,-0.008848215950393708
gb_shallow__rowcontig5,drop_prob_low80,370,80,0.5081081081081081,0.525,0.36440141412595234,0.5215757172649387,0.8216952981802808,1.096255594467886,-0.0024361235432620587,0.0018259895515116975,-0.004262113094773756,-0.00034801764903743697,-0.0027387127770233887,0.5,False,-0.006121896434415761
gb_shallow__rowcontig5,drop_risk_top80,370,80,0.5,0.4875,0.48942844876031355,0.49454284491156325,1.3015451505006672,0.6164057421474993,-0.0013697905381057085,0.0028923225566680477,-0.004262113094773756,-0.0001956843625865298,-0.0015953807279803333,0.5,False,-0.010930394957619336
gb_shallow__rowcontig5,drop_prob_low111,339,111,0.5073746312684366,0.5135135135135135,0.3787483021486267,0.5312509350430854,0.9187636946465064,0.9991871980016603,-0.0022204159955592218,0.0020416970992145345,-0.004262113094773756,-0.00031720228507988883,-0.0025328795135986294,0.6,False,-0.007128174993673121
gb_shallow__rowcontig5,drop_risk_top111,339,111,0.5073746312684366,0.5135135135135135,0.4832500784064415,0.4970335392772522,1.392891606078711,0.5250592865694561,-0.0011667984145988797,0.0030953146801748765,-0.004262113094773756,-0.00016668548779983996,-0.0013571057410594722,0.5,False,-0.011869454107994662
gb_shallow__rowcontig5,keep_prob_ge_0p35,422,28,0.5071090047393365,0.5714285714285714,0.3214757849019378,0.5050564136039081,0.2699315209985691,1.6480193716495974,-0.003662265270332532,0.0005998478244412242,-0.004262113094773756,-0.0005231807529046474,-0.004095727358726842,0.6,False,-0.0005396872340272022
gb_shallow__rowcontig5,keep_prob_ge_0p4,379,71,0.5092348284960422,0.5352112676056338,0.35954828930227717,0.5187525065373135,0.8844750329925404,1.0334758596556264,-0.0022966130214570057,0.0019655000733167505,-0.004262113094773756,-0.00032808757449385794,-0.0025934090964263357,0.5,False,-0.006736609275496245
gb_shallow__rowcontig5,keep_prob_ge_0p45,299,151,0.5183946488294314,0.5298013245033113,0.39442607897752685,0.5437350855936351,1.0070828216458692,0.9108680710022977,-0.0020241512688939922,0.002237961825879764,-0.004262113094773756,-0.000289164466984856,-0.00248383919326719,0.5,False,-0.008044851139270736
gb_shallow__rowcontig5,keep_prob_ge_0p5,206,244,0.5436893203883495,0.5327868852459017,0.4256232202583994,0.5741896251216215,1.431062456194974,0.4868884364531925,-0.0010819743032294271,0.003180138791544329,-0.004262113094773756,-0.00015456775760420389,-0.0014159695502681147,0.4,False,-0.012376453260464243
gb_shallow__rowcontig5,keep_prob_ge_0p55,132,318,0.5,0.4968553459119497,0.4483169678761826,0.6028055510111925,1.7908183295330717,0.12713256311509472,-0.00028251680692259473,0.0039795962878511615,-0.004262113094773756,-4.0359543846084965e-05,-0.0005412390520621923,0.3,False,-0.016061126747943348
