feature_block,task,heldout_experiment,n_valid,positive_rate,auc,average_precision,pred_mean,mae,spearman
geometry_only,visible_null_common,e293,64,0.75,1.0,1.0,0.7560490082186332,,
geometry_only,visible_null_common,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.5855532496933883,,
geometry_only,visible_null_common,e299,71,0.6619718309859155,0.99822695035461,0.9991040440621701,0.7101934859624471,,
geometry_only,visible_null_common,e300,120,0.6916666666666667,0.8987300553565614,0.8856493130324706,0.919887437955087,,
geometry_only,visible_null_common,e301,1,0.0,,,0.1253320179306837,,
geometry_only,visible_null_common,e303,12,0.9166666666666666,0.36363636363636365,0.9254656959202414,0.9940795663438529,,
geometry_only,visible_null_common,e305,14,1.0,,,0.9086522861952561,,
geometry_only,visible_null_common,e306,20,1.0,,,0.6976637557377385,,
geometry_only,visible_null_common,e307,22,1.0,,,0.99948571208569,,
geometry_only,visible_null_common,e310,42,0.5476190476190477,1.0,1.0,0.5642488521991037,,
geometry_only,visible_null_common,e311,37,0.7567567567567568,1.0,1.0,0.7788919403479958,,
geometry_only,visible_null_common,__global_oof__,1383,0.2950108459869848,0.9859753645047763,0.961752519215496,0.317495293098584,,
geometry_only,action_cliff,e279,66,0.19696969696969696,1.0,1.0,0.19062927979066824,,
geometry_only,action_cliff,e284,9,0.0,,,0.004536706885938869,,
geometry_only,action_cliff,e285,158,0.0,,,0.008168691503909059,,
geometry_only,action_cliff,e286,533,0.0,,,0.012278201563506369,,
geometry_only,action_cliff,e287,3,0.0,,,0.057779098571872516,,
geometry_only,action_cliff,e289,28,0.42857142857142855,1.0,1.0,0.2484419840552104,,
geometry_only,action_cliff,e290,48,0.6875,1.0,1.0,0.7372654926600886,,
geometry_only,action_cliff,e291,40,0.45,1.0,1.0,0.4554674235604722,,
geometry_only,action_cliff,e292,56,0.32142857142857145,1.0,1.0,0.30385565985810725,,
geometry_only,action_cliff,e293,64,0.75,1.0,1.0,0.753871564923733,,
geometry_only,action_cliff,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.569705619410139,,
geometry_only,action_cliff,e299,71,0.6901408450704225,0.9990723562152134,0.9995918367346941,0.7112763116946447,,
geometry_only,action_cliff,e300,120,0.7166666666666667,0.9716142270861833,0.9655218183555923,0.9230773130087703,,
geometry_only,action_cliff,e301,1,0.0,,,0.10179347063401477,,
geometry_only,action_cliff,e303,12,1.0,,,0.9943921568746338,,
geometry_only,action_cliff,e305,14,1.0,,,0.9149062608017374,,
geometry_only,action_cliff,e306,20,1.0,,,0.7714407841106643,,
geometry_only,action_cliff,e307,22,1.0,,,0.9989048565329967,,
geometry_only,action_cliff,e310,42,0.5476190476190477,1.0,1.0,0.5622205137118095,,
geometry_only,action_cliff,e311,37,0.7567567567567568,1.0,1.0,0.7721656944870221,,
geometry_only,action_cliff,__global_oof__,1383,0.3007953723788865,0.993815130061252,0.9816192128696203,0.3213144358034984,,
geometry_only,safe_invisible,e279,66,0.696969696969697,0.9315217391304347,0.9604839665222359,0.7634771045297359,,
geometry_only,safe_invisible,e284,9,1.0,,,0.9785216863608288,,
geometry_only,safe_invisible,e285,158,1.0,,,0.9666962717186154,,
geometry_only,safe_invisible,e286,533,1.0,,,0.9658458461843948,,
geometry_only,safe_invisible,e287,3,1.0,,,0.7311857018183234,,
geometry_only,safe_invisible,e289,28,0.5357142857142857,0.9435897435897437,0.9268402893402893,0.4555557414922434,,
geometry_only,safe_invisible,e290,48,0.25,1.0,1.0,0.23298936120630712,,
geometry_only,safe_invisible,e291,40,0.55,1.0,1.0,0.5294063699391256,,
geometry_only,safe_invisible,e292,56,0.6785714285714286,1.0,1.0,0.6513306588777896,,
geometry_only,safe_invisible,e293,64,0.21875,1.0,0.9999999999999998,0.25909323634228854,,
geometry_only,safe_invisible,e297,39,0.4358974358974359,0.9786096256684491,0.9729987454218014,0.30246403890933343,,
geometry_only,safe_invisible,e299,71,0.28169014084507044,0.9990196078431373,0.9976190476190478,0.23849213899788915,,
geometry_only,safe_invisible,e300,120,0.24166666666666667,0.9693065555134521,0.8425810180648121,0.0519891974148493,,
geometry_only,safe_invisible,e301,1,0.0,,,0.45814481086029174,,
geometry_only,safe_invisible,e303,12,0.0,,,0.007734012459172774,,
geometry_only,safe_invisible,e305,14,0.0,,,0.02404319299435378,,
geometry_only,safe_invisible,e306,20,0.0,,,0.026970250607340467,,
geometry_only,safe_invisible,e307,22,0.0,,,0.0020690052177153805,,
geometry_only,safe_invisible,e310,42,0.21428571428571427,0.9393939393939393,0.7155864197530865,0.4028445974199609,,
geometry_only,safe_invisible,e311,37,0.08108108108108109,0.946078431372549,0.7777777777777777,0.09775051148865384,,
geometry_only,safe_invisible,__global_oof__,1383,0.6710050614605929,0.982482711254263,0.9865764859646933,0.6392421134720494,,
geometry_only,strict_health,e279,66,0.0,,,0.045029263276710876,,
geometry_only,strict_health,e284,9,0.0,,,2.880012623761186e-07,,
geometry_only,strict_health,e285,158,0.0,,,7.223198377904181e-07,,
geometry_only,strict_health,e286,533,0.0,,,7.273015804947161e-06,,
geometry_only,strict_health,e287,3,0.0,,,2.9297599184065445e-07,,
geometry_only,strict_health,e289,28,0.0,,,5.430042245829972e-07,,
geometry_only,strict_health,e290,48,0.0,,,3.0612681029852458e-06,,
geometry_only,strict_health,e291,40,0.0,,,1.6723933807520166e-06,,
geometry_only,strict_health,e292,56,0.0,,,1.7127637992408845e-06,,
geometry_only,strict_health,e293,64,0.0,,,2.5603517154673644e-05,,
geometry_only,strict_health,e297,39,0.0,,,2.551214929702136e-05,,
geometry_only,strict_health,e299,71,0.0,,,4.870813049221189e-05,,
geometry_only,strict_health,e301,1,0.0,,,2.5845266269141035e-07,,
geometry_only,strict_health,e303,12,0.0,,,0.005494400833030842,,
geometry_only,strict_health,e305,14,0.0,,,9.567543616939206e-06,,
geometry_only,strict_health,e306,20,0.0,,,2.7746493587804775e-05,,
geometry_only,strict_health,e307,22,0.0,,,3.4495544807185406e-07,,
geometry_only,strict_health,e310,42,0.0,,,2.4276956486464284e-05,,
geometry_only,strict_health,e311,37,0.0,,,8.902372147212058e-06,,
geometry_only,strict_health,__global_oof__,1263,0.0,,,0.0024151392523630044,,
geometry_only,null_strict_rate,e279,66,,,,-0.6981585423395256,1.113700557516745,0.6357980695440529
geometry_only,null_strict_rate,e284,9,,,,0.09033996551334382,0.09033996551334382,
geometry_only,null_strict_rate,e285,158,,,,0.052797138758259865,0.052797138758259865,
geometry_only,null_strict_rate,e286,533,,,,0.047395185416134605,0.047395185416134605,
geometry_only,null_strict_rate,e287,3,,,,0.2069395255788793,0.1910665097058634,0.8660254037844387
geometry_only,null_strict_rate,e289,28,,,,0.4274678157906206,0.17351903874315727,0.8208353640007042
geometry_only,null_strict_rate,e290,48,,,,0.5640471299865336,0.1852624672145704,0.8272489093762456
geometry_only,null_strict_rate,e291,40,,,,0.4640284045445293,0.10214855230902584,0.8702396642136762
geometry_only,null_strict_rate,e292,56,,,,-0.022684931675726588,0.3383629911059019,0.8046822727241522
geometry_only,null_strict_rate,e293,64,,,,0.8809855241070469,0.1749493705229883,0.8627262101067278
geometry_only,null_strict_rate,e297,39,,,,0.6138051775508384,0.12924722233653896,0.7914581360446484
geometry_only,null_strict_rate,e299,71,,,,0.6791197756600909,0.16841178557855427,0.7284160171615114
geometry_only,null_strict_rate,e300,120,,,,0.9589255343762088,0.2978568300986272,0.5075159385962913
geometry_only,null_strict_rate,e301,1,,,,0.20026642864989963,0.03620392864989963,
geometry_only,null_strict_rate,e303,12,,,,0.9040296020137113,0.2698198168140933,-0.4409342521371097
geometry_only,null_strict_rate,e305,14,,,,0.4277423068717759,0.2999362645567955,0.6673768007171906
geometry_only,null_strict_rate,e306,20,,,,0.3613501181512305,0.3589623818487695,0.6208922985323716
geometry_only,null_strict_rate,e307,22,,,,1.1954589758814202,0.4583949399519792,
geometry_only,null_strict_rate,e310,42,,,,0.4646947109341639,0.1075050370017345,0.7717826115298552
geometry_only,null_strict_rate,e311,37,,,,0.7161553017778478,0.13669753678895552,0.518776076742792
geometry_only,null_strict_rate,__global_oof__,1383,,,,0.27872900851972515,0.17608607578362484,0.7881084435691322
geometry_only,readiness_distance,e279,66,,,,-0.5410699345937623,3.7705777431068026,0.07400217102480798
geometry_only,readiness_distance,e284,9,,,,2.0673235270443584,0.6037844850811347,-0.45
geometry_only,readiness_distance,e285,158,,,,1.9276728727666514,0.9168156256974301,-0.06424343471375611
geometry_only,readiness_distance,e286,533,,,,1.610200774269499,0.808754711990974,-0.12504047711242183
geometry_only,readiness_distance,e287,3,,,,1.4575604264722806,0.6027603818244821,0.5
geometry_only,readiness_distance,e289,28,,,,1.7882022042542904,0.5255403604526575,0.3878472733733999
geometry_only,readiness_distance,e290,48,,,,1.8142892455476034,0.5541685192852,-0.3393747612058624
geometry_only,readiness_distance,e291,40,,,,1.7904265149137835,0.34282279338195865,0.6399249530977499
geometry_only,readiness_distance,e292,56,,,,0.6420200871986339,0.9247962670702785,0.39596546996915755
geometry_only,readiness_distance,e293,64,,,,2.203761307821057,1.006130986980037,0.2779224542395024
geometry_only,readiness_distance,e297,39,,,,1.4222153213217432,0.40950649224842445,0.22489878542510125
geometry_only,readiness_distance,e299,71,,,,0.9246312930955625,0.3863408185359294,-0.3472664963913446
geometry_only,readiness_distance,e300,120,,,,1.4673201844194268,0.40886150729618576,0.6605376399913554
geometry_only,readiness_distance,e301,1,,,,1.5261867260445392,0.9535304760445392,
geometry_only,readiness_distance,e303,12,,,,1.7610044652725618,1.1037127986058952,-0.7062937062937064
geometry_only,readiness_distance,e305,14,,,,1.1633976801220547,0.5834773198779456,0.05512709317412138
geometry_only,readiness_distance,e306,20,,,,1.0764651254234414,0.3447848662837555,0.08273787723132078
geometry_only,readiness_distance,e307,22,,,,2.330761129974419,0.4768041774844519,0.10734464990019767
geometry_only,readiness_distance,e310,42,,,,1.8543638946256953,1.06561676937208,-0.40102168196211446
geometry_only,readiness_distance,e311,37,,,,1.0865464592013834,0.36562475365564867,-0.1284591719534252
geometry_only,readiness_distance,__global_oof__,1383,,,,1.4915941849915788,0.8631476615618539,0.031522464168912585
geometry_only,actual_p90,e279,66,,,,0.00029841441754737465,5.4847283559916465e-05,0.9993319973279893
geometry_only,actual_p90,e284,9,,,,0.00010254330871137662,1.1745999848418866e-05,0.9666666666666667
geometry_only,actual_p90,e285,158,,,,2.8429427598664682e-05,1.7347044868848195e-05,0.9916544840794755
geometry_only,actual_p90,e286,533,,,,3.4299462863069275e-05,2.327894204257087e-05,0.9850738319965652
geometry_only,actual_p90,e287,3,,,,6.354936129940096e-05,3.179998157406686e-05,1.0
geometry_only,actual_p90,e289,28,,,,5.80082162258014e-07,7.095755998641689e-05,0.9917898193760263
geometry_only,actual_p90,e290,48,,,,-1.786656277125292e-05,7.80811474430284e-05,0.978072079895788
geometry_only,actual_p90,e291,40,,,,3.1752585365342316e-05,4.5833604424592916e-05,0.9904315196998127
geometry_only,actual_p90,e292,56,,,,8.197665763130971e-05,5.971497365136082e-05,0.9569142388182192
geometry_only,actual_p90,e293,64,,,,-0.00014577920350598102,2.8286860350151788e-05,0.9835581304815771
geometry_only,actual_p90,e297,39,,,,-0.00013252825486324843,1.3119323985970348e-05,0.9809716599190283
geometry_only,actual_p90,e299,71,,,,-0.0002185124701602143,2.9646401545274343e-05,0.8993033141103608
geometry_only,actual_p90,e300,120,,,,-7.7213865517077e-05,1.146810632564878e-05,0.8639891380214391
geometry_only,actual_p90,e301,1,,,,-5.510685484653653e-05,3.7994040832029153e-06,
geometry_only,actual_p90,e303,12,,,,-6.514320595842926e-05,4.964948906187713e-06,0.7272727272727274
geometry_only,actual_p90,e305,14,,,,-8.421022411946959e-05,1.3259357596554259e-05,0.9648351648351648
geometry_only,actual_p90,e306,20,,,,-7.986637957847897e-05,7.545706400404262e-06,0.9729323308270676
geometry_only,actual_p90,e307,22,,,,-0.00011273431318912166,3.0818264031355626e-05,0.7447769621682666
geometry_only,actual_p90,e310,42,,,,-0.0001147595349643427,2.408424562013171e-05,0.957821807033914
geometry_only,actual_p90,e311,37,,,,-0.00032237781031690363,1.3439902847587026e-05,0.9898019684572512
geometry_only,actual_p90,__global_oof__,1383,,,,-9.774298182884956e-06,2.767277927454372e-05,0.9623994494134338
geometry_plus_shape,null_common,e279,66,0.24242424242424243,0.9675,0.8237192852082558,0.23111094139697763,,
geometry_plus_shape,null_common,e284,9,0.0,,,0.02835304211963782,,
geometry_plus_shape,null_common,e285,158,0.0,,,0.002519704017543445,,
geometry_plus_shape,null_common,e286,533,0.0,,,0.012934996040310013,,
geometry_plus_shape,null_common,e287,3,0.0,,,0.4114851953097751,,
geometry_plus_shape,null_common,e289,28,0.42857142857142855,1.0,1.0,0.14729704551546718,,
geometry_plus_shape,null_common,e290,48,0.7083333333333334,1.0,1.0,0.8345197467578901,,
geometry_plus_shape,null_common,e291,40,0.45,1.0,1.0,0.45771559632115866,,
geometry_plus_shape,null_common,e292,56,0.2857142857142857,0.9812500000000001,0.9528901143790849,0.3522135156087061,,
geometry_plus_shape,null_common,e293,64,0.75,1.0,1.0,0.7538812413099185,,
geometry_plus_shape,null_common,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.6124188034262327,,
geometry_plus_shape,null_common,e299,71,0.6619718309859155,0.9946808510638298,0.9974207555362573,0.7515775538102616,,
geometry_plus_shape,null_common,e300,120,0.7,0.8878968253968254,0.8849518856698272,0.9275888905894387,,
geometry_plus_shape,null_common,e301,1,0.0,,,0.4544267497547464,,
geometry_plus_shape,null_common,e303,12,0.9166666666666666,0.45454545454545453,0.9406172110717566,0.9885724412942607,,
geometry_plus_shape,null_common,e305,14,1.0,,,0.9508551859463142,,
geometry_plus_shape,null_common,e306,20,1.0,,,0.9078466072866593,,
geometry_plus_shape,null_common,e307,22,1.0,,,0.9993241106234958,,
geometry_plus_shape,null_common,e310,42,0.5714285714285714,0.9884259259259259,0.992816091954023,0.5470711446576133,,
geometry_plus_shape,null_common,e311,37,0.7567567567567568,1.0,0.9999999999999999,0.8393418760571867,,
geometry_plus_shape,null_common,__global_oof__,1383,0.2993492407809111,0.9871698997422513,0.9646295852564161,0.3346772536179671,,
geometry_plus_shape,null_rare,e279,66,0.696969696969697,0.9347826086956522,0.9770658885805616,0.6499847096247727,,
geometry_plus_shape,null_rare,e284,9,1.0,,,0.9760837241240427,,
geometry_plus_shape,null_rare,e285,158,1.0,,,0.9979563733076002,,
geometry_plus_shape,null_rare,e286,533,1.0,,,0.9894358168900823,,
geometry_plus_shape,null_rare,e287,3,1.0,,,0.4795145210645595,,
geometry_plus_shape,null_rare,e289,28,0.5357142857142857,0.9487179487179488,0.9379514004514004,0.4822442124696294,,
geometry_plus_shape,null_rare,e290,48,0.25,1.0,1.0,0.19097194588565405,,
geometry_plus_shape,null_rare,e291,40,0.55,1.0,1.0,0.5225683071961069,,
geometry_plus_shape,null_rare,e292,56,0.6785714285714286,0.9985380116959065,0.9993252361673414,0.6199442813100726,,
geometry_plus_shape,null_rare,e293,64,0.21875,1.0,0.9999999999999998,0.28344015558239677,,
geometry_plus_shape,null_rare,e297,39,0.4358974358974359,0.9786096256684491,0.9729987454218014,0.2728521381051901,,
geometry_plus_shape,null_rare,e299,71,0.29577464788732394,0.9942857142857142,0.9852340830005584,0.19758428813663703,,
geometry_plus_shape,null_rare,e300,120,0.25,0.9381481481481481,0.8241341104351115,0.04050071505713551,,
geometry_plus_shape,null_rare,e301,1,0.0,,,0.2932490659290122,,
geometry_plus_shape,null_rare,e303,12,0.0,,,0.010902831926719134,,
geometry_plus_shape,null_rare,e305,14,0.0,,,0.023196266179843394,,
geometry_plus_shape,null_rare,e306,20,0.0,,,0.03728205632282283,,
geometry_plus_shape,null_rare,e307,22,0.0,,,0.002015206323427746,,
geometry_plus_shape,null_rare,e310,42,0.21428571428571427,0.9528619528619529,0.8037257495590828,0.39520155204402546,,
geometry_plus_shape,null_rare,e311,37,0.08108108108108109,0.946078431372549,0.7777777777777777,0.07118863594803594,,
geometry_plus_shape,null_rare,__global_oof__,1383,0.6724511930585684,0.9842590614541052,0.9923331055425103,0.6398402121897528,,
geometry_plus_shape,visible_null_common,e279,66,0.19696969696969696,0.9854862119013063,0.9101362312900775,0.22379591209767946,,
geometry_plus_shape,visible_null_common,e284,9,0.0,,,0.009553441599000496,,
geometry_plus_shape,visible_null_common,e285,158,0.0,,,0.001992737194426565,,
geometry_plus_shape,visible_null_common,e286,533,0.0,,,0.008121726815007493,,
geometry_plus_shape,visible_null_common,e287,3,0.0,,,0.16888533127004482,,
geometry_plus_shape,visible_null_common,e289,28,0.42857142857142855,1.0,1.0,0.1640116803806928,,
geometry_plus_shape,visible_null_common,e290,48,0.6875,1.0,1.0,0.7565916824263234,,
geometry_plus_shape,visible_null_common,e291,40,0.45,1.0,1.0,0.4509673726150586,,
geometry_plus_shape,visible_null_common,e292,56,0.2857142857142857,0.9796875,0.9472082961972668,0.3131004888236037,,
geometry_plus_shape,visible_null_common,e293,64,0.75,1.0,1.0,0.7554375021020024,,
geometry_plus_shape,visible_null_common,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.5832884764008469,,
geometry_plus_shape,visible_null_common,e299,71,0.6619718309859155,0.999113475177305,0.9995567375886527,0.7114538888214973,,
geometry_plus_shape,visible_null_common,e300,120,0.6916666666666667,0.8990556821882123,0.8866535460701359,0.9176947517432275,,
geometry_plus_shape,visible_null_common,e301,1,0.0,,,0.15076467004114388,,
geometry_plus_shape,visible_null_common,e303,12,0.9166666666666666,0.36363636363636365,0.9254656959202414,0.9947208349037502,,
geometry_plus_shape,visible_null_common,e305,14,1.0,,,0.9226188985164987,,
geometry_plus_shape,visible_null_common,e306,20,1.0,,,0.742501559708425,,
geometry_plus_shape,visible_null_common,e307,22,1.0,,,0.9995195534341796,,
geometry_plus_shape,visible_null_common,e310,42,0.5476190476190477,1.0,1.0,0.5571519804372039,,
geometry_plus_shape,visible_null_common,e311,37,0.7567567567567568,1.0,1.0,0.7830477577941909,,
geometry_plus_shape,visible_null_common,__global_oof__,1383,0.2950108459869848,0.9903293112116642,0.9690204983976679,0.3199114157670814,,
geometry_plus_shape,action_cliff,e279,66,0.19696969696969696,1.0,1.0,0.18863329060773606,,
geometry_plus_shape,action_cliff,e284,9,0.0,,,0.006623092455647434,,
geometry_plus_shape,action_cliff,e285,158,0.0,,,0.001669901804405496,,
geometry_plus_shape,action_cliff,e286,533,0.0,,,0.006287975021286204,,
geometry_plus_shape,action_cliff,e287,3,0.0,,,0.14529812903944186,,
geometry_plus_shape,action_cliff,e289,28,0.42857142857142855,1.0,1.0,0.33504762810794303,,
geometry_plus_shape,action_cliff,e290,48,0.6875,1.0,1.0,0.755118587161367,,
geometry_plus_shape,action_cliff,e291,40,0.45,1.0,1.0,0.4583382030264345,,
geometry_plus_shape,action_cliff,e292,56,0.32142857142857145,1.0,1.0,0.3138908872434755,,
geometry_plus_shape,action_cliff,e293,64,0.75,1.0,1.0,0.7530075795613873,,
geometry_plus_shape,action_cliff,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.5754764622755861,,
geometry_plus_shape,action_cliff,e299,71,0.6901408450704225,1.0,1.0000000000000002,0.7145504304687932,,
geometry_plus_shape,action_cliff,e300,120,0.7166666666666667,0.9716142270861833,0.9655217253263826,0.9253840346070538,,
geometry_plus_shape,action_cliff,e301,1,0.0,,,0.1764353314566447,,
geometry_plus_shape,action_cliff,e303,12,1.0,,,0.9939386343972466,,
geometry_plus_shape,action_cliff,e305,14,1.0,,,0.933759730074028,,
geometry_plus_shape,action_cliff,e306,20,1.0,,,0.8159836658917701,,
geometry_plus_shape,action_cliff,e307,22,1.0,,,0.9989648892977072,,
geometry_plus_shape,action_cliff,e310,42,0.5476190476190477,1.0,1.0,0.5643359285930041,,
geometry_plus_shape,action_cliff,e311,37,0.7567567567567568,1.0,1.0,0.7783256504755873,,
geometry_plus_shape,action_cliff,__global_oof__,1383,0.3007953723788865,0.9945410070797869,0.9840908305888857,0.3228399885041118,,
geometry_plus_shape,safe_invisible,e279,66,0.696969696969697,0.9141304347826087,0.9706545415872468,0.6431643008238176,,
geometry_plus_shape,safe_invisible,e284,9,1.0,,,0.9766519971037625,,
geometry_plus_shape,safe_invisible,e285,158,1.0,,,0.9979980910450235,,
geometry_plus_shape,safe_invisible,e286,533,1.0,,,0.9899471401425182,,
geometry_plus_shape,safe_invisible,e287,3,1.0,,,0.5530007331004122,,
geometry_plus_shape,safe_invisible,e289,28,0.5357142857142857,0.9487179487179488,0.9379514004514004,0.4735778703867684,,
geometry_plus_shape,safe_invisible,e290,48,0.25,1.0,1.0,0.19676743504879823,,
geometry_plus_shape,safe_invisible,e291,40,0.55,1.0,1.0,0.5242853770111513,,
geometry_plus_shape,safe_invisible,e292,56,0.6785714285714286,0.9985380116959065,0.9993252361673414,0.6221280949609989,,
geometry_plus_shape,safe_invisible,e293,64,0.21875,1.0,0.9999999999999998,0.2644684491211961,,
geometry_plus_shape,safe_invisible,e297,39,0.4358974358974359,0.9786096256684491,0.9729987454218014,0.28472076839425436,,
geometry_plus_shape,safe_invisible,e299,71,0.28169014084507044,0.9941176470588234,0.9836435144233135,0.20669681362786735,,
geometry_plus_shape,safe_invisible,e300,120,0.24166666666666667,0.9700644183402805,0.8540752709383753,0.042930214071895144,,
geometry_plus_shape,safe_invisible,e301,1,0.0,,,0.33462926431243384,,
geometry_plus_shape,safe_invisible,e303,12,0.0,,,0.00865175234797436,,
geometry_plus_shape,safe_invisible,e305,14,0.0,,,0.01675483256753139,,
geometry_plus_shape,safe_invisible,e306,20,0.0,,,0.024650984267632788,,
geometry_plus_shape,safe_invisible,e307,22,0.0,,,0.0018649560066234965,,
geometry_plus_shape,safe_invisible,e310,42,0.21428571428571427,0.9562289562289562,0.84076278659612,0.3899756965547041,,
geometry_plus_shape,safe_invisible,e311,37,0.08108108108108109,0.946078431372549,0.7777777777777777,0.07416417857217371,,
geometry_plus_shape,safe_invisible,__global_oof__,1383,0.6710050614605929,0.9870843596059112,0.9936294642038428,0.6398598369167428,,
geometry_plus_shape,strict_health,e279,66,0.0,,,0.04527049907290475,,
geometry_plus_shape,strict_health,e284,9,0.0,,,3.7110620257458536e-07,,
geometry_plus_shape,strict_health,e285,158,0.0,,,7.881940574481463e-07,,
geometry_plus_shape,strict_health,e286,533,0.0,,,7.489649012148391e-06,,
geometry_plus_shape,strict_health,e287,3,0.0,,,3.365633800428863e-07,,
geometry_plus_shape,strict_health,e289,28,0.0,,,6.209326218907633e-07,,
geometry_plus_shape,strict_health,e290,48,0.0,,,3.0294933490718533e-06,,
geometry_plus_shape,strict_health,e291,40,0.0,,,1.6367441874547506e-06,,
geometry_plus_shape,strict_health,e292,56,0.0,,,1.760707549425134e-06,,
geometry_plus_shape,strict_health,e293,64,0.0,,,2.4703222785535168e-05,,
geometry_plus_shape,strict_health,e297,39,0.0,,,2.8554611389100833e-05,,
geometry_plus_shape,strict_health,e299,71,0.0,,,6.002713662131907e-05,,
geometry_plus_shape,strict_health,e301,1,0.0,,,2.323165746495591e-07,,
geometry_plus_shape,strict_health,e303,12,0.0,,,0.00533121838167054,,
geometry_plus_shape,strict_health,e305,14,0.0,,,8.101131879006927e-06,,
geometry_plus_shape,strict_health,e306,20,0.0,,,2.7929467263570243e-05,,
geometry_plus_shape,strict_health,e307,22,0.0,,,2.835485143747238e-07,,
geometry_plus_shape,strict_health,e310,42,0.0,,,2.7272421024218723e-05,,
geometry_plus_shape,strict_health,e311,37,0.0,,,1.0729609840373895e-05,,
geometry_plus_shape,strict_health,__global_oof__,1263,0.0,,,0.002427120168988007,,
geometry_plus_shape,null_strict_rate,e279,66,,,,-0.37426569024761913,0.8240408698526482,0.6671155961787333
geometry_plus_shape,null_strict_rate,e284,9,,,,0.12850345006477257,0.12850345006477257,
geometry_plus_shape,null_strict_rate,e285,158,,,,-0.03493189587960022,0.046521498092916634,
geometry_plus_shape,null_strict_rate,e286,533,,,,0.04997792416874155,0.06984695796978241,
geometry_plus_shape,null_strict_rate,e287,3,,,,0.2751603181988713,0.25928730232585545,0.8660254037844387
geometry_plus_shape,null_strict_rate,e289,28,,,,0.3838844461168255,0.1148299898787957,0.8150116627624617
geometry_plus_shape,null_strict_rate,e290,48,,,,0.6441464179515006,0.15113546704090117,0.8284682832535263
geometry_plus_shape,null_strict_rate,e291,40,,,,0.4341647424851077,0.11036761653531806,0.8702396642136762
geometry_plus_shape,null_strict_rate,e292,56,,,,-0.05870823943108155,0.36450371730165815,0.8062251676866227
geometry_plus_shape,null_strict_rate,e293,64,,,,0.8792738736028451,0.1737044108070418,0.8794809155314153
geometry_plus_shape,null_strict_rate,e297,39,,,,0.601112349020152,0.12001469968006556,0.838155837577378
geometry_plus_shape,null_strict_rate,e299,71,,,,0.6826468592565743,0.17048722816551723,0.7542147228597801
geometry_plus_shape,null_strict_rate,e300,120,,,,0.9251200025442535,0.2780862896925989,0.5083402952858593
geometry_plus_shape,null_strict_rate,e301,1,,,,0.2412107918797961,0.0771482918797961,
geometry_plus_shape,null_strict_rate,e303,12,,,,0.8752315873655624,0.2501638122445837,-0.4409342521371097
geometry_plus_shape,null_strict_rate,e305,14,,,,0.4740822014656925,0.253596369962879,0.6673768007171906
geometry_plus_shape,null_strict_rate,e306,20,,,,0.4085427735822188,0.31176972641778117,0.5827673328330153
geometry_plus_shape,null_strict_rate,e307,22,,,,1.145762287615521,0.4062914884774853,
geometry_plus_shape,null_strict_rate,e310,42,,,,0.4484978180684642,0.07789848266591955,0.8512162954170468
geometry_plus_shape,null_strict_rate,e311,37,,,,0.745290504020416,0.15890602764115636,0.4960425744989094
geometry_plus_shape,null_strict_rate,__global_oof__,1383,,,,0.2823693793409285,0.16516536801096812,0.798572820246389
geometry_plus_shape,readiness_distance,e279,66,,,,-0.1254297160919057,3.230179751993762,-0.04932782232203702
geometry_plus_shape,readiness_distance,e284,9,,,,2.256443019536805,0.6740350762179022,-0.5
geometry_plus_shape,readiness_distance,e285,158,,,,1.8755066811296717,0.8891089419199327,-0.12182536483108924
geometry_plus_shape,readiness_distance,e286,533,,,,1.6026123543004438,0.8377637422201945,-0.04909146614877097
geometry_plus_shape,readiness_distance,e287,3,,,,1.6121648612552686,0.48622806196550544,0.5
geometry_plus_shape,readiness_distance,e289,28,,,,1.6663631487011121,0.5742653005302805,0.20500889749941886
geometry_plus_shape,readiness_distance,e290,48,,,,2.147578237927188,0.46823241475083344,-0.18107233055851615
geometry_plus_shape,readiness_distance,e291,40,,,,1.6212991604730735,0.3471050132918858,0.49880367311842194
geometry_plus_shape,readiness_distance,e292,56,,,,0.686957808594335,0.8641300400757169,0.5464740615246564
geometry_plus_shape,readiness_distance,e293,64,,,,2.3624067140069522,1.164776393165932,0.3558127177147657
geometry_plus_shape,readiness_distance,e297,39,,,,1.3791193031290834,0.3934078584007704,0.21376518218623483
geometry_plus_shape,readiness_distance,e299,71,,,,0.9540339144938598,0.3840416941480594,-0.36296509785756836
geometry_plus_shape,readiness_distance,e300,120,,,,1.3600342132141008,0.31293517318618386,0.7011853080727504
geometry_plus_shape,readiness_distance,e301,1,,,,1.4567658871671334,0.8841096371671334,
geometry_plus_shape,readiness_distance,e303,12,,,,1.7029835936416677,1.045691926975001,-0.5384615384615385
geometry_plus_shape,readiness_distance,e305,14,,,,1.234911188463414,0.5119638115365861,0.05512709317412138
geometry_plus_shape,readiness_distance,e306,20,,,,1.163984741129761,0.2858872383034862,0.08273787723132078
geometry_plus_shape,readiness_distance,e307,22,,,,2.2691813158666303,0.43236658871843986,0.0734463394053984
geometry_plus_shape,readiness_distance,e310,42,,,,1.831403673452726,1.0656163809952028,-0.3814003218661113
