pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate
106,0,e104_e95_q2s3_tail_graft_9bc7ed9a,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.005,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.6196576450865372e-05,-2.6196576450865372e-05,-3.206089368912313e-05,-5.177536644862535e-06,-5.177536644862535e-06,-1.1829125359241743e-05,-3.3833327512611255e-05,-3.3833327512611255e-05,-3.206089368912313e-05,-3.9578865195011304e-05,-3.9578865195011304e-05,-3.206089368912313e-05,-3.9578865195011304e-05,-5.177536644862535e-06,3,3,109,-0.00013274532239426206,-5.0810305160298164e-05,-0.00017474545285831034,-6.0655941758358534e-05,-0.00043956850980143847,-0.0002501122257798985,-0.0004146485696425256,4.9145385047545577e-05,0.75,0.9722222222222222,True,0.005542506858865579,0.0042967752673326335,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007871114021109236,0.0025335840905172328,0.3480563223557736,0.0026999472895711195,1.1408725467358612e-05,5.771564203215478e-06,39,True,True,0.977694090382387,1.0,0.9766355140186916,0.9770609318996416,-1.5646254264663048e-05,-1.5891893277497572e-05,-1.5548446964516052e-05,-1.558192401594993e-05,-3.355542646145221e-07,-5.811932774490452e-07,-2.377469644675248e-07,-2.7122401590140476e-07,-3.0166420376043905e-08,-2.88382671916715e-07,-2.8302878271908977e-08,-2.769485876725519e-08,True,1.5869737485982202e-05,1.5339123718451986e-06,-0.005793742757821629,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
206,0,e104_e95_q2s3_tail_graft_2126cfc3,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.005,40.0,40.0,40.0,40.0,25.0,0.625,-2.6196560566793536e-05,-2.6196560566793536e-05,-3.206089368912313e-05,-5.177890826435494e-06,-5.177890826435494e-06,-1.182985402925496e-05,-3.383315603078252e-05,-3.383315603078252e-05,-3.206089368912313e-05,-3.957863484294055e-05,-3.957863484294055e-05,-3.206089368912313e-05,-3.957863484294055e-05,-5.177890826435494e-06,3,3,210,-0.00013268380439699357,-5.076473627352307e-05,-0.00017474402640593745,-6.064595659222016e-05,-0.00043956850980143847,-0.0002501072331968293,-0.00041464541775926934,4.9145385047545577e-05,0.75,0.9722222222222222,True,0.005542450337008444,0.00429657744083266,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000787100449140628,0.002533529132816747,0.3480563223557736,0.002699936336600824,1.1408552266162324e-05,5.828086060351102e-06,40,True,True,0.9782734646581692,1.0,0.9770603228547153,0.9774193548387097,-1.5647027234709975e-05,-1.5894770200585073e-05,-1.5549185338226943e-05,-1.5582692152477803e-05,-3.363272346614486e-07,-5.840702005365461e-07,-2.3848533817841636e-07,-2.7199215242927313e-07,-3.0185527683490553e-08,-2.883315976963561e-07,-2.8444790471547646e-08,-2.790373343213878e-08,True,1.5868964515935274e-05,1.533893264537752e-06,-0.005214368482039378,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
7,0,e104_e95_q2s3_tail_graft_6a7b3dd8,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.005,50.0,48.0,50.0,48.0,31.0,0.62,-2.6196455712557132e-05,-2.6196455712557132e-05,-3.2060842983905324e-05,-5.1777662251062395e-06,-5.1777662251062395e-06,-1.1829621777703636e-05,-3.383316783545087e-05,-3.383316783545087e-05,-3.2060842983905324e-05,-3.957843307700326e-05,-3.957843307700326e-05,-3.2060842983905324e-05,-3.957843307700326e-05,-5.1777662251062395e-06,3,3,8,-0.00013257778234183616,-5.0651581074312446e-05,-0.00017470267407046491,-6.0356490243634875e-05,-0.00043956850980143847,-0.00024996250002253667,-0.00041451804652709224,4.9145385047545577e-05,0.75,0.9722222222222222,True,0.005542111314865821,0.0042953908633334825,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007869749586375219,0.0025331531307344404,0.3480563223557736,0.002699810846097718,1.1407629829851345e-05,6.167108202973054e-06,50,True,True,0.9869640787949016,1.0,0.9868309260832625,0.9867383512544803,-1.565638064037912e-05,-1.5924364998886176e-05,-1.5558505487510088e-05,-1.559225136401713e-05,-3.456806403305958e-07,-6.136649988376488e-07,-2.478054874615611e-07,-2.815513639686046e-07,-3.7230864521383164e-08,-3.2107632053817647e-07,-3.538592007756429e-08,-3.473022265184398e-08,True,1.5859611110266125e-05,1.5268479276998595e-06,0.0034762456546929554,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
307,0,e104_e95_q2s3_tail_graft_85f8a473,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.01,31.0,29.0,31.0,29.0,31.0,1.0,-2.619638644407729e-05,-2.619638644407729e-05,-3.2050632971958315e-05,-5.174767299331862e-06,-5.174767299331862e-06,-1.186701480904162e-05,-3.383711012761026e-05,-3.383711012761026e-05,-3.2050632971958315e-05,-3.957728190517873e-05,-3.957728190517873e-05,-3.2050632971958315e-05,-3.957728190517873e-05,-5.174767299331862e-06,3,3,312,-0.0001327427725680619,-5.055965623834702e-05,-0.00017456965186543605,-6.042893981089703e-05,-0.0004385649047988216,-0.0002494969223048593,-0.00041298206050581466,4.879210420892404e-05,0.75,0.9722222222222222,True,0.0055406375692536565,0.004290232753690905,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007868123663132379,0.0025329993973840313,0.3480563223557736,0.002699648253773434,1.1403268274464178e-05,7.640853815138865e-06,31,True,True,0.9096176129779838,0.9945652173913043,0.8912489379779099,0.8971326164874552,-1.564161268281372e-05,-1.5942428245342502e-05,-1.5553237656685393e-05,-1.558427763701282e-05,-3.309126827651925e-07,-6.317282452939755e-07,-2.425376566368651e-07,-2.7357763696429634e-07,1.2834290952032434e-08,-1.552472648733843e-07,1.758234910240056e-08,1.5631262109228178e-08,False,1.587437906783153e-05,1.576913083173275e-06,-0.07387022016222478,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
407,0,e104_e95_q2s3_tail_graft_2a8fa651,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.01,19.0,19.0,19.0,19.0,0.0,0.0,-2.6196289259594607e-05,-2.6196289259594607e-05,-3.207079369405008e-05,-5.180546480687553e-06,-5.180546480687553e-06,-1.179208993118408e-05,-3.382898799686451e-05,-3.382898799686451e-05,-3.207079369405008e-05,-3.957933330134278e-05,-3.957933330134278e-05,-3.207079369405008e-05,-3.957933330134278e-05,-5.180546480687553e-06,3,3,413,-0.0001324124852920716,-5.0743278633746947e-05,-0.00017483546899890734,-6.0284002140892357e-05,-0.0004405705624033751,-0.00025042728227213373,-0.00041605322747789725,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00554358506047799,0.004300548972976073,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007871377782384084,0.0025333081806121678,0.3480563223557736,0.0026999736656986044,1.1412218661840266e-05,4.6933625908103774e-06,19,True,True,0.8754345307068366,0.9864130434782609,0.8521665250637214,0.8623655913978494,-1.567026638136476e-05,-1.590488979765214e-05,-1.5563134562138718e-05,-1.5599504853851786e-05,-3.5956638131623576e-07,-5.941897976036128e-07,-2.524345620901882e-07,-2.888048538032575e-07,1.7955879211499577e-08,-8.160119134568965e-08,2.1120504961331426e-08,1.984443524553674e-08,False,1.5845725369280488e-05,1.582034671432742e-06,-0.10805330243337197,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
308,0,e104_e95_q2s3_tail_graft_aafde9be,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.015,31.0,29.0,31.0,29.0,31.0,1.0,-2.619068881981601e-05,-2.619068881981601e-05,-3.20427133834178e-05,-5.143122077222451e-06,-5.143122077222451e-06,-1.1871269340435475e-05,-3.384291172303655e-05,-3.384291172303655e-05,-3.20427133834178e-05,-3.958603265930005e-05,-3.958603265930005e-05,-3.20427133834178e-05,-3.958603265930005e-05,-5.143122077222451e-06,3,3,313,-0.00013264835248187888,-5.0608776596794414e-05,-0.00017433480926029588,-6.0315412607064856e-05,-0.00043703453376635337,-0.0002486749731867091,-0.00041121159445451895,4.843990841468804e-05,0.75,0.9722222222222222,True,0.005536817142346117,0.004276861259514522,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007857616910342964,0.00252820408601889,0.3480563223557736,0.002698597578494492,1.1378801045691777e-05,1.1461280722676873e-05,31,True,True,0.9090382387022016,0.9945652173913043,0.8903993203058623,0.896415770609319,-1.5806343249150553e-05,-1.6257128561725143e-05,-1.56739804647735e-05,-1.57204735958834e-05,-4.95643249102026e-07,-9.464285616766156e-07,-3.6328046472497544e-07,-4.0977359583487163e-07,1.9479125455193238e-08,-2.3194786439379754e-07,2.668544645278302e-08,2.372420235631854e-08,False,1.5709648501494697e-05,1.5835579176764357e-06,-0.07444959443800703,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
408,0,e104_e95_q2s3_tail_graft_2cbf2589,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.015,19.0,19.0,19.0,19.0,0.0,0.0,-2.619057989661222e-05,-2.619057989661222e-05,-3.207316506093072e-05,-5.151821107385324e-06,-5.151821107385324e-06,-1.1758922376703396e-05,-3.383075300034122e-05,-3.383075300034122e-05,-3.207316506093072e-05,-3.9589165581888075e-05,-3.9589165581888075e-05,-3.207316506093072e-05,-3.9589165581888075e-05,-5.151821107385324e-06,3,3,414,-0.00013215296903598128,-5.088424535126812e-05,-0.0001747335701220154,-6.009800075995608e-05,-0.00044004327164604007,-0.0002500706362029981,-0.0004158188888150113,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005541238379182613,0.0042923355884422545,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007862497737605203,0.0025286671250399806,0.3480563223557736,0.002699085661220716,1.13921914652246e-05,7.040043886187451e-06,19,True,True,0.8751448435689455,0.9864130434782609,0.8521665250637214,0.8623655913978494,-1.584945191909713e-05,-1.6201030408356466e-05,-1.5688919654897367e-05,-1.574341970081661e-05,-5.387519190486005e-07,-8.903304083079373e-07,-3.7821965484884186e-07,-4.327197007680804e-07,2.7189974365033983e-08,-1.2149375459038344e-07,3.2069698126430234e-08,3.0049750238378174e-08,False,1.566653983154812e-05,1.5912687665862765e-06,-0.10834298957126309,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
107,0,e104_e95_q2s3_tail_graft_e1d75a68,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.01,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.6185531858846645e-05,-2.6185531858846645e-05,-3.205566570063656e-05,-5.117161682721694e-06,-5.117161682721694e-06,-1.1799860665018258e-05,-3.384129696804017e-05,-3.384129696804017e-05,-3.205566570063656e-05,-3.959813692577807e-05,-3.959813692577807e-05,-3.205566570063656e-05,-3.959813692577807e-05,-5.117161682721694e-06,3,3,110,-0.00013255924033288568,-5.11593490841733e-05,-0.00017445172292587796,-6.0655941758358534e-05,-0.00043751240027453675,-0.00024908417101644764,-0.00041277511499341306,4.879210420892404e-05,0.75,0.9722222222222222,True,0.005536735294662419,0.004276574792621577,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007853089330656553,0.002524577348273313,0.3480563223557736,0.002698144820525851,1.1365093917637265e-05,1.154312840637484e-05,39,True,True,0.977404403244496,1.0,0.9762107051826678,0.9767025089605734,-1.5980947876089078e-05,-1.6471709548267108e-05,-1.578557088410512e-05,-1.5852445468050004e-05,-6.702478760405487e-07,-1.1610095482185806e-06,-4.748708840565947e-07,-5.417454680014748e-07,-5.990248433660856e-08,-5.759869144447213e-07,-5.6386146103960145e-08,-5.51483126870227e-08,True,1.5535043874556175e-05,1.504176307884634e-06,-0.006083429895712644,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
207,0,e104_e95_q2s3_tail_graft_fd3be974,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.01,40.0,40.0,40.0,40.0,25.0,0.625,-2.6185499099495857e-05,-2.6185499099495857e-05,-3.205566570063656e-05,-5.117868381310231e-06,-5.117868381310231e-06,-1.1801314593551382e-05,-3.384095334924009e-05,-3.384095334924009e-05,-3.205566570063656e-05,-3.9597675567604185e-05,-3.9597675567604185e-05,-3.205566570063656e-05,-3.9597675567604185e-05,-5.117868381310231e-06,3,3,211,-0.00013243620315922522,-5.106821043709964e-05,-0.000174448869147803,-6.0635965312083595e-05,-0.00043751240027453675,-0.00024907418279331017,-0.00041276880929698613,4.879210420892404e-05,0.75,0.9722222222222222,True,0.005536622250948148,0.004276179139621627,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007852870279984883,0.002524467437254841,0.3480563223557736,0.002698122915458684,1.1364748388668902e-05,1.1656172120646088e-05,40,True,True,0.9779837775202781,1.0,0.9766355140186916,0.9770609318996416,-1.5982490202732766e-05,-1.647745751965704e-05,-1.5787045002576752e-05,-1.5853978782348003e-05,-6.717902026842386e-07,-1.1667575196085103e-06,-4.76345002528223e-07,-5.432787822994751e-07,-6.022496273752811e-08,-5.758815788407147e-07,-5.654049766245335e-08,-5.5615672694319234e-08,True,1.5533501547912483e-05,1.5038538294837145e-06,-0.0055040556199305035,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
8,0,e104_e95_q2s3_tail_graft_9e5fd87f,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.01,50.0,48.0,50.0,48.0,31.0,0.62,-2.6185284405122466e-05,-2.6185284405122466e-05,-3.205555398366755e-05,-5.117614308325358e-06,-5.117614308325358e-06,-1.1800847555587524e-05,-3.3840971896959005e-05,-3.3840971896959005e-05,-3.205555398366755e-05,-3.959726700986099e-05,-3.959726700986099e-05,-3.205555398366755e-05,-3.959726700986099e-05,-5.117614308325358e-06,3,3,9,-0.00013222415279612876,-5.0841895407161e-05,-0.000174366159845174,-6.0057000193486365e-05,-0.00043751240027453675,-0.00024878470023401156,-0.00041251404677723346,4.879210420892404e-05,0.75,0.9722222222222222,True,0.005535944206662904,0.004273805984623271,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000785036051623924,0.0025237154474053516,0.3480563223557736,0.00269787193908412,1.1362908147695288e-05,1.2334216405890462e-05,50,True,True,0.9869640787949016,1.0,0.9868309260832625,0.9867383512544803,-1.6001178811438585e-05,-1.6536617641314936e-05,-1.580567203592636e-05,-1.587308228467135e-05,-6.90478811390054e-07,-1.225917641266408e-06,-4.949720358778348e-07,-5.62382284622824e-07,-7.428422205830263e-08,-6.413456535156103e-07,-7.047809295873778e-08,-6.916186880946994e-08,True,1.5514812939206668e-05,1.48979457016294e-06,0.0034762456546929554,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
309,0,e104_e95_q2s3_tail_graft_da49743a,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.02,31.0,29.0,31.0,29.0,31.0,1.0,-2.618486106331641e-05,-2.618486106331641e-05,-3.203459405420883e-05,-5.11135747371938e-06,-5.11135747371938e-06,-1.187544102299043e-05,-3.384858635946397e-05,-3.384858635946397e-05,-3.203459405420883e-05,-3.959463935665486e-05,-3.959463935665486e-05,-3.203459405420883e-05,-3.959463935665486e-05,-5.11135747371938e-06,3,3,314,-0.00013255376319692424,-5.065777162271967e-05,-0.0001740998413226058,-6.0201867916831464e-05,-0.00043550330289322814,-0.0002478525854050298,-0.0004094405447305146,4.808879749724941e-05,0.75,0.9722222222222222,True,0.005532996715438574,0.004263489765338119,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007847111410878028,0.0025234094780146924,0.3480563223557736,0.0026975470285479984,1.1354459149367839e-05,1.5281707630220623e-05,31,True,True,0.9087485515643106,0.9945652173913043,0.8899745114698385,0.8960573476702509,-1.5970590047680086e-05,-1.6571053139205148e-05,-1.5794372652500504e-05,-1.5856274382351975e-05,-6.598900476315598e-07,-1.2603531391566227e-06,-4.836726524519755e-07,-5.455743823034481e-07,2.627572622925822e-08,-3.080332171305426e-07,3.599645615040104e-08,3.2099058783252035e-08,False,1.5545401702965163e-05,1.5903545184505009e-06,-0.07473928157589804,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
409,0,e104_e95_q2s3_tail_graft_cd40add1,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.02,19.0,19.0,19.0,19.0,0.0,0.0,-2.618476495663824e-05,-2.618476495663824e-05,-3.2075477027326826e-05,-5.122996520223744e-06,-5.122996520223744e-06,-1.172569888430175e-05,-3.383240734944337e-05,-3.383240734944337e-05,-3.2075477027326826e-05,-3.9598891000247605e-05,-3.9598891000247605e-05,-3.2075477027326826e-05,-3.9598891000247605e-05,-5.122996520223744e-06,3,3,415,-0.00013189331520875315,-5.1025110164415466e-05,-0.00017463156934063861,-5.991197833171702e-05,-0.0004395152886046,-0.0002497136334681585,-0.0004155843289666655,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005538891697887237,0.004284122203908438,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007853618711871198,0.002524026682363061,0.3480563223557736,0.002698197758647316,1.1372266173096189e-05,9.386725181562997e-06,19,True,True,0.8748551564310545,0.9864130434782609,0.8517417162276976,0.8620071684587813,-1.60282390529514e-05,-1.64965348778885e-05,-1.5814416645075118e-05,-1.588700952027445e-05,-7.175390529028721e-07,-1.1858348778399726e-06,-5.037166450265902e-07,-5.763095202259229e-07,3.659482551873879e-08,-1.6078101517708605e-07,4.3207982996896164e-08,4.044378093532923e-08,False,1.548775269769385e-05,1.6006736177399814e-06,-0.10863267670915411,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
310,0,e104_e95_q2s3_tail_graft_ef2497a0,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.025,31.0,29.0,31.0,29.0,31.0,1.0,-2.6178903191120817e-05,-2.6178903191120817e-05,-3.2026275045615726e-05,-5.079473497704434e-06,-5.079473497704434e-06,-1.1879529860703286e-05,-3.385413405387894e-05,-3.385413405387894e-05,-3.2026275045615726e-05,-3.960310202177908e-05,-3.960310202177908e-05,-3.2026275045615726e-05,-3.960310202177908e-05,-5.079473497704434e-06,3,3,315,-0.00013245900473313755,-5.070664133099978e-05,-0.00017386474806738161,-6.008830574044666e-05,-0.00043397121228280766,-0.00024702975901162716,-0.0004076689114297151,4.77387712889837e-05,0.75,0.9722222222222222,True,0.005529176288531027,0.004250118271161705,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007836607164589441,0.002518615573273032,0.3480563223557736,0.0026964966039191396,1.1330242570679585e-05,1.9102134537767426e-05,31,True,True,0.9081691772885284,0.9945652173913043,0.889124893797791,0.8953405017921147,-1.6134353138481326e-05,-1.688420207421435e-05,-1.59144142635606e-05,-1.5991680045626185e-05,-8.236531384327986e-07,-1.5735020741658208e-06,-6.037142635120737e-07,-6.809800455776572e-07,3.3224073981799754e-08,-3.83503402405266e-07,4.551535176557697e-08,4.070935234987692e-08,False,1.5381638612163924e-05,1.5973028662030424e-06,-0.07531865585168018,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
410,0,e104_e95_q2s3_tail_graft_dace0182,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.025,19.0,19.0,19.0,19.0,0.0,0.0,-2.617884444655605e-05,-2.617884444655605e-05,-3.207772961244526e-05,-5.094072724642906e-06,-5.094072724642906e-06,-1.1692419465081372e-05,-3.383395105216458e-05,-3.383395105216458e-05,-3.207772961244526e-05,-3.960850956286066e-05,-3.960850956286066e-05,-3.207772961244526e-05,-3.960850956286066e-05,-5.094072724642906e-06,3,3,416,-0.00013163352381733717,-5.1165873078073965e-05,-0.00017452946665985625,-5.972593485692457e-05,-0.0004389866133133469,-0.0002493562740851357,-0.0004153495479430677,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00553654501659186,0.004275908819374616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007844740705131841,0.0025193868525442585,0.3480563223557736,0.0026973099579733796,1.1352442780433692e-05,1.1733406476940891e-05,19,True,True,0.8745654692931634,0.9864130434782609,0.8513169073916738,0.8616487455197133,-1.6206627807279044e-05,-1.679140324568595e-05,-1.593962555045543e-05,-1.6030274332212827e-05,-8.959278072305155e-07,-1.4807032456374235e-06,-6.289255504069037e-07,-7.195743321642984e-07,4.644669247163318e-08,-1.9946301357579292e-07,5.45140128575585e-08,5.1026515032541436e-08,False,1.5309363943366206e-05,1.6105254846928757e-06,-0.10892236384704523,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
108,0,e104_e95_q2s3_tail_graft_46677d8e,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.015,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.617425747486468e-05,-2.617425747486468e-05,-3.205018879715027e-05,-5.0565746905206765e-06,-5.0565746905206765e-06,-1.1770463116622665e-05,-3.38490343841924e-05,-3.38490343841924e-05,-3.205018879715027e-05,-3.961716334988097e-05,-3.961716334988097e-05,-3.205018879715027e-05,-3.961716334988097e-05,-5.0565746905206765e-06,3,3,111,-0.00013237285890643213,-5.1508171256320345e-05,-0.00017415777124163423,-6.0655941758358534e-05,-0.0004354547384847751,-0.0002480553401215668,-0.0004109008773648074,4.843990841468804e-05,0.75,0.9722222222222222,True,0.0055309637304592615,0.0042563743179105246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000783506685772215,0.002515571903724058,0.3480563223557736,0.0026963425732324108,1.1321684119743908e-05,1.7314692609532268e-05,39,True,True,0.977404403244496,1.0,0.9762107051826678,0.9767025089605734,-1.6314780917151612e-05,-1.705014894565296e-05,-1.6022071819132618e-05,-1.6122264424235985e-05,-1.0040809171030843e-06,-1.7394489456044294e-06,-7.113718190840901e-07,-8.115644241874612e-07,-8.928287014121888e-08,-8.628128040767904e-07,-8.395988296427777e-08,-8.236038626942905e-08,True,1.5201210833493637e-05,1.4747959220800237e-06,-0.006083429895712644,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
208,0,e104_e95_q2s3_tail_graft_65817819,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.015,40.0,40.0,40.0,40.0,25.0,0.625,-2.6174206849027826e-05,-2.6174206849027826e-05,-3.205018879715027e-05,-5.0576322420115005e-06,-5.0576322420115005e-06,-1.1772638892182385e-05,-3.3848517973611436e-05,-3.3848517973611436e-05,-3.205018879715027e-05,-3.9616470331682585e-05,-3.9616470331682585e-05,-3.205018879715027e-05,-3.9616470331682585e-05,-5.0576322420115005e-06,3,3,212,-0.00013218830137738392,-5.137146197553566e-05,-0.000174153489264528,-6.062596791839292e-05,-0.0004354547384847751,-0.000248040353201584,-0.00041089141592541204,4.843990841468804e-05,0.75,0.9722222222222222,True,0.0055307941648878554,0.004255780838410601,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007834738294815478,0.002515407043769834,0.3480563223557736,0.0026963097169417434,1.1321167136374768e-05,1.7484258180939014e-05,40,True,True,0.9779837775202781,1.0,0.9766355140186916,0.9770609318996416,-1.6317088986945914e-05,-1.705876209057459e-05,-1.6024279053418598e-05,-1.6124559957550322e-05,-1.006388986897387e-06,-1.7480620905260646e-06,-7.1357905337007e-07,-8.138599575017956e-07,-9.012002634224553e-08,-8.626500199258373e-07,-8.437897044962629e-08,-8.313583742475782e-08,True,1.5198902763699335e-05,1.473958765878997e-06,-0.0055040556199305035,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
9,0,e104_e95_q2s3_tail_graft_ae597c99,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.015,50.0,48.0,50.0,48.0,31.0,0.62,-2.6173877328949935e-05,-2.6173877328949935e-05,-3.205000576200767e-05,-5.057243827266689e-06,-5.057243827266689e-06,-1.1771934532056605e-05,-3.38485382026521e-05,-3.38485382026521e-05,-3.205000576200767e-05,-3.961584995681999e-05,-3.961584995681999e-05,-3.205000576200767e-05,-3.961584995681999e-05,-5.057243827266689e-06,3,3,10,-0.00013187021645377217,-5.103198248324059e-05,-0.00017402941836311414,-5.9757471608662405e-05,-0.0004354547384847751,-0.00024760610504671876,-0.00041050924206305193,4.843990841468804e-05,0.75,0.9722222222222222,True,0.005529777098459989,0.004252221105913068,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007830973718670943,0.0025142790804680228,0.3480563223557736,0.0026959332593272903,1.1318413722307226e-05,1.850132460880554e-05,50,True,True,0.9866743916570104,1.0,0.9864061172472387,0.9863799283154122,-1.6345094597253997e-05,-1.7147458062558445e-05,-1.6052199706486535e-05,-1.6153192830880996e-05,-1.0343945972054711e-06,-1.8367580625099156e-06,-7.41499706438008e-07,-8.424928308324669e-07,-1.1116009012229773e-07,-9.608080786250507e-07,-1.0527654816205204e-07,-1.0327427993083691e-07,True,1.5170897153391252e-05,1.4529187020989448e-06,0.0031865585168018296,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
