band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,translator,base_anchor_delta,translator_anchor_delta,anchor_minus_base,mean_anchor_minus_base,max_set_minus_base,min_set_minus_base,hidden_core_minus_base,hidden_all_minus_base,q2_hidden_minus_base,s3_hidden_minus_base,mean_move_minus_base,beats_base,tail_neutral_vs_base
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_p90_nonpos_m1.00,3.1026332814043656e-07,1.679004251187166e-07,-1.4236290302171994e-07,-2.5379395129920823e-07,3.5070828574568225e-08,-3.826286597563566e-07,-3.5040463558511092e-06,-3.5804969352420094e-06,-1.906950249619399e-05,-5.458821995069085e-06,3.4742857142857166e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_soft_p90_m1.00,3.1026332814043656e-07,1.7807558350124708e-07,-1.3218774463918948e-07,-1.9766686509825604e-07,3.5300528500314954e-08,-3.760918233508548e-07,-2.0769854964242107e-06,-1.857393711137049e-06,-1.0586068593804177e-05,-3.95282988147061e-06,2.2379807128951345e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_p90_nonpos_m0.50,3.1026332814043656e-07,2.3295984330484742e-07,-7.730348483558913e-08,-1.3305667700969082e-07,1.2222123091376602e-08,-1.9755069902149813e-07,-1.7592577634117923e-06,-1.7974830531151639e-06,-9.568895729311633e-06,-2.74590861452928e-06,1.7371428571428204e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_soft_max_m1.00,3.1026332814043656e-07,2.4174466151105634e-07,-6.851866662938022e-08,-1.1179231595992434e-07,5.4202032639949493e-08,-2.5157836336386907e-07,-1.227216568339129e-06,-1.1161608493332636e-06,-5.934162916831909e-06,-2.656353061472605e-06,1.2669823120245558e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_soft_p90_m0.50,3.1026332814043656e-07,2.431338204100797e-07,-6.712950773035686e-08,-9.975932491190775e-08,1.6601156671569584e-08,-1.890016649852555e-07,-1.039371412187018e-06,-9.295755195275738e-07,-5.297816481092399e-06,-1.9777834042583597e-06,1.1189903564474968e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,tail_soft_max_m0.50,3.1026332814043656e-07,2.755629885387023e-07,-3.470033960173424e-08,-5.627004551200798e-08,2.6626039040245075e-08,-1.2618137223974202e-07,-6.139710958807942e-07,-5.584432363838111e-07,-2.9690099025980743e-06,-1.328787768400952e-06,6.3349115601214236e-06,True,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.05_s30.05,3.1026332814043656e-07,3.3223850370855956e-07,2.1975175568123007e-08,-2.3320751774136284e-08,1.3221524630679937e-07,-1.594437528673609e-07,-1.2988283474013596e-06,-1.4230275892408045e-06,-6.075178955566862e-06,-3.0166194763675547e-06,1.6502857142857937e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.00_s30.20,3.1026332814043656e-07,3.3941139176985047e-07,2.9148063629413912e-08,-8.79895135641462e-08,3.609655379044341e-07,-5.089812500358448e-07,-1.7208206207763865e-06,-2.22566087279155e-06,0.0,-1.2045744345740017e-05,2.6057142857141926e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.10_s30.10,3.1026332814043656e-07,3.55613972269353e-07,4.535064412891643e-08,-4.526912977809161e-08,2.657882350876051e-07,-3.1750867079960443e-07,-2.5962800116186013e-06,-2.8446784951745833e-06,-1.2144177027911818e-05,-6.029783053376758e-06,3.3005714285715224e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.20_s30.00,3.1026332814043656e-07,3.774210890483687e-07,6.715776090793213e-08,2.9404650936371013e-09,1.7604252300351675e-07,-1.2050387432349652e-07,-3.4662329661816482e-06,-3.4581896812824198e-06,-2.426363076268867e-05,0.0,3.995428571428581e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.20_s30.20,3.1026332814043656e-07,4.065328815805458e-07,9.626955344010923e-08,-8.504904847050909e-08,5.370073704602518e-07,-6.295024188585074e-07,-5.187053586930279e-06,-5.683850554089826e-06,-2.426363076268867e-05,-1.2045744345740017e-05,6.601142857142785e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q20.35_s30.35,3.1026332814043656e-07,4.922673833007707e-07,1.8200405516033413e-07,-1.3442789681405998e-07,9.540187151380053e-07,-1.0871543775214931e-06,-9.062890681588165e-06,-9.93228537411144e-06,-4.239645625167543e-05,-2.1043778519330703e-05,0.00011552000000000144,False,False
all,support60,grad_core_top50,all,flat,0.095,0.08,uniform_q21.00_s31.00,3.1026332814043656e-07,9.508081315612316e-07,6.40544803420795e-07,-2.0574512082927043e-07,2.864242435229869e-06,-2.934860312109322e-06,-2.5715081997723654e-05,-2.8199066833473847e-05,-0.00012032928144023458,-5.967629254338691e-05,0.00033005714285714454,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_meanneg_m1.00,8.084578309031087e-07,2.0046172077847757e-07,-6.079961101246312e-07,-1.4295684904741535e-06,1.5119240627248232e-06,-3.777048240394265e-06,-2.002747236024005e-05,-2.1374973757775398e-05,-8.521653416390662e-05,-5.4975772357857e-05,0.0002605714285714275,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_meanneg_m0.50,8.084578309031087e-07,4.2289058210798203e-07,-3.855672487951267e-07,-7.988743709885782e-07,6.768181088911973e-07,-1.9756026755635148e-06,-1.0095635596091279e-05,-1.0769386294835168e-05,-4.294719975816985e-05,-2.7722249414191547e-05,0.0001302857142857132,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_soft_p90_m1.00,8.084578309031087e-07,6.22154542551101e-07,-1.863032883520077e-07,-2.93722569599808e-07,7.12768164490285e-08,-5.497773964968644e-07,-3.112843423774825e-06,-2.7834556251787028e-06,-1.586476313453211e-05,-5.92514083215534e-06,3.356972242624166e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_p90_nonpos_m1.00,8.084578309031087e-07,6.465330268934366e-07,-1.6192480400967213e-07,-3.622122446422793e-07,1.4655712865518922e-07,-5.333668249285495e-07,-5.234366201062324e-06,-5.349042070089212e-06,-2.8501775478417812e-05,-8.13878792922662e-06,5.211428571428515e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_soft_max_m1.00,8.084578309031087e-07,7.120776026603437e-07,-9.638022824276504e-08,-1.665668083461469e-07,9.453078098076162e-08,-3.727403742326274e-07,-1.8397370676881408e-06,-1.6731534267273325e-06,-8.895463149499738e-06,-3.982696324414392e-06,1.900474064190933e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_soft_p90_m0.50,8.084578309031087e-07,7.129590361421023e-07,-9.549879476100642e-08,-1.489445948799073e-07,3.3314984104748646e-08,-2.7712681438529785e-07,-1.5583987554024237e-06,-1.3937048561261754e-06,-7.9431423400389e-06,-2.9656489481666437e-06,1.678486121312029e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_p90_nonpos_m0.50,8.084578309031087e-07,7.131975137131263e-07,-9.52603171899824e-08,-1.9496521441730863e-07,6.036721345026308e-08,-2.8132330864849564e-07,-2.6334606812450367e-06,-2.690798615764424e-06,-1.4327738044189742e-05,-4.106486724428371e-06,2.605714285714312e-05,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,tail_soft_max_m0.50,8.084578309031087e-07,7.592860555849512e-07,-4.917177531815753e-08,-8.412466256935147e-08,4.626845750976827e-08,-1.8729239847914414e-07,-9.206848760323627e-07,-8.373930555321244e-07,-4.452070803573349e-06,-1.9927233283340007e-06,9.50237032095575e-06,True,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.05_s30.05,8.084578309031087e-07,8.38126619662205e-07,2.9668788759096287e-08,-3.446648300098332e-08,1.9076222024239087e-07,-2.4203646087350705e-07,-1.947726260248528e-06,-2.1340251229303917e-06,-9.110450598454056e-06,-4.523633223604828e-06,2.4754285714283057e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.00_s30.20,8.084578309031087e-07,8.567793324809614e-07,4.8321501577852644e-08,-1.2915037861382928e-07,5.541439423994987e-07,-7.64878677284031e-07,-2.578269650055365e-06,-3.335530028117771e-06,0.0,-1.8047887550887154e-05,3.908571428571381e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.10_s30.10,8.084578309031087e-07,8.709104220017139e-07,6.245259109860513e-08,-6.584520506613956e-08,3.845054532547465e-07,-4.810034590629897e-07,-3.8923550666758455e-06,-4.26495279204353e-06,-1.820699427673711e-05,-9.039491190104831e-06,4.950857142857002e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.20_s30.00,8.084578309031087e-07,8.975088249263408e-07,8.905099402323202e-08,9.810055434655851e-09,2.2679228761646186e-07,-1.848130419812577e-07,-5.194051669821231e-06,-5.181986742533849e-06,-3.635836168885964e-05,0.0,5.993142857142601e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.20_s30.20,8.084578309031087e-07,9.458222841596253e-07,1.3736445325651658e-07,-1.1934032317917342e-07,7.809347423171076e-07,-9.497303719019357e-07,-7.772321319904352e-06,-8.51751677063575e-06,-3.635836168885964e-05,-1.8047887550887154e-05,9.901714285713982e-05,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q20.35_s30.35,8.084578309031087e-07,1.0812671493720671e-06,2.728093184689584e-07,-1.7643078453755123e-07,1.3979349797743623e-06,-1.6298078588938836e-06,-1.3569046067918311e-05,-1.4873138106711158e-05,-6.348111605256057e-05,-3.1502206423061896e-05,0.00017327999999999831,False,False
all,support60,grad_core_top50,all,flat,0.095,0.12,uniform_q21.00_s31.00,8.084578309031087e-07,1.9349495161691266e-06,1.1264916852660178e-06,-1.0292947072443326e-07,4.381584798207605e-06,-4.25789180857894e-06,-3.836629614833997e-05,-4.2092273402048535e-05,-0.00017956693796430945,-8.899713507430629e-05,0.000495085714285713,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_meanneg_m1.00,6.257123635888817e-07,4.396080310886674e-08,-5.81751560480015e-07,-1.3310792057463772e-06,1.3541082888313127e-06,-3.4738043972470933e-06,-1.82968868688016e-05,-1.952618638938792e-05,-7.784989141848553e-05,-5.0228316662848105e-05,0.00023771428571428435,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_meanneg_m0.50,6.257123635888817e-07,2.669313108327742e-07,-3.587810527561075e-07,-7.355288135224569e-07,6.111837654865226e-07,-1.8093851429368257e-06,-9.216609320322755e-06,-9.831259080542564e-06,-3.920702446499891e-05,-2.5309240776136277e-05,0.00011885714285714136,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_soft_p90_m1.00,6.257123635888817e-07,4.5500289380662196e-07,-1.7070946978225976e-07,-2.6862427338070205e-07,6.430086274544777e-08,-5.022933107223793e-07,-2.8404186978303603e-06,-2.539924675788125e-06,-1.4476554397957475e-05,-5.406376486341569e-06,3.062499922909057e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_p90_nonpos_m1.00,6.257123635888817e-07,4.7343644993258494e-07,-1.5227591365629678e-07,-3.34875449925498e-07,1.295995741834588e-07,-4.912611447638326e-07,-4.780421634015264e-06,-4.885038216257637e-06,-2.6026226036868216e-05,-7.436725400905564e-06,4.7542857142857044e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_soft_max_m1.00,6.257123635888817e-07,5.374708155203578e-07,-8.824154806852391e-08,-1.5222495841626937e-07,8.592764311199375e-08,-3.403586453787355e-07,-1.6786173192007148e-06,-1.5266463352370252e-06,-8.116544291947303e-06,-3.6337769414168664e-06,1.7337652690859883e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_p90_nonpos_m0.50,6.257123635888817e-07,5.376751094354759e-07,-8.80372541534058e-08,-1.7897209192430097e-07,5.405532566005178e-08,-2.578163227351382e-07,-2.403757986296773e-06,-2.456066277419945e-06,-1.3077066638916834e-05,-3.749239264549953e-06,2.377142857142771e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_soft_p90_m0.50,6.257123635888817e-07,5.384042142120293e-07,-8.730814937685238e-08,-1.3604597182137468e-07,3.0216812940686566e-08,-2.530094276309569e-07,-1.4218547436106732e-06,-1.2716077326034402e-06,-7.247232723106567e-06,-2.7057504818489564e-06,1.531249961454512e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,tail_soft_max_m0.50,6.257123635888817e-07,5.807745987462809e-07,-4.4937764842600814e-08,-7.681261859904254e-08,4.213415949472221e-08,-1.7094691051600108e-07,-8.39988061412944e-07,-7.640025694469557e-07,-4.061883442346703e-06,-1.8180329869332823e-06,8.668826345428911e-06,True,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.05_s30.05,6.257123635888817e-07,6.526550139218656e-07,2.694265033298393e-08,-3.156665939751946e-08,1.7391816742318156e-07,-2.2093355156460603e-07,-1.7769970195591345e-06,-1.9469538767064747e-06,-8.31184471616897e-06,-4.12713442018986e-06,2.2582857142858476e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.00_s30.20,6.257123635888817e-07,6.691787515222813e-07,4.346638793339963e-08,-1.1850169634453067e-07,5.049582125771224e-07,-6.984541787158349e-07,-2.352816525608148e-06,-3.043650554622262e-06,0.0,-1.64697156785909e-05,3.565714285714281e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.10_s30.10,6.257123635888817e-07,6.821901996634239e-07,5.6477836074542154e-08,-6.056349333150024e-08,3.5031728640166904e-07,-4.393123949064659e-07,-3.551416145941566e-06,-3.891329860291771e-06,-1.661211529874196e-05,-8.24779772225226e-06,4.516571428571359e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.20_s30.00,6.257123635888817e-07,7.055779035480825e-07,7.986553995920076e-08,7.653284561648377e-09,2.0560125468804813e-07,-1.6992054507891652e-07,-4.739704954681567e-06,-4.728698354280626e-06,-3.317793468171626e-05,0.0,5.467428571428524e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.20_s30.20,6.257123635888817e-07,7.490375817376105e-07,1.2332521814872877e-07,-1.1084841167185999e-07,7.105582155997325e-07,-8.684069495723534e-07,-7.092521480123182e-06,-7.772348908839449e-06,-3.317793468171626e-05,-1.64697156785909e-05,9.033142857142794e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q20.35_s30.35,6.257123635888817e-07,8.681355794237788e-07,2.424232158348971e-07,-1.6700664684510258e-07,1.2695257585182418e-06,-1.4928946276970834e-06,-1.2384850043678508e-05,-1.3574548043959744e-05,-5.7939861652950286e-05,-2.8754088652507837e-05,0.0001580799999999987,False,False
all,support60,grad_core_top50,all,flat,0.13,0.08,uniform_q21.00_s31.00,6.257123635888817e-07,1.6164013626474016e-06,9.9068899905852e-07,-1.4327456110407866e-07,3.949703880290478e-06,-3.891339000694494e-06,-3.505035859183159e-05,-3.844949573553587e-05,-0.00016403799098232974,-8.131451916001953e-05,0.0004516571428571423,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_meanneg_m1.00,1.798075866865645e-06,1.0879203866664966e-06,-7.101554801991483e-07,-1.786749146526212e-06,2.2319041884655277e-06,-5.142098628119207e-06,-2.7240928667099373e-05,-2.9084877947996714e-05,-0.00011592860215833833,-7.475789851160708e-05,0.00035657142857142767,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_meanneg_m0.50,1.798075866865645e-06,1.2904271162739178e-06,-5.076487505917271e-07,-1.0507952203919757e-06,9.699091885195799e-07,-2.729947070734262e-06,-1.3773783595100175e-05,-1.4695758235602378e-05,-5.859897770202349e-05,-3.781750746398305e-05,0.00017828571428571242,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_soft_p90_m1.00,1.798075866865645e-06,1.5502682075840823e-06,-2.4780765928156256e-07,-3.9773472504389673e-07,1.0070463640765581e-07,-7.390114130645387e-07,-4.255693360377677e-06,-3.80495216234511e-06,-2.1687972508760422e-05,-8.101881014493939e-06,4.5937514899066544e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_p90_nonpos_m1.00,1.798075866865645e-06,1.607101836387237e-06,-1.90974030478408e-07,-4.6771123896061084e-07,2.2348297257224203e-07,-6.917571365727682e-07,-7.129992131815754e-06,-7.286917005292349e-06,-3.8847363929672696e-05,-1.1062580993426163e-05,7.131428571428584e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_soft_p90_m0.50,1.798075866865645e-06,1.6709981622842207e-06,-1.270777045814242e-07,-2.0276862411350294e-07,4.598594638416387e-08,-3.700165095432695e-07,-2.1315489439621693e-06,-1.9061783449300293e-06,-1.086413837322886e-05,-4.056704234894903e-06,2.2968757449534465e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_soft_max_m1.00,1.798075866865645e-06,1.6711530801405416e-06,-1.2692278672510326e-07,-2.262369915850826e-07,1.316073359181047e-07,-4.994434495975142e-07,-2.5158886297338423e-06,-2.287932068451812e-06,-1.2163987683999622e-05,-5.447232724595241e-06,2.6006487194193918e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_p90_nonpos_m0.50,1.798075866865645e-06,1.6773877493658773e-06,-1.206881174997676e-07,-2.598072947890273e-07,8.795989203669308e-08,-3.6895886645904596e-07,-3.595476534085096e-06,-3.6739389708273507e-06,-1.9567641918877277e-05,-5.600693819732272e-06,3.56571428571427e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,tail_soft_max_m0.50,1.798075866865645e-06,1.7329713722924467e-06,-6.510449457319822e-08,-1.1469383798257127e-07,6.395478557852385e-08,-2.5088082755697627e-07,-1.2594730088855144e-06,-1.1454947282147786e-06,-6.090119842400155e-06,-2.726191219673546e-06,1.3003243597095766e-05,True,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.05_s30.05,1.798075866865645e-06,1.841232778909685e-06,4.315691204404004e-08,-4.6386293139910606e-08,2.62467357514673e-07,-3.2579112119179854e-07,-2.664528807427846e-06,-2.9194640932380864e-06,-1.2463426764530716e-05,-6.188274887478085e-06,3.3874285714284406e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.00_s30.20,1.798075866865645e-06,1.8723876943349538e-06,7.431182746930887e-08,-1.7244674721528241e-07,7.662109418049567e-07,-1.0338168426882177e-06,-3.5236804692972967e-06,-4.559931512937432e-06,0.0,-2.4665763285483533e-05,5.348571428571373e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.10_s30.10,1.798075866865645e-06,1.8900366787200085e-06,9.196081185436356e-08,-8.699068343442917e-08,5.305372557939947e-07,-6.464129180816514e-07,-5.323257569217477e-06,-5.833128140826058e-06,-2.4900811902150988e-05,-1.2361991082759927e-05,6.77485714285699e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.20_s30.00,1.798075866865645e-06,1.9296794598888667e-06,1.3160359302322178e-07,2.1590536247728664e-08,3.1427213886825456e-07,-2.3708065843841553e-07,-7.0996370568343625e-06,-7.083127156391576e-06,-4.969745939839565e-05,0.0,8.201142857142867e-05,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.20_s30.20,1.798075866865645e-06,2.0024736314683267e-06,2.0439776460268178e-07,-1.5085621085653145e-07,1.0834841317475252e-06,-1.2784813095967351e-06,-1.0623317526242682e-05,-1.164305866940829e-05,-4.969745939839565e-05,-2.4665763285483533e-05,0.0001354971428571426,False,False
all,support60,grad_core_top50,all,flat,0.13,0.12,uniform_q20.35_s30.35,1.798075866865645e-06,2.2098486499588788e-06,4.1177278309323384e-07,-2.0330560901449246e-07,1.9494788139340358e-06,-2.1835048935603396e-06,-1.8529923214938293e-05,-2.0314470215443414e-05,-8.669713174783156e-05,-4.301233075719446e-05,0.0002371200000000017,False,False
