method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,transition_residual_mse,family,context,base,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,pseudo_residual_l2_mean,hidden_residual_l2_mean,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_transition_residual_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,row_beats_raw,transition_mse_beats_raw,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
transition_raw_residual_baseraw_k16_a4_w0.35,369,0.6170314569927816,0.2947994133126027,0.19936625553341686,0.9190298120930682,0.0,30.576492484827213,transition_residual,raw_residual,raw,16.0,4.0,0.35,16.0,16.0,0.7339085396278408,0.6875356841767861,1.0590120871795345,1.0803443048964225,0.004029683416211682,0.011762857092690204,-0.15200157872496334,36.0,0.0004420043595470263,8.836628966379404e-05,0.0007026210894414079,0.4166666666666667,0.01717811658415125,0.009375752596385456,False,True,False,False,False
transition_raw_topology_baseraw_k4_a24_w0.65,369,0.6172023039160492,0.2949702602358703,0.19592713621339294,0.9031763108373481,0.0,30.778681878701136,transition_residual,raw_topology,raw,4.0,24.0,0.65,4.0,4.0,1.0017797184441535,0.948641397267046,0.5495911939929555,0.42327280618255,0.004200530339479314,0.011933704015957836,0.0501878151489592,36.0,0.00020074040617595068,-0.0002440613701395084,0.000617209193117942,0.5,0.022528805935915552,0.01472644194814976,False,False,False,False,False
transition_raw_residual_baseraw_k4_a4_w0.35,369,0.6172325713257826,0.2950005276456035,0.19930989054424764,0.9187699832405561,0.0,30.78384007146213,transition_residual,raw_residual,raw,4.0,4.0,0.35,4.0,4.0,0.6628873608602655,0.6163110897860833,1.0050751991011053,1.0395952021749904,0.004230797749212645,0.011963971425691167,0.0553460079099537,36.0,5.528562424113589e-06,-0.0001406549897701319,0.0007156003543064307,0.5277777777777778,0.016614099157061468,0.008811735169295676,False,False,False,False,False
transition_raw_residual_basesubject_k8_a12_w0.35,369,0.6172649023631844,0.2950328586830055,0.19667069583273802,0.9066039393265239,0.0,29.701815678080735,transition_residual,raw_residual,subject,8.0,12.0,0.35,8.0,8.0,0.6191523017999272,0.5291272038142144,0.5840817244609151,0.6258292886904739,0.004263128786614501,0.011996302463093023,-1.0266783854714419,36.0,0.0003051508513290117,2.148062236880773e-05,0.0007948718677184517,0.4722222222222222,-9.362849574179322e-05,-0.007895992483507586,False,True,True,False,False
transition_raw_residual_baseedge_shrink025_k8_a24_w0.35,369,0.6175482935124302,0.2953162498322513,0.19565093621918045,0.9019030962298809,0.0,29.188779630488686,transition_residual,raw_residual,edge_shrink025,8.0,24.0,0.35,8.0,8.0,0.8090438808390987,0.8262027578890381,0.5721580073923728,0.5467503176280994,0.004546519935860305,0.012279693612338827,-1.5397144330634909,36.0,-7.559698010897313e-05,-0.0002822581412986549,0.0006630224475710717,0.5,0.01582349526985216,0.008021131282086369,False,True,False,True,False
transition_full_transition_basesubject_k8_a12_w0.35,369,0.6176913584365231,0.2954593147563441,0.19489830056958354,0.8984336294549098,0.0,29.74756634692474,transition_residual,full_transition,subject,8.0,12.0,0.35,8.0,8.0,1.0762484342518293,1.028576214194492,0.9651038007441806,0.8344048098254571,0.004689584859953189,0.01242275853643171,-0.9809277166274377,36.0,0.0003753905475578715,-0.00016644148619876308,0.0006525425135629445,0.4444444444444444,0.00779101940474336,-1.1344583022432353e-05,False,True,False,False,False
transition_full_transition_baseedge_shrink025_k4_a12_w0.35,369,0.6178851100150596,0.29565306633488075,0.19389724569501804,0.8938190106428879,0.0,29.2247620646231,transition_residual,full_transition,edge_shrink025,4.0,12.0,0.35,4.0,4.0,1.0275227770433089,1.0041096184973763,0.7951156193373465,0.6493604382512864,0.004883336438489705,0.012616510114968227,-1.5037319989290765,36.0,-8.226881952453574e-05,-0.0006518542563763715,0.0006423798143896221,0.5,0.01865260946186753,0.010850245474101738,False,True,False,True,False
transition_raw_topology_baseraw_k16_a24_w0.35,369,0.6178902999051288,0.29565825622494996,0.1967785786683925,0.907101252886005,0.0,30.65373306533287,transition_residual,raw_topology,raw,16.0,24.0,0.35,16.0,16.0,1.066725699364597,1.0306588839566286,1.0694275886079343,0.9516102554996445,0.004888526328558851,0.012621700005037373,-0.0747609982193076,36.0,0.00017003196267339492,-0.0004273478463711333,0.0006304382642127221,0.4722222222222222,0.026460664478943574,0.01865830049117778,False,True,False,False,False
transition_raw_topology_basesubject_k8_a12_w0.35,369,0.6182108406549787,0.29597879697479973,0.1943849016861315,0.8960669858214355,0.0,29.714798329518835,transition_residual,raw_topology,subject,8.0,12.0,0.35,8.0,8.0,1.0757965226678172,1.0264446853780913,1.1450140447435309,0.9383722704049882,0.005209067078408736,0.012942240754887258,-1.013695734033341,36.0,0.00045049188519368546,-9.326497298600244e-05,0.0006413891648208422,0.3888888888888889,0.0071105996577982555,-0.0006917643299675369,False,True,False,False,False
transition_raw_residual_baseedge_shrink025_k4_a12_w0.35,369,0.6185387505403532,0.29630670686017424,0.19579808403344415,0.9025814117639254,0.0,29.195263655919756,transition_residual,raw_residual,edge_shrink025,4.0,12.0,0.35,4.0,4.0,0.757642832540868,0.7598132807702529,0.7161505549158782,0.6688944377195086,0.005536976963783302,0.013270150640261824,-1.53323040763242,36.0,-0.00010375146315386306,-0.0003647169662503764,0.0006478498427940989,0.5,0.02038069249538743,0.012578328507621639,False,True,False,True,False
transition_full_transition_baseedge_shrink025_k4_a24_w0.65,369,0.6186530729218835,0.29642102924170455,0.19422809932805074,0.8953441651951612,0.0,29.231323862573298,transition_residual,full_transition,edge_shrink025,4.0,24.0,0.65,4.0,4.0,1.0275227770433089,1.0041096184973763,0.4543517824784837,0.3710631075721637,0.0056512993453136096,0.013384473021792131,-1.4971702009788785,36.0,-8.905117784774982e-05,-0.0006772379877942624,0.0006382958655186072,0.5,0.019339169870484008,0.011536805882718215,False,True,False,True,False
transition_raw_residual_basesubject_k16_a24_w0.65,369,0.6189487745732997,0.29671673089312084,0.19860667285469885,0.9155283212082458,0.0,29.637627660508446,transition_residual,raw_residual,subject,16.0,24.0,0.65,16.0,16.0,0.6561869398233995,0.5858583169185899,0.4990694767141798,0.5598105224090546,0.005947000996729734,0.013680174673208256,-1.09086640304373,36.0,0.00026774582739213506,-4.9454981598087506e-06,0.0007897810534313807,0.4444444444444444,0.000591269006601447,-0.0072110949811643454,False,True,False,False,False
transition_topology_basesubject_k8_a12_w0.35,369,0.6189633925005157,0.29673134882033675,0.1930874560321927,0.8900860778069373,0.0,29.505266864816235,transition_residual,topology,subject,8.0,12.0,0.35,8.0,8.0,1.0421498575026162,0.9895623153475519,1.3480420856115622,1.1596885628557174,0.005961618923945755,0.013694792600424277,-1.223227198735941,36.0,0.0003089515429513774,-0.0001805639374069141,0.0006813739221541472,0.4722222222222222,0.01668556972992652,0.008883205742160727,False,True,False,False,False
transition_raw_residual_basesubject_k8_a24_w0.65,369,0.6190452942117913,0.2968132505316124,0.19787674119890747,0.9121635143071586,0.0,29.70625787189072,transition_residual,raw_residual,subject,8.0,24.0,0.65,8.0,8.0,0.6191523017999272,0.5291272038142144,0.36505107778807194,0.3911433054315462,0.0060435206352214,0.013776694311699922,-1.022236191661456,36.0,0.00028375597758500487,-1.3240920006406156e-05,0.0008001199827115707,0.4722222222222222,0.00045281985861511664,-0.007349544129150676,False,True,False,False,False
transition_raw_residual_baseraw_k8_a4_w0.35,369,0.619055494550421,0.2968234508702421,0.19968642907365255,0.920505734022447,0.0,30.798468504745838,transition_residual,raw_residual,raw,8.0,4.0,0.35,8.0,8.0,0.6946479310550522,0.6514844272287765,1.083846018648897,1.0252148057466344,0.00605372097385104,0.013786894650329562,0.06997444119366136,36.0,0.00014903612147735654,-0.00013692940503130905,0.0007050102764173753,0.4444444444444444,0.0171546778872097,0.00935231389944391,False,False,False,False,False
transition_raw_topology_baseedge_shrink025_k4_a12_w0.35,369,0.619072551510351,0.29684050783017213,0.19487497044592758,0.8983260832751293,0.0,29.200497160220138,transition_residual,raw_topology,edge_shrink025,4.0,12.0,0.35,4.0,4.0,1.0244771390144631,0.9803198272969225,0.8921356095770978,0.7376441610923073,0.00607077793378108,0.013803951610259602,-1.5279969033320384,36.0,-0.00011992883046447638,-0.0006567379567397098,0.0006414701835135659,0.5555555555555556,0.019741016573418313,0.01193865258565252,False,True,False,True,False
transition_full_transition_baseraw_k8_a12_w0.35,369,0.6193058203834295,0.2970737767032506,0.19894654188024202,0.9170950345211156,0.0,30.841206646276415,transition_residual,full_transition,raw,8.0,12.0,0.35,8.0,8.0,1.053270784937275,1.0180064534301758,1.0514754059960354,0.8823202058511954,0.006304046806859587,0.014037220483338109,0.11271258272423879,36.0,0.0003524900376523609,-0.0002578136296003724,0.0005911089748471843,0.4722222222222222,0.026351560816789577,0.018549196829023784,False,False,False,False,False
transition_topology_baseedge_shrink025_k4_a12_w0.35,369,0.6193121203775442,0.2970800766973653,0.19377903272307131,0.8932740776746454,0.0,29.08580990041693,transition_residual,topology,edge_shrink025,4.0,12.0,0.35,4.0,4.0,1.003983909504755,0.95468657847973,1.0275757765054454,0.8394718741489895,0.006310346800974309,0.014043520477452831,-1.6426841631352467,36.0,-0.00012518538813668606,-0.0006892647365719964,0.0006893054469947969,0.5833333333333334,0.023710549458171193,0.0159081854704054,False,True,False,True,False
transition_raw_residual_baseedge_shrink025_k4_a24_w0.65,369,0.6194521100435033,0.2972200663633242,0.19630754922783109,0.904929922050246,0.0,29.200749004949063,transition_residual,raw_residual,edge_shrink025,4.0,24.0,0.65,4.0,4.0,0.757642832540868,0.7598132807702529,0.409228888523359,0.38222539298257635,0.006450336466933382,0.014183510143411904,-1.527745058603113,36.0,-0.00011172978654925779,-0.0003724580300759133,0.0006443729881218294,0.5,0.021242707237930203,0.01344034325016441,False,True,False,True,False
transition_full_transition_baseedge_shrink025_k16_a24_w0.35,369,0.619610122674758,0.297378078994579,0.19550809127664345,0.9012446158850148,0.0,29.192852832851298,transition_residual,full_transition,edge_shrink025,16.0,24.0,0.35,16.0,16.0,1.1003228603024546,1.0628708356298235,0.8903161051605036,0.7950452287742183,0.006608349098188082,0.014341522774666604,-1.5356412307008789,36.0,-6.36496290307865e-05,-0.0004898466936991203,0.0006229437753114604,0.5555555555555556,0.023033057026163206,0.015230693038397414,False,True,False,True,False
transition_raw_topology_baseedge_shrink025_k16_a24_w0.35,369,0.6197583354706534,0.2975262917904746,0.19475268669731155,0.8977623850193143,0.0,29.098506039206598,transition_residual,raw_topology,edge_shrink025,16.0,24.0,0.35,16.0,16.0,1.0936273456561316,1.0532807979498415,0.9763909734485196,0.8859558389369693,0.006756561894083468,0.01448973557056199,-1.6299880243455789,36.0,-8.514217845318045e-05,-0.0005189789891582756,0.0006495002618712169,0.5833333333333334,0.02449071971598904,0.016688355728223248,False,True,False,True,False
transition_raw_topology_baseedge_shrink025_k4_a24_w0.65,369,0.6199921760109689,0.29776013233078996,0.1953269030821687,0.900409382500729,0.0,29.206446659065854,transition_residual,raw_topology,edge_shrink025,4.0,24.0,0.65,4.0,4.0,1.0244771390144631,0.9803198272969225,0.5097917769011987,0.42151094919560417,0.006990402434398968,0.01472357611087749,-1.5220474044863224,36.0,-0.00012866139046154138,-0.0006824258380221727,0.0006372477195693885,0.5277777777777778,0.02054672769778665,0.012744363710020856,False,True,False,True,False
transition_topology_baseedge_shrink025_k4_a24_w0.65,369,0.6203716493542906,0.29813960567411163,0.1941723844732258,0.8950873333034064,0.0,29.086149481674937,transition_residual,topology,edge_shrink025,4.0,24.0,0.65,4.0,4.0,1.003983909504755,0.95468657847973,0.5871861580031117,0.47969821379942257,0.007369875777720636,0.015103049454199158,-1.6423445818772393,36.0,-0.0001334246462820589,-0.0007136552268852309,0.0006882921269559581,0.5833333333333334,0.024851896758505077,0.017049532770739284,False,True,False,True,False
transition_full_transition_basesubject_k8_a24_w0.65,369,0.6203770727836766,0.29814502910349766,0.19625815418154227,0.9047022229344263,0.0,29.767482688138116,transition_residual,full_transition,subject,8.0,24.0,0.65,8.0,8.0,1.0762484342518293,1.028576214194492,0.6031898754651128,0.5215030061409106,0.007375299207106667,0.015108472883585189,-0.9610113754140599,36.0,0.00036700436527737956,-0.000224613869394615,0.0006352081153075571,0.4444444444444444,0.010370221821235592,0.0025678578334698,False,True,False,False,False
transition_raw_residual_basesubject_k16_a4_w0.35,369,0.6204688377410572,0.2982367940608784,0.19972677271204844,0.9206917083555404,0.0,29.6405018188697,transition_residual,raw_residual,subject,16.0,4.0,0.35,16.0,16.0,0.6561869398233995,0.5858583169185899,0.9981389534283596,1.1196210448181092,0.00746706416448728,0.015200237840965802,-1.087992244682475,36.0,0.00026293546920507876,-1.7958058455755014e-05,0.0007915311992131202,0.4444444444444444,0.0011553418300276341,-0.006647022157738158,False,True,False,False,False
transition_topology_baseraw_k8_a12_w0.35,369,0.6205415706369531,0.29830952695677426,0.19611708360005453,0.9040519219612267,0.0,30.608873405058873,transition_residual,topology,raw,8.0,12.0,0.35,8.0,8.0,1.0421498575026162,0.9895623153475519,1.3728621590654486,1.1820297429125672,0.007539797060383213,0.015272970736861735,-0.11962065849330372,36.0,0.00017750693894926357,-0.000370612551540154,0.0006360320174538541,0.5,0.03533500110660748,0.027532637118841685,False,True,False,False,False
transition_topology_baseedge_shrink025_k16_a24_w0.35,369,0.6208176332823566,0.2985855896021777,0.19428643845695806,0.8956130943503678,0.0,28.99532766367133,transition_residual,topology,edge_shrink025,16.0,24.0,0.35,16.0,16.0,1.0810207959473,1.055867493764832,1.1160734861812365,0.9470222324180122,0.007815859705786687,0.01554903338226521,-1.7331663998808473,36.0,-0.00016042174730905074,-0.0006289441060956549,0.0006359563355764556,0.5833333333333334,0.025433821628762954,0.01763145764099716,False,True,False,True,False
transition_raw_residual_basesubject_k4_a24_w1.00,369,0.6208724865788625,0.2986404428986836,0.19943505896552247,0.9193469791337496,0.0,29.75546552835152,transition_residual,raw_residual,subject,4.0,24.0,1.0,4.0,4.0,0.590393460940331,0.48635300599592235,0.23372374618181352,0.259471894073595,0.007870713002292584,0.015603886678771106,-0.9730285352006547,36.0,0.00025068945296312926,2.4834552175052972e-05,0.0007994583935573177,0.4722222222222222,0.004023942876072328,-0.003778421111693464,False,True,False,False,False
transition_raw_residual_baseraw_k8_a24_w1.00,369,0.621258076783445,0.2990260331032662,0.2009580095302949,0.9263674097859939,0.0,30.816536945521506,transition_residual,raw_residual,raw,8.0,24.0,1.0,8.0,8.0,0.6946479310550522,0.6514844272287765,0.4064422569933364,0.384455552154988,0.008256303206875093,0.015989476883353615,0.0880428819693293,36.0,0.00013938140015670917,-0.00014564744094825238,0.0007046131413750701,0.4444444444444444,0.018960270760459808,0.011157906772694015,False,False,False,False,False
transition_raw_topology_basesubject_k8_a24_w0.65,369,0.6214959158433704,0.2992638721631914,0.1959368513500854,0.9032210952479548,0.0,29.73531866266102,transition_residual,raw_topology,subject,8.0,24.0,0.65,8.0,8.0,1.0757965226678172,1.0264446853780913,0.7156337779647068,0.5864826690031175,0.008494142266800453,0.016227315943278975,-0.9931754008911575,36.0,0.00045439196602759424,-0.00014143057184781824,0.0006232589688444621,0.3888888888888889,0.009875972865183935,0.0020736088774181427,False,True,False,False,False
transition_full_transition_basesubject_k16_a12_w0.35,369,0.6219327253447313,0.29970068166455227,0.1981634462283124,0.9134851545646598,0.0,29.764905972284346,transition_residual,full_transition,subject,16.0,12.0,0.35,16.0,16.0,1.1133081166509995,1.063900099970913,1.2616521957674962,1.1011258342831582,0.008930951768161388,0.01666412544463991,-0.9635880912678303,36.0,0.0004251637524530757,-0.00025355432321809575,0.0006352871511241937,0.4722222222222222,0.017696978428067833,0.00989461444030204,False,True,False,False,False
transition_raw_topology_baseraw_k8_a12_w0.35,369,0.6219474801742642,0.2997154364940853,0.19868245791075637,0.9158776718325111,0.0,30.71069351450924,transition_residual,raw_topology,raw,8.0,12.0,0.35,8.0,8.0,1.030501993017853,0.9827319568819819,1.2813702286317576,1.0805502926180985,0.008945706597694225,0.016678880274172747,-0.017800549042934932,36.0,0.00025376796985877913,-0.0003280691944462794,0.000622096977784745,0.4722222222222222,0.027698000768385023,0.01989563678061923,False,True,False,False,False
