route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,candidate_id
r129_q3_s_stage,129,id06,2024-07-08,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.237966897559188,3.6644114285714298,0.7328822857142858,0.7349521998189604,0.6961714285714284,0.2559685714285714,0.710736,0.663397142857143,0.0016411945624551,0.0082059728122757,2,5,2,0,11111,"2,3,4,5,6",0.9492753623188406,0.7373188405797102,0.8215579710144928,0.8903623188405797,5,5,1,0,-8.579356692108111e-06,-1.7158713384216223e-06,-0.008193041522734498,-0.0016386083045468996,19.6,2.8,1.0,0.3467999999999999,0.7187428571428571,0.0,0.764248,2.372291623505823,0.6,0,0.8712386775362319,h083_nonq2_transport_c760_9486735f
r054_q3_s_stage,54,id02,2024-10-12,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.4233772435268244,3.9372514285714297,0.7874502857142859,0.7974310569618176,0.789328,0.1632057142857143,0.7383737142857142,0.6424971428571429,0.00320805770492,0.0160402885246,1,4,1,1,11111,"2,3,4,5,6",0.9759963768115942,0.5849184782608695,0.9365942028985508,0.9057291666666666,5,5,1,0,-5.973033948473519e-06,-1.1946067896947037e-06,-0.015996877734527324,-0.003199375546905465,18.2,2.8,1.0,0.29965714285714273,0.8227428571428572,0.0,0.7940325714285714,1.3150160073141222,0.8,0,0.8683967391304349,h083_nonq2_transport_c760_9486735f
r219_recovery_route,219,id09,2024-09-10,recovery_route,"Q1,S2,S3,S4",4,0,3,2.299941666579686,3.3211628571428573,0.8302907142857143,0.8298383673096614,0.8661971428571429,0.1036107142857142,0.8254014285714287,0.4856171428571429,0.0028381917524877,0.0113527670099508,0,4,1,0,1000111,"0,4,5,6",0.9569746376811594,0.46875,0.9759963768115942,0.8822192028985506,4,4,1,0,-1.076467829157478e-05,-2.691169572893695e-06,-0.0111945967845574,-0.00279864919613935,18.0,2.75,1.0,0.2357857142857142,0.6731428571428572,0.0,0.8331685714285715,0.15819892139292036,0.75,0,0.8606997282608696,h083_nonq2_transport_c760_9486735f
r169_nonq2_full,169,id07,2024-08-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.3533399377912443,4.379440000000001,0.7299066666666668,0.7252382558499159,0.7627504761904761,0.192297619047619,0.6422914285714285,0.5428571428571428,0.0010263839257043,0.0061583035542259,2,6,0,0,1011111,"0,2,3,4,5,6",0.96875,0.8054800724637681,0.9080615942028986,0.9144791666666666,6,6,1,0,-6.068025848873765e-06,-1.011337641478961e-06,-0.006121724319847029,-0.0010202873866411715,20.833333333333332,3.0,1.0,0.24252380952380945,0.7442857142857142,0.0,0.7613852380952381,0.09534073340238412,0.5,0,0.8578464673913043,h083_nonq2_transport_c760_9486735f
r062_nonq2_full,62,id03,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.472216408047335,4.62706,0.7711766666666667,0.7725382558499159,0.8121504761904762,0.1790833333333333,0.74236,0.557017142857143,0.0017549472500423,0.0105296835002543,2,4,2,2,1011111,"0,2,3,4,5,6",0.9814311594202898,0.6632699275362319,0.9239130434782608,0.9166440217391304,6,6,1,0,-7.248860646044973e-06,-1.2081434410074955e-06,-0.010488334959820836,-0.001748055826636806,16.333333333333332,2.6666666666666665,1.0,0.28871428571428553,0.6662857142857144,0.0,0.7674290476190476,0.13831099410247044,0.5,0,0.8574184782608695,h083_nonq2_transport_c760_9486735f
r014_nonq2_full,14,id01,2024-09-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.343669139806628,4.228680000000001,0.7047800000000001,0.7247982558499158,0.7403542857142859,0.2464928571428571,0.6621990476190477,0.605557142857143,0.001465590784039,0.0087935447042341,2,5,3,1,1011111,"0,2,3,4,5,6",0.9669384057971014,0.7373188405797102,0.8301630434782609,0.9003034420289855,6,6,1,0,-6.890380007262477e-06,-1.1483966678770795e-06,-0.0087266580323802,-0.0014544430053967,19.333333333333332,3.0,1.0,0.4186190476190475,0.6655238095238094,0.0,0.7446204761904762,0.11786225126996654,0.8333333333333334,0,0.857373188405797,h083_nonq2_transport_c760_9486735f
r124_q3_s_stage,124,id05,2024-11-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.405804874449501,3.986180000000001,0.7972360000000001,0.7876596283903888,0.8495497142857141,0.1164085714285713,0.7165382857142857,0.5087771428571428,0.0018624411039204,0.0093122055196022,1,4,1,1,11111,"2,3,4,5,6",0.9737318840579712,0.5849184782608695,0.970108695652174,0.9023641304347826,5,5,1,0,-5.5297185041560395e-06,-1.1059437008312078e-06,-0.0092658445649564,-0.0018531689129912799,19.6,3.0,1.0,0.1785714285714285,0.7955428571428571,0.0,0.8006005714285716,0.1378348194953969,0.6,0,0.8557314311594203,h083_nonq2_transport_c760_9486735f
r122_q3_s_stage,122,id05,2024-11-14,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.3242709597575244,3.8448428571428575,0.7689685714285714,0.7840070569618175,0.7963725714285714,0.1933457142857142,0.6490834285714286,0.6462571428571428,0.0010762031345195,0.0053810156725978,1,5,1,0,11111,"2,3,4,5,6",0.9624094202898552,0.6632699275362319,0.90625,0.8847327898550725,5,5,1,0,-7.207595109081871e-06,-1.4415190218163741e-06,-0.0048275600249828,-0.0009655120049965601,21.4,3.8,1.0,0.2739999999999999,0.6561142857142858,1.0,0.7949674285714285,0.09020566551600068,0.6,0,0.8547509057971014,h083_nonq2_transport_c760_9486735f
r236_nonq2_full,236,id10,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.6475930171335182,4.912411428571429,0.8187352380952381,0.8466925415642016,0.8380895238095238,0.2132904761904761,0.7395133333333334,0.8643771428571428,0.0016159951738218,0.0096959710429313,2,5,0,1,1011111,"0,2,3,4,5,6",0.9959239130434784,0.7373188405797102,0.8722826086956522,0.9285597826086958,6,6,1,0,-6.232910989645318e-06,-1.0388184982742196e-06,-0.00963495393147059,-0.0016058256552450984,17.666666666666668,2.6666666666666665,1.0,0.3312380952380951,0.7092380952380952,0.0,0.8006561904761905,0.1178531631806304,0.6666666666666666,0,0.854680706521739,h083_nonq2_transport_c760_9486735f
r071_nonq2_full,71,id03,2024-09-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.5457517633166913,4.712417142857143,0.7854028571428572,0.7954220653737255,0.7984323809523809,0.2207761904761904,0.7328704761904762,0.7208971428571429,0.0017465105864015,0.010479063518409,3,4,3,2,1011111,"0,2,3,4,5,6",0.9882246376811594,0.7373188405797102,0.863677536231884,0.923953804347826,6,6,1,0,-8.733391602438218e-06,-1.4555652670730365e-06,-0.010317565325918269,-0.0017195942209863781,16.0,2.3333333333333335,1.0,0.34228571428571414,0.6591428571428571,0.0,0.7596361904761905,0.11998539642417043,0.6666666666666666,0,0.8523278985507247,h083_nonq2_transport_c760_9486735f
r040_q3_s_stage,40,id02,2024-09-08,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.1511654632421933,3.5189828571428574,0.7037965714285714,0.7094161998189603,0.6927291428571428,0.29928,0.7656617142857143,0.5563771428571428,0.001326544835091,0.0066327241754552,2,5,1,0,11111,"2,3,4,5,6",0.9284420289855072,0.7373188405797102,0.7549818840579711,0.8683740942028985,5,5,1,0,-1.5009305116965859e-05,-3.0018610233931717e-06,-0.006582841889433439,-0.0013165683778866878,16.4,2.8,1.0,0.4573714285714286,0.5348571428571429,0.0,0.7369834285714286,0.27284366485256983,0.6,0,0.8505321557971014,h083_nonq2_transport_c760_9486735f
r205_s_stage,205,id09,2024-08-10,s_stage,"S1,S2,S3,S4",4,0,4,2.351947945147314,3.306782857142858,0.8266957142857145,0.8249923377161961,0.7997257142857144,0.1569142857142856,0.7014185714285714,0.8066571428571427,0.0033555351765755,0.0134221407063021,2,4,1,0,1111,"3,4,5,6",0.9682971014492754,0.6632699275362319,0.9442934782608696,0.9117164855072464,4,4,1,0,-5.1189053498728955e-06,-1.2797263374682239e-06,-0.013223726498712153,-0.0033059316246780383,18.0,3.0,1.0,0.3005714285714285,0.7021428571428572,0.0,0.7972614285714286,1.0361693287068174,0.75,0,0.8450158514492754,h083_nonq2_transport_c760_9486735f
r107_nonq2_full,107,id05,2024-09-29,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.3022832691636115,4.134488571428572,0.6890814285714287,0.7058287320403919,0.7430838095238096,0.2693952380952381,0.6638857142857143,0.582877142857143,0.0013273111081774,0.0079638666490646,2,4,2,2,1011111,"0,2,3,4,5,6",0.9578804347826086,0.6632699275362319,0.801177536231884,0.877685688405797,6,5,1,1,-8.48897034013094e-06,-1.4148283900218232e-06,-0.007919524101531098,-0.0013199206835885163,17.666666666666668,2.8333333333333335,1.0,0.39238095238095233,0.604,0.0,0.7079852380952381,0.11579656445938262,0.8333333333333334,0,0.8448324275362319,h083_nonq2_transport_c760_9486735f
r030_nonq2_full,30,id02,2024-08-29,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2604995090540094,4.041517142857144,0.6735861904761906,0.6628277796594396,0.7484380952380952,0.2048785714285713,0.6071514285714287,0.4711771428571429,0.0013326081650982,0.0079956489905897,3,5,1,1,1011111,"0,2,3,4,5,6",0.9515398550724636,0.8054800724637681,0.8876811594202898,0.903677536231884,6,6,1,0,-4.750214307543237e-06,-7.917023845905396e-07,-0.007955574253271237,-0.0013259290422118729,17.333333333333332,2.6666666666666665,1.0,0.30595238095238086,0.7437142857142858,0.0,0.7060085714285714,0.12007172077575762,0.8333333333333334,0,0.8438971920289854,h083_nonq2_transport_c760_9486735f
r002_nonq2_full,2,id01,2024-08-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.5033022971842307,4.553331428571429,0.7588885714285715,0.764021112992773,0.7684780952380953,0.2305547619047619,0.623987619047619,0.7792171428571429,0.0015371096069251,0.009222657641551,4,5,2,1,1011111,"0,2,3,4,5,6",0.9859601449275364,0.8591485507246377,0.8532608695652174,0.932078804347826,6,6,1,0,-4.863596563413217e-06,-8.105994272355362e-07,-0.00919316738375536,-0.0015321945639592265,16.166666666666668,2.5,1.0,0.2920476190476189,0.689047619047619,0.0,0.7381661904761905,0.11384225859508952,0.8333333333333334,0,0.8426222826086955,h083_nonq2_transport_c760_9486735f
r156_nonq2_full,156,id07,2024-07-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.953460346311245,3.4722342857142863,0.5787057142857144,0.5368925415642015,0.6274819047619048,0.2779190476190475,0.6431857142857144,0.2770971428571429,0.0015312049441951,0.0091872296651708,5,5,1,1,1011111,"0,2,3,4,5,6",0.8704710144927537,0.9026268115942028,0.7880434782608695,0.8651539855072464,6,6,1,0,-1.0736979865338905e-05,-1.7894966442231507e-06,-0.009130647163299173,-0.001521774527216529,17.166666666666668,2.6666666666666665,1.0,0.4117142857142857,0.5553333333333333,0.0,0.6539861904761906,0.11147932920849468,0.6666666666666666,0,0.8420629528985507,h083_nonq2_transport_c760_9486735f
r153_nonq2_full,153,id07,2024-07-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.326241388590955,4.261702857142858,0.7102838095238097,0.7183011129927729,0.7745466666666667,0.2106928571428571,0.6205923809523809,0.5406571428571428,0.0009890738700586,0.0059344432203518,2,6,2,0,1011111,"0,2,3,4,5,6",0.9637681159420288,0.8054800724637681,0.876358695652174,0.9047010869565216,6,6,1,0,-4.876038603053451e-06,-8.126731005089085e-07,-0.005909998246204201,-0.0009849997077007002,17.833333333333332,3.0,1.0,0.3034761904761904,0.6582857142857143,0.0,0.7346166666666666,0.08854593048698796,0.6666666666666666,0,0.8414560688405797,h083_nonq2_transport_c760_9486735f
r214_q3_s_stage,214,id09,2024-08-21,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.499423659884498,4.155417142857143,0.8310834285714286,0.8513201998189602,0.8674994285714288,0.1515485714285714,0.7528914285714285,0.7187171428571428,0.0020886704837356,0.0104433524186782,1,3,3,2,11111,"2,3,4,5,6",0.9846014492753624,0.46875,0.9470108695652174,0.8906521739130434,5,5,1,0,-6.958511868689227e-06,-1.3917023737378455e-06,-0.010390018080262799,-0.00207800361605256,18.2,2.8,1.0,0.26251428571428564,0.7134857142857143,0.0,0.8130280000000001,0.13300338581883317,0.6,0,0.8403985507246376,h083_nonq2_transport_c760_9486735f
r249_nonq2_full,249,id10,2024-09-27,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.211943227564604,4.030828571428572,0.6718047619047619,0.6759925415642015,0.7212476190476189,0.2909357142857142,0.6748771428571428,0.5179971428571428,0.002997304236704,0.017983825420224,3,5,2,1,1011111,"0,2,3,4,5,6",0.9451992753623188,0.8054800724637681,0.7658514492753623,0.8978623188405798,5,5,1,1,-1.1962830301077031e-05,-1.993805050179505e-06,-0.01710865401829,-0.0028514423363816665,14.833333333333334,2.5,0.8333333333333334,0.42280952380952375,0.6018095238095239,0.0,0.5245595238095239,0.1517510320880407,0.8,0,0.8388677536231884,h083_nonq2_transport_c760_9486735f
r162_q3_s_stage,162,id07,2024-07-24,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.261787860438155,3.7220371428571433,0.7444074285714286,0.7584024855332461,0.7626285714285717,0.2611685714285714,0.7370708571428571,0.6345771428571428,0.0024011753093292,0.0120058765466462,1,4,2,1,11111,"2,3,4,5,6",0.9519927536231884,0.5849184782608695,0.8129528985507246,0.8737092391304346,5,4,1,1,-2.1962219533090184e-05,-4.392443906618037e-06,-0.011935264673430599,-0.00238705293468612,15.4,2.6,1.0,0.38268571428571424,0.6388571428571428,0.0,0.73588,0.13840063956092236,0.6,0,0.8377626811594202,h083_nonq2_transport_c760_9486735f
r032_q3_s_stage,32,id02,2024-08-31,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.9699971161243683,3.123328571428571,0.6246657142857142,0.5804447712475318,0.672256,0.1858,0.663025142857143,0.3422571428571428,0.001051718016876,0.0052585900843804,2,2,3,3,11111,"2,3,4,5,6",0.8790760869565217,0.46875,0.9171195652173914,0.8067663043478259,5,5,1,0,-8.032620608188977e-06,-1.6065241216377954e-06,-0.005227386525791005,-0.001045477305158201,21.0,3.0,1.0,0.27794285714285705,0.7316571428571429,0.0,0.6979714285714287,0.884743962160757,0.6,0,0.8361096014492754,h083_nonq2_transport_c760_9486735f
r137_q3_s_stage,137,id06,2024-07-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.208553022967182,3.613111428571429,0.7226222857142858,0.7201979141046746,0.7347999999999999,0.1910428571428571,0.6118457142857143,0.600277142857143,0.001024520842,0.0051226042100004,2,5,1,0,11111,"2,3,4,5,6",0.9442934782608696,0.7373188405797102,0.9107789855072465,0.8821784420289853,5,5,1,0,-4.805161185497335e-06,-9.61032237099467e-07,-0.005108665455962739,-0.0010217330911925478,14.2,2.4,1.0,0.27708571428571427,0.7892571428571428,0.0,0.7335942857142858,0.7566292546924682,0.6,0,0.834254981884058,h083_nonq2_transport_c760_9486735f
r145_q3_s_stage,145,id06,2024-08-15,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.490523100953958,4.1346485714285715,0.8269297142857143,0.8304733426761031,0.8344731428571428,0.1411257142857143,0.6980057142857142,0.7951771428571428,0.0014329916874445,0.0071649584372227,2,3,2,2,11111,"2,3,4,5,6",0.9836956521739132,0.5849184782608695,0.9560688405797102,0.9004030797101449,5,5,1,0,-4.2318965213014875e-06,-8.463793042602975e-07,-0.007132352343981624,-0.0014264704687963249,18.2,2.8,1.0,0.25942857142857134,0.8450285714285715,0.0,0.8011285714285716,0.8043042352905674,0.6,0,0.828528079710145,h083_nonq2_transport_c760_9486735f
r222_nonq2_full,222,id09,2024-09-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.332690923320666,4.274117142857143,0.7123528571428572,0.7446753987070588,0.7489295238095238,0.329497619047619,0.624710476190476,0.816817142857143,0.000940340049323,0.0056420402959383,2,5,1,1,1011111,"0,2,3,4,5,6",0.9655797101449276,0.7373188405797102,0.6965579710144928,0.8707653985507247,6,5,1,1,-1.125027953198619e-05,-1.875046588664365e-06,-0.0056255061511608,-0.0009375843585267999,14.833333333333334,2.8333333333333335,1.0,0.4194761904761904,0.5260952380952381,0.0,0.7039409523809524,0.0912539996986562,0.6666666666666666,0,0.8281680253623188,h083_nonq2_transport_c760_9486735f
r057_q3_s_stage,57,id02,2024-10-15,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.032469218093601,3.284577142857143,0.6569154285714286,0.6563453426761032,0.7010697142857143,0.2727857142857143,0.634408,0.5128371428571429,0.000599982300609,0.002999911503045,2,5,3,0,11111,"2,3,4,5,6",0.8935688405797102,0.7373188405797102,0.7948369565217391,0.8272644927536231,5,5,1,0,-7.929310435318517e-06,-1.5858620870637034e-06,-0.0029772653091885855,-0.0005954530618377171,17.8,3.0,1.0,0.36565714285714285,0.5930285714285715,0.0,0.7127468571428571,0.1013562689999254,0.6,0,0.8277626811594202,h083_nonq2_transport_c760_9486735f
r218_nonq2_full,218,id09,2024-09-09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.970960074795395,3.4766028571428573,0.5794338095238095,0.5555658748975348,0.6254095238095239,0.2347809523809524,0.5154266666666667,0.4294971428571429,0.0008003235324746,0.0048019411948477,4,5,3,1,1011111,"0,2,3,4,5,6",0.8795289855072463,0.8591485507246377,0.8446557971014492,0.8455797101449275,6,6,1,0,-6.922592841399773e-06,-1.1537654735666287e-06,-0.004757582006177515,-0.0007929303343629191,17.333333333333332,2.8333333333333335,1.0,0.2707619047619046,0.6263809523809524,0.0,0.6573119047619048,0.07100850718100939,0.6666666666666666,0,0.8260575181159421,h083_nonq2_transport_c760_9486735f
r207_nonq2_full,207,id09,2024-08-12,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1648433676965335,3.894122857142857,0.6490204761904762,0.6497125415642016,0.7313657142857143,0.2071214285714285,0.5810333333333334,0.4920571428571429,0.0016899947910189,0.0101399687461139,2,5,2,1,1011111,"0,2,3,4,5,6",0.9338768115942028,0.7373188405797102,0.8831521739130435,0.8839990942028986,5,5,1,1,-6.650170735980555e-06,-1.1083617893300924e-06,-0.010106369789292502,-0.0016843949648820836,15.166666666666666,2.3333333333333335,0.8333333333333334,0.27233333333333326,0.6621904761904762,0.0,0.5295161904761905,0.14703194580467321,0.6,0,0.8247984601449276,h083_nonq2_transport_c760_9486735f
r036_s_stage,36,id02,2024-09-04,s_stage,"S1,S2,S3,S4",4,0,4,1.987016488004457,2.6950142857142856,0.6737535714285714,0.6368509091447674,0.6723457142857143,0.1880428571428571,0.6591328571428572,0.4225371428571429,0.0019140044576099,0.0076560178304399,2,4,3,0,1111,"3,4,5,6",0.8831521739130435,0.6632699275362319,0.9144021739130436,0.8479121376811595,4,4,1,0,-5.5937507325120315e-06,-1.3984376831280079e-06,-0.0075471006025873396,-0.0018867751506468349,18.25,2.75,1.0,0.3184285714285714,0.8334285714285714,0.0,0.7239778571428572,0.33892378207023116,0.75,0,0.8205276268115941,h083_nonq2_transport_c760_9486735f
r031_s_stage,31,id02,2024-08-30,s_stage,"S1,S2,S3,S4",4,0,4,1.8955185594330288,2.543557142857143,0.6358892857142857,0.5814466234304816,0.6526028571428573,0.1505392857142856,0.6113785714285714,0.2874571428571428,0.00213978230196,0.0085591292078402,2,4,1,0,1111,"3,4,5,6",0.8546195652173914,0.6632699275362319,0.9483695652173914,0.8342391304347826,4,4,1,0,-4.028621191325818e-06,-1.0071552978314545e-06,-0.008429638402533211,-0.002107409600633303,20.0,3.0,1.0,0.2589285714285714,0.8177142857142857,0.0,0.7060392857142856,1.0411746322215356,0.75,0,0.8149841485507247,h083_nonq2_transport_c760_9486735f
r074_recovery_route,74,id03,2024-09-21,recovery_route,"Q1,S2,S3,S4",4,0,3,2.017442152293972,2.95072,0.73768,0.74650979588109,0.7908200000000001,0.2120857142857142,0.7137128571428571,0.5048371428571429,0.0020616693529115,0.008246677411646,1,4,0,0,1000111,"0,4,5,6",0.8890398550724637,0.5849184782608695,0.8754528985507246,0.8383740942028985,4,4,1,0,-7.337228349730735e-06,-1.8343070874326838e-06,-0.0082118261088915,-0.002052956527222875,21.0,3.0,1.0,0.3604285714285713,0.7294285714285714,0.0,0.7744571428571428,0.13408617931268618,0.5,0,0.8134850543478261,h083_nonq2_transport_c760_9486735f
r147_s_stage,147,id06,2024-08-21,s_stage,"S1,S2,S3,S4",4,0,4,2.332268138004457,3.2732542857142857,0.8183135714285714,0.8216151948590532,0.7635571428571428,0.2001821428571428,0.74079,0.920377142857143,0.0024949665437601,0.0099798661750406,2,4,3,0,1111,"3,4,5,6",0.9646739130434784,0.6632699275362319,0.8944746376811594,0.9019972826086956,4,3,1,1,-5.470985878982276e-06,-1.367746469745569e-06,-0.009951579920462097,-0.0024878949801155244,16.75,2.5,1.0,0.3733571428571427,0.7371428571428571,0.0,0.7949414285714286,1.2284682568883327,0.75,0,0.8120720108695652,h083_nonq2_transport_c760_9486735f
r154_recovery_route,154,id07,2024-07-16,recovery_route,"Q1,S2,S3,S4",4,0,3,2.1502894094368283,3.137802857142857,0.7844507142857142,0.7995240815953757,0.8260628571428572,0.1581821428571428,0.82045,0.5506171428571428,0.0019506462660873,0.0078025850643492,0,2,2,2,1000111,"0,4,5,6",0.927536231884058,0.1526268115942029,0.9433876811594204,0.8037907608695652,4,4,1,0,-9.467046274823301e-06,-2.3667615687058252e-06,-0.0077666189137493,-0.001941654728437325,21.0,3.0,1.0,0.2885,0.689857142857143,0.0,0.8053178571428572,0.1390619702839178,0.5,0,0.8085416666666667,h083_nonq2_transport_c760_9486735f
r183_nonq2_full,183,id08,2024-08-03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0314675579151196,3.6214342857142863,0.6035723809523811,0.6206877796594396,0.6248228571428571,0.3167452380952381,0.5641419047619048,0.5767371428571427,0.0010225526939718,0.0061353161638312,2,6,2,0,1011111,"0,2,3,4,5,6",0.8931159420289855,0.8054800724637681,0.7237318840579711,0.8395380434782609,6,5,1,1,-6.814125797340069e-06,-1.1356876328900116e-06,-0.006081703046136645,-0.0010136171743561075,15.166666666666666,2.6666666666666665,1.0,0.3678571428571428,0.5740952380952381,0.0,0.6660147619047619,0.07975409719206851,0.6666666666666666,0,0.8079936594202899,h083_nonq2_transport_c760_9486735f
