cell_id,row,target,target_i,cell_score,identity_phase_score,memory_conflict_phase_score,route_translator_score,memory_disagrees_h012,memory_agrees_h012,memory_alignment_q,posterior_gain,score_identity_combo,score_joint_vector_cell,score_public_row_subset,h012_abs_logit_delta,q_abs_logit_delta,h012_changed,rollback_beta,over_beta,add_beta,support,h012_direction,lock_cost,negative_op_cost,lock_rank,relief_rank
1241,177,Q3,2,0.0348290530613317,0.1173371428571428,0.2249449142857142,0.2390670857142856,False,False,0.0,-0.0,0.1025485714285714,0.0365714285714285,0.0582857142857142,0.0,0.0348290530613317,False,0.0,0.0,-0.0015273469126310317,False,0.0,-0.0015273469126310317,-0.0015273469126310317,0.08057142857142857,0.8434285714285714
1242,177,S1,3,0.1570839674212028,0.46308,0.3455986285714286,0.5103093714285715,False,True,0.7389491242702252,0.0027321983232745,0.35792,0.604,0.0582857142857142,0.1099587771948422,0.1570839674212028,True,7.250359660992294e-05,0.0012709098133316906,0.0,True,-1.0,7.250359660992294e-05,0.0,0.5337142857142857,0.18657142857142858
1243,177,S2,4,0.0253455608802812,0.2336042857142856,0.2393307428571428,0.2699495238095238,False,False,0.0,-0.0,0.2713885714285713,0.6417142857142857,0.0582857142857142,0.0,0.0285137559903163,False,0.0,0.0,-0.00011100730163008689,False,0.0,-0.00011100730163008689,-0.00011100730163008689,0.30742857142857144,0.5017142857142857
1244,177,S3,5,0.0036686789185039,0.1359085714285714,0.1949014857142857,0.1990858031746031,False,False,0.0,-0.0,0.21592,0.3965714285714286,0.0582857142857142,0.0,0.0049527165399803,False,0.0,0.0,-0.06399313669365721,False,0.0,-0.06399313669365721,-0.06399313669365721,0.006285714285714286,0.9942857142857143
1245,177,S4,6,0.332230486461479,0.5621414285714286,0.7443213714285715,0.6623068571428572,True,False,0.3577981651376147,0.011842477613387,0.4659371428571429,0.2262857142857142,0.0582857142857142,0.2325613405230353,0.332230486461479,True,-5.89576222649339e-05,-2.022516681826901e-05,0.0,True,1.0,-5.89576222649339e-05,-5.89576222649339e-05,0.3588571428571429,0.43885714285714283
1246,178,Q1,0,0.2500191544517998,0.5449085714285714,0.7057037714285713,0.6258749714285714,True,False,0.2368640533778148,0.0053428837936737,0.44272,0.1114285714285714,0.5742857142857143,0.1750134081162595,0.2500191544517998,True,-5.985095637145814e-05,0.0007165880082945239,0.0,True,-1.0,-5.985095637145814e-05,-5.985095637145814e-05,0.3577142857142857,0.44114285714285717
1247,178,Q2,1,0.0337284158470768,0.3386071428571429,0.2819497142857142,0.4010570412698412,False,False,0.0,-0.0,0.4685428571428571,0.5714285714285714,0.5742857142857143,0.0,0.035025662610426,False,0.0,0.0,-5.146523291522456e-05,False,0.0,-5.146523291522456e-05,-5.146523291522456e-05,0.37314285714285716,0.42514285714285716
1248,178,Q3,2,0.0004957585053267,0.2559542857142857,0.2202610285714285,0.2682854095238095,False,False,0.0,-0.0,0.4108457142857142,0.5794285714285714,0.5742857142857143,0.0,0.000892365309588,False,0.0,0.0,0.1812005789136174,False,0.0,0.1812005789136174,0.0,1.0,0.18657142857142858
1249,178,S1,3,0.2648041206031435,0.6542357142857141,0.4614445714285714,0.7404754285714286,False,True,0.8673894912427023,0.0072902096521302,0.6428857142857142,0.4514285714285714,0.5742857142857143,0.1853628844222004,0.2648041206031435,True,9.060474243385085e-05,1.490308184260488e-05,0.0,True,-1.0,9.060474243385085e-05,0.0,0.5525714285714286,0.18657142857142858
1250,178,S2,4,0.2582532038357385,0.7020799999999999,0.7231346285714285,0.6862408126984127,True,False,0.445371142618849,0.0079437072264787,0.6143771428571428,0.8354285714285714,0.5742857142857143,0.1877302135575174,0.2681860193678823,True,0.0003976381636881863,0.00023008510845853617,0.0,True,1.0,0.0003976381636881863,0.0,0.7548571428571429,0.18657142857142858
1251,178,S3,5,0.4172919323074646,0.7531399999999999,0.8212004571428572,0.7752678857142856,True,False,0.1567973311092577,0.0123212557099742,0.6939314285714286,0.6028571428571429,0.5742857142857143,0.2921043526152256,0.4172919323074646,True,-8.168864498567539e-06,-0.0005834465886077746,0.0,True,1.0,-8.168864498567539e-06,-0.0005834465886077746,0.43885714285714283,0.7194285714285714
1252,178,S4,6,0.0697628702800325,0.4759185714285714,0.3362427428571428,0.4588768,False,False,0.0,-0.0,0.5237314285714286,0.9937142857142856,0.5742857142857143,0.0,0.0697628702800323,False,0.0,0.0,0.00043959314115386513,False,0.0,0.00043959314115386513,0.0,0.7748571428571429,0.18657142857142858
1253,179,Q1,0,0.2187596701999802,0.4923742857142857,0.3990921142857143,0.5494354285714286,False,True,0.7447873227689742,0.0054289984736889,0.3341828571428571,0.3691428571428571,0.1422857142857143,0.1531317691399865,0.2187596701999802,True,2.134375526664081e-05,-0.00030058628048722333,0.0,True,-1.0,2.134375526664081e-05,-0.00030058628048722333,0.4702857142857143,0.6302857142857143
1254,179,Q2,1,0.0576179254855324,0.2516628571428571,0.2818345142857143,0.3387756698412698,False,False,0.0,-0.0,0.28568,0.3274285714285714,0.1422857142857143,0.0,0.0598339995426683,False,0.0,0.0,0.0014664186158182258,False,0.0,0.0014664186158182258,0.0,0.8954285714285715,0.18657142857142858
1255,179,Q3,2,0.0512991717060991,0.2512171428571428,0.2768132571428571,0.3342584126984126,False,False,0.0,-0.0,0.2931542857142857,0.3668571428571429,0.1422857142857143,0.0,0.0532722167717183,False,0.0,0.0,-0.0019141401534353607,False,0.0,-0.0019141401534353607,-0.0019141401534353607,0.072,0.8662857142857143
1256,179,S1,3,0.138174109094327,0.4435928571428572,0.3172777142857143,0.4990914285714286,False,True,0.7906588824020017,0.0020015004357117,0.3744857142857143,0.5725714285714286,0.1422857142857143,0.0967218763660291,0.138174109094327,True,-2.6289199993608332e-05,0.0029031033544561595,0.0,True,-1.0,-2.6289199993608332e-05,-2.6289199993608332e-05,0.41828571428571426,0.3982857142857143
1257,179,S2,4,0.0527571350572368,0.3703014285714285,0.2982134857142857,0.3709128126984126,False,False,0.0,-0.0,0.4184057142857143,0.94,0.1422857142857143,0.0,0.0547862556363613,False,0.0,0.0,-0.0003046596251916998,False,0.0,-0.0003046596251916998,-0.0003046596251916998,0.20114285714285715,0.6348571428571429
1258,179,S3,5,0.150837320143701,0.5007742857142857,0.6118852571428572,0.5211526857142856,True,False,0.3002502085070892,0.0018298221539111,0.4414971428571428,0.724,0.1422857142857143,0.1055861241005906,0.150837320143701,True,-0.00044059845633788,0.004020944920159299,0.0,True,1.0,-0.00044059845633788,-0.00044059845633788,0.15828571428571428,0.6794285714285714
1259,179,S4,6,0.0354405901078613,0.1856585714285714,0.2458294857142857,0.2911426285714286,False,False,0.0,-0.0,0.2294342857142856,0.2194285714285714,0.1422857142857143,0.0,0.0354405901078613,False,0.0,0.0,0.00284282534345082,False,0.0,0.00284282534345082,0.0,0.9371428571428572,0.18657142857142858
1260,180,Q1,0,0.1014939216282865,0.5097757142857142,0.3012210285714286,0.5148090285714286,False,True,0.6989157631359466,0.0011466692933264,0.5001314285714286,0.9308571428571428,0.4502857142857143,0.0710457451398006,0.1014939216282865,True,-0.0009424465215006278,-0.003098275493027244,0.0,True,-1.0,-0.0009424465215006278,-0.003098275493027244,0.10342857142857143,0.9154285714285715
1261,180,Q2,1,0.0714755232870498,0.3337428571428571,0.3132822857142857,0.4071276571428571,False,False,0.0,-0.0,0.3656571428571428,0.3714285714285714,0.4502857142857143,0.0,0.0714755232870498,False,0.0,0.0,0.0012180712889637323,False,0.0,0.0012180712889637323,0.0,0.8777142857142857,0.18657142857142858
1262,180,Q3,2,0.1014963509957817,0.38184,0.2876416,0.4702638857142857,False,True,0.622185154295246,0.0011681520408609,0.3571885714285714,0.3142857142857143,0.4502857142857143,0.071047445697047,0.1014963509957817,True,-0.00041718826668258864,-0.0010681949921857816,0.0,True,-1.0,-0.00041718826668258864,-0.0010681949921857816,0.16685714285714287,0.7937142857142857
1263,180,S1,3,0.1569571707984309,0.4568514285714284,0.3347072,0.5884181968253969,False,True,0.9040867389491244,0.0018383674113658,0.4573485714285714,0.1291428571428571,0.4502857142857143,0.1186596211236137,0.1695137444623053,True,0.0005566808379408897,-0.0026433289376985108,0.0,True,-1.0,0.0005566808379408897,-0.0026433289376985108,0.808,0.9
1264,180,S2,4,0.0924627254374258,0.4828171428571429,0.5285092571428571,0.5048766857142857,True,False,0.4970809007506255,0.0009255232406379,0.5098971428571428,0.848,0.4502857142857143,0.064723907806198,0.0924627254374258,True,-0.0004790691295039767,0.0044547907066534885,0.0,True,1.0,-0.0004790691295039767,-0.0004790691295039767,0.14685714285714285,0.6914285714285714
1265,180,S3,5,0.0226223408648539,0.2930042857142856,0.2571798857142857,0.3403762666666666,False,False,0.0,-0.0,0.4060171428571428,0.5845714285714285,0.4502857142857143,0.0,0.0254501334729606,False,0.0,0.0,-0.0017520784292383343,False,0.0,-0.0017520784292383343,-0.0017520784292383343,0.07542857142857143,0.8565714285714285
1266,180,S4,6,0.1253867921414175,0.4493914285714285,0.5642368,0.5273813714285713,True,False,0.5246038365304421,0.0017570911740495,0.4321942857142856,0.3925714285714285,0.4502857142857143,0.0877707544989921,0.1253867921414175,True,3.8514193503127874e-06,-0.0016480568962102058,0.0,True,1.0,3.8514193503127874e-06,-0.0016480568962102058,0.45371428571428574,0.8514285714285714
1267,181,Q1,0,0.0576945539965489,0.4374214285714286,0.3263931428571429,0.4669488126984126,False,False,0.0,-0.0,0.5617428571428572,0.9342857142857144,0.3942857142857143,0.0,0.0599135753041084,False,0.0,0.0,0.0003731350259193186,False,0.0,0.0003731350259193186,0.0,0.7405714285714285,0.18657142857142858
1268,181,Q2,1,0.0194376052138991,0.2055671428571428,0.2391606857142857,0.3315938412698412,False,False,0.0,-0.0,0.3286114285714286,0.2177142857142857,0.3942857142857143,0.0,0.0201852054144335,False,0.0,0.0,0.005280392688470181,False,0.0,0.005280392688470181,0.0,0.9582857142857143,0.18657142857142858
1269,181,Q3,2,0.0166753358146656,0.35211,0.2600178285714286,0.3617182095238095,False,False,0.0,-0.0,0.4868971428571429,0.9702857142857144,0.3942857142857143,0.0,0.0187597527914988,False,0.0,0.0,0.0034668876652943163,False,0.0,0.0034668876652943163,0.0,0.9451428571428572,0.18657142857142858
1270,181,S1,3,0.1167518745080786,0.5463057142857143,0.3332973714285715,0.5916904000000001,False,True,0.7506255212677231,0.0014546519328855,0.5868228571428572,0.8868571428571429,0.3942857142857143,0.0817263121556548,0.1167518745080786,True,0.00011099781540116064,-0.001935633452554004,0.0,True,-1.0,0.00011099781540116064,-0.001935633452554004,0.5754285714285714,0.8674285714285714
1271,181,S2,4,0.1401857076923099,0.4444042857142857,0.6066427428571429,0.5881642285714286,True,False,0.3544620517097581,0.0018858846301698,0.4983028571428571,0.1737142857142857,0.3942857142857143,0.0981299953846169,0.1401857076923099,True,-0.00021486188548878443,0.0010425707552335786,0.0,True,1.0,-0.00021486188548878443,-0.00021486188548878443,0.2377142857142857,0.5828571428571429
1272,181,S3,5,0.0298743475962273,0.288,0.2611862857142857,0.3516662984126983,False,False,0.0,-0.0,0.3703428571428572,0.5622857142857143,0.3942857142857143,0.0,0.0310233609653129,False,0.0,0.0,-8.44914188173839e-05,False,0.0,-8.44914188173839e-05,-8.44914188173839e-05,0.3302857142857143,0.476
1273,181,S4,6,0.3395304975133622,0.7091542857142858,0.7831753142857143,0.7664860571428571,True,False,0.3419516263552961,0.0122331353895779,0.6762742857142857,0.6034285714285714,0.3942857142857143,0.2376713482593532,0.3395304975133622,True,0.00012059650772735722,-9.664884938864217e-05,0.0,True,1.0,0.00012059650772735722,-9.664884938864217e-05,0.5834285714285714,0.4868571428571429
1274,182,Q1,0,0.1133442973734349,0.4107657142857143,0.5426957714285715,0.4581189714285714,True,False,0.4645537948290242,0.0014564891194699,0.3447771428571429,0.5948571428571429,0.1302857142857142,0.0793410081614043,0.1133442973734349,True,-0.00033288917974504654,-0.0024338393979930644,0.0,True,1.0,-0.00033288917974504654,-0.0024338393979930644,0.18685714285714286,0.8908571428571429
1275,182,Q2,1,0.0067265231250511,0.2081314285714285,0.2215675428571428,0.2752867936507936,False,False,0.0,-0.0,0.3388685714285713,0.5634285714285714,0.1302857142857142,0.0,0.0078963532337557,False,0.0,0.0,-0.02853974177087763,False,0.0,-0.02853974177087763,-0.02853974177087763,0.014857142857142857,0.9857142857142858
1276,182,Q3,2,0.2912342662318348,0.5885114285714286,0.726930742857143,0.6693909714285715,True,False,0.3619683069224353,0.0065951591438716,0.5212457142857143,0.3994285714285714,0.1302857142857142,0.2038639863622848,0.291234266231835,True,-2.2405303728727725e-05,0.0003993173569992945,0.0,True,-1.0,-2.2405303728727725e-05,-2.2405303728727725e-05,0.4217142857142857,0.3954285714285714
1277,182,S1,3,0.2010982652171912,0.5160057142857144,0.6745888,0.5785484571428572,True,False,0.2577147623019182,0.0044985004318949,0.4431085714285715,0.4617142857142857,0.1302857142857142,0.1407687856520338,0.2010982652171912,True,-6.686190096990137e-05,0.0006653573864859077,0.0,True,1.0,-6.686190096990137e-05,-6.686190096990137e-05,0.352,0.45085714285714285
1278,182,S2,4,0.0709952133313684,0.4143799999999999,0.3285243428571428,0.4276243428571428,False,False,0.0,-0.0,0.4682057142857143,0.9617142857142856,0.1302857142857142,0.0,0.0709952133313684,False,0.0,0.0,0.0001189792774937134,False,0.0,0.0001189792774937134,0.0,0.5817142857142857,0.18657142857142858
1279,182,S3,5,0.0630105537095071,0.3889457142857143,0.3143469714285714,0.4064037714285714,False,False,0.0,-0.0,0.4439542857142857,0.9234285714285714,0.1302857142857142,0.0,0.0630105537095071,False,0.0,0.0,0.0006435239396569094,False,0.0,0.0006435239396569094,0.0,0.8217142857142857,0.18657142857142858
1280,182,S4,6,0.0704536368811206,0.2482114285714285,0.2861056,0.3268359999999999,False,False,0.0,-0.0,0.2067314285714286,0.2948571428571429,0.1302857142857142,0.0,0.0704536368811206,False,0.0,0.0,-0.00026171269790042093,False,0.0,-0.00026171269790042093,-0.00026171269790042093,0.21657142857142858,0.6108571428571429
1281,183,Q1,0,0.2189297364155291,0.5753292857142857,0.6866130285714285,0.5928458285714285,True,False,0.2935779816513761,0.0050424963889158,0.4578314285714285,0.6288571428571429,0.2702857142857143,0.1532508154908703,0.2189297364155291,True,-0.00012694119436063427,-0.00017565916726901637,0.0,True,1.0,-0.00012694119436063427,-0.00017565916726901637,0.2937142857142857,0.5514285714285714
1282,183,Q2,1,0.0314330598608231,0.3775671428571428,0.2862029714285714,0.3970038984126984,False,False,0.0,-0.0,0.5145542857142857,0.9845714285714284,0.2702857142857143,0.0,0.032642023701624,False,0.0,0.0,0.001288058410032248,False,0.0,0.001288058410032248,0.0,0.8851428571428571,0.18657142857142858
1283,183,Q3,2,0.0635190081843265,0.2872685714285715,0.3046998857142857,0.406265384126984,False,False,0.0,-0.0,0.3775885714285715,0.2542857142857143,0.2702857142857143,0.0,0.065962046960647,False,0.0,0.0,0.0011415889327483421,False,0.0,0.0011415889327483421,0.0,0.8725714285714286,0.18657142857142858
1284,183,S1,3,0.0925003626124471,0.368422857142857,0.5274409142857143,0.4735717714285714,True,False,0.3361134278565471,0.0007869790011839,0.4090057142857143,0.368,0.2702857142857143,0.0647502538287129,0.0925003626124471,True,-0.0006847440439015834,0.0033197691275344233,0.0,True,1.0,-0.0006847440439015834,-0.0006847440439015834,0.12228571428571429,0.7354285714285714
1285,183,S2,4,0.185595465012138,0.6388014285714286,0.6851666285714286,0.6493442412698412,True,False,0.3194328607172644,0.0038409246994561,0.6480057142857143,0.952,0.2702857142857143,0.1349136264895927,0.1927337521279895,True,4.396048730775626e-05,0.0002480834752150482,0.0,True,1.0,4.396048730775626e-05,0.0,0.49942857142857144,0.18657142857142858
1286,183,S3,5,0.191405536688401,0.5160857142857143,0.6632777142857142,0.5987192,True,False,0.3211009174311927,0.0040284148094211,0.4792,0.3788571428571428,0.2702857142857143,0.1339838756818808,0.191405536688401,True,-0.0002452221730103913,-4.477208174813707e-06,0.0,True,1.0,-0.0002452221730103913,-0.0002452221730103913,0.22114285714285714,0.604
1287,183,S4,6,0.0391825927830149,0.2768971428571429,0.2736987428571428,0.3634898412698412,False,False,0.0,-0.0,0.3769028571428571,0.4588571428571428,0.2702857142857143,0.0,0.0406896155823617,False,0.0,0.0,-0.002752932720557557,False,0.0,-0.002752932720557557,-0.002752932720557557,0.05771428571428571,0.9022857142857142
1288,184,Q1,0,0.1420703627137051,0.3550071428571428,0.544544,0.4292097142857142,True,False,0.5654712260216848,0.0022561220361358,0.2214,0.2868571428571428,0.0022857142857142,0.0994492538995934,0.1420703627137046,True,-0.00020185618679003186,-0.0011144737260197193,0.0,True,1.0,-0.00020185618679003186,-0.0011144737260197193,0.24571428571428572,0.7988571428571428
1289,184,Q2,1,0.0714366232445017,0.3718357142857142,0.3093874285714286,0.3546981714285714,False,False,0.0,-0.0,0.3437428571428571,0.964,0.0022857142857142,0.0,0.0714366232445017,False,0.0,0.0,-0.0003872440956376592,False,0.0,-0.0003872440956376592,-0.0003872440956376592,0.1742857142857143,0.6662857142857143
1290,184,Q3,2,0.0670603332043362,0.2545157142857142,0.2790820571428571,0.2908484698412698,False,False,0.0,-0.0,0.1895485714285714,0.4885714285714285,0.0022857142857142,0.0,0.0696395767891183,False,0.0,0.0,0.0005345201364994202,False,0.0,0.0005345201364994202,0.0,0.8022857142857143,0.18657142857142858
1291,184,S1,3,0.1351330546512303,0.3142714285714285,0.5605988571428572,0.4062225142857142,True,False,0.2768974145120934,0.0018223028674289,0.1973142857142857,0.1234285714285714,0.0022857142857142,0.0945931382558615,0.1351330546512303,True,-0.00020532790256876375,-0.0020236311615403416,0.0,True,1.0,-0.00020532790256876375,-0.0020236311615403416,0.2422857142857143,0.8748571428571429
1292,184,S2,4,0.1089902001557552,0.2877528571428572,0.5269869714285714,0.4365571428571428,True,False,0.4303586321934946,0.0012226436532795,0.2758114285714286,0.0228571428571428,0.0022857142857142,0.0762931401090285,0.1089902001557552,True,0.00016246769913904913,0.00041943253542432523,0.0,True,1.0,0.00016246769913904913,0.0,0.6205714285714286,0.18657142857142858
1293,184,S3,5,0.0063613248534817,0.0495557142857142,0.1818573714285714,0.1767898539682539,False,False,0.0,-0.0,0.0955371428571428,0.004,0.0022857142857142,0.0,0.0068702308417603,False,0.0,0.0,-0.04936125603009328,False,0.0,-0.04936125603009328,-0.04936125603009328,0.008571428571428572,0.992
1294,184,S4,6,0.0324066019118808,0.2062371428571428,0.2491483428571428,0.2937049269841269,False,False,0.0,-0.0,0.2768914285714285,0.4085714285714286,0.0022857142857142,0.0,0.0336530096777223,False,0.0,0.0,0.0027350487774237485,False,0.0,0.0027350487774237485,0.0,0.9348571428571428,0.18657142857142858
1295,185,Q1,0,0.121175027646617,0.3305471428571428,0.5353810285714286,0.4496157714285714,True,False,0.4812343619683069,0.0015380270783331,0.2618457142857143,0.1051428571428571,0.1742857142857143,0.0848225193526319,0.1211750276466175,True,-0.0004926210850026649,-0.0025905796391789446,0.0,True,-1.0,-0.0004926210850026649,-0.0025905796391789446,0.14342857142857143,0.8971428571428571
1296,185,Q2,1,0.0309736254272312,0.2716285714285714,0.2548777142857143,0.3155512126984126,False,False,0.0,-0.0,0.3212000000000001,0.668,0.1742857142857143,0.0,0.0321649187128939,False,0.0,0.0,-0.0026993912495310987,False,0.0,-0.0026993912495310987,-0.0026993912495310987,0.05885714285714286,0.9005714285714286
1297,185,Q3,2,0.0180023528116933,0.2889457142857142,0.2422532571428571,0.2900952634920635,False,False,0.0,-0.0,0.3637257142857143,0.884,0.1742857142857143,0.0,0.022093796632533,False,0.0,0.0,0.002301589364377458,False,0.0,0.002301589364377458,0.0,0.9268571428571428,0.18657142857142858
1298,185,S1,3,0.1474209439200764,0.38534,0.3492667428571429,0.5396046984126984,False,True,0.6497080900750626,0.0026454018157454,0.3834171428571429,0.0548571428571428,0.1742857142857143,0.1071636861572864,0.1530909802246947,True,4.096336775408979e-05,0.0007308084775766902,0.0,True,-1.0,4.096336775408979e-05,0.0,0.4937142857142857,0.18657142857142858
1299,185,S2,4,0.3428458309909815,0.6009428571428572,0.5051337142857142,0.6915174857142856,False,True,0.6288573811509591,0.0131450525271015,0.4996571428571428,0.3154285714285714,0.1742857142857143,0.2399920816936868,0.3428458309909815,True,2.9329388541411294e-05,-0.0003704493799011507,0.0,True,-1.0,2.9329388541411294e-05,-0.0003704493799011507,0.4817142857142857,0.6605714285714286
1300,185,S3,5,0.1080821670455823,0.4378957142857143,0.5347081142857143,0.4933908571428571,True,False,0.5721434528773979,0.0012744272931227,0.4233542857142857,0.6742857142857143,0.1742857142857143,0.0756575169319075,0.1080821670455823,True,-0.00022687004638353154,0.009333609379345097,0.0,True,1.0,-0.00022687004638353154,-0.00022687004638353154,0.232,0.5925714285714285
1301,185,S4,6,0.2915462977891273,0.5339285714285714,0.4531702857142857,0.6566370285714286,False,True,0.7998331943286072,0.0090636687102608,0.4396,0.1365714285714285,0.1742857142857143,0.2040824084523892,0.2915462977891273,True,8.184907132622616e-06,-0.0012037902175986662,0.0,True,1.0,8.184907132622616e-06,-0.0012037902175986662,0.4565714285714286,0.8097142857142857
1302,186,Q1,0,0.1986880160728339,0.5876842857142858,0.6686550857142858,0.5909285714285715,True,False,0.1718098415346121,0.0013430108711728,0.5261657142857143,0.7468571428571429,0.2342857142857143,0.1390816112509845,0.1986880160728348,True,-0.0004680508733036099,0.001019225802508672,0.0,True,-1.0,-0.0004680508733036099,-0.0004680508733036099,0.15028571428571427,0.6874285714285714
1303,186,Q2,1,0.1623659282560965,0.3981099999999999,0.3422098285714285,0.5359632126984126,False,True,0.8190158465387823,0.0030633757490818,0.3543828571428571,0.0194285714285714,0.2342857142857143,0.1180275401553935,0.1686107716505617,True,0.00042017297566323945,0.001437835643524118,0.0,True,-1.0,0.00042017297566323945,0.0,0.7662857142857142,0.18657142857142858
1304,186,Q3,2,0.0255889159309743,0.1407142857142857,0.2222171428571428,0.2436082412698412,False,False,0.0,-0.0,0.162,0.084,0.2342857142857143,0.0,0.0265731050052421,False,0.0,0.0,0.0010210154513288837,False,0.0,0.0010210154513288837,0.0,0.8657142857142858,0.18657142857142858
1305,186,S1,3,0.0729780070598281,0.2581485714285714,0.3030368,0.3734329269841269,False,False,0.0,-0.0,0.2967657142857143,0.1194285714285714,0.2342857142857143,0.0,0.0757848534852061,False,0.0,0.0,0.003970927154871216,False,0.0,0.003970927154871216,0.0,0.9491428571428572,0.18657142857142858
1306,186,S2,4,0.0608606873679628,0.3169228571428571,0.2908992,0.3445446984126984,False,False,0.0,-0.0,0.3216914285714286,0.612,0.2342857142857143,0.0,0.0632014830359614,False,0.0,0.0,-0.002241616945138861,False,0.0,-0.002241616945138861,-0.002241616945138861,0.06685714285714285,0.8828571428571429
1307,186,S3,5,0.1005871449264146,0.4224485714285714,0.5262550857142857,0.4627464,True,False,0.4837364470391993,0.0010687991600477,0.4071657142857143,0.6628571428571428,0.2342857142857143,0.0704110014484898,0.1005871449264146,True,0.000418477964997709,-0.002216178577236303,0.0,True,1.0,0.000418477964997709,-0.002216178577236303,0.7657142857142857,0.8811428571428571
1308,186,S4,6,0.0894784811966706,0.4127942857142856,0.5056923428571428,0.4701693841269841,True,False,0.5888240200166805,0.0009606468032897,0.4461485714285714,0.6577142857142857,0.2342857142857143,0.0650439728698878,0.0929199612426965,True,0.0007915204365621361,-0.002002323107829034,0.0,True,1.0,0.0007915204365621361,-0.002002323107829034,0.8457142857142858,0.8725714285714286
1309,187,Q1,0,0.0053005290731977,0.1105814285714285,0.1901961142857142,0.1901389079365079,False,False,0.0,-0.0,0.1610114285714285,0.3125714285714285,0.0142857142857142,0.0,0.0062223602163621,False,0.0,0.0,-0.032794237744379943,False,0.0,-0.032794237744379943,-0.032794237744379943,0.013142857142857144,0.9874285714285714
1310,187,Q2,1,0.1706072545670555,0.4955642857142857,0.364384,0.5669661841269841,False,True,0.8265221017514596,0.003373737236983,0.4536857142857142,0.6011428571428571,0.0142857142857142,0.1240183504352827,0.1771690720504039,True,0.001078337448576637,0.0024879282679269553,0.0,True,-1.0,0.001078337448576637,0.0,0.8685714285714285,0.18657142857142858
1311,187,Q3,2,0.0150319830194896,0.2674885714285714,0.2309664,0.2572298793650793,False,False,0.0,-0.0,0.3247542857142858,0.9571428571428572,0.0142857142857142,0.0,0.0176462409359225,False,0.0,0.0,0.009715756859220513,False,0.0,0.009715756859220513,0.0,0.9702857142857143,0.18657142857142858
1312,187,S1,3,0.0263481136556444,0.2210514285714285,0.2369837714285714,0.2659344126984126,False,False,0.0,-0.0,0.2470057142857143,0.6142857142857143,0.0142857142857142,0.0,0.0273615026423999,False,0.0,0.0,0.0012946571622978113,False,0.0,0.0012946571622978113,0.0,0.8857142857142857,0.18657142857142858
1313,187,S2,4,0.1095757471772796,0.3641771428571429,0.2749453714285714,0.4385694857142857,False,True,0.7614678899082569,0.0012965367829218,0.2907657142857143,0.4897142857142857,0.0142857142857142,0.0767030230240957,0.1095757471772796,True,-0.00045423909907666435,-0.0018843097774482514,0.0,True,-1.0,-0.00045423909907666435,-0.0018843097774482514,0.15257142857142858,0.8645714285714285
1314,187,S3,5,0.1141172622945422,0.3395485714285714,0.5303008,0.4277450285714285,True,False,0.451209341117598,0.001372431428507,0.2651657142857143,0.3262857142857143,0.0142857142857142,0.0798820836061796,0.1141172622945422,True,0.00016819806483843767,-0.00021846601349090485,0.0,True,1.0,0.00016819806483843767,-0.00021846601349090485,0.624,0.5845714285714285
1315,187,S4,6,0.1216739992433777,0.4451642857142858,0.3282445714285714,0.487022184126984,False,True,0.6005004170141784,0.0017782803822118,0.4031714285714286,0.7314285714285714,0.0142857142857142,0.0884476379115322,0.1263537684450461,True,0.00037603305403356664,-0.0026209343371178593,0.0,True,1.0,0.00037603305403356664,-0.0026209343371178593,0.7434285714285714,0.8982857142857142
1316,188,Q1,0,0.0690932876537634,0.44626,0.3497709714285714,0.5346282412698412,False,False,0.0,-0.0,0.6143542857142857,0.3708571428571428,0.9982857142857144,0.0,0.0717507217942927,False,0.0,0.0,0.0009206327104120364,False,0.0,0.0009206327104120364,0.0,0.8571428571428571,0.18657142857142858
1317,188,Q2,1,0.0170140858892634,0.3919328571428572,0.2705261714285714,0.4146717714285714,False,False,0.0,-0.0,0.5489314285714286,0.7245714285714285,0.9982857142857144,0.0,0.0170140858892634,False,0.0,0.0,0.0008203202045268392,False,0.0,0.0008203202045268392,0.0,0.8474285714285714,0.18657142857142858
1318,188,Q3,2,1.7330848302329542,0.9429414285714286,0.6076128,0.9570486857142856,False,True,0.9241034195162636,0.3054977105308804,0.9367942857142856,0.8308571428571428,0.9982857142857144,1.2131593811630674,1.7330848302329542,True,-4.7922650917589116e-05,5.6433790140395495e-05,0.0,True,1.0,-4.7922650917589116e-05,-4.7922650917589116e-05,0.38057142857142856,0.42
1319,188,S1,3,0.6940528485947064,0.92035,0.8941645714285715,0.8886870857142857,True,False,0.0850708924103419,0.0300717036783684,0.8983142857142857,0.8702857142857143,0.9982857142857144,0.4858369940162943,0.6940528485947064,True,0.0005071452571245293,-8.152635061123025e-06,0.0,True,1.0,0.0005071452571245293,-8.152635061123025e-06,0.796,0.38
1320,188,S2,4,0.0899536675651043,0.4327314285714286,0.5307058285714286,0.5662667428571427,True,False,0.5020850708924104,0.0008876876230516,0.5484114285714287,0.1097142857142857,0.9982857142857144,0.0629675672955727,0.0899536675651043,True,-0.0005001649802429526,0.004010539432775932,0.0,True,1.0,-0.0005001649802429526,-0.0005001649802429526,0.14114285714285715,0.6994285714285714
