iter,task,kind,auc_h068_selected,auc_h071_selected,spearman_h068_health,pred_std
159,story_route_to_h068_selected,subject_row_permutation,0.6651986394557824,0.36459405282565815,-0.2709546577695188,0.07808411648976141
160,story_to_h068_selected,subject_row_permutation,0.48905986394557827,0.4545801710830975,-0.08701787214783999,0.09199483985039003
160,story_to_h068_health,subject_row_permutation,0.49544489795918367,0.6090688245004716,0.3959821350041623,0.08749383713570077
160,story_route_to_h068_selected,subject_row_permutation,0.6421183673469387,0.33714277291827455,-0.3252585113335361,0.07474406949405647
161,story_to_h068_selected,subject_row_permutation,0.5019782312925171,0.48955519466598063,-0.0664338297765138,0.09199483985039003
161,story_to_h068_health,subject_row_permutation,0.4969829931972789,0.5556924524054541,0.3136538184039378,0.08749383713570077
161,story_route_to_h068_selected,subject_row_permutation,0.6605414965986395,0.3487225045021868,-0.3196332050504039,0.07767283451311022
162,story_to_h068_selected,subject_row_permutation,0.5436122448979592,0.46840563630906445,-0.04655057867814147,0.09199483985039002
162,story_to_h068_health,subject_row_permutation,0.490787074829932,0.559749110282137,0.3194864792029351,0.08749383713570077
162,story_route_to_h068_selected,subject_row_permutation,0.6650340136054422,0.3455280957893834,-0.3130806313852542,0.07575714541133845
163,story_to_h068_selected,subject_row_permutation,0.493021768707483,0.5018571520452793,-0.053139058034335857,0.09199483985039002
163,story_to_h068_health,subject_row_permutation,0.4856884353741497,0.5654954281365234,0.3177700031061748,0.08749383713570077
163,story_route_to_h068_selected,subject_row_permutation,0.6475197278911564,0.349475548838007,-0.3367563942314093,0.07232430869794279
164,story_to_h068_selected,subject_row_permutation,0.5242163265306122,0.4596049331103679,-0.0981163646876711,0.09199483985039002
164,story_to_h068_health,subject_row_permutation,0.4789721088435374,0.5621288375782523,0.3132639362442011,0.08749383713570077
164,story_route_to_h068_selected,subject_row_permutation,0.6577428571428572,0.35948621473287024,-0.29911879208960795,0.07771586242322573
165,story_to_h068_selected,subject_row_permutation,0.5368965986394558,0.4673176078380928,-0.08376705695041882,0.09199483985039002
165,story_to_h068_health,subject_row_permutation,0.48354013605442175,0.541027516936798,0.2955281144672589,0.08749383713570077
165,story_route_to_h068_selected,subject_row_permutation,0.653912925170068,0.35681840108052487,-0.3207954155763244,0.0766976668817247
166,story_to_h068_selected,subject_row_permutation,0.533160544217687,0.4819564145442072,-0.06568304459799458,0.09199483985039002
166,story_to_h068_health,subject_row_permutation,0.4904965986394558,0.5721328037904125,0.3235592494999609,0.08749383713570077
166,story_route_to_h068_selected,subject_row_permutation,0.6675578231292516,0.35596888131378096,-0.3051953085961285,0.08011728175809903
167,story_to_h068_selected,subject_row_permutation,0.5275850340136055,0.48254866649515477,-0.03584351325176513,0.09199483985039002
167,story_to_h068_health,subject_row_permutation,0.4859775510204082,0.5843114870079753,0.3693826968707995,0.08749383713570077
167,story_route_to_h068_selected,subject_row_permutation,0.6647496598639456,0.36443594031386667,-0.28860857990546296,0.07683251323357815
168,story_to_h068_selected,subject_row_permutation,0.48615782312925176,0.4836862726181288,-0.03623854414482433,0.09199483985039002
168,story_to_h068_health,subject_row_permutation,0.49695034013605444,0.5594978721807735,0.30719734547764155,0.08749383713570077
168,story_route_to_h068_selected,subject_row_permutation,0.6415836734693878,0.36600366606637513,-0.2755710613786254,0.07237675369563852
169,story_to_h068_selected,subject_row_permutation,0.5306503401360545,0.445531579624389,-0.08177609354700725,0.09199483985039002
169,story_to_h068_health,subject_row_permutation,0.4827292517006803,0.5795125042877969,0.34899299646739196,0.08749383713570077
169,story_route_to_h068_selected,subject_row_permutation,0.6587496598639455,0.3667339314810051,-0.29397673597037305,0.07986543319509246
170,story_to_h068_selected,subject_row_permutation,0.5208190476190476,0.49434412786210447,-0.06300436159937416,0.09199483985039002
170,story_to_h068_health,subject_row_permutation,0.4921095238095238,0.5419132149901381,0.29335794053924263,0.08749383713570077
170,story_route_to_h068_selected,subject_row_permutation,0.6618843537414966,0.35507916345081897,-0.31608663362796385,0.07484809021914383
171,story_to_h068_selected,subject_row_permutation,0.518560544217687,0.4723128912614699,-0.0884703386287587,0.09199483985039002
171,story_to_h068_health,subject_row_permutation,0.5024666666666666,0.5660957197067147,0.31069173321360444,0.08749383713570077
171,story_route_to_h068_selected,subject_row_permutation,0.6598204081632653,0.36080337235228543,-0.29663462922458406,0.07727319850611179
172,story_to_h068_selected,subject_row_permutation,0.5461442176870748,0.46519380842123315,-0.07577116227672957,0.09199483985039002
172,story_to_h068_health,subject_row_permutation,0.49351156462585033,0.5686871569762457,0.33085903820724877,0.08749383713570077
172,story_route_to_h068_selected,subject_row_permutation,0.6652557823129251,0.3453163858159678,-0.2984644581146486,0.08094936925688438
173,story_to_h068_selected,subject_row_permutation,0.5275510204081633,0.4944834812623274,-0.02172333939704051,0.09199483985039003
173,story_to_h068_health,subject_row_permutation,0.48618707482993195,0.562668162035846,0.3215205597909094,0.08749383713570077
173,story_route_to_h068_selected,subject_row_permutation,0.6753469387755102,0.35176282051282054,-0.3183699823398399,0.07297008987844561
174,story_to_h068_selected,subject_row_permutation,0.5113891156462586,0.5327319698139097,-0.015409939594378842,0.09199483985039002
174,story_to_h068_health,subject_row_permutation,0.48799863945578226,0.5809891143555441,0.33193302387307816,0.08749383713570077
174,story_route_to_h068_selected,subject_row_permutation,0.6493238095238096,0.3729083590601149,-0.29155445086319814,0.07429353535255155
175,story_to_h068_selected,subject_row_permutation,0.5070353741496598,0.48153299459737586,-0.02029288295247558,0.09199483985039002
175,story_to_h068_health,subject_row_permutation,0.47978571428571426,0.5843992528513849,0.3603301054306779,0.08749383713570077
175,story_route_to_h068_selected,subject_row_permutation,0.6638027210884354,0.3339644434439585,-0.3295463272666518,0.07327316889868633
176,story_to_h068_selected,subject_row_permutation,0.5423755102040817,0.4580881249464025,-0.030824643925010064,0.09199483985039002
176,story_to_h068_health,subject_row_permutation,0.49058639455782316,0.5800705878569591,0.33225762825001853,0.08749383713570077
176,story_route_to_h068_selected,subject_row_permutation,0.6602448979591836,0.3282576537175199,-0.303547680488692,0.07662489428786706
177,story_to_h068_selected,subject_row_permutation,0.5215768707482993,0.4688692543521139,-0.07034481731815087,0.09199483985039002
177,story_to_h068_health,subject_row_permutation,0.4964408163265306,0.5820898722236515,0.3473113960907673,0.08749383713570077
177,story_route_to_h068_selected,subject_row_permutation,0.6611061224489796,0.3229300660320727,-0.3495031619692675,0.07728759261016153
178,story_to_h068_selected,subject_row_permutation,0.5355755102040816,0.44816589486321934,-0.11913346404029619,0.09199483985039002
178,story_to_h068_health,subject_row_permutation,0.48817959183673465,0.5671911178286596,0.31588588240516086,0.08749383713570077
178,story_route_to_h068_selected,subject_row_permutation,0.6477714285714286,0.3393483084641112,-0.34775981259437,0.07688387632671807
179,story_to_h068_selected,subject_row_permutation,0.49298639455782317,0.46772494854643687,-0.0631467304855918,0.09199483985039003
179,story_to_h068_health,subject_row_permutation,0.47804693877551013,0.5933111707829517,0.35074332838890254,0.08749383713570077
179,story_route_to_h068_selected,subject_row_permutation,0.6430204081632653,0.3553230319012092,-0.30405826743121034,0.07686262464439772
