top_n,selected_cells,selected_rows,mean_true_opp_rank,mean_true_same_rank,mean_true_margin_rank,mean_h073_bridge,mean_h068_health,mean_public,mean_invariant,mean_shortcut_energy,mean_cell_gain,q2_cells,h050_null,iter,kind,overlap_with_real
700,700,181,0.6072579591836734,0.4037783673469387,0.6013502040816326,0.5916066408163265,0.547150966122449,0.600948375510204,0.5637203714285715,0.30331483673469384,0.0018100641803293423,49,0,154,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,140,0.702326984126984,0.30715238095238095,0.6995222222222222,0.6772956349206349,0.6178502773015874,0.6796911111111111,0.5748485317460318,0.20340313492063491,0.0024032603092266343,11,0,155,target_stratified_bad_axis_shuffle,0.725
520,520,162,0.6473637362637363,0.36295989010989005,0.6437252747252747,0.640065175824176,0.5843365512087912,0.6433753736263735,0.564099065934066,0.24450634615384612,0.002115090566088732,27,0,155,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.6094620408163265,0.3980408163265306,0.6066171428571427,0.594791742857143,0.5467629880816327,0.6040391346938775,0.5561126857142856,0.2937887551020408,0.0018856323313196793,55,0,155,target_stratified_bad_axis_shuffle,0.8542857142857143
360,360,135,0.7047825396825396,0.31240555555555555,0.7007920634920635,0.6767562857142858,0.6180799807936508,0.6742810476190476,0.5805938095238096,0.2117538095238095,0.00212290251570968,9,0,156,target_stratified_bad_axis_shuffle,0.6888888888888889
520,520,160,0.6502846153846155,0.3625521978021978,0.6465043956043957,0.6362517692307692,0.5799196985714286,0.6359086263736263,0.5793086428571429,0.2522737637362637,0.0018907992634123506,27,0,156,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,176,0.6146604081632653,0.3941963265306122,0.6135697959183672,0.5905251714285715,0.5430276206530612,0.5997951836734694,0.5673818285714286,0.30275448979591835,0.0018329074259490206,58,0,156,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,140,0.6940730158730158,0.31922936507936506,0.6882936507936509,0.6803316190476192,0.6207715822222223,0.676468873015873,0.5826649206349207,0.20584714285714284,0.002035617291889033,9,0,157,target_stratified_bad_axis_shuffle,0.7
520,520,156,0.650776923076923,0.3564285714285714,0.6459681318681318,0.6352115164835166,0.5826676889010989,0.6404008021978022,0.5707057582417582,0.2570606868131868,0.001998015728443285,26,0,157,target_stratified_bad_axis_shuffle,0.7769230769230769
700,700,175,0.6116342857142857,0.3939738775510204,0.6085902040816327,0.5905792979591837,0.5462606302040817,0.6041636408163265,0.5669528857142857,0.30327589795918364,0.001844853539627334,57,0,157,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,139,0.6946063492063492,0.3170222222222222,0.686963492063492,0.6838969523809524,0.6190825825396825,0.6775749206349206,0.5740679206349206,0.1938578174603174,0.0022696579520583697,11,0,158,target_stratified_bad_axis_shuffle,0.7277777777777777
520,520,165,0.6477725274725274,0.36209615384615385,0.6417516483516482,0.6406757252747253,0.5802634721978023,0.6416801648351649,0.5676814505494505,0.23993706043956042,0.0021738817757292746,33,0,158,target_stratified_bad_axis_shuffle,0.7980769230769231
700,700,176,0.604766530612245,0.40049918367346937,0.6023967346938774,0.5939401632653062,0.547283349632653,0.6066618285714286,0.5607129142857143,0.2986764285714285,0.0018956577605567526,59,0,158,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,144,0.6910285714285714,0.31359047619047614,0.6832428571428572,0.6792095714285715,0.6187656368253969,0.6782084603174603,0.5765280317460317,0.20373111111111106,0.002431705204999686,12,0,159,target_stratified_bad_axis_shuffle,0.7222222222222222
520,520,159,0.6316384615384615,0.3743362637362637,0.6286890109890109,0.6392764395604396,0.5852883967032967,0.6458748901098902,0.5753556043956044,0.24910892857142855,0.0020913514797871765,26,0,159,target_stratified_bad_axis_shuffle,0.801923076923077
700,700,177,0.5988685714285714,0.40203224489795925,0.5987812244897959,0.5897501551020409,0.5441843239999999,0.6037609224489796,0.5645982285714285,0.3048723673469388,0.0018209905936065116,59,0,159,target_stratified_bad_axis_shuffle,0.8257142857142857
360,360,140,0.7013206349206349,0.30956904761904763,0.6986301587301588,0.6790019682539683,0.6214732196825397,0.6816729841269841,0.5853914761904762,0.20984575396825392,0.0022891586579968357,11,0,160,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,161,0.6464153846153846,0.36188736263736265,0.6465175824175824,0.6353288131868132,0.5833748669230769,0.6382758351648352,0.5748804120879122,0.25305120879120874,0.002006886689614202,23,0,160,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,178,0.6077020408163266,0.3960395918367347,0.6095673469387755,0.5868662326530613,0.543993954857143,0.6008279591836734,0.5626815714285714,0.3016369795918368,0.0018203014807093244,55,0,160,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,137,0.7014412698412699,0.3058785714285714,0.6975444444444445,0.6739636904761905,0.6112683001587302,0.6641286666666667,0.5806161984126984,0.2097013095238095,0.002190006322195714,9,0,161,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,160,0.6494956043956044,0.35882527472527476,0.644532967032967,0.6350842692307693,0.582402321978022,0.6341016593406594,0.5722625659340659,0.25226612637362633,0.001941720568223141,23,0,161,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.6044114285714285,0.4006697959183673,0.6015542857142857,0.5939608816326531,0.5474669540408164,0.6079867428571429,0.5609484285714286,0.2942075510204081,0.0018929901891378573,56,0,161,target_stratified_bad_axis_shuffle,0.8557142857142858
360,360,139,0.7097857142857142,0.30728015873015874,0.7052777777777779,0.676841396825397,0.611727341111111,0.6642409523809524,0.5827990317460318,0.20721003968253965,0.0023432931761055275,10,0,162,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,160,0.6467967032967032,0.36456813186813186,0.6433241758241759,0.6405319285714287,0.5822687863736264,0.6419752417582417,0.5696176428571428,0.2471355769230769,0.0020240476064633237,28,0,162,target_stratified_bad_axis_shuffle,0.7769230769230769
700,700,178,0.6090122448979592,0.4009665306122449,0.6068595918367347,0.5909580367346939,0.5480784635918368,0.6076250040816327,0.5628694000000001,0.3031537142857143,0.0018743934066851756,57,0,162,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,139,0.7099126984126984,0.29587619047619046,0.7089587301587301,0.6814058015873018,0.6232366433333334,0.6815118571428572,0.5808807539682539,0.20074837301587298,0.0020752657803140865,11,0,163,target_stratified_bad_axis_shuffle,0.7194444444444444
520,520,160,0.6505285714285713,0.35720494505494504,0.6468648351648352,0.6387341868131869,0.5847143720879121,0.6406926813186813,0.5743596428571428,0.24551936813186812,0.0018531973280101178,26,0,163,target_stratified_bad_axis_shuffle,0.7980769230769231
700,700,178,0.6079828571428572,0.39307183673469387,0.6074571428571429,0.5901833510204082,0.5475275819591837,0.6025416816326531,0.5658862285714286,0.3039820408163265,0.001811411189031111,51,0,163,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,135,0.7044571428571429,0.3087412698412698,0.7004507936507938,0.6798572936507936,0.6187974331746032,0.6740306666666668,0.595271253968254,0.20743249999999994,0.0022211801668479453,8,0,164,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,160,0.6460230769230769,0.3635054945054945,0.6417120879120878,0.639220510989011,0.5822276703296703,0.6410195714285714,0.5787582967032967,0.2494848351648351,0.0020023753090215647,29,0,164,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.6049542857142858,0.40241387755102037,0.6025069387755103,0.5901742612244899,0.5442127285714286,0.601762,0.5662995142857143,0.3020139591836734,0.0018197687764498539,57,0,164,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,143,0.6993571428571428,0.32025555555555557,0.6909412698412699,0.6847933650793651,0.6202262795238096,0.6805644444444444,0.576662253968254,0.19614710317460313,0.0024080814724558716,14,0,165,target_stratified_bad_axis_shuffle,0.7305555555555555
520,520,161,0.6519571428571429,0.3620972527472528,0.6446879120879121,0.6380822417582419,0.5828482053846155,0.6444317142857143,0.5674842197802198,0.2504629945054945,0.002038359435478492,30,0,165,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,181,0.6086555102040817,0.40045836734693874,0.6036212244897959,0.5908421510204083,0.5466506211428571,0.6070475020408164,0.5640235714285714,0.300251081632653,0.001863120668334161,58,0,165,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,138,0.7160666666666666,0.2982912698412698,0.7138603174603174,0.6799054603174605,0.6240795636507936,0.6886210158730159,0.5779363650793651,0.20290825396825396,0.0021185790934756866,15,0,166,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,163,0.6635043956043956,0.348482967032967,0.6592813186813188,0.6361253791208792,0.5826948273626372,0.6416745054945054,0.5727562967032968,0.25245879120879117,0.0020403837957573825,28,0,166,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.61932,0.3889620408163265,0.6172424489795918,0.5918205265306122,0.5469439558367347,0.6043301224489797,0.5617693428571429,0.30167542857142854,0.0018086071610099786,49,0,166,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,144,0.7252396825396826,0.2962460317460317,0.7198380952380952,0.680237880952381,0.619777673968254,0.6845058412698413,0.5837343095238096,0.20009738095238094,0.0020177456324041716,15,0,167,target_stratified_bad_axis_shuffle,0.725
520,520,161,0.6504956043956044,0.365660989010989,0.6446989010989012,0.6433037472527473,0.5872652642857144,0.6459893186813187,0.5734480659340659,0.245246978021978,0.002061300619863971,28,0,167,target_stratified_bad_axis_shuffle,0.7903846153846154
700,700,174,0.6077477551020409,0.39637795918367347,0.60656,0.5920374979591838,0.5468770735510203,0.6043024408163266,0.5601917142857143,0.3008107959183673,0.0018633505755766442,56,0,167,target_stratified_bad_axis_shuffle,0.8385714285714285
360,360,138,0.7140666666666667,0.2985571428571428,0.7105936507936508,0.6763767460317461,0.6176251288888889,0.6712109523809523,0.5871540873015872,0.20766388888888884,0.0019488226618448836,11,0,168,target_stratified_bad_axis_shuffle,0.6916666666666667
520,520,160,0.6550549450549451,0.3527802197802198,0.6524384615384616,0.6329226318681319,0.582191186923077,0.6426659670329671,0.5737508736263737,0.25363494505494505,0.0018169892528082363,32,0,168,target_stratified_bad_axis_shuffle,0.7711538461538462
700,700,177,0.6132791836734693,0.39222244897959185,0.6109093877551021,0.5890293510204082,0.5481251602448979,0.6067817959183673,0.5652875428571429,0.3066776122448979,0.001840371119955262,56,0,168,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,135,0.7186476190476191,0.29614523809523813,0.7137412698412698,0.6823022936507936,0.6212151231746031,0.6727384444444444,0.5781376428571429,0.2046990476190476,0.001946322321296895,5,0,169,target_stratified_bad_axis_shuffle,0.7111111111111111
520,520,159,0.6630274725274725,0.3524978021978022,0.657676923076923,0.6382920769230769,0.5837783602197802,0.6408690989010989,0.5648151043956043,0.25052480769230767,0.0019129730031748607,27,0,169,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,177,0.6186816326530612,0.3972991836734694,0.6133934693877551,0.5936260734693878,0.5472637318367348,0.6030091755102042,0.5601907714285714,0.29799340816326525,0.0018478494101077081,53,0,169,target_stratified_bad_axis_shuffle,0.8514285714285714
360,360,143,0.6980015873015872,0.3156142857142857,0.6971730158730158,0.6804089444444444,0.619927628888889,0.6776608730158731,0.5964114761904763,0.2087449603174603,0.0020868164683027495,14,0,170,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,159,0.6555395604395605,0.363232967032967,0.6504164835164836,0.6361683351648353,0.5818387432967034,0.6347793406593406,0.5748243736263737,0.2519098626373626,0.00195770213076812,24,0,170,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,176,0.6147469387755102,0.3961351020408163,0.6119877551020408,0.5908163020408164,0.5450670724897959,0.6006347918367347,0.5649185999999999,0.30088467346938774,0.00184424416863393,55,0,170,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,136,0.7010777777777779,0.31472222222222224,0.6978571428571428,0.6805363492063493,0.6186325331746032,0.6730263015873016,0.5721330873015874,0.19923150793650793,0.002118071623421251,11,0,171,target_stratified_bad_axis_shuffle,0.725
520,520,161,0.6507747252747252,0.35935164835164835,0.6496593406593407,0.6347647802197802,0.5817122046153846,0.6381193296703296,0.5647244120879121,0.24966076923076924,0.0018939301333359073,28,0,171,target_stratified_bad_axis_shuffle,0.7903846153846154
700,700,176,0.6101355102040816,0.398834693877551,0.6076244897959183,0.5906065469387756,0.5452360890612244,0.6020959836734694,0.5592509428571428,0.30016565306122445,0.0018275485530226483,55,0,171,target_stratified_bad_axis_shuffle,0.84
360,360,139,0.700152380952381,0.3139531746031746,0.6966571428571429,0.6740023253968255,0.6144533025396826,0.6715925555555556,0.5839570317460318,0.20896801587301586,0.002133159879635731,13,0,172,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,163,0.6346219780219781,0.3819192307692308,0.6306538461538462,0.6394602857142858,0.5885622525274725,0.6428079230769231,0.5717659120879122,0.24603260989010986,0.0019736503774997294,22,0,172,target_stratified_bad_axis_shuffle,0.8
700,700,179,0.6116179591836735,0.40114979591836736,0.6080057142857144,0.5867333877551021,0.5454601753469387,0.6033197714285714,0.5596788285714286,0.3071581020408163,0.0018821270578079944,58,0,172,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,140,0.7012936507936508,0.3145873015873016,0.6982952380952382,0.6821574285714287,0.6209927276190477,0.6766999365079365,0.585734753968254,0.20156198412698406,0.0019700238133601826,9,0,173,target_stratified_bad_axis_shuffle,0.7111111111111111
520,520,165,0.6521967032967033,0.36302802197802203,0.6484318681318681,0.6367238626373628,0.5800452827472529,0.6364178461538461,0.5678137582417583,0.24401052197802198,0.0019483271020199725,27,0,173,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,177,0.6032383673469388,0.40926326530612245,0.6003616326530612,0.5936995673469389,0.5470141748571429,0.6022257469387755,0.5595882,0.2978814285714286,0.0018465635559893438,51,0,173,target_stratified_bad_axis_shuffle,0.8442857142857143
360,360,141,0.722311111111111,0.2919865079365079,0.7220888888888889,0.6763755873015873,0.6136087073015873,0.6753827460317461,0.5831645873015873,0.20716230158730156,0.0020764757600734178,14,0,174,target_stratified_bad_axis_shuffle,0.6861111111111111
520,520,159,0.6568824175824176,0.35435879120879116,0.6536824175824176,0.6412815164835166,0.5845398274725275,0.6436252417582418,0.5710330274725274,0.24544912087912085,0.001930891823089892,28,0,174,target_stratified_bad_axis_shuffle,0.8038461538461539
700,700,177,0.6192522448979592,0.39520244897959184,0.6157093877551021,0.5931264489795919,0.5482147135510204,0.6060124734693878,0.5633082,0.29840191836734686,0.0018627116239220344,57,0,174,target_stratified_bad_axis_shuffle,0.8442857142857143
360,360,137,0.7140904761904763,0.30407539682539686,0.7109825396825398,0.6831395158730159,0.6221199320634921,0.6842698571428572,0.5874240873015872,0.19745452380952377,0.002101754464305761,13,0,175,target_stratified_bad_axis_shuffle,0.7194444444444444
520,520,161,0.6534802197802198,0.3611373626373627,0.6478483516483518,0.6372530109890111,0.5856207085714287,0.6471437472527473,0.580487565934066,0.251374478021978,0.0018701142946230334,30,0,175,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.6041461224489796,0.4039677551020408,0.6001518367346939,0.5950041510204082,0.5489398161632653,0.6079882612244899,0.5651876857142857,0.2939474081632653,0.0018221659835071032,53,0,175,target_stratified_bad_axis_shuffle,0.8528571428571429
360,360,145,0.7193809523809523,0.2972992063492063,0.7172761904761905,0.6799334761904762,0.6210160853968254,0.680782619047619,0.5780308095238095,0.20277865079365073,0.002090582409900611,12,0,176,target_stratified_bad_axis_shuffle,0.7111111111111111
520,520,164,0.6539549450549451,0.36382197802197797,0.6516725274725275,0.6344399725274725,0.585692081978022,0.646979065934066,0.5767739120879121,0.2520491483516483,0.002132919017195733,33,0,176,target_stratified_bad_axis_shuffle,0.7903846153846154
700,700,181,0.6145477551020408,0.396185306122449,0.61572,0.5870856081632654,0.547715034122449,0.5999999265306123,0.5601562571428571,0.3091284489795918,0.0018108039764474422,48,0,176,target_stratified_bad_axis_shuffle,0.8242857142857143
360,360,139,0.6926555555555556,0.3115238095238095,0.6890396825396826,0.677549626984127,0.6207816146031746,0.6776572380952381,0.5919374206349207,0.20707130952380948,0.0019514372753734978,13,0,177,target_stratified_bad_axis_shuffle,0.7111111111111111
520,520,162,0.637720879120879,0.3644659340659341,0.6364054945054946,0.6385111868131867,0.5813109917582417,0.6425375934065934,0.5706217197802198,0.241462967032967,0.0021640591782807667,34,0,177,target_stratified_bad_axis_shuffle,0.7980769230769231
700,700,176,0.6030220408163265,0.4025057142857143,0.6026114285714286,0.5923005714285715,0.546035507510204,0.6012948408163266,0.5636973428571428,0.3010593265306122,0.0018230322689417944,53,0,177,target_stratified_bad_axis_shuffle,0.84
360,360,144,0.7011142857142858,0.3201095238095238,0.6964222222222222,0.6809439365079366,0.6232747828571429,0.6803137777777778,0.5858769761904762,0.21094051587301582,0.0019452754163934139,11,0,178,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,164,0.6476999999999999,0.3693181318681319,0.6435505494505495,0.6375473791208791,0.5819809153846155,0.6420456813186813,0.5733315659340659,0.25313519230769227,0.0020385603265464765,30,0,178,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,180,0.6046742857142857,0.40324857142857146,0.6046840816326531,0.5909106489795919,0.5448456031020409,0.606229893877551,0.5630622857142857,0.2997698571428571,0.0018432741798159217,63,0,178,target_stratified_bad_axis_shuffle,0.84
360,360,140,0.6964571428571429,0.30375158730158724,0.6978539682539682,0.6834923412698414,0.6178200504761905,0.6750326349206349,0.5836884206349207,0.2004611507936508,0.0022688550385005783,11,0,179,target_stratified_bad_axis_shuffle,0.725
520,520,162,0.6450780219780219,0.35549835164835164,0.6451076923076924,0.6393422472527472,0.5810594589010989,0.6362737142857143,0.5727472197802198,0.24853843406593404,0.0020057656928874255,25,0,179,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.6040057142857144,0.39815061224489795,0.6033232653061225,0.5924113836734695,0.5464886208979591,0.6050908326530613,0.5666508857142857,0.30011204081632653,0.0018771041932189017,59,0,179,target_stratified_bad_axis_shuffle,0.84
360,360,144,0.7012142857142857,0.3080849206349206,0.7002952380952381,0.6760002301587302,0.6134505668253968,0.6737079682539683,0.5734480317460318,0.2114109126984127,0.0019882692932641664,13,0,180,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,161,0.6462450549450549,0.3634648351648352,0.643332967032967,0.6358158791208792,0.5820107685714285,0.6380969450549451,0.573612565934066,0.25898065934065934,0.002010938978017269,27,0,180,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,179,0.6097461224489796,0.3979371428571428,0.6068734693877551,0.5914558897959183,0.5452496831020408,0.6019438693877552,0.5636331142857143,0.29996902040816326,0.0018224165009545646,53,0,180,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,140,0.706568253968254,0.31060793650793644,0.701736507936508,0.678649753968254,0.6190886530158731,0.6750631428571429,0.591190253968254,0.20953099206349204,0.0019533035502963775,9,0,181,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,158,0.6498505494505495,0.3621598901098901,0.6446956043956044,0.6359611428571429,0.5840877446153847,0.6423612197802198,0.5748376813186813,0.2552366758241758,0.001977416759081318,25,0,181,target_stratified_bad_axis_shuffle,0.7692307692307693
700,700,178,0.6147942857142857,0.39718408163265306,0.6111126530612244,0.5881742040816326,0.545546710122449,0.6019572081632653,0.5623163714285715,0.304213387755102,0.0018270976878936177,53,0,181,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,143,0.7239460317460318,0.3007769841269841,0.7160126984126985,0.6827699126984127,0.6195244380952382,0.6791129047619048,0.589452253968254,0.19757797619047615,0.0022035318640812466,13,0,182,target_stratified_bad_axis_shuffle,0.7333333333333333
520,520,158,0.6565747252747253,0.3593335164835164,0.6482802197802198,0.6433213296703297,0.5854757783516484,0.6428245494505493,0.5768943736263736,0.23878865384615383,0.0020759693367945653,26,0,182,target_stratified_bad_axis_shuffle,0.8134615384615385
700,700,178,0.6130342857142858,0.39745428571428565,0.60748,0.593056906122449,0.548583065387755,0.6062173632653061,0.5652471714285715,0.29825971428571424,0.0018249632416690773,54,0,182,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,140,0.7064714285714285,0.3063896825396825,0.7032206349206349,0.6793614206349208,0.6235906376190476,0.6845321587301587,0.5782088095238095,0.20321833333333328,0.0024156696060800547,13,0,183,target_stratified_bad_axis_shuffle,0.725
520,520,163,0.6522604395604397,0.3556175824175824,0.6499164835164835,0.6380719725274726,0.58232392,0.6429618131868131,0.5734227967032968,0.24549326923076922,0.0021910374765759426,34,0,183,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.612050612244898,0.39377632653061223,0.6099191836734694,0.5927084612244898,0.5487311999183674,0.6048231673469389,0.5584786285714285,0.29993663265306125,0.0018448523937736549,51,0,183,target_stratified_bad_axis_shuffle,0.8442857142857143
360,360,141,0.7013698412698413,0.3082793650793651,0.7002857142857143,0.6691600555555556,0.6066495607936508,0.6624070158730159,0.5784148095238095,0.21766349206349203,0.0021748784717530276,15,0,184,target_stratified_bad_axis_shuffle,0.6805555555555556
520,520,166,0.6463516483516484,0.3644,0.6460208791208791,0.6290920164835166,0.5746072887912088,0.6294077142857143,0.5738503351648352,0.26226266483516475,0.0020152139299873576,29,0,184,target_stratified_bad_axis_shuffle,0.7538461538461538
700,700,176,0.6061061224489797,0.40298938775510207,0.6054538775510204,0.5905391265306122,0.5441619723265306,0.599368693877551,0.5563801142857143,0.3027597346938775,0.0018280912167361232,53,0,184,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,142,0.6839142857142857,0.3203246031746032,0.6808015873015872,0.6764957380952381,0.6185620017460318,0.6754224126984127,0.5791350317460316,0.2024283333333333,0.0023990882782939068,13,0,185,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,164,0.6407054945054944,0.3624318681318682,0.6381604395604397,0.6311807142857143,0.5798244481318682,0.6379590659340659,0.5687107582417582,0.2540063186813186,0.00208145006565608,32,0,185,target_stratified_bad_axis_shuffle,0.7711538461538462
700,700,179,0.6032718367346939,0.40133632653061224,0.6027020408163264,0.5889983183673471,0.5422561553469388,0.6016294530612245,0.5617192,0.29605187755102036,0.0018930435527464394,65,0,185,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,139,0.7037603174603174,0.3103603174603175,0.7011380952380951,0.680079746031746,0.6232625042857143,0.6819085079365079,0.5840135873015874,0.2080460714285714,0.0020169399653302594,14,0,186,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,158,0.6516208791208792,0.359282967032967,0.6489791208791209,0.6363897142857144,0.5850985774725275,0.6447306593406593,0.5738757197802198,0.24595304945054944,0.0018560772569899452,30,0,186,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,176,0.6064318367346939,0.40080979591836735,0.6024971428571428,0.5960813428571429,0.5492942746938776,0.6070673714285715,0.5600834285714286,0.29099777551020406,0.0018347447197537125,51,0,186,target_stratified_bad_axis_shuffle,0.8514285714285714
360,360,135,0.7126904761904762,0.3027126984126984,0.7079857142857142,0.6824741746031746,0.6203201671428572,0.6734463809523811,0.5862929761904762,0.2077744841269841,0.0021751247552642974,8,0,187,target_stratified_bad_axis_shuffle,0.7277777777777777
520,520,160,0.6640439560439562,0.3440252747252747,0.6599076923076922,0.6410272912087912,0.5843676238461539,0.6401943956043956,0.5665775274725277,0.24323274725274724,0.0020184482935265433,22,0,187,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,175,0.6225648979591837,0.38531591836734685,0.6181183673469388,0.5947413714285714,0.5480457551836735,0.6099168081632653,0.5622558571428571,0.2928021224489796,0.0018628736547206285,58,0,187,target_stratified_bad_axis_shuffle,0.8571428571428571
360,360,140,0.7106111111111111,0.3121753968253968,0.707815873015873,0.6840799285714287,0.6257717490476191,0.6827185873015874,0.5774890317460317,0.20504734126984123,0.0019494595235608166,8,0,188,target_stratified_bad_axis_shuffle,0.7333333333333333
520,520,158,0.6525285714285715,0.36323626373626366,0.650967032967033,0.6391986153846154,0.5881011043956044,0.6481475054945055,0.5762575274725276,0.24631780219780217,0.0019982810761819897,27,0,188,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,177,0.6217289795918367,0.3880497959183673,0.6197330612244898,0.5879856081632654,0.5458108516734694,0.6046697959183672,0.5616347714285714,0.3017451020408163,0.0018874204976001246,58,0,188,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,136,0.7070539682539683,0.3105031746031746,0.7045523809523809,0.678062142857143,0.6178814641269841,0.6718369523809523,0.580930253968254,0.2100110317460317,0.0023214465000637777,9,0,189,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,158,0.6355593406593406,0.3770307692307692,0.6314428571428571,0.6440639835164835,0.5874975051648352,0.6457396813186813,0.5719557967032965,0.23914771978021976,0.0021406530413325374,25,0,189,target_stratified_bad_axis_shuffle,0.8115384615384615
700,700,179,0.6043110204081633,0.4052685714285714,0.5999738775510204,0.5922917836734694,0.5478888506122449,0.6051796979591836,0.5625212857142857,0.2996244897959183,0.0018583307139303016,53,0,189,target_stratified_bad_axis_shuffle,0.8471428571428572
360,360,142,0.7154158730158731,0.30219682539682535,0.7124190476190476,0.6751048253968256,0.6195061623809524,0.6782721904761905,0.5912589761904763,0.21084535714285713,0.001998202386511312,13,0,190,target_stratified_bad_axis_shuffle,0.6888888888888889
520,520,167,0.6558813186813187,0.3559208791208791,0.6517054945054945,0.6372346263736264,0.5854263454945056,0.645362967032967,0.5741372967032967,0.2519477197802198,0.0019302060614889644,29,0,190,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,178,0.6156710204081632,0.3927171428571428,0.6111216326530612,0.5933134979591838,0.5484394890612244,0.6081967673469388,0.5595073142857143,0.2994757755102041,0.0018678514875740638,56,0,190,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,140,0.6979206349206349,0.32214523809523804,0.6915571428571429,0.6777138333333335,0.6203317838095239,0.6741945714285715,0.5813483650793652,0.20868734126984126,0.0021229195602322105,10,0,191,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,160,0.64360989010989,0.37141868131868133,0.6393813186813186,0.6356957527472528,0.5821611260439561,0.6425108791208791,0.576116989010989,0.24936214285714284,0.0020505343700440615,31,0,191,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,177,0.6022432653061225,0.40859959183673467,0.5975289795918367,0.5895800285714287,0.5462467487346938,0.6022965959183674,0.5653020857142858,0.30673781632653063,0.0018549663257359456,54,0,191,target_stratified_bad_axis_shuffle,0.8271428571428572
360,360,137,0.7224301587301587,0.2808,0.7220555555555556,0.6745883015873017,0.6166143914285716,0.6796001269841271,0.5874948095238095,0.2132915079365079,0.0023280105068367585,14,0,192,target_stratified_bad_axis_shuffle,0.6861111111111111
520,520,164,0.6560043956043956,0.34534945054945054,0.6546505494505493,0.6353236483516483,0.5856784194505494,0.6501899010989012,0.5747772967032967,0.25027914835164833,0.002122407646753305,31,0,192,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,176,0.6120073469387756,0.38734244897959186,0.6119297959183673,0.5920256408163266,0.5469611950204082,0.6058760897959184,0.5646612857142858,0.2975631428571428,0.0018644640637038123,56,0,192,target_stratified_bad_axis_shuffle,0.85
360,360,144,0.7069619047619047,0.3071984126984127,0.7014253968253968,0.6789359920634921,0.6216456473015873,0.6822512539682539,0.572166753968254,0.20463075396825395,0.0023618884072316975,11,0,193,target_stratified_bad_axis_shuffle,0.6916666666666667
520,520,167,0.6463604395604396,0.3583120879120879,0.6431945054945054,0.6403949945054946,0.5866762024175823,0.6450246483516484,0.5629353736263737,0.24887008241758235,0.0020420011978174563,26,0,193,target_stratified_bad_axis_shuffle,0.8057692307692308
