candidate_id,family,support_source,k,alpha,core_alpha,tail_alpha,changed_cells,changed_rows,h042_overlap_cells,h043_overlap_cells,h045_overlap_cells,h042_jaccard,h043_jaccard,h045_jaccard,support_score_mean,support_score_min,support_score_sum,contrast_mean,route_public_mean,route_private_mean,route_q2regime_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,tangent_expected_delta,resolved_path
h047_h042core_support_tail48_a0.92_0.14_c93_6cba0b30,h042core_support_tail48_a0.92_0.14,h042_core_plus_posterior_tail,93,0.0,0.92,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02895662115383587,0.411865331724943,0.0063921391826767685,0.06530560317851364,-0.00037658703883459635,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.14_c93_6cba0b30.csv
h047_h042core_support_tail48_a0.92_0.22_c93_4fbe0a4f,h042core_support_tail48_a0.92_0.22,h042_core_plus_posterior_tail,93,0.0,0.92,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.029854450154511082,0.411865331724943,0.006592600617623711,0.06530560317851364,-0.0003726225151629571,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.22_c93_4fbe0a4f.csv
h047_h042core_support_tail48_a0.92_0.32_c93_44aed1d5,h042core_support_tail48_a0.92_0.32,h042_core_plus_posterior_tail,93,0.0,0.92,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.030976736405355094,0.411865331724943,0.006842867855515711,0.06530560317851364,-0.00036744905882793737,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.32_c93_44aed1d5.csv
h047_h042core_support_tail48_a0.92_0.44_c93_4c9b9035,h042core_support_tail48_a0.92_0.44,h042_core_plus_posterior_tail,93,0.0,0.92,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.032323479906367907,0.411865331724943,0.007142721910737618,0.06530560317851364,-0.0003609359259620496,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.44_c93_4c9b9035.csv
h047_h042core_support_tail64_a0.5_0.06_c93_75def52b,h042core_support_tail64_a0.5_0.06,h042_core_plus_posterior_tail,93,0.0,0.5,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.015556752404122836,0.22383985419833818,0.003452892519183249,0.03750264228826794,-0.00021372419017118882,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.06_c93_75def52b.csv
h047_h042core_support_tail64_a0.5_0.1_c93_33059190,h042core_support_tail64_a0.5_0.1,h042_core_plus_posterior_tail,93,0.0,0.5,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.016005666904460467,0.22383985419833818,0.003553257174049921,0.03750264228826794,-0.00021045252207063284,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.1_c93_33059190.csv
h047_h042core_support_tail64_a0.5_0.14_c93_e6973bea,h042core_support_tail64_a0.5_0.14,h042_core_plus_posterior_tail,93,0.0,0.5,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.016454581404798056,0.22383985419833818,0.003653568748135616,0.03750264228826794,-0.00020720716215971802,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.14_c93_e6973bea.csv
h047_h042core_support_tail64_a0.5_0.22_c93_bb6b01f5,h042core_support_tail64_a0.5_0.22,h042_core_plus_posterior_tail,93,0.0,0.5,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.01735241040547327,0.22383985419833818,0.0038540301830825587,0.03750264228826794,-0.00020083454842302324,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.22_c93_bb6b01f5.csv
h047_h042core_support_tail64_a0.5_0.32_c93_12bb4b45,h042core_support_tail64_a0.5_0.32,h042_core_plus_posterior_tail,93,0.0,0.5,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018474696656317284,0.22383985419833818,0.004104297420974559,0.03750264228826794,-0.000193180434355886,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.32_c93_12bb4b45.csv
h047_h042core_support_tail64_a0.5_0.44_c93_69ada43f,h042core_support_tail64_a0.5_0.44,h042_core_plus_posterior_tail,93,0.0,0.5,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.019821440157330093,0.22383985419833818,0.0044041514761964645,0.03750264228826794,-0.0001845969846425254,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.44_c93_69ada43f.csv
h047_h042core_support_tail64_a0.58_0.06_c93_fdda5044,h042core_support_tail64_a0.58_0.06,h042_core_plus_posterior_tail,93,0.0,0.58,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.017938093308701476,0.25965423087007267,0.003977246877039923,0.04305671614590323,-0.0002493887545897431,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.06_c93_fdda5044.csv
h047_h042core_support_tail64_a0.58_0.1_c93_2cf9e585,h042core_support_tail64_a0.58_0.1,h042_core_plus_posterior_tail,93,0.0,0.58,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018387007809039103,0.25965423087007267,0.004077611531906594,0.04305671614590323,-0.00024656355669646263,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.1_c93_2cf9e585.csv
h047_h042core_support_tail64_a0.58_0.14_c93_d3aca87d,h042core_support_tail64_a0.58_0.14,h042_core_plus_posterior_tail,93,0.0,0.58,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018835922309376696,0.25965423087007267,0.00417792310599229,0.04305671614590323,-0.00024375529210014476,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.14_c93_d3aca87d.csv
h047_h042core_support_tail64_a0.58_0.22_c93_bf0dd6ad,h042core_support_tail64_a0.58_0.22,h042_core_plus_posterior_tail,93,0.0,0.58,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.01973375131005191,0.25965423087007267,0.0043783845409392326,0.04305671614590323,-0.00023821525317862827,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.22_c93_bf0dd6ad.csv
h047_h042core_support_tail64_a0.58_0.32_c93_fea0f10b,h042core_support_tail64_a0.58_0.32,h042_core_plus_posterior_tail,93,0.0,0.58,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02085603756089592,0.25965423087007267,0.004628651778831232,0.04305671614590323,-0.00023149454155027172,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.32_c93_fea0f10b.csv
h047_h042core_support_tail64_a0.58_0.44_c93_f5ecb22a,h042core_support_tail64_a0.58_0.44,h042_core_plus_posterior_tail,93,0.0,0.58,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02220278106190873,0.25965423087007267,0.004928505834053139,0.04305671614590323,-0.00022383292326854935,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.44_c93_f5ecb22a.csv
h047_h042core_support_tail64_a0.66_0.06_c93_ae8ceb11,h042core_support_tail64_a0.66_0.06,h042_core_plus_posterior_tail,93,0.0,0.66,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.020319434213280103,0.2954686075418076,0.004500368201045033,0.048488496918805524,-0.00028488905378963613,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.06_c93_ae8ceb11.csv
h047_h042core_support_tail64_a0.66_0.1_c93_3b7241ef,h042core_support_tail64_a0.66_0.1,h042_core_plus_posterior_tail,93,0.0,0.66,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.020768348713617733,0.2954686075418076,0.004600732855911705,0.048488496918805524,-0.000282403520786111,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.1_c93_3b7241ef.csv
h047_h042core_support_tail64_a0.66_0.14_c93_47f96add,h042core_support_tail64_a0.66_0.14,h042_core_plus_posterior_tail,93,0.0,0.66,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.021217263213955326,0.2954686075418076,0.0047010444299974,0.048488496918805524,-0.0002799295151594165,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.14_c93_47f96add.csv
h047_h042core_support_tail64_a0.66_0.22_c93_de9a5e64,h042core_support_tail64_a0.66_0.22,h042_core_plus_posterior_tail,93,0.0,0.66,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02211509221463054,0.2954686075418076,0.004901505864944343,0.048488496918805524,-0.0002750337887370924,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.22_c93_de9a5e64.csv
h047_h042core_support_tail64_a0.66_0.32_c93_4ee9c3ff,h042core_support_tail64_a0.66_0.32,h042_core_plus_posterior_tail,93,0.0,0.66,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.023237378465474554,0.2954686075418076,0.005151773102836343,0.048488496918805524,-0.00026905495870521083,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.32_c93_4ee9c3ff.csv
h047_h042core_support_tail64_a0.66_0.44_c93_70d4e331,h042core_support_tail64_a0.66_0.44,h042_core_plus_posterior_tail,93,0.0,0.66,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02458412196648736,0.2954686075418076,0.005451627158058249,0.048488496918805524,-0.0002621341778313729,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.44_c93_70d4e331.csv
h047_h042core_support_tail64_a0.78_0.06_c93_0b2cd878,h042core_support_tail64_a0.78_0.06,h042_core_plus_posterior_tail,93,0.0,0.78,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.023891445570148044,0.3491901725494082,0.00528264081664261,0.05640827282238181,-0.00033438746211311726,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.06_c93_0b2cd878.csv
h047_h042core_support_tail64_a0.78_0.1_c93_a162b5d8,h042core_support_tail64_a0.78_0.1,h042_core_plus_posterior_tail,93,0.0,0.78,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.024340360070485664,0.3491901725494082,0.005383005471509284,0.05640827282238181,-0.0003322350380593401,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.1_c93_a162b5d8.csv
h047_h042core_support_tail64_a0.78_0.14_c93_40eeb7c1,h042core_support_tail64_a0.78_0.14,h042_core_plus_posterior_tail,93,0.0,0.78,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.024789274570823264,0.3491901725494082,0.005483317045594978,0.05640827282238181,-0.000330065614705839,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.14_c93_40eeb7c1.csv
h047_h042core_support_tail64_a0.78_0.22_c93_e4edbc31,h042core_support_tail64_a0.78_0.22,h042_core_plus_posterior_tail,93,0.0,0.78,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.025687103571498476,0.3491901725494082,0.005683778480541921,0.05640827282238181,-0.00032568407685138877,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.22_c93_e4edbc31.csv
h047_h042core_support_tail64_a0.78_0.32_c93_ad19e4c1,h042core_support_tail64_a0.78_0.32,h042_core_plus_posterior_tail,93,0.0,0.78,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02680938982234249,0.3491901725494082,0.0059340457184339215,0.05640827282238181,-0.0003201441017168437,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.32_c93_ad19e4c1.csv
h047_h042core_support_tail64_a0.78_0.44_c93_a78b63c4,h042core_support_tail64_a0.78_0.44,h042_core_plus_posterior_tail,93,0.0,0.78,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028156133323355297,0.3491901725494082,0.006233899773655826,0.05640827282238181,-0.0003134253871386785,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.78_0.44_c93_a78b63c4.csv
h047_h042core_support_tail64_a0.92_0.06_c93_06ede94b,h042core_support_tail64_a0.92_0.06,h042_core_plus_posterior_tail,93,0.0,0.92,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028058792153160646,0.411865331724943,0.006191462953724402,0.06530560317851364,-0.00038038736878369877,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.06_c93_06ede94b.csv
h047_h042core_support_tail64_a0.92_0.1_c93_339ab859,h042core_support_tail64_a0.92_0.1,h042_core_plus_posterior_tail,93,0.0,0.92,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028507706653498277,0.411865331724943,0.006291827608591074,0.06530560317851364,-0.00037850836873238653,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.1_c93_339ab859.csv
h047_h042core_support_tail64_a0.92_0.14_c93_6cba0b30,h042core_support_tail64_a0.92_0.14,h042_core_plus_posterior_tail,93,0.0,0.92,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02895662115383587,0.411865331724943,0.0063921391826767685,0.06530560317851364,-0.00037658703883459635,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.14_c93_6cba0b30.csv
h047_h042core_support_tail64_a0.92_0.22_c93_4fbe0a4f,h042core_support_tail64_a0.92_0.22,h042_core_plus_posterior_tail,93,0.0,0.92,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.029854450154511082,0.411865331724943,0.006592600617623711,0.06530560317851364,-0.0003726225151629571,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.22_c93_4fbe0a4f.csv
h047_h042core_support_tail64_a0.92_0.32_c93_44aed1d5,h042core_support_tail64_a0.92_0.32,h042_core_plus_posterior_tail,93,0.0,0.92,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.030976736405355094,0.411865331724943,0.006842867855515711,0.06530560317851364,-0.00036744905882793737,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.32_c93_44aed1d5.csv
h047_h042core_support_tail64_a0.92_0.44_c93_4c9b9035,h042core_support_tail64_a0.92_0.44,h042_core_plus_posterior_tail,93,0.0,0.92,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.032323479906367907,0.411865331724943,0.007142721910737618,0.06530560317851364,-0.0003609359259620496,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.44_c93_4c9b9035.csv
h047_h043_support_sieve_q0.35_a0.5_c68_3ef36854,h043_support_sieve_q0.35_a0.5,h043_sieve,68,0.5,0.5,0.0,68,68,44,68,67,0.6376811594202898,0.6476190476190476,0.881578947368421,0.6022758823529412,0.37643999999999994,40.95476,-0.25039642353931096,0.5964485294117646,0.39149352941176474,0.48644360000000003,0.01696195322486615,0.22383985419833818,0.0037539131891190696,0.03750264228826794,-0.00018013013363999227,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.35_a0.5_c68_3ef36854.csv
h047_h043_support_sieve_q0.35_a0.58_c68_38d16acc,h043_support_sieve_q0.35_a0.58,h043_sieve,68,0.58,0.58,0.0,68,68,44,68,67,0.6376811594202898,0.6476190476190476,0.881578947368421,0.6022758823529412,0.37643999999999994,40.95476,-0.25039642353931096,0.5964485294117646,0.39149352941176474,0.48644360000000003,0.019675865740844744,0.25965423087007267,0.004349939854123145,0.04305671614590323,-0.00021386910848273933,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.35_a0.58_c68_38d16acc.csv
h047_h043_support_sieve_q0.35_a0.66_c68_fb0e0fa1,h043_support_sieve_q0.35_a0.66,h043_sieve,68,0.66,0.66,0.0,68,68,44,68,67,0.6376811594202898,0.6476190476190476,0.881578947368421,0.6022758823529412,0.37643999999999994,40.95476,-0.25039642353931096,0.5964485294117646,0.39149352941176474,0.48644360000000003,0.02238977825682332,0.2954686075418076,0.0049445746181545755,0.048488496918805524,-0.00024760808332548813,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.35_a0.66_c68_fb0e0fa1.csv
h047_h043_support_sieve_q0.35_a0.78_c68_4ab6cba0,h043_support_sieve_q0.35_a0.78,h043_sieve,68,0.78,0.78,0.0,68,68,44,68,67,0.6376811594202898,0.6476190476190476,0.881578947368421,0.6022758823529412,0.37643999999999994,40.95476,-0.25039642353931096,0.5964485294117646,0.39149352941176474,0.48644360000000003,0.02646064703079119,0.3491901725494082,0.005833823701256044,0.05640827282238181,-0.0002939488891687892,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.35_a0.78_c68_4ab6cba0.csv
h047_h043_support_sieve_q0.35_a0.92_c68_7b826b45,h043_support_sieve_q0.35_a0.92,h043_sieve,68,0.92,0.92,0.0,68,68,44,68,67,0.6376811594202898,0.6476190476190476,0.881578947368421,0.6022758823529412,0.37643999999999994,40.95476,-0.25039642353931096,0.5964485294117646,0.39149352941176474,0.48644360000000003,0.031209993933753708,0.411865331724943,0.006867014123102505,0.06530560317851364,-0.00033606397887021,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.35_a0.92_c68_7b826b45.csv
h047_h043_support_sieve_q0.45_a0.5_c58_730aa851,h043_support_sieve_q0.45_a0.5,h043_sieve,58,0.5,0.5,0.0,58,58,44,58,57,0.7457627118644068,0.5523809523809524,0.75,0.6392537931034483,0.40847999999999995,37.07672,-0.20024309449395564,0.5947365517241379,0.39878551724137934,0.49451600689655173,0.01601050354000387,0.22383985419833818,0.0035412467346432955,0.03750264228826794,-0.00018368765059958774,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.45_a0.5_c58_730aa851.csv
h047_h043_support_sieve_q0.45_a0.58_c58_2cceeff5,h043_support_sieve_q0.45_a0.58,h043_sieve,58,0.58,0.58,0.0,58,58,44,58,57,0.7457627118644068,0.5523809523809524,0.75,0.6392537931034483,0.40847999999999995,37.07672,-0.20024309449395564,0.5947365517241379,0.39878551724137934,0.49451600689655173,0.0185721841064045,0.25965423087007267,0.004103439151635494,0.04305671614590323,-0.00021742662544233554,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.45_a0.58_c58_2cceeff5.csv
h047_h043_support_sieve_q0.45_a0.66_c58_ee9f1cd9,h043_support_sieve_q0.45_a0.66,h043_sieve,58,0.66,0.66,0.0,58,58,44,58,57,0.7457627118644068,0.5523809523809524,0.75,0.6392537931034483,0.40847999999999995,37.07672,-0.20024309449395564,0.5947365517241379,0.39878551724137934,0.49451600689655173,0.021133864672805112,0.2954686075418076,0.004664294079220187,0.048488496918805524,-0.00025116560028508485,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.45_a0.66_c58_ee9f1cd9.csv
h047_h043_support_sieve_q0.45_a0.78_c58_1be8b0aa,h043_support_sieve_q0.45_a0.78,h043_sieve,58,0.78,0.78,0.0,58,58,44,58,57,0.7457627118644068,0.5523809523809524,0.75,0.6392537931034483,0.40847999999999995,37.07672,-0.20024309449395564,0.5947365517241379,0.39878551724137934,0.49451600689655173,0.024976385522406042,0.3491901725494082,0.0055029764678402975,0.05640827282238181,-0.0002981349677880114,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.45_a0.78_c58_1be8b0aa.csv
h047_h043_support_sieve_q0.45_a0.92_c58_8cb85279,h043_support_sieve_q0.45_a0.92,h043_sieve,58,0.92,0.92,0.0,58,58,44,58,57,0.7457627118644068,0.5523809523809524,0.75,0.6392537931034483,0.40847999999999995,37.07672,-0.20024309449395564,0.5947365517241379,0.39878551724137934,0.49451600689655173,0.02945932651360712,0.411865331724943,0.006477330605790877,0.06530560317851364,-0.0003413046924236213,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.45_a0.92_c58_8cb85279.csv
h047_h043_support_sieve_q0.55_a0.5_c47_5cc55362,h043_support_sieve_q0.55_a0.5,h043_sieve,47,0.5,0.5,0.0,47,47,43,47,47,0.8775510204081632,0.44761904761904764,0.6266666666666667,0.6860229787234042,0.48796,32.24308,-0.15889651581972425,0.6019689361702126,0.3862519148936171,0.5090513276595744,0.01444562779732589,0.22383985419833818,0.0031881304817140453,0.03750264228826794,-0.000173375236735926,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.55_a0.5_c47_5cc55362.csv
h047_h043_support_sieve_q0.55_a0.58_c47_22bd4451,h043_support_sieve_q0.55_a0.58,h043_sieve,47,0.58,0.58,0.0,47,47,43,47,47,0.8775510204081632,0.44761904761904764,0.6266666666666667,0.6860229787234042,0.48796,32.24308,-0.15889651581972425,0.6019689361702126,0.3862519148936171,0.5090513276595744,0.016756928244898037,0.25965423087007267,0.0036940681295893514,0.04305671614590323,-0.0002057945920156054,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h043_support_sieve_q0.55_a0.58_c47_22bd4451.csv
