spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
route_tail_hybrid_c120_r42_a044,r211_q2_s3_tail_hybrid_route,r211_q2_s3_tail,211,id09,2024-08-16,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-1.425033548560408e-06,8.225686620815806e-07,1.749968790544296e-06,1.0,0.0,0.0,0.8180571428571429,0.0042248,0.1785714285714285,0.4008070514285714,0.4008070514285714,0.2990625,0.7476788945165771,0.2182971014492753,0.3154438405797101,0.5896739130434783,0,0,0,0,0,1,0,0.21845467708124078
route_tail_hybrid_c120_r42_a044,r136_q2_s3_tail_hybrid_route,r136_q2_s3_tail,136,id06,2024-07-16,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-5.0154828350603775e-06,1.0801650410413899e-05,1.6945625561638644e-06,0.0,0.0,0.0,0.0,0.7153151999999999,0.1785714285714285,0.40050580571428573,0.40050580571428573,0.375276268115942,0.9632486309583356,0.3405797101449275,0.3154438405797101,0.2785326086956521,0,1,0,0,0,0,0,0.21799444866017828
route_tail_hybrid_c120_r42_a044,r177_q2_hardtail_hybrid_route,r177_q2_hardtail,177,id07,2024-08-28,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-6.176243711784467e-06,9.05783680222436e-06,5.458887078684598e-06,1.0,0.0,0.0,0.6576,0.3346575999999999,0.8554285714285714,0.3717594742857143,0.3717594742857143,0.1651268115942029,0.4281706284216958,0.0647644927536231,0.0337409420289855,0.2087862318840579,0,1,0,0,0,0,0,0.21774957983108484
route_tail_hybrid_c120_r42_a044,r196_q2_hardtail_hybrid_route,r196_q2_hardtail,196,id08,2024-09-11,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-5.465838428474613e-06,6.800216141128715e-06,1.8824359267673221e-06,0.0,0.0,0.0,0.0,0.6844838857142858,0.1785714285714285,0.37438267428571426,0.37438267428571426,0.4532835144927536,1.0518663427074102,0.4098731884057971,0.0337409420289855,0.9057971014492754,0,1,0,0,0,0,0,0.21721863834791846
route_tail_hybrid_c120_r42_a044,r038_q2_s3_tail_hybrid_route,r038_q2_s3_tail,38,id02,2024-09-06,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-5.75480136852575e-06,-2.5364550093820508e-06,-1.344235449293359e-06,0.0,0.0,0.0,0.6920571428571427,0.5748812571428571,0.1785714285714285,0.3613424114285715,0.3613424114285715,0.6182699275362318,1.367421104012712,0.6118659420289855,0.3154438405797101,0.7835144927536232,0,0,0,0,0,1,0,0.2166231607318672
route_tail_hybrid_c120_r42_a044,r154_q2_s3_tail_hybrid_route,r154_q2_s3_tail,154,id07,2024-07-16,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-8.029578052533575e-06,2.510479436650925e-06,2.2320406231090166e-06,0.0,0.0,0.0,0.5352857142857144,0.2935932571428571,0.1785714285714285,0.3468136114285715,0.3468136114285715,0.5585824275362318,1.3540166177494244,0.6019021739130435,0.1526268115942029,0.8772644927536232,0,1,0,0,0,0,0,0.21618608656988697
route_tail_hybrid_c120_r42_a044,r092_q2_s3_tail_hybrid_route,r092_q2_s3_tail,92,id04,2024-09-26,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-7.71831116624141e-06,2.4657691241463673e-06,1.685535947504853e-06,0.0,0.0,0.0,0.0,0.4002014857142857,0.1785714285714285,0.3510744342857143,0.3510744342857143,0.4390126811594202,1.1254693208193225,0.458786231884058,0.1526268115942029,0.6879528985507246,0,1,0,0,0,0,0,0.21513647972608127
route_tail_hybrid_c120_r42_a044,r050_q2_s3_tail_hybrid_route,r050_q2_s3_tail,50,id02,2024-10-07,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-5.322630792076763e-06,-2.223191099359414e-06,4.435364852600449e-06,0.0,0.0,0.0,0.0,0.6865775999999999,0.1785714285714285,0.3849920457142857,0.3849920457142857,0.4046829710144927,0.9190562445166504,0.3147644927536231,0.46875,0.5203804347826086,0,1,0,0,0,0,0,0.21480669410548384
route_tail_hybrid_c120_r42_a044,r180_s14_edge_hybrid_route,r180_s14_edge,180,id07,2024-09-01,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.2493695536556953e-07,1.0530862325694295e-06,9.877035072450388e-07,1.0,0.0,0.0,0.5977714285714286,0.3984050285714285,0.1785714285714285,0.3517736457142857,0.3517736457142857,0.4934057971014493,1.1851602383148023,0.5,0.3154438405797101,0.8174818840579711,0,0,0,0,0,0,1,0.21472221702864522
route_tail_hybrid_c120_r42_a044,r244_q2_s3_tail_hybrid_route,r244_q2_s3_tail,244,id10,2024-09-21,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-8.294476448427422e-06,1.7893654501756469e-06,3.710950611031138e-06,0.0,0.0,0.0,0.5623714285714286,0.4056115428571427,0.4102857142857143,0.34869829714285716,0.34869829714285716,0.6297780797101449,1.4442573229086997,0.6508152173913043,0.46875,0.8057065217391305,0,1,0,0,0,0,0,0.21418750288365473
route_tail_hybrid_c120_r42_a044,r196_q2_s3_tail_hybrid_route,r196_q2_s3_tail,196,id08,2024-09-11,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-5.465838428474613e-06,6.800216141128715e-06,1.8824359267673221e-06,0.0,0.0,0.0,0.0,0.6844838857142858,0.1785714285714285,0.37438267428571426,0.37438267428571426,0.4164628623188405,1.0570973267151684,0.4144021739130434,0.3154438405797101,0.3482789855072464,0,1,0,0,0,0,0,0.2139047796522663
route_tail_hybrid_c120_r42_a044,r229_q2_s3_tail_hybrid_route,r229_q2_s3_tail,229,id10,2024-08-06,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-5.4596831023011544e-06,-1.3316506970200218e-06,1.809139853757541e-06,0.0,0.0,0.0,0.6582857142857143,0.5091649142857143,0.1785714285714285,0.3787707771428571,0.3787707771428571,0.5207155797101449,1.2188811499621357,0.5235507246376812,0.3154438405797101,0.6032608695652174,0,1,0,0,0,0,0,0.2102244072535673
route_tail_hybrid_c120_r42_a044,r155_q2_s3_tail_hybrid_route,r155_q2_s3_tail,155,id07,2024-07-17,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-6.994662255139258e-06,-2.0913220298291603e-07,3.5363407108330234e-06,0.0,0.0,0.0,0.5863714285714285,0.4388156571428572,0.1785714285714285,0.3630958514285715,0.3630958514285715,0.3727672101449275,0.9075245846562788,0.3070652173913043,0.46875,0.5018115942028986,0,1,0,0,0,0,0,0.2064943234801089
route_tail_hybrid_c120_r42_a044,r155_q2_hardtail_hybrid_route,r155_q2_hardtail,155,id07,2024-07-17,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-6.994662255139258e-06,-2.0913220298291603e-07,3.5363407108330234e-06,0.0,0.0,0.0,0.5863714285714285,0.4388156571428572,0.1785714285714285,0.3630958514285715,0.3630958514285715,0.3499773550724638,0.8505738855645533,0.2780797101449275,0.1526268115942029,0.7862318840579711,0,1,0,0,0,0,0,0.20444323652358717
route_tail_hybrid_c120_r42_a044,r229_q2_hardtail_hybrid_route,r229_q2_hardtail,229,id10,2024-08-06,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-5.4596831023011544e-06,-1.3316506970200218e-06,1.809139853757541e-06,0.0,0.0,0.0,0.6582857142857143,0.5091649142857143,0.1785714285714285,0.3787707771428571,0.3787707771428571,0.4276675724637681,1.0187325141359815,0.3795289855072464,0.0337409420289855,0.823822463768116,0,1,0,0,0,0,0,0.2018500866013934
route_tail_hybrid_c120_r42_a044,r225_q2_hardtail_hybrid_route,r225_q2_hardtail,225,id09,2024-09-20,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-3.938421404459493e-06,9.283584736639824e-06,1.0466037986350349e-06,0.0,0.0,0.0,0.0,0.7397321142857143,0.1785714285714285,0.3816674971428572,0.3816674971428572,0.5369248188405797,1.2226523998502674,0.5262681159420289,0.0337409420289855,0.938858695652174,0,1,0,0,0,0,0,0.2011058559742342
route_tail_hybrid_c120_r42_a044,r092_q2_hardtail_hybrid_route,r092_q2_hardtail,92,id04,2024-09-26,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-7.71831116624141e-06,2.4657691241463673e-06,1.685535947504853e-06,0.0,0.0,0.0,0.0,0.4002014857142857,0.1785714285714285,0.3510744342857143,0.3510744342857143,0.2761413043478261,0.7930083998502677,0.2454710144927536,0.0337409420289855,0.7010869565217391,0,1,0,0,0,0,0,0.2004780558130378
route_tail_hybrid_c120_r42_a044,r247_q2_hardtail_hybrid_route,r247_q2_hardtail,247,id10,2024-09-25,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-6.978099797658676e-06,6.330344964396131e-07,7.042634171238983e-07,0.0,0.0,0.0,0.6242571428571428,0.4061518857142858,0.1785714285714285,0.3550294742857143,0.3550294742857143,0.376802536231884,0.9414233712788388,0.3256340579710144,0.1526268115942029,0.7903079710144928,0,1,0,0,0,0,0,0.19725195147208624
route_tail_hybrid_c120_r42_a044,r087_q2_s3_tail_hybrid_route,r087_q2_s3_tail,87,id04,2024-09-20,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-9.84229634536603e-06,4.52366627924262e-06,3.606070965191849e-06,0.0,0.0,0.0,0.7530857142857142,0.0670628571428571,0.1785714285714285,0.3401605714285715,0.3401605714285715,0.3353894927536232,0.9463615264710732,0.3310688405797101,0.3154438405797101,0.3183876811594203,0,1,0,0,0,0,0,0.1957124159378286
route_tail_hybrid_c120_r42_a044,r244_q2_hardtail_hybrid_route,r244_q2_hardtail,244,id10,2024-09-21,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-8.294476448427422e-06,1.7893654501756469e-06,3.710950611031138e-06,0.0,0.0,0.0,0.5623714285714286,0.4056115428571427,0.4102857142857143,0.34869829714285716,0.34869829714285716,0.4150860507246376,1.0447228569931246,0.3985507246376811,0.1526268115942029,0.6503623188405797,0,1,0,0,0,0,0,0.19486522027495906
route_tail_hybrid_c120_r42_a044,r149_q2_hardtail_hybrid_route,r149_q2_hardtail,149,id06,2024-08-23,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-3.314033638187534e-06,7.91874686574619e-06,3.5945861638055603e-06,0.0,0.0,0.0,0.0,0.7653858285714286,0.1785714285714285,0.37943286857142855,0.37943286857142855,0.5657653985507246,1.2729159427074102,0.5634057971014492,0.0337409420289855,0.9379528985507246,0,1,0,0,0,0,0,0.19419337503747489
route_tail_hybrid_c120_r42_a044,r154_q2_hardtail_hybrid_route,r154_q2_hardtail,154,id07,2024-07-16,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-8.029578052533575e-06,2.510479436650925e-06,2.2320406231090166e-06,0.0,0.0,0.0,0.5352857142857144,0.2935932571428571,0.1785714285714285,0.3468136114285715,0.3468136114285715,0.2812182971014493,0.8028349141359816,0.2527173913043478,0.1526268115942029,0.6354166666666666,0,1,0,0,0,0,0,0.19122331483075655
route_tail_hybrid_c120_r42_a044,r053_q2_hardtail_hybrid_route,r053_q2_hardtail,53,id02,2024-10-10,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-8.092613426935132e-06,2.954321387365979e-06,2.333443079267544e-06,0.0,0.0,0.0,0.4931142857142858,0.2717667428571428,0.1785714285714285,0.34239096,0.34239096,0.3089266304347826,0.902030685564553,0.3048007246376811,0.1526268115942029,0.6512681159420289,0,1,0,0,0,0,0,0.19108431351291844
route_tail_hybrid_c120_r42_a044,r110_q_subjective_hybrid_route,r110_q_subjective,110,id05,2024-10-02,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,1,1,1,-4.195412282818043e-06,-3.2491150039938846e-06,5.4382955772080334e-06,0.0,0.0,0.0,0.0,0.7022686857142856,0.1785714285714285,0.3729611542857143,0.3729611542857143,0.4797192028985507,1.0559362367398886,0.4134963768115942,0.5849184782608695,0.4673913043478261,0,1,0,0,0,0,0,0.1908916516198656
route_tail_hybrid_c120_r42_a044,r110_q2_hardtail_hybrid_route,r110_q2_hardtail,110,id05,2024-10-02,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-4.195412282818043e-06,-3.2491150039938846e-06,5.4382955772080334e-06,0.0,0.0,0.0,0.0,0.7022686857142856,0.1785714285714285,0.3729611542857143,0.3729611542857143,0.4656884057971014,1.037735485564553,0.391304347826087,0.0337409420289855,0.9320652173913044,0,1,0,0,0,0,0,0.18962887988073518
route_tail_hybrid_c120_r42_a044,r225_q2_s3_tail_hybrid_route,r225_q2_s3_tail,225,id09,2024-09-20,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-3.938421404459493e-06,9.283584736639824e-06,1.0466037986350349e-06,0.0,0.0,0.0,0.0,0.7397321142857143,0.1785714285714285,0.3816674971428572,0.3816674971428572,0.3983061594202898,1.0581011814211518,0.416213768115942,0.1526268115942029,0.3038949275362319,0,1,0,0,0,0,0,0.18863017662640807
route_tail_hybrid_c120_r42_a044,r149_q2_s3_tail_hybrid_route,r149_q2_s3_tail,149,id06,2024-08-23,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-3.314033638187534e-06,7.91874686574619e-06,3.5945861638055603e-06,0.0,0.0,0.0,0.0,0.7653858285714286,0.1785714285714285,0.37943286857142855,0.37943286857142855,0.4379936594202898,1.0866536152210942,0.4338768115942029,0.3154438405797101,0.271286231884058,0,1,0,0,0,0,0,0.18269391851573574
route_tail_hybrid_c120_r42_a044,r087_q2_hardtail_hybrid_route,r087_q2_hardtail,87,id04,2024-09-20,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-9.84229634536603e-06,4.52366627924262e-06,3.606070965191849e-06,0.0,0.0,0.0,0.7530857142857142,0.0670628571428571,0.1785714285714285,0.3401605714285715,0.3401605714285715,0.1893432971014492,0.6652464569931245,0.1721014492753623,0.0337409420289855,0.5996376811594203,0,1,0,0,0,0,0,0.18256825832913293
route_tail_hybrid_c120_r42_a044,r078_q_subjective_hybrid_route,r078_q_subjective,78,id03,2024-10-06,q_subjective,"Q1,Q2,Q3",hybrid_route,tail,3,1,1,1,-2.760756392542439e-06,6.669516096340804e-06,1.2526790309126408e-06,0.0,0.0,0.0,0.0,0.7466516571428571,0.1785714285714285,0.37163945142857147,0.37163945142857147,0.629447463768116,1.3642141756895494,0.6096014492753623,0.5849184782608695,0.7124094202898551,0,1,0,0,0,0,0,0.1820173742447767
route_tail_hybrid_c120_r42_a044,r110_q2_s3_tail_hybrid_route,r110_q2_s3_tail,110,id05,2024-10-02,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-4.195412282818043e-06,-3.2491150039938846e-06,5.4382955772080334e-06,0.0,0.0,0.0,0.0,0.7022686857142856,0.1785714285714285,0.3729611542857143,0.3729611542857143,0.3610597826086956,0.9276356571555232,0.3192934782608695,0.1526268115942029,0.40625,0,1,0,0,0,0,0,0.18021230379377864
route_tail_hybrid_c120_r42_a044,r010_q2_hardtail_hybrid_route,r010_q2_hardtail,10,id01,2024-08-13,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-2.5020689983449446e-06,-3.7883854015483622e-06,7.0716881008137115e-06,0.0,0.0,0.0,0.0,0.7412352,0.1785714285714285,0.38021780571428576,0.38021780571428576,0.5331476449275362,1.185064171278839,0.4995471014492754,0.0337409420289855,0.9501811594202898,0,1,0,0,0,0,0,0.17489562333658404
route_tail_hybrid_c120_r42_a044,r078_q2_hardtail_hybrid_route,r078_q2_hardtail,78,id03,2024-10-06,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-2.760756392542439e-06,6.669516096340804e-06,1.2526790309126408e-06,0.0,0.0,0.0,0.0,0.7466516571428571,0.1785714285714285,0.37163945142857147,0.37163945142857147,0.5294972826086957,1.1814291998502673,0.4959239130434782,0.0337409420289855,0.9044384057971014,0,1,0,0,0,0,0,0.17302185794042887
route_tail_hybrid_c120_r42_a044,r121_q2_hardtail_hybrid_route,r121_q2_hardtail,121,id05,2024-11-13,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-1.9925163975110464e-06,-5.499657666090435e-06,5.1291285043979825e-06,0.0,0.0,0.0,0.0,0.7411373714285714,0.1785714285714285,0.38900802285714287,0.38900802285714287,0.5292798913043478,1.1574254284216958,0.4814311594202898,0.0337409420289855,0.9343297101449276,0,1,0,0,0,0,0,0.17183850894572678
route_tail_hybrid_c120_r42_a044,r030_q2_s3_tail_hybrid_route,r030_q2_s3_tail,30,id02,2024-08-29,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-5.159758403579435e-06,-2.2537070018843744e-06,-1.2361383401174075e-06,0.0,0.0,0.0,0.6876,0.5542228571428571,0.1785714285714285,0.34711657142857144,0.34711657142857144,0.4199184782608695,0.9769631216425664,0.3523550724637681,0.3154438405797101,0.6231884057971014,0,0,0,0,0,1,0,0.16965957490946246
route_tail_hybrid_c120_r42_a044,r203_q2_hardtail_hybrid_route,r203_q2_hardtail,203,id09,2024-08-08,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-2.051549814235899e-06,-3.992476733193305e-06,5.860043813849413e-06,0.0,0.0,0.0,0.0,0.7643949714285714,0.1785714285714285,0.3799737828571429,0.3799737828571429,0.5634873188405797,1.2546133141359816,0.5484601449275363,0.0337409420289855,0.9420289855072465,0,1,0,0,0,0,0,0.16914247911128397
route_tail_hybrid_c120_r42_a044,r158_q2_hardtail_hybrid_route,r158_q2_hardtail,158,id07,2024-07-20,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-3.5883790346771327e-06,-2.686898230924597e-06,3.6271581167301063e-06,0.0,0.0,0.0,0.0,0.6933061714285715,0.1785714285714285,0.3611849028571429,0.3611849028571429,0.4786413043478261,1.049179028421696,0.4057971014492754,0.1526268115942029,0.9039855072463768,0,1,0,0,0,0,0,0.16699949089606408
route_tail_hybrid_c120_r42_a044,r158_q2_s3_tail_hybrid_route,r158_q2_s3_tail,158,id07,2024-07-20,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-3.5883790346771327e-06,-2.686898230924597e-06,3.6271581167301063e-06,0.0,0.0,0.0,0.0,0.6933061714285715,0.1785714285714285,0.3611849028571429,0.3611849028571429,0.4468795289855072,1.0450171462693782,0.3990036231884058,0.46875,0.4402173913043478,0,1,0,0,0,0,0,0.1641409311134554
route_tail_hybrid_c120_r42_a044,r175_q2_s3_tail_hybrid_route,r175_q2_s3_tail,175,id07,2024-08-26,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-4.78382572337223e-06,-1.4799023506735617e-06,6.042122759407163e-07,0.0,0.0,0.0,0.6546000000000001,0.4828051428571429,0.1785714285714285,0.3449348,0.3449348,0.577554347826087,1.287661218437732,0.5715579710144928,0.3154438405797101,0.7640398550724637,0,1,0,0,0,0,0,0.16409970890357634
route_tail_hybrid_c120_r42_a044,r010_q2_s3_tail_hybrid_route,r010_q2_s3_tail,10,id01,2024-08-13,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-2.5020689983449446e-06,-3.7883854015483622e-06,7.0716881008137115e-06,0.0,0.0,0.0,0.0,0.7412352,0.1785714285714285,0.38021780571428576,0.38021780571428576,0.4038858695652174,1.0116960274676627,0.3745471014492754,0.3154438405797101,0.2925724637681159,0,1,0,0,0,0,0,0.16326206355397535
route_tail_hybrid_c120_r42_a044,r162_q2_s3_tail_hybrid_route,r162_q2_s3_tail,162,id07,2024-07-24,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-1.1755471290121958e-06,-9.457250699607823e-08,6.466020641074146e-07,1.0,0.0,0.0,0.7832000000000001,0.254200457142857,0.5411428571428571,0.34018461714285714,0.34018461714285714,0.5531340579710144,1.4277464150866757,0.6413043478260869,0.0337409420289855,0.6865942028985508,0,0,0,0,0,1,0,0.1632149227003863
route_tail_hybrid_c120_r42_a044,r203_q2_s3_tail_hybrid_route,r203_q2_s3_tail,203,id09,2024-08-08,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-2.051549814235899e-06,-3.992476733193305e-06,5.860043813849413e-06,0.0,0.0,0.0,0.0,0.7643949714285714,0.1785714285714285,0.3799737828571429,0.3799737828571429,0.4827173913043477,1.1831019734388897,0.4977355072463768,0.3154438405797101,0.2835144927536231,0,1,0,0,0,0,0,0.16187318563302308
route_tail_hybrid_c120_r42_a044,r078_q2_s3_tail_hybrid_route,r078_q2_s3_tail,78,id03,2024-10-06,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-2.760756392542439e-06,6.669516096340804e-06,1.2526790309126408e-06,0.0,0.0,0.0,0.0,0.7466516571428571,0.1785714285714285,0.37163945142857147,0.37163945142857147,0.4016123188405796,0.9758868556382982,0.3509963768115942,0.3154438405797101,0.363677536231884,0,1,0,0,0,0,0,0.16151221120129844
route_tail_hybrid_c120_r42_a044,r004_s14_edge_hybrid_route,r004_s14_edge,4,id01,2024-08-04,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-3.861594911288603e-07,1.2460920677946363e-06,2.0815991838263334e-06,1.0,0.0,0.0,0.8078571428571429,0.1106556571428571,0.4582857142857143,0.37549699428571426,0.37549699428571426,0.3003759057971014,0.7957398431145277,0.2477355072463768,0.46875,0.2930253623188406,0,0,0,0,0,0,1,0.15950407160276606
route_tail_hybrid_c120_r42_a044,r121_q2_s3_tail_hybrid_route,r121_q2_s3_tail,121,id05,2024-11-13,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-1.9925163975110464e-06,-5.499657666090435e-06,5.1291285043979825e-06,0.0,0.0,0.0,0.0,0.7411373714285714,0.1785714285714285,0.38900802285714287,0.38900802285714287,0.3896784420289855,0.9443745102557864,0.3283514492753623,0.3154438405797101,0.2735507246376811,0,1,0,0,0,0,0,0.15927437851094417
route_tail_hybrid_c120_r42_a044,r175_q2_hardtail_hybrid_route,r175_q2_hardtail,175,id07,2024-08-26,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-4.78382572337223e-06,-1.4799023506735617e-06,6.042122759407163e-07,0.0,0.0,0.0,0.6546000000000001,0.4828051428571429,0.1785714285714285,0.3449348,0.3449348,0.4128034420289855,0.9781411998502672,0.3541666666666667,0.1526268115942029,0.7952898550724637,0,1,0,0,0,0,0,0.1492721273818372
route_tail_hybrid_c120_r42_a044,r164_q2_hardtail_hybrid_route,r164_q2_hardtail,164,id07,2024-07-26,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-2.5510429885929877e-06,-3.6309384770789985e-06,3.6241999275796435e-06,0.0,0.0,0.0,0.6533142857142857,0.5419887999999999,0.1785714285714285,0.3642931657142857,0.3642931657142857,0.4559963768115942,1.0329523998502672,0.3881340579710144,0.0337409420289855,0.9298007246376812,0,1,0,0,0,0,0,0.13883330964799062
route_tail_hybrid_c120_r42_a044,r113_s14_edge_hybrid_route,r113_s14_edge,113,id05,2024-10-07,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-2.348525085948245e-06,1.9160836031835407e-06,3.2149961138361654e-06,1.0,0.0,0.0,0.8152,0.0901730285714285,0.76,0.34311330285714287,0.34311330285714287,0.4207065217391304,1.1337876669699425,0.4660326086956521,0.46875,0.2839673913043478,0,0,0,1,0,0,0,0.13773793438712464
route_tail_hybrid_c120_r42_a044,r160_q2_s3_tail_hybrid_route,r160_q2_s3_tail,160,id07,2024-07-22,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,1,1,-3.5599095680434803e-06,-2.5000606167295896e-06,6.164384111828315e-07,0.0,0.0,0.0,0.6773142857142858,0.4406155428571427,0.1785714285714285,0.35223583999999997,0.35223583999999997,0.4076177536231883,0.974806424013535,0.3500905797101449,0.3154438405797101,0.634963768115942,0,1,0,0,0,0,0,0.13546260064478338
route_tail_hybrid_c120_r42_a044,r160_q2_hardtail_hybrid_route,r160_q2_hardtail,160,id07,2024-07-22,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-3.5599095680434803e-06,-2.5000606167295896e-06,6.164384111828315e-07,0.0,0.0,0.0,0.6773142857142858,0.4406155428571427,0.1785714285714285,0.35223583999999997,0.35223583999999997,0.3723731884057971,0.880049428421696,0.2948369565217391,0.0337409420289855,0.8179347826086957,0,1,0,0,0,0,0,0.13229058977521815
route_tail_hybrid_c120_r42_a044,r135_q2_hardtail_hybrid_route,r135_q2_hardtail,135,id06,2024-07-14,q2_hardtail,Q2,hybrid_route,tail,1,1,1,1,-1.7200268006316776e-06,7.197867400884026e-06,3.6132924454780885e-07,0.0,0.0,0.0,0.0,0.7234617142857143,0.1785714285714285,0.3490004571428571,0.3490004571428571,0.4962409420289856,1.0901965141359815,0.4370471014492754,0.0337409420289855,0.896286231884058,0,1,0,0,0,0,0,0.12440479431151907
