candidate_id,file,resolved_path,family,changed_cells,changed_rows,new_support_cells,support_cells_changed,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,world_row_delta_vs_h012,world_cell_delta_vs_h012,support_world_cell_delta_vs_h012,ray_cosine
h037_support_qpull_k80_a0.03_c80_ace847b5,submission_h037_support_qpull_k80_a0.03_c80_ace847b5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k80_a0.03_c80_ace847b5.csv,support_qpull_k80,80,56,0,80,2.26543653065813e-05,0.004586413178505611,0.0030188676542383876,-1.4088420729304805e-05,-2.1942414217361092e-05,-2.1942414217361092e-05,0.9475464414204889
h037_support_qpull_k80_a0.06_c80_0caac945,submission_h037_support_qpull_k80_a0.06_c80_0caac945.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k80_a0.06_c80_0caac945.csv,support_qpull_k80,80,56,0,80,4.488425579195221e-05,0.00914201369121126,0.006037735308509394,-2.7556576175973555e-05,-4.287595403621827e-05,-4.287595403621827e-05,0.9475464414211936
h037_support_qpull_k80_a0.1_c80_e5318917,submission_h037_support_qpull_k80_a0.1_c80_e5318917.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k80_a0.1_c80_e5318917.csv,support_qpull_k80,80,56,0,80,7.38918869253043e-05,0.015167117131300478,0.010062892180830228,-4.458480558783145e-05,-6.928747643982244e-05,-6.928747643982244e-05,0.9475464414209499
h037_support_qpull_k80_a0.16_c80_b7bcb443,submission_h037_support_qpull_k80_a0.16_c80_b7bcb443.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k80_a0.16_c80_b7bcb443.csv,support_qpull_k80,80,56,0,80,0.0001161179085591297,0.024096784147414785,0.01610062748933309,-6.82241809349723e-05,-0.00010585953876942284,-0.00010585953876942284,0.9475464414209664
h037_support_qpull_k180_a0.03_c176_6b9ae6d4,submission_h037_support_qpull_k180_a0.03_c176_6b9ae6d4.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k180_a0.03_c176_6b9ae6d4.csv,support_qpull_k180,176,101,0,176,9.539291472394879e-05,0.004586413178505611,0.0036017785585437264,-4.2258052036332025e-05,-6.284639628756585e-05,-6.284639628756585e-05,0.9469009416236106
h037_support_qpull_k180_a0.06_c176_d1a861fd,submission_h037_support_qpull_k180_a0.06_c176_d1a861fd.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k180_a0.06_c176_d1a861fd.csv,support_qpull_k180,176,101,0,176,0.00019030914842569266,0.00914201369121126,0.007203557117120082,-8.302890682377081e-05,-0.00012342512328563897,-0.00012342512328563897,0.9469009416243725
h037_support_qpull_k180_a0.1_c176_9508dba2,submission_h037_support_qpull_k180_a0.1_c176_9508dba2.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k180_a0.1_c176_9508dba2.csv,support_qpull_k180,176,101,0,176,0.00031615231948152255,0.015167117131300478,0.012005928528514695,-0.0001351133772794646,-0.00020074051481680047,-0.00020074051481680047,0.9469009416241105
h037_support_qpull_k180_a0.16_c176_aad22d6a,submission_h037_support_qpull_k180_a0.16_c176_aad22d6a.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k180_a0.16_c176_aad22d6a.csv,support_qpull_k180,176,101,0,176,0.0005034656792707093,0.024096784147414785,0.019209485645628247,-0.00020845318735744585,-0.00030948087846707897,-0.00030948087846707897,0.9469009416241292
h037_support_qpull_k360_a0.03_c323_bd637ab9,submission_h037_support_qpull_k360_a0.03_c323_bd637ab9.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k360_a0.03_c323_bd637ab9.csv,support_qpull_k360,323,154,0,323,0.00019343423922995033,0.004586413178505611,0.004195686515987252,-6.700078904411931e-05,-9.818382200852964e-05,-9.818382200852964e-05,0.9449925996903706
h037_support_qpull_k360_a0.06_c323_f2e5fc19,submission_h037_support_qpull_k360_a0.06_c323_f2e5fc19.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k360_a0.06_c323_f2e5fc19.csv,support_qpull_k360,323,154,0,323,0.0003863548877049036,0.00914201369121126,0.008391373032007128,-0.0001317541694990382,-0.00019301414679760088,-0.00019301414679760088,0.9449925996911777
h037_support_qpull_k360_a0.1_c323_07399207,submission_h037_support_qpull_k360_a0.1_c323_07399207.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k360_a0.1_c323_07399207.csv,support_qpull_k360,323,154,0,323,0.0006428118769855633,0.015167117131300478,0.013985621719993114,-0.00021463340982620394,-0.00031431016598615244,-0.00031431016598615244,0.9449925996909008
h037_support_qpull_k360_a0.16_c323_ccbdda88,submission_h037_support_qpull_k360_a0.16_c323_ccbdda88.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k360_a0.16_c323_ccbdda88.csv,support_qpull_k360,323,154,0,323,0.0010259164515773024,0.024096784147414785,0.02237699475199373,-0.0003316344302202621,-0.0004854065160115022,-0.0004854065160115022,0.9449925996909209
h037_support_qpull_k700_a0.03_c563_23911b94,submission_h037_support_qpull_k700_a0.03_c563_23911b94.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.03_c563_23911b94.csv,support_qpull_k700,563,200,0,563,0.0003221192297792456,0.004586413178505611,0.0048610916250929675,-8.903805244166449e-05,-0.00012942282883004506,-0.00012942282883004506,0.9425474705130494
h037_support_qpull_k700_a0.06_c563_3a4f8cc1,submission_h037_support_qpull_k700_a0.06_c563_3a4f8cc1.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.06_c563_3a4f8cc1.csv,support_qpull_k700,563,200,0,563,0.0006436965324293459,0.00914201369121126,0.009722183250218555,-0.00017515392550476703,-0.0002545356253717262,-0.0002545356253717262,0.9425474705138974
h037_support_qpull_k700_a0.1_c563_59165d4f,submission_h037_support_qpull_k700_a0.1_c563_59165d4f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.1_c563_59165d4f.csv,support_qpull_k700,563,200,0,563,0.001071649811953489,0.015167117131300478,0.016203638750345497,-0.00028546712499389996,-0.0004147207261500009,-0.0004147207261500009,0.9425474705136077
h037_support_qpull_k700_a0.16_c563_bce10207,submission_h037_support_qpull_k700_a0.16_c563_bce10207.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k700_a0.16_c563_bce10207.csv,support_qpull_k700,563,200,0,563,0.0017118953288593338,0.024096784147414785,0.025925822000557538,-0.0004413712647710187,-0.0006409642584384224,-0.0006409642584384224,0.942547470513629
h037_support_qpull_k1000_a0.03_c767_4d12dff5,submission_h037_support_qpull_k1000_a0.03_c767_4d12dff5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.03_c767_4d12dff5.csv,support_qpull_k1000,767,228,0,767,0.00039253616474325644,0.004586413178505611,0.005214580423034935,-9.68815261048878e-05,-0.0001404576517929015,-0.0001404576517929015,0.9418394409909144
h037_support_qpull_k1000_a0.06_c767_c3c78358,submission_h037_support_qpull_k1000_a0.06_c767_c3c78358.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.06_c767_c3c78358.csv,support_qpull_k1000,767,228,0,767,0.000784517422842157,0.00914201369121126,0.0104291608461025,-0.00019060074840328712,-0.00027626740576116107,-0.00027626740576116107,0.9418394409917756
h037_support_qpull_k1000_a0.1_c767_55fea256,submission_h037_support_qpull_k1000_a0.1_c767_55fea256.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.1_c767_55fea256.csv,support_qpull_k1000,767,228,0,767,0.00130632199910533,0.015167117131300478,0.017381934743485403,-0.00031067833721250043,-0.00045018971702908767,-0.00045018971702908767,0.941839440991481
h037_support_qpull_k1000_a0.16_c767_89263413,submission_h037_support_qpull_k1000_a0.16_c767_89263413.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_support_qpull_k1000_a0.16_c767_89263413.csv,support_qpull_k1000,767,228,0,767,0.0020872989683622892,0.024096784147414785,0.02781109558958139,-0.0004804292305295037,-0.0006959136897486403,-0.0006959136897486403,0.9418394409915029
