file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p1_all_811a43e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p1_all_811a43e7.csv,hybrid,Q,60,0.1,all,100.0,0.0005880872943260472,-2.530225333115486e-08,0.00028561356944641097,0.0003410724526800597,1.3772000723663007,0.65,0.0002090680536880713,0.02027898963167163,60,50,0.08333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p2_all_870603ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p2_all_870603ae.csv,hybrid,Q,60,0.2,all,100.0,0.000543808350996525,-5.060450666230972e-08,0.0005712271388928219,0.0006821449053601194,1.3772000723663007,0.65,0.0004162808363254482,0.0404048705986485,60,50,0.08333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p35_all_8d009d96.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p35_all_8d009d96.csv,hybrid,Q,60,0.35,all,100.0,0.0004773899360022444,-8.855788665904199e-08,0.0009996474930624383,0.0011937535843802084,1.3772000723663007,0.65,0.0007233566101111605,0.07016676165586044,60,50,0.08333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p55_all_474a1655.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p55_all_474a1655.csv,hybrid,Q,60,0.55,all,100.0,0.0003888320493432001,-1.3916239332135174e-07,0.0015708746319552606,0.0018758984897403283,1.3772000723663007,0.65,0.0011252083411620367,0.10873903206719238,60,50,0.08333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p1_all_649459bb.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p1_all_649459bb.csv,hybrid,Q,100,0.1,all,100.0,0.0005638057689459439,-3.9177410691211554e-08,0.0003683930730613665,0.00043035518868716035,1.2985074628063609,0.61,0.0003311896275162615,0.02027898963167163,100,81,0.13,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p2_all_d4cc0664.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p2_all_d4cc0664.csv,hybrid,Q,100,0.2,all,100.0,0.0004952453002363289,-7.835482138242311e-08,0.000736786146122733,0.0008607103773743207,1.2985074628063609,0.61,0.0006596395377374555,0.0404048705986485,100,81,0.13,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p35_all_450f8895.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p35_all_450f8895.csv,hybrid,Q,100,0.35,all,100.0,0.000392404597171896,-1.3712093741924042e-07,0.0012893757557147826,0.0015062431604050612,1.2985074628063609,0.61,0.0011468151814153415,0.07016676165586044,100,81,0.13,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p55_all_ce02f63c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k100_a0p55_all_ce02f63c.csv,hybrid,Q,100,0.55,all,100.0,0.00025528365975265553,-2.1547575880166355e-07,0.0020261619018375155,0.002366953537779382,1.2985074628063609,0.61,0.0017853032322445684,0.10873903206719238,100,81,0.13,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p1_all_91f1b8ad.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p1_all_91f1b8ad.csv,hybrid,Q,180,0.1,all,100.0,0.0005119916843157688,-6.878545905131248e-08,0.0005010629241536207,0.0005882276578345057,1.1838944138273115,0.5555555555555556,0.0005885860380813374,0.02027898963167163,180,132,0.2,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p2_all_ca85672f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p2_all_ca85672f.csv,hybrid,Q,180,0.2,all,100.0,0.0003916171309759752,-1.3757091810262495e-07,0.0010021258483072415,0.0011764553156690114,1.1838944138273115,0.5555555555555556,0.0011730512483499212,0.0404048705986485,180,132,0.2,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p35_all_1e01772b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p35_all_1e01772b.csv,hybrid,Q,180,0.35,all,100.0,0.0002110553009662796,-2.4074910667959367e-07,0.0017537202345376723,0.0020587968024207695,1.1838944138273115,0.5555555555555556,0.002041411177903786,0.07016676165586044,180,132,0.2,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p55_all_fc1377f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p55_all_fc1377f9.csv,hybrid,Q,180,0.55,all,100.0,-2.969380571331802e-05,-3.783200247822186e-07,0.002755846082844914,0.0032352521180897815,1.1838944138273115,0.5555555555555556,0.0031822712373355327,0.10873903206719238,180,132,0.2,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p1_all_2823a4d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p1_all_2823a4d0.csv,hybrid,Q,320,0.1,all,100.0,0.0004301695896968896,-1.1554094169067286e-07,0.0006428651987618386,0.000733770153272045,1.032325999337018,0.471875,0.0009975782378195232,0.02027898963167163,320,201,0.265625,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p2_all_c7a0eeeb.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p2_all_c7a0eeeb.csv,hybrid,Q,320,0.2,all,100.0,0.00022797294173821508,-2.3108188338134572e-07,0.0012857303975236773,0.00146754030654409,1.032325999337018,0.471875,0.001989802317313645,0.0404048705986485,320,201,0.265625,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p35_all_02924d0f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p35_all_02924d0f.csv,hybrid,Q,320,0.35,all,100.0,-7.532203019980366e-05,-4.04393295917355e-07,0.0022500281956664347,0.0025681955364521575,1.032325999337018,0.471875,0.003467207887617549,0.07016676165586044,320,201,0.265625,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p55_all_2b5f9de4.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k320_a0p55_all_2b5f9de4.csv,hybrid,Q,320,0.55,all,100.0,-0.00047971532611715793,-6.354751792987008e-07,0.0035357585931901124,0.004035735842996248,1.032325999337018,0.471875,0.005414624476586867,0.10873903206719238,320,201,0.265625,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p1_all_1e1b3f42.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p1_all_1e1b3f42.csv,hybrid,Q,520,0.1,all,100.0,0.00031868050343588326,-1.7924899098267485e-07,0.0007753123241753616,0.000858067336811723,0.8273308948938418,0.4,0.0015035405909446051,0.02027898963167163,518,236,0.3019230769230769,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p2_all_fb529a39.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p2_all_fb529a39.csv,hybrid,Q,520,0.2,all,100.0,4.9947692162023716e-06,-3.584979819653497e-07,0.0015506246483507232,0.001716134673623446,0.8273308948938418,0.4,0.0029993020013938405,0.0404048705986485,520,236,0.3019230769230769,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p35_all_45ee7b1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p35_all_45ee7b1b.csv,hybrid,Q,520,0.35,all,100.0,-0.00046553383211331636,-6.273714684393618e-07,0.002713593134613765,0.00300323567884103,0.8273308948938418,0.4,0.005227223459710823,0.07016676165586044,520,236,0.3019230769230769,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p55_all_fabe2956.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k520_a0p55_all_fabe2956.csv,hybrid,Q,520,0.55,all,100.0,-0.0010929053005526764,-9.858694504047116e-07,0.004264217782964488,0.0047193703524644765,0.8273308948938418,0.4,0.00816582515506417,0.10873903206719238,520,236,0.3019230769230769,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p015_all_465972f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p015_all_465972f1.csv,descent,S,30,0.015,all,100.0,0.0006248524888064749,-4.2935707709088875e-09,0.0,0.0,1.3782650647069787,1.0,2.8196156683208175e-05,0.0032326368894027846,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p03_all_150cf349.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p03_all_150cf349.csv,descent,S,30,0.03,all,100.0,0.0006173387399573873,-8.587141541817775e-09,0.0,0.0,1.3782650647069787,1.0,5.644950460013766e-05,0.006466191011058553,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p06_all_38d1d29e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p06_all_38d1d29e.csv,descent,S,30,0.06,all,100.0,0.0006023112422592035,-1.717428308363555e-08,0.0,0.0,1.3782650647069787,1.0,0.00011312439339924632,0.012934969238868388,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p12_all_60f07af5.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p12_all_60f07af5.csv,descent,S,30,0.12,all,100.0,0.0005722562468628411,-3.43485661672711e-08,0.0,0.0,1.3782650647069787,1.0,0.00022712296890859115,0.025871626595060815,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p22_all_2be36aad.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p22_all_2be36aad.csv,descent,S,30,0.22,all,100.0,0.0005221645878689032,-6.297237130666368e-08,0.0,0.0,1.3782650647069787,1.0,0.0004189118173880166,0.04738949440895868,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p36_all_a428abd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k30_a0p36_all_a428abd9.csv,descent,S,30,0.36,all,100.0,0.0004520362652773915,-1.030456985018133e-07,0.0,0.0,1.3782650647069787,1.0,0.0006907309646608698,0.07729074190376195,30,28,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p015_all_e9ab9bf9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p015_all_e9ab9bf9.csv,descent,S,60,0.015,all,100.0,0.0006179316211181087,-8.248352307118629e-09,9.275904724374003e-08,0.0,1.2435990177420673,1.0,5.8867634875484315e-05,0.0032919777241002257,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p03_all_cf44892f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p03_all_cf44892f.csv,descent,S,60,0.03,all,100.0,0.0006034970045806498,-1.6496704614237258e-08,1.8551809448748006e-07,0.0,1.2435990177420673,1.0,0.00011779617624520392,0.006587743890367148,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p06_all_8188f2e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p06_all_8188f2e7.csv,descent,S,60,0.06,all,100.0,0.0005746277715057337,-3.2993409228474516e-08,3.7103618897496013e-07,0.0,1.2435990177420673,1.0,0.00023582785086242306,0.013189502924304763,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p12_all_dfcbf87b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p12_all_dfcbf87b.csv,descent,S,60,0.12,all,100.0,0.000516889305355905,-6.598681845694903e-08,7.420723779499203e-07,0.0,1.2435990177420673,1.0,0.0004725323842779802,0.02642589443701826,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p22_all_edac4a65.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p22_all_edac4a65.csv,descent,S,60,0.22,all,100.0,0.00042065852843952214,-1.209758338377399e-07,1.3604660262415204e-06,0.0,1.2435990177420673,1.0,0.0008686310721943897,0.048540451651974625,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p36_all_cc7384aa.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k60_a0p36_all_cc7384aa.csv,descent,S,60,0.36,all,100.0,0.0002859354407565816,-1.979604553708471e-07,2.2262171338497606e-06,0.0,1.2435990177420673,1.0,0.0014254808548536584,0.07946880364650666,60,53,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p015_all_fc16ca9d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p015_all_fc16ca9d.csv,descent,S,100,0.015,all,100.0,0.0006079901756836734,-1.3929178269651672e-08,3.089907937635923e-07,0.0,1.1733459257269214,0.93,9.97772144887765e-05,0.0032919777241002257,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p03_all_e13dcafc.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p03_all_e13dcafc.csv,descent,S,100,0.03,all,100.0,0.0005836141137117827,-2.7858356539303344e-08,6.179815875271846e-07,0.0,1.1733459257269214,0.93,0.00019962130346641693,0.006587743890367148,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p06_all_1ca54e9d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p06_all_1ca54e9d.csv,descent,S,100,0.06,all,100.0,0.0005348619897680047,-5.571671307860669e-08,1.2359631750543692e-06,0.0,1.1733459257269214,0.93,0.00039949598125518354,0.013189502924304763,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p12_all_aed610f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p12_all_aed610f4.csv,descent,S,100,0.12,all,100.0,0.00043735774188043836,-1.1143342615721338e-07,2.4719263501087384e-06,0.0,1.1733459257269214,0.93,0.0007998922288419363,0.02642589443701826,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p22_all_aae0938e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p22_all_aae0938e.csv,descent,S,100,0.22,all,100.0,0.0002748506620678399,-2.0429461462155788e-07,4.5318649751993546e-06,0.0,1.1733459257269214,0.93,0.001468603394239075,0.048540451651974625,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p36_all_27081708.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k100_a0p36_all_27081708.csv,descent,S,100,0.36,all,100.0,4.734075033019196e-05,-3.3430027847164015e-07,7.415779050326216e-06,0.0,1.1733459257269214,0.93,0.0024059407562625553,0.07946880364650666,100,78,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p015_all_6b38310b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p015_all_6b38310b.csv,descent,S,180,0.015,all,100.0,0.0005900615788775772,-2.4174090730279535e-08,1.8150296231560095e-06,3.067697680251995e-07,1.083982376176724,0.7444444444444445,0.0001717727580325776,0.0032919777241002257,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p03_all_48299653.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p03_all_48299653.csv,descent,S,180,0.03,all,100.0,0.0005477569200995867,-4.834818146055907e-08,3.630059246312019e-06,6.13539536050399e-07,1.083982376176724,0.7444444444444445,0.000343620413947196,0.006587743890367148,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p06_all_3786c4c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p06_all_3786c4c0.csv,descent,S,180,0.06,all,100.0,0.0004631476025436041,-9.669636292111814e-08,7.260118492624038e-06,1.227079072100798e-06,1.083982376176724,0.7444444444444445,0.000687516188694459,0.013189502924304763,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p12_all_ef5dc9a9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p12_all_ef5dc9a9.csv,descent,S,180,0.12,all,100.0,0.000293928967431651,-1.9339272584223628e-07,1.4520236985248076e-05,2.454158144201596e-06,1.083982376176724,0.7444444444444445,0.0013759399669282058,0.02642589443701826,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p22_all_fdb01214.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p22_all_fdb01214.csv,descent,S,180,0.22,all,100.0,1.1897908911718755e-05,-3.545533307107665e-07,2.66204344729548e-05,4.499289931036261e-06,1.083982376176724,0.7444444444444445,0.0025242783244580807,0.048540451651974625,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p36_all_763ff92a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k180_a0p36_all_763ff92a.csv,descent,S,180,0.36,all,100.0,-0.00038294557301617876,-5.801781775267088e-07,4.3560710955744224e-05,7.362474432604791e-06,1.083982376176724,0.7444444444444445,0.0041309909031013335,0.07946880364650666,180,132,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p015_all_b97c5822.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p015_all_b97c5822.csv,descent,S,320,0.015,all,100.0,0.0005574331256366968,-4.2818921153640705e-08,6.649836108326709e-06,4.869903957125934e-06,0.9282157928138822,0.571875,0.0002868293671937799,0.0032919777241002257,320,176,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p03_all_424b570d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p03_all_424b570d.csv,descent,S,320,0.03,all,100.0,0.0004825000136178207,-8.563784230728141e-08,1.3299672216653417e-05,9.739807914251868e-06,0.9282157928138822,0.571875,0.0005735032111429574,0.006587743890367148,320,176,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p06_all_6e6c293f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S_k320_a0p06_all_6e6c293f.csv,descent,S,320,0.06,all,100.0,0.0003326337895800807,-1.7127568461456282e-07,2.6599344433306834e-05,1.9479615828503736e-05,0.9282157928138822,0.571875,0.0011463491597167297,0.013189502924304763,320,176,0.0,False
