target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score
S2,health_score_only,top_all,0.04,18,-4.937837379698219,-0.2743242988721233,0.3333333333333333,4,2,2,15,3,-0.7605444919802595,0.9370985174906225,-4.177292887717959,-4.45768807628037,-7.828992031360874
S2,health_score_only,top_decisive,0.04,15,-4.741022470819512,-0.31606816472130084,0.3333333333333333,3,1,2,13,2,-0.45706249267373894,0.9927029567910236,-4.283959978145774,-4.315450003285928,-7.85528679683246
S2,health_score_only,top_all,0.06,27,-6.098330013101951,-0.22586407455933152,0.37037037037037035,6,3,3,21,6,-0.9703784012619433,1.3240177442721774,-5.127951611840008,-3.8730233291993246,-9.800785780536257
S2,health_score_only,top_decisive,0.06,22,-5.498675306540675,-0.24993978666093977,0.4090909090909091,6,4,2,17,5,-1.05716437819234,1.0362636597601926,-4.441510928348335,-4.286081912180698,-8.038630504498844
S2,health_score_only,top_all,0.08,36,-5.880778441790463,-0.16335495671640177,0.4444444444444444,6,2,4,25,11,-0.37471028820552715,1.3580134115751623,-5.506068153584936,-4.054502044422696,-10.657796944431905
S2,health_score_only,top_decisive,0.08,29,-5.483352258645809,-0.18908111236709685,0.4827586206896552,6,2,4,21,8,-0.5315569544234203,1.3927675473854797,-4.951795304222388,-3.5553637888231666,-10.003051476764583
S2,health_score_only,top_all,0.1,45,-6.189634434802993,-0.13754743188451093,0.4222222222222222,7,2,5,29,16,-1.2070781526550407,2.0975367549585195,-4.982556282147952,-2.3754321684086466,-11.373294572617862
S2,health_score_only,top_decisive,0.1,36,-5.9493634263433055,-0.16526009517620294,0.5,7,2,5,24,12,-1.0442686034083224,1.8871397162988912,-4.905094822934983,-2.5992218703101573,-11.101068801401565
S2,health_score_only,top_all,0.14,63,-7.4431148836878975,-0.1181446806934587,0.4444444444444444,7,3,4,33,30,-1.942051812315663,2.628175618808437,-5.501063071372235,-2.0931109138993946,-11.822242494502564
S2,health_score_only,top_decisive,0.14,51,-7.093778163524611,-0.13909368948087472,0.5294117647058824,7,3,4,26,25,-2.1363997086604556,1.3697827957191326,-4.9573784548641555,-3.6190982032750263,-11.405476325407509
S2,health_score_only,top_all,0.18,81,-9.278474408174214,-0.11454906676758289,0.4567901234567901,8,3,5,35,46,-2.067630580900168,1.7573949978278733,-7.210843827274045,-4.103143480086487,-15.202707552518902
S2,health_score_only,top_decisive,0.18,66,-9.035076525494121,-0.13689509887112306,0.5151515151515151,8,3,5,27,39,-2.8840024314240105,2.635539073894634,-6.151074094070111,-2.3338959968369735,-14.391039027799328
S2,health_score_only,top_all,0.25,112,-9.936927496053027,-0.08872256692904489,0.5267857142857143,8,4,4,45,67,-2.7242923264550334,3.1959178246078106,-7.212635169597993,-2.256827479750077,-14.702657553387331
S2,health_score_only,top_decisive,0.25,91,-10.145964022578658,-0.11149411013822702,0.5604395604395604,8,4,4,35,56,-2.8815684144372415,2.8200502710339728,-7.264395608141417,-2.5759808903966532,-14.949946728313973
S3,predicted_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
S3,predicted_gain,top_all,0.02,9,0.8324332224735659,0.09249258027484066,0.5555555555555556,4,2,2,9,0,-0.3158436077284625,0.8068789348502514,1.1482768302020283,1.4231091934691997,0.4710854768356403
S3,predicted_gain,top_decisive,0.02,7,1.6925670219185638,0.2417952888455091,0.7142857142857143,3,2,1,7,0,-0.28554519555591606,0.6602940167835696,1.9781122174744799,2.9958051522415405,2.5844868132587857
S3,predicted_gain,top_all,0.04,18,-0.7427314461078722,-0.04126285811710401,0.3888888888888889,5,1,4,18,0,-0.44014398790730985,1.169547655140172,-0.3025874582005624,-0.25872178604325174,-3.538398123971283
S3,predicted_gain,top_decisive,0.04,14,0.16564872037562534,0.01183205145540181,0.42857142857142855,4,2,2,14,0,-0.5562590323714166,1.0857496050788005,0.7219077527470419,0.6648934057817576,-0.46519422558473433
S3,predicted_gain,top_all,0.06,27,-1.991199648233612,-0.07374813511976341,0.2962962962962963,5,1,4,27,0,-0.9727531758279969,1.1682705402572466,-1.018446472405615,-0.8717556741449278,-5.131127777286366
S3,predicted_gain,top_decisive,0.06,21,-0.7575733595370657,-0.036074921882717416,0.38095238095238093,5,1,4,21,0,-1.0463208418824708,1.0077769163635182,0.28874748234540504,0.28651924613170054,-3.2945264827696707
S3,predicted_gain,top_all,0.08,36,-2.6555418647154223,-0.07376505179765062,0.2222222222222222,5,1,4,33,3,-1.4077256136701344,1.2749100439727648,-1.247816251045288,-0.9787484669561082,-5.912374621499106
S3,predicted_gain,top_decisive,0.08,28,-2.2699784278193413,-0.08107065813640504,0.2857142857142857,5,1,4,28,0,-1.3459888263886164,1.5579959412552515,-0.923989601430725,-0.5930629066249569,-5.352681078982591
S3,predicted_gain,top_all,0.1,45,-3.6487219769983894,-0.0810827105999642,0.17777777777777778,5,1,4,39,6,-1.6247066469583131,1.604251762549733,-2.0240153300400765,-1.2616569152607247,-7.221070811816266
S3,predicted_gain,top_decisive,0.1,35,-3.2834635994019683,-0.0938132456971991,0.22857142857142856,5,1,4,33,2,-1.3941937513512068,1.3982859722339114,-1.8892698480507615,-1.3511326621066295,-6.799821312430398
S3,predicted_gain,top_all,0.14,63,-6.245433923955331,-0.09913387180881478,0.19047619047619047,6,1,5,50,13,-2.2690343460274462,1.3828241884232135,-3.976399577927885,-2.875564089215156,-11.40806351848494
S3,predicted_gain,top_decisive,0.14,49,-5.30762607899748,-0.10831889957137714,0.20408163265306123,6,1,5,42,7,-1.692277840115245,2.246430417703001,-3.615348238882235,-1.6093746818915349,-10.212506859366844
S3,predicted_gain,top_all,0.18,81,-6.88149310569229,-0.0849567050085468,0.24691358024691357,6,2,4,63,18,-2.851008352576152,1.818607560442652,-4.030484753116138,-2.216247661554377,-11.027367782351957
S3,predicted_gain,top_decisive,0.18,64,-7.004680995164153,-0.1094481405494399,0.21875,6,1,5,53,11,-2.448936418968652,2.1863111323457045,-4.555744576195501,-2.0837585779969108,-12.281004954632271
S3,predicted_gain,top_all,0.25,112,-6.146406773918638,-0.05487863190998784,0.2857142857142857,6,2,4,85,27,-2.810990903519547,2.720896491001513,-3.3354158703990913,-1.2258518034147579,-9.936387508899795
S3,predicted_gain,top_decisive,0.25,88,-6.014799020074741,-0.06834998886448569,0.2840909090909091,6,2,4,70,18,-3.476912565796501,2.798002386308618,-2.53788645427824,-0.9070351285963173,-9.494330973749937
S3,tail_safe_utility,top_all,0.02,9,-0.22831720850245035,-0.025368578722494484,0.0,1,0,1,5,4,-0.1035101253949081,0.6775986730688979,-0.12480708310754225,-0.1841902708313774,-1.040418714673228
S3,tail_safe_utility,top_decisive,0.02,7,-0.11305146812541389,-0.016150209732201985,0.2857142857142857,3,1,2,2,5,-0.1032482885927895,0.6924358233447283,-0.009803179532624384,-0.014157527964499728,-1.3178983337582824
S3,tail_safe_utility,top_all,0.04,18,-0.13726280987875839,-0.007625711659931022,0.2222222222222222,3,1,2,10,8,-0.9006974944532722,1.0552200826661522,0.7634346845745138,0.7234838467493869,-1.0199345078249622
S3,tail_safe_utility,top_decisive,0.04,14,-0.21523685522321873,-0.015374061087372767,0.2857142857142857,4,1,3,6,8,-0.2649381793106595,1.1033407061736873,0.04970132408744077,0.04504621628599354,-2.143336770164015
S3,tail_safe_utility,top_all,0.06,27,-0.18539967261545892,-0.0068666545413132935,0.2222222222222222,4,1,3,15,12,-0.4632634667185737,1.448663471686259,0.2778637941031148,0.1918069997165584,-2.041188866929935
S3,tail_safe_utility,top_decisive,0.06,21,0.2585014479872211,0.012309592761296242,0.3333333333333333,4,2,2,11,10,-0.802923205045358,1.3223096124952027,1.061424653032579,0.8027050873733476,-0.2730627480473746
S3,tail_safe_utility,top_all,0.08,36,-0.2196315437036263,-0.006100876213989619,0.25,5,3,2,18,18,-1.5520495274311805,1.5714867521823797,1.3324179837275543,0.8478709616082846,-0.48099815323815376
S3,tail_safe_utility,top_decisive,0.08,28,-0.4020934263814763,-0.014360479513624154,0.2857142857142857,5,2,3,17,11,-0.6951600910062886,1.7189544194257724,0.2930666646248123,0.1704912365987651,-2.0324709701029153
S3,tail_safe_utility,top_all,0.1,45,-0.222217234865211,-0.004938160774782467,0.28888888888888886,5,3,2,23,22,-1.5834300619861212,2.1091484550938904,1.3612128271209103,0.6453850243843148,-0.4801431318233498
S3,tail_safe_utility,top_decisive,0.1,35,-0.17086804552229623,-0.0048819441577798925,0.3142857142857143,5,3,2,22,13,-1.7998653853352458,2.064504583943551,1.6289973398129496,0.7890499989596974,-0.311813976691794
S3,tail_safe_utility,top_all,0.14,63,-0.08053834234990337,-0.0012783863865064027,0.3492063492063492,6,4,2,30,33,-1.2045557892539165,2.434935442410924,1.1240174469040132,0.4616210464253951,-0.21874790906873698
S3,tail_safe_utility,top_decisive,0.14,49,-1.4346382277957657,-0.029278331179505422,0.30612244897959184,8,4,4,31,18,-2.175069496118946,1.7195153873389308,0.7404312683231804,0.4306046190543541,-3.22528396483436
S3,tail_safe_utility,top_all,0.18,81,0.03381639285470717,0.00041748633153959467,0.3950617283950617,8,5,3,40,41,-2.1997948688067823,2.9717458031269635,2.2336112616614896,0.7516158546640208,-0.22098647515909775
S3,tail_safe_utility,top_decisive,0.18,64,-1.6807685479255832,-0.026262008561337237,0.296875,8,4,4,37,27,-2.314937477939362,2.424689624491457,0.6341689300137787,0.2615464361327427,-3.528748528807486
S3,tail_safe_utility,top_all,0.25,112,-0.40071301093192147,-0.0035777947404635846,0.375,9,4,5,59,53,-3.1360658883737393,2.4227513711343196,2.7353528774418177,1.129027480917755,-2.14918675573551
S3,tail_safe_utility,top_decisive,0.25,88,-3.2891282350178273,-0.03737645721611167,0.3522727272727273,9,3,6,46,42,-2.530212003387334,2.0872371971733092,-0.7589162316304932,-0.36359846051913675,-7.367813307594959
S3,health_weighted_utility,top_all,0.02,9,-0.05537110489300212,-0.006152344988111347,0.3333333333333333,4,2,2,4,5,-0.38364933733616197,0.8009151468904229,0.32827823244315985,0.4098789162843404,-0.8828191652427955
S3,health_weighted_utility,top_decisive,0.02,7,0.040120644477815326,0.005731520639687904,0.42857142857142855,3,1,2,0,7,-0.1629297452151683,0.8491992519568303,0.2030503896929836,0.2391080647151887,-1.0149009126581214
S3,health_weighted_utility,top_all,0.04,18,-0.11211298988084234,-0.0062284994378245745,0.2777777777777778,6,2,4,7,11,-0.6478522931147005,1.4075924289233428,0.5357393032338582,0.38060683776456605,-2.389321327750313
S3,health_weighted_utility,top_decisive,0.04,14,-0.5757795446065486,-0.041127110329039186,0.42857142857142855,5,2,3,3,11,-0.5730605038373553,1.1485639032585522,-0.0027190407691932705,-0.002367339563327013,-2.276967942832099
S3,health_weighted_utility,top_all,0.06,27,-0.014482142623179262,-0.000536375652710343,0.37037037037037035,7,5,2,9,18,-1.1894841114782035,1.3715923325828379,1.1750019688550242,0.8566699747018741,0.11206517357589618
S3,health_weighted_utility,top_decisive,0.06,21,-1.003582798173312,-0.047789657055872,0.47619047619047616,6,2,4,9,12,-0.9252845790561128,1.4949726878540308,-0.07829821911719925,-0.05237434754048449,-3.4695579429517136
S3,health_weighted_utility,top_all,0.08,36,-0.10680860398478464,-0.002966905666244018,0.3055555555555556,9,3,6,14,22,-0.6668205423827563,1.812736427655334,0.5600119383979717,0.3089318060002323,-3.672966800501027
S3,health_weighted_utility,top_decisive,0.08,28,-1.2597983816041378,-0.04499279934300492,0.4642857142857143,7,4,3,13,15,-0.9928871436044789,1.6048784423231786,-0.2669112379996589,-0.16631243274305896,-2.657348558178324
S3,health_weighted_utility,top_all,0.1,45,-0.1414390471231025,-0.0031430899360689445,0.28888888888888886,9,4,5,18,27,-1.4861119642208134,1.5340824532057287,1.3446729170977108,0.8765323625778952,-2.432039178770003
S3,health_weighted_utility,top_decisive,0.1,35,-3.251639743647365,-0.092903992675639,0.4,8,3,5,18,17,-1.4120768495022507,1.244009682789973,-1.8395628941451143,-1.4787367973048882,-7.053360436328643
S3,health_weighted_utility,top_all,0.14,63,-0.06359988976798642,-0.0010095220598093082,0.31746031746031744,9,4,5,26,37,-2.048045599031092,2.198977281821704,1.9844457092631056,0.9024402960721479,-2.1176887508075737
S3,health_weighted_utility,top_decisive,0.14,49,-3.776454536935063,-0.07707050075377679,0.3673469387755102,8,3,5,29,20,-2.0158270866995136,2.225692136217737,-1.7606274502355492,-0.7910471630759758,-7.493207432253675
S3,health_weighted_utility,top_all,0.18,81,-0.03207348608870608,-0.0003959689640580998,0.3333333333333333,9,4,5,33,48,-2.668847250420287,2.4780060369485306,2.636773764331581,1.0640707589149219,-1.836128926014494
S3,health_weighted_utility,top_decisive,0.18,64,-5.649390944655912,-0.08827173351024863,0.34375,9,3,6,38,26,-2.089470226096077,2.248066321490684,-3.559920718559835,-1.5835479071628393,-10.833405486868138
S3,health_weighted_utility,top_all,0.25,112,-0.32414120953609804,-0.0028941179422865898,0.375,9,4,5,45,67,-1.4492633443505756,2.9531963569681787,1.1251221348144775,0.38098453296534424,-2.7110000090544966
S3,health_weighted_utility,top_decisive,0.25,88,-6.902725052173908,-0.07844005741106713,0.36363636363636365,10,2,8,51,37,-3.431799479700485,2.7423051490359818,-3.470925572473423,-1.2656963335001494,-13.716845908616893
S3,pessimistic_utility,top_all,0.02,9,-0.20207880764860864,-0.022453200849845405,0.0,1,0,1,5,4,-0.2515963851119611,0.7488550906866901,0.04951757746335245,0.0661243785068557,-0.9281352176857497
S3,pessimistic_utility,top_decisive,0.02,7,0.03906975549111569,0.005581393641587955,0.42857142857142855,4,2,2,1,6,-0.5119787171454862,0.7699290443016602,0.5510484726366018,0.7157133202273372,-0.6464919470633399
S3,pessimistic_utility,top_all,0.04,18,-0.15847209787785632,-0.008804005437658684,0.2222222222222222,4,2,2,9,9,-0.19058499295378994,1.3637800900704038,0.03211289507593362,0.023546974552382433,-1.1671001093682636
S3,pessimistic_utility,top_decisive,0.04,14,0.07099323990291856,0.005070945707351325,0.42857142857142855,5,3,2,3,11,-0.3545419970015979,0.8839218162809388,0.42553523690451645,0.481417280427512,-0.48192769913774947
S3,pessimistic_utility,top_all,0.06,27,-0.12863440175409568,-0.004764237102003544,0.25925925925925924,5,2,3,14,13,-0.5910036319302194,1.2886369221643763,0.46236923017612375,0.35880489082955574,-1.690183941368756
S3,pessimistic_utility,top_decisive,0.06,21,-0.35156953812029207,-0.016741406577156764,0.2857142857142857,7,2,5,5,16,-0.9502341224952101,1.2296220325696696,0.5986645843749181,0.48686878448642157,-3.3433500551404287
S3,pessimistic_utility,top_all,0.08,36,-0.11711933138099306,-0.0032533147605831405,0.2777777777777778,5,3,2,18,18,-0.7960454096007757,1.2918276420277426,0.6789260782197827,0.5255546917652986,-0.6297175126053169
S3,pessimistic_utility,top_decisive,0.08,28,-0.42875131654763743,-0.015312547019558479,0.2857142857142857,7,2,5,10,18,-1.063879425791778,1.2644561486861634,0.6351281092441406,0.5022935037360309,-3.406227127938585
S3,pessimistic_utility,top_all,0.1,45,-0.09608412549012219,-0.002135202788669382,0.28888888888888886,6,3,3,22,23,-1.2827479712499625,1.376012992212592,1.1866638457598404,0.8623929079708155,-1.1434013775659855
S3,pessimistic_utility,top_decisive,0.1,35,-1.463016019719601,-0.04180045770627431,0.2571428571428571,7,2,5,13,22,-1.060513549824115,1.528434638389413,-0.402502469895486,-0.263342939099851,-4.890226178093005
S3,pessimistic_utility,top_all,0.14,63,0.2895781968816672,0.0045964793155820185,0.3968253968253968,9,5,4,29,34,-1.798419464271318,1.866427165585536,2.0879976611529854,1.118713711230161,-0.7288623617028831
S3,pessimistic_utility,top_decisive,0.14,49,-1.8086842306717656,-0.036911923074933996,0.2857142857142857,8,3,5,21,28,-1.8066512451117187,1.8328782784270357,-0.0020329855600469404,-0.0011091765252363814,-4.859506693270306
S3,pessimistic_utility,top_all,0.18,81,0.45230329611733383,0.005583991310090541,0.43209876543209874,9,6,3,35,46,-2.0339073383793056,1.7763561255461853,2.4862106344966395,1.399612723339579,0.56367285842635
S3,pessimistic_utility,top_decisive,0.18,64,-2.268304924262214,-0.03544226444159709,0.328125,9,3,6,27,37,-2.4071268251542453,2.925134316777172,0.13882190089203128,0.047458299639717476,-6.000127678986031
S3,pessimistic_utility,top_all,0.25,112,0.34602749117479514,0.003089531171203528,0.42857142857142855,9,5,4,44,68,-3.0665497639993635,2.5657208427996436,3.412577255174159,1.330065686900859,-0.1765639008241635
S3,pessimistic_utility,top_decisive,0.25,88,-2.768634915292856,-0.03146176040105519,0.375,9,3,6,35,53,-2.8394400357605636,2.3272147338945923,0.07080512046770737,0.03042483335829309,-6.509560639793329
S3,health_score_only,top_all,0.02,9,-0.6429068002429075,-0.0714340889158786,0.4444444444444444,3,1,2,8,1,-0.35132104327768526,0.6838756673478736,-0.2915857569652222,-0.4263724692764927,-1.932043506552829
S3,health_score_only,top_decisive,0.02,7,-0.47545871618707436,-0.06792267374101062,0.5714285714285714,3,1,2,6,1,-0.2799530149334169,0.6489591326176476,-0.19550570125365746,-0.3012604206139512,-1.6740117536872496
S3,health_score_only,top_all,0.04,18,-1.1398487707129477,-0.06332493170627487,0.5,4,1,3,14,4,-0.5280948953553355,0.7695820545713872,-0.6117538753576122,-0.7949170224587991,-3.308454329333992
S3,health_score_only,top_decisive,0.04,14,-0.6794793963935387,-0.04853424259953848,0.6428571428571429,4,1,3,10,4,-0.7695071578809755,1.0308027661757166,0.09002776148743674,0.08733752415259825,-2.464235927457676
S3,health_score_only,top_all,0.06,27,-1.822907500417191,-0.06751509260804411,0.5185185185185185,6,2,4,16,11,-0.7517224052659831,1.3493910089178491,-1.071185095151208,-0.7938285404837923,-4.6957236562870115
S3,health_score_only,top_decisive,0.06,21,-1.8273227031525918,-0.08701536681679009,0.5238095238095238,4,0,4,12,9,-0.977897827028631,1.250418163789988,-0.8494248761239608,-0.6793126497374078,-5.009219341436386
S3,health_score_only,top_all,0.08,36,-1.7198912391847794,-0.04777475664402165,0.5277777777777778,7,4,3,21,15,-1.020495039628222,1.3770348264855294,-0.6993961995565574,-0.5079001533618126,-3.2807477021435334
S3,health_score_only,top_decisive,0.08,28,-1.5482561883930672,-0.055294863871180974,0.5714285714285714,6,3,3,16,12,-0.996718656946021,1.358156487641234,-0.5515375314470462,-0.40609277094786334,-3.2319036014943197
S3,health_score_only,top_all,0.1,45,-2.4584760088931814,-0.05463280019762625,0.5111111111111111,7,4,3,26,19,-0.5212831672822654,1.7534956292097157,-1.937192841610916,-1.1047605761549524,-4.518080672183609
S3,health_score_only,top_decisive,0.1,35,-1.7304982329628167,-0.049442806656080474,0.5714285714285714,7,4,3,19,16,-1.1250239280196308,1.4527749717482012,-0.6054743049431859,-0.41677088105020593,-3.2340913277979526
S3,health_score_only,top_all,0.14,63,-7.0627446744287745,-0.11210705832426626,0.4603174603174603,7,3,4,37,26,-1.474065622845348,1.4771924937356828,-5.588679051583426,-3.783311298482282,-11.63600236122009
S3,health_score_only,top_decisive,0.14,49,-6.193542325180412,-0.12639882296286556,0.4897959183673469,7,3,4,28,21,-1.6931575541997879,2.1209245670253343,-4.500384770980625,-2.121897610574883,-10.209438184652548
S3,health_score_only,top_all,0.18,81,-8.911897055373215,-0.11002342043670636,0.48148148148148145,8,3,5,43,38,-2.8134055348210665,2.1823128592008922,-6.098491520552148,-2.7945083560499486,-14.307301404652945
S3,health_score_only,top_decisive,0.18,64,-8.464878064622212,-0.13226371975972206,0.5,8,3,5,35,29,-2.3167051887151575,2.3894298392691993,-6.148172875907054,-2.5730711046060497,-13.849045681650287
S3,health_score_only,top_all,0.25,112,-12.579909982166736,-0.11232062484077443,0.5089285714285714,9,4,5,56,56,-3.428708211660099,2.3541271630404323,-9.151201770506637,-3.8873013803925356,-18.943435739883313
S3,health_score_only,top_decisive,0.25,88,-12.333082802196484,-0.14014866820677824,0.48863636363636365,9,4,5,45,43,-3.436529093393387,2.5249893155893544,-8.896553708803097,-3.5234025165475065,-18.57819412465959
S4,predicted_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
S4,predicted_gain,top_all,0.02,9,0.052247683482149254,0.00580529816468325,0.5555555555555556,5,2,3,9,0,-0.19466377884953165,0.5236218177122383,0.2469114623316809,0.47154540544254714,-1.4697343197130632
S4,predicted_gain,top_decisive,0.02,6,0.6656742973660056,0.11094571622766759,0.6666666666666666,4,2,2,6,0,-0.16646186488015444,0.7321941339622963,0.83213616224616,1.1364966252092512,0.20390495000642028
S4,predicted_gain,top_all,0.04,18,-0.29727083542728217,-0.016515046412626785,0.5,7,3,4,17,1,-0.06293839245513583,0.6592646868074159,-0.23433244297214634,-0.3554451613462491,-2.639831706602158
S4,predicted_gain,top_decisive,0.04,13,-0.6470649566099979,-0.049774227431538295,0.46153846153846156,6,3,3,13,0,-0.640011828434679,0.8526426278080081,-0.00705312817531889,-0.008272080172030833,-2.138822297950101
S4,predicted_gain,top_all,0.06,27,0.9415866095682663,0.034873578132158016,0.5555555555555556,7,4,3,25,2,-0.2847843180963071,1.0899396371140073,1.2263709276645733,1.1251732535499077,0.2277782040503018
S4,predicted_gain,top_decisive,0.06,19,-0.062141435709820614,-0.003270601879464243,0.5263157894736842,7,3,4,18,1,-0.3870829072617186,0.9324996773894559,0.324941471551898,0.348462824632364,-2.12935511188763
S4,predicted_gain,top_all,0.08,36,1.7428961211597973,0.0484137811433277,0.6111111111111112,9,5,4,32,4,-0.5594993652102882,1.1783573870821236,2.3023954863700853,1.9539025355213595,0.9580136838303521
S4,predicted_gain,top_decisive,0.08,25,1.1850791174726258,0.047403164698905036,0.6,7,4,3,24,1,-0.9113903580634121,1.0519391710612132,2.096469475536038,1.99295694390873,0.878139128301112
S4,predicted_gain,top_all,0.1,45,1.655616272795489,0.036791472728788646,0.6,9,5,4,36,9,-0.3292548855407247,1.294885185648167,1.9848711583362137,1.532854943693458,0.7136066725825096
S4,predicted_gain,top_decisive,0.1,32,1.640678066176687,0.05127118956802147,0.59375,8,4,4,29,3,-0.757092782192793,1.2302208424511647,2.39777084836948,1.9490572469834113,0.6826160878043463
S4,predicted_gain,top_all,0.14,63,1.3208421116653661,0.020965747804212162,0.5555555555555556,9,6,3,51,12,-0.926027772911393,1.5812396743850206,2.246869884576759,1.4209546604316117,1.3937864817548378
S4,predicted_gain,top_decisive,0.14,45,1.5610459975600328,0.034689911056889615,0.6,9,5,4,38,7,-0.6790219244464879,1.1247471422432012,2.2400679220065207,1.9916191274235366,0.7542316830046687
S4,predicted_gain,top_all,0.18,81,0.7160745817133396,0.008840426934732588,0.5555555555555556,9,5,4,67,14,-1.0069548963055615,2.0204365018816692,1.723029478018901,0.8528006083904208,-0.4011405956965586
S4,predicted_gain,top_decisive,0.18,57,1.0116935394500288,0.017749009464035594,0.5789473684210527,9,6,3,46,11,-0.7880125587591635,1.4452556659509785,1.7997060982091924,1.245251024167399,0.9187473551873548
S4,predicted_gain,top_all,0.25,112,0.7027252759834668,0.0062743328212809535,0.5357142857142857,9,5,4,84,28,-1.9087164245318604,1.1340004847231517,2.611441700515327,2.3028576580836906,0.03451563697220017
S4,predicted_gain,top_decisive,0.25,80,0.5363293765406478,0.0067041172067580975,0.5375,9,4,5,61,19,-1.320610168944065,1.974238214263513,1.8569395454847129,0.9405853518935361,-1.4815582473503488
S4,tail_safe_utility,top_all,0.02,9,-0.006838626869927422,-0.0007598474299919358,0.4444444444444444,5,2,3,7,2,-0.2051407660136685,0.5693920828618253,0.1983021391437411,0.348269927019451,-1.5970503299121175
S4,tail_safe_utility,top_decisive,0.02,6,-0.09327050976477924,-0.01554508496079654,0.3333333333333333,6,2,4,0,6,-0.08216047690921713,0.6124949917794636,-0.011110032855562113,-0.018138977468671966,-2.5823062523444267
S4,tail_safe_utility,top_all,0.04,18,-0.10924980660483546,-0.006069433700268637,0.3888888888888889,6,2,4,13,5,-0.16245525236368616,0.6471839688505735,0.053205445758850695,0.08221069791537922,-2.5462957196865887
S4,tail_safe_utility,top_decisive,0.04,13,0.06383866811221228,0.004910666777862483,0.5384615384615384,6,1,5,0,13,-0.11710182468228719,0.776242525954506,0.18094049279449947,0.23309788725116048,-3.2110608322230583
S4,tail_safe_utility,top_all,0.06,27,-0.26865799238016,-0.00995029601408,0.2962962962962963,6,1,5,16,11,-0.412997058119663,0.7803628150380418,0.14433906573950295,0.184964048719398,-3.6459392107956905
S4,tail_safe_utility,top_decisive,0.06,19,-0.25553782843726514,-0.013449359391435007,0.47368421052631576,7,1,6,1,18,-0.3121158971563023,0.9095437184899647,0.056578068719037145,0.06220489193523179,-4.363725541507868
S4,tail_safe_utility,top_all,0.08,36,-0.26795923639865277,-0.007443312122184799,0.3611111111111111,6,1,5,19,17,-0.4779378100754211,1.1573193832975632,0.2099785736767683,0.18143528632387887,-3.599934318090507
S4,tail_safe_utility,top_decisive,0.08,25,-0.3325196437553606,-0.013300785750214423,0.48,8,2,6,2,23,-0.8021911070711861,1.1294320536569604,0.46967146331582554,0.415847471120629,-4.058549884482758
S4,tail_safe_utility,top_all,0.1,45,-0.34170623856429344,-0.0075934719680954095,0.35555555555555557,9,2,7,22,23,-0.6632013723291778,1.3950019091689683,0.3214951337648843,0.2304621460743417,-4.931692282694705
S4,tail_safe_utility,top_decisive,0.1,32,-0.17612873207005547,-0.0055040228771892335,0.53125,8,2,6,2,30,-0.5400320374564682,1.2690298574061838,0.36390330538641275,0.2867570871265456,-3.9341493664721563
S4,tail_safe_utility,top_all,0.14,63,-0.29535649033294126,-0.004688198259253036,0.3968253968253968,9,3,6,38,25,-0.6187866053491412,1.8571951071014465,0.32343011501619995,0.17414977768328413,-3.925852083420054
S4,tail_safe_utility,top_decisive,0.14,45,0.5254001724273578,0.011675559387274619,0.6,9,5,4,3,42,-0.7800916077662196,1.4799105261148386,1.3054917801935773,0.882142370877544,-0.7194634674171358
S4,tail_safe_utility,top_all,0.18,81,-0.2526197372070657,-0.003118762187741552,0.41975308641975306,9,3,6,56,25,-0.9456006200688222,1.8228576538165528,0.6929808828617565,0.3801618197728434,-3.725146665981253
S4,tail_safe_utility,top_decisive,0.18,57,0.3659991895773979,0.00642103841363856,0.5614035087719298,9,6,3,7,50,-0.6228691363904908,1.957608231462763,0.9888683259678888,0.5051410747435339,-0.09089156078931193
S4,tail_safe_utility,top_all,0.25,112,-0.50874707087346,-0.004542384561370179,0.4107142857142857,10,3,7,69,43,-1.7574341839922127,1.4850353313621405,1.2486871131187527,0.8408467372782311,-4.493871907554073
S4,tail_safe_utility,top_decisive,0.25,80,0.5735908656424509,0.007169885820530636,0.5625,9,5,4,10,70,-1.7087272263390627,1.8425468715128708,2.2823180919815136,1.2386757304619107,-0.30685522911782837
S4,health_weighted_utility,top_all,0.02,9,-0.004589118208795595,-0.0005099020231995106,0.4444444444444444,5,2,3,7,2,-0.056238037469302504,0.4802733842045106,0.05164891926050691,0.10754066529431851,-1.6702023743826309
S4,health_weighted_utility,top_decisive,0.02,6,-0.09491623961761164,-0.01581937326960194,0.3333333333333333,5,1,4,0,6,-0.3699179965843536,0.5932788869455456,0.27500175696674195,0.4635286422926139,-2.6356460937833237
S4,health_weighted_utility,top_all,0.04,18,-0.019750391213418816,-0.0010972439563010454,0.3888888888888889,7,3,4,12,6,-0.09826351722813222,0.9015268823463761,0.0785131260147134,0.08708905696785182,-2.2474507803003725
S4,health_weighted_utility,top_decisive,0.04,13,0.41998335380174834,0.03230641183090372,0.6153846153846154,6,2,4,3,10,-0.42310839668038885,0.7613281818353825,0.8430917504821371,1.1073959569572769,-1.5588103224491605
