law_name,feature_view,group_mode,neighbors,weights,policy,param,switched_cells,active_subjects,mean_true_gain,gain_sum,positive_true_gain_rate
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,-0.02,733,10,-0.02207550388521394,-16.181344347861817,0.48840381991814463
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,-0.01,713,10,-0.022598991578045343,-16.11308099514633,0.485273492286115
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.0,678,10,-0.023284623351369108,-15.786974632228256,0.4837758112094395
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.005,626,10,-0.024410031463324603,-15.2806796960412,0.49201277955271566
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.01,564,10,-0.02607355662142646,-14.705485934484523,0.4929078014184397
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.02,463,10,-0.030084131021963646,-13.928952663169168,0.4794816414686825
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.04,310,10,-0.03927870835916736,-12.17639959134188,0.46774193548387094
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,threshold,0.08,150,10,-0.05582662727518104,-8.373994091277156,0.4666666666666667
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.01,7,1,-0.1441090447792501,-1.0087633134547507,0.14285714285714285
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.02,15,4,-0.09971466386574536,-1.4957199579861804,0.26666666666666666
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.03,22,4,-0.134736123917047,-2.964194726175034,0.22727272727272727
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.04,29,5,-0.1076342900380641,-3.121394411103859,0.27586206896551724
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.06,44,7,-0.1012140983483782,-4.453420327328641,0.36363636363636365
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.08,59,9,-0.09794765736035692,-5.778911784261058,0.3559322033898305
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.1,74,10,-0.057905995655779356,-4.285043678527672,0.43243243243243246
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.15,110,10,-0.03950285015079906,-4.345313516587897,0.4636363636363636
compact_episode_context__expert_family__knn13_uniform,compact_episode_context,expert_family,13,uniform,topfrac,0.2,147,10,-0.054382428751037756,-7.99421702640255,0.46938775510204084
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,-0.02,735,10,-0.02583032557681494,-18.985289298958982,0.48027210884353744
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,-0.01,717,10,-0.026826631591455125,-19.234694851073325,0.4769874476987448
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.0,653,10,-0.0276972240883053,-18.08628732966336,0.48545176110260335
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.005,590,10,-0.029280796057352506,-17.275669673837978,0.4847457627118644
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.01,520,10,-0.032402591424365655,-16.84934754067014,0.475
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.02,405,10,-0.03757564097499308,-15.218134594872199,0.4740740740740741
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.04,256,10,-0.03595109013805684,-9.203479075342551,0.484375
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,threshold,0.08,112,10,-0.06390730558182704,-7.1576182251646285,0.44642857142857145
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.01,7,2,-0.0607077678069305,-0.4249543746485135,0.2857142857142857
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.02,15,3,-0.14495203923789035,-2.1742805885683554,0.26666666666666666
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.03,22,4,-0.12006647880288211,-2.6414625336634066,0.3181818181818182
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.04,29,5,-0.07525358855759536,-2.182354068170265,0.41379310344827586
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.06,44,8,-0.06036217653924065,-2.6559357677265885,0.4090909090909091
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.08,59,8,-0.08948066907175488,-5.279359475233538,0.3728813559322034
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.1,74,10,-0.06606867383036918,-4.88908186344732,0.40540540540540543
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.15,110,10,-0.061257365391568064,-6.738310193072487,0.45454545454545453
compact_episode_context__expert_family__knn21_distance,compact_episode_context,expert_family,21,distance,topfrac,0.2,147,10,-0.049789501216627986,-7.319056678844314,0.46938775510204084
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,-0.02,735,10,-0.024516536036209517,-18.019653986613996,0.4816326530612245
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,-0.01,717,10,-0.02510544207727075,-18.000601969403128,0.4783821478382148
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.0,647,10,-0.026606560335724446,-17.214444537213716,0.482225656877898
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.005,591,10,-0.028531864910155125,-16.86233216190168,0.48392554991539766
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.01,520,10,-0.031109728000157984,-16.177058560082152,0.475
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.02,408,10,-0.03838475541567259,-15.660980209594417,0.47058823529411764
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.04,247,10,-0.036372806682418886,-8.984083250557465,0.4898785425101215
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,threshold,0.08,106,10,-0.06633588092912553,-7.031603378487305,0.44339622641509435
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.01,7,2,-0.0607077678069305,-0.4249543746485135,0.2857142857142857
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.02,15,4,-0.07532535127257459,-1.1298802690886187,0.4
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.03,22,5,-0.01271705257351165,-0.27977515661725627,0.5454545454545454
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.04,29,5,-0.07475153202533562,-2.167794428734733,0.41379310344827586
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.06,44,7,-0.08336796446556717,-3.668190436484956,0.38636363636363635
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.08,59,9,-0.04733609673959649,-2.792829707636193,0.4406779661016949
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.1,74,10,-0.0577168794947423,-4.27104908261093,0.4189189189189189
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.15,110,10,-0.07484939629728399,-8.233433592701239,0.42727272727272725
compact_episode_context__expert_family__knn21_uniform,compact_episode_context,expert_family,21,uniform,topfrac,0.2,147,10,-0.046945111034280486,-6.900931322039232,0.46258503401360546
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,-0.02,731,10,-0.01856654436530116,-13.57214393103515,0.4842681258549932
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,-0.01,720,10,-0.020249738892499248,-14.579812002599459,0.4777777777777778
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.0,637,10,-0.022764087109451672,-14.500723488720714,0.4835164835164835
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.005,549,10,-0.024840481278145653,-13.637424221701965,0.48269581056466304
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.01,455,10,-0.029599317980412262,-13.46768968108758,0.47912087912087914
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.02,321,10,-0.03951059709058585,-12.682901666078058,0.470404984423676
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.04,162,10,-0.07456579220169786,-12.079658336675053,0.4506172839506173
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,threshold,0.08,50,9,-0.07853251750019662,-3.926625875009831,0.44
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.01,7,3,-0.16308362160569453,-1.1415853512398617,0.42857142857142855
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.02,15,5,-0.02842363992781479,-0.4263545989172219,0.5333333333333333
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.03,22,5,-0.08150158128353856,-1.7930347882378483,0.45454545454545453
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.04,29,7,-0.11745599072014232,-3.406223730884127,0.41379310344827586
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.06,44,9,-0.08911588255933058,-3.921098832610545,0.4318181818181818
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.08,59,9,-0.07378306386731347,-4.353200768171495,0.423728813559322
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.1,74,10,-0.06047677610489045,-4.475281431761894,0.44594594594594594
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.15,110,10,-0.05421974729455898,-5.964172202401488,0.4636363636363636
compact_episode_context__expert_family__knn35_distance,compact_episode_context,expert_family,35,distance,topfrac,0.2,147,10,-0.06752382104622189,-9.926001693794618,0.4557823129251701
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,-0.02,730,10,-0.018673148102985215,-13.631398115179206,0.4794520547945205
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,-0.01,719,10,-0.018781568323004105,-13.503947624239952,0.47705146036161333
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.0,638,10,-0.021380354118565918,-13.640665927645056,0.48119122257053293
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.005,553,10,-0.025320570360285895,-14.0022754092381,0.4755877034358047
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.01,454,10,-0.032824612848929464,-14.902374233413976,0.473568281938326
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.02,316,10,-0.04268239551378046,-13.487636982354626,0.47468354430379744
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.04,155,10,-0.05080757499886244,-7.875174124823678,0.49032258064516127
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,threshold,0.08,47,10,-0.03883695047581669,-1.8253366723633841,0.5106382978723404
compact_episode_context__expert_family__knn35_uniform,compact_episode_context,expert_family,35,uniform,topfrac,0.01,7,3,-0.16308362160569453,-1.1415853512398617,0.42857142857142855
