hypothesis_id,mode,rep,null_selected_rows,null_avg_delta
H0273,dateblock,0,34,3.2986360870115495e-06
H0273,dateblock,1,34,-4.795924649082607e-07
H0273,dateblock,2,34,1.6843751928905951e-06
H0274,row,0,113,5.981636986520896e-05
H0274,row,1,113,2.3982091681377003e-05
H0274,row,2,113,-1.5205196188414582e-05
H0274,subject,0,113,-3.890928098005304e-05
H0274,subject,1,113,-5.336079899315214e-05
H0274,subject,2,113,-0.00010102606586552152
H0274,dateblock,0,113,1.5288595959139654e-06
H0274,dateblock,1,113,5.814942683631683e-06
H0274,dateblock,2,113,-3.449059004317468e-05
H0275,row,0,54,-8.841989577077773e-06
H0275,row,1,54,-7.403314134671956e-06
H0275,row,2,54,5.308736822546552e-05
H0275,subject,0,54,-8.335575244408276e-06
H0275,subject,1,54,-8.834978766896689e-06
H0275,subject,2,54,1.9044102332327388e-05
H0275,dateblock,0,54,-5.003776288377711e-06
H0275,dateblock,1,54,4.038130984307263e-05
H0275,dateblock,2,54,-1.4297698630884974e-05
H0276,row,0,71,2.1502669482642736e-05
H0276,row,1,71,-2.805493336567091e-05
H0276,row,2,71,-3.988295841935967e-05
H0276,subject,0,71,-1.1991531489181739e-05
H0276,subject,1,71,5.98028143210748e-06
H0276,subject,2,71,-4.660676704610295e-05
H0276,dateblock,0,71,-5.06867788966191e-05
H0276,dateblock,1,71,-3.8831484064786e-05
H0276,dateblock,2,71,-5.839367265529321e-05
H0277,row,0,71,-3.304936102380623e-05
H0277,row,1,71,2.9887949223428768e-05
H0277,row,2,71,-1.1485642568814996e-05
H0277,subject,0,71,5.503320278185765e-06
H0277,subject,1,71,4.222575499427104e-05
H0277,subject,2,71,-5.946141800089651e-06
H0277,dateblock,0,71,-8.817313762517328e-06
H0277,dateblock,1,71,3.478502140720248e-05
H0277,dateblock,2,71,3.90434176257412e-05
H0278,row,0,71,-1.0258947219546125e-05
H0278,row,1,71,-2.3207484592274474e-05
H0278,row,2,71,1.5689503120039488e-06
H0278,subject,0,71,-4.6475814943923255e-05
H0278,subject,1,71,1.2673700753434868e-05
H0278,subject,2,71,-3.064375248800919e-05
H0278,dateblock,0,71,-1.4252906458370616e-05
H0278,dateblock,1,71,-2.4499958289417634e-05
H0278,dateblock,2,71,-3.4583563104280134e-05
H0279,row,0,113,2.493545492839215e-05
H0279,row,1,113,3.85909651239579e-05
H0279,row,2,113,-3.249756031478707e-05
H0279,subject,0,113,-3.1462752918683884e-06
H0279,subject,1,113,-7.91947174552605e-06
H0279,subject,2,113,5.655852788294276e-05
H0279,dateblock,0,113,-4.235532733795015e-05
H0279,dateblock,1,113,-2.6591748595481878e-05
H0279,dateblock,2,113,-4.8022494198495585e-05
H0280,row,0,113,-4.751651216991334e-06
H0280,row,1,113,-3.4343264099584087e-05
H0280,row,2,113,4.4782556004239224e-05
H0280,subject,0,113,-9.321000464856255e-06
H0280,subject,1,113,-3.5619634077865e-05
H0280,subject,2,113,-2.4587167489647294e-05
H0280,dateblock,0,113,5.646312910536261e-06
H0280,dateblock,1,113,3.6811745764130826e-05
H0280,dateblock,2,113,1.7881954420002237e-06
H0281,row,0,62,-8.658275076898513e-06
H0281,row,1,62,-9.776932128419606e-06
H0281,row,2,62,1.9152691348633004e-05
H0281,subject,0,62,3.457765751159653e-05
H0281,subject,1,62,1.125032615976677e-05
H0281,subject,2,62,6.259854969875177e-05
H0281,dateblock,0,62,-2.830193707439885e-05
H0281,dateblock,1,62,-3.617460153082265e-05
H0281,dateblock,2,62,-3.30611411402882e-05
H0282,row,0,79,3.5796403493145845e-05
H0282,row,1,79,-6.112831000711834e-05
H0282,row,2,79,-6.679576131527013e-06
H0282,subject,0,79,1.4727436062930144e-06
H0282,subject,1,79,2.8860301688848646e-06
H0282,subject,2,79,-1.2058586228403083e-05
H0282,dateblock,0,79,-9.359726893287989e-06
H0282,dateblock,1,79,9.692413062085487e-06
H0282,dateblock,2,79,-6.187568589375686e-05
H0283,row,0,34,1.263853233946528e-06
H0283,row,1,34,-2.9571385866739625e-06
H0283,row,2,34,5.686045620544073e-06
H0283,subject,0,34,-4.343909934404862e-06
H0283,subject,1,34,5.926966549465478e-06
H0283,subject,2,34,-1.6892529562266138e-06
H0283,dateblock,0,34,1.1921264801202041e-05
H0283,dateblock,1,34,9.422065017118251e-06
H0283,dateblock,2,34,6.649553198386271e-06
H0284,row,0,113,-2.141920557601848e-05
H0284,row,1,113,-2.4605488829154535e-05
H0284,row,2,113,-1.629577840212979e-05
H0284,subject,0,113,-1.1532249022946988e-05
H0284,subject,1,113,-2.6925494985199097e-05
H0284,subject,2,113,-1.1266677362904423e-05
H0284,dateblock,0,113,-2.9675662852929246e-05
H0284,dateblock,1,113,-2.955385714802983e-06
H0284,dateblock,2,113,-2.3654402621906424e-05
H0285,row,0,54,-1.472094517583889e-05
H0285,row,1,54,-1.5236700757929062e-05
H0285,row,2,54,-1.3322351805757644e-06
H0285,subject,0,54,-3.703714240266698e-05
H0285,subject,1,54,-2.5174308522291156e-05
H0285,subject,2,54,-3.5653158789246636e-05
H0285,dateblock,0,54,-1.4045766258959321e-05
H0285,dateblock,1,54,-6.533177169345378e-05
H0285,dateblock,2,54,1.8003248901181859e-06
H0286,row,0,71,-3.14713902957816e-05
H0286,row,1,71,1.9761251277558205e-05
H0286,row,2,71,-3.834319237926532e-05
H0286,subject,0,71,-1.8624528168711895e-05
H0286,subject,1,71,2.2037196546659816e-05
H0286,subject,2,71,-9.760436719524049e-06
H0286,dateblock,0,71,-3.9392508144200334e-05
H0286,dateblock,1,71,-8.450044500244395e-06
H0286,dateblock,2,71,-1.5961817481302196e-05
H0287,row,0,71,1.0413609209908594e-05
H0287,row,1,71,4.412015040154555e-05
H0287,row,2,71,-1.1437593176634089e-05
H0287,subject,0,71,-1.0801050756260315e-05
H0287,subject,1,71,-4.151904378553295e-05
H0287,subject,2,71,9.729985257575024e-06
H0287,dateblock,0,71,2.8509912175492205e-05
H0287,dateblock,1,71,2.1198786783477984e-05
H0287,dateblock,2,71,-1.5773327215862126e-05
H0288,row,0,71,-3.31842109240277e-05
H0288,row,1,71,5.184872261718457e-06
H0288,row,2,71,8.862500676261073e-06
H0288,subject,0,71,9.61678008223387e-06
H0288,subject,1,71,8.886091911782387e-06
H0288,subject,2,71,-7.211099283570873e-07
H0288,dateblock,0,71,-5.7898753854919766e-05
H0288,dateblock,1,71,4.726436350880865e-06
H0288,dateblock,2,71,3.250340105591864e-05
H0289,row,0,113,3.4757621303878063e-06
H0289,row,1,113,6.906129252222895e-06
H0289,row,2,113,8.250199769522968e-06
H0289,subject,0,113,-4.4110475004359145e-05
H0289,subject,1,113,1.0278577863999773e-05
H0289,subject,2,113,8.30267894157991e-05
H0289,dateblock,0,113,4.4388457210713384e-05
H0289,dateblock,1,113,-2.482490626245615e-05
H0289,dateblock,2,113,-1.7276808410478433e-05
H0290,row,0,113,-8.127125441441804e-06
H0290,row,1,113,1.0479498810191088e-06
H0290,row,2,113,-1.7087940075775177e-05
H0290,subject,0,113,4.1022746841983384e-06
H0290,subject,1,113,-7.452361228586451e-05
H0290,subject,2,113,-2.7825565733015724e-05
H0290,dateblock,0,113,-3.3946421803098454e-05
H0290,dateblock,1,113,-3.87316326782142e-06
H0290,dateblock,2,113,-8.166955748034525e-06
H0291,row,0,62,8.073971544973289e-05
H0291,row,1,62,-3.141813182754763e-06
H0291,row,2,62,3.9068309629318576e-05
H0291,subject,0,62,-3.722433999278902e-05
H0291,subject,1,62,1.6005820209959423e-05
H0291,subject,2,62,-6.7520478583705325e-06
H0291,dateblock,0,62,-1.2721306004040975e-05
H0291,dateblock,1,62,4.822184519385696e-05
H0291,dateblock,2,62,9.848322848987181e-06
H0292,row,0,38,5.237678403559075e-06
H0292,row,1,38,9.53769639293585e-06
H0292,row,2,38,2.71529377514275e-05
H0292,subject,0,38,-5.033336952523285e-05
H0292,subject,1,38,4.502429191297327e-07
H0292,subject,2,38,-2.6795255247345853e-06
H0292,dateblock,0,38,1.3636481535243086e-05
H0292,dateblock,1,38,-1.2511802188304226e-05
H0292,dateblock,2,38,1.5446614859998152e-05
H0293,row,0,34,-4.962615657832639e-08
H0293,row,1,34,2.5379052873093196e-06
H0293,row,2,34,2.163390276035506e-06
H0293,subject,0,34,-3.248447338855691e-06
H0293,subject,1,34,-6.070870194375975e-06
H0293,subject,2,34,-3.7871677195794292e-06
H0293,dateblock,0,34,-5.467978726480023e-07
H0293,dateblock,1,34,-1.7438903297284211e-07
H0293,dateblock,2,34,-4.390468928391806e-06
H0294,row,0,158,3.9746635709501054e-05
H0294,row,1,158,5.1860203288716395e-05
H0294,row,2,158,-4.54355901603505e-06
H0294,subject,0,158,-3.876517240450657e-05
H0294,subject,1,158,-1.6860690576238413e-05
H0294,subject,2,158,-8.549736524465404e-06
H0294,dateblock,0,158,1.1600658438467771e-05
H0294,dateblock,1,158,-3.737655444222821e-05
H0294,dateblock,2,158,7.385469569555897e-05
H0295,row,0,75,1.7819426271503914e-05
H0295,row,1,75,-2.6812305770046178e-05
H0295,row,2,75,-3.6242098331956574e-05
H0295,subject,0,75,-7.643436077066374e-05
H0295,subject,1,75,-4.084534152972723e-05
H0295,subject,2,75,-7.828696255824388e-06
H0295,dateblock,0,75,2.2300643565833796e-05
H0295,dateblock,1,75,-3.1458453250227995e-05
H0295,dateblock,2,75,-1.1617029315573453e-05
H0296,row,0,25,2.0712063484357433e-06
H0296,row,1,25,7.937957029307967e-06
H0296,row,2,25,5.030368650223688e-07
H0296,subject,0,25,2.595925170860935e-06
H0296,subject,1,25,1.8012452356782643e-06
H0296,subject,2,25,5.83088279112848e-07
H0296,dateblock,0,25,1.8411967906782788e-06
H0296,dateblock,1,25,1.8563207132814783e-06
H0296,dateblock,2,25,5.036799363834128e-06
H0297,row,0,37,1.0718539764468694e-05
H0297,row,1,37,-3.3376911589930075e-05
H0297,row,2,37,-8.268793928151572e-06
H0297,subject,0,37,4.4095398759762864e-05
H0297,subject,1,37,-3.051106992055646e-05
H0297,subject,2,37,-2.204705894395194e-05
H0297,dateblock,0,37,2.2066952409531895e-05
H0297,dateblock,1,37,-5.072323394813256e-06
H0297,dateblock,2,37,-2.700857427722247e-05
H0298,row,0,25,-2.054894455841015e-06
H0298,row,1,25,-4.710441012096322e-06
H0298,row,2,25,-4.196477017285333e-06
H0298,subject,0,25,-2.7601420675939766e-06
H0298,subject,1,25,-1.2388234417767795e-06
H0298,subject,2,25,-7.625782224649134e-07
H0298,dateblock,0,25,-5.959152284676722e-06
H0298,dateblock,1,25,3.4842941034399397e-06
H0298,dateblock,2,25,-1.053998008872023e-06
H0299,row,0,158,6.304398222806149e-05
H0299,row,1,158,-0.00010394745883369203
H0299,row,2,158,-2.5092138173264422e-05
H0299,subject,0,158,-7.768380526577567e-05
H0299,subject,1,158,3.1876115004907166e-05
H0299,subject,2,158,-5.1156325664225394e-05
H0299,dateblock,0,158,4.901730156704221e-05
H0299,dateblock,1,158,4.217011688563819e-06
H0299,dateblock,2,158,5.124369656020936e-07
H0300,row,0,158,-7.800780609313408e-06
H0300,row,1,158,-4.446439249786488e-07
H0300,row,2,158,4.952272973628649e-05
H0300,subject,0,158,-2.6736052226965312e-05
H0300,subject,1,158,-7.864969366820415e-06
H0300,subject,2,158,-6.799283593294824e-07
H0300,dateblock,0,158,-9.46007519813999e-06
H0300,dateblock,1,158,-8.860523931146826e-06
H0300,dateblock,2,158,-8.420988213174042e-07
H0301,row,0,45,4.288759317928064e-07
H0301,row,1,45,2.3365384706975854e-05
H0301,row,2,45,-6.596698224199469e-05
H0301,subject,0,45,-5.373501999691338e-06
H0301,subject,1,45,1.4389491728999776e-06
H0301,subject,2,45,-1.3434671185409023e-05
H0301,dateblock,0,45,-2.85382039185208e-05
H0301,dateblock,1,45,1.4164973138404345e-05
H0301,dateblock,2,45,4.291285432024009e-05
H0302,row,0,38,-1.3437902828047782e-05
H0302,row,1,38,-2.6629656877680083e-05
H0302,row,2,38,-8.791948175325768e-07
H0302,subject,0,38,-5.616329386934103e-05
H0302,subject,1,38,-2.3130286884080992e-05
H0302,subject,2,38,-1.0725528082312938e-06
H0302,dateblock,0,38,-1.8682725008398994e-05
H0302,dateblock,1,38,1.0030913151478188e-06
H0302,dateblock,2,38,2.2379908769869067e-05
H0303,row,0,34,-1.392677341499938e-06
H0303,row,1,34,1.0290152423248092e-06
H0303,row,2,34,-1.317769259128963e-06
H0303,subject,0,34,6.255503321514928e-07
H0303,subject,1,34,2.8425717610108815e-07
H0303,subject,2,34,-1.9303323715942095e-06
H0303,dateblock,0,34,6.011815516469912e-06
H0303,dateblock,1,34,5.9460044871697846e-06
H0303,dateblock,2,34,-8.100848174819758e-07
H0304,row,0,54,2.2912579866654022e-05
H0304,row,1,54,-1.2858988506206636e-05
H0304,row,2,54,-1.961300377740791e-05
H0304,subject,0,54,-3.108952732414617e-05
H0304,subject,1,54,6.318123509834768e-05
H0304,subject,2,54,-1.6412847823798324e-07
H0304,dateblock,0,54,4.112245080005361e-05
H0304,dateblock,1,54,-1.0255737311480146e-05
H0304,dateblock,2,54,3.3114231680097736e-05
H0305,row,0,75,-7.094681520184736e-05
H0305,row,1,75,-1.476245881018552e-05
H0305,row,2,75,-2.232106838650804e-05
H0305,subject,0,75,-3.8306989901922716e-05
H0305,subject,1,75,-3.7172486854147115e-05
H0305,subject,2,75,-1.4346297020248772e-05
H0305,dateblock,0,75,5.087175102946317e-05
H0305,dateblock,1,75,-1.867123117023205e-05
H0305,dateblock,2,75,-1.6868700816433848e-05
H0306,row,0,51,-2.8091300836959537e-05
H0306,row,1,51,-2.9551753763801176e-06
H0306,row,2,51,-2.2261062178116555e-06
H0306,subject,0,51,2.4660497779962567e-06
H0306,subject,1,51,7.154336929742029e-06
H0306,subject,2,51,-1.1242010003733253e-05
H0306,dateblock,0,51,2.290929662060588e-05
H0306,dateblock,1,51,5.107092203600072e-05
H0306,dateblock,2,51,-3.734916222097689e-05
H0307,row,0,37,5.707834803904049e-06
H0307,row,1,37,1.975171569817425e-05
H0307,row,2,37,2.3016566372028613e-05
H0307,subject,0,37,-1.7572458003067445e-05
H0307,subject,1,37,2.874092935191018e-05
H0307,subject,2,37,-9.107794783689025e-06
H0307,dateblock,0,37,-3.271345737796647e-05
H0307,dateblock,1,37,2.519531886459254e-05
H0307,dateblock,2,37,2.8612421734505994e-05
H0308,row,0,37,2.210770231726314e-05
H0308,row,1,37,-2.597912182095678e-05
H0308,row,2,37,5.031773568766244e-05
H0308,subject,0,37,-2.9363942442268482e-05
H0308,subject,1,37,3.186511139451211e-05
H0308,subject,2,37,-1.4368137323673451e-05
H0308,dateblock,0,37,-1.4942734209269249e-05
H0308,dateblock,1,37,6.04583317115813e-06
H0308,dateblock,2,37,-1.1811920805202462e-05
H0309,row,0,54,-1.5223333291492386e-05
H0309,row,1,54,-2.327492185871991e-05
H0309,row,2,54,-3.502653645393722e-05
H0309,subject,0,54,-3.289708824548194e-05
H0309,subject,1,54,-7.111138492365938e-05
H0309,subject,2,54,-4.9720929201960484e-05
H0309,dateblock,0,54,3.965611808792781e-05
H0309,dateblock,1,54,4.4908476483006464e-05
H0309,dateblock,2,54,2.805588426232579e-05
H0310,row,0,54,-1.1419582097653818e-05
H0310,row,1,54,-3.7972535588737716e-05
H0310,row,2,54,4.609242353178048e-05
H0310,subject,0,54,1.2861855502110197e-05
H0310,subject,1,54,7.071259995070872e-05
H0310,subject,2,54,-2.9694690484663868e-05
H0310,dateblock,0,54,-1.3802445161436275e-05
H0310,dateblock,1,54,2.393538022866913e-05
H0310,dateblock,2,54,1.627197379492164e-05
H0311,row,0,45,-3.649750588300772e-06
H0311,row,1,45,-3.177222179826966e-06
H0311,row,2,45,4.1018680112819685e-06
H0311,subject,0,45,9.239179656812134e-07
H0311,subject,1,45,4.94918468045282e-06
H0311,subject,2,45,-4.412440440779171e-06
H0311,dateblock,0,45,3.607296038009072e-06
H0311,dateblock,1,45,-2.3276765974538312e-06
H0311,dateblock,2,45,1.6459308539236528e-06
H0312,row,0,38,3.344036615161039e-05
H0312,row,1,38,-1.2247544626197436e-05
H0312,row,2,38,2.6214115000431002e-06
H0312,subject,0,38,-4.1051815588174947e-07
H0312,subject,1,38,-7.169059745809365e-06
H0312,subject,2,38,2.698738211497785e-05
H0312,dateblock,0,38,2.0476257558569128e-06
H0312,dateblock,1,38,9.652018306522908e-06
H0312,dateblock,2,38,-1.5228208771890115e-06
H0313,row,0,34,1.6533247864772072e-06
H0313,row,1,34,3.8025263149316134e-06
H0313,row,2,34,5.728780962951788e-06
H0313,subject,0,34,1.118373872244756e-06
H0313,subject,1,34,-9.765326730943077e-07
H0313,subject,2,34,-4.694415662676373e-06
H0313,dateblock,0,34,-7.136418904981616e-07
H0313,dateblock,1,34,-2.2769828528550836e-06
H0313,dateblock,2,34,-3.5194188969474848e-06
H0314,row,0,54,-1.8077843258395868e-06
H0314,row,1,54,4.319895790374064e-06
H0314,row,2,54,9.017167515859737e-06
H0314,subject,0,54,3.949181224709888e-06
H0314,subject,1,54,5.241906182519474e-06
H0314,subject,2,54,-1.7269474355513506e-07
H0314,dateblock,0,54,3.310517083120179e-07
H0314,dateblock,1,54,-2.9452924864949534e-07
H0314,dateblock,2,54,3.3736964589343206e-06
H0315,row,0,26,-2.588161832701469e-05
H0315,row,1,26,-1.3832240897174422e-05
H0315,row,2,26,-6.318709675438591e-06
H0315,subject,0,26,5.226237838023548e-07
H0315,subject,1,26,1.3939318612104432e-05
H0315,subject,2,26,3.8511868736227064e-05
H0315,dateblock,0,26,-3.534819730800443e-05
H0315,dateblock,1,26,-1.8802202739291545e-05
H0315,dateblock,2,26,-1.4842981512568354e-05
H0316,row,0,71,2.0176717013301137e-05
H0316,row,1,71,-2.977706020340567e-05
H0316,row,2,71,1.9277743624840072e-05
H0316,subject,0,71,-4.869174792389999e-06
H0316,subject,1,71,1.3872927981882198e-05
H0316,subject,2,71,-1.6314385229358938e-05
H0316,dateblock,0,71,-6.079491717856854e-05
H0316,dateblock,1,71,-9.872453425742163e-07
H0316,dateblock,2,71,-3.096957446583874e-05
H0317,row,0,25,2.343260413222507e-06
H0317,row,1,25,-3.736900225587963e-06
H0317,row,2,25,2.1875728823419194e-06
H0317,subject,0,25,-2.9726682711473144e-06
H0317,subject,1,25,-6.423141105582538e-06
H0317,subject,2,25,-1.966533679972351e-06
H0317,dateblock,0,25,2.1340304374083235e-07
H0317,dateblock,1,25,4.56040213602585e-06
H0317,dateblock,2,25,-2.4529331073020394e-06
H0318,row,0,37,6.445694524326827e-06
H0318,row,1,37,-1.9089667236066203e-05
H0318,row,2,37,-1.6954945997419357e-05
H0318,subject,0,37,2.1379266878706237e-05
H0318,subject,1,37,3.8976211929365994e-07
H0318,subject,2,37,2.4897411165421164e-05
H0318,dateblock,0,37,-9.747156966411372e-06
H0318,dateblock,1,37,2.079560989908405e-05
H0318,dateblock,2,37,-4.473179260988069e-05
H0319,row,0,54,2.2731637181327693e-07
H0319,row,1,54,-4.691570965070989e-06
H0319,row,2,54,-7.1872536696532294e-06
H0319,subject,0,54,1.4628515705892278e-06
H0319,subject,1,54,-4.406542170315205e-07
H0319,subject,2,54,-1.2107272451358916e-05
H0319,dateblock,0,54,4.124349924243024e-06
H0319,dateblock,1,54,-7.803692754130073e-07
H0319,dateblock,2,54,7.241786294493578e-06
H0320,row,0,54,4.271344616263398e-06
H0320,row,1,54,-1.8786846754228299e-06
H0320,row,2,54,-8.855386849788459e-06
H0320,subject,0,54,3.50627732083846e-06
H0320,subject,1,54,6.081423711538955e-06
H0320,subject,2,54,-3.6850479079610174e-06
H0320,dateblock,0,54,-7.614847613342463e-06
H0320,dateblock,1,54,9.592380547943554e-07
H0320,dateblock,2,54,-1.1083197384095932e-06
H0321,row,0,87,1.5653041736688684e-05
H0321,row,1,87,4.075024672570904e-05
H0321,row,2,87,-6.240768405370583e-06
H0321,subject,0,87,3.5096385543906064e-06
H0321,subject,1,87,4.133204413957656e-05
H0321,subject,2,87,-1.5407563672913185e-05
H0321,dateblock,0,87,-6.931346016486624e-06
H0321,dateblock,1,87,1.548626461559233e-05
H0321,dateblock,2,87,-2.9237564570574987e-05
H0322,row,0,57,-1.7235012646258894e-06
H0322,row,1,57,3.3321565902837886e-06
H0322,row,2,57,-1.002471555716632e-06
H0322,subject,0,57,-2.8939843202421405e-06
H0322,subject,1,57,3.5095318334346967e-06
H0322,subject,2,57,3.0450112283755915e-07
H0322,dateblock,0,57,-2.047918489707413e-06
H0322,dateblock,1,57,1.2585342250000892e-06
H0322,dateblock,2,57,-7.0437790820554505e-06
H0323,row,0,47,3.90221338212733e-06
H0323,row,1,47,5.759811684550771e-06
H0323,row,2,47,9.87048658951948e-06
H0323,subject,0,47,-2.0812987676250827e-05
H0323,subject,1,47,-9.755543906012604e-07
H0323,subject,2,47,-2.816327820792584e-05
H0323,dateblock,0,47,1.3717833653168803e-05
H0323,dateblock,1,47,1.2840299399814076e-05
H0323,dateblock,2,47,2.0807598822142337e-05
H0324,row,0,81,8.575492629635159e-05
H0324,row,1,81,-1.1033912931480425e-05
H0324,row,2,81,5.654650592844484e-06
H0324,subject,0,81,-2.0220638121264328e-05
H0324,subject,1,81,-2.5355315403175857e-05
H0324,subject,2,81,-1.616908874246237e-06
H0324,dateblock,0,81,-4.947545350815971e-06
H0324,dateblock,1,81,-4.954924915179545e-05
H0324,dateblock,2,81,-4.737725163360263e-05
H0325,row,0,39,2.442156802216149e-07
H0325,row,1,39,2.64545856900916e-06
H0325,row,2,39,-4.70644420073474e-06
H0325,subject,0,39,2.407211149201993e-06
H0325,subject,1,39,1.0274634862737731e-06
H0325,subject,2,39,-1.4035499431570532e-06
H0325,dateblock,0,39,2.581133454664954e-06
H0325,dateblock,1,39,-2.8317949865867105e-06
H0325,dateblock,2,39,-4.398186495853806e-06
H0326,row,0,25,-9.042179018861139e-06
H0326,row,1,25,1.087441033905699e-05
H0326,row,2,25,3.439510933733285e-05
H0326,subject,0,25,-3.6121063582891623e-06
H0326,subject,1,25,-1.0520299845974514e-05
H0326,subject,2,25,-5.436329518397008e-06
H0326,dateblock,0,25,7.52654193066612e-06
H0326,dateblock,1,25,-3.220380457167646e-05
H0326,dateblock,2,25,2.0167636012651777e-05
H0327,row,0,25,-1.3528675678953932e-06
H0327,row,1,25,-1.2726744775387382e-05
H0327,row,2,25,2.8024533869318092e-05
H0327,subject,0,25,-3.8730550014707936e-06
H0327,subject,1,25,3.545737386775968e-05
H0327,subject,2,25,1.5520589975371556e-05
H0327,dateblock,0,25,6.095846996989151e-06
H0327,dateblock,1,25,2.5091121510218513e-06
