policy_name,score_col,mode,param,family_guard,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
atlas_hybrid_score_core_only_threshold_-0.15,atlas_hybrid_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.6421368182820367,326,0.4435374149659864,-0.005139736131041835,-0.011588055387471622,0.5858895705521472,0.1485,0.36875,1.034279711037547,8.673617379884035e-07,-0.00898301207314262,0.003715896097628531,-0.005139736131041836,8.48282051155639e-19
atlas_family_score_all_topfrac_0.100,atlas_family_score,topfrac,0.1,all,0.6423412109399143,74,0.10068027210884353,-0.005344128788919307,-0.05308019810615797,0.4864864864864865,0.9565,0.98075,-1.7651784430134645,-2.1239189811067907,-0.0011323054784472286,0.002386060926102048,-0.0004597759928091126,0.002299688848566587
atlas_family_score_core_or_prior_topfrac_0.100,atlas_family_score,topfrac,0.1,"prior,core_geometry,core_action_health,raw_action_core_health",0.6423412109399143,74,0.10068027210884353,-0.005344128788919307,-0.05308019810615797,0.4864864864864865,0.956,0.98375,-1.7728742880641684,-2.178329733003981,-0.0011333167883948072,0.002375132872575165,-0.0004516148903567833,0.002245993260081706
atlas_family_score_all_topfrac_0.150,atlas_family_score,topfrac,0.15,all,0.6426412198975323,110,0.14965986394557823,-0.005644137746537489,-0.0377131022155005,0.4909090909090909,0.93275,0.97575,-1.524857388746484,-2.015155852420752,-0.0015670535815309357,0.002673747850189544,-0.0003956393153047678,0.0026045124127386196
atlas_family_score_core_or_prior_topfrac_0.150,atlas_family_score,topfrac,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6426412198975323,110,0.14965986394557823,-0.005644137746537489,-0.0377131022155005,0.4909090909090909,0.92175,0.97425,-1.4496901280223478,-2.0058492734260476,-0.0016301647809022584,0.0027688489340208524,-0.000400536695422939,0.002614155071661158
atlas_global_score_all_threshold_0.00,atlas_global_score,threshold,0.0,all,0.6448190087674124,561,0.763265306122449,-0.007821926616417656,-0.010247978722044521,0.5311942959001783,0.03475,0.032,1.8495665649523751,1.853118183749381,-0.013642318995787342,0.0031468953265380625,-0.013451779245406022,0.003038042947480871
atlas_global_score_core_or_prior_threshold_0.00,atlas_global_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6448190087674124,561,0.763265306122449,-0.007821926616417656,-0.010247978722044521,0.5311942959001783,0.033,0.03425,1.8849456540636647,1.8349387971291764,-0.013736842564037037,0.0031379769145427065,-0.013431780215154858,0.0030572428941575648
atlas_target_score_all_threshold_0.00,atlas_target_score,threshold,0.0,all,0.6451469902332843,485,0.6598639455782312,-0.00814990808228941,-0.012350891629861274,0.5216494845360825,0.43275,0.403,0.182574922917526,0.22154991300845414,-0.008744355037626661,0.0032559069221449236,-0.00871510992176893,0.0025511264337889895
atlas_target_score_core_or_prior_threshold_0.00,atlas_target_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6451469902332843,485,0.6598639455782312,-0.00814990808228941,-0.012350891629861274,0.5216494845360825,0.44975,0.4055,0.1454173125312637,0.2424233528105119,-0.008615171364170907,0.003199504060298639,-0.008776359458661964,0.002584121410375062
atlas_hybrid_score_all_threshold_0.00,atlas_hybrid_score,threshold,0.0,all,0.6452273345315702,520,0.7074829931972789,-0.00823025238057537,-0.011633145191774798,0.5211538461538462,0.0335,0.11325,1.8241835245874538,1.2421827940106203,-0.014293031192257808,0.003323557487481179,-0.012177856229649299,0.003177957276584351
atlas_hybrid_score_core_or_prior_threshold_0.00,atlas_hybrid_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6452273345315702,520,0.7074829931972789,-0.00823025238057537,-0.011633145191774798,0.5211538461538462,0.03075,0.1065,1.8243434510962677,1.2517754619182215,-0.014194712673116583,0.003269373586951024,-0.012170078467836699,0.0031473904123539365
atlas_target_score_all_threshold_-0.30,atlas_target_score,threshold,-0.3,all,0.6517006828631434,735,1.0,-0.014703600712148518,-0.014703600712148518,0.5183673469387755,0.995,0.992,0.0,0.0,-0.014703600712148518,2.438656012581108e-18,-0.014703600712148518,2.1984850401879417e-18
atlas_target_score_all_threshold_-0.15,atlas_target_score,threshold,-0.15,all,0.6517006828631434,735,1.0,-0.014703600712148518,-0.014703600712148518,0.5183673469387755,0.9965,0.995,0.0,0.0,-0.014703600712148518,2.4635236711718287e-18,-0.014703600712148518,2.1500314437112486e-18
atlas_target_score_core_or_prior_threshold_-0.30,atlas_target_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6517006828631434,735,1.0,-0.014703600712148518,-0.014703600712148518,0.5183673469387755,0.99475,0.99325,0.0,0.0,-0.014703600712148518,2.4093193634685287e-18,-0.014703600712148518,2.204808186401795e-18
atlas_target_score_core_or_prior_threshold_-0.15,atlas_target_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6517006828631434,735,1.0,-0.014703600712148518,-0.014703600712148518,0.5183673469387755,0.99525,0.99425,0.0,0.0,-0.014703600712148518,2.4624543339622254e-18,-0.014703600712148518,2.2184182427298702e-18
atlas_contrastive_score_all_threshold_0.00,atlas_contrastive_score,threshold,0.0,all,0.654054791378121,564,0.7673469387755102,-0.017057709227126062,-0.022229461492797264,0.5106382978723404,0.28175,0.40875,0.5738092234107689,0.2174829044838458,-0.018922763094569774,0.003250303047339805,-0.017648222788143614,0.0027152182946012264
atlas_contrastive_score_core_or_prior_threshold_0.00,atlas_contrastive_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.654054791378121,564,0.7673469387755102,-0.017057709227126062,-0.022229461492797264,0.5106382978723404,0.29125,0.4095,0.5426707413800559,0.229065224036503,-0.018787464427288562,0.0031874856487814117,-0.017675000730808455,0.002694828541865528
atlas_family_score_all_threshold_0.00,atlas_family_score,threshold,0.0,all,0.6551368847200527,679,0.9238095238095239,-0.01813980256905788,-0.019635868760320387,0.48748159057437407,0.54975,0.69525,-0.146988467908916,-0.5297254648993853,-0.017809527805185302,0.0022469433729810613,-0.016999423725434684,0.002152773312190678
atlas_family_score_core_or_prior_threshold_0.00,atlas_family_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6551368847200527,679,0.9238095238095239,-0.01813980256905788,-0.019635868760320387,0.48748159057437407,0.5355,0.69,-0.11534171644994856,-0.5081816147056076,-0.017875931538108424,0.002287732826171019,-0.017016832384892978,0.0022097812114187675
atlas_target_family_score_all_threshold_0.00,atlas_target_family_score,threshold,0.0,all,0.6563967653984524,680,0.9251700680272109,-0.019399683247457562,-0.020968775274825453,0.5117647058823529,0.412,0.4625,0.22376311485059888,0.09591337136248321,-0.019863300668515074,0.0020719117239990925,-0.019571361281719237,0.0017899280551077284
atlas_target_family_score_core_or_prior_threshold_0.00,atlas_target_family_score,threshold,0.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6563967653984524,680,0.9251700680272109,-0.019399683247457562,-0.020968775274825453,0.5117647058823529,0.41425,0.47325,0.23437363018435284,0.08322066796676744,-0.019879616647030387,0.0020477278062183027,-0.019546225986589855,0.0017608935702223883
atlas_global_score_all_threshold_-0.30,atlas_global_score,threshold,-0.3,all,0.6564741821238568,735,1.0,-0.019477099972861896,-0.019477099972861896,0.5156462585034014,0.96725,0.94075,0.0,3.469446951953614e-06,-0.019477099972861896,2.1986561751308072e-18,-0.0194770999728619,5.889860604559845e-18
atlas_global_score_all_threshold_-0.15,atlas_global_score,threshold,-0.15,all,0.6564741821238568,735,1.0,-0.019477099972861896,-0.019477099972861896,0.5156462585034014,0.9645,0.94025,3.469446951953614e-06,0.0,-0.0194770999728619,4.916038533632699e-18,-0.019477099972861896,3.09140862477041e-18
atlas_global_score_core_or_prior_threshold_-0.30,atlas_global_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6564741821238568,735,1.0,-0.019477099972861896,-0.019477099972861896,0.5156462585034014,0.96225,0.944,3.469446951953614e-06,3.469446951953614e-06,-0.0194770999728619,4.8643346752667105e-18,-0.0194770999728619,5.926034129432389e-18
atlas_global_score_core_or_prior_threshold_-0.15,atlas_global_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6564741821238568,735,1.0,-0.019477099972861896,-0.019477099972861896,0.5156462585034014,0.95925,0.939,3.469446951953614e-06,0.0,-0.0194770999728619,4.892408759995441e-18,-0.019477099972861896,3.0527063173417513e-18
atlas_family_score_all_threshold_-0.30,atlas_family_score,threshold,-0.3,all,0.6570991345330944,735,1.0,-0.020102052382099587,-0.020102052382099587,0.4925170068027211,0.0555,0.01325,3.469446951953614e-06,6.938893903907228e-06,-0.02010205238209959,1.237779941545102e-18,-0.020102052382099594,2.922743780242015e-18
atlas_family_score_all_threshold_-0.15,atlas_family_score,threshold,-0.15,all,0.6570991345330944,735,1.0,-0.020102052382099587,-0.020102052382099587,0.4925170068027211,0.0515,0.0115,3.469446951953614e-06,6.938893903907228e-06,-0.02010205238209959,1.2426339991573783e-18,-0.020102052382099594,2.8999983467354414e-18
atlas_family_score_core_or_prior_threshold_-0.30,atlas_family_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6570991345330944,735,1.0,-0.020102052382099587,-0.020102052382099587,0.4925170068027211,0.052,0.01225,3.469446951953614e-06,6.938893903907228e-06,-0.02010205238209959,1.243844553754397e-18,-0.020102052382099594,2.91397681840795e-18
atlas_family_score_core_or_prior_threshold_-0.15,atlas_family_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6570991345330944,735,1.0,-0.020102052382099587,-0.020102052382099587,0.4925170068027211,0.05525,0.0155,3.469446951953614e-06,6.938893903907228e-06,-0.02010205238209959,1.2713692181599476e-18,-0.020102052382099594,2.9206833331898413e-18
atlas_target_family_score_all_threshold_-0.30,atlas_target_family_score,threshold,-0.3,all,0.6577722566563444,735,1.0,-0.020775174505349613,-0.020775174505349613,0.5020408163265306,0.85775,0.728,-3.469446951953614e-06,-3.469446951953614e-06,-0.02077517450534961,3.94217239019616e-18,-0.02077517450534961,3.9865894276951755e-18
atlas_target_family_score_all_threshold_-0.15,atlas_target_family_score,threshold,-0.15,all,0.6577722566563444,735,1.0,-0.020775174505349613,-0.020775174505349613,0.5020408163265306,0.8615,0.72025,-3.469446951953614e-06,-3.469446951953614e-06,-0.02077517450534961,3.916510174271179e-18,-0.02077517450534961,4.0245381209916665e-18
atlas_target_family_score_core_or_prior_threshold_-0.30,atlas_target_family_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6577722566563444,735,1.0,-0.020775174505349613,-0.020775174505349613,0.5020408163265306,0.86125,0.71,-3.469446951953614e-06,-3.469446951953614e-06,-0.02077517450534961,3.9153571856271055e-18,-0.02077517450534961,4.082458805911357e-18
atlas_target_family_score_core_or_prior_threshold_-0.15,atlas_target_family_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6577722566563444,735,1.0,-0.020775174505349613,-0.020775174505349613,0.5020408163265306,0.84625,0.7275,-3.469446951953614e-06,-3.469446951953614e-06,-0.02077517450534961,4.0035416916685974e-18,-0.02077517450534961,3.98130066842663e-18
atlas_hybrid_score_all_threshold_-0.30,atlas_hybrid_score,threshold,-0.3,all,0.6581822300638194,735,1.0,-0.02118514791282466,-0.02118514791282466,0.507482993197279,0.99875,0.9995,0.0,0.0,-0.02118514791282466,3.6039184027786735e-18,-0.02118514791282466,4.287444482002553e-18
atlas_hybrid_score_all_threshold_-0.15,atlas_hybrid_score,threshold,-0.15,all,0.6581822300638194,735,1.0,-0.02118514791282466,-0.02118514791282466,0.507482993197279,0.99825,1.0,0.0,0.0,-0.02118514791282466,3.624738439669485e-18,-0.02118514791282466,4.22271794990566e-18
atlas_hybrid_score_core_or_prior_threshold_-0.30,atlas_hybrid_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6581822300638194,735,1.0,-0.02118514791282466,-0.02118514791282466,0.507482993197279,0.99925,1.0,0.0,0.0,-0.02118514791282466,3.7194143253826676e-18,-0.02118514791282466,4.2009208257066575e-18
atlas_hybrid_score_core_or_prior_threshold_-0.15,atlas_hybrid_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6581822300638194,735,1.0,-0.02118514791282466,-0.02118514791282466,0.507482993197279,0.99875,1.0,0.0,0.0,-0.02118514791282466,3.633861465845268e-18,-0.02118514791282466,4.3560479497647215e-18
atlas_contrastive_score_all_threshold_-0.30,atlas_contrastive_score,threshold,-0.3,all,0.662479183109297,735,1.0,-0.025482100958302185,-0.025482100958302185,0.4993197278911565,0.88225,0.87975,0.0,0.0,-0.025482100958302185,2.630595271031543e-18,-0.025482100958302185,3.0453022164144896e-18
atlas_contrastive_score_all_threshold_-0.15,atlas_contrastive_score,threshold,-0.15,all,0.662479183109297,735,1.0,-0.025482100958302185,-0.025482100958302185,0.4993197278911565,0.88775,0.89275,0.0,0.0,-0.025482100958302185,2.5621961968094604e-18,-0.025482100958302185,2.9656825050101207e-18
atlas_contrastive_score_core_or_prior_threshold_-0.30,atlas_contrastive_score,threshold,-0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.662479183109297,735,1.0,-0.025482100958302185,-0.025482100958302185,0.4993197278911565,0.8865,0.89775,0.0,0.0,-0.025482100958302185,2.5815073012391774e-18,-0.025482100958302185,2.910359216990337e-18
atlas_contrastive_score_core_or_prior_threshold_-0.15,atlas_contrastive_score,threshold,-0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.662479183109297,735,1.0,-0.025482100958302185,-0.025482100958302185,0.4993197278911565,0.88475,0.89025,0.0,0.0,-0.025482100958302185,2.5803410453399277e-18,-0.025482100958302185,2.992457798663456e-18
