candidate_id,file,resolved_path,family,alpha,changed_cells,changed_rows,mean_abs_prob_move_h012,max_abs_prob_move_h012,world_expected_delta_vs_h012,world_delta_iqr,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h036_score,source_experiment,world_cell_delta_vs_h012,posterior_delta_vs_h012,changed_cells_vs_h012,mean_abs_logit_move_h012,new_support_cells,support_cells_changed,world_row_delta_vs_h012,support_world_cell_delta_vs_h012,ray_cosine,h037_score,changed_rows_vs_h012,max_abs_logit_move_h012,memory_delta_vs_h012,target_group,k,mem_alpha,rows_selected,h038_score,badness_weight,world_good_action_bad,h024_survivor_hint,source_candidate_id
h036_rowworld_r80_a0.45_c560_8f4baf49,submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.45_c560_8f4baf49.csv,rowworld_r80,0.45,560.0,80.0,0.0029360889348451,0.0545913975735424,-0.0005906277050246,0.0012325184345678,0.5729385156600004,0.5693972527684177,0.5855360517844659,0.0046334969248666,0.0011966990453811,0.0172861449549957,0.0,12,0.5610930857029874,0.5435576040025317,0.6246958493845944,0.0063335473380025,-0.15240611231164,0.0388390762710396,0.25,12,-0.7741529552637836,0.774581526692355,0.0013831812976649,0.5,0.0171428571428571,1.2201923076923078,h036,-0.0005906277050246,,560,,,,,,,,,,,,,,,,0.7805392156862745,True,False,h036:h036_rowworld_r80_a0.45_c560_8f4baf49
h036_rowworld_r55_a0.25_c385_ff8496f4,submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.25_c385_ff8496f4.csv,rowworld_r55,0.25,385.0,55.0,0.00115364402142,0.0303347441289679,-0.0002721083968843,0.0005948321191445,0.5727447916189545,0.5687085541639362,0.5846974987337887,0.0044397728838208,0.0005842226568104,0.0164475919043186,0.0,12,0.5599295896965186,0.5401041276498563,0.6215529640459247,0.0030512311380779,-0.1533495538313238,0.0356472236826901,0.25,12,-0.2505825130747917,0.2505967987890773,0.0006509007760755,0.4727272727272727,0.0005714285714285,1.2298076923076926,h036,-0.0002721083968843,,385,,,,,,,,,,,,,,,,0.7250490196078432,True,False,h036:h036_rowworld_r55_a0.25_c385_ff8496f4
h036_target_S2_k80_a1_c80_6515a49b,submission_h036_target_S2_k80_a1_c80_6515a49b.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k80_a1_c80_6515a49b.csv,target_S2_k80,1.0,80.0,80.0,0.0015472572798044,0.1184406178109578,-0.0002749416885192,0.0016716507338606,0.5729346172132588,0.5691143924008917,0.5848819139000161,0.004629598478125,0.0007507728761598,0.016632007070546,0.0,12,0.5593202469877181,0.5439891763808948,0.6102527842211785,0.0087424234424944,-0.1616781182933683,0.0243282805975693,0.25,12,-5.563178774326658,5.563421631469515,0.0695427703933689,0.8625,0.0097142857142857,1.2394230769230772,h036,-0.0002749416885192,,80,,,,,,,,,,,,,,,,0.6957107843137255,True,False,h036:h036_target_S2_k80_a1_c80_6515a49b
h036_celltop_k800_a0.7_c800_80a23fc2,submission_h036_celltop_k800_a0.7_c800_80a23fc2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a0.7_c800_80a23fc2.csv,celltop_k800,0.7,800.0,243.0,0.0111508875519829,0.0980152324446134,-0.0018149593751745,0.0031732110141127,0.5736393099773746,0.5716856891413685,0.5882108777898502,0.0053342912422408,0.0030061460640545,0.020075189797241,0.0,12,0.566227762543656,0.5508132722535193,0.6295280389008446,0.0132884025453366,-0.1455328383078641,0.0437953092256747,0.25,12,-0.7772319954897626,0.7778891383469055,0.0009723614229336,0.48375,0.0262857142857142,1.2586538461538463,h036,-0.0018149593751745,,800,,,,,,,,,,,,,,,,0.8306372549019608,True,False,h036:h036_celltop_k800_a0.7_c800_80a23fc2
h036_rowworld_r35_a0.45_c245_9c33f98d,submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.45_c245_9c33f98d.csv,rowworld_r35,0.45,245.0,35.0,0.001357322702586,0.0379944946672989,-0.0002944257243097,0.0008896887854311,0.5730736720359453,0.5686429103406888,0.5871695012399594,0.0047686533008114,0.000518578833563,0.018945684707696,0.0,12,0.561890026557203,0.5406145334856197,0.6148179397583322,0.0035213084838099,-0.1493990920015903,0.0290748376857494,0.25,12,0.0580073688523055,-0.057835940280877,-0.0002360650623709,0.4612244897959183,0.0068571428571428,1.2586538461538463,h036,-0.0002944257243097,,245,,,,,,,,,,,,,,,,0.7430637254901961,True,False,h036:h036_rowworld_r35_a0.45_c245_9c33f98d
h036_rowworld_r110_a0.45_c770_1c2826e5,submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.45_c770_1c2826e5.csv,rowworld_r110,0.45,770.0,110.0,0.0041002038410121,0.0545913975735424,-0.0007830697039847,0.0014587724151181,0.5731771249635255,0.5698025672510569,0.5866704303706237,0.0048721062283917,0.0016046229096183,0.0184205235411536,0.0,12,0.5625892017857925,0.5444124841510944,0.6279005419182291,0.0071769999279509,-0.1500509660717729,0.0420944095810616,0.25,12,-0.4600046625902749,0.4605189483045606,0.0005980765562396,0.4935064935064935,0.0205714285714285,1.297115384615385,h036,-0.0007830697039847,,770,,,,,,,,,,,,,,,,0.7950245098039215,True,False,h036:h036_rowworld_r110_a0.45_c770_1c2826e5
h036_rowworld_r80_a0.7_c560_02e4b5dd,submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r80_a0.7_c560_02e4b5dd.csv,rowworld_r80,0.7,560.0,80.0,0.0045514243684988,0.084711633329106,-0.0007699701355341,0.0019082967832245,0.5730472335855288,0.5699416249633594,0.5855413267329741,0.004742214850395,0.0016289405663219,0.0172914199035039,0.0,12,0.5617729858266958,0.5472766794351606,0.6229413406922921,0.0098402671458935,-0.1524045823530931,0.037084677395678,0.25,12,-0.8073905372665969,0.8078619658380255,0.0014426106532821,0.4982142857142857,0.0188571428571428,1.3067307692307693,h036,-0.0007699701355341,,560,,,,,,,,,,,,,,,,0.800735294117647,True,False,h036:h036_rowworld_r80_a0.7_c560_02e4b5dd
h036_celltop_k800_a1_c800_274d7344,submission_h036_celltop_k800_a1_c800_274d7344.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_celltop_k800_a1_c800_274d7344.csv,celltop_k800,1.0,800.0,243.0,0.0158611845573212,0.1336313886173378,-0.0019952019100182,0.0045463755539635,0.5739230574617982,0.5723604928514239,0.5881931047338412,0.0056180387266644,0.0039171666966764,0.0200561441295688,0.0,12,0.5673815336026076,0.5568095553807605,0.6265098795899864,0.017256286493451,-0.1455378781100768,0.0409086250249231,0.25,12,-0.6494125331370195,0.6501268188513052,0.0008126585235641,0.47375,0.0285714285714285,1.3259615384615384,h036,-0.0019952019100182,,800,,,,,,,,,,,,,,,,0.8425245098039215,True,False,h036:h036_celltop_k800_a1_c800_274d7344
h036_rowworld_r35_a0.25_c245_0e9e6ce9,submission_h036_rowworld_r35_a0.25_c245_0e9e6ce9.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.25_c245_0e9e6ce9.csv,rowworld_r35,0.25,245.0,35.0,0.0007566163663555,0.021228958780303,-0.0001850524791399,0.0004940399262952,0.5730350316678678,0.5684490699108982,0.5871661214020858,0.0047300129327341,0.0003247384037724,0.0189413580357914,0.0,12,0.5615819182406769,0.5389564723623405,0.6153008533695707,0.0019598879006619,-0.1494050272017428,0.0295577938211464,0.25,12,0.1002626391438936,-0.1002626391438936,-0.0004092352618118,0.4530612244897959,0.0,1.3259615384615386,h036,-0.0001850524791399,,245,,,,,,,,,,,,,,,,0.6393137254901962,True,False,h036:h036_rowworld_r35_a0.25_c245_0e9e6ce9
h036_rowworld_r110_a0.7_c770_30c541e9,submission_h036_rowworld_r110_a0.7_c770_30c541e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r110_a0.7_c770_30c541e9.csv,rowworld_r110,0.7,770.0,110.0,0.0063523392920072,0.084711633329106,-0.0010174211904177,0.002268552462882,0.5733291797100716,0.5704834524663841,0.5866705171309397,0.0050241609749378,0.0021511909517251,0.0184206103014696,0.0,12,0.5633758199012351,0.548615346231242,0.6258014828046717,0.0111476397848522,-0.1500513286329709,0.0399950612499612,0.25,12,-0.5360603658675015,0.5366175087246443,0.0006969058554865,0.4896103896103896,0.0222857142857142,1.3740384615384615,h036,-0.0010174211904177,,770,,,,,,,,,,,,,,,,0.8146813725490196,True,False,h036:h036_rowworld_r110_a0.7_c770_30c541e9
h036_rowworld_r55_a0.45_c385_dbc5a399,submission_h036_rowworld_r55_a0.45_c385_dbc5a399.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.45_c385_dbc5a399.csv,rowworld_r55,0.45,385.0,55.0,0.0020702151005906,0.0545913975735424,-0.0004330769396926,0.0010703762687424,0.5728059928095128,0.569049669633193,0.5847052104777095,0.004500974074379,0.000875249448124,0.0164553036482394,0.0,12,0.5603960818754092,0.5426856043105476,0.6204835949441052,0.005479628881981,-0.1533491870985689,0.0345781487864289,0.25,12,-0.2821725697894795,0.2825154269323366,0.0007338063037203,0.4727272727272727,0.0137142857142857,1.3740384615384618,h036,-0.0004330769396926,,385,,,,,,,,,,,,,,,,0.7720343137254901,True,False,h036:h036_rowworld_r55_a0.45_c385_dbc5a399
h036_rowworld_r35_a0.7_c245_06f6bbdf,submission_h036_rowworld_r35_a0.7_c245_06f6bbdf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r35_a0.7_c245_06f6bbdf.csv,rowworld_r35,0.7,245.0,35.0,0.002103778116709,0.0586199283459662,-0.0003843829956817,0.0013865210797307,0.5731267968865772,0.5688834198047451,0.5871732481865795,0.0048217781514434,0.0007029503986569,0.0189503917742302,0.0,12,0.562275153493849,0.5426875646013485,0.614214336286212,0.0054733911724429,-0.1493922021512398,0.0284711537651995,0.25,12,0.0021680545318028,-0.0019680545318028,-8.032875640010608e-06,0.4612244897959183,0.008,1.393269230769231,h036,-0.0003843829956817,,245,,,,,,,,,,,,,,,,0.7733823529411766,True,False,h036:h036_rowworld_r35_a0.7_c245_06f6bbdf
h036_rowworld_r55_a0.7_c385_3d76ff16,submission_h036_rowworld_r55_a0.7_c385_3d76ff16.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r55_a0.7_c385_3d76ff16.csv,rowworld_r55,0.7,385.0,55.0,0.0032099154899135,0.084711633329106,-0.0005658758222222,0.0016811643773181,0.5728858894028517,0.5694560341227188,0.5847129184480085,0.004580870667718,0.0012030498963087,0.0164630116185384,0.0,12,0.5609792925498447,0.5459131158120302,0.6191470509442141,0.0085157213494005,-0.1533494527325413,0.0332418603451138,0.25,12,-0.3274528465598373,0.3278242751312659,0.0008514916237175,0.4727272727272727,0.0148571428571428,1.4509615384615386,h036,-0.0005658758222222,,385,,,,,,,,,,,,,,,,0.7905392156862746,True,False,h036:h036_rowworld_r55_a0.7_c385_3d76ff16
h036_target_S2_k40_a0.45_c40_703f31c5,submission_h036_target_S2_k40_a0.45_c40_703f31c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k40_a0.45_c40_703f31c5.csv,target_S2_k40,0.45,40.0,40.0,0.0002656898640137,0.0528626236570638,-0.0001068668637173,0.0005425778273423,0.5710937307317137,0.5684646719910786,0.5824597591903248,0.0029191976679528,0.0002533800813652,0.013305043643102,0.0,12,0.5568042446585089,0.5384712793467549,0.6103438507278335,0.0037767365859594,-0.1668639792711586,0.0242756080584239,0.25,12,-4.256319917684286,4.2565056319700005,0.10641264079925,0.975,0.0074285714285714,1.4701923076923078,h036,-0.0001068668637173,,40,,,,,,,,,,,,,,,,0.6273529411764706,True,False,h036:h036_target_S2_k40_a0.45_c40_703f31c5
h036_target_S3_k140_a0.45_c140_1e1df57f,submission_h036_target_S3_k140_a0.45_c140_1e1df57f.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k140_a0.45_c140_1e1df57f.csv,target_S3_k140,0.45,140.0,140.0,0.0011467557843069,0.0396226100509128,-0.0002429563463731,0.000843787353023,0.574147918578223,0.5685810786991103,0.595540854254146,0.0058428998430892,0.0004442997853723,0.0273179096599908,0.0,12,0.5729379730741087,0.5390597941070207,0.6046045858610157,0.0020412118506747,-0.1370791507300693,0.033756348961742,0.25,12,1.855135127148148,-1.8550922700052903,-0.0132506590714663,0.3857142857142857,0.0017142857142857,1.4990384615384618,h036,-0.0002429563463731,,140,,,,,,,,,,,,,,,,0.6794362745098039,True,False,h036:h036_target_S3_k140_a0.45_c140_1e1df57f
h036_target_Q3_k80_a0.7_c80_d198969a,submission_h036_target_Q3_k80_a0.7_c80_d198969a.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k80_a0.7_c80_d198969a.csv,target_Q3_k80,0.7,80.0,80.0,0.0013791511391243,0.0980152324446134,-0.0002191967711604,0.0010606803559102,0.5738946717668545,0.5683573190873338,0.5958396008792702,0.0055896530317208,0.000222973113631,0.0277040987436766,0.0,12,0.5865920006291117,0.5390500444754681,0.6033223958869254,0.0019635547890622,-0.1249883275830957,0.0340359640444661,0.25,12,1.4292474723951698,-1.429233186680884,-0.017865414833511,0.2625,0.0005714285714285,1.5086538461538463,h036,-0.0002191967711604,,80,,,,,,,,,,,,,,,,0.671642156862745,True,False,h036:h036_target_Q3_k80_a0.7_c80_d198969a
h036_target_S3_k140_a0.7_c140_e5493edf,submission_h036_target_S3_k140_a0.7_c140_e5493edf.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k140_a0.7_c140_e5493edf.csv,target_S3_k140,0.7,140.0,140.0,0.0017846261500888,0.0618370354781165,-0.0003171955300557,0.0013128143368919,0.5741974257845859,0.5687237805584487,0.5955468007836765,0.0058924070494521,0.0005705236935398,0.0273238561895212,0.0,12,0.5729452521406224,0.5401940729207121,0.6046077636184811,0.0031007461595333,-0.1370793994426709,0.0337493881985109,0.25,12,1.866219897064901,-1.866177039922044,-0.0133298359994431,0.4071428571428571,0.0017142857142857,1.518269230769231,h036,-0.0003171955300557,,140,,,,,,,,,,,,,,,,0.7585049019607844,True,False,h036:h036_target_S3_k140_a0.7_c140_e5493edf
h036_target_Q1_k80_a0.7_c80_32fe4933,submission_h036_target_Q1_k80_a0.7_c80_32fe4933.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k80_a0.7_c80_32fe4933.csv,target_Q1_k80,0.7,80.0,80.0,0.0012162128337693,0.0592250447746881,-0.0002057877851818,0.0010835042850091,0.5726559802402709,0.5685285855024055,0.5832902688427508,0.0043509615051371,0.0003972047958077,0.0150403620132806,0.0,12,0.5601404860726746,0.5403078912714846,0.6035905064039239,0.0031799153327325,-0.1527406441019697,0.017744385375065,0.25,12,0.3393406864999927,-0.3392692579285642,-0.004240865724107,0.475,0.0028571428571428,1.518269230769231,h036,-0.0002057877851818,,80,,,,,,,,,,,,,,,,0.7265441176470588,True,False,h036:h036_target_Q1_k80_a0.7_c80_32fe4933
h036_target_Q1_k80_a0.45_c80_dcd81a64,submission_h036_target_Q1_k80_a0.45_c80_dcd81a64.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k80_a0.45_c80_dcd81a64.csv,target_Q1_k80,0.45,80.0,80.0,0.000784478351107,0.0382647375486814,-0.0001582032242585,0.0006989236953011,0.5726008072609392,0.5684096978805643,0.5832925661652081,0.0042957885258055,0.0002804154826223,0.015042659335738,0.0,12,0.5599131746018843,0.5391059811472861,0.6036435176360969,0.0020525562374645,-0.1527375194166277,0.0177973592361768,0.25,12,0.3088533694159773,-0.3087962265588345,-0.0038599528319854,0.45,0.0022857142857142,1.518269230769231,h036,-0.0001582032242585,,80,,,,,,,,,,,,,,,,0.6428186274509804,True,False,h036:h036_target_Q1_k80_a0.45_c80_dcd81a64
h036_target_Q1_k140_a0.7_c140_4e69c3e8,submission_h036_target_Q1_k140_a0.7_c140_4e69c3e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k140_a0.7_c140_4e69c3e8.csv,target_Q1_k140,0.7,140.0,140.0,0.0018141368062097,0.0592250447746881,-0.0002531349985679,0.0012117529187783,0.5727024670981677,0.568654714598755,0.5843523811984825,0.004397448363034,0.0005224245784513,0.0161338235974672,0.0,12,0.5616575783948182,0.5404203423087777,0.6042821464956247,0.0032800017510303,-0.1498340733983074,0.0185443301362143,0.25,12,0.7719628634773296,-0.771891434905901,-0.0055135102493278,0.4357142857142857,0.0028571428571428,1.5278846153846155,h036,-0.0002531349985679,,140,,,,,,,,,,,,,,,,0.7487990196078432,True,False,h036:h036_target_Q1_k140_a0.7_c140_4e69c3e8
h036_target_Q3_k140_a0.7_c140_ba62ac5d,submission_h036_target_Q3_k140_a0.7_c140_ba62ac5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k140_a0.7_c140_ba62ac5d.csv,target_Q3_k140,0.7,140.0,140.0,0.001943892811261,0.0980152324446134,-0.0002582427883518,0.0011601433257659,0.5739215578510026,0.5684055081363631,0.5964224635446069,0.0056165391158689,0.0002711621626604,0.0282869614090132,0.0,12,0.589089334640192,0.5391401432882825,0.6032666893977995,0.0020340564944753,-0.1226031518954907,0.0334992140044137,0.25,12,2.7013060099514106,-2.701291724237125,-0.019294940887408,0.2214285714285714,0.0005714285714285,1.5375,h036,-0.0002582427883518,,140,,,,,,,,,,,,,,,,0.6915441176470588,True,False,h036:h036_target_Q3_k140_a0.7_c140_ba62ac5d
h036_target_Q3_k40_a0.7_c40_ebf23890,submission_h036_target_Q3_k40_a0.7_c40_ebf23890.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k40_a0.7_c40_ebf23890.csv,target_Q3_k40,0.7,40.0,40.0,0.0008195741514137,0.0980152324446134,-0.0001600288517278,0.0009480771071325,0.5737485795907222,0.5683140057964033,0.5933366812548404,0.0054435608555884,0.0001796598227005,0.0252011791192467,0.0,12,0.5833784018255903,0.5389376689273372,0.6026713006625427,0.0018696706695993,-0.1284706995852581,0.0332080511924621,0.25,12,0.6217986570195133,-0.6217843713052276,-0.0155446092826306,0.325,0.0005714285714285,1.5375,h036,-0.0001600288517278,,40,,,,,,,,,,,,,,,,0.6343872549019608,True,False,h036:h036_target_Q3_k40_a0.7_c40_ebf23890
h036_target_S3_k80_a0.7_c80_559dde51,submission_h036_target_S3_k80_a0.7_c80_559dde51.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k80_a0.7_c80_559dde51.csv,target_S3_k80,0.7,80.0,80.0,0.0010981787766934,0.0618370354781165,-0.0002521686591923,0.0011459127757808,0.573860239725877,0.5685423493234503,0.5936780977458574,0.0055552209907431,0.0003981445261479,0.0254551531517021,0.0,12,0.5700072143138012,0.5399910629215564,0.6036299280668468,0.0028951635574105,-0.1399155265704457,0.0313813548385778,0.25,12,1.1635683945942952,-1.163525537451438,-0.0145440692181429,0.425,0.0017142857142857,1.547115384615385,h036,-0.0002521686591923,,80,,,,,,,,,,,,,,,,0.7348529411764706,True,False,h036:h036_target_S3_k80_a0.7_c80_559dde51
h036_target_Q1_k140_a0.45_c140_32ebc9fb,submission_h036_target_Q1_k140_a0.45_c140_32ebc9fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k140_a0.45_c140_32ebc9fb.csv,target_Q1_k140,0.45,140.0,140.0,0.0011693311839919,0.0382647375486814,-0.000194485839782,0.0007793619492346,0.5726372980936372,0.5685107837179394,0.584355846627536,0.0043322793585034,0.0003806553548444,0.0161392332012058,0.0,12,0.5614208852656943,0.5391889818349586,0.6043305978558157,0.0021231770751992,-0.1498297749521255,0.0185504662356332,0.25,12,0.7776429301195943,-0.7775857872624514,-0.0055541841947317,0.4214285714285714,0.0022857142857142,1.547115384615385,h036,-0.000194485839782,,140,,,,,,,,,,,,,,,,0.6686029411764706,True,False,h036:h036_target_Q1_k140_a0.45_c140_32ebc9fb
h036_target_S3_k80_a0.45_c80_9ec54c58,submission_h036_target_S3_k80_a0.45_c80_9ec54c58.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k80_a0.45_c80_9ec54c58.csv,target_S3_k80,0.45,80.0,80.0,0.0007050111846663,0.0396226100509128,-0.0001932144159588,0.0007357101711106,0.5738226450740915,0.568432858834051,0.5936742087946291,0.0055176263389578,0.0002986806350132,0.0254512642004737,0.0,12,0.5700029100124506,0.5389112551080162,0.6036359728369511,0.001887940774305,-0.1399150119498847,0.0313861671734171,0.25,12,1.1448585364442434,-1.1448156793013862,-0.0143101959912673,0.4,0.0017142857142857,1.547115384615385,h036,-0.0001932144159588,,80,,,,,,,,,,,,,,,,0.6493137254901961,True,False,h036:h036_target_S3_k80_a0.45_c80_9ec54c58
h036_target_Q3_k80_a0.45_c80_99de94da,submission_h036_target_Q3_k80_a0.45_c80_99de94da.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k80_a0.45_c80_99de94da.csv,target_Q3_k80,0.45,80.0,80.0,0.0008902064206832,0.0653008171270168,-0.0001690585745238,0.0006807468327558,0.5738449713779292,0.5682877898101943,0.5958465699962862,0.0055399526427954,0.0001534438364916,0.0277110678606924,0.0,12,0.5865910396208809,0.5382768248299001,0.6032750643976468,0.0012530005122129,-0.1249861231932865,0.0340390052344509,0.25,12,1.4113556880610187,-1.411341402346733,-0.0176417675293341,0.25,0.0005714285714285,1.547115384615385,h036,-0.0001690585745238,,80,,,,,,,,,,,,,,,,0.5788970588235294,True,False,h036:h036_target_Q3_k80_a0.45_c80_99de94da
