policy_name,score_source,mode,param,min_positive_votes,min_strong_positive_votes,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_mean,target_null_std,target_null_p_ge_observed,target_null_z,target_family_null_mean,target_family_null_std,target_family_null_p_ge_observed,target_family_null_z
jury_mean_votes2_threshold_0.020,jury_gain_mean,threshold,0.02,2,0,0.6479665312318061,102,0.13877551020408163,-0.010969449080811345,-0.07904455955290528,0.5686274509803921,-0.003597158258042739,0.002213708927182713,1.0,-3.330289150593518,-0.005200214754791531,0.002357332077192818,0.99325,-2.447357494447703
jury_lower_confidence_strong_votes2_threshold_-0.010,jury_gain_lower_confidence,threshold,-0.01,0,2,0.6481434666700234,105,0.14285714285714285,-0.011146384519028546,-0.07802469163319983,0.580952380952381,-0.0037951730063765328,0.0020820452101691575,0.999,-3.5307645947105817,-0.0048651457608717315,0.0022598358569828328,0.99675,-2.7795110599506394
jury_mean_strong_votes2_threshold_0.020,jury_gain_mean,threshold,0.02,0,2,0.6482179933910063,101,0.13741496598639455,-0.011220911240011443,-0.08165712635057833,0.5643564356435643,-0.003554242125382573,0.002240637304468408,0.9995,-3.4216466446129217,-0.0050669310975214885,0.0023722647685578617,0.996,-2.594137140194119
jury_safe_gain_strong_votes2_threshold_0.000,jury_safe_gain,threshold,0.0,0,2,0.6482665044756477,109,0.14829931972789115,-0.011269422324652832,-0.07599105879467735,0.5779816513761468,-0.0037670251893513963,0.0022377797833179076,0.99925,-3.3526074331486697,-0.005664446444198232,0.0023956207567500183,0.98975,-2.33967578743912
jury_safe_gain_unguarded_threshold_0.010,jury_safe_gain,threshold,0.01,0,0,0.6483590074106476,116,0.15782312925170067,-0.011361925259652744,-0.07199150918831695,0.5775862068965517,-0.003978619131752412,0.002264173441262872,0.9995,-3.260927804091809,-0.007276398503976046,0.0020916777107024454,0.97225,-1.953229570106506
jury_safe_gain_votes2_threshold_0.010,jury_safe_gain,threshold,0.01,2,0,0.6483590074106476,116,0.15782312925170067,-0.011361925259652744,-0.07199150918831695,0.5775862068965517,-0.00398711470898664,0.0022550242623614295,0.99975,-3.2703907775002414,-0.007273412302443768,0.002112733826801331,0.97,-1.935176549617216
jury_mean_strong_votes2_threshold_-0.010,jury_gain_mean,threshold,-0.01,0,2,0.6485479298159522,110,0.14965986394557823,-0.011550847664957446,-0.07718066394312474,0.5727272727272728,-0.0036319244954850292,0.0023081959483638947,0.9995,-3.430784624280075,-0.005697149936006103,0.0024420701477152404,0.99275,-2.397022761376434
jury_mean_strong_votes2_threshold_0.000,jury_gain_mean,threshold,0.0,0,2,0.6485479298159522,110,0.14965986394557823,-0.011550847664957446,-0.07718066394312474,0.5727272727272728,-0.0036592006292992837,0.0022564088513177733,0.99975,-3.4974366596059627,-0.0056112510678141235,0.0023694330603550922,0.99475,-2.5067585560966177
jury_safe_gain_strong_votes2_threshold_-0.010,jury_safe_gain,threshold,-0.01,0,2,0.6488959062366645,110,0.14965986394557823,-0.011898824085669706,-0.07950577911788394,0.5727272727272728,-0.00372043188905229,0.0022042395642977563,1.0,-3.7103009714023303,-0.005690758307834413,0.0023520456640054245,0.996,-2.6394325045812432
gradient_boosted_gain_votes2_threshold_-0.010,predicted_gain__gradient_boosted_gain,threshold,-0.01,2,0,0.6489236651665092,178,0.24217687074829933,-0.011926583015514393,-0.049247407395522906,0.5224719101123596,-0.004195827780780691,0.0031297071585305422,0.9915,-2.4701209548191203,-0.004380636462023898,0.0031212573521155655,0.99375,-2.4175983272817616
jury_lower_confidence_unguarded_threshold_0.000,jury_gain_lower_confidence,threshold,0.0,0,0,0.6490229511676506,132,0.17959183673469387,-0.012025869016655871,-0.06696222520637929,0.5757575757575758,-0.004723436762996439,0.002304962811003723,0.99825,-3.168134522083461,-0.006308661396677269,0.002292076805932053,0.99425,-2.4943350960936708
jury_lower_confidence_votes2_threshold_0.000,jury_gain_lower_confidence,threshold,0.0,2,0,0.6490229511676506,132,0.17959183673469387,-0.012025869016655871,-0.06696222520637929,0.5757575757575758,-0.004732481583889855,0.0022902324802639433,0.999,-3.1845620458257895,-0.006367468428927543,0.002343933233882636,0.99225,-2.414062186556143
jury_mean_unguarded_threshold_-0.010,jury_gain_mean,threshold,-0.01,0,0,0.6499246674580383,583,0.7931972789115647,-0.012927585307043512,-0.016298070670114892,0.4888507718696398,-0.013731208016456138,0.002499029349554411,0.37425,0.32157393811958074,-0.014127948766735994,0.002103080929228842,0.2795,0.5707642739799988
jury_mean_unguarded_threshold_0.010,jury_gain_mean,threshold,0.01,0,0,0.6501989602998953,142,0.19319727891156463,-0.01320187814890047,-0.06833366506649188,0.5422535211267606,-0.004588369092976446,0.002559155650175158,0.9995,-3.3657620845900817,-0.008057002915943336,0.0023497043452156492,0.98425,-2.189584082539097
jury_mean_unguarded_threshold_0.000,jury_gain_mean,threshold,0.0,0,0,0.6504942270221223,189,0.2571428571428571,-0.013497144871127527,-0.0524888967210515,0.5396825396825397,-0.006004133582975335,0.0027494562654633166,0.9955,-2.7252702224341547,-0.009336269173092345,0.002399486749753151,0.95625,-1.7340690455837007
jury_safe_gain_unguarded_threshold_0.000,jury_safe_gain,threshold,0.0,0,0,0.6506579185405407,151,0.2054421768707483,-0.013660836389545919,-0.06649479964447848,0.5629139072847682,-0.0050975914505098805,0.0025206857225506594,1.0,-3.397188654828007,-0.008372537487068166,0.002208402726268992,0.991,-2.3946261429463647
jury_safe_gain_votes2_threshold_0.000,jury_safe_gain,threshold,0.0,2,0,0.6506579185405407,151,0.2054421768707483,-0.013660836389545919,-0.06649479964447848,0.5629139072847682,-0.005089733781306982,0.0024532897348024684,1.0,-3.493718041798702,-0.008361920663051591,0.002225531371650988,0.99325,-2.3809665385949517
jury_mean_votes2_threshold_-0.010,jury_gain_mean,threshold,-0.01,2,0,0.6509427763550799,192,0.2612244897959184,-0.013945694204085144,-0.05338586062501344,0.5625,-0.005989482671152911,0.002752044530905849,0.99825,-2.8910184568537503,-0.009557059970419982,0.00233792906454201,0.9745,-1.8771460179117432
jury_lower_confidence_votes2_threshold_-0.010,jury_gain_lower_confidence,threshold,-0.01,2,0,0.6511097081646288,175,0.23809523809523808,-0.014112626013633963,-0.05927302925726265,0.5371428571428571,-0.006249581665162386,0.0024212521615547,0.99925,-3.247511545192662,-0.007727649580300245,0.0023657485877055236,0.996,-2.6989243347816334
jury_mean_votes2_threshold_0.000,jury_gain_mean,threshold,0.0,2,0,0.6511635658797625,169,0.22993197278911565,-0.014166483728767734,-0.06161163041801353,0.5562130177514792,-0.005498413775175387,0.0026561361862083807,1.0,-3.2634132235388007,-0.008953663631074324,0.002341486193956898,0.98975,-2.226286924581102
jury_mean_votes2_threshold_0.010,jury_gain_mean,threshold,0.01,2,0,0.6512059675466392,138,0.18775510204081633,-0.014208885395644352,-0.07567775917245362,0.5434782608695652,-0.00459706780144829,0.0024722603791797974,1.0,-3.8878662114808877,-0.008160009278632809,0.002234522605441419,0.99775,-2.7070104828125547
jury_lower_confidence_unguarded_threshold_-0.010,jury_gain_lower_confidence,threshold,-0.01,0,0,0.6513996188358242,472,0.6421768707482993,-0.014402536684829433,-0.022427678947774646,0.4851694915254237,-0.013697421163809693,0.002693987997718284,0.59975,-0.2617366972744308,-0.015546663181182398,0.002359660155756275,0.318,0.48486918489593683
jury_safe_gain_votes2_threshold_-0.010,jury_safe_gain,threshold,-0.01,2,0,0.652152022121904,185,0.25170068027210885,-0.015154939970909257,-0.06021016691145028,0.5405405405405406,-0.0061479240144388355,0.002578769907517951,1.0,-3.4927567326623623,-0.009247090180351358,0.002277238072579884,0.99475,-2.594304856261643
jury_safe_gain_unguarded_threshold_-0.010,jury_safe_gain,threshold,-0.01,0,0,0.6527249673695821,524,0.7129251700680272,-0.015727885218587312,-0.022061060373400145,0.48282442748091603,-0.013790768447706301,0.002611689113610326,0.768,-0.7417103210279093,-0.015522413183294987,0.0022099180247464154,0.532,-0.09297722041789408
