candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h040_score
h040_public_route_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_b5b9c941,submission_h040_public_route_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_b5b9c941.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_b5b9c941.csv,public_route,posterior_world,110,support,0.7,h012,0,support,0.0,all,0.002634427615859784,607,110,0.0038134896233035843,0.08603670206716796,0.08585007885006227,2.595314649748481,-0.0012679983270326104,-0.0017172707991477576,0.01584752357882164,-0.000695358532069979,0.9545454545454546,-0.057907040704070406,0.5725824595549871,0.5698688469617103,0.5834016464598355,0.004277440819853318,0.0015242265121730657,0.015151739630365436,0.0,12,0.5611843480953691,0.5478118188811756,0.6290019835647208,0.0103905246286225,-0.1555318901950099,0.043032195143688,0.25,12,-2.2409639254492864,2.2415639254492863,0.003692856549339845,0.5057660626029654,0.024,0.5400914634146341
h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28,submission_h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28.csv,transition_exception,world,80,support,0.45,h012,0,support,0.0,all,0.001956093486326625,452,80,0.0026040220049284796,0.06530081712701685,0.051106293941028495,3.192290456492996,-0.0009862789142514323,-0.0011863186454546177,0.009198061972969539,-0.0004828298101187649,0.975,-0.0162128712871287,0.5728441803650114,0.5693391001770984,0.5853641701657005,0.004539161629877664,0.0010778768311818232,0.017114263336230475,0.0,12,0.5600093177133321,0.5438812059888801,0.6259758497499964,0.00662758523679563,-0.15451546204193975,0.04010028100640336,0.25,12,-1.7926092453932816,1.7930949596789958,0.003967024247077425,0.5066371681415929,0.019428571428571427,0.5454268292682926
h040_public_route_world_p140_all_a0.25_h012_v0_support_b0_all_b0d58aef,submission_h040_public_route_world_p140_all_a0.25_h012_v0_support_b0_all_b0d58aef.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p140_all_a0.25_h012_v0_support_b0_all_b0d58aef.csv,public_route,world,140,all,0.25,h012,0,support,0.0,all,0.002026164200891224,980,140,0.003164832535553059,0.03723934544830465,0.04265666759664211,1.7734946980516995,-0.0010101535857662644,-0.0012306847393871454,0.0059346980214007965,-0.0005442621380932581,1.0,-0.08043179317931792,0.5731044213978942,0.569456735855204,0.5870295075194948,0.004799402662760521,0.0013324043480781756,0.018779600690024646,0.0,12,0.5633470974725419,0.5415838458672887,0.6336441755165352,0.004536878929395971,-0.14784268562640726,0.04787674175633712,0.25,12,0.7189818832493695,-0.7189675975350838,-0.0007336404056480449,0.4744897959183674,0.0005714285714285715,0.5460365853658536
h040_transition_exception_world_p110_support_a0.45_h012_v0_support_b0_all_1551288a,submission_h040_transition_exception_world_p110_support_a0.45_h012_v0_support_b0_all_1551288a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p110_support_a0.45_h012_v0_support_b0_all_1551288a.csv,transition_exception,world,110,support,0.45,h012,0,support,0.0,all,0.00221607130184556,600,110,0.0035172020941605505,0.06530081712701685,0.060868299411129353,3.192290456492996,-0.0011704003820769092,-0.0012637690040196358,0.010167504801633483,-0.000585611541350822,0.9727272727272728,-0.0509763476347635,0.5728413926027598,0.5696572360682284,0.5853195886116044,0.004536373867626009,0.00137719095907477,0.01706968178213424,0.0,12,0.5608267497370714,0.5445520606600223,0.6287544613500711,0.007295440670634035,-0.15333377082983712,0.04288501268089895,0.25,12,-0.9551591787104571,0.9557163215675999,0.001592860535945999,0.4816666666666667,0.022285714285714287,0.551829268292683
h040_transition_exception_world_p140_support_a0.45_h012_v0_support_b0_all_b61d79a6,submission_h040_transition_exception_world_p140_support_a0.45_h012_v0_support_b0_all_b61d79a6.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p140_support_a0.45_h012_v0_support_b0_all_b61d79a6.csv,transition_exception,world,140,support,0.45,h012,0,support,0.0,all,0.002531796872296798,749,140,0.004454568909182323,0.06530081712701685,0.0695335028058129,3.192290456492996,-0.001375315943788272,-0.0013947167900386392,0.010975010961572104,-0.0006933743456479288,0.9571428571428572,-0.05595434543454347,0.5729620607480941,0.5698926078726584,0.5860787016670591,0.004657042012960411,0.0016303036293761285,0.01782879483758897,0.0,12,0.5621601120248677,0.5450166475548116,0.6306882975686429,0.007765145188287137,-0.1511120062319918,0.04487150600941351,0.25,12,0.15000394055248162,-0.14940394055248163,-0.000199471215690897,0.472630173564753,0.024,0.5524390243902438
h040_transition_exception_posterior_world_p80_all_a0.7_h012_v0_support_b0_all_b8531039,submission_h040_transition_exception_posterior_world_p80_all_a0.7_h012_v0_support_b0_all_b8531039.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p80_all_a0.7_h012_v0_support_b0_all_b8531039.csv,transition_exception,posterior_world,80,all,0.7,h012,0,support,0.0,all,0.0022118433625024927,560,80,0.0033160851724365796,0.08603670206716796,0.07030250343087482,2.595314649748481,-0.0010592150173539166,-0.0014394429361930222,0.01326599264540164,-0.0005479617464924452,1.0,-0.10226897689768977,0.5727360966766737,0.5696222621197752,0.5838545626273829,0.004431077941540018,0.0013250070056519125,0.015604655797912804,0.0,12,0.5603892545047673,0.5465215943391311,0.6254361330424759,0.009142252192601674,-0.15574548153380635,0.039463719276264166,0.25,12,-1.5033581137055345,1.5038438279912487,0.0026854354071272316,0.49107142857142855,0.019428571428571427,0.5536585365853658
h040_transition_exception_world_p140_all_a0.45_h012_v0_support_b0_all_d97e60e1,submission_h040_transition_exception_world_p140_all_a0.45_h012_v0_support_b0_all_d97e60e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p140_all_a0.45_h012_v0_support_b0_all_d97e60e1.csv,transition_exception,world,140,all,0.45,h012,0,support,0.0,all,0.0026834133960132083,980,140,0.0057356717853029055,0.06530081712701685,0.0758408337121216,3.192290456492996,-0.0015144853565957983,-0.0013947167900386392,0.011055920541581853,-0.0007294485035691768,1.0,-0.14184543454345433,0.5732299276057684,0.5702394882436004,0.5869099068471559,0.004924908870634737,0.002004077877880006,0.018660000017685897,0.0,12,0.5635953950760251,0.5453013611318742,0.6310739331863899,0.008054337635986286,-0.14868901287407368,0.045292257640653685,0.25,12,1.0821201165455476,-1.0815201165455477,-0.0011035919556587222,0.4683673469387755,0.024,0.5538109756097561
h040_transition_exception_world_p80_all_a0.7_h012_v0_support_b0_all_5ba7e19c,submission_h040_transition_exception_world_p80_all_a0.7_h012_v0_support_b0_all_5ba7e19c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p80_all_a0.7_h012_v0_support_b0_all_5ba7e19c.csv,transition_exception,world,80,all,0.7,h012,0,support,0.0,all,0.0024043208627362615,560,80,0.005019001340397415,0.09801523244461341,0.08448424155979069,4.965785154541477,-0.0013618248965201407,-0.0012688231085792774,0.01454133007111734,-0.0005510437825583613,1.0,-0.11778052805280528,0.5730928576322414,0.5700165250524638,0.5860160775082508,0.004787838897107599,0.0016370900833426183,0.01776617067878067,0.0,12,0.5618537773828194,0.5479697832221391,0.6243255464428432,0.010490662699505326,-0.15252259868030305,0.038477254831581216,0.25,12,-1.4461514872600756,1.4466657729743613,0.0025833317374542126,0.4928571428571429,0.02057142857142857,0.5580792682926828
h040_transition_exception_posterior_world_p110_all_a0.7_h012_v0_support_b0_all_8f57e573,submission_h040_transition_exception_posterior_world_p110_all_a0.7_h012_v0_support_b0_all_8f57e573.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p110_all_a0.7_h012_v0_support_b0_all_8f57e573.csv,transition_exception,posterior_world,110,all,0.7,h012,0,support,0.0,all,0.00251463654479182,769,110,0.004491149477089741,0.08603670206716796,0.08393609712943956,2.595314649748481,-0.001260685712613043,-0.0015493565805530514,0.01486395010238678,-0.0006674762192771736,1.0,-0.13249449944994499,0.5727974813156513,0.5700389383465292,0.5839680116576642,0.004492462580517553,0.0017131986743294414,0.015718104828194104,0.0,12,0.5611109791416486,0.5475139093546889,0.6279596383980587,0.010119557117576783,-0.15477651894695202,0.04199859904523984,0.25,12,-0.4389050946007956,0.43946223745793844,0.0005714723504004439,0.4720416124837451,0.022285714285714287,0.5589939024390244
h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3,submission_h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3.csv,public_route,posterior_world,110,support,0.45,h012,0,support,0.0,all,0.0020480579237790513,607,110,0.0024685379037816648,0.05699698035608014,0.055189336403635415,1.6684165605285113,-0.0009280468441711866,-0.0013982124185226658,0.010118857200829064,-0.0005392374848179819,0.9545454545454546,0.010107260726072598,0.572556494775871,0.5693902127145308,0.5833953167784135,0.004251476040737334,0.001181140591432628,0.015145409948943356,0.0,12,0.5596661849851696,0.5438966389718407,0.6315396974064534,0.006688727106623549,-0.15553193213216965,0.04556931557641484,0.25,12,-2.130760315264103,2.1313317438355313,0.0035112549321837387,0.5090609555189456,0.022857142857142857,0.5713414634146341
h040_public_route_world_p140_support_a0.25_h012_v0_support_b0_all_f2a1fcbb,submission_h040_public_route_world_p140_support_a0.25_h012_v0_support_b0_all_f2a1fcbb.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p140_support_a0.25_h012_v0_support_b0_all_f2a1fcbb.csv,public_route,world,140,support,0.25,h012,0,support,0.0,all,0.001927928974359369,758,140,0.0024801298628295415,0.03723934544830465,0.03924134577556716,1.7734946980516995,-0.0009216322010896816,-0.0012306847393871454,0.005921204175348391,-0.0005168353421007424,0.9642857142857143,0.02270352035203521,0.5728953062303408,0.5693299860288689,0.5860953670908133,0.004590287495207124,0.0012056545217431491,0.01784546026134324,0.0,12,0.561734266079865,0.5414454987728118,0.6332758177652811,0.004391260678459852,-0.15068584889427827,0.04746931916923568,0.25,12,-0.27927785336247496,0.27929213907676065,0.00036845928638095483,0.48021108179419525,0.0005714285714285715,0.5780487804878048
h040_transition_exception_world_p110_all_a0.7_h012_v0_support_b0_all_55ef8730,submission_h040_transition_exception_world_p110_all_a0.7_h012_v0_support_b0_all_55ef8730.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p110_all_a0.7_h012_v0_support_b0_all_55ef8730.csv,transition_exception,world,110,all,0.7,h012,0,support,0.0,all,0.0027541678553834816,770,110,0.006947057364483962,0.09801523244461341,0.1021758224573357,4.965785154541477,-0.0016418185997625584,-0.0013318842160414952,0.016159419449047877,-0.0006664980607758037,1.0,-0.13945269526952694,0.5731887199091524,0.5706019716907994,0.5861578333912035,0.004883701174018706,0.0021309771659052345,0.017907926561733425,0.0,12,0.5629165116955496,0.5491256314243328,0.6268497706760626,0.011628342306240103,-0.15110910142731362,0.04101340932649417,0.25,12,-0.37303530316185796,0.37362101744757226,0.00048522210058126266,0.4753246753246753,0.023428571428571427,0.5801829268292682
h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448,submission_h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448.csv,public_route,world,80,all,0.45,h012,0,support,0.0,all,0.0017551803195337446,560,80,0.003061146688187625,0.03799449466729893,0.058061855680975376,3.192290456492996,-0.0010620219961731327,-0.0007524672510064613,0.009632039257826078,-0.0004962184408256485,1.0,-0.03667491749174917,0.5728354555493966,0.5694162231632977,0.5851827780931376,0.004530436814262961,0.0012124972550067391,0.016932871263667427,0.0,12,0.5606847666440768,0.5443253305598322,0.6282203849280151,0.007052752733947509,-0.15346248761553133,0.04233506373301736,0.25,12,-2.632421931397904,2.632964788540761,0.00470172283667993,0.5267857142857143,0.021714285714285714,0.5823170731707317
h040_transition_exception_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_63a97a30,submission_h040_transition_exception_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_63a97a30.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_63a97a30.csv,transition_exception,posterior_world,110,support,0.7,h012,0,support,0.0,all,0.0024090576217348845,599,110,0.0036809719393001185,0.08603670206716796,0.07996228516822952,2.595314649748481,-0.001164757533678361,-0.0015493565805530514,0.014795405437042166,-0.0006376005155154331,0.9727272727272728,-0.07042079207920793,0.5726090554232588,0.5698971369093364,0.5833158756552381,0.004304036688125068,0.0014944376675995908,0.015065968825768085,0.0,12,0.560891151935132,0.5473576516034278,0.6275966757852274,0.009959478736988436,-0.15620250021853888,0.04160832636604642,0.25,12,-1.0458586186716399,1.0464157615287828,0.0017469378322684161,0.4757929883138564,0.022285714285714287,0.5853658536585366
h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371,submission_h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371.csv,transition_exception,posterior_world,80,support,0.7,h012,0,support,0.0,all,0.0021322936934832456,452,80,0.0027615699220939556,0.08603670206716796,0.06758751873966545,2.595314649748481,-0.0009872153421681656,-0.0014394429361930222,0.013228646429815713,-0.0005257617711584633,0.975,-0.04077282728272828,0.5726014138665756,0.5695409187360422,0.5833183615473018,0.004296395131441866,0.0011829199978031335,0.015068454717831671,0.0,12,0.5602425351364254,0.5464182702761425,0.6251393287532881,0.00903573836441357,-0.15705576748413075,0.03914415663203223,0.25,12,-1.8884771078725067,1.8889628221582209,0.004179121287960662,0.5,0.019428571428571427,0.5907012195121951
h040_transition_exception_world_p80_support_a0.7_h012_v0_support_b0_all_379b5b9b,submission_h040_transition_exception_world_p80_support_a0.7_h012_v0_support_b0_all_379b5b9b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p80_support_a0.7_h012_v0_support_b0_all_379b5b9b.csv,transition_exception,world,80,support,0.7,h012,0,support,0.0,all,0.0022876390357480696,452,80,0.004009682561046379,0.09801523244461341,0.07949867946380167,4.965785154541477,-0.0012522411234754459,-0.0012688231085792774,0.014463989808884315,-0.0005306515667843735,0.975,-0.05939218921892189,0.5729131662933173,0.5698658792585446,0.5853599959651588,0.004608147558183617,0.0014340998466275678,0.017110089135688657,0.0,12,0.5608693228952288,0.5477774099172916,0.6239860573622377,0.010296574542172532,-0.154518185965395,0.03811056889252157,0.25,12,-1.8349796499515263,1.835493935665812,0.004060827291296043,0.5022123893805309,0.02057142857142857,0.5963414634146341
h040_public_route_world_p80_support_a0.45_h012_v0_support_b0_all_9ee21412,submission_h040_public_route_world_p80_support_a0.45_h012_v0_support_b0_all_9ee21412.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p80_support_a0.45_h012_v0_support_b0_all_9ee21412.csv,public_route,world,80,support,0.45,h012,0,support,0.0,all,0.001674475397644833,460,80,0.002499529046117075,0.03799449466729893,0.05513915710855534,3.192290456492996,-0.0009880476189709326,-0.0007524672510064613,0.009607265866699912,-0.00047729626207880277,0.975,0.026333883388338836,0.5726896155311236,0.5692985212064742,0.58444703657034,0.0043845967959899035,0.0010740225339664234,0.016197129740869978,0.0,12,0.5594472051657431,0.5442107367380798,0.6278677513015983,0.006937753935816027,-0.15570584893324388,0.04195000721847057,0.25,12,-2.9598110817701504,2.9603539389130074,0.0064355520411152325,0.5369565217391304,0.021714285714285714,0.6010670731707316
h040_transition_exception_world_p110_support_a0.7_h012_v0_support_b0_all_1a07f23a,submission_h040_transition_exception_world_p110_support_a0.7_h012_v0_support_b0_all_1a07f23a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p110_support_a0.7_h012_v0_support_b0_all_1a07f23a.csv,transition_exception,world,110,support,0.7,h012,0,support,0.0,all,0.002595294668214686,600,110,0.005427409588764265,0.09801523244461341,0.0946840213061618,4.965785154541477,-0.0014916224080206584,-0.0013318842160414952,0.016024649661903295,-0.0006405173517954954,0.9727272727272728,-0.08106435643564358,0.5729252205912048,0.5703499642783171,0.5853181425847398,0.004620201856071038,0.0018127372168533107,0.017068235755269747,0.0,12,0.5616071224567052,0.548828073783299,0.6264317306480787,0.011329975928497993,-0.15333445452668149,0.040562346153822565,0.25,12,-1.0017107156864853,1.0022964299721995,0.0016704940499536636,0.48,0.023428571428571427,0.6013719512195123
