candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score
h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371,submission_h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_6dc78371.csv,transition_exception,posterior_world,80,support,0.7,h012,0,support,0.0,all,0.0021322936934832456,452,80,0.0027615699220939556,0.08603670206716796,0.06758751873966545,2.595314649748481,-0.0009872153421681656,-0.0014394429361930222,0.013228646429815713,-0.0005257617711584633,0.975,-0.04077282728272828
h040_public_route_world_p110_support_a0.45_h012_v0_support_b0_all_85b0266a,submission_h040_public_route_world_p110_support_a0.45_h012_v0_support_b0_all_85b0266a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p110_support_a0.45_h012_v0_support_b0_all_85b0266a.csv,public_route,world,110,support,0.45,h012,0,support,0.0,all,0.0024072678741433613,607,110,0.003573151200688965,0.06530081712701685,0.06477923019480164,3.192290456492996,-0.001265257016222165,-0.0013943410331361014,0.010825068449966883,-0.0006373022000763758,0.9545454545454546,-0.03986523652365236
h040_uncertain_public_world_p110_all_a0.7_h012_v0_support_b0_all_4a709507,submission_h040_uncertain_public_world_p110_all_a0.7_h012_v0_support_b0_all_4a709507.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p110_all_a0.7_h012_v0_support_b0_all_4a709507.csv,uncertain_public,world,110,all,0.7,h012,0,support,0.0,all,0.0021321186576509533,770,110,0.007179852333122788,0.06286825861065251,0.09516877788971884,4.965785154541477,-0.0015081351602164732,-0.0006159016940627357,0.014490643469308334,-0.0005745895851748062,1.0,-0.038682618261826174
h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448,submission_h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p80_all_a0.45_h012_v0_support_b0_all_9796f448.csv,public_route,world,80,all,0.45,h012,0,support,0.0,all,0.0017551803195337446,560,80,0.003061146688187625,0.03799449466729893,0.058061855680975376,3.192290456492996,-0.0010620219961731327,-0.0007524672510064613,0.009632039257826078,-0.0004962184408256485,1.0,-0.03667491749174917
h040_transition_exception_posterior_p110_all_a0.7_h012_v0_support_b0_all_d2f62458,submission_h040_transition_exception_posterior_p110_all_a0.7_h012_v0_support_b0_all_d2f62458.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_p110_all_a0.7_h012_v0_support_b0_all_d2f62458.csv,transition_exception,posterior,110,all,0.7,h012,0,support,0.0,all,0.0019943175814854663,770,110,0.003620548853594569,0.07640475567865557,0.07757328751889947,2.595314649748481,-0.0007856927772844894,-0.0015462248041091355,0.01478385971416349,-0.0004943147261201555,1.0,-0.03499724972497251
h040_uncertain_public_posterior_world_p140_support_a0.7_h012_v0_support_b0_all_530957cc,submission_h040_uncertain_public_posterior_world_p140_support_a0.7_h012_v0_support_b0_all_530957cc.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_world_p140_support_a0.7_h012_v0_support_b0_all_530957cc.csv,uncertain_public,posterior_world,140,support,0.7,h012,0,support,0.0,all,0.0020653964808180054,753,140,0.004546770198427904,0.04207679937535591,0.08307182692290446,2.595314649748481,-0.0012188556091073481,-0.0009305803957124789,0.014547963185855339,-0.0006557973151330414,0.9714285714285714,-0.033374587458745886
h040_uncertain_public_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_ccf05ab5,submission_h040_uncertain_public_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_ccf05ab5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_world_p110_support_a0.7_h012_v0_support_b0_all_ccf05ab5.csv,uncertain_public,posterior_world,110,support,0.7,h012,0,support,0.0,all,0.001814556655648631,616,110,0.003716423113602108,0.04207679937535591,0.0722632099078394,2.5843121355361163,-0.0010407543640759346,-0.0008554979385287733,0.013357827067678926,-0.0005538236170250659,0.990909090909091,-0.029221672167216717
h040_uncertain_public_posterior_world_p140_all_a0.45_h012_v0_support_b0_all_ecea5f04,submission_h040_uncertain_public_posterior_world_p140_all_a0.45_h012_v0_support_b0_all_ecea5f04.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_world_p140_all_a0.45_h012_v0_support_b0_all_ecea5f04.csv,uncertain_public,posterior_world,140,all,0.45,h012,0,support,0.0,all,0.0016833880891377882,979,140,0.0036457896850727966,0.026828139379556748,0.056865085233021195,1.6684165605285113,-0.0009679405367699587,-0.0007713157947054417,0.009302154316885962,-0.0005363691432371685,1.0,-0.026553905390539034
h040_uncertain_public_world_p110_all_a0.45_h012_v0_support_b0_all_b72fd77d,submission_h040_uncertain_public_world_p110_all_a0.45_h012_v0_support_b0_all_b72fd77d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p110_all_a0.45_h012_v0_support_b0_all_b72fd77d.csv,uncertain_public,world,110,all,0.45,h012,0,support,0.0,all,0.00182269088319676,770,110,0.004641575484242247,0.04177670640317668,0.06117992864343255,3.192290456492996,-0.0011805502213419008,-0.0006560369889987065,0.009178584082345176,-0.0005428664760227993,1.0,-0.024353685368536854
h040_public_route_world_p110_all_a0.25_h012_v0_support_b0_all_847880ba,submission_h040_public_route_world_p110_all_a0.25_h012_v0_support_b0_all_847880ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p110_all_a0.25_h012_v0_support_b0_all_847880ba.csv,public_route,world,110,all,0.25,h012,0,support,0.0,all,0.0017224504003013142,770,110,0.00250655581264352,0.03723934544830465,0.038550417472267604,1.7734946980516995,-0.0008865519873852422,-0.0009841657932427238,0.005956983769929834,-0.0004647625892332051,1.0,-0.023638613861386132
h040_public_route_posterior_p140_support_a0.7_h012_v0_support_b0_all_c12334a3,submission_h040_public_route_posterior_p140_support_a0.7_h012_v0_support_b0_all_c12334a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_p140_support_a0.7_h012_v0_support_b0_all_c12334a3.csv,public_route,posterior,140,support,0.7,h012,0,support,0.0,all,0.002610394025269436,758,140,0.004011280442811474,0.07640475567865557,0.08675837704004082,2.595314649748481,-0.0009413304499039756,-0.0022070064985252446,0.01602538857853119,-0.0006294659767247761,0.9642857142857143,-0.023253575357535763
h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28,submission_h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p80_support_a0.45_h012_v0_support_b0_all_d5d2cc28.csv,transition_exception,world,80,support,0.45,h012,0,support,0.0,all,0.001956093486326625,452,80,0.0026040220049284796,0.06530081712701685,0.051106293941028495,3.192290456492996,-0.0009862789142514323,-0.0011863186454546177,0.009198061972969539,-0.0004828298101187649,0.975,-0.0162128712871287
h040_transition_exception_posterior_world_p140_support_a0.45_h012_v0_support_b0_all_e31435b6,submission_h040_transition_exception_posterior_world_p140_support_a0.45_h012_v0_support_b0_all_e31435b6.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p140_support_a0.45_h012_v0_support_b0_all_e31435b6.csv,transition_exception,posterior_world,140,support,0.45,h012,0,support,0.0,all,0.0021311019970845055,748,140,0.003017962894230681,0.05699698035608014,0.05814312352684999,1.6684165605285113,-0.0009963908689474058,-0.0014035429719312883,0.010254384802166996,-0.0005833470712413359,0.9571428571428572,-0.014260176017601767
h040_public_route_world_p80_support_a0.7_h012_v0_support_b0_all_c3756d8d,submission_h040_public_route_world_p80_support_a0.7_h012_v0_support_b0_all_c3756d8d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p80_support_a0.7_h012_v0_support_b0_all_c3756d8d.csv,public_route,world,80,support,0.7,h012,0,support,0.0,all,0.001957868604344447,460,80,0.003855040179625151,0.05861992834596624,0.08577202216884196,4.965785154541477,-0.0012527688817342466,-0.0007629363941668574,0.015096655812594043,-0.0005247642656069726,0.975,-0.013352585258525854
h040_public_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_263809cc,submission_h040_public_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_263809cc.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_all_263809cc.csv,public_route,posterior_world,80,support,0.7,h012,0,support,0.0,all,0.0018200276251133577,460,80,0.0027352474433193783,0.042244149214227034,0.07412638200269883,2.595314649748481,-0.0009888850263305878,-0.0009588015561697129,0.014019395405365741,-0.0005196863490898261,0.975,-0.006421892189218931
h040_uncertain_public_world_p140_support_a0.7_h012_v0_support_b0_all_322a17b4,submission_h040_uncertain_public_world_p140_support_a0.7_h012_v0_support_b0_all_322a17b4.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p140_support_a0.7_h012_v0_support_b0_all_322a17b4.csv,uncertain_public,world,140,support,0.7,h012,0,support,0.0,all,0.002271686579941776,754,140,0.006904785143964708,0.06286825861065251,0.10111405594620633,4.965785154541477,-0.0016012127582557048,-0.0006610365553007066,0.015714799965597805,-0.0006523431001053046,0.9714285714285714,-0.004304180418041814
h040_uncertain_public_world_p110_support_a0.7_h012_v0_support_b0_all_4acc224f,submission_h040_uncertain_public_world_p110_support_a0.7_h012_v0_support_b0_all_4acc224f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p110_support_a0.7_h012_v0_support_b0_all_4acc224f.csv,uncertain_public,world,110,support,0.7,h012,0,support,0.0,all,0.0019786738113366986,617,110,0.005675649416773064,0.06286825861065251,0.08774472130758222,4.965785154541477,-0.0013615614229487646,-0.0006159016940627357,0.014426959118638245,-0.000550014239897713,0.990909090909091,-0.0032590759075907805
h040_public_route_posterior_p140_all_a0.45_h012_v0_support_b0_all_ae89cf19,submission_h040_public_route_posterior_p140_all_a0.45_h012_v0_support_b0_all_ae89cf19.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_p140_all_a0.45_h012_v0_support_b0_all_ae89cf19.csv,public_route,posterior,140,all,0.45,h012,0,support,0.0,all,0.0020068127431595193,980,140,0.0030245482100796253,0.050400974908350715,0.0578369189974626,1.6684165605285113,-0.0006967490231752619,-0.0017073302101032937,0.010261310439604642,-0.0004811963336684662,1.0,-0.0009488448844884589
h040_public_route_world_p140_world_high_a0.7_h012_v0_support_b0_all_6c38d486,submission_h040_public_route_world_p140_world_high_a0.7_h012_v0_support_b0_all_6c38d486.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_world_p140_world_high_a0.7_h012_v0_support_b0_all_6c38d486.csv,public_route,world,140,world_high,0.7,h012,0,support,0.0,all,0.003248852355286972,334,130,0.004597811097388515,0.09801523244461341,0.09826423421540549,4.965785154541477,-0.0018222518318934979,-0.0018770757592981946,0.016916897795696672,-0.0007570820424755132,0.2153846153846154,0.0009900990099009892
h040_uncertain_public_world_p140_support_a0.45_h012_v0_support_b0_all_0f80fb15,submission_h040_uncertain_public_world_p140_support_a0.45_h012_v0_support_b0_all_0f80fb15.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p140_support_a0.45_h012_v0_support_b0_all_0f80fb15.csv,uncertain_public,world,140,support,0.45,h012,0,support,0.0,all,0.0019473542094824241,754,140,0.004465214657583854,0.04177670640317668,0.06500189310831275,3.192290456492996,-0.0012539319410415392,-0.0007123464915539233,0.009943831654524483,-0.0006107310528661967,0.9714285714285714,0.0011688668866886576
h040_transition_exception_posterior_world_p80_all_a0.45_h012_v0_support_b0_all_b27cc082,submission_h040_transition_exception_posterior_world_p80_all_a0.45_h012_v0_support_b0_all_b27cc082.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p80_all_a0.45_h012_v0_support_b0_all_b27cc082.csv,transition_exception,posterior_world,80,all,0.45,h012,0,support,0.0,all,0.0017237158167913965,560,80,0.0021473455128078137,0.05699698035608014,0.04519446649128879,1.6684165605285113,-0.0007744330376206073,-0.0011736904715022387,0.00847727304397939,-0.00042553589077733573,1.0,0.0036441144114411628
h040_transition_exception_posterior_p140_support_a0.7_h012_v0_support_b0_all_65ee79a4,submission_h040_transition_exception_posterior_p140_support_a0.7_h012_v0_support_b0_all_65ee79a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_p140_support_a0.7_h012_v0_support_b0_all_65ee79a4.csv,transition_exception,posterior,140,support,0.7,h012,0,support,0.0,all,0.002217157339260926,749,140,0.003837666001760484,0.07640475567865557,0.08418277751016047,2.595314649748481,-0.0008800323955663379,-0.0017218267479781298,0.016140179771654484,-0.0005654645157495018,0.9571428571428572,0.004689218921892169
h040_transition_exception_world_p110_all_a0.25_h012_v0_support_b0_all_8968aca9,submission_h040_transition_exception_world_p110_all_a0.25_h012_v0_support_b0_all_8968aca9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_world_p110_all_a0.25_h012_v0_support_b0_all_8968aca9.csv,transition_exception,world,110,all,0.25,h012,0,support,0.0,all,0.0015987372413888367,770,110,0.002510882183949348,0.03723934544830465,0.036491365163347105,1.7734946980516995,-0.0008281908238919726,-0.0008964402138242605,0.005627480770058163,-0.0004314411140443792,1.0,0.004881738173817374
h040_exception_private_switch_world_p80_support_a0.7_memory_v10_support_b0.25_all_0b4adda3,submission_h040_exception_private_switch_world_p80_support_a0.7_memory_v10_support_b0.25_all_0b4adda3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p80_support_a0.7_memory_v10_support_b0.25_all_0b4adda3.csv,exception_private_switch,world,80,support,0.7,memory,10,support,0.25,all,0.0020111849992155376,506,90,0.0049308165528147915,0.09801523244461341,0.08561281455935492,4.965785154541477,-0.0011330791038774144,-0.001081125761488095,0.012011942671873018,-0.00039216326815011356,0.9666666666666667,0.0067106710671067105
h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3,submission_h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_6a4022a3.csv,public_route,posterior_world,110,support,0.45,h012,0,support,0.0,all,0.0020480579237790513,607,110,0.0024685379037816648,0.05699698035608014,0.055189336403635415,1.6684165605285113,-0.0009280468441711866,-0.0013982124185226658,0.010118857200829064,-0.0005392374848179819,0.9545454545454546,0.010107260726072598
h040_public_route_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_94945876,submission_h040_public_route_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_94945876.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_route_posterior_world_p140_world_high_a0.7_h012_v0_support_b0_all_94945876.csv,public_route,posterior_world,140,world_high,0.7,h012,0,support,0.0,all,0.0029290150756263495,334,130,0.0029623444621116823,0.08603670206716796,0.08277559017564465,2.595314649748481,-0.0014246707024210654,-0.002007032462128486,0.015646453601084513,-0.000730170014363997,0.2153846153846154,0.01091859185918592
h040_transition_exception_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_3a938f15,submission_h040_transition_exception_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_3a938f15.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_transition_exception_posterior_world_p110_support_a0.45_h012_v0_support_b0_all_3a938f15.csv,transition_exception,posterior_world,110,support,0.45,h012,0,support,0.0,all,0.0018751104468088461,599,110,0.0023830659650446433,0.05699698035608014,0.05140432617960043,1.6684165605285113,-0.0008513144163376092,-0.0012652009110385007,0.0094473989006282,-0.000494389025912119,0.9727272727272728,0.015140264026402644
h040_uncertain_public_world_p110_support_a0.45_h012_v0_support_b0_all_9c3b43ec,submission_h040_uncertain_public_world_p110_support_a0.45_h012_v0_support_b0_all_9c3b43ec.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_world_p110_support_a0.45_h012_v0_support_b0_all_9c3b43ec.csv,uncertain_public,world,110,support,0.45,h012,0,support,0.0,all,0.0017023779034282115,617,110,0.003674339815568304,0.04177670640317668,0.05640732084063044,3.192290456492996,-0.0010681711430218677,-0.0006560369889987065,0.00914618244173765,-0.000514039961137829,0.990909090909091,0.015882838283828388
