q_source,row_prior,subset_size,label_mode,best_mae,median_mae,best_spearman,n_particles
h012,h019_row_score,230,temperature_sample,0.0006847090243528082,0.004132589323363017,0.9082706766904782,24
h017joint,h013_calendar_pay_weekend,125,sample,0.0006847650786327043,0.001901662001703224,0.94135338345735,36
joint_hard_mid,h030_score_joint_vector_row,230,sample,0.0006851473062576528,0.001762209658385202,0.9729323308257277,36
posterior_vector_mid,h013_calendar_pay_weekend,125,temperature_sample,0.0006859642190889116,0.002955902562816452,0.9518796992468093,24
h020vector,h030_score_identity_combo,70,temperature_sample,0.0006859878268783802,0.002429402674953991,0.9278195488709027,24
h015feedback,h035_score_public_row_subset,190,sample,0.0006860079470450505,0.0018741845898220424,0.9729323308257277,36
posterior_vector_mid,h019_row_weight,155,temperature_sample,0.0006866575929822776,0.0023063847686284637,0.9443609022543383,24
h015feedback,h019_row_score,95,temperature_sample,0.000686964260549491,0.002469252858154947,0.912781954885961,24
h017joint,h030_score_joint_vector_row,125,sample,0.0006872681966160826,0.0019858084196359292,0.932330827066385,36
h012,h013_late_social_phone,190,temperature_sample,0.0006872726652546615,0.004892517594072563,0.9293233082693968,24
h020vector,h013_late_social_phone,125,temperature_sample,0.0006882126973527825,0.002563896526294425,0.9308270676678909,24
h018hard,h035_private_safe_score,125,temperature_sample,0.0006882431524084323,0.0021694939518899815,0.9563909774422918,24
h020vector,uniform,70,temperature_sample,0.000688809948394293,0.0031278180846358384,0.9428571428558443,24
h017joint,h030_score_no_h012_combo,95,temperature_sample,0.0006889252462839739,0.002862107691273586,0.8646616541341475,24
joint_hard_mid,h013_body_calendar,190,temperature_sample,0.0006891235475888842,0.0032566150605887615,0.9413533834573502,24
posterior_vector_mid,h019_inclusion_prob,125,temperature_sample,0.0006895877413347142,0.0018709951537573594,0.9428571428558445,24
h012,h035_private_safe_score,190,temperature_sample,0.0006896314142164962,0.004721889374287084,0.9353383458633735,24
h017joint,h019_inclusion_prob,155,sample,0.000689714347182844,0.0016529530158736231,0.948872180449821,36
posterior_vector_mid,h030_score_identity_combo,190,sample,0.0006908660196798296,0.0016993413541166965,0.9789473684197044,36
h012,uniform,190,sample,0.0006911376615372159,0.002660785160888108,0.9263157894724083,36
h020vector,h030_score_no_h012_combo,190,temperature_sample,0.0006911415543549302,0.003283252868683602,0.9142857142844552,24
h017joint,h030_score_memory_public_combo,155,temperature_sample,0.0006912289627062722,0.00197882933274018,0.9233082706754201,24
h012,h019_mean_abs_logit_move_to_proxy,95,sample,0.0006916566452952572,0.0032566554806455475,0.9473684210513267,36
h018hard,h035_score_identity_combo,230,temperature_sample,0.0006917196021090182,0.0024406082173875398,0.9458646616528328,24
h018hard,h030_score_memory_public_combo,95,temperature_sample,0.0006920606043761303,0.003027565723202741,0.9308270676678909,24
h018hard,h035_score_identity_combo,95,temperature_sample,0.0006925662656942054,0.0024900922813440394,0.8932330827055367,24
h012posterior,h035_score_identity_combo,155,sample,0.0006932453725343226,0.0018739786255751447,0.9518796992468094,36
h017joint,h019_row_score,70,sample,0.0006933654293884061,0.0036170870641698254,0.8947368421040308,36
posterior_vector_mid,h030_score_no_h012_combo,155,temperature_sample,0.0006940534748731284,0.0021024758665847743,0.9458646616528327,24
posterior_vector_mid,h019_row_score,190,sample,0.000694559142461152,0.0014186357653665155,0.9578947368407861,36
h015feedback,h035_private_safe_score,155,temperature_sample,0.0006945695399283784,0.0030745242278875278,0.9473684210513268,24
h015feedback,h035_route_translator_score,190,temperature_sample,0.0006952006887629761,0.004734754269914758,0.9323308270663849,24
posterior_vector_mid,h035_route_translator_score,70,sample,0.0006954082368998165,0.003982220073516167,0.9293233082693968,36
h015feedback,h035_score_identity_combo,125,sample,0.0006955187644380385,0.0021731878268501843,0.932330827066385,36
h012posterior,h030_score_memory_public_combo,95,temperature_sample,0.0006955392451518234,0.003087977603752164,0.7909774436079332,24
h012posterior,h019_mean_abs_logit_move_to_proxy,125,temperature_sample,0.0006957189950301636,0.0029661272685536037,0.9233082706754202,24
posterior_vector_mid,h030_score_no_h012_combo,125,sample,0.0006965439479772574,0.0017953359342354823,0.9654135338332569,36
h015feedback,h019_row_score,70,sample,0.0006968468063374235,0.002884430366237814,0.9443609022543384,36
joint_hard_mid,h019_row_score,70,temperature_sample,0.0006968575782492469,0.004434217084222732,0.8556390977431825,24
h012posterior,h030_score_identity_combo,125,temperature_sample,0.0006968685041188669,0.00226225913289288,0.9127819548859609,24
h020vector,h013_late_social_phone,95,sample,0.0006969635025487086,0.0025981769475328905,0.9338345864648792,36
h018hard,h030_score_memory_public_combo,190,temperature_sample,0.0006973500422857505,0.002601828455048513,0.9293233082693969,24
joint_hard_mid,h030_score_joint_vector_row,125,sample,0.0006974020220310468,0.0021577174598767547,0.9819548872166927,36
h012,h030_score_memory_public_combo,190,temperature_sample,0.0006975302802864531,0.004638776694870049,0.8902255639085483,24
h012,h013_calendar_pay_weekend,230,sample,0.0006975881142301951,0.003997539259375153,0.9714285714272335,36
joint_hard_mid,h035_route_translator_score,155,temperature_sample,0.0006986581524756022,0.0028269858855459826,0.9368421052618676,24
h012posterior,h019_inclusion_prob,95,sample,0.0006989096150109378,0.0019315488066150293,0.9263157894724086,36
h015feedback,h035_private_safe_score,95,sample,0.000699340814777787,0.0024009688680527008,0.957894736840786,36
joint_hard_mid,uniform,190,temperature_sample,0.0007004252095677002,0.0029149567550945466,0.9458646616528326,24
posterior_vector_mid,h030_score_public_row_subset,125,sample,0.0007010421388041914,0.0025210797665360615,0.9639097744347627,36
h012,h019_row_score,95,temperature_sample,0.0007017540481210718,0.004554141590190043,0.8676691729311357,24
joint_hard_mid,h013_body_calendar,95,sample,0.0007029566265927169,0.0016443131412574327,0.9458646616528327,36
h017joint,h013_body_calendar,95,sample,0.0007036609250846498,0.0024328779307965925,0.9774436090212101,36
h012posterior,h013_late_social_phone,190,temperature_sample,0.0007036622204300153,0.002817529876090182,0.9338345864648792,24
h012posterior,h035_score_identity_combo,95,temperature_sample,0.0007042094870612461,0.002863881651452639,0.9022556390965016,24
h020vector,h030_score_identity_combo,95,sample,0.0007050514807391354,0.0023904093619099486,0.9383458646603617,36
h015feedback,h035_score_identity_combo,70,temperature_sample,0.0007055154605665152,0.003215103111366961,0.9052631578934901,24
posterior_vector_mid,h013_calendar_pay_weekend,125,sample,0.0007055892086469465,0.0017290128006901516,0.9699248120287393,36
joint_hard_mid,uniform,70,sample,0.0007062164235356538,0.0026389960682720393,0.921804511276926,36
posterior_vector_mid,h013_body_calendar,190,temperature_sample,0.0007063189038076236,0.003463809655470905,0.968421052630245,24
h020vector,h019_row_score,70,sample,0.0007069305411705676,0.002925521575425917,0.9112781954874666,36
h020vector,h013_calendar_pay_weekend,95,temperature_sample,0.0007072853631873702,0.0035225454563030008,0.9037593984949958,24
posterior_vector_mid,h019_row_score,190,temperature_sample,0.0007078676407280593,0.0021764674687660707,0.8812030075175833,24
h015feedback,uniform,155,sample,0.000708242918767055,0.0019948981690153357,0.9909774436076576,36
h018hard,h030_score_public_row_subset,125,sample,0.0007091414442924834,0.002529618522942874,0.948872180449821,36
h015feedback,h030_score_no_h012_combo,125,temperature_sample,0.0007094476745470081,0.003702189478526202,0.8390977443597466,24
posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,125,temperature_sample,0.0007107973803801518,0.0023657164991290965,0.842105263156735,24
h012,h030_score_public_row_subset,95,sample,0.0007113420645319742,0.0028556339456271927,0.950375939848315,36
posterior_vector_mid,h013_body_calendar,70,temperature_sample,0.0007115952881682616,0.003770932270968775,0.932330827066385,24
h012posterior,h019_row_score,125,temperature_sample,0.0007119302206304933,0.002697389965720525,0.9383458646603616,24
joint_hard_mid,h030_score_no_h012_combo,95,sample,0.0007125806682611046,0.0036644803940197985,0.9624060150362684,36
h017joint,h019_row_score,155,temperature_sample,0.0007128115387323213,0.00260277866782536,0.9067669172919843,24
h017joint,h013_late_social_phone,95,sample,0.0007131018618059578,0.0016232800767086689,0.9759398496227161,36
h012posterior,h013_calendar_pay_weekend,95,sample,0.0007131349281438409,0.002066685884866165,0.9203007518784317,36
h015feedback,uniform,70,sample,0.0007133143188604489,0.0028855852661412848,0.957894736840786,36
h012posterior,h013_late_social_phone,125,temperature_sample,0.0007142910273311004,0.0024316440424622015,0.9413533834573502,24
h017joint,h035_score_public_row_subset,125,sample,0.0007143882994557926,0.0024951906648124737,0.948872180449821,36
h015feedback,h030_score_joint_vector_row,190,temperature_sample,0.0007165275885838237,0.0024285245598662467,0.9443609022543384,24
h020vector,h030_score_public_row_subset,125,sample,0.0007167772420099846,0.002523328873209692,0.9518796992468093,36
posterior_vector_mid,h030_score_joint_vector_row,230,temperature_sample,0.0007172020330258698,0.0034504839653567766,0.9548872180437975,24
posterior_vector_mid,h030_score_identity_combo,70,sample,0.0007181611833219335,0.003048782764378275,0.9082706766904785,36
h012posterior,h030_score_public_row_subset,95,sample,0.0007182078509032059,0.00246627197715471,0.9503759398483153,36
h015feedback,uniform,95,temperature_sample,0.0007185595767117619,0.0029930884937767245,0.9398496240588562,24
h012,h019_inclusion_prob,155,sample,0.0007187361451524803,0.0029231591067189807,0.9684210526302451,36
h020vector,h013_late_social_phone,125,sample,0.0007190395434516258,0.0020818565873798505,0.9533834586453035,36
posterior_vector_mid,h035_score_identity_combo,70,temperature_sample,0.0007194338431088982,0.002990413315615234,0.8796992481190892,24
h012posterior,h035_score_identity_combo,95,sample,0.0007200138009218469,0.0030033033896496777,0.9548872180437976,36
posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,155,temperature_sample,0.0007201392468660369,0.0024324941520621115,0.9323308270663854,24
posterior_vector_mid,h035_score_identity_combo,155,temperature_sample,0.0007209966793890033,0.0014500870495509867,0.9142857142844552,24
h020vector,h030_score_memory_public_combo,125,temperature_sample,0.0007217050652468012,0.002247823999304778,0.94135338345735,24
h012posterior,h030_score_public_row_subset,155,temperature_sample,0.0007217843327382187,0.0023669536580526417,0.8586466165401708,24
h020vector,h035_score_public_row_subset,125,temperature_sample,0.0007219661428649677,0.0020331008290014794,0.9308270676678909,24
h012,h013_body_calendar,70,temperature_sample,0.0007220229611242479,0.0037234486199584907,0.8751879699236067,24
h012posterior,h013_calendar_pay_weekend,190,temperature_sample,0.0007220510346553127,0.0029492980218870286,0.9533834586453034,24
posterior_vector_mid,h013_late_social_phone,155,sample,0.0007234985954858752,0.0021146119617922385,0.9669172932317509,36
joint_hard_mid,h035_route_translator_score,95,sample,0.000724068329104845,0.0024272516330689493,0.9864661654121752,36
h018hard,h019_row_weight,155,temperature_sample,0.0007252577292317013,0.003125828520363252,0.9248120300739142,24
h015feedback,h030_score_memory_public_combo,155,temperature_sample,0.0007253863678124943,0.0037317180368163913,0.9548872180437976,24
h017joint,h013_late_social_phone,125,temperature_sample,0.0007254160472297496,0.003177401495094873,0.9052631578934899,24
h018hard,h030_score_no_h012_combo,70,temperature_sample,0.0007256579504576189,0.002564453485816815,0.9233082706754202,24
h012,h035_score_identity_combo,125,sample,0.0007258143250709758,0.0020758486293759844,0.930827067667891,36
h012posterior,h035_private_safe_score,70,sample,0.0007261854324449046,0.002719041638498792,0.9458646616528327,36
h015feedback,h019_mean_abs_logit_move_to_proxy,70,sample,0.0007262024821356112,0.0023062026216249857,0.9428571428558443,36
h012,uniform,125,sample,0.0007265619762134264,0.00338595075679497,0.9353383458633734,36
h012posterior,h035_private_safe_score,70,temperature_sample,0.0007265781892858066,0.0033734185794830627,0.9082706766904785,24
h017joint,h019_row_weight,155,temperature_sample,0.0007269890751332479,0.002432883838990761,0.9127819548859609,24
h018hard,h035_private_safe_score,230,temperature_sample,0.0007270359021593177,0.0031170619049413874,0.9293233082693968,24
h018hard,h019_mean_abs_logit_move_to_proxy,155,temperature_sample,0.0007276726213710292,0.0017046978023255582,0.9308270676678909,24
posterior_vector_mid,h030_score_joint_vector_row,155,temperature_sample,0.0007277014288208426,0.002579684134864401,0.9458646616528327,24
h020vector,h035_score_public_row_subset,70,sample,0.000727919029910554,0.0027047439334580616,0.9684210526302451,36
h018hard,h030_score_public_row_subset,230,temperature_sample,0.0007283188876997282,0.002415771089048286,0.9368421052618676,24
posterior_vector_mid,h030_score_memory_public_combo,95,sample,0.0007290760631779571,0.002459577298234498,0.9518796992468093,36
h012posterior,h030_score_identity_combo,155,temperature_sample,0.0007296334062012803,0.002142822942046918,0.921804511276926,24
h017joint,h013_calendar_pay_weekend,230,temperature_sample,0.0007296600589829373,0.0034069613313728233,0.9293233082693967,24
joint_hard_mid,h019_inclusion_prob,125,sample,0.0007297167147315234,0.00182008886429338,0.9368421052618678,36
h015feedback,h030_score_memory_public_combo,190,temperature_sample,0.0007302373733129888,0.0030508283845409336,0.9398496240588559,24
posterior_vector_mid,uniform,190,temperature_sample,0.0007304023473355615,0.002585851649184927,0.9533834586453034,24
posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,230,temperature_sample,0.0007305829226773649,0.0034496772189578605,0.9293233082693968,24
h015feedback,h013_late_social_phone,70,sample,0.0007311238529798521,0.002575279145728317,0.930827067667891,36
h012,h013_body_calendar,230,sample,0.0007317567458993655,0.004012730732897711,0.9548872180437976,36
joint_hard_mid,h030_score_public_row_subset,95,temperature_sample,0.0007319997321993751,0.0020529877794252262,0.9007518796980075,24
h015feedback,h019_inclusion_prob,155,sample,0.0007327034209646104,0.0023075751390176273,0.9398496240588559,36
h012posterior,h030_score_memory_public_combo,125,sample,0.0007327187849215973,0.0032678315840723674,0.9383458646603619,36
h012,h013_body_calendar,190,temperature_sample,0.0007329214718704498,0.0037381490070025132,0.9533834586453035,24
h017joint,h019_inclusion_prob,70,sample,0.0007329519806444918,0.0025090006987248583,0.9503759398483151,36
