candidate_id,file,resolved_path,high_n,low_n,alpha_high,alpha_mid,alpha_low,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_vs_h057,posterior_delta_vs_h057,route_energy,route_split_score,high_route_score_mean,low_route_score_mean,high_rows,low_rows,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057
h060_routecore_hi22_lo18_ah2p15_am0p85_al0p55_21076747,submission_h060_routecore_hi22_lo18_ah2p15_am0p85_al0p55_21076747.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah2p15_am0p85_al0p55_21076747.csv,22,18,2.15,0.85,0.55,270,45,270,45,0,0.00012905135450280714,0.24812987012987017,0.21747573351355082,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo15_ah2p15_am0p85_al0p55_f95c3490,submission_h060_routecore_hi22_lo15_ah2p15_am0p85_al0p55_f95c3490.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo15_ah2p15_am0p85_al0p55_f95c3490.csv,22,15,2.15,0.85,0.55,270,45,270,45,0,0.00012721510623203702,0.24720640265084723,0.21741530272178983,0.6683982683982685,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo15_ah1p65_am1p15_al0p0_2ed90c64,submission_h060_routecore_hi26_lo15_ah1p65_am1p15_al0p0_2ed90c64.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo15_ah1p65_am1p15_al0p0_2ed90c64.csv,26,15,1.65,1.15,0.0,246,41,180,30,0,6.950260655613771e-05,0.2227430357708137,0.2174101440227623,0.6409035409035411,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",41,0,41,41,41,41,41
h060_routecore_hi15_lo22_ah1p85_am1p15_al0p35_34e593dc,submission_h060_routecore_hi15_lo22_ah1p85_am1p15_al0p35_34e593dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo22_ah1p85_am1p15_al0p35_34e593dc.csv,15,22,1.85,1.15,0.35,222,37,270,45,0,7.037176606849993e-05,0.225469798514243,0.2170617351287147,0.7143915343915345,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",37,0,37,37,37,37,37
h060_routecore_hi26_lo18_ah2p15_am1p15_al0p55_863e6701,submission_h060_routecore_hi26_lo18_ah2p15_am1p15_al0p55_863e6701.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo18_ah2p15_am1p15_al0p55_863e6701.csv,26,18,2.15,1.15,0.55,264,44,270,45,0,0.00014521981998927291,0.25590503323836666,0.21698505117674172,0.6409035409035411,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",44,0,44,44,44,44,44
h060_routecore_hi8_lo15_ah1p45_am0p85_al0p0_8cb7c1d0,submission_h060_routecore_hi8_lo15_ah1p45_am0p85_al0p0_8cb7c1d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo15_ah1p45_am0p85_al0p0_8cb7c1d0.csv,8,15,1.45,0.85,0.0,270,45,180,30,0,3.818434501745571e-05,0.20489254850088193,0.21694590634267774,0.7787698412698414,0.3095502645502645,"150,148,146,151,149,35,70,158","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo12_ah1p85_am0p85_al0p0_2f1b48bd,submission_h060_routecore_hi8_lo12_ah1p85_am0p85_al0p0_2f1b48bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p85_am0p85_al0p0_2f1b48bd.csv,8,12,1.85,0.85,0.0,270,45,198,33,0,5.09232042663621e-05,0.21073691945914172,0.21680301345395153,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo18_ah2p15_am1p15_al0p35_799dc0a4,submission_h060_routecore_hi12_lo18_ah2p15_am1p15_al0p35_799dc0a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo18_ah2p15_am1p15_al0p35_799dc0a4.csv,12,18,2.15,1.15,0.35,180,30,270,45,0,9.248483213253333e-05,0.24017636684303345,0.21670849574074277,0.7373677248677248,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi22_lo12_ah2p15_am0p85_al0p55_138679fd,submission_h060_routecore_hi22_lo12_ah2p15_am0p85_al0p55_138679fd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo12_ah2p15_am0p85_al0p55_138679fd.csv,22,12,2.15,0.85,0.55,270,45,270,45,0,0.00012540964450746817,0.24557276468387587,0.21663023176536583,0.6683982683982685,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo22_ah2p15_am0p85_al0p55_159d9741,submission_h060_routecore_hi18_lo22_ah2p15_am0p85_al0p55_159d9741.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo22_ah2p15_am0p85_al0p55_159d9741.csv,18,22,2.15,0.85,0.55,270,45,270,45,0,0.00010554264652384848,0.2360704398482177,0.21646539598200892,0.6938051146384481,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo15_ah1p65_am1p15_al0p0_138ee284,submission_h060_routecore_hi15_lo15_ah1p65_am1p15_al0p0_138ee284.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah1p65_am1p15_al0p0_138ee284.csv,15,15,1.65,1.15,0.0,180,30,180,30,0,5.581596373216424e-05,0.22266269841269848,0.21642919545858127,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi22_lo10_ah2p15_am0p85_al0p55_21f1f613,submission_h060_routecore_hi22_lo10_ah2p15_am0p85_al0p55_21f1f613.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo10_ah2p15_am0p85_al0p55_21f1f613.csv,22,10,2.15,0.85,0.55,270,45,270,45,0,0.0001249209123246331,0.2449786756453424,0.21626584685276484,0.6683982683982685,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo8_ah2p15_am1p15_al0p35_be508a94,submission_h060_routecore_hi22_lo8_ah2p15_am1p15_al0p35_be508a94.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo8_ah2p15_am1p15_al0p35_be508a94.csv,22,8,2.15,1.15,0.35,180,30,270,45,0,0.00012684562372000663,0.2558225509058843,0.21620510775748117,0.6683982683982685,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi18_lo8_ah2p15_am0p85_al0p35_2de900c6,submission_h060_routecore_hi18_lo8_ah2p15_am0p85_al0p35_2de900c6.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo8_ah2p15_am0p85_al0p35_2de900c6.csv,18,8,2.15,0.85,0.35,270,45,270,45,0,0.0001009451148046292,0.23356736233588093,0.2161231583777052,0.6938051146384481,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo15_ah2p15_am0p85_al0p35_f5e6fe37,submission_h060_routecore_hi12_lo15_ah2p15_am0p85_al0p35_f5e6fe37.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo15_ah2p15_am0p85_al0p35_f5e6fe37.csv,12,15,2.15,0.85,0.35,270,45,270,45,0,8.986102879060542e-05,0.22816931216931213,0.21593462863772758,0.7373677248677248,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo18_ah2p15_am0p85_al0p55_f8eacf7f,submission_h060_routecore_hi18_lo18_ah2p15_am0p85_al0p55_f8eacf7f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo18_ah2p15_am0p85_al0p55_f8eacf7f.csv,18,18,2.15,0.85,0.55,270,45,270,45,0,0.00010289265444973772,0.23413051146384478,0.21577096387246805,0.6938051146384481,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo12_ah1p85_am1p15_al0p0_b9122bed,submission_h060_routecore_hi15_lo12_ah1p85_am1p15_al0p0_b9122bed.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo12_ah1p85_am1p15_al0p0_b9122bed.csv,15,12,1.85,1.15,0.0,162,27,198,33,0,6.72629657213486e-05,0.22920000000000004,0.2155864061109662,0.7143915343915345,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","61,56,136,3,196,110,27,225,78,242,97,50",27,0,27,27,27,27,27
h060_routecore_hi8_lo15_ah1p65_am1p15_al0p0_3aab213f,submission_h060_routecore_hi8_lo15_ah1p65_am1p15_al0p0_3aab213f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo15_ah1p65_am1p15_al0p0_3aab213f.csv,8,15,1.65,1.15,0.0,138,23,180,30,0,4.5378831670883635e-05,0.2215759112286891,0.21558119367670714,0.7787698412698414,0.3095502645502645,"150,148,146,151,149,35,70,158","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",23,0,23,23,23,23,23
h060_routecore_hi22_lo8_ah1p85_am0p85_al0p0_787feb51,submission_h060_routecore_hi22_lo8_ah1p85_am0p85_al0p0_787feb51.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo8_ah1p85_am0p85_al0p0_787feb51.csv,22,8,1.85,0.85,0.0,270,45,222,37,0,7.72802923920679e-05,0.22159277296777308,0.21527103554350116,0.6683982683982685,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo8_ah2p15_am1p15_al0p55_4ecafa74,submission_h060_routecore_hi26_lo8_ah2p15_am1p15_al0p55_4ecafa74.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo8_ah2p15_am1p15_al0p55_4ecafa74.csv,26,8,2.15,1.15,0.55,204,34,270,45,0,0.00014048195009286335,0.2586227445394113,0.2152628946624322,0.6409035409035411,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi8_lo12_ah2p15_am1p15_al0p0_1c8f4cab,submission_h060_routecore_hi8_lo12_ah2p15_am1p15_al0p0_1c8f4cab.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah2p15_am1p15_al0p0_1c8f4cab.csv,8,12,2.15,1.15,0.0,120,20,198,33,0,7.433654110466925e-05,0.23680746619635515,0.21520262521049394,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi12_lo22_ah1p85_am1p15_al0p35_e0196042,submission_h060_routecore_hi12_lo22_ah1p85_am1p15_al0p35_e0196042.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo22_ah1p85_am1p15_al0p35_e0196042.csv,12,22,1.85,1.15,0.35,204,34,270,45,0,6.246823412736635e-05,0.22189487467265243,0.2152014712994569,0.7373677248677248,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi8_lo22_ah1p85_am1p15_al0p35_acc7acad,submission_h060_routecore_hi8_lo22_ah1p85_am1p15_al0p35_acc7acad.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo22_ah1p85_am1p15_al0p35_acc7acad.csv,8,22,1.85,1.15,0.35,180,30,270,45,0,5.164060957318917e-05,0.21934359467692807,0.21507250817752915,0.7787698412698414,0.3533189033189033,"150,148,146,151,149,35,70,158","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi8_lo22_ah1p65_am0p85_al0p35_145e2161,submission_h060_routecore_hi8_lo22_ah1p65_am0p85_al0p35_145e2161.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo22_ah1p65_am0p85_al0p35_145e2161.csv,8,22,1.65,0.85,0.35,270,45,270,45,0,4.097399314539896e-05,0.20421645021645027,0.21495867343811276,0.7787698412698414,0.3533189033189033,"150,148,146,151,149,35,70,158","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo15_ah1p65_am1p15_al0p0_3b927c82,submission_h060_routecore_hi12_lo15_ah1p65_am1p15_al0p0_3b927c82.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo15_ah1p65_am1p15_al0p0_3b927c82.csv,12,15,1.65,1.15,0.0,162,27,180,30,0,5.127436566820798e-05,0.2210390211640212,0.21494006929996343,0.7373677248677248,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",27,0,27,27,27,27,27
h060_routecore_hi15_lo12_ah2p15_am0p85_al0p35_9af1b4f2,submission_h060_routecore_hi15_lo12_ah2p15_am0p85_al0p35_9af1b4f2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo12_ah2p15_am0p85_al0p35_9af1b4f2.csv,15,12,2.15,0.85,0.35,270,45,270,45,0,0.00010028826556585102,0.23202962962962964,0.21489414481367966,0.7143915343915345,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo18_ah1p85_am0p85_al0p35_88fd0252,submission_h060_routecore_hi26_lo18_ah1p85_am0p85_al0p35_88fd0252.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo18_ah1p85_am0p85_al0p35_88fd0252.csv,26,18,1.85,0.85,0.35,270,45,270,45,0,8.90807818992867e-05,0.22669848053181393,0.21483051303914918,0.6409035409035411,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo18_ah1p45_am1p15_al0p0_f111e8a4,submission_h060_routecore_hi15_lo18_ah1p45_am1p15_al0p0_f111e8a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo18_ah1p45_am1p15_al0p0_f111e8a4.csv,15,18,1.45,1.15,0.0,198,33,162,27,0,5.024724979141304e-05,0.21639259259259258,0.21477638519062844,0.7143915343915345,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",33,0,33,33,33,33,33
h060_routecore_hi22_lo22_ah2p15_am0p85_al0p55_945b7252,submission_h060_routecore_hi22_lo22_ah2p15_am0p85_al0p55_945b7252.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah2p15_am0p85_al0p55_945b7252.csv,22,22,2.15,0.85,0.55,270,45,270,45,0,0.0001317013465769179,0.2464620811287479,0.2145624482375965,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo15_ah2p15_am1p15_al0p35_38e36823,submission_h060_routecore_hi15_lo15_ah2p15_am1p15_al0p35_38e36823.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah2p15_am1p15_al0p35_38e36823.csv,15,15,2.15,1.15,0.35,180,30,270,45,0,0.00010292966953706628,0.2429047619047619,0.21452781722234074,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi22_lo18_ah1p85_am1p15_al0p35_4ac61553,submission_h060_routecore_hi22_lo18_ah1p85_am1p15_al0p35_4ac61553.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah1p85_am1p15_al0p35_4ac61553.csv,22,18,1.85,1.15,0.35,240,40,270,45,0,8.022376966498879e-05,0.22543506493506502,0.21439655985918696,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi22_lo18_ah2p15_am1p15_al0p55_ba8bc2e3,submission_h060_routecore_hi22_lo18_ah2p15_am1p15_al0p55_ba8bc2e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah2p15_am1p15_al0p55_ba8bc2e3.csv,22,18,2.15,1.15,0.55,240,40,270,45,0,0.00012879799363063604,0.24812987012987017,0.2142614797901379,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi30_lo8_ah1p85_am1p15_al0p0_455d1fb9,submission_h060_routecore_hi30_lo8_ah1p85_am1p15_al0p0_455d1fb9.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo8_ah1p85_am1p15_al0p0_455d1fb9.csv,30,8,1.85,1.15,0.0,228,38,222,37,0,9.617514041737607e-05,0.23411435920047036,0.21424537653763692,0.6118915343915344,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi26_lo18_ah1p85_am1p15_al0p35_408e8836,submission_h060_routecore_hi26_lo18_ah1p85_am1p15_al0p35_408e8836.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo18_ah1p85_am1p15_al0p35_408e8836.csv,26,18,1.85,1.15,0.35,264,44,270,45,0,8.908022114140213e-05,0.22669848053181393,0.21416410992868826,0.6409035409035411,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",44,0,44,44,44,44,44
h060_routecore_hi22_lo22_ah2p15_am1p15_al0p55_33319f53,submission_h060_routecore_hi22_lo22_ah2p15_am1p15_al0p55_33319f53.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah2p15_am1p15_al0p55_33319f53.csv,22,22,2.15,1.15,0.55,264,44,270,45,0,0.000131450389202592,0.2464620811287479,0.21401373153686298,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",44,0,44,44,44,44,44
h060_routecore_hi15_lo10_ah1p85_am0p85_al0p0_a58a8092,submission_h060_routecore_hi15_lo10_ah1p85_am0p85_al0p0_a58a8092.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo10_ah1p85_am0p85_al0p0_a58a8092.csv,15,10,1.85,0.85,0.0,270,45,210,35,0,6.596479888920648e-05,0.2149688418577308,0.21396538637980375,0.7143915343915345,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo15_ah1p65_am1p15_al0p0_b7313c1c,submission_h060_routecore_hi10_lo15_ah1p65_am1p15_al0p0_b7313c1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo15_ah1p65_am1p15_al0p0_b7313c1c.csv,10,15,1.65,1.15,0.0,150,25,180,30,0,5.01264324553885e-05,0.22068180482069374,0.2137890482333278,0.7558730158730159,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",25,0,25,25,25,25,25
h060_routecore_hi8_lo10_ah2p15_am0p85_al0p0_42b68458,submission_h060_routecore_hi8_lo10_ah2p15_am0p85_al0p0_42b68458.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo10_ah2p15_am0p85_al0p0_42b68458.csv,8,10,2.15,0.85,0.0,270,45,210,35,0,7.404384323950186e-05,0.21843783068783076,0.2136372243652649,0.7787698412698414,0.2746825396825397,"150,148,146,151,149,35,70,158","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo22_ah2p15_am1p15_al0p55_d951b764,submission_h060_routecore_hi18_lo22_ah2p15_am1p15_al0p55_d951b764.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo22_ah2p15_am1p15_al0p55_d951b764.csv,18,22,2.15,1.15,0.55,240,40,270,45,0,0.00010528980553103917,0.2360704398482177,0.21325089791529597,0.6938051146384481,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi10_lo22_ah1p85_am1p15_al0p35_d7c373ba,submission_h060_routecore_hi10_lo22_ah1p85_am1p15_al0p35_d7c373ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo22_ah1p85_am1p15_al0p35_d7c373ba.csv,10,22,1.85,1.15,0.35,192,32,270,45,0,5.992454033809658e-05,0.22006291486291488,0.21323171423734283,0.7558730158730159,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",32,0,32,32,32,32,32
h060_routecore_hi18_lo15_ah2p15_am0p85_al0p55_3b2e2866,submission_h060_routecore_hi18_lo15_ah2p15_am0p85_al0p55_3b2e2866.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo15_ah2p15_am0p85_al0p55_3b2e2866.csv,18,15,2.15,0.85,0.55,270,45,270,45,0,0.0001010564061789676,0.23055291005291012,0.21305639914879534,0.6938051146384481,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
