hard_delta_vs_h012,uniform_hard_delta_vs_h012,candidate_id,mode,target_kind,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h018_decision,decision_rank,file
-0.00017639019867723483,-0.0001645307400116394,combined_Q_k200_a1.25,combined,posterior,Q,200,1.25,152,200,0.0029333829013954565,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00017614287612491725,-0.00016432897284894262,combined_Q_k200_a0.75,combined,posterior,Q,200,0.75,152,200,0.0017781800300512645,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00017491228305118112,-0.0001638339184283088,combined_S_k200_a0.55,combined,posterior,S,200,0.55,145,200,0.001179539758521365,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0001743783102201081,-0.00016642741950268324,combined_S_k400_a0.35,combined,posterior,S,400,0.35,212,400,0.0013830111188674857,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00017218544473287972,-0.00015818985433870613,combined_all_k200_a0.35,combined,posterior,all,200,0.35,132,200,0.00088292869809999,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00017208530138338148,-0.00016457833414297102,confidence_S_k700_a0.35,confidence,posterior,S,700,0.35,247,700,0.0015628372870910923,0.0161910160239358,diagnostic_only,2,not_materialized
-0.0001682633610515448,-0.00015824620483977377,confidence_S_k400_a0.55,confidence,posterior,S,400,0.55,203,400,0.001248673871801056,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00015478482926073055,-0.00014479192190954387,gain_Q_k200_a0.55,gain,posterior,Q,200,0.55,152,200,0.0013762731327610573,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00015470127460295646,-0.00014470717913437896,h017_gain_Q_k200_a0.55,h017_gain,posterior,Q,200,0.55,151,200,0.0013752055764375136,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00015061979424552092,-0.0001403892405866148,combined_Q_k200_a0.55,combined,posterior,Q,200,0.55,152,200,0.0013094985565836115,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00014972429972121782,-0.00014467092438032978,shock_S_k700_a0.35,shock,posterior,S,700,0.35,247,700,0.0016873765751709987,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00014842013668343973,-0.00014054384562400528,confidence_Q_k400_a1,confidence,posterior,Q,400,1.0,211,400,0.002483438426973739,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00014618954050065876,-0.00014054332088923866,shock_all_k700_a0.35,shock,posterior,all,700,0.35,244,700,0.0016835740649683599,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014187001714686178,-0.00013928795397801142,shock_all_k400_a1,shock,posterior,all,400,1.0,216,400,0.0027848991170336037,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,combined_Q_k1000_a0.35,combined,posterior,Q,1000,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,combined_Q_k1300_a0.35,combined,posterior,Q,1300,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,combined_Q_k1600_a0.35,combined,posterior,Q,1600,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,combined_Q_k1750_a0.35,combined,posterior,Q,1750,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,gain_Q_k1000_a0.35,gain,posterior,Q,1000,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,gain_Q_k1300_a0.35,gain,posterior,Q,1300,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,gain_Q_k1600_a0.35,gain,posterior,Q,1600,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,gain_Q_k1750_a0.35,gain,posterior,Q,1750,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,shock_Q_k1000_a0.35,shock,posterior,Q,1000,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,shock_Q_k1300_a0.35,shock,posterior,Q,1300,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,shock_Q_k1600_a0.35,shock,posterior,Q,1600,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,shock_Q_k1750_a0.35,shock,posterior,Q,1750,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,confidence_Q_k1000_a0.35,confidence,posterior,Q,1000,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,confidence_Q_k1300_a0.35,confidence,posterior,Q,1300,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,confidence_Q_k1600_a0.35,confidence,posterior,Q,1600,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,confidence_Q_k1750_a0.35,confidence,posterior,Q,1750,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,h017_gain_Q_k1000_a0.35,h017_gain,posterior,Q,1000,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,h017_gain_Q_k1300_a0.35,h017_gain,posterior,Q,1300,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,h017_gain_Q_k1600_a0.35,h017_gain,posterior,Q,1600,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014052942682305416,-0.00013359495164196793,h017_gain_Q_k1750_a0.35,h017_gain,posterior,Q,1750,0.35,250,750,0.0016660166917346658,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014049888024610145,-0.00013356385300219815,gain_Q_k700_a0.35,gain,posterior,Q,700,0.35,250,700,0.0016580510542438807,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0001403340690256803,-0.0001362954537386562,shock_S_k400_a1,shock,posterior,S,400,1.0,214,400,0.002778081546418199,0.038899229162601245,diagnostic_only,2,not_materialized
-0.0001403190853072948,-0.00013338075972534681,h017_gain_Q_k700_a0.35,h017_gain,posterior,Q,700,0.35,250,700,0.0016480730266096274,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00014021781385713898,-0.0001332744245768188,combined_Q_k700_a0.35,combined,posterior,Q,700,0.35,250,700,0.001641071745518144,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0001398578962783467,-0.00013232281857331865,confidence_Q_k400_a1.25,confidence,posterior,Q,400,1.25,211,400,0.003089647863068282,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00013961979070610045,-0.00013212896420452294,confidence_Q_k400_a0.75,confidence,posterior,Q,400,0.75,211,400,0.0018717033749029118,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00013869590322423554,-0.00013147032001675015,shock_Q_k400_a1,shock,posterior,Q,400,1.0,227,400,0.002592599506738033,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0001384506054191874,-0.00012732954661468906,confidence_all_k400_a0.35,confidence,posterior,all,400,0.35,184,400,0.0008003706929492935,0.017833677205910226,diagnostic_only,2,not_materialized
-0.0001370533792722323,-0.00012206579645457843,confidence_all_k200_a1,confidence,posterior,all,200,1.0,100,200,0.0008494214828530455,0.04599636155710696,diagnostic_only,2,not_materialized
-0.00013637559960876186,-0.00012933978537932453,confidence_Q_k700_a0.35,confidence,posterior,Q,700,0.35,250,700,0.0015706920962387872,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00013584237242388685,-0.00012792171022011495,gain_S_k200_a0.35,gain,posterior,S,200,0.35,144,200,0.0008448261371067024,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00013580258447835948,-0.0001278681262957222,h017_gain_S_k200_a0.35,h017_gain,posterior,S,200,0.35,146,200,0.000842269131775154,0.0161910160239358,diagnostic_only,2,not_materialized
-0.0001333047713746283,-0.00013086575153589978,shock_all_k400_a1.25,shock,posterior,all,400,1.25,216,400,0.0034708365207071737,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00013318496128825972,-0.00013075307440135736,shock_all_k400_a0.75,shock,posterior,all,400,0.75,216,400,0.0020948428153403204,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00013268884167159014,-0.0001256382827703762,gain_Q_k400_a0.35,gain,posterior,Q,400,0.35,223,400,0.0013316223115603367,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00013255786439821205,-0.0001255024364298515,h017_gain_Q_k400_a0.35,h017_gain,posterior,Q,400,0.35,223,400,0.001331672544089642,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00013188188789014192,-0.00012806183650782344,shock_S_k400_a1.25,shock,posterior,S,400,1.25,214,400,0.003461681153131843,0.04727458729085321,diagnostic_only,2,not_materialized
-0.00013176280928008381,-0.00012795530083082414,shock_S_k400_a0.75,shock,posterior,S,400,0.75,214,400,0.002090311437572485,0.03000241089189759,diagnostic_only,2,not_materialized
-0.00013109233405610388,-0.00012393247441594698,combined_Q_k400_a0.35,combined,posterior,Q,400,0.35,229,400,0.0012947574054371417,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00013066686280152932,-0.0001243303597254515,shock_Q_k700_a0.35,shock,posterior,Q,700,0.35,250,700,0.0015634659169457591,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00013060730283776764,-0.00012369843666874,shock_Q_k400_a1.25,shock,posterior,Q,400,1.25,227,400,0.0032308024042099295,0.13669790015525174,diagnostic_only,2,not_materialized
-0.000130417604424409,-0.00012354741885067517,shock_Q_k400_a0.75,shock,posterior,Q,400,0.75,227,400,0.0019506072124035024,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0001300310046976711,-0.00011571560500832345,confidence_all_k200_a1.25,confidence,posterior,all,200,1.25,100,200,0.0010333996288912942,0.05526339278049519,diagnostic_only,2,not_materialized
-0.00012951875187430944,-0.00011528532238738459,confidence_all_k200_a0.75,confidence,posterior,all,200,0.75,100,200,0.0006555478466085155,0.03588774946424267,diagnostic_only,2,not_materialized
-0.00012785536827331572,-0.00011969651867347201,combined_S_k200_a0.35,combined,posterior,S,200,0.35,145,200,0.0007585318206738635,0.0161910160239358,diagnostic_only,2,not_materialized
-0.000123106115614034,-0.0001157044134505675,confidence_S_k400_a0.35,confidence,posterior,S,400,0.35,203,400,0.0008027813053971348,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00011955304695394598,-0.00011299824219377012,confidence_Q_k400_a0.55,confidence,posterior,Q,400,0.55,211,400,0.0013781524478806797,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00011878160099161575,-0.00010899900582473808,confidence_S_k200_a1,confidence,posterior,S,200,1.0,95,200,0.0008445625386444492,0.04153937759123383,diagnostic_only,2,not_materialized
-0.00011357364227654215,-0.00011148765342500262,shock_all_k400_a0.55,shock,posterior,all,400,0.55,216,400,0.0015398244963810463,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00011287743606180683,-0.00010544934820202476,gain_Q_k200_a0.35,gain,posterior,Q,200,0.35,152,200,0.000879261307985639,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0001128168787458498,-0.00010538791791878253,h017_gain_Q_k200_a0.35,h017_gain,posterior,Q,200,0.35,151,200,0.0008785774699179843,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00011269878856582056,-0.00010645507431451178,combined_Q3_k250_a1.15,combined,posterior,Q3,250,1.15,250,250,0.001977178370995253,0.127441605498394,diagnostic_only,2,not_materialized
-0.00011269878856582056,-0.00010645507431451178,gain_Q3_k250_a1.15,gain,posterior,Q3,250,1.15,250,250,0.001977178370995253,0.127441605498394,diagnostic_only,2,not_materialized
-0.00011269878856582056,-0.00010645507431451178,shock_Q3_k250_a1.15,shock,posterior,Q3,250,1.15,250,250,0.001977178370995253,0.127441605498394,diagnostic_only,2,not_materialized
-0.00011267322829386248,-0.00010643192602615183,combined_Q3_k250_a0.85,combined,posterior,Q3,250,0.85,250,250,0.0014676961622818337,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00011267322829386248,-0.00010643192602615183,gain_Q3_k250_a0.85,gain,posterior,Q3,250,0.85,250,250,0.0014676961622818337,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00011267322829386248,-0.00010643192602615183,shock_Q3_k250_a0.85,shock,posterior,Q3,250,0.85,250,250,0.0014676961622818337,0.09785498460647235,diagnostic_only,2,not_materialized
-0.0001124395066259277,-0.00010314208344647066,confidence_S_k200_a1.25,confidence,posterior,S,200,1.25,95,200,0.0010318904267949966,0.049818301541549426,diagnostic_only,2,not_materialized
-0.00011239919143657206,-0.00010912676682201618,shock_S_k400_a0.55,shock,posterior,S,400,0.55,214,400,0.001536965499091056,0.02249669468243498,diagnostic_only,2,not_materialized
-0.00011229748408292073,-0.00010604532359325325,gain_Q3_k200_a1.15,gain,posterior,Q3,200,1.15,200,200,0.0019046884705215424,0.127441605498394,diagnostic_only,2,not_materialized
-0.00011227192506399887,-0.00010602217659617765,gain_Q3_k200_a0.85,gain,posterior,Q3,200,0.85,200,200,0.0014141111698601594,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00011206362985401816,-0.00010280900807551896,confidence_S_k200_a0.75,confidence,posterior,S,200,0.75,95,200,0.0006487949228576518,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00011187892676178384,-9.946280657220668e-05,confidence_all_k200_a0.55,confidence,posterior,all,200,0.55,100,200,0.0004924779338807564,0.027159753062558356,diagnostic_only,2,not_materialized
-0.00011170826246061446,-0.00010543332198219377,combined_Q3_k200_a1.15,combined,posterior,Q3,200,1.15,200,200,0.0018631196509166722,0.127441605498394,diagnostic_only,2,not_materialized
-0.00011168270430098153,-0.00010541017590148002,combined_Q3_k200_a0.85,combined,posterior,Q3,200,0.85,200,200,0.0013833842340413923,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00011158736132476579,-0.00010557814124542562,shock_Q_k400_a0.55,shock,posterior,Q,400,0.55,227,400,0.0014341923681601273,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00010986455837124357,-0.00010226440763918369,combined_Q_k200_a0.35,combined,posterior,Q,200,0.35,152,200,0.0008369153382798588,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00010939380295165009,-0.00010309211778176876,gain_Q3_k140_a1.15,gain,posterior,Q3,140,1.15,140,140,0.001668728825434453,0.127441605498394,diagnostic_only,2,not_materialized
-0.00010936842061244005,-0.00010306909215529083,gain_Q3_k140_a0.85,gain,posterior,Q3,140,0.85,140,140,0.0012396534785784087,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00010880268087274049,-0.00010245497616705521,combined_Q3_k140_a1.15,combined,posterior,Q3,140,1.15,140,140,0.0016415363968893908,0.127441605498394,diagnostic_only,2,not_materialized
-0.0001087771207354717,-0.00010243182809692278,combined_Q3_k140_a0.85,combined,posterior,Q3,140,0.85,140,140,0.0012195978509471322,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00010695474811951017,-9.876772353558173e-05,confidence_Q_k200_a1,confidence,posterior,Q,200,1.0,139,200,0.0012923199001081411,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00010161188504938845,-9.513840086954986e-05,gain_Q3_k80_a1.15,gain,posterior,Q3,80,1.15,80,80,0.0012741242357715821,0.127441605498394,diagnostic_only,2,not_materialized
-0.00010158649877455884,-9.51153702725389e-05,gain_Q3_k80_a0.85,gain,posterior,Q3,80,0.85,80,80,0.0009480171583895146,0.09785498460647235,diagnostic_only,2,not_materialized
-0.00010097037467591439,-9.314415776573624e-05,confidence_Q_k200_a1.25,confidence,posterior,Q,200,1.25,139,200,0.0016018149502030382,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00010073804631412388,-9.295600888120698e-05,confidence_Q_k200_a0.75,confidence,posterior,Q,200,0.75,139,200,0.0009777620430062198,0.08739248873299255,diagnostic_only,2,not_materialized
-9.971092989112735e-05,-9.639512552527385e-05,combined_S2_k250_a1.15,combined,posterior,S2,250,1.15,250,250,0.002040923847919246,0.037273648951862026,diagnostic_only,2,not_materialized
-9.971092989112735e-05,-9.639512552527385e-05,gain_S2_k250_a1.15,gain,posterior,S2,250,1.15,250,250,0.002040923847919246,0.037273648951862026,diagnostic_only,2,not_materialized
-9.971092989112735e-05,-9.639512552527385e-05,shock_S2_k250_a1.15,shock,posterior,S2,250,1.15,250,250,0.002040923847919246,0.037273648951862026,diagnostic_only,2,not_materialized
-9.968224950050312e-05,-9.636992497867124e-05,combined_S2_k250_a0.85,combined,posterior,S2,250,0.85,250,250,0.0015164826444581418,0.027523158183806573,diagnostic_only,2,not_materialized
-9.968224950050312e-05,-9.636992497867124e-05,gain_S2_k250_a0.85,gain,posterior,S2,250,0.85,250,250,0.0015164826444581418,0.027523158183806573,diagnostic_only,2,not_materialized
-9.968224950050312e-05,-9.636992497867124e-05,shock_S2_k250_a0.85,shock,posterior,S2,250,0.85,250,250,0.0015164826444581418,0.027523158183806573,diagnostic_only,2,not_materialized
-9.930489938028319e-05,-9.27256013953994e-05,combined_Q3_k80_a1.15,combined,posterior,Q3,80,1.15,80,80,0.0012131046744809748,0.127441605498394,diagnostic_only,2,not_materialized
-9.927937850087945e-05,-9.270249474925524e-05,combined_Q3_k80_a0.85,combined,posterior,Q3,80,0.85,80,80,0.0009028760014257443,0.09785498460647235,diagnostic_only,2,not_materialized
-9.872491596054206e-05,-9.544717208889307e-05,gain_S2_k200_a1.15,gain,posterior,S2,200,1.15,200,200,0.0019525011869870388,0.037273648951862026,diagnostic_only,2,not_materialized
-9.86975729294747e-05,-9.542301910913269e-05,gain_S2_k200_a0.85,gain,posterior,S2,200,0.85,200,200,0.0014510680720232207,0.027523158183806573,diagnostic_only,2,not_materialized
-9.779143454838908e-05,-9.444635357708667e-05,combined_S2_k200_a1.15,combined,posterior,S2,200,1.15,200,200,0.0018784228589813418,0.037273648951862026,diagnostic_only,2,not_materialized
-9.776275550298332e-05,-9.442115443066237e-05,combined_S2_k200_a0.85,combined,posterior,S2,200,0.85,200,200,0.0013963752682750268,0.027523158183806573,diagnostic_only,2,not_materialized
-9.647566683667845e-05,-8.846575908056995e-05,confidence_S_k200_a0.55,confidence,posterior,S,200,0.55,95,200,0.00048545439776584426,0.024615673188367326,diagnostic_only,2,not_materialized
-9.231412731893565e-05,-8.897134670805669e-05,gain_S2_k140_a1.15,gain,posterior,S2,140,1.15,140,140,0.0016166777475923576,0.037273648951862026,diagnostic_only,2,not_materialized
-9.228674472744409e-05,-8.894715345554984e-05,gain_S2_k140_a0.85,gain,posterior,S2,140,0.85,140,140,0.0012029345546146605,0.027523158183806573,diagnostic_only,2,not_materialized
-9.226850793866753e-05,-8.71434934490757e-05,combined_Q3_k250_a0.55,combined,posterior,Q3,250,0.55,250,250,0.0009535932231451202,0.06558874566176454,diagnostic_only,2,not_materialized
-9.226850793866753e-05,-8.71434934490757e-05,gain_Q3_k250_a0.55,gain,posterior,Q3,250,0.55,250,250,0.0009535932231451202,0.06558874566176454,diagnostic_only,2,not_materialized
-9.226850793866753e-05,-8.71434934490757e-05,shock_Q3_k250_a0.55,shock,posterior,Q3,250,0.55,250,250,0.0009535932231451202,0.06558874566176454,diagnostic_only,2,not_materialized
-9.194108453446243e-05,-8.680917861988489e-05,gain_Q3_k200_a0.55,gain,posterior,Q3,200,0.55,200,200,0.0009189170843292199,0.06558874566176454,diagnostic_only,2,not_materialized
-9.146035563880891e-05,-8.630986387138728e-05,combined_Q3_k200_a0.55,combined,posterior,Q3,200,0.55,200,200,0.0008990338445612495,0.06558874566176454,diagnostic_only,2,not_materialized
-9.113687737121994e-05,-8.771998076107801e-05,combined_S2_k140_a1.15,combined,posterior,S2,140,1.15,140,140,0.0015736147764777654,0.037273648951862026,diagnostic_only,2,not_materialized
-9.11095685196421e-05,-8.769586289095318e-05,combined_S2_k140_a0.85,combined,posterior,S2,140,0.85,140,140,0.0011709857691482605,0.027523158183806573,diagnostic_only,2,not_materialized
-9.004139115696447e-05,-8.333099060789418e-05,gain_Q3_k40_a1.15,gain,posterior,Q3,40,1.15,40,40,0.0008754508440637244,0.127441605498394,diagnostic_only,2,not_materialized
-9.001597753986172e-05,-8.330793113128053e-05,gain_Q3_k40_a0.85,gain,posterior,Q3,40,0.85,40,40,0.0006533961365870036,0.09785498460647235,diagnostic_only,2,not_materialized
-8.993755247823516e-05,-8.525789375059063e-05,combined_S1_k250_a1.15,combined,posterior,S1,250,1.15,250,250,0.0016837242888594825,0.049168612886856256,diagnostic_only,2,not_materialized
-8.993755247823516e-05,-8.525789375059063e-05,gain_S1_k250_a1.15,gain,posterior,S1,250,1.15,250,250,0.0016837242888594825,0.049168612886856256,diagnostic_only,2,not_materialized
-8.993755247823516e-05,-8.525789375059063e-05,shock_S1_k250_a1.15,shock,posterior,S1,250,1.15,250,250,0.0016837242888594825,0.049168612886856256,diagnostic_only,2,not_materialized
-8.991727669436569e-05,-8.524027874735093e-05,combined_S1_k250_a0.85,combined,posterior,S1,250,0.85,250,250,0.0012498557431267314,0.03619753403917103,diagnostic_only,2,not_materialized
-8.991727669436569e-05,-8.524027874735093e-05,gain_S1_k250_a0.85,gain,posterior,S1,250,0.85,250,250,0.0012498557431267314,0.03619753403917103,diagnostic_only,2,not_materialized
-8.991727669436569e-05,-8.524027874735093e-05,shock_S1_k250_a0.85,shock,posterior,S1,250,0.85,250,250,0.0012498557431267314,0.03619753403917103,diagnostic_only,2,not_materialized
-8.956844516024473e-05,-8.439731836025917e-05,gain_Q3_k140_a0.55,gain,posterior,Q3,140,0.55,140,140,0.0008059970799722731,0.06558874566176454,diagnostic_only,2,not_materialized
-8.937429367151727e-05,-8.473033283009516e-05,gain_S1_k200_a1.15,gain,posterior,S1,200,1.15,200,200,0.0016394983061984903,0.049168612886856256,diagnostic_only,2,not_materialized
-8.935576623310653e-05,-8.471420358356463e-05,gain_S1_k200_a0.85,gain,posterior,S1,200,0.85,200,200,0.0012171027711756128,0.03619753403917103,diagnostic_only,2,not_materialized
-8.908985739314838e-05,-8.3880001020528e-05,combined_Q3_k140_a0.55,combined,posterior,Q3,140,0.55,140,140,0.0007930506407924947,0.06558874566176454,diagnostic_only,2,not_materialized
-8.832991735777475e-05,-8.361550493709258e-05,combined_S1_k200_a1.15,combined,posterior,S1,200,1.15,200,200,0.0015448594097605352,0.049168612886856256,diagnostic_only,2,not_materialized
-8.830963425963552e-05,-8.359788239262169e-05,combined_S1_k200_a0.85,combined,posterior,S1,200,0.85,200,200,0.0011472368435683832,0.03619753403917103,diagnostic_only,2,not_materialized
-8.816952368625937e-05,-8.128437050782264e-05,combined_Q3_k40_a1.15,combined,posterior,Q3,40,1.15,40,40,0.000840665213170513,0.127441605498394,diagnostic_only,2,not_materialized
-8.814422089035593e-05,-8.126143115615267e-05,combined_Q3_k40_a0.85,combined,posterior,Q3,40,0.85,40,40,0.0006275871413694292,0.09785498460647235,diagnostic_only,2,not_materialized
-8.737718465986623e-05,-8.243535888391204e-05,confidence_Q_k400_a0.35,confidence,posterior,Q,400,0.35,211,400,0.0008807027350166343,0.04265317571363858,diagnostic_only,2,not_materialized
-8.671416556164177e-05,-8.319394459274582e-05,combined_S4_k250_a1.15,combined,posterior,S4,250,1.15,250,250,0.0019526011898229768,0.043985758666969854,diagnostic_only,2,not_materialized
-8.671416556164177e-05,-8.319394459274582e-05,gain_S4_k250_a1.15,gain,posterior,S4,250,1.15,250,250,0.0019526011898229768,0.043985758666969854,diagnostic_only,2,not_materialized
-8.671416556164177e-05,-8.319394459274582e-05,shock_S4_k250_a1.15,shock,posterior,S4,250,1.15,250,250,0.0019526011898229768,0.043985758666969854,diagnostic_only,2,not_materialized
-8.668678818875109e-05,-8.316914747641517e-05,combined_S4_k250_a0.85,combined,posterior,S4,250,0.85,250,250,0.0014528566805925725,0.033624955137687706,diagnostic_only,2,not_materialized
-8.668678818875109e-05,-8.316914747641517e-05,gain_S4_k250_a0.85,gain,posterior,S4,250,0.85,250,250,0.0014528566805925725,0.033624955137687706,diagnostic_only,2,not_materialized
-8.668678818875109e-05,-8.316914747641517e-05,shock_S4_k250_a0.85,shock,posterior,S4,250,0.85,250,250,0.0014528566805925725,0.033624955137687706,diagnostic_only,2,not_materialized
-8.646581035665727e-05,-7.966343503392178e-05,confidence_Q_k200_a0.55,confidence,posterior,Q,200,0.55,139,200,0.0007222618407977417,0.06558874566176454,diagnostic_only,2,not_materialized
-8.565841430044691e-05,-8.213683681854695e-05,gain_S4_k200_a1.15,gain,posterior,S4,200,1.15,200,200,0.0018382628876133403,0.043985758666969854,diagnostic_only,2,not_materialized
-8.563127385047109e-05,-8.211221880657207e-05,gain_S4_k200_a0.85,gain,posterior,S4,200,0.85,200,200,0.0013683415684330575,0.033624955137687706,diagnostic_only,2,not_materialized
-8.55546249324632e-05,-8.086689358456732e-05,gain_S1_k140_a1.15,gain,posterior,S1,140,1.15,140,140,0.0013936576903784404,0.049168612886856256,diagnostic_only,2,not_materialized
-8.553631725724904e-05,-8.085094125204373e-05,gain_S1_k140_a0.85,gain,posterior,S1,140,0.85,140,140,0.0010351937061030144,0.03619753403917103,diagnostic_only,2,not_materialized
-8.44716629503831e-05,-8.090846776145414e-05,combined_S4_k200_a1.15,combined,posterior,S4,200,1.15,200,200,0.0017754028662416424,0.043985758666969854,diagnostic_only,2,not_materialized
-8.444428029294667e-05,-8.088366505834607e-05,combined_S4_k200_a0.85,combined,posterior,S4,200,0.85,200,200,0.0013219073524232945,0.033624955137687706,diagnostic_only,2,not_materialized
-8.32196338809712e-05,-7.790835909491632e-05,gain_Q3_k80_a0.55,gain,posterior,Q3,80,0.55,80,80,0.0006173131802636282,0.06558874566176454,diagnostic_only,2,not_materialized
-8.276819808808008e-05,-7.345169029827558e-05,confidence_all_k200_a0.35,confidence,posterior,all,200,0.35,100,200,0.00032146600415236407,0.017833677205910226,diagnostic_only,2,not_materialized
-8.257752644291722e-05,-7.77916726760803e-05,combined_S1_k140_a1.15,combined,posterior,S1,140,1.15,140,140,0.0012395593606538558,0.049168612886856256,diagnostic_only,2,not_materialized
-8.25574549400345e-05,-7.777425296579503e-05,combined_S1_k140_a0.85,combined,posterior,S1,140,0.85,140,140,0.0009214100937897159,0.03619753403917103,diagnostic_only,2,not_materialized
-8.250390662987688e-05,-8.097697009020126e-05,shock_all_k400_a0.35,shock,posterior,all,400,0.35,216,400,0.0009821704818401777,0.04265317571363858,diagnostic_only,2,not_materialized
-8.187056137953358e-05,-7.909759695487338e-05,combined_S2_k250_a0.55,combined,posterior,S2,250,0.55,250,250,0.000986784614521267,0.018625389331667908,diagnostic_only,2,not_materialized
-8.187056137953358e-05,-7.909759695487338e-05,gain_S2_k250_a0.55,gain,posterior,S2,250,0.55,250,250,0.000986784614521267,0.018625389331667908,diagnostic_only,2,not_materialized
-8.187056137953358e-05,-7.909759695487338e-05,shock_S2_k250_a0.55,shock,posterior,S2,250,0.55,250,250,0.000986784614521267,0.018625389331667908,diagnostic_only,2,not_materialized
