split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink,selected_feature_set,listener_view_selected_from
row_block_holdout,listener_view_mobility_environment_stats_probabilities,Q2,0.6940975717779466,0.5085973395397363,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,Q3,0.7048015575889778,0.4068724279835391,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,S1,0.6348358129110099,0.4714471196555887,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,S2,0.6531939493283387,0.5236190517597443,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,S3,0.6760996059212097,0.43474037442599783,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,S4,0.7074995515341274,0.5136483886483887,False,True,True,450,,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities,all,0.6842349008866063,0.47363354943205344,False,True,True,450,,,
row_block_holdout,calendar_rhythm_calibrated05,Q1,0.7027903675310188,0.3847118784694099,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,Q2,0.6871557047052927,0.4552978471539495,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,Q3,0.6815781476429263,0.41170781893004116,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,S1,0.6288284508743481,0.4457871119108904,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,S2,0.6554054192978227,0.4192952327123324,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,S3,0.6673434688983554,0.3402839102790534,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,S4,0.6923180139989419,0.4189113355780022,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated05,all,0.6736313675641007,0.41085644786195413,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,Q1,0.7024953317265425,0.39979455166828,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,Q2,0.6876794429060947,0.45199735157801807,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,Q3,0.6822884680587649,0.38652263374485596,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,S1,0.6297297174447334,0.41616364091934127,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,S2,0.6550712741424825,0.40531727571139753,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,S3,0.6670275368863071,0.3313979159307665,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,S4,0.6924470277616791,0.4151434984768318,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated05,all,0.6738198284180862,0.40090526686135586,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,Q1,0.7028293849340206,0.3817980679954959,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,Q2,0.6873633094715246,0.46160791316386107,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,Q3,0.6825246773811139,0.3921604938271605,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,S1,0.6293747029986824,0.43427256782305645,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,S2,0.6561947139935026,0.3686441599095672,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,S3,0.6690144397473737,0.31435446838572945,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,S4,0.6928769780385348,0.41197691197691194,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_calibrated05,all,0.6743111723663933,0.3949735118688261,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,Q1,0.7029495752826467,0.3839710791963809,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,Q2,0.6874513921007118,0.4579563010372986,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,Q3,0.6819850251248113,0.38936213991769547,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,S1,0.6297221792522065,0.42315664791234825,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,S2,0.6549736754995324,0.3958392208865025,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,S3,0.6675296833115463,0.32318527022253624,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,S4,0.6923105428036241,0.417308000641334,False,True,True,450,0.05,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated05,all,0.6738460104821541,0.398682665687728,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,Q1,0.7025665562139214,0.40534560755417715,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,Q2,0.6880704732012404,0.43119118797776934,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,Q3,0.6807816067853979,0.40170781893004115,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,S1,0.6297104609404803,0.41803147992073075,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,S2,0.6561035305070785,0.39542618638725247,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,S3,0.6684631341012318,0.32680589897562695,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,S4,0.6930934376659934,0.40744749078082415,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated05,all,0.6741127427736205,0.39799366721806034,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,Q1,0.7025060953148901,0.38966041761324355,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,Q2,0.6876041621995775,0.4634337192271423,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,Q3,0.682466444004528,0.38917695473251035,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,S1,0.6296108113659172,0.4177809161522517,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,S2,0.6553418237728842,0.4041216495293581,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,S3,0.6678664766952561,0.3231852702225362,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,S4,0.6926873422285799,0.41303912137245474,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_calibrated05,all,0.6740118793688047,0.40005686412135677,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,Q1,0.7028129788861303,0.39388791213132895,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,Q2,0.6879999084791815,0.44756325113862083,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,Q3,0.6810265375437616,0.398724279835391,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,S1,0.6299506428521665,0.41308854012437074,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,S2,0.6557113449351687,0.39912175822264734,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,S3,0.667685474302683,0.32806428823737194,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,S4,0.6928188022768532,0.4089305755972423,False,True,True,450,0.05,,
row_block_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated05,all,0.6740008127537064,0.3984829436124247,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,Q1,0.7016862238323794,0.3943225143715059,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,Q2,0.6877946056346492,0.45438494412230895,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,Q3,0.6824397977733014,0.39639917695473254,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,S1,0.6291942168588883,0.42989909113687613,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,S2,0.6565979883475271,0.3857307449838048,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,S3,0.6679780400439707,0.31698163193217943,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,S4,0.6929556281700454,0.4057439474106141,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_probabilities_calibrated05,all,0.6740923572372516,0.3976374358445746,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,Q1,0.7024634321440574,0.39890559254064517,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,Q2,0.6866342963212106,0.48301599085090585,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,Q3,0.6818096722284329,0.4079629629629629,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,S1,0.6293153163231602,0.4371426618983622,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,S2,0.6554305412013417,0.4199908697637008,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,S3,0.668429547436347,0.3172244789826917,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,S4,0.6920915741845719,0.42414221580888245,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_calibrated05,all,0.6737391971198744,0.41262639611545016,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,Q1,0.7020376213001436,0.39305821694553644,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,Q2,0.6867650210395929,0.4826749062017215,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,Q3,0.6820423963797372,0.40810699588477367,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,S1,0.6297014917623858,0.4269151044395344,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,S2,0.6556186351817808,0.41042586030738465,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,S3,0.666901686149373,0.32508389261744963,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,S4,0.6923147931203658,0.42424242424242425,False,True,True,450,0.05,,
row_block_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated05,all,0.6736259492761969,0.41007248580554634,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,Q1,0.7027806467233648,0.3965547895142332,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,Q2,0.6869730843112343,0.4717200698220341,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,Q3,0.6827707038813428,0.3870164609053498,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,S1,0.6292786065724802,0.4373704471424341,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,S2,0.6551326322303317,0.4082085172061477,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,S3,0.6676096723456019,0.3211983398092546,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,S4,0.6927910548836057,0.4086700336700337,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_probabilities_calibrated05,all,0.6739052001354231,0.40439123686706957,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,Q1,0.7020671927508333,0.41050157049445885,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,Q2,0.6882181640649004,0.4269175979615176,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,Q3,0.6824112301426928,0.40372427983539094,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,S1,0.62934728764391,0.43600373567800277,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,S2,0.6557141355119592,0.4076867894176214,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,S3,0.6688338507853582,0.29978364535499824,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,S4,0.6925980551341925,0.42322029822029816,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_calibrated05,all,0.6741699880048352,0.40111970242318395,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q1,0.7025667048620513,0.4040418008336461,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q2,0.6875275723105162,0.456291005397163,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q3,0.6829726082012406,0.38909465020576134,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S1,0.6293058650317711,0.4300129837589121,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S2,0.6550015123336954,0.41077367883306887,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S3,0.6680112776394435,0.31638555280819497,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S4,0.6925491025515463,0.42446288279621613,False,True,True,450,0.05,,
row_block_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,all,0.6739906632757521,0.404437507804709,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q1,0.7027620816226936,0.4045554216629463,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q2,0.6871233136389979,0.4751911077225577,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q3,0.6829511370816376,0.3943415637860082,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,S1,0.6297031678498499,0.41796314434750914,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,S2,0.6562735171045986,0.4022738636116606,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,S3,0.6695776836327829,0.3223684210526316,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,S4,0.6924203265440242,0.4184303350970018,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_probabilities_calibrated05,all,0.6744016039249406,0.40501769389718795,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,Q1,0.7025470787495829,0.39527073744098296,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,Q2,0.6876920171998022,0.455990048353765,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,Q3,0.6821422195148826,0.40069958847736625,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,S1,0.6294193720233986,0.4332475342247329,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,S2,0.656100669100754,0.37947001152148874,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,S3,0.6690349481108382,0.30216796185093603,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,S4,0.6927206418236131,0.41760862594195924,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_calibrated05,all,0.6742367066461246,0.39777921540160444,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q1,0.7033743792936923,0.401967562869165,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q2,0.6871961923771425,0.46610220501193794,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q3,0.6830429816367553,0.40176954732510284,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S1,0.629488325734207,0.41946652695838366,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S2,0.6564020403584242,0.3755353144496859,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S3,0.6695830251157736,0.3067379018014836,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S4,0.6921277586181305,0.4164261664261665,False,True,True,450,0.05,,
row_block_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,all,0.674459243304875,0.39828646069170365,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,Q1,0.7022692850214589,0.40221449596017467,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,Q2,0.6876698682508258,0.45305070122991115,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,Q3,0.6822759957408324,0.3962962962962963,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,S1,0.6293389713433518,0.432347782510649,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,S2,0.655779132924738,0.39826308123736437,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,S3,0.6683595226921326,0.31918933239138114,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,S4,0.6928525337970314,0.4116161616161616,False,True,True,450,0.05,,
row_block_holdout,prior_only_calibrated05,all,0.6740779013957674,0.4018539787488483,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,Q1,0.7005352430786368,0.42440884218012287,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,Q2,0.6846145256655318,0.5187897514094821,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,Q3,0.681144713925189,0.4061522633744856,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,S1,0.6246737870666785,0.5159335778228287,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,S2,0.6531811741284292,0.43696876154866193,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,S3,0.6638502623232405,0.3555501589544331,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,S4,0.6889395101871385,0.47390572390572383,False,True,True,450,0.05,,
row_block_holdout,raw_lifelog_pca_calibrated05,all,0.6709913166249777,0.4473870113136768,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,Q1,0.7027446621121113,0.39613994192133706,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,Q2,0.6868070786252911,0.4769767861800526,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,Q3,0.6811785157684396,0.3902674897119342,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,S1,0.6305866877000171,0.4133618824172571,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,S2,0.6564834305962978,0.404447729397187,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,S3,0.6640652015308739,0.34133256799717415,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,S4,0.692956872906711,0.4135602052268719,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_probabilities_calibrated05,all,0.673546064177106,0.4051552289788306,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,Q1,0.703100599274879,0.3917346555777247,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,Q2,0.6867044067931763,0.4822335025380711,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,Q3,0.6820285831181566,0.4032921810699588,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,S1,0.629017275640851,0.44197170907268635,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,S2,0.6560875759061443,0.3930349340231734,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,S3,0.6696236664090197,0.30629636170964325,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,S4,0.6920135690501772,0.42873176206509533,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_calibrated05,all,0.6740822394560578,0.4067564437223362,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,Q1,0.703669867431849,0.4008020386795994,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,Q2,0.6859277272601221,0.49086093778214723,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,Q3,0.6812470836775412,0.39557613168724276,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,S1,0.6312106680720128,0.4010159221885607,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,S2,0.656624617040729,0.4061868220256082,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,S3,0.6642336233734929,0.3344003885552808,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,S4,0.6919918118062772,0.43344155844155846,False,True,True,450,0.05,,
row_block_holdout,transported_prototype_stats_probabilities_calibrated05,all,0.6735579140945749,0.40889768562285683,False,True,True,450,0.05,,
row_block_holdout,calendar_rhythm_calibrated10,Q1,0.7033404089681679,0.38224254755931336,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,Q2,0.6867020361945193,0.4729339298970727,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,Q3,0.6809439802820123,0.41516460905349795,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,S1,0.6283649811808528,0.4496822395845197,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,S2,0.6551109702095501,0.42353427099410884,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,S3,0.6664340630114354,0.34686285764747443,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,S4,0.6918388399123954,0.4257655924322591,False,True,True,450,0.1,,
row_block_holdout,calendar_rhythm_calibrated10,all,0.6732478971084191,0.4165980067383209,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,Q1,0.7027367314344272,0.39981430631556075,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,Q2,0.687706856123353,0.4494893762163681,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,Q3,0.6823316332002387,0.3880658436213992,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,S1,0.630128564869994,0.41634586911459864,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,S2,0.6544047316193342,0.4058172648420687,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,S3,0.665779954148978,0.34616743200282585,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,S4,0.6920909486233283,0.4176086259419593,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_probabilities_calibrated10,all,0.6735970600028077,0.40332981686496866,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,Q1,0.7033958137434969,0.37893364413978387,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,Q2,0.687103038925056,0.46802833008968525,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,Q3,0.6827862500909815,0.3910288065843621,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,S1,0.6294376507621355,0.4317441516138585,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,S2,0.6566170774084727,0.3652964065998565,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,S3,0.66968992026132,0.3141557753444013,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,S4,0.6929120493293509,0.41333974667308004,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_calibrated10,all,0.6745631143601162,0.394646694435004,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q1,0.7036494749790286,0.3817980679954959,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q2,0.6872838206053269,0.4643165265544431,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q3,0.6817518016359154,0.39150205761316875,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S1,0.6301412198072651,0.4227921915218332,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S2,0.65422182536242,0.39638268733288406,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S3,0.666790907226004,0.33621070293182626,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S4,0.6918279744019447,0.424222382555716,False,True,True,450,0.1,,
row_block_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,all,0.6736667177168435,0.40246065950076676,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q1,0.7028901295832667,0.4047924774303155,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q2,0.6884829597502022,0.4216608816034991,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q3,0.6793696497417056,0.4053703703703704,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S1,0.6300912477932478,0.41543472813831117,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S2,0.6564516754773079,0.39807830264559474,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S3,0.668631765849504,0.3347536206287531,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S4,0.6933410305268902,0.40716690716690723,False,True,True,450,0.1,,
row_block_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,all,0.6741797798174465,0.3981796125691073,False,True,True,450,0.1,,
