joint_delta_mean_vs_h012,joint_delta_p10_vs_h012,joint_delta_p90_vs_h012,joint_delta_max_vs_h012,joint_beats_h012_rate,uniform_joint_q_delta_vs_h012,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h015_joint_delta_mean,h016_joint_delta_mean,gain_vs_h015_under_joint,gain_vs_h016_under_joint,h017_decision,decision_rank,file
-7.826842130723067e-05,-7.826902926827563e-05,-7.826782621258473e-05,-7.826782621258473e-05,1.0,-7.523686267011698e-05,consensus_S2_k130_a0.85,consensus,S2,130,0.85,130,130,0.0010447055754037341,0.02764239802460583,0.00016465405640302862,-0.0002962889540483187,-0.00024292247771025928,0.00021802053274108804,diagnostic_only,2,not_materialized
-7.816918941957667e-05,-7.817035994261513e-05,-7.816809775643633e-05,-7.816809775643633e-05,1.0,-7.573561137589084e-05,conflict_all_k300_a0.35,conflict,all,300,0.35,185,300,0.0008496619279249268,0.012596003902615727,0.00016465405640302862,-0.0002962889540483187,-0.0002428232458226053,0.00021811976462874207,diagnostic_only,2,not_materialized
-7.733881710992177e-05,-7.734084142557939e-05,-7.733691183451796e-05,-7.733691183451796e-05,1.0,-7.437185733374631e-05,consensus_S4_k190_a1.15,consensus,S4,190,1.15,190,190,0.0017127692471765252,0.037512836235773506,0.00016465405640302862,-0.0002962889540483187,-0.0002419928735129504,0.00021895013693839696,diagnostic_only,2,not_materialized
-7.731898503897757e-05,-7.732048101232521e-05,-7.731757703848773e-05,-7.731757703848773e-05,1.0,-7.435349481195302e-05,consensus_S4_k190_a0.85,consensus,S4,190,0.85,190,190,0.0012745197090616848,0.028386188434891713,0.00016465405640302862,-0.0002962889540483187,-0.0002419730414420062,0.00021896996900934115,diagnostic_only,2,not_materialized
-7.668564821009111e-05,-7.668607604970527e-05,-7.668521611837103e-05,-7.668521611837103e-05,1.0,-7.423961886660754e-05,oracle_gain_S2_k190_a0.55,oracle_gain,S2,190,0.55,190,190,0.0009084522174105575,0.017864196215491845,0.00016465405640302862,-0.0002962889540483187,-0.00024133970461311972,0.0002196033058382276,diagnostic_only,2,not_materialized
-7.651871835101551e-05,-7.65203004122337e-05,-7.651723746286067e-05,-7.651723746286067e-05,1.0,-7.139773014753305e-05,consensus_Q3_k80_a0.55,consensus,Q3,80,0.55,80,80,0.000570930602381644,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00024117277475404412,0.0002197702356973032,diagnostic_only,2,not_materialized
-7.556961405472358e-05,-7.557000265341347e-05,-7.556921823838577e-05,-7.556921823838577e-05,1.0,-7.308504865963135e-05,consensus_S2_k190_a0.55,consensus,S2,190,0.55,190,190,0.0008851444665372456,0.017864196215491845,0.00016465405640302862,-0.0002962889540483187,-0.00024022367045775222,0.00022071933999359515,diagnostic_only,2,not_materialized
-7.538552487294243e-05,-7.539141505580263e-05,-7.537986203307495e-05,-7.537986203307495e-05,1.0,-7.05817389323046e-05,conflict_Q3_k190_a1.15,conflict,Q3,190,1.15,190,190,0.0013800037836529653,0.12278941280429412,0.00016465405640302862,-0.0002962889540483187,-0.00024003958127597104,0.00022090342917537628,diagnostic_only,2,not_materialized
-7.536793623262268e-05,-7.537234007313354e-05,-7.53637013677451e-05,-7.53637013677451e-05,1.0,-7.056524718463735e-05,conflict_Q3_k190_a0.85,conflict,Q3,190,0.85,190,190,0.0010239693678344528,0.09128808232530689,0.00016465405640302862,-0.0002962889540483187,-0.00024002199263565129,0.00022092101781569603,diagnostic_only,2,not_materialized
-7.529314102039809e-05,-7.529558467176996e-05,-7.529054115543084e-05,-7.529054115543084e-05,1.0,-7.269918480491568e-05,conflict_S4_k240_a1.15,conflict,S4,240,1.15,240,240,0.0018737559649285725,0.037512836235773506,0.00016465405640302862,-0.0002962889540483187,-0.0002399471974234267,0.00022099581302792063,diagnostic_only,2,not_materialized
-7.527663841637467e-05,-7.527852314572983e-05,-7.527461265903899e-05,-7.527461265903899e-05,1.0,-7.26838593469677e-05,conflict_S4_k240_a0.85,conflict,S4,240,0.85,240,240,0.0013921718351320971,0.028386188434891713,0.00016465405640302862,-0.0002962889540483187,-0.0002399306948194033,0.00022101231563194406,diagnostic_only,2,not_materialized
-7.459814609286711e-05,-7.460448427691518e-05,-7.459218393934537e-05,-7.459218393934537e-05,1.0,-7.445221849737503e-05,oracle_gain_S3_k240_a1.15,oracle_gain,S3,240,1.15,240,240,0.0017538709061042173,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023925220249589572,0.0002216908079554516,diagnostic_only,2,not_materialized
-7.458652531703387e-05,-7.459127832486423e-05,-7.458203580284966e-05,-7.458203580284966e-05,1.0,-7.444065180461957e-05,oracle_gain_S3_k240_a0.85,oracle_gain,S3,240,0.85,240,240,0.0013011514369364935,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.0002392405817200625,0.00022170242873128485,diagnostic_only,2,not_materialized
-7.456664674936182e-05,-7.457217823843561e-05,-7.456164637802129e-05,-7.456164637802129e-05,1.0,-7.442435838276425e-05,consensus_S3_k240_a1.15,consensus,S3,240,1.15,240,240,0.0017526337547976833,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023922070315239043,0.00022172230729895689,diagnostic_only,2,not_materialized
-7.455510766478488e-05,-7.455919309236269e-05,-7.455141447589394e-05,-7.455141447589394e-05,1.0,-7.441295302480518e-05,consensus_S3_k240_a0.85,consensus,S3,240,0.85,240,240,0.001300239533927048,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.0002392091640678135,0.00022173384638353384,diagnostic_only,2,not_materialized
-7.392070441078733e-05,-7.392103906965953e-05,-7.39203576186697e-05,-7.39203576186697e-05,1.0,-7.148057268061888e-05,conflict_S2_k240_a0.55,conflict,S2,240,0.55,240,240,0.0009255320581394055,0.017864196215491845,0.00016465405640302862,-0.0002962889540483187,-0.00023857476081381594,0.00022236824963753137,diagnostic_only,2,not_materialized
-7.358989139690737e-05,-7.359040755630074e-05,-7.358938963948663e-05,-7.358938963948663e-05,1.0,-6.902727656837455e-05,oracle_gain_S1_k80_a1.15,oracle_gain,S1,80,1.15,80,80,0.0009910229257366807,0.05085354374923401,0.00016465405640302862,-0.0002962889540483187,-0.000238243947799936,0.00022269906265141135,diagnostic_only,2,not_materialized
-7.357839862924354e-05,-7.357878073353868e-05,-7.357802721680759e-05,-7.357802721680759e-05,1.0,-6.901737946972643e-05,oracle_gain_S1_k80_a0.85,oracle_gain,S1,80,0.85,80,80,0.0007358015566709249,0.03761999656278847,0.00016465405640302862,-0.0002962889540483187,-0.00023823245503227218,0.0002227105554190752,diagnostic_only,2,not_materialized
-7.338731060229332e-05,-7.338786362179025e-05,-7.338667550622546e-05,-7.338667550622546e-05,1.0,-6.974864310893902e-05,oracle_gain_S1_k240_a0.55,oracle_gain,S1,240,0.55,240,240,0.000828380257159526,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023804136700532195,0.0002229016434460254,diagnostic_only,2,not_materialized
-7.337446220668096e-05,-7.337501694961571e-05,-7.337382560601535e-05,-7.337382560601535e-05,1.0,-6.973765451908667e-05,consensus_S1_k240_a0.55,consensus,S1,240,0.55,240,240,0.0008293075428603191,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023802851860970958,0.00022291449184163776,diagnostic_only,2,not_materialized
-7.323481398509791e-05,-7.323595826462896e-05,-7.323373076044946e-05,-7.323373076044946e-05,1.0,-7.154245573869812e-05,conflict_S_k180_a0.55,conflict,S,180,0.55,138,180,0.0008028246662373789,0.015049077877338946,0.00016465405640302862,-0.0002962889540483187,-0.00023788887038812655,0.00022305414006322082,diagnostic_only,2,not_materialized
-7.278907880761249e-05,-7.279451845133309e-05,-7.278416028527122e-05,-7.278416028527122e-05,1.0,-7.261151436329783e-05,oracle_gain_S3_k190_a1.15,oracle_gain,S3,190,1.15,190,190,0.0016069083401002902,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023744313521064113,0.00022349987524070624,diagnostic_only,2,not_materialized
-7.277754909781175e-05,-7.278156664661421e-05,-7.277391640020797e-05,-7.277391640020797e-05,1.0,-7.260013044342383e-05,oracle_gain_S3_k190_a0.85,oracle_gain,S3,190,0.85,190,190,0.001192458656877382,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.00023743160550084036,0.00022351140495050696,diagnostic_only,2,not_materialized
-7.265144645568265e-05,-7.265354527078597e-05,-7.264948046333493e-05,-7.264948046333493e-05,1.0,-6.965466516478002e-05,oracle_gain_S4_k130_a1.15,oracle_gain,S4,130,1.15,130,130,0.0014105341716475564,0.037512836235773506,0.00016465405640302862,-0.0002962889540483187,-0.00023730550285871126,0.00022363750759263605,diagnostic_only,2,not_materialized
-7.263183729472047e-05,-7.263338831970343e-05,-7.263038442435203e-05,-7.263038442435203e-05,1.0,-6.963651925518996e-05,oracle_gain_S4_k130_a0.85,oracle_gain,S4,130,0.85,130,130,0.0010506031277254006,0.028386188434891713,0.00016465405640302862,-0.0002962889540483187,-0.0002372858936977491,0.00022365711675359826,diagnostic_only,2,not_materialized
-7.246398491963211e-05,-7.246432560544648e-05,-7.246365684213472e-05,-7.246365684213472e-05,1.0,-6.885822973515309e-05,oracle_gain_S1_k190_a0.55,oracle_gain,S1,190,0.55,190,190,0.000791163030412376,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023711804132266074,0.0002238249691286866,diagnostic_only,2,not_materialized
-7.162392540601212e-05,-7.162424594893108e-05,-7.16235916786039e-05,-7.16235916786039e-05,1.0,-6.797252897743547e-05,consensus_S1_k190_a0.55,consensus,S1,190,0.55,190,190,0.0007588728712801145,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023627798180904074,0.0002246650286423066,diagnostic_only,2,not_materialized
-7.154658730492557e-05,-7.155189503694368e-05,-7.15417915795761e-05,-7.15417915795761e-05,1.0,-7.133804032270622e-05,consensus_S3_k190_a1.15,consensus,S3,190,1.15,190,190,0.0015752657307584893,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023620064370795418,0.00022474236674339314,diagnostic_only,2,not_materialized
-7.153488468610531e-05,-7.153880468830055e-05,-7.153134279432522e-05,-7.153134279432522e-05,1.0,-7.132649790843497e-05,consensus_S3_k190_a0.85,consensus,S3,190,0.85,190,190,0.001169408841471914,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.00023618894108913394,0.00022475406936221342,diagnostic_only,2,not_materialized
-7.098526169343463e-05,-7.09858503139778e-05,-7.098464762249655e-05,-7.098464762249655e-05,1.0,-6.78173123892894e-05,oracle_gain_S2_k80_a1.15,oracle_gain,S2,80,1.15,80,80,0.001035127814671724,0.03743515206157422,0.00016465405640302862,-0.0002962889540483187,-0.00023563931809646326,0.00022530369235488408,diagnostic_only,2,not_materialized
-7.096463948162077e-05,-7.096507461284357e-05,-7.096418555521631e-05,-7.096418555521631e-05,1.0,-6.779910882850334e-05,oracle_gain_S2_k80_a0.85,oracle_gain,S2,80,0.85,80,80,0.0007709853325223002,0.02764239802460583,0.00016465405640302862,-0.0002962889540483187,-0.00023561869588464938,0.00022532431456669794,diagnostic_only,2,not_materialized
-7.037966336886448e-05,-7.038003505115274e-05,-7.037928465757184e-05,-7.037928465757184e-05,1.0,-6.785235462902809e-05,oracle_gain_S2_k130_a0.55,oracle_gain,S2,130,0.55,130,130,0.0007323600568846308,0.017864196215491845,0.00016465405640302862,-0.0002962889540483187,-0.0002350337197718931,0.00022590929067945424,diagnostic_only,2,not_materialized
-7.036306669726403e-05,-7.036923430194105e-05,-7.035724654925203e-05,-7.035724654925203e-05,1.0,-7.051043843394437e-05,conflict_S3_k240_a1.15,conflict,S3,240,1.15,240,240,0.001720031141468702,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023501712310029267,0.0002259258873510547,diagnostic_only,2,not_materialized
-7.035516744021752e-05,-7.035979440212344e-05,-7.035078285864819e-05,-7.035078285864819e-05,1.0,-7.050219653822405e-05,conflict_S3_k240_a0.85,conflict,S3,240,0.85,240,240,0.001275235542154588,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.00023500922384324613,0.00022593378660810119,diagnostic_only,2,not_materialized
-7.016004228107695e-05,-7.016141010412092e-05,-7.015875665891805e-05,-7.015875665891805e-05,1.0,-6.488402361414543e-05,oracle_gain_Q3_k40_a0.55,oracle_gain,Q3,40,0.55,40,40,0.00041575348286048916,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00023481409868410556,0.00022612891176724176,diagnostic_only,2,not_materialized
-6.94908305104226e-05,-6.949403832719746e-05,-6.948778271644947e-05,-6.948778271644947e-05,1.0,-6.646457129334399e-05,oracle_gain_Q1_k240_a1.15,oracle_gain,Q1,240,1.15,240,240,0.0017678002957965148,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00023414488691345122,0.00022679812353789612,diagnostic_only,2,not_materialized
-6.948943178012325e-05,-6.949263833445198e-05,-6.948638514472546e-05,-6.948638514472546e-05,1.0,-6.646314532993994e-05,consensus_Q1_k240_a1.15,consensus,Q1,240,1.15,240,240,0.0017674263104421452,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00023414348818315186,0.00022679952226819546,diagnostic_only,2,not_materialized
-6.94769954203101e-05,-6.94793975655936e-05,-6.94746992765382e-05,-6.94746992765382e-05,1.0,-6.645419858193225e-05,oracle_gain_Q1_k240_a0.85,oracle_gain,Q1,240,0.85,240,240,0.0013094113288413865,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00023413105182333872,0.00022681195862800862,diagnostic_only,2,not_materialized
-6.947559652314144e-05,-6.947799773523796e-05,-6.947330123577702e-05,-6.947330123577702e-05,1.0,-6.645277261467186e-05,consensus_Q1_k240_a0.85,consensus,Q1,240,0.85,240,240,0.0013091350026754012,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00023412965292617007,0.0002268133575251773,diagnostic_only,2,not_materialized
-6.906372150954704e-05,-6.90653687025892e-05,-6.906196502091507e-05,-6.906196502091507e-05,1.0,-6.798018282581705e-05,conflict_S_k500_a0.35,conflict,S,500,0.35,234,500,0.0009003418963524315,0.009535163108940481,0.00016465405640302862,-0.0002962889540483187,-0.00023371777791257565,0.00022722523253877167,diagnostic_only,2,not_materialized
-6.891227348480801e-05,-6.891466757239844e-05,-6.890996665086379e-05,-6.890996665086379e-05,1.0,-6.492565669301388e-05,conflict_Q_k500_a0.35,conflict,Q,500,0.35,226,500,0.0009568932198522713,0.03772591433316913,0.00016465405640302862,-0.0002962889540483187,-0.00023356632988783663,0.0002273766805635107,diagnostic_only,2,not_materialized
-6.839779032567353e-05,-6.83996660758146e-05,-6.839603095962094e-05,-6.839603095962094e-05,1.0,-6.536214770755531e-05,consensus_S4_k130_a1.15,consensus,S4,130,1.15,130,130,0.0013374636248938492,0.037512836235773506,0.00016465405640302862,-0.0002962889540483187,-0.00023305184672870214,0.00022789116372264517,diagnostic_only,2,not_materialized
-6.83775498349773e-05,-6.837893580250847e-05,-6.837624986172563e-05,-6.837624986172563e-05,1.0,-6.534339430247396e-05,consensus_S4_k130_a0.85,consensus,S4,130,0.85,130,130,0.0009974132873113567,0.028386188434891713,0.00016465405640302862,-0.0002962889540483187,-0.00023303160623800592,0.00022791140421334142,diagnostic_only,2,not_materialized
-6.833664892984696e-05,-6.833696594993982e-05,-6.833634395633892e-05,-6.833634395633892e-05,1.0,-6.466630583348444e-05,oracle_gain_S1_k130_a0.55,oracle_gain,S1,130,0.55,130,130,0.0006555017835567895,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023299070533287558,0.00022795230511847176,diagnostic_only,2,not_materialized
-6.812506880445178e-05,-6.812525535310607e-05,-6.812481803469788e-05,-6.812481803469788e-05,1.0,-6.599267009415264e-05,conflict_S2_k190_a1.15,conflict,S2,190,1.15,190,190,0.0014249603965832086,0.03743515206157422,0.00016465405640302862,-0.0002962889540483187,-0.0002327791252074804,0.00022816388524386696,diagnostic_only,2,not_materialized
-6.810887362894076e-05,-6.810901199333892e-05,-6.810868784601374e-05,-6.810868784601374e-05,1.0,-6.597864921505838e-05,conflict_S2_k190_a0.85,conflict,S2,190,0.85,190,190,0.001056886566784389,0.02764239802460583,0.00016465405640302862,-0.0002962889540483187,-0.00023276293003196937,0.00022818008041937794,diagnostic_only,2,not_materialized
-6.79267442164189e-05,-6.792964332076308e-05,-6.792411350930776e-05,-6.792411350930776e-05,1.0,-6.490853409034382e-05,oracle_gain_Q1_k190_a1.15,oracle_gain,Q1,190,1.15,190,190,0.001636413847037618,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00023258080061944753,0.00022836220983189981,diagnostic_only,2,not_materialized
-6.791343772962723e-05,-6.791558089194705e-05,-6.791149298081023e-05,-6.791149298081023e-05,1.0,-6.489854647835161e-05,oracle_gain_Q1_k190_a0.85,oracle_gain,Q1,190,0.85,190,190,0.0012122726112374943,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00023256749413265584,0.00022837551631869148,diagnostic_only,2,not_materialized
-6.747184215115821e-05,-6.747212363095402e-05,-6.747155245034489e-05,-6.747155245034489e-05,1.0,-6.303174828021272e-05,consensus_S1_k80_a1.15,consensus,S1,80,1.15,80,80,0.0009392640585120537,0.05085354374923401,0.00016465405640302862,-0.0002962889540483187,-0.00023212589855418683,0.0002288171118971605,diagnostic_only,2,not_materialized
-6.745872070618447e-05,-6.745892893534143e-05,-6.74585064136339e-05,-6.74585064136339e-05,1.0,-6.302023468757954e-05,consensus_S1_k80_a0.85,consensus,S1,80,0.85,80,80,0.0006992761417860408,0.03761999656278847,0.00016465405640302862,-0.0002962889540483187,-0.0002321127771092131,0.00022883023334213426,diagnostic_only,2,not_materialized
-6.711368866420374e-05,-6.71151248291781e-05,-6.711217848592112e-05,-6.711217848592112e-05,1.0,-6.47016222650454e-05,oracle_gain_S4_k240_a0.55,oracle_gain,S4,240,0.55,240,240,0.000951971179838717,0.018799697381940428,0.00016465405640302862,-0.0002962889540483187,-0.00023176774506723238,0.000229175265384115,diagnostic_only,2,not_materialized
-6.710987439039895e-05,-6.711118641775965e-05,-6.710864364917103e-05,-6.710864364917103e-05,1.0,-6.191888034046807e-05,consensus_Q3_k40_a0.55,consensus,Q3,40,0.55,40,40,0.00039877742980275535,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0002317639307934276,0.00022917907965791978,diagnostic_only,2,not_materialized
-6.709603126908741e-05,-6.709708182412564e-05,-6.709503048931357e-05,-6.709503048931357e-05,1.0,-6.468654463183774e-05,consensus_S4_k240_a0.55,consensus,S4,240,0.55,240,240,0.0009522068720656556,0.018799697381940428,0.00016465405640302862,-0.0002962889540483187,-0.00023175008767211604,0.0002291929227792313,diagnostic_only,2,not_materialized
-6.687551620715387e-05,-6.688047650834577e-05,-6.687103452089434e-05,-6.687103452089434e-05,1.0,-6.655061433437079e-05,oracle_gain_S3_k130_a1.15,oracle_gain,S3,130,1.15,130,130,0.0012965953773218962,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00023152957261018248,0.00022941343784116483,diagnostic_only,2,not_materialized
-6.686408404415686e-05,-6.686774746068845e-05,-6.686077407519975e-05,-6.686077407519975e-05,1.0,-6.653939235033169e-05,oracle_gain_S3_k130_a0.85,oracle_gain,S3,130,0.85,130,130,0.0009627978261732052,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.00023151814044718549,0.00022942487000416186,diagnostic_only,2,not_materialized
-6.678447565202463e-05,-6.678722072883481e-05,-6.678198298790159e-05,-6.678198298790159e-05,1.0,-6.371263739855031e-05,consensus_Q1_k190_a1.15,consensus,Q1,190,1.15,190,190,0.0015821914587745354,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00023143853205505327,0.0002295044783962941,diagnostic_only,2,not_materialized
-6.677073360790686e-05,-6.677276288731932e-05,-6.676889092313843e-05,-6.676889092313843e-05,1.0,-6.370235973001437e-05,consensus_Q1_k190_a0.85,consensus,Q1,190,0.85,190,190,0.0011724498456563044,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00023142479001093548,0.00022951822044041186,diagnostic_only,2,not_materialized
-6.670729454110414e-05,-6.670789284209134e-05,-6.670661892422732e-05,-6.670661892422732e-05,1.0,-6.351805969401291e-05,conflict_S1_k240_a0.55,conflict,S1,240,0.55,240,240,0.0007897766343685071,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023136135094413277,0.0002295816595072146,diagnostic_only,2,not_materialized
-6.568145843464263e-05,-6.568166266933646e-05,-6.568125696497265e-05,-6.568125696497265e-05,1.0,-6.197992779858797e-05,consensus_S1_k130_a0.55,consensus,S1,130,0.55,130,130,0.0006235471748155579,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.00023033551483767127,0.0002306074956136761,diagnostic_only,2,not_materialized
-6.521623327790723e-05,-6.521920742283206e-05,-6.521339799466742e-05,-6.521339799466742e-05,1.0,-6.216900223679551e-05,conflict_Q1_k240_a1.15,conflict,Q1,240,1.15,240,240,0.001683973135938529,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00022987028968093583,0.00023107272077041148,diagnostic_only,2,not_materialized
-6.520240842285161e-05,-6.520463774950722e-05,-6.520026944717067e-05,-6.520026944717067e-05,1.0,-6.215868008130332e-05,conflict_Q1_k240_a0.85,conflict,Q1,240,0.85,240,240,0.001247292904982739,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00022985646482588022,0.0002310865456254671,diagnostic_only,2,not_materialized
-6.504359670851898e-05,-6.50446233125669e-05,-6.504263179111521e-05,-6.504263179111521e-05,1.0,-6.262264577952263e-05,oracle_gain_S4_k190_a0.55,oracle_gain,S4,190,0.55,190,190,0.0008603400526268823,0.018799697381940428,0.00016465405640302862,-0.0002962889540483187,-0.0002296976531115476,0.00023124535733979974,diagnostic_only,2,not_materialized
-6.421743468688184e-05,-6.421782797406328e-05,-6.421704972845762e-05,-6.421704972845762e-05,1.0,-6.170290542810928e-05,consensus_S2_k130_a0.55,consensus,S2,130,0.55,130,130,0.0006812699860046848,0.017864196215491845,0.00016465405640302862,-0.0002962889540483187,-0.00022887149108991045,0.00023207151936143687,diagnostic_only,2,not_materialized
-6.387314134044749e-05,-6.387422269100627e-05,-6.38721340424471e-05,-6.38721340424471e-05,1.0,-6.135277862746573e-05,conflict_all_k180_a0.35,conflict,all,180,0.35,133,180,0.0005799874437669093,0.012596003902615727,0.00016465405640302862,-0.0002962889540483187,-0.00022852719774347612,0.00023241581270787125,diagnostic_only,2,not_materialized
-6.343421374718724e-05,-6.343483566567903e-05,-6.343360211385931e-05,-6.343360211385931e-05,1.0,-6.049455298055394e-05,consensus_S2_k80_a1.15,consensus,S2,80,1.15,80,80,0.0010084893145011,0.03743515206157422,0.00016465405640302862,-0.0002962889540483187,-0.00022808827015021588,0.0002328547403011315,diagnostic_only,2,not_materialized
-6.341271712424057e-05,-6.341317638934345e-05,-6.34122654430061e-05,-6.34122654430061e-05,1.0,-6.047525061338329e-05,consensus_S2_k80_a0.85,consensus,S2,80,0.85,80,80,0.0007531653523928239,0.02764239802460583,0.00016465405640302862,-0.0002962889540483187,-0.0002280667735272692,0.00023287623692407815,diagnostic_only,2,not_materialized
-6.340307119747367e-05,-6.340403896362632e-05,-6.340216034242921e-05,-6.340216034242921e-05,1.0,-6.095496805371945e-05,consensus_S4_k190_a0.55,consensus,S4,190,0.55,190,190,0.000830408078936562,0.018799697381940428,0.00016465405640302862,-0.0002962889540483187,-0.0002280571276005023,0.00023288588285084506,diagnostic_only,2,not_materialized
-6.281682504166132e-05,-6.28194106196348e-05,-6.281447843897179e-05,-6.281447843897179e-05,1.0,-5.96911898121001e-05,oracle_gain_Q1_k130_a1.15,oracle_gain,Q1,130,1.15,130,130,0.0013240201595915478,0.05349541786911116,0.00016465405640302862,-0.0002962889540483187,-0.00022747088144468993,0.00023347212900665738,diagnostic_only,2,not_materialized
-6.280346821359045e-05,-6.280537956871072e-05,-6.280173351736975e-05,-6.280173351736975e-05,1.0,-5.968119122887426e-05,oracle_gain_Q1_k130_a0.85,oracle_gain,Q1,130,0.85,130,130,0.0009813980733139709,0.03977661303088764,0.00016465405640302862,-0.0002962889540483187,-0.00022745752461661905,0.00023348548583472826,diagnostic_only,2,not_materialized
-6.197718024578792e-05,-6.197810775001825e-05,-6.19763077555162e-05,-6.19763077555162e-05,1.0,-6.084293569305244e-05,conflict_S_k300_a0.35,conflict,S,300,0.35,197,300,0.0007102233408914526,0.009535163108940481,0.00016465405640302862,-0.0002962889540483187,-0.00022663123664881654,0.0002343117738025308,diagnostic_only,2,not_materialized
-6.184110677360129e-05,-6.184574474042955e-05,-6.183692440751461e-05,-6.183692440751461e-05,1.0,-6.14592746240451e-05,consensus_S3_k130_a1.15,consensus,S3,130,1.15,130,130,0.0012250610368903765,0.03164062350822572,0.00016465405640302862,-0.0002962889540483187,-0.00022649516317662993,0.00023444784727471744,diagnostic_only,2,not_materialized
-6.182860233193108e-05,-6.183202724545422e-05,-6.182551383626105e-05,-6.182551383626105e-05,1.0,-6.144700837924033e-05,consensus_S3_k130_a0.85,consensus,S3,130,0.85,130,130,0.0009111206420416919,0.023698580973847916,0.00016465405640302862,-0.0002962889540483187,-0.00022648265873495972,0.00023446035171638765,diagnostic_only,2,not_materialized
-6.173391088322407e-05,-6.17367604610573e-05,-6.173117064447167e-05,-6.173117064447167e-05,1.0,-5.778956210244403e-05,conflict_Q3_k190_a0.55,conflict,Q3,190,0.55,190,190,0.0006650074385333177,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0002263879672862527,0.00023455504316509466,diagnostic_only,2,not_materialized
-6.168340391107245e-05,-6.16846233677114e-05,-6.168209320120874e-05,-6.168209320120874e-05,1.0,-5.954305447105933e-05,conflict_S4_k240_a0.55,conflict,S4,240,0.55,240,240,0.0009056284150826975,0.018799697381940428,0.00016465405640302862,-0.0002962889540483187,-0.00022633746031410108,0.00023460555013724629,diagnostic_only,2,not_materialized
-6.10643218296082e-05,-6.106739524689864e-05,-6.106141868941031e-05,-6.106141868941031e-05,1.0,-6.092901445659479e-05,oracle_gain_S3_k240_a0.55,oracle_gain,S3,240,0.55,240,240,0.0008452134689630916,0.015535948706575264,0.00016465405640302862,-0.0002962889540483187,-0.0002257183782326368,0.0002352246322187105,diagnostic_only,2,not_materialized
-6.103560427676326e-05,-6.10382457309822e-05,-6.103321640529827e-05,-6.103321640529827e-05,1.0,-6.0903873048091005e-05,consensus_S3_k240_a0.55,consensus,S3,240,0.55,240,240,0.000844622672709151,0.015535948706575264,0.00016465405640302862,-0.0002962889540483187,-0.00022568966067979188,0.00023525334977155546,diagnostic_only,2,not_materialized
-6.060801716951548e-05,-6.0609906394657594e-05,-6.060625451468364e-05,-6.060625451468364e-05,1.0,-5.7538715916315776e-05,oracle_gain_S4_k80_a1.15,oracle_gain,S4,80,1.15,80,80,0.0009693259948287324,0.037512836235773506,0.00016465405640302862,-0.0002962889540483187,-0.0002252620735725441,0.00023568093687880324,diagnostic_only,2,not_materialized
-6.058864870680438e-05,-6.0590044695024924e-05,-6.058734624000079e-05,-6.058734624000079e-05,1.0,-5.7520838080344474e-05,oracle_gain_S4_k80_a0.85,oracle_gain,S4,80,0.85,80,80,0.0007240988610012716,0.028386188434891713,0.00016465405640302862,-0.0002962889540483187,-0.000225242705109833,0.00023570030534151434,diagnostic_only,2,not_materialized
