q_source,row_prior,subset_size,label_mode,particles,best_mae,median_mae,best_spearman,lofo_mae,lofo_max_abs
h012posterior,h048_core_tail_prior,125,sample,10,0.0004145478639646483,0.0026816088101681407,0.9503759398483151,0.0004918951233612343,0.001749417936629671
h012posterior,h048_support_identity,190,temperature_sample,7,0.00042643266420380423,0.0021938218970085363,0.9338345864648794,0.0004920009130385756,0.002145360054124218
h041_route_private_tempered_q,h048_support_q2regime,95,sample,10,0.001203563808495539,0.003011151435683599,0.8691729323296301,0.000492520974224717,0.0019679527623060016
h041_route_public_q,h048_public_core_tail,190,sample,10,0.0006499638949751053,0.0010228568069904393,0.9593984962392801,0.0004931986235067626,0.001538794121110196
h012posterior,h041_public_not_private,45,sample,10,0.0012953105287705712,0.002259916923516938,0.8932330827055367,0.0004934556673462299,0.0028223344234853598
h041_route_private_tempered_q,h048_support_identity_sharp,190,sample,10,0.0008012080096578809,0.0031077572518943665,0.9383458646603617,0.0004935046162356057,0.0020342336933534804
posterior_vector_mid,h048_support_public,190,temperature_sample,7,0.0004169881048008398,0.0021497835118577664,0.9278195488709028,0.0004937891234874319,0.0020780798809832725
h048_q2_coretail_q,h048_core_tail_prior,59,sample,10,0.0011067359897658233,0.004129889777617063,0.9157894736829492,0.0004943215777499929,0.001829529118834659
h012posterior,h048_support_q2regime,190,temperature_sample,7,0.00046215870052962644,0.0012455223698266877,0.9548872180437975,0.0004963945921367128,0.00230189620357313
h041_route_public_q,h048_support_public,75,temperature_sample,7,0.0010877243429803917,0.003238921317540974,0.8225563909763108,0.0004973437945768988,0.0016831655212366636
h048_q2_support_phase_q,h048_support_identity_sharp,155,sample,10,0.0007668229306102159,0.0029576960411958238,0.914285714284455,0.0004974845933080191,0.0017239568364469347
h041_route_private_tempered_q,h048_support_q2regime,59,sample,10,0.0011045301157125774,0.0022815295251364673,0.8015037593973923,0.0005000318042244285,0.002799540888065716
h048_q2_coretail_q,h048_core_tail_prior,75,sample,10,0.0006131918529553007,0.0043813688142133565,0.8676691729311357,0.0005020333888746209,0.0017770362571492837
h048_q2_public_soft_q,h041_public_route,75,sample,10,0.0012146631277376765,0.0029414162290517147,0.7909774436079332,0.0005022762731351488,0.0025327143501063104
h012,h048_public_core_tail,155,sample,10,0.0009506043497164539,0.002178868872368972,0.9548872180437975,0.00050316960627377,0.0013550931909052707
h041_route_private_tempered_q,h048_support_public_not_private,155,sample,10,0.0008529012964283699,0.0018983192955811922,0.9172932330814433,0.0005054733295319586,0.0014823482329664097
h048_q2_public_soft_q,h041_public_route,125,sample,10,0.0009143542034773753,0.0014558286602487046,0.9503759398483151,0.0005060598627454323,0.002746567666512576
posterior_vector_mid,h048_support_q2regime,125,sample,10,0.000543883278441312,0.002913563687022436,0.9518796992468095,0.0005065949035559282,0.0017153585894769778
h012,h048_support_identity,75,sample,10,0.0011842152142960878,0.0027425758127793357,0.9759398496227158,0.000507733459516588,0.002845069446003214
h048_q2_public_soft_q,h048_public_core_tail,190,sample,10,0.0007922109042652666,0.0020975829637636,0.9744360902242218,0.0005083490076682754,0.0013684026098729572
h041_route_private_tempered_q,h048_support_public_not_private,125,sample,10,0.001082669570290495,0.0016590623783831987,0.9323308270663849,0.00050976799107841,0.0011421058528832736
h012posterior,h041_memory_disagree_public,125,sample,10,0.0012295183208437502,0.0035953582553106328,0.9473684210513267,0.0005106792893400002,0.002019447953256483
posterior_vector_mid,h048_support_identity,59,temperature_sample,7,0.000830371552641743,0.002022732196538203,0.8586466165401706,0.0005109901156659024,0.0016909186838736153
h012posterior,h048_support_q2regime,190,sample,10,0.0007193055906238318,0.001495301915829651,0.9639097744347627,0.0005110789213187394,0.0013114427398081673
h012posterior,h048_support_public_not_private,45,temperature_sample,7,0.0009621879821207484,0.0029409492915781032,0.8661654135326416,0.0005111565013620712,0.0022838661458748546
posterior_vector_mid,h041_public_route,95,temperature_sample,7,0.0009007821677381799,0.0030206462446986646,0.9473684210513267,0.0005120771657678042,0.002687774978949619
h041_route_private_tempered_q,h041_memory_disagree_public,125,sample,10,0.000690002716327569,0.0017796604294147774,0.8571428571416766,0.0005130680344944547,0.0015426262867923538
h048_q2_support_phase_q,h048_support_q2regime,95,sample,10,0.0012147189253154012,0.0023308145700925067,0.8075187969913689,0.0005134970205560748,0.003281377040287802
h048_q2_coretail_q,h048_support_public,190,sample,10,0.0005272315477334172,0.0017390579403517286,0.9428571428558444,0.0005139980890602561,0.0008349945076852518
h048_q2_support_phase_q,h048_core_tail_prior,59,sample,10,0.000764373153241453,0.001740849587284892,0.8766917293221009,0.0005201879516537861,0.002944931003317705
h041_route_public_q,h048_support_public_not_private,125,sample,10,0.0007250192208343062,0.0028007303466344538,0.8406015037582407,0.0005204831637313956,0.0016842005614556357
posterior_vector_mid,h048_support_identity_sharp,125,sample,10,0.0008855908501222791,0.0022272759274955386,0.9684210526302451,0.0005212287600376479,0.0022824475350035484
posterior_vector_mid,h048_core_tail_prior,95,sample,10,0.0007326466977934714,0.0029157589996051166,0.8962406015025249,0.000521971640586455,0.0015002932734345074
posterior_vector_mid,h041_public_route,45,sample,10,0.0011312995763694197,0.0033383898874058734,0.878195488720595,0.0005225263584082819,0.0034863937831817373
h041_route_public_q,h048_public_core_tail,59,temperature_sample,7,0.0015230074085593951,0.00454167443612514,0.8345864661642641,0.0005228215701054864,0.0027045801794109894
h012posterior,h041_memory_disagree_public,155,temperature_sample,7,0.0008502496834124219,0.0020262016450394555,0.9398496240588559,0.0005228712476251693,0.002983610543713629
h012posterior,h048_support_public_not_private,95,temperature_sample,7,0.0009447992263607163,0.0033293253362030235,0.6736842105253878,0.0005260390033101644,0.0039373002811537595
h012,h048_core_tail_prior,75,sample,10,0.0009548922449058668,0.002573742004022386,0.92330827067542,0.0005266211731380159,0.0013277851144374159
h012posterior,h041_memory_disagree_public,95,sample,10,0.000812040049775244,0.0019504769244527024,0.9067669172919843,0.0005271982046643327,0.0015053893465102972
h041_route_public_q,h048_public_core_tail,59,sample,10,0.0013134268503307116,0.00211794274483144,0.8872180451115601,0.0005282693846983878,0.0021254450107505048
h012posterior,uniform,190,sample,10,0.0005410862826374454,0.0016595323147027391,0.9548872180437976,0.0005283428904325905,0.0013282129663454902
h012,h048_support_identity_sharp,95,sample,10,0.0007357623638080605,0.0020974965253586983,0.8781954887205949,0.0005288416579733751,0.0017715312410759923
h012posterior,h048_support_identity,75,temperature_sample,7,0.0007691712884776388,0.0029566339995631234,0.7353383458636488,0.000529457330600747,0.003958082110460643
h012,h041_public_not_private,59,sample,10,0.0010237094778500467,0.0037587292420950026,0.932330827066385,0.0005301921031270073,0.002705025181895646
h048_q2_public_soft_q,h048_support_public,45,sample,10,0.0010545947247585167,0.0030294835548909014,0.8827067669160775,0.0005333236371480381,0.002875160857629207
h012,h048_support_q2regime,45,sample,10,0.0018433055155913775,0.002659103625184189,0.878195488720595,0.0005360990681926788,0.0027709185284026053
posterior_vector_mid,h048_core_tail_prior,75,temperature_sample,7,0.0008957959811431123,0.001849477785365763,0.798496240600404,0.0005362438946469666,0.0032443786440535406
h048_q2_coretail_q,h041_memory_disagree_public,155,sample,10,0.0008993927362819131,0.0019663347748226827,0.9428571428558443,0.0005373216301345861,0.002440367224148976
h048_q2_support_phase_q,h041_public_route,95,sample,10,0.0010420558400028896,0.0036077936976593628,0.9233082706754201,0.0005399854918022582,0.0036781332225357104
h048_q2_coretail_q,h041_public_route,75,temperature_sample,7,0.0017588614023295024,0.006231953100624653,0.8857142857130659,0.0005420047558188952,0.0024955740448115975
h012posterior,h048_support_public_not_private,155,sample,10,0.0007476509095195657,0.0014777413417633024,0.9293233082693969,0.000542716624412587,0.0030181360208663115
h041_route_public_q,h041_memory_disagree_public,45,sample,10,0.0017768902577066468,0.005374532701007942,0.8812030075175832,0.0005433937259487941,0.00229492860170908
h012posterior,h041_public_not_private,155,sample,10,0.0006830042034306933,0.0023616272978184624,0.9218045112769259,0.0005437106691383831,0.0012404971914564793
h048_q2_support_phase_q,h048_support_identity,95,sample,10,0.0009250133039154544,0.002765987938854732,0.8812030075175832,0.0005452986388061271,0.0015517904761784204
h012posterior,h048_support_public,190,temperature_sample,7,0.0006199145471286761,0.0023627996740845994,0.9368421052618676,0.0005455915222862881,0.0014510195545905224
h048_q2_coretail_q,h041_public_route,125,sample,10,0.0010144902440172485,0.0029039222017578784,0.8947368421040308,0.0005457899775351138,0.002315333625259472
h041_route_private_tempered_q,h048_support_public,45,sample,10,0.0012065902895576918,0.003798938557850708,0.8406015037582408,0.000547183241497303,0.003974144820393228
h048_q2_public_soft_q,h048_support_public,75,sample,10,0.0010605420995291896,0.0021168521035274126,0.9654135338332569,0.0005486540449024845,0.0016312603627286915
h041_route_private_tempered_q,h041_public_route,155,temperature_sample,7,0.0006797952162717368,0.0027033648734286248,0.9022556390965016,0.0005488062080685998,0.0018740627674826323
h012posterior,h048_core_tail_prior,125,temperature_sample,7,0.0007575034227496878,0.001980866060516453,0.9278195488709023,0.0005500914216558325,0.003073188308476823
h048_q2_support_phase_q,h048_support_public_not_private,95,temperature_sample,7,0.0007978545558511886,0.0018340815627159231,0.8165413533823341,0.0005504084633029641,0.002067064464646221
h012posterior,h048_support_q2regime,125,temperature_sample,7,0.0006774630868431615,0.003375022392714707,0.8842105263145716,0.0005509000296886615,0.0018553811908182255
h041_route_public_q,h041_memory_disagree_public,125,sample,10,0.0008873518190986509,0.002087420590218562,0.8751879699236067,0.0005513105989209487,0.0012886760709012804
posterior_vector_mid,h048_core_tail_prior,95,temperature_sample,7,0.0010708933701304717,0.0032933830852088716,0.8466165413522175,0.0005529859393125325,0.002535650368855601
posterior_vector_mid,h048_support_identity,190,temperature_sample,7,0.0011194225554372658,0.003519297819858327,0.9248120300739143,0.000553600196020252,0.0015145635090701628
h048_q2_support_phase_q,h041_public_not_private,190,sample,10,0.0005347077558415847,0.002424226910887748,0.939849624058856,0.0005540062663377494,0.0014457461707748313
h012,h041_public_not_private,125,sample,10,0.0007162825043010633,0.0019231649566431857,0.9248120300739142,0.0005552307385600726,0.001635123261672984
h012posterior,h048_support_public_not_private,155,temperature_sample,7,0.0008511642423700888,0.0029529445623566884,0.8796992481190893,0.000555458142413316,0.0042609108609949296
h012posterior,h041_memory_disagree_public,95,temperature_sample,7,0.0008565245614142227,0.0018582912770530717,0.7954887218034157,0.0005561697293585643,0.00392345518948707
h048_q2_public_soft_q,uniform,95,sample,10,0.0012851638532280817,0.004480332995519776,0.8947368421040308,0.0005569432271997175,0.00185649584420273
h041_route_public_q,h041_public_not_private,95,sample,10,0.0008719934163868911,0.0017901160218493583,0.8421052631567348,0.0005569895453006853,0.0020061970739662545
h012,h048_support_identity_sharp,75,temperature_sample,7,0.0021076946775748116,0.005395226470458847,0.8300751879687814,0.0005576843210978671,0.002417964115901842
h048_q2_coretail_q,h041_public_route,155,sample,10,0.0006560165766641194,0.002466352097383776,0.8511278195476999,0.0005595672514249871,0.0018210142788444624
h012posterior,h048_core_tail_prior,190,sample,10,0.00036147784599593327,0.001292432586818396,0.8661654135326415,0.0005597242282934135,0.0018246241324663612
h048_q2_public_soft_q,h048_support_public,59,sample,10,0.0021941842424099754,0.005376656229161433,0.9233082706754201,0.0005636234407494524,0.0021594136737859843
h048_q2_coretail_q,h048_public_core_tail,45,sample,10,0.0014023293351168088,0.004180757279472855,0.8992481202995134,0.000564135041112712,0.0023917288029263184
h012posterior,h048_support_identity_sharp,59,sample,10,0.0007652972404695928,0.0018563401396819675,0.8601503759386651,0.00056561012404966,0.002736362013063487
h048_q2_coretail_q,uniform,95,sample,10,0.0006450149610731639,0.002257061850533516,0.9624060150362684,0.0005672237351121532,0.0019195911940027809
h041_route_private_tempered_q,h041_public_route,155,sample,10,0.0009078610385478767,0.0018223028632081634,0.92330827067542,0.000567798515921434,0.0023849724973754594
h041_route_public_q,h048_support_q2regime,125,temperature_sample,7,0.0005478482317897806,0.0017994163661853655,0.8917293233070426,0.0005692614097011684,0.0016705398912265062
h041_route_public_q,h041_memory_disagree_public,125,temperature_sample,7,0.0004045589413345055,0.0028351843132467572,0.9458646616528328,0.0005701339236372559,0.0020103021664885784
posterior_vector_mid,h041_memory_disagree_public,125,sample,10,0.0010806060471230995,0.0026322279472856727,0.8962406015025249,0.0005704785088551359,0.002790234965031878
h041_route_public_q,h048_support_public,75,sample,10,0.0011789955357902645,0.0017929886255591472,0.9293233082693967,0.0005716149913322051,0.0034641180459474234
h041_route_public_q,h048_public_core_tail,155,sample,10,0.0007500151926886994,0.0014112748209002745,0.9067669172919842,0.0005718979310520506,0.0012510070008896514
posterior_vector_mid,h048_public_core_tail,59,temperature_sample,7,0.0027746903146788357,0.004227268281396612,0.7924812030064274,0.0005727944266599607,0.004252919869534447
h048_q2_support_phase_q,h048_public_core_tail,45,sample,10,0.0009066415768855442,0.004375364792290469,0.9127819548859609,0.0005732864601022528,0.003093025040650923
h048_q2_public_soft_q,h048_public_core_tail,59,sample,10,0.0013264439935023783,0.0029621926646190505,0.8511278195476999,0.0005747505955160389,0.003973115239353663
h012posterior,h048_support_identity_sharp,155,temperature_sample,7,0.0007714781783619326,0.0032013953853856835,0.8902255639085483,0.0005755831750156263,0.0024869291959115723
