candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,q2_k,core_alpha,tail_k,tail_alpha,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,h043_q2_override_score,h043_promotable,candidate_source,regime,core_rows,tail_rows,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h043_overlap_cells,h043_jaccard,h043_distance_l2,h044_route_split_score,h044_promotable,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h043_h042core_tail15_b0.08_c60_336579c9,submission_h043_h042core_tail15_b0.08_c60_336579c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.08_c60_336579c9.csv,h042core_tail15_b0.08,h042core_tail15_b0.08,2,60,60,0.003392593178365,0.0375026422882679,0.0152765040931977,0.2238398541983381,-0.0001423476327362,0.0005823962907385,-1.5013330107692262e-06,-1.537835741789589e-05,-0.000223528961818,-0.000301516080153,0.0002567969757364,-0.0002301171607954,-0.0004199641623194,0.000195431097123,0.8333333333333334,12,-0.0002335441977365,-0.0002682691360248,0.0002937413864537,-3.5338226146278996e-05,-0.000384859323914,0.0002327658470953,0.5833333333333334,12,0.9396248339973438,0.574233794179355,0.5681675898870321,0.5985852394856731,0.0059287754442213,4.3258379906319096e-05,0.0304487982922501,0.0833333333333333,12,0.5816079119575301,0.5373225153446302,0.5973613626075107,0.0004105858418019,-0.1276688812783486,0.0351458962572128,0.25,12,-1.1188369117128123,1.1188369117128123,0.0186472818618802,0.7666666666666667,0.0,1.063612217795485,45.0,0.5,15.0,0.08,45,0.75,0.0003931234395813,0.0018607784003027,-0.0002138416927031,1.374270833333333,False,h043,,,,,,,,,,,,,,-0.00014728164602078285,-0.0005982626314495997,0.0014366727618390623,-0.0002333648928530517,-0.0006029252631947278,0.00040579416714827185,0.6666666666666666,12,-0.0001228411913274637,-0.004137797144678026,0.006979505591929722,-0.00018133510037517727,-0.006089230357554968,0.006855760895861052,0.5833333333333334,12,1.7245833333333334,False,False
h043_h042core0.58_tail10_b0.08_c55_aa9dbb5b,submission_h043_h042core0.58_tail10_b0.08_c55_aa9dbb5b.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.08_c55_aa9dbb5b.csv,h042core0.58_tail10_b0.08,h042core0.58_tail10_b0.08,2,55,55,0.0038808700986583,0.0430567161459032,0.0175047489903804,0.2596542308700726,-0.0001591248763117,0.0006774408908521,1.4963429021989504e-07,-1.5606874895750695e-05,-0.0002290352330016,-0.0003161980989909,0.0001987529168047,-0.0002300979493976,-0.0004839846547851,0.0002128643935215,0.75,12,-0.0002209436149222,-0.000273743076298,0.0002412790835649,-1.1907606546085296e-05,-0.0004432924760459,0.0002410210068289,0.5,12,1.0945219123505978,0.5742434313264395,0.5681854620246358,0.5986018759705232,0.0059384125913058,6.113051751003296e-05,0.0304654347771002,0.0833333333333333,12,0.5815061273929343,0.5373917540242289,0.5973939655368049,0.0004765570617517,-0.1277531794319256,0.0351775781651936,0.25,12,-1.0465752975817866,1.0465752975817866,0.0190286417742143,0.7818181818181819,0.0,1.4355419986719786,45.0,0.58,10.0,0.08,45,0.8181818181818182,0.002621368336764,0.0063404075354057,-0.0002504217071148,1.353996212121212,False,h043,,,,,,,,,,,,,,-0.0001830788823739462,-0.0005446645944416461,0.0015693085212749413,-0.0002460720004634183,-0.0005438749234424756,0.0004859436470592624,0.5833333333333334,12,-0.00015348454013831662,-0.004048541577011042,0.007058926681688364,-0.0002119784491860302,-0.005999974789887984,0.006935181985619694,0.5833333333333334,12,1.729166666666667,False,False
h043_q2_top70_a0.14_c70_681d96a8,submission_h043_q2_top70_a0.14_c70_681d96a8.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top70_a0.14_c70_681d96a8.csv,q2_top70_a0.14,q2_top70_a0.14,1,70,70,0.0011785666091972,0.0109860137095125,0.0052635563186138,0.0626751591755343,-4.939952938098784e-05,0.0001710013374995,-2.921719955604845e-06,-7.985936464770315e-06,-8.357232175954746e-05,-0.0003707104065172,0.0005250303281559,-0.0001235059618767,-0.000345318304937,0.0001138843609488,0.8333333333333334,12,-0.0002515535662406,-0.0003702144552007,0.0004816918922869,-5.937156028524345e-05,-0.0002015249368166,0.0001745432887207,0.6666666666666666,12,0.7795484727755644,0.5741934775484225,0.5680994481564898,0.5984518972150834,0.0058884588132887,-2.488335063591806e-05,0.0303154560216604,0.1666666666666666,12,0.5830075398399857,0.5370202924092827,0.59717133691389,0.0001322404126519,-0.1263679402866122,0.0349458489467707,0.25,12,-1.413076288840186,1.413076288840186,0.0201868041262883,0.8142857142857143,0.0,0.75441401062417,70.0,0.14,0.0,0.0,45,0.6428571428571429,0.011812243806205,0.0280697047752356,-2.650133727497996e-05,1.8880357142857145,False,h043,,,,,,,,,,,,,,-4.667498958627753e-06,-0.0008479840189123712,0.0011714546876681366,-0.00015105721731311066,-0.0008472011283320823,0.0002268401171209549,0.6666666666666666,12,-0.0002758597273778522,-0.004385683364700701,0.006245722573905911,-0.0003343536364255658,-0.00633686298868105,0.006121977877837241,0.5833333333333334,12,1.7327083333333335,False,False
h044_h042core0.66_h042like_tail40_b0.32_c85_d7e2166d,submission_h044_h042core0.66_h042like_tail40_b0.32_c85_d7e2166d.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.32_c85_d7e2166d.csv,h042core0.66_h042like_tail40_b0.32,h042core0.66_h042like_tail40_b0.32,2,85,85,0.0049005979397703,0.0484884969188055,0.0221725806953212,0.2954686075418076,-0.0001807942754632,0.0007709381694339,1.0052632832958555e-06,-1.913698003171922e-05,-0.0002715250996178,-0.0004258530763178,0.0001362515375275,-0.0002924582814955,-0.000565807074782,0.0002766271800341,0.8333333333333334,12,-0.0002391707138278,-0.0003388688650866,0.0001794746697814,-5.906981951122551e-05,-0.0005184471128184,0.0003259236971996,0.5833333333333334,12,0.6934244791666666,0.5742604751722794,0.5681856563307093,0.5981825793638665,0.0059554564371456,6.132482358356396e-05,0.0300461381704436,0.0833333333333333,12,0.5816324445281015,0.5374687754624652,0.5973169412263565,0.0005545631841377,-0.1276768904252272,0.0350828659734479,0.25,12,-1.8398129850501064,1.8398129850501064,0.0216448586476483,0.8,0.0,1.6150000000000002,,0.66,,0.32,45,0.5294117647058824,,0.0145850736483065,-0.0002735639616226,,,h044,h042like,45.0,40.0,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,85.0,0.8095238095238095,0.0189330966766831,1.7434747899159664,False,0.00010984014556503566,-0.000839436592756552,0.0023909978659015707,2.3756898732766804e-05,-0.0008440992245016801,0.0008702545578177457,0.4166666666666667,12,-0.0002621856331324066,-0.0038436330976857696,0.00673905776613651,-0.0003206795421801202,-0.005794812721666118,0.00661531307006784,0.5833333333333334,12,1.7329166666666667,False,False
h043_h042core_tail15_b0.18_c60_2bd2f103,submission_h043_h042core_tail15_b0.18_c60_2bd2f103.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.18_c60_2bd2f103.csv,h042core_tail15_b0.18,h042core_tail15_b0.18,2,60,60,0.0035053685912272,0.0375026422882679,0.0157679083926743,0.2238398541983381,-0.0001443049596173,0.0005857850000917,-1.8072739522392131e-06,-1.599348228660994e-05,-0.0002278232984892,-0.0003023444189549,0.0002524556922956,-0.000231853486082,-0.000425362093439,0.0001983847273469,0.8333333333333334,12,-0.0002353184042683,-0.0002689330849595,0.0002896615583871,-3.9733494602754715e-05,-0.0003898798870324,0.0002345913624646,0.5833333333333334,12,0.8677124833997344,0.57422470398315,0.5681693214899212,0.5984099201879615,0.0059196852480162,4.498998279545142e-05,0.0302734789945386,0.0833333333333333,12,0.5817557277915272,0.5373259586951162,0.5972432611620556,0.0004140340099282,-0.127539182571549,0.0350191654211999,0.25,12,-1.1088384697149525,1.1088384697149525,0.0184806411619158,0.7666666666666667,0.0,0.6959594953519256,45.0,0.5,15.0,0.18,45,0.75,0.0008845277390579,0.0041867514006811,-0.0002078716458371,1.3782291666666666,False,h043,,,,,,,,,,,,,,-0.00011371261598146134,-0.0006041314415300769,0.001489962688264535,-0.0001997958628137302,-0.000608794073275205,0.00042693350772938875,0.6666666666666666,12,-0.00018681831835623032,-0.004158856121266908,0.006907576077581098,-0.0002453122274039439,-0.006110289334143849,0.006783831381512428,0.5833333333333334,12,1.7332291666666664,False,False
h043_h042core_tail15_b0.04_c60_2e0e6aa1,submission_h043_h042core_tail15_b0.04_c60_2e0e6aa1.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.04_c60_2e0e6aa1.csv,h042core_tail15_b0.04,h042core_tail15_b0.04,2,60,60,0.003347433982542,0.0375026422882679,0.015079942373407,0.2238398541983381,-0.0001415203892621,0.0005816207490027,-1.36260940675148e-06,-1.5114434303863903e-05,-0.000221658184753,-0.0003010773221114,0.0002585742655392,-0.0002291723534431,-0.0004177457251568,0.0001943059333978,0.8333333333333334,12,-0.0002329150780711,-0.0002681908088122,0.0002954284325868,-3.3441467815122083e-05,-0.0003827780182917,0.0002320753503302,0.5833333333333334,12,0.9740869853917664,0.5742369574156215,0.5681677623668614,0.5986585669026934,0.0059319386804878,4.343085973567141e-05,0.0305221257092705,0.0833333333333333,12,0.5815460906955361,0.5373216643259339,0.5974107268970138,0.0004095659674588,-0.1277231263572558,0.0351989007766972,0.25,12,-1.1182458378879947,1.1182458378879947,0.0186374306314665,0.7666666666666667,0.0,1.54105411686587,45.0,0.5,15.0,0.04,45,0.75,0.0001965617197906,0.0009303892001513,-0.0002162478984155,1.3744791666666667,False,h043,,,,,,,,,,,,,,-0.00016084754380378888,-0.0005956261517654412,0.0014159161759288036,-0.00024693079063605773,-0.0006002887835105693,0.00039775809032480385,0.6666666666666666,12,-9.573179471881587e-05,-0.004122303553585656,0.0070032030844054734,-0.00015422570376652945,-0.006073736766462598,0.0068794583883368034,0.5833333333333334,12,1.735208333333333,False,False
h043_h042core0.58_tail10_b0.04_c55_bc13779b,submission_h043_h042core0.58_tail10_b0.04_c55_bc13779b.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.04_c55_bc13779b.csv,h042core0.58_tail10_b0.04,h042core0.58_tail10_b0.04,2,55,55,0.0038537488395714,0.0430567161459032,0.0173847352742877,0.2596542308700726,-0.0001587004750102,0.0006728161768541,2.915908246628112e-07,-1.530153335412044e-05,-0.0002297678347199,-0.0003159722401221,0.0001995254195643,-0.0002296079736643,-0.0004830598760938,0.0002116688558557,0.75,12,-0.0002212809939629,-0.0002737155384975,0.000241899313024,-1.1742989334901678e-05,-0.0004425465035193,0.0002402725680322,0.5,12,1.1038844621513944,0.5742458553822865,0.5681856086971477,0.5986669295651361,0.0059408366471526,6.127719002202436e-05,0.0305304883717131,0.0,12,0.5814947818694639,0.5373910963330953,0.5974283506451665,0.0004757500143811,-0.1277658579047295,0.0352149559612916,0.25,12,-1.0459842237569688,1.0459842237569688,0.0190178949773994,0.7818181818181819,0.0,1.6250074701195218,45.0,0.58,10.0,0.04,45,0.8181818181818182,0.0025013546206713,0.0062160451048951,-0.0002520320400775,1.3431628787878789,False,h043,,,,,,,,,,,,,,-0.0001872803352705914,-0.0005396145343184293,0.00155681276614504,-0.0002479429325257503,-0.0005388248633192587,0.00048117512386552854,0.5833333333333334,12,-0.0001357728384146894,-0.004041151825882712,0.007069914416736737,-0.00019426674746240297,-0.0059925850387596525,0.006946169720668067,0.5833333333333334,12,1.739479166666667,False,False
h043_q2_top55_a0.08_c55_184eb738,submission_h043_q2_top55_a0.08_c55_184eb738.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top55_a0.08_c55_184eb738.csv,q2_top55_a0.08,q2_top55_a0.08,1,55,55,0.0005852650105532,0.0063238162276655,0.002621368336764,0.0358143766717344,-2.6957555848439135e-05,9.594399899684812e-05,-1.8445305387523735e-06,-4.630022138451055e-06,-6.209751510948859e-05,-0.0003168743494115,0.0005892076239162,-8.612851252126413e-05,-0.0003109731908006,8.068847980869363e-05,0.8333333333333334,12,-0.000238786859044,-0.0003693461244043,0.000448805951505,-3.94103187140284e-05,-0.0001513948223587,0.0001455146113896,0.6666666666666666,12,1.0036520584329347,0.5741279648251619,0.5680970320714852,0.5978628378167069,0.0058229460900282,-2.729943564058201e-05,0.029726396623284,0.1666666666666666,12,0.5816309592685163,0.5369636319611302,0.5969877869273456,7.446307893588244e-05,-0.1276093389051078,0.0347531948676603,0.25,12,-1.0072205219733594,1.0072205219733594,0.0183131003995156,0.7454545454545455,0.0,1.6079008964143426,55.0,0.08,0.0,0.0,45,0.8181818181818182,0.0127420671812231,0.0324457813898137,-1.2227527974412088e-05,2.1073295454545455,False,h043,,,,,,,,,,,,,,-0.0002389879096800704,-0.00044442039091987135,0.0007487201987907724,-0.00030107739487706623,-0.0004520176964380266,-4.208861943946089e-05,0.9166666666666666,12,-7.788853845562636e-05,-0.004470000589302749,0.00677806127079837,-0.00013638244750333994,-0.0064214338021796906,0.006669886262879669,0.5,12,1.7411458333333332,False,False
h043_q2_top70_a0.22_c70_c69b47e7,submission_h043_q2_top70_a0.22_c70_c69b47e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top70_a0.22_c70_c69b47e7.csv,q2_top70_a0.22,q2_top70_a0.22,1,70,70,0.0018504831610091,0.017094458744251,0.0082713027863931,0.0984895358472686,-7.552586813456164e-05,0.000268520919677,-3.804401114826144e-06,-1.159815272597809e-05,-0.0001276306374407,-0.0003576511492371,0.0004547066641224,-0.0001837531039984,-0.0003494299630571,0.0001357910897389,0.8333333333333334,12,-0.0002526817116965,-0.0003504117898228,0.0004880854380544,-6.563188295095283e-05,-0.000195038220769,0.0001936000112013,0.6666666666666666,12,0.700066401062417,0.5742079529562873,0.5681165702244463,0.5984511980779061,0.0059029342211535,-7.761282679508145e-06,0.0303147568844832,0.1666666666666666,12,0.5830084971172884,0.5370954171488191,0.5971734665263849,0.0001951880783333,-0.1263676455049025,0.0349453486830678,0.25,12,-1.4232423235889238,1.4232423235889238,0.0203320331941274,0.7857142857142857,0.0,0.8868268592297476,70.0,0.22,0.0,0.0,45,0.6428571428571429,0.0100573084648271,0.0225050166366654,-6.148666527481815e-05,1.7476190476190472,False,h043,,,,,,,,,,,,,,5.6794525608842676e-05,-0.0008746598027256084,0.0013379345385997148,-8.959519274564023e-05,-0.0008738769121453194,0.0002660948064417153,0.5833333333333334,12,-0.0003148257188227586,-0.0043105918285524835,0.006250719007205819,-0.0003733196278704722,-0.0062617714525328326,0.006126974311137149,0.5833333333333334,12,1.7411458333333334,False,False
h044_phaseenergy_top75_a0.78_c75_bf387f5f,submission_h044_phaseenergy_top75_a0.78_c75_bf387f5f.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.78_c75_bf387f5f.csv,phaseenergy_top75_a0.78,phaseenergy_top75_a0.78,1,75,75,0.0069676880062776,0.0564082728223818,0.0313965164685692,0.3491901725494082,-0.0002179120381028,0.0009462356274968,4.88495986254889e-06,-3.377292648908283e-05,-0.0002650981970567,-0.0005356593142598,0.0001719506517541,-0.0003033455277046,-0.0007270165125612,0.0003207493360644,0.75,12,-0.0002142561466651,-0.0004708355251253,5.11384311977885e-05,-5.3442784849772745e-05,-0.0006667798322342,0.0003646419091148,0.5833333333333334,12,0.7631835937499999,0.5743363587358596,0.5682371077848452,0.5983153091961679,0.0060313400007258,0.0001127762777194,0.030178868002745,0.0,12,0.5837442799616199,0.5376365443635011,0.5971372152291197,0.0007158449113056,-0.1258304739867362,0.034874460984391,0.25,12,-1.4978872324136947,1.4978872324136947,0.0199718297655159,0.7866666666666666,0.0,0.8985416666666667,,0.78,,0.0,45,0.6,,0.0335809784238432,-0.0002922440950883,,,h044,phaseenergy,75.0,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.4552380952380951,0.4274643520000001,75.0,0.7142857142857143,0.0132318569888689,1.9442023809523812,False,0.00019650197867803094,-0.001122567602659103,0.0026325471104920494,0.00011041873184576209,-0.0011229541733518123,0.001031333077427347,0.4166666666666667,12,-0.0006736892269520794,-0.003771154643950028,0.006052086408436983,-0.000732183135999793,-0.005722334267930377,0.005928341712368313,0.5833333333333334,12,1.742916666666667,False,False
h043_h042core0.58_tail20_b0.04_c65_48584410,submission_h043_h042core0.58_tail20_b0.04_c65_48584410.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.04_c65_48584410.csv,h042core0.58_tail20_b0.04,h042core0.58_tail20_b0.04,2,65,65,0.0038839633184221,0.0430567161459032,0.0175144223654733,0.2596542308700726,-0.000159343052217,0.0006712864543008,2.789911120414312e-07,-1.5348837615193893e-05,-0.0002400477605674,-0.0003244144543043,0.0001995681414266,-0.0002424732693024,-0.0004846037897546,0.0002212720857179,0.8333333333333334,12,-0.0002329949426137,-0.0002788322461512,0.0002417421789535,-2.9626354633173133e-05,-0.0004440526212338,0.0002600206781797,0.5833333333333334,12,0.9641268260292164,0.5742528474186721,0.5681777633371216,0.5986741423105825,0.0059478286835383,5.343182999574259e-05,0.0305377011171595,0.0833333333333333,12,0.5816045490814103,0.5373891812715982,0.5974182015829795,0.0004751066220316,-0.1276719786367937,0.0352041964705081,0.25,12,-1.2350393682338077,1.2350393682338077,0.0190006056651355,0.8153846153846154,0.0,1.457437749003984,45.0,0.58,20.0,0.04,45,0.6923076923076923,0.0026310417118569,0.0062582109242194,-0.0002513588181767,1.2401522435897436,False,h043,,,,,,,,,,,,,,-0.00012926381634070956,-0.0006878006144219937,0.0016359729694594728,-0.00021534706317297841,-0.0006924632461671219,0.000523884328443038,0.5833333333333334,12,-0.00010928539043347178,-0.004028607261780569,0.006976226781038264,-0.00016777929948118536,-0.00598004047465751,0.006852482084969594,0.5833333333333334,12,1.745729166666667,False,False
h044_h042core0.66_pubtrans_tail40_b0.32_c85_2325e8a1,submission_h044_h042core0.66_pubtrans_tail40_b0.32_c85_2325e8a1.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_pubtrans_tail40_b0.32_c85_2325e8a1.csv,h042core0.66_pubtrans_tail40_b0.32,h042core0.66_pubtrans_tail40_b0.32,2,85,85,0.0048709961087268,0.0484884969188055,0.0220557251696694,0.2954686075418076,-0.0001796126156931,0.0007688010797397,1.0381924609007698e-06,-1.9774748250235888e-05,-0.0002685167347286,-0.000424387312634,0.0001362624183286,-0.0002884657442259,-0.0005631823298661,0.000276381581753,0.8333333333333334,12,-0.0002363672828626,-0.0003358539984039,0.0001816026003738,-5.6238967681099435e-05,-0.0005159555598122,0.0003256538996496,0.5833333333333334,12,0.7130208333333333,0.57426298996593,0.5681864844428277,0.5982618698950594,0.0059579712307962,6.215293570189796e-05,0.0301254287016364,0.0833333333333333,12,0.5814556700409279,0.5374687368873067,0.5974006313552611,0.0005544852442102,-0.127834903406261,0.0351712113900281,0.25,12,-1.8770935735617296,1.8770935735617296,0.0220834538066085,0.8,0.0,0.8828645833333332,,0.66,,0.32,45,0.5294117647058824,,0.0143188120258622,-0.0002745385484272,,,h044,pubtrans,45.0,40.0,0.6544823529411765,0.5026329411764705,0.6079656470588235,0.492436974789916,0.450769157647059,85.0,0.8095238095238095,0.0195579174681022,1.8030581232492997,False,0.00010059642395913657,-0.0008202884626048653,0.002398522339206468,1.4513177126867713e-05,-0.0008249510943499934,0.0008713133928669864,0.4166666666666667,12,-0.00025621885505326854,-0.0038259462780203925,0.006766952816353013,-0.0003147127641009821,-0.005777379490897334,0.006643208120284343,0.5833333333333334,12,1.7464583333333334,False,False
h043_h042core_tail8_b0.26_c53_3fc7a08a,submission_h043_h042core_tail8_b0.26_c53_3fc7a08a.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.26_c53_3fc7a08a.csv,h042core_tail8_b0.26,h042core_tail8_b0.26,2,53,53,0.0034181160304102,0.0375026422882679,0.0153791953950895,0.2238398541983381,-0.0001420767861872,0.0005878090080873,-1.960549836359893e-06,-1.6066034681827006e-05,-0.0002202535923057,-0.0002749160585794,0.0002561769218465,-0.0002144558967866,-0.0004195339196547,0.0001894402598961,0.75,12,-0.0002266161909348,-0.000246189703519,0.0002934277043611,-2.346441877404664e-05,-0.0003842783693025,0.0002196048501366,0.5833333333333334,12,0.980660690571049,0.5742310158535417,0.5681720102351858,0.5985658566498736,0.005925997118408,4.767872806006324e-05,0.0304294154564506,0.0833333333333333,12,0.5820271201415022,0.5373240533923819,0.5974710863117361,0.0004112946002091,-0.1273245889478428,0.0352542626744737,0.25,12,-0.9510988471338332,0.9510988471338332,0.0179452612666761,0.7358490566037735,0.0,1.742944887118194,45.0,0.5,8.0,0.26,45,0.8490566037735849,0.0004958147414731,0.0034277152742562,-0.0002098102212223,1.506798349056604,False,h043,,,,,,,,,,,,,,-0.00015696315568596367,-0.0004513175467583338,0.0014890409794346875,-0.000242138398438607,-0.00045052787575916315,0.0004157892686282345,0.6666666666666666,12,-0.00015546715982665046,-0.004105212972334177,0.0070592576503389955,-0.00021396106887436404,-0.006056646185211119,0.0069355129542703255,0.5833333333333334,12,1.748125,False,False
h044_h042core0.66_phaseenergy_tail40_b0.22_c85_5918018f,submission_h044_h042core0.66_phaseenergy_tail40_b0.22_c85_5918018f.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_phaseenergy_tail40_b0.22_c85_5918018f.csv,h042core0.66_phaseenergy_tail40_b0.22,h042core0.66_phaseenergy_tail40_b0.22,2,85,85,0.0048413118376476,0.0484884969188055,0.0218621612097666,0.2954686075418076,-0.0001805617666378,0.0007736428550238,1.1269609530674144e-06,-2.228248383176085e-05,-0.0002724082521222,-0.0004283566508428,0.0001335930305993,-0.0002914352686917,-0.0005659729149021,0.0002736807945181,0.8333333333333334,12,-0.0002396977834207,-0.0003391246110825,0.0001790979018595,-5.975743389425962e-05,-0.0005185587286126,0.0003243609407671,0.5833333333333334,12,0.6970703125,0.5742514517748757,0.5681811035390644,0.5980546925795158,0.0059464330397419,5.677203193860115e-05,0.0299182513860929,0.0833333333333333,12,0.5818470010842279,0.5374637910807644,0.5972710464229694,0.000549882303951,-0.1274783903110597,0.0350324935461939,0.25,12,-1.8136157224681684,1.8136157224681684,0.021336655558449,0.8117647058823529,0.0,1.2141927083333333,,0.66,,0.22,45,0.5294117647058824,,0.0140025682701688,-0.0002757735057326,,,h044,phaseenergy,45.0,40.0,0.6311058823529413,0.4884955294117646,0.5935463529411764,0.4789915966386555,0.4375745788235295,85.0,0.8095238095238095,0.0181316428870541,1.7026414565826324,False,9.383885624143079e-05,-0.000881181641317607,0.002253504571689622,7.755609409161937e-06,-0.0008858442730627352,0.0008186714028657192,0.4166666666666667,12,-0.00022836179097368483,-0.0039051601986328016,0.00673217531428452,-0.0002868557000213984,-0.005856593411509743,0.00660843061821585,0.5833333333333334,12,1.7537500000000004,False,False
h043_h042core0.58_tail35_b0.18_c80_8ad65966,submission_h043_h042core0.58_tail35_b0.18_c80_8ad65966.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail35_b0.18_c80_8ad65966.csv,h042core0.58_tail35_b0.18,h042core0.58_tail35_b0.18,2,80,80,0.0042025295617263,0.0430567161459032,0.0189192362582908,0.2596542308700726,-0.0001646032620018,0.0006781822567149,-3.6527870755431675e-07,-1.6873286243508638e-05,-0.0002589903898701,-0.0004059680722295,0.0001909139319488,-0.0002614554645516,-0.0005007799392027,0.0002441294734976,0.8333333333333334,12,-0.0002469748471056,-0.0003184821552612,0.0002334011921529,-6.42258626839037e-05,-0.000456472984223,0.0002946495503175,0.5833333333333334,12,0.7135292164674635,0.5742739448006475,0.5681726876362237,0.5986586239083217,0.0059689260655137,4.8356129098015016e-05,0.0305221827148987,0.0833333333333333,12,0.5821480876372702,0.537395633293578,0.5973664781724242,0.0004834482450026,-0.1271979862331148,0.0351443674972481,0.25,12,-1.6321370343078727,1.6321370343078727,0.0204017129288484,0.825,0.0,1.4607403718459495,45.0,0.58,35.0,0.18,45,0.5625,0.0040358556046744,0.0081801108805061,-0.0002417406181433,1.0828125000000002,True,h043,,,,,,,,,,,,,,5.562710576583526e-05,-0.0008578396955235999,0.0019486931382473,-3.0456141066433594e-05,-0.000858226266216309,0.0006596048562382781,0.5833333333333334,12,-0.00017726914144417568,-0.004037663186945178,0.006759774508868407,-0.00023576305049188926,-0.005989096399822118,0.006636029812799737,0.5833333333333334,12,1.7543750000000005,False,False
