fold,source,latent,feature_view,c,blend,target,loss,source_file
1,di_app_diversity_shift__deviation__c0.03_b0.2,di_app_diversity_shift,deviation,0.03,0.2,Q3,0.6927572091842502,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.03_b0.2,di_app_diversity_shift,deviation,0.03,0.2,S1,0.5787169864498742,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.03_b0.2,di_app_diversity_shift,deviation,0.03,0.2,S2,0.6136365912303363,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.03_b0.2,di_app_diversity_shift,deviation,0.03,0.2,S3,0.5059676797362327,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.03_b0.2,di_app_diversity_shift,deviation,0.03,0.2,S4,0.6891708317598011,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,Q1,0.6617447077442841,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,Q2,0.7345649704956563,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,Q3,0.6911219383078913,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,S1,0.5711510488265528,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,S2,0.6078132968623793,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,S3,0.497352874018704,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.05,di_app_diversity_shift,deviation,0.1,0.05,S4,0.6832983819214286,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,Q1,0.6590249326197092,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,Q2,0.73458177057571,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,Q3,0.6937414060543405,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,S1,0.5752474533492499,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,S2,0.6122338577616516,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,S3,0.5006820262333442,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.1,di_app_diversity_shift,deviation,0.1,0.1,S4,0.686485089175406,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,Q1,0.6541247857724591,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,Q2,0.7375310110687979,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,Q3,0.70089253024573,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,S1,0.584923569206863,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,S2,0.6228971270613043,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,S3,0.5083413332179502,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.1_b0.2,di_app_diversity_shift,deviation,0.1,0.2,S4,0.6948784022961608,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,Q1,0.6609343248327967,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,Q2,0.7348391318358435,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,Q3,0.6906739758646392,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,S1,0.5706562087632704,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,S2,0.609293290374689,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,S3,0.4975394658108593,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.05,di_app_diversity_shift,deviation,0.3,0.05,S4,0.6839668594117105,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,Q1,0.6574662275028131,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,Q2,0.7356740248137721,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,Q3,0.6931375288576562,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,S1,0.5743192917379917,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,S2,0.6152759405221674,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,S3,0.5011917855806843,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.1,di_app_diversity_shift,deviation,0.3,0.1,S4,0.6878529156347863,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,Q1,0.6512377907018965,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,Q2,0.7416069015036189,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,Q3,0.7007608336804967,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,S1,0.5833650003852427,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,S2,0.6293447176146192,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,S3,0.5099403617951942,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__deviation__c0.3_b0.2,di_app_diversity_shift,deviation,0.3,0.2,S4,0.6977674851601002,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,Q1,0.662660301700495,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,Q2,0.7350069717288339,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,Q3,0.6900120420892218,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,S1,0.5710836193145592,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,S2,0.606017446263384,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,S3,0.497383531319746,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.03,0.05,S4,0.6826945361782297,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,Q1,0.6608197633047681,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,Q2,0.7351731807762777,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,Q3,0.691209995523669,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,S1,0.5750562073584718,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,S2,0.6086136541405744,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,S3,0.5006345630012402,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.03,0.1,S4,0.6853849737519232,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,Q1,0.6575785562481521,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,Q2,0.7377452291039848,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,Q3,0.6945726492641929,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,S1,0.5842929532666168,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,S2,0.6155028374232752,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,S3,0.5077971689675431,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.03_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.03,0.2,S4,0.6929222781818768,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,Q1,0.6620559658612787,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,Q2,0.7349621599820703,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,Q3,0.6915925059818294,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,S1,0.5716995487678064,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,S2,0.6073553417967178,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,S3,0.4972347927664615,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.1,0.05,S4,0.6833112794502412,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,Q1,0.6596412780223219,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,Q2,0.735643349426567,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,Q3,0.6945337580146073,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,S1,0.5763517612593386,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,S2,0.6113520641302475,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,S3,0.5004744977384804,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.1,0.1,S4,0.6871628617178425,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,Q1,0.6553353768488974,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,Q2,0.7406250721332512,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,Q3,0.701956441409878,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,S1,0.5872130897167959,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,S2,0.621303980727465,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,S3,0.5080556394040562,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.1_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.1,0.2,S4,0.6982955046563787,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,Q1,0.658985972637983,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,Q2,0.735378260327154,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,Q3,0.6905480423292386,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,S1,0.5708330950622107,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,S2,0.6070399513933048,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,S3,0.4965771789209934,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.05,di_app_diversity_shift,absolute_plus_deviation,0.3,0.05,S4,0.6840396613608758,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,Q1,0.6537556099423971,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,Q2,0.7368205348702361,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,Q3,0.6929179532809107,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,S1,0.5746145583318905,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,S2,0.6109379202433334,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,S3,0.4992458024668531,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.1,di_app_diversity_shift,absolute_plus_deviation,0.3,0.1,S4,0.6888372677980908,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,Q1,0.6444790793551792,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,Q2,0.7441420081469378,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,Q3,0.7004458450592594,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,S1,0.5837756188231827,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,S2,0.6211744002616865,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,S3,0.5059674528479523,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_app_diversity_shift__absolute_plus_deviation__c0.3_b0.2,di_app_diversity_shift,absolute_plus_deviation,0.3,0.2,S4,0.7022887366192516,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,Q1,0.6641707977019574,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,Q2,0.7324101895068923,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,Q3,0.6920909169905127,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,S1,0.5718017575043465,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,S2,0.5956631600201765,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,S3,0.4984034328473926,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.05,di_phone_fragmentation,absolute,0.03,0.05,S4,0.6769421999292882,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,Q1,0.6637965483377494,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,Q2,0.7294300784292825,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,Q3,0.6952713819154116,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,S1,0.5766030100570851,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,S2,0.5902388738872211,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,S3,0.5029471346937625,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.1,di_phone_fragmentation,absolute,0.03,0.1,S4,0.6733259232824982,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,Q1,0.6633714099788729,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,Q2,0.7241516498888921,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,Q3,0.7023366002434711,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,S1,0.5879471552663553,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,S2,0.5846626444304418,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,S3,0.5133720419731397,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.03_b0.2,di_phone_fragmentation,absolute,0.03,0.2,S4,0.6666668641244493,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.1_b0.05,di_phone_fragmentation,absolute,0.1,0.05,Q1,0.6651909355053881,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.1_b0.05,di_phone_fragmentation,absolute,0.1,0.05,Q2,0.733012700029428,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
1,di_phone_fragmentation__absolute__c0.1_b0.05,di_phone_fragmentation,absolute,0.1,0.05,Q3,0.6946637728634879,outputs/domain_digital_isolation_pruned_probe_v1/fold_target_losses.csv
